[mkg-runner] GPU grid lookup; CPU threads=2; decoder=softms; SoftMS active
[MKG-ablation:window_7x7] epoch=028/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=2.071241 train_mle=3.959m best=2.071241 bad=0/8
[MKG-ablation:window_7x7] epoch=029/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=2.040978 train_mle=3.920m best=2.040978 bad=0/8
[MKG-ablation:window_7x7] epoch=030/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=2.027044 train_mle=3.893m best=2.027044 bad=0/8
[MKG-ablation:window_7x7] epoch=031/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=1.766193 train_mle=3.517m best=1.766193 bad=0/8
[MKG-ablation:window_7x7] epoch=032/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=1.717816 train_mle=3.456m best=1.717816 bad=0/8
[MKG-ablation:window_7x7] epoch=033/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=1.825790 train_mle=3.602m best=1.717816 bad=1/8
[MKG-ablation:window_7x7] epoch=034/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=1.603054 train_mle=3.278m best=1.603054 bad=0/8
[MKG-ablation:window_7x7] epoch=035/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=1.643110 train_mle=3.258m best=1.603054 bad=1/8
[MKG-ablation:window_7x7] epoch=036/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=1.466087 train_mle=3.069m best=1.466087 bad=0/8
[MKG-ablation:window_7x7] epoch=037/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=1.595681 train_mle=3.236m best=1.466087 bad=1/8
[MKG-ablation:window_7x7] epoch=038/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=1.811836 train_mle=3.542m best=1.466087 bad=2/8
[MKG-ablation:window_7x7] epoch=039/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=1.441002 train_mle=3.018m best=1.441002 bad=0/8
[MKG-ablation:window_7x7] epoch=040/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=1.401552 train_mle=2.946m best=1.401552 bad=0/8
[MKG-ablation:window_7x7] epoch=041/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=1.423213 train_mle=2.995m best=1.401552 bad=1/8
[MKG-ablation:window_7x7] epoch=042/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=1.404638 train_mle=2.983m best=1.401552 bad=2/8
[MKG-ablation:window_7x7] epoch=043/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=1.193186 train_mle=2.620m best=1.193186 bad=0/8
[MKG-ablation:window_7x7] epoch=044/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=1.079144 train_mle=2.441m best=1.079144 bad=0/8
[MKG-ablation:window_7x7] epoch=045/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=1.102692 train_mle=2.460m best=1.079144 bad=1/8
[MKG-ablation:window_7x7] epoch=046/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=1.229127 train_mle=2.647m best=1.079144 bad=2/8
[MKG-ablation:window_7x7] epoch=047/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=1.007765 train_mle=2.323m best=1.007765 bad=0/8
[MKG-ablation:window_7x7] epoch=048/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=1.066447 train_mle=2.377m best=1.007765 bad=1/8
[MKG-ablation:window_7x7] epoch=049/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=0.944898 train_mle=2.197m best=0.944898 bad=0/8
[MKG-ablation:window_7x7] epoch=050/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=0.920407 train_mle=2.154m best=0.920407 bad=0/8
[MKG-ablation:window_7x7] epoch=051/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=1.042302 train_mle=2.323m best=0.920407 bad=1/8
[MKG-ablation:window_7x7] epoch=052/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=0.971244 train_mle=2.233m best=0.920407 bad=2/8
[MKG-ablation:window_7x7] epoch=053/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=0.989421 train_mle=2.205m best=0.920407 bad=3/8
[MKG-ablation:window_7x7] epoch=054/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=0.939252 train_mle=2.172m best=0.920407 bad=4/8
[MKG-ablation:window_7x7] epoch=055/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=0.990931 train_mle=2.247m best=0.920407 bad=5/8
[MKG-ablation:window_7x7] epoch=056/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=0.817589 train_mle=1.965m best=0.817589 bad=0/8
[MKG-ablation:window_7x7] epoch=057/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=0.937031 train_mle=2.155m best=0.817589 bad=1/8
[MKG-ablation:window_7x7] epoch=058/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=0.866930 train_mle=2.033m best=0.817589 bad=2/8
[MKG-ablation:window_7x7] epoch=059/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=0.907024 train_mle=2.116m best=0.817589 bad=3/8
[MKG-ablation:window_7x7] epoch=060/60 pipeline=MKG grid=7x7 decoder=softms gru=full train_loss=0.790070 train_mle=1.919m best=0.790070 bad=0/8
{"MLE_m": 8.861523529288915, "MedLE_m": 8.23253658282004, "P90_m": 16.102953997825292, "P95_m": 18.64877943077136, "P99_m": 23.148859931770843, "CVaR90_m": 19.335358565767972, "LSR@5_pct": 28.646748681898064, "LSR@10_pct": 60.852372583479784, "LSR@15_pct": 86.8189806678383, "LSR@20_pct": 96.66080843585237, "Route": "route_B", "VisualMLE_m": 7.078557917921991, "Latency_ms_per_frame": 10.729636035806507, "FPS": 93.19980628073874, "PeakCUDAAllocated_MB": 118.63623046875, "Jitter_m": 0.0, "CandidateCount": 49, "CSV": "/yh/study/uav-sat/v36_byTeacher/output/mobilenet_v3_small/mkg_final_ablation_suite/mkg_final_20260901_155118/window_7x7/jitter_0m/route_B_frames.csv"}
{"MLE_m": 7.784818780747269, "MedLE_m": 6.4682237985803095, "P90_m": 16.172851768116505, "P95_m": 18.930230763720733, "P99_m": 21.719913335955383, "CVaR90_m": 19.03166107561797, "LSR@5_pct": 38.79173290937997, "LSR@10_pct": 70.03179650238474, "LSR@15_pct": 86.48648648648648, "LSR@20_pct": 97.13831478537361, "Route": "route_C", "VisualMLE_m": 5.86682025759311, "Latency_ms_per_frame": 11.012311624962205, "FPS": 90.8074556965175, "PeakCUDAAllocated_MB": 118.63623046875, "Jitter_m": 0.0, "CandidateCount": 49, "CSV": "/yh/study/uav-sat/v36_byTeacher/output/mobilenet_v3_small/mkg_final_ablation_suite/mkg_final_20260901_155118/window_7x7/jitter_0m/route_C_frames.csv"}
