frame_id,reference_x,reference_y,latency_shared_candidate_ms,top1_x,top1_y,top1_error_m,weighted_centroid_x,weighted_centroid_y,weighted_centroid_error_m,softms_x,softms_y,softms_error_m
44,-193.5978240966797,15.702159881591797,57.31517297681421,-193.4303436279297,0.7669014930725098,14.936197280883789,-197.99644470214844,8.078579902648926,8.80152416229248,-198.01968383789062,7.860125541687012,9.002796173095703
45,-196.71273803710938,15.974347114562988,64.11461997777224,-207.5022430419922,19.889406204223633,11.477852821350098,-202.98121643066406,8.340271949768066,9.877901077270508,-203.04110717773438,8.256338119506836,9.980777740478516
46,-199.96063232421875,16.28047752380371,80.36284003173932,-207.5022430419922,19.889406204223633,8.360637664794922,-207.80162048339844,8.480725288391113,11.059712409973145,-207.8900909423828,8.366917610168457,11.202712059020996
47,-203.51315307617188,16.61532211303711,92.51646202756092,-207.5022430419922,19.889406204223633,5.160665035247803,-207.7459716796875,8.448539733886719,9.198537826538086,-207.8162078857422,8.339872360229492,9.327343940734863
48,-206.75160217285156,16.920562744140625,88.22363294893876,-217.0869598388672,0.9166819453239441,19.051084518432617,-212.3805389404297,12.544330596923828,7.129960536956787,-212.3634033203125,12.380630493164062,7.218261241912842
49,-210.1930389404297,17.253925323486328,72.93435500469059,-217.0869598388672,0.9166819453239441,17.732221603393555,-216.7602081298828,12.239548683166504,8.262667655944824,-216.79489135742188,11.966100692749023,8.458459854125977
50,-213.3181915283203,17.556650161743164,85.9521109960042,-217.0869598388672,0.9166819453239441,17.06142234802246,-216.69508361816406,12.185306549072266,6.344661712646484,-216.71978759765625,11.89600944519043,6.604067802429199
51,-216.74961853027344,17.889041900634766,95.61184199992567,-217.0869598388672,0.9166819453239441,16.9757137298584,-221.10467529296875,11.929679870605469,7.381091594696045,-221.05963134765625,11.802019119262695,7.45842170715332
52,-219.85296630859375,18.18168067932129,60.01262500649318,-221.72674560546875,15.22110652923584,3.5037193298339844,-225.11859130859375,12.150014877319336,8.006734848022461,-224.87078857421875,12.0608549118042,7.914736270904541
53,-223.26548767089844,18.50347328186035,101.16279497742653,-221.72674560546875,15.22110652923584,3.6251425743103027,-225.152099609375,12.131742477416992,6.645167827606201,-224.9000244140625,12.014182090759277,6.691981315612793
54,-226.6659393310547,18.824125289916992,96.08667501015589,-226.45806884765625,15.251056671142578,3.5791101455688477,-229.6112060546875,12.647890090942383,6.842548847198486,-229.17527770996094,12.50825309753418,6.796103477478027
55,-229.90402221679688,19.161306381225586,135.42286900337785,-235.85971069335938,24.827266693115234,8.22029972076416,-235.69711303710938,13.465866088867188,8.12391185760498,-235.5533905029297,13.535194396972656,7.97298526763916
56,-233.15289306640625,19.499608993530273,86.85917797265574,-235.85971069335938,24.827266693115234,5.975851058959961,-235.57083129882812,12.637970924377441,7.275197505950928,-235.40902709960938,12.054683685302734,7.779270648956299
57,-236.7150115966797,19.870529174804688,67.51106400042772,-235.85971069335938,24.827266693115234,5.029988765716553,-239.95977783203125,12.946552276611328,7.6465654373168945,-239.85743713378906,12.06776237487793,8.411778450012207
58,-241.94894409179688,20.40029525756836,70.1381399994716,-240.56053161621094,29.61536979675293,9.319082260131836,-244.3297119140625,18.473390579223633,3.062844753265381,-244.16465759277344,19.667354583740234,2.3337926864624023
59,-246.72323608398438,20.88353729248047,84.88498697988689,-245.44439697265625,5.854525566101074,15.08332347869873,-249.03839111328125,17.43310546875,4.155168056488037,-248.9102325439453,17.28171157836914,4.213798999786377
60,-250.1058349609375,21.189523696899414,102.20888600451872,-250.17572021484375,5.884467601776123,15.305214881896973,-254.35693359375,17.09855842590332,5.899816989898682,-254.28187561035156,16.633834838867188,6.180098533630371
61,-253.18551635742188,21.468109130859375,96.95856703910977,-250.11471557617188,15.400782585144043,6.800166606903076,-254.20635986328125,16.821640014648438,4.757288932800293,-254.06808471679688,16.273923873901367,5.268632411956787
62,-256.56805419921875,21.774091720581055,77.62431399896741,-254.84603881835938,15.430723190307617,6.572948932647705,-258.21832275390625,15.516305923461914,6.471728324890137,-257.92352294921875,14.813486099243164,7.091355800628662
63,-259.78179931640625,22.02918815612793,67.19880999298766,-264.36968994140625,5.97428560256958,16.69756507873535,-263.67669677734375,15.321222305297852,7.756741046905518,-263.60784912109375,13.972140312194824,8.919342994689941
64,-262.99114990234375,22.283937454223633,83.28966499539092,-264.36968994140625,5.97428560256958,16.367807388305664,-267.67901611328125,14.189075469970703,9.354297637939453,-267.45745849609375,12.93488883972168,10.36111068725586
65,-266.5252380371094,22.56446075439453,57.80302302446216,-264.36968994140625,5.97428560256958,16.729623794555664,-267.788818359375,14.150136947631836,8.508670806884766,-267.580322265625,12.875191688537598,9.74654483795166
66,-269.7339172363281,22.84096336364746,73.69853899581358,-269.10101318359375,6.004221439361572,16.848634719848633,-271.09051513671875,14.77308464050293,8.181138038635254,-270.89703369140625,13.412985801696777,9.499452590942383
67,-272.9421081542969,23.117422103881836,76.39441802166402,-273.83233642578125,6.034156322479248,17.1064453125,-274.5439453125,13.770988464355469,9.482705116271973,-274.4449768066406,12.029155731201172,11.18964958190918
68,-276.4721984863281,23.421621322631836,61.16315501276404,-273.8018493652344,10.792313575744629,12.908531188964844,-274.6490478515625,20.339859008789062,3.5806615352630615,-274.55169677734375,19.693016052246094,4.194141864776611
69,-279.8583984375,23.757869720458984,65.17323496518657,-278.5331726074219,10.822246551513672,13.003329277038574,-278.8494873046875,20.28042221069336,3.6208481788635254,-278.79132080078125,19.832937240600586,4.067400932312012
70,-282.95196533203125,24.0650577545166,73.44032102264464,-283.2644958496094,10.852178573608398,13.216574668884277,-285.2605895996094,19.482646942138672,5.131104946136475,-284.6604919433594,18.105209350585938,6.1999077796936035
71,-286.3374328613281,24.40123176574707,78.32036400213838,-283.2644958496094,10.852178573608398,13.893156051635742,-285.3699035644531,19.725820541381836,4.774472236633301,-284.778076171875,18.398971557617188,6.201509475708008
72,-289.56787109375,24.758047103881836,49.579787999391556,-292.7271728515625,10.912036895751953,14.201872825622559,-292.51971435546875,22.919082641601562,3.477810859680176,-292.51446533203125,22.88260269165039,3.4928083419799805
73,-292.791015625,25.11405372619629,65.1223809691146,-292.7271728515625,10.912036895751953,14.202159881591797,-296.74969482421875,22.97936248779297,4.497560024261475,-296.6337890625,23.012113571166992,4.380075454711914
74,-296.3150329589844,25.5032958984375,75.18773101037368,-297.3060302734375,34.732749938964844,9.28250503540039,-302.1357116699219,23.26239585876465,6.2371416091918945,-302.1322021484375,23.295520782470703,6.222035884857178
75,-299.6627502441406,25.858945846557617,69.94626298546791,-297.3060302734375,34.732749938964844,9.18142318725586,-302.1422424316406,23.224124908447266,3.618032932281494,-302.14263916015625,23.232358932495117,3.6123132705688477
76,-303.0234375,26.21597671508789,96.6315499972552,-311.530517578125,30.064363479614258,9.33704948425293,-307.16363525390625,22.891796112060547,5.309558868408203,-307.230224609375,22.963897705078125,5.3172430992126465
77,-306.37432861328125,26.571962356567383,73.70628602802753,-316.2618713378906,30.094284057617188,10.49620246887207,-311.78350830078125,28.198902130126953,5.648553371429443,-311.90960693359375,28.355499267578125,5.815523624420166
78,-309.93170166015625,26.87871551513672,54.50753105105832,-316.2618713378906,30.094284057617188,7.1000657081604,-311.6318664550781,28.20375633239746,2.1555263996124268,-311.7303771972656,28.329254150390625,2.3106918334960938
79,-313.1907958984375,27.159746170043945,70.97057701321319,-316.2618713378906,30.094284057617188,4.247707366943359,-316.5071105957031,28.170902252197266,3.4670419692993164,-316.6060791015625,28.2548828125,3.5865700244903564
80,-316.4438171386719,27.44025421142578,67.90013698628172,-316.2618713378906,30.094284057617188,2.660259246826172,-321.082275390625,27.978219985961914,4.66955041885376,-321.002685546875,28.041624069213867,4.598361492156982
81,-321.592041015625,27.871477127075195,55.23465701844543,-330.5168151855469,20.667722702026367,11.46933650970459,-325.94757080078125,27.84154510498047,4.355632781982422,-325.9879150390625,27.83139419555664,4.396056652069092
82,-326.2784423828125,28.264019012451172,41.32569598732516,-330.5168151855469,20.667722702026367,8.698707580566406,-330.49017333984375,27.8121395111084,4.235902786254883,-330.5339050292969,27.76958656311035,4.284090042114258
83,-329.66363525390625,28.562585830688477,53.855873993597925,-340.00994873046875,15.969393730163574,16.298303604125977,-335.14752197265625,27.810630798339844,5.535201072692871,-335.0715637207031,27.898115158081055,5.448596954345703
84,-332.744140625,28.834280014038086,40.574376995209605,-340.00994873046875,15.969393730163574,14.774886131286621,-335.18438720703125,27.80564308166504,2.6481876373291016,-335.115478515625,27.90052604675293,2.548556327819824
85,-336.1232604980469,29.13231086730957,64.22623799880967,-344.58892822265625,39.79008865356445,13.610868453979492,-340.0371398925781,28.071901321411133,4.054986953735352,-340.029541015625,28.232322692871094,4.0086164474487305
86,-339.6257019042969,29.462242126464844,80.09230997413397,-344.58892822265625,39.79008865356445,11.458535194396973,-344.66058349609375,27.964740753173828,5.2528605461120605,-344.666015625,28.106443405151367,5.219478130340576
87,-342.8448791503906,29.765491485595703,60.593158996198326,-344.58892822265625,39.79008865356445,10.175178527832031,-349.0965576171875,32.471168518066406,6.812060832977295,-348.9871826171875,32.491676330566406,6.720117092132568
88,-346.0498046875,30.067394256591797,72.02004996361211,-344.58892822265625,39.79008865356445,9.831833839416504,-349.0679931640625,32.44405746459961,3.8416128158569336,-348.96026611328125,32.44599151611328,3.758791208267212
89,-349.5847473144531,30.437746047973633,71.15353102562949,-349.442138671875,20.787372589111328,9.651427268981934,-354.00250244140625,32.41691970825195,4.8408355712890625,-353.95733642578125,32.42982864379883,4.804989814758301
90,-352.80938720703125,30.775583267211914,66.20745296822861,-363.54473876953125,35.15156173706055,11.59296989440918,-359.1339111328125,32.598995208740234,6.582129955291748,-359.2809143066406,32.60298538208008,6.724586486816406
91,-356.03759765625,31.113798141479492,65.64933102345094,-363.54473876953125,35.15156173706055,8.524125099182129,-359.13458251953125,32.60710525512695,3.438209056854248,-359.2738037109375,32.61271667480469,3.566480875015259
92,-359.28173828125,31.43756103515625,71.21632300550118,-363.54473876953125,35.15156173706055,5.653934478759766,-363.38067626953125,32.70249938964844,4.2896809577941895,-363.3641357421875,32.72736358642578,4.281303882598877
93,-362.83331298828125,31.792009353637695,57.540421024896204,-363.54473876953125,35.15156173706055,3.4340529441833496,-367.8900146484375,32.70627212524414,5.138687610626221,-367.72265625,32.688941955566406,4.9709320068359375
94,-366.0764465332031,32.11567306518555,46.123943000566214,-377.7996520996094,25.724956512451172,13.351959228515625,-373.0016784667969,32.511451721191406,6.936532020568848,-372.946044921875,32.333412170410156,6.873048305511475
95,-369.61279296875,32.450355529785156,41.6789980372414,-377.7996520996094,25.724956512451172,10.595077514648438,-372.9836120605469,32.54368591308594,3.3721108436584473,-372.93389892578125,32.38132095336914,3.3218233585357666
96,-372.840576171875,32.75583267211914,53.935620991978794,-377.7996520996094,25.724956512451172,8.603816032409668,-377.27587890625,32.26087188720703,4.46283483505249,-377.2334289550781,31.937135696411133,4.468492031097412
97,-376.074462890625,33.0618896484375,51.10918398713693,-377.7996520996094,25.724956512451172,7.5370330810546875,-382.30401611328125,37.02885818481445,7.385402679443359,-382.3055725097656,36.90895080566406,7.323019027709961
98,-379.28497314453125,33.342430114746094,45.60898500494659,-387.2622985839844,25.784753799438477,10.988912582397461,-387.4649963378906,37.22944641113281,9.056581497192383,-387.5137634277344,37.06391143798828,9.031190872192383
99,-382.8072509765625,33.650211334228516,41.73247201833874,-387.2622985839844,25.784753799438477,9.039517402648926,-387.46337890625,37.24461364746094,5.882112979888916,-387.51239013671875,37.089630126953125,5.828201770782471
100,-386.01123046875,33.930179595947266,65.4398130136542,-387.2622985839844,25.784753799438477,8.240942001342773,-391.806884765625,37.3211555480957,6.714784145355225,-391.7579345703125,37.3973274230957,6.711611270904541
101,-389.1904296875,34.22496032714844,54.85614005010575,-401.36492919921875,40.14890670776367,13.539260864257812,-396.740234375,37.70855712890625,8.314745903015137,-396.8409729003906,38.01230239868164,8.536672592163086
102,-392.3679504394531,34.51958084106445,69.33533103438094,-401.36492919921875,40.14890670776367,10.612960815429688,-401.3042907714844,37.855804443359375,9.538792610168457,-401.30474853515625,38.24470901489258,9.682093620300293
103,-395.8560485839844,34.84300231933594,63.24436899740249,-401.36492919921875,40.14890670776367,7.648554801940918,-401.2962646484375,37.86789321899414,6.224621772766113,-401.29193115234375,38.24038314819336,6.410227298736572
104,-399.0557861328125,35.11958312988281,66.52044103248045,-410.9189758300781,25.934219360351562,15.003539085388184,-406.2304992675781,37.93092346191406,7.705851078033447,-406.19598388671875,38.272789001464844,7.805455207824707
105,-402.5732727050781,35.42363357543945,71.53244700748473,-410.9189758300781,25.934219360351562,12.637236595153809,-411.009521484375,37.925384521484375,8.799378395080566,-411.0191650390625,38.21266174316406,8.894479751586914
106,-405.7723693847656,35.70016098022461,68.2366419932805,-420.3816223144531,25.993995666503906,17.5396671295166,-415.8494873046875,37.48978042602539,10.234795570373535,-415.9131164550781,37.5875244140625,10.314887046813965
107,-410.9620056152344,36.18172073364258,59.074968041386455,-425.1129455566406,26.023880004882812,17.419265747070312,-421.01409912109375,37.31437683105469,10.115705490112305,-421.14208984375,37.19891357421875,10.2307767868042
108,-415.7295227050781,36.62411117553711,59.95619500754401,-429.8138427734375,30.811920166015625,15.236456871032715,-425.6003112792969,37.014339447021484,9.878499031066895,-425.7803955078125,36.698177337646484,10.051145553588867
109,-418.8456726074219,36.940486907958984,70.8871620008722,-429.8138427734375,30.811920166015625,12.564238548278809,-425.6236877441406,42.18126678466797,8.567804336547852,-425.7254638671875,41.771484375,8.406549453735352
110,-422.2717590332031,37.288333892822266,50.294738030061126,-429.8138427734375,30.811920166015625,9.94117546081543,-429.9465026855469,42.02083969116211,9.016556739807129,-429.92132568359375,41.55259704589844,8.757843017578125
111,-425.7071228027344,37.63711929321289,86.31434303242713,-429.8138427734375,30.811920166015625,7.965456485748291,-434.168701171875,41.97905731201172,9.51055908203125,-434.06195068359375,41.59431076049805,9.244593620300293
112,-429.1660461425781,37.977447509765625,64.69223496969789,-443.9773864746094,35.65971755981445,14.991586685180664,-439.39666748046875,41.991920471191406,10.990068435668945,-439.4457702636719,41.61543273925781,10.904479026794434
113,-432.6162414550781,38.31691360473633,72.4435860174708,-443.9773864746094,35.65971755981445,11.667746543884277,-439.4525146484375,41.96601486206055,7.74923038482666,-439.5151062011719,41.58582305908203,7.634140491485596
114,-435.776611328125,38.627864837646484,75.15150401741266,-443.9773864746094,35.65971755981445,8.72138786315918,-444.1768493652344,41.802001953125,8.97992992401123,-444.30535888671875,41.206809997558594,8.910134315490723
115,-439.2908630371094,38.962501525878906,82.15523301623762,-453.4400634765625,35.71947479248047,14.516098022460938,-449.3320617675781,41.63450622558594,10.390634536743164,-449.4932861328125,41.01390075683594,10.406617164611816
116,-442.5021057128906,39.26829147338867,7.672065985389054,-453.4400634765625,35.71947479248047,11.499261856079102,-453.85498046875,42.30984115600586,11.753246307373047,-453.9445495605469,41.86470031738281,11.733322143554688
117,-445.7133483886719,39.57407760620117,7.675470027606934,-453.4400634765625,35.71947479248047,8.634818077087402,-453.84814453125,42.23374938964844,8.558548927307129,-453.9344177246094,41.78453826904297,8.513055801391602
118,-449.110595703125,39.88394546508789,82.43830100400373,-453.4400634765625,35.71947479248047,6.007254123687744,-457.4124755859375,42.61112594604492,8.738348007202148,-457.3619689941406,42.18315887451172,8.565718650817871
119,-452.206787109375,40.16635513305664,69.5884189917706,-467.6340637207031,35.8090934753418,16.03080177307129,-462.530517578125,42.974403381347656,10.698810577392578,-462.53424072265625,42.3964958190918,10.56550121307373
120,-455.5990295410156,40.475765228271484,70.75105101102963,-467.6340637207031,35.8090934753418,12.90813159942627,-467.83544921875,43.06162643432617,12.506664276123047,-467.9054870605469,42.23970031738281,12.432230949401855
121,-459.1404724121094,40.788551330566406,46.65800399379805,-467.6340637207031,35.8090934753418,9.845612525939941,-467.8341064453125,43.01118469238281,8.973258972167969,-467.9062805175781,42.18177032470703,8.875835418701172
122,-462.3484802246094,41.07188034057617,66.07293203705922,-477.09674072265625,35.868831634521484,15.63914680480957,-472.91619873046875,43.24204635620117,10.788248062133789,-473.03350830078125,42.55567932128906,10.787561416625977
123,-465.55621337890625,41.35519027709961,51.046571985352784,-477.09674072265625,35.868831634521484,12.77825927734375,-477.3262939453125,43.561859130859375,11.97514820098877,-477.39715576171875,43.106292724609375,11.96972370147705
124,-468.9824523925781,41.67662048339844,69.50485601555556,-477.09674072265625,35.868831634521484,9.978581428527832,-481.6169738769531,43.571319580078125,12.775798797607422,-481.64642333984375,43.185211181640625,12.753509521484375
125,-472.1073913574219,41.96978759765625,59.089112968649715,-477.09674072265625,35.868831634521484,7.881324291229248,-481.6344909667969,43.48042297363281,9.64612102508545,-481.6645812988281,43.11870574951172,9.626001358032227
126,-475.5235900878906,42.29027557373047,80.79985697986558,-486.5289611816406,40.68671798706055,11.12158203125,-486.2825622558594,43.289363861083984,10.80526065826416,-486.25445556640625,42.967655181884766,10.75222396850586
127,-480.710693359375,42.825992584228516,79.62696102913469,-486.5289611816406,40.68671798706055,6.199091911315918,-490.54510498046875,46.55516052246094,10.517715454101562,-490.3825988769531,45.87791442871094,10.141990661621094
128,-485.43988037109375,43.314414978027344,92.93235797667876,-491.2298889160156,45.47473907470703,6.179903030395508,-496.024169921875,47.00198745727539,11.208272933959961,-495.900390625,46.475181579589844,10.9276123046875
129,-488.66900634765625,43.66962432861328,64.2977049574256,-500.7533874511719,36.018150329589844,14.30305290222168,-500.7274475097656,47.257972717285156,12.58102798461914,-500.7564697265625,47.05813217163086,12.553435325622559
130,-491.9098205566406,44.02613067626953,75.68597298813984,-500.7533874511719,36.018150329589844,11.930482864379883,-505.105712890625,47.28554916381836,13.592474937438965,-505.1583251953125,47.049190521240234,13.589031219482422
131,-495.4583435058594,44.41647720336914,57.90221196366474,-500.7533874511719,36.018150329589844,9.928211212158203,-505.13885498046875,47.397525787353516,10.129114151000977,-505.20587158203125,47.20193862915039,10.137706756591797
132,-498.7073974609375,44.71101379394531,73.85966595029458,-514.9169921875,40.86587905883789,16.659412384033203,-510.3002624511719,47.368717193603516,11.893607139587402,-510.41705322265625,47.13750457763672,11.958423614501953
133,-502.27886962890625,45.03477096557617,71.86499901581556,-514.9169921875,40.86587905883789,13.30795955657959,-514.4049072265625,47.77751541137695,12.432353973388672,-514.3228149414062,47.64509582519531,12.323572158813477
134,-505.52783203125,45.32929611206055,77.7211410459131,-514.9169921875,40.86587905883789,10.396077156066895,-519.01611328125,48.06480026245117,13.762874603271484,-518.8138427734375,48.16633224487305,13.585537910461426
