pair_current_index,pair_next_index,current_frame_id,next_frame_id,reference_current_x,reference_current_y,search_center_x,search_center_y,search_center_error_m,final_ms_x,final_ms_y,final_error_m,reference_next_x,reference_next_y,provisional_next_x,provisional_next_y,provisional_next_error_m,ms_candidate_count,kalman_current_xy_x,kalman_current_xy_y,gru_next_xy_x,gru_next_xy_y
12,13,12,13,-61.281715393066406,2.0263473987579346,-61.281715393066406,2.0263473987579346,0.0,-71.48768615722656,3.3606817722320557,10.29282699063413,-64.62455749511719,2.3488411903381348,-67.37451934814453,3.75824236869812,3.0900973891882595,36,-62.52399444580078,2.5545411109924316,-67.37451934814453,3.75824236869812
13,14,13,14,-64.62455749511719,2.3488411903381348,-64.62455749511719,2.3488411903381348,0.0,-75.41407775878906,6.955306053161621,11.731720506925376,-67.96265411376953,2.678952693939209,-75.88164520263672,5.982205390930176,8.580320404608212,36,-71.41114044189453,4.732222080230713,-75.88164520263672,5.982205390930176
14,15,14,15,-67.96265411376953,2.678952693939209,-67.96265411376953,2.678952693939209,0.0,-74.39954376220703,6.409513473510742,7.439800540084338,-71.30087280273438,3.009075880050659,-80.78348541259766,6.186413288116455,10.000770715971463,36,-76.18257904052734,6.067540645599365,-80.78348541259766,6.186413288116455
15,16,15,16,-71.30087280273438,3.009075880050659,-71.30087280273438,3.009075880050659,0.0,-76.67483520507812,5.20000696182251,5.803417174982183,-74.64299774169922,3.3395848274230957,-82.89242553710938,5.828662872314453,8.616760903335189,36,-79.45417022705078,6.325179100036621,-82.89242553710938,5.828662872314453
16,17,16,17,-74.64299774169922,3.3395848274230957,-74.64299774169922,3.3395848274230957,0.0,-79.19923400878906,5.8476481437683105,5.200929774601975,-77.97047424316406,3.6625680923461914,-85.28748321533203,5.724067211151123,7.601868120114954,36,-81.92432403564453,6.619662284851074,-85.28748321533203,5.724067211151123
17,18,17,18,-77.97047424316406,3.6625680923461914,-77.97047424316406,3.6625680923461914,0.0,-84.58065795898438,5.6331939697265625,6.897673166039197,-81.29307556152344,3.9850776195526123,-89.09993743896484,6.058425426483154,8.077491163842375,36,-85.6916732788086,6.5833258628845215,-89.09993743896484,6.058425426483154
18,19,18,19,-81.29307556152344,3.9850776195526123,-81.29307556152344,3.9850776195526123,0.0,-80.61783599853516,3.7485320568084717,0.7154734591014171,-84.62059020996094,4.3080644607543945,-89.69930267333984,5.25752592086792,5.166700818696699,36,-86.58783721923828,5.690841197967529,-89.69930267333984,5.25752592086792
19,20,19,20,-84.62059020996094,4.3080644607543945,-84.62059020996094,4.3080644607543945,0.0,-85.51878356933594,4.550119400024414,0.9302375526984281,-87.91920471191406,4.623467922210693,-92.42076873779297,4.7393479347229,4.503055280183326,36,-88.21676635742188,5.283848762512207,-92.42076873779297,4.7393479347229
20,21,20,21,-87.91920471191406,4.623467922210693,-87.91920471191406,4.623467922210693,0.0,-89.84191131591797,4.285179138183594,1.9522397359132837,-91.22086334228516,4.939162731170654,-94.05206298828125,4.372893333435059,2.887274227762275,36,-90.54965209960938,4.839148044586182,-94.05206298828125,4.372893333435059
21,22,21,22,-91.22086334228516,4.939162731170654,-91.22086334228516,4.939162731170654,0.0,-91.37755584716797,5.15184211730957,0.26416862488735554,-94.5164794921875,5.254280090332031,-95.33920288085938,5.395605564117432,0.8347734206408354,36,-92.4323959350586,4.9257965087890625,-95.33920288085938,5.395605564117432
22,23,22,23,-94.5164794921875,5.254280090332031,-94.5164794921875,5.254280090332031,0.0,-94.29205322265625,4.656792163848877,0.6382467961132687,-97.71556854248047,5.570963382720947,-97.57032775878906,5.381706714630127,0.2385643973105224,36,-94.73243713378906,4.777640342712402,-97.57032775878906,5.381706714630127
23,24,23,24,-97.71556854248047,5.570963382720947,-97.71556854248047,5.570963382720947,0.0,-97.11215209960938,4.589775085449219,1.151886226252488,-101.2225570678711,5.918126583099365,-100.69197845458984,5.21189022064209,0.88333655224288,36,-97.1885757446289,4.6537394523620605,-100.69197845458984,5.21189022064209
24,25,24,25,-101.2225570678711,5.918126583099365,-101.2225570678711,5.918126583099365,0.0,-98.89566802978516,4.749648094177246,2.6037961853106357,-104.41236877441406,6.233891487121582,-101.35865020751953,4.771514415740967,3.385815084244285,36,-99.3993911743164,4.642927169799805,-101.35865020751953,4.771514415740967
25,26,25,26,-104.41236877441406,6.233891487121582,-104.41236877441406,6.233891487121582,0.0,-101.43992614746094,3.597978115081787,3.9728395985020835,-107.75296020507812,6.5345540046691895,-103.32096862792969,3.513590097427368,5.3636528848139,36,-101.6993179321289,4.151352405548096,-103.32096862792969,3.513590097427368
26,27,26,27,-107.75296020507812,6.5345540046691895,-107.75296020507812,6.5345540046691895,0.0,-112.78660583496094,2.1463565826416016,6.67786380079198,-111.09230041503906,6.835103988647461,-108.50326538085938,4.154088020324707,3.7270563492669937,36,-108.24212646484375,3.2316713333129883,-108.50326538085938,4.154088020324707
27,28,27,28,-111.09230041503906,6.835103988647461,-111.09230041503906,6.835103988647461,0.0,-118.50475311279297,3.0941481590270996,8.302963658574553,-114.4308090209961,7.135579586029053,-117.98252868652344,3.7449445724487305,4.910307360828902,36,-116.27495574951172,2.956460952758789,-117.98252868652344,3.7449445724487305
28,29,28,29,-114.4308090209961,7.135579586029053,-114.4308090209961,7.135579586029053,0.0,-118.69349670410156,3.411025047302246,5.660637136899831,-117.76180267333984,7.465998649597168,-122.69464111328125,4.254624843597412,5.886069724053982,36,-119.65851593017578,2.946004629135132,-122.69464111328125,4.254624843597412
29,30,29,30,-117.76180267333984,7.465998649597168,-117.76180267333984,7.465998649597168,0.0,-124.24160766601562,7.179331302642822,6.48614299186472,-121.08988952636719,7.79612922668457,-126.50935363769531,6.086220741271973,5.682814292448729,36,-123.98907470703125,4.344290256500244,-126.50935363769531,6.086220741271973
30,31,30,31,-121.08988952636719,7.79612922668457,-121.08988952636719,7.79612922668457,0.0,-127.50013732910156,7.097976207733154,6.448154350690736,-124.41860961914062,8.126322746276855,-130.20465087890625,7.510822296142578,5.818686644237313,36,-127.94115447998047,5.517655372619629,-130.20465087890625,7.510822296142578
31,32,31,32,-124.41860961914062,8.126322746276855,-124.41860961914062,8.126322746276855,0.0,-128.09463500976562,7.125356674194336,3.809868206379322,-127.7506332397461,8.479126930236816,-132.5928497314453,8.174110412597656,4.85181364321803,36,-130.37120056152344,6.405002117156982,-132.5928497314453,8.174110412597656
32,33,32,33,-127.7506332397461,8.479126930236816,-127.7506332397461,8.479126930236816,0.0,-130.38270568847656,6.890186309814453,3.074497954234839,-131.07872009277344,8.831513404846191,-134.7344207763672,9.271923065185547,3.682133641918506,36,-132.75421142578125,6.914000511169434,-134.7344207763672,9.271923065185547
33,34,33,34,-131.07872009277344,8.831513404846191,-131.07872009277344,8.831513404846191,0.0,-133.73245239257812,6.7371649742126465,3.3806198348710947,-134.4064178466797,9.183857917785645,-138.52041625976562,9.830411911010742,4.164494568255424,36,-135.20864868164062,7.153467178344727,-138.52041625976562,9.830411911010742
34,35,34,35,-134.4064178466797,9.183857917785645,-134.4064178466797,9.183857917785645,0.0,-138.87139892578125,6.759499549865723,5.080705613675949,-137.9134521484375,9.491893768310547,-141.28167724609375,10.167214393615723,3.4352581060881042,36,-138.52259826660156,7.268218994140625,-141.28167724609375,10.167214393615723
35,36,35,36,-137.9134521484375,9.491893768310547,-137.9134521484375,9.491893768310547,0.0,-138.7818145751953,6.76403284072876,2.8627396920488746,-141.10328674316406,9.772066116333008,-142.93360900878906,10.749502182006836,2.074960447459798,36,-140.5347900390625,7.289036750793457,-142.93360900878906,10.749502182006836
36,37,36,37,-141.10328674316406,9.772066116333008,-141.10328674316406,9.772066116333008,0.0,-143.80953979492188,7.129042625427246,3.782773949580936,-144.29208374023438,10.052149772644043,-146.4311981201172,10.951221466064453,2.3203750214418517,36,-143.56915283203125,7.3956451416015625,-146.4311981201172,10.951221466064453
37,38,37,38,-144.29208374023438,10.052149772644043,-144.29208374023438,10.052149772644043,0.0,-148.70811462402344,7.390407085418701,5.1561810382856414,-147.48928833007812,10.328798294067383,-149.6321258544922,10.971378326416016,2.237110134528508,36,-147.36827087402344,7.537896633148193,-149.6321258544922,10.971378326416016
38,39,38,39,-147.48928833007812,10.328798294067383,-147.48928833007812,10.328798294067383,0.0,-148.6731414794922,7.363626480102539,3.19276559830332,-150.68637084960938,10.605437278747559,-152.33303833007812,11.29863452911377,1.7866270509394446,36,-149.76907348632812,7.597178936004639,-152.33303833007812,11.29863452911377
39,40,39,40,-150.68637084960938,10.605437278747559,-150.68637084960938,10.605437278747559,0.0,-153.34658813476562,7.440144062042236,4.134711253759423,-154.1981964111328,10.909310340881348,-157.34011840820312,10.51211929321289,3.166928253690359,36,-152.97421264648438,7.642673492431641,-157.34011840820312,10.51211929321289
40,41,40,41,-154.1981964111328,10.909310340881348,-154.1981964111328,10.909310340881348,0.0,-158.16551208496094,7.413541316986084,5.287721127690827,-157.47799682617188,11.261993408203125,-161.74685668945312,10.973641395568848,4.278587549124577,36,-156.8740997314453,7.639758586883545,-161.74685668945312,10.973641395568848
41,42,41,42,-157.47799682617188,11.261993408203125,-157.47799682617188,11.261993408203125,0.0,-158.14596557617188,7.34025239944458,3.97822005308342,-160.7559356689453,11.614477157592773,-164.05755615234375,11.287891387939453,3.3177335760027784,36,-159.298095703125,7.585763454437256,-164.05755615234375,11.287891387939453
42,43,42,43,-160.7559356689453,11.614477157592773,-160.7559356689453,11.614477157592773,0.0,-162.52517700195312,7.069703578948975,4.877005410655397,-164.03280639648438,11.966845512390137,-167.12649536132812,10.811748504638672,3.302296247842156,36,-162.40731811523438,7.419760227203369,-167.12649536132812,10.811748504638672
43,44,43,44,-164.03280639648438,11.966845512390137,-164.03280639648438,11.966845512390137,0.0,-167.70516967773438,7.088461875915527,6.106134536193622,-167.38104248046875,12.304368019104004,-170.52052307128906,9.967606544494629,3.913667406583758,36,-166.32962036132812,7.295285224914551,-170.52052307128906,9.967606544494629
44,45,44,45,-167.38104248046875,12.304368019104004,-167.38104248046875,12.304368019104004,0.0,-172.65220642089844,7.063404083251953,7.43322758051898,-170.73062133789062,12.642024993896484,-174.971923828125,10.31389045715332,4.838270066340304,36,-170.82276916503906,7.191503047943115,-174.971923828125,10.31389045715332
45,46,45,46,-170.73062133789062,12.642024993896484,-170.73062133789062,12.642024993896484,0.0,-172.79019165039062,11.854337692260742,2.205058084788141,-174.08189392089844,12.979852676391602,-178.74769592285156,12.57618522644043,4.683231334407886,36,-173.73861694335938,8.945167541503906,-178.74769592285156,12.57618522644043
46,47,46,47,-174.08189392089844,12.979852676391602,-174.08189392089844,12.979852676391602,0.0,-177.57284545898438,12.092763900756836,3.6018979909378,-179.34275817871094,13.486869812011719,-181.80368041992188,14.200387954711914,2.5622736811763493,36,-177.31837463378906,10.40916633605957,-181.80368041992188,14.200387954711914
47,48,47,48,-179.34275817871094,13.486869812011719,-179.34275817871094,13.486869812011719,0.0,-181.68089294433594,12.156327247619629,2.690207742514201,-184.13096618652344,13.948331832885742,-185.2548065185547,14.906368255615234,1.4767704219601747,36,-181.13819885253906,11.494416236877441,-185.2548065185547,14.906368255615234
48,49,48,49,-184.13096618652344,13.948331832885742,-184.13096618652344,13.948331832885742,0.0,-185.91212463378906,12.350615501403809,2.39274379952175,-187.249755859375,14.233661651611328,-189.53733825683594,16.05501365661621,2.924099237595817,36,-185.17047119140625,12.286211967468262,-189.53733825683594,16.05501365661621
49,50,49,50,-187.249755859375,14.233661651611328,-187.249755859375,14.233661651611328,0.0,-190.19276428222656,12.363615036010742,3.4868858486469625,-190.67921447753906,14.547411918640137,-191.39111328125,13.969574928283691,0.9168944836507953,36,-189.36557006835938,12.769286155700684,-191.39111328125,13.969574928283691
50,51,50,51,-190.67921447753906,14.547411918640137,-190.67921447753906,14.547411918640137,0.0,-190.3203887939453,12.42313003540039,2.1543744778165017,-194.10855102539062,14.861151695251465,-191.98443603515625,14.458052635192871,2.1620252875390937,36,-192.0140838623047,13.045514106750488,-191.98443603515625,14.458052635192871
51,52,51,52,-194.10855102539062,14.861151695251465,-194.10855102539062,14.861151695251465,0.0,-195.17010498046875,12.445114135742188,2.638964624336892,-197.28343200683594,15.1630220413208,-195.98008728027344,13.737820625305176,1.931296598783113,36,-195.38414001464844,13.165292739868164,-195.98008728027344,13.737820625305176
52,53,52,53,-197.28343200683594,15.1630220413208,-197.28343200683594,15.1630220413208,0.0,-200.1950225830078,12.568584442138672,3.8998033462346275,-200.77069091796875,15.494592666625977,-200.23533630371094,14.304378509521484,1.3050725277849842,36,-199.39503479003906,13.220149993896484,-200.23533630371094,14.304378509521484
53,54,53,54,-200.77069091796875,15.494592666625977,-200.77069091796875,15.494592666625977,0.0,-205.39549255371094,12.649906158447266,5.4296437728250275,-203.94317626953125,15.796236038208008,-206.1083221435547,14.100680351257324,2.750048316548551,36,-203.96026611328125,13.223721504211426,-206.1083221435547,14.100680351257324
54,55,54,55,-203.94317626953125,15.796236038208008,-203.94317626953125,15.796236038208008,0.0,-205.42381286621094,12.570969581604004,3.5488911574634345,-207.35537719726562,16.129146575927734,-208.30010986328125,14.186691284179688,2.1600121228078746,36,-206.84597778320312,13.139087677001953,-208.30010986328125,14.186691284179688
55,56,55,56,-207.35537719726562,16.129146575927734,-207.35537719726562,16.129146575927734,0.0,-209.55966186523438,12.546086311340332,4.206803032839456,-210.75604248046875,16.4609317779541,-212.85508728027344,14.121315002441406,3.143214235117855,36,-210.07525634765625,13.024030685424805,-212.85508728027344,14.121315002441406
56,57,56,57,-210.75604248046875,16.4609317779541,-210.75604248046875,16.4609317779541,0.0,-212.93399047851562,12.25419807434082,4.7370946724033605,-213.8697052001953,16.76471519470215,-217.0412139892578,14.853860855102539,3.702679071465328,36,-213.2972412109375,12.793608665466309,-217.0412139892578,14.853860855102539
57,58,57,58,-213.8697052001953,16.76471519470215,-213.8697052001953,16.76471519470215,0.0,-212.50856018066406,12.14680290222168,4.8143358529746285,-217.09425354003906,17.10219955444336,-218.09425354003906,15.018850326538086,2.310918433310336,36,-214.86952209472656,12.561436653137207,-218.09425354003906,15.018850326538086
58,59,58,59,-217.09425354003906,17.10219955444336,-217.09425354003906,17.10219955444336,0.0,-214.60215759277344,11.766488075256348,5.889003243292179,-220.6431427001953,17.473630905151367,-220.0912628173828,15.293207168579102,2.249181868160265,36,-216.204345703125,12.230321884155273,-220.0912628173828,15.293207168579102
59,60,59,60,-220.6431427001953,17.473630905151367,-220.6431427001953,17.473630905151367,0.0,-219.25827026367188,12.093074798583984,5.55592077709554,-223.8677215576172,17.811119079589844,-222.9279327392578,15.768924713134766,2.2480571286099846,36,-218.97625732421875,12.119161605834961,-222.9279327392578,15.768924713134766
60,61,60,61,-223.8677215576172,17.811119079589844,-223.8677215576172,17.811119079589844,0.0,-218.14178466796875,16.94585609436035,5.790944076559976,-227.08807373046875,18.138076782226562,-224.17857360839844,17.815601348876953,2.9273164102025566,36,-220.04107666015625,13.971693992614746,-224.17857360839844,17.815601348876953
61,62,61,62,-227.08807373046875,18.138076782226562,-227.08807373046875,18.138076782226562,0.0,-221.1180419921875,16.670963287353516,6.147658169004198,-230.62640380859375,18.497316360473633,-225.36380004882812,19.632787704467773,5.383706298204904,36,-221.7738494873047,15.2653226852417,-225.36380004882812,19.632787704467773
62,63,62,63,-230.62640380859375,18.497316360473633,-230.62640380859375,18.497316360473633,0.0,-229.66065979003906,19.351173400878906,1.2890823692936806,-233.84530639648438,18.824125289916992,-229.49221801757812,21.58304214477539,5.15373657132283,36,-225.8960723876953,17.20691680908203,-229.49221801757812,21.58304214477539
63,64,63,64,-233.84530639648438,18.824125289916992,-233.84530639648438,18.824125289916992,0.0,-233.53860473632812,19.894004821777344,1.1129726506236912,-237.00657653808594,19.118770599365234,-234.24322509765625,22.794404983520508,4.598521426427124,36,-230.629150390625,18.79251480102539,-234.24322509765625,22.794404983520508
64,65,64,65,-237.00657653808594,19.118770599365234,-237.00657653808594,19.118770599365234,0.0,-237.52847290039062,21.595355987548828,2.530978268960709,-240.4793701171875,19.44244956970215,-240.11007690429688,24.38105010986328,4.952388592625473,36,-235.36009216308594,20.509374618530273,-240.11007690429688,24.38105010986328
65,66,65,66,-240.4793701171875,19.44244956970215,-240.4793701171875,19.44244956970215,0.0,-241.72503662109375,21.317808151245117,2.251367328607412,-243.63906860351562,19.73694610595703,-245.25604248046875,26.426841735839844,6.882536455223029,36,-240.1136016845703,21.569412231445312,-245.25604248046875,26.426841735839844
66,67,66,67,-243.63906860351562,19.73694610595703,-243.63906860351562,19.73694610595703,0.0,-244.93690490722656,20.74184799194336,1.6414039331282682,-246.847412109375,19.999595642089844,-248.67718505859375,27.123950958251953,7.355576640659792,36,-244.34286499023438,21.98084831237793,-248.67718505859375,27.123950958251953
67,68,67,68,-246.847412109375,19.999595642089844,-246.847412109375,19.999595642089844,0.0,-245.38836669921875,18.80360984802246,1.8865830298476152,-250.06228637695312,20.262781143188477,-251.49041748046875,25.89678192138672,5.812187472679039,36,-247.10589599609375,21.3616886138916,-251.49041748046875,25.89678192138672
68,69,68,69,-250.06228637695312,20.262781143188477,-250.06228637695312,20.262781143188477,0.0,-249.87181091308594,16.372228622436523,3.895212422842276,-253.5655975341797,20.549577713012695,-254.45533752441406,24.640426635742188,4.186488045942483,36,-250.4065704345703,19.810144424438477,-254.45533752441406,24.640426635742188
69,70,69,70,-253.5655975341797,20.549577713012695,-253.5655975341797,20.549577713012695,0.0,-253.83743286132812,15.114299774169922,5.442071362776939,-258.5731506347656,21.028581619262695,-259.2665710449219,22.999547958374023,2.089387511959228,36,-253.9178466796875,17.985004425048828,-259.2665710449219,22.999547958374023
70,71,70,71,-258.5731506347656,21.028581619262695,-258.5731506347656,21.028581619262695,0.0,-257.34521484375,14.841710090637207,6.307551475697512,-263.5738220214844,21.506925582885742,-262.12750244140625,21.95601463317871,1.5144376193195956,36,-257.41363525390625,16.48211097717285,-262.12750244140625,21.95601463317871
71,72,71,72,-263.5738220214844,21.506925582885742,-263.5738220214844,21.506925582885742,0.0,-260.4308776855469,14.821457862854004,7.387393162299404,-266.9277038574219,21.863229751586914,-266.4209899902344,21.146892547607422,0.8774382787440197,36,-260.6927795410156,15.451090812683105,-266.4209899902344,21.146892547607422
72,73,72,73,-266.9277038574219,21.863229751586914,-266.9277038574219,21.863229751586914,0.0,-264.18798828125,14.314629554748535,8.030405118674102,-270.28131103515625,22.219507217407227,-271.17840576171875,19.344449996948242,3.011765756054011,36,-264.1793518066406,14.582967758178711,-271.17840576171875,19.344449996948242
73,74,73,74,-270.28131103515625,22.219507217407227,-270.28131103515625,22.219507217407227,0.0,-264.34893798828125,14.536208152770996,9.707014705043408,-273.63311767578125,22.575592041015625,-272.27996826171875,19.128482818603516,3.7031844847396282,36,-265.9986572265625,14.119197845458984,-272.27996826171875,19.128482818603516
74,75,74,75,-273.63311767578125,22.575592041015625,-273.63311767578125,22.575592041015625,0.0,-267.7908020019531,14.3630952835083,10.078579037975844,-276.9444274902344,22.93913459777832,-275.1165771484375,19.02845001220703,4.316768559910508,36,-268.3119201660156,13.815370559692383,-275.1165771484375,19.02845001220703
75,76,75,76,-276.9444274902344,22.93913459777832,-276.9444274902344,22.93913459777832,0.0,-271.6211853027344,22.469581604003906,5.34391124558991,-280.2569580078125,23.30280876159668,-278.2114562988281,21.908641815185547,2.4754350558888314,36,-271.4273986816406,17.04548454284668,-278.2114562988281,21.908641815185547
76,77,76,77,-280.2569580078125,23.30280876159668,-280.2569580078125,23.30280876159668,0.0,-272.1981201171875,24.105934143066406,8.098757838442516,-283.5698547363281,23.666522979736328,-280.3774719238281,25.039539337158203,3.475123298430351,36,-273.2798767089844,20.142494201660156,-280.3774719238281,25.039539337158203
77,78,77,78,-283.5698547363281,23.666522979736328,-283.5698547363281,23.666522979736328,0.0,-276.3102722167969,24.561235427856445,7.314509465624115,-286.75732421875,23.975204467773438,-283.9257507324219,27.86006736755371,4.807282824898657,36,-276.0025634765625,22.554845809936523,-283.9257507324219,27.86006736755371
78,79,78,79,-286.75732421875,23.975204467773438,-286.75732421875,23.975204467773438,0.0,-287.0540771484375,22.872234344482422,1.142193238533092,-290.265380859375,24.314931869506836,-288.6788635253906,29.102405548095703,5.043504879963348,36,-280.9749755859375,23.480693817138672,-288.6788635253906,29.102405548095703
79,80,79,80,-290.265380859375,24.314931869506836,-290.265380859375,24.314931869506836,0.0,-291.468994140625,23.358312606811523,1.5374671848729373,-293.4555358886719,24.623870849609375,-293.93096923828125,29.88425064086914,5.281820937727341,36,-287.1773376464844,24.180139541625977,-293.93096923828125,29.88425064086914
80,81,80,81,-293.4555358886719,24.623870849609375,-293.4555358886719,24.623870849609375,0.0,-295.1036682128906,23.350311279296875,2.0828572052037697,-297.0016174316406,24.93578338623047,-299.75592041015625,29.13254165649414,5.019857057375894,36,-292.78350830078125,24.5217342376709,-299.75592041015625,29.13254165649414
81,82,81,82,-297.0016174316406,24.93578338623047,-297.0016174316406,24.93578338623047,0.0,-298.8216247558594,23.202613830566406,2.513225690002921,-300.2271423339844,25.219501495361328,-303.27093505859375,28.651371002197266,4.587199849835987,36,-297.8507995605469,24.54628562927246,-303.27093505859375,28.651371002197266
82,83,82,83,-300.2271423339844,25.219501495361328,-300.2271423339844,25.219501495361328,0.0,-304.59912109375,23.215057373046875,4.80957321550704,-303.45355224609375,25.5032958984375,-307.7501220703125,28.89974594116211,5.476895575698987,36,-303.2784729003906,24.430524826049805,-307.7501220703125,28.89974594116211
83,84,83,84,-303.45355224609375,25.5032958984375,-303.45355224609375,25.5032958984375,0.0,-304.5732116699219,23.215824127197266,2.546794913138485,-306.78228759765625,25.818649291992188,-310.2239074707031,28.463106155395508,4.340264905849885,36,-306.7537536621094,24.249286651611328,-310.2239074707031,28.463106155395508
84,85,84,85,-306.78228759765625,25.818649291992188,-306.78228759765625,25.818649291992188,0.0,-310.5001220703125,23.575550079345703,4.342094799039566,-310.1116027832031,26.13405990600586,-314.861328125,28.451812744140625,5.2850609306978855,36,-310.9562072753906,24.18447494506836,-314.861328125,28.451812744140625
85,86,85,86,-310.1116027832031,26.13405990600586,-310.1116027832031,26.13405990600586,0.0,-315.17626953125,23.637264251708984,5.6466660790317205,-313.44134521484375,26.44951057434082,-319.1960144042969,28.845226287841797,6.2334317402179495,36,-315.30560302734375,24.115821838378906,-319.1960144042969,28.845226287841797
86,87,86,87,-313.44134521484375,26.44951057434082,-313.44134521484375,26.44951057434082,0.0,-315.1999206542969,23.634685516357422,3.319010045676119,-316.7387390136719,26.75737953186035,-320.3868408203125,26.164039611816406,3.696038291513272,36,-317.87384033203125,24.0280818939209,-320.3868408203125,26.164039611816406
87,88,87,88,-316.7387390136719,26.75737953186035,-316.7387390136719,26.75737953186035,0.0,-319.7779235839844,23.65717315673828,4.341419401621215,-320.03851318359375,27.06546974182129,-323.6059265136719,26.48719596862793,3.6139781992123834,36,-321.03448486328125,23.94519805908203,-323.6059265136719,26.48719596862793
88,89,88,89,-320.03851318359375,27.06546974182129,-320.03851318359375,27.06546974182129,0.0,-324.125244140625,23.568212509155273,5.378864012651028,-323.3372497558594,27.373462677001953,-326.46502685546875,26.580223083496094,3.2267969625537605,36,-324.5381164550781,23.83280372619629,-326.46502685546875,26.580223083496094
89,90,89,90,-323.3372497558594,27.373462677001953,-323.3372497558594,27.373462677001953,0.0,-324.0775451660156,23.523176193237305,3.9208090110791103,-326.6502990722656,27.7000789642334,-327.5862731933594,26.645462036132812,1.4100583038986487,36,-326.5697937011719,23.722543716430664,-327.5862731933594,26.645462036132812
