frame_index,frame_id,reference_x,reference_y,search_center_x,search_center_y,jitter_m,visual_x,visual_y,visual_error_m,final_x,final_y,final_error_m,gru_xy_x,gru_xy_y
13,13,-87.32689666748047,5.565974712371826,-87.32689666748047,5.565974712371826,0.0,-88.45319366455078,5.225813865661621,1.1765433809444543,-84.4307861328125,3.1431527137756348,3.775913487607526,-84.4307861328125,3.1431527137756348
14,14,-90.52931213378906,5.903904438018799,-90.52931213378906,5.903904438018799,0.0,-87.89710235595703,3.8179931640625,3.358504750232243,-89.60355377197266,3.2166993618011475,2.8421997934914622,-89.60355377197266,3.2166993618011475
15,15,-93.73101806640625,6.241759300231934,-93.73101806640625,6.241759300231934,0.0,-92.50254821777344,4.928804397583008,1.798051374513469,-95.2376708984375,3.0332958698272705,3.5446072194972245,-95.2376708984375,3.0332958698272705
16,16,-97.24320983886719,6.612377643585205,-97.24320983886719,6.612377643585205,0.0,-95.82901763916016,5.159788608551025,2.027302267155478,-97.83500671386719,2.4785304069519043,4.175992877996865,-97.83500671386719,2.4785304069519043
17,17,-100.48795318603516,6.946656227111816,-100.48795318603516,6.946656227111816,0.0,-96.0688705444336,5.30503511428833,4.714150111247208,-97.74848937988281,3.220881462097168,4.624506410941458,-97.74848937988281,3.220881462097168
18,18,-103.73233032226562,7.28089714050293,-103.73233032226562,7.28089714050293,0.0,-99.83624267578125,4.200925827026367,4.96645972911557,-97.22048950195312,4.194827079772949,7.206101531953468,-97.22048950195312,4.194827079772949
19,19,-107.29228973388672,7.647648811340332,-107.29228973388672,7.647648811340332,0.0,-108.90025329589844,4.2247443199157715,3.78177497667059,-106.42129516601562,4.753848552703857,3.022037636123263,-106.42129516601562,4.753848552703857
20,20,-110.61548614501953,7.9523024559021,-110.61548614501953,7.9523024559021,0.0,-112.25946044921875,3.3430213928222656,4.893681991234582,-110.45806121826172,4.927775859832764,3.0286207649515093,-110.45806121826172,4.927775859832764
21,21,-113.93445587158203,8.25656795501709,-113.93445587158203,8.25656795501709,0.0,-115.35295104980469,3.897193431854248,4.584351077725415,-115.33207702636719,6.634042263031006,2.141479515068476,-115.33207702636719,6.634042263031006
22,22,-117.24945068359375,8.560468673706055,-117.24945068359375,8.560468673706055,0.0,-117.55745697021484,4.316703796386719,4.254927520718457,-118.50023651123047,7.294881820678711,1.7793749658721534,-118.50023651123047,7.294881820678711
23,23,-120.81004333496094,8.859625816345215,-120.81004333496094,8.859625816345215,0.0,-119.14064025878906,4.784757614135742,4.4035732645330175,-119.83715057373047,7.36403751373291,1.7841818000880405,-119.83715057373047,7.36403751373291
24,24,-124.06947326660156,9.133479118347168,-124.06947326660156,9.133479118347168,0.0,-120.57709503173828,5.42210054397583,5.096178632823754,-121.12808990478516,8.118149757385254,3.111692432166411,-121.12808990478516,8.118149757385254
25,25,-127.31895446777344,9.40649700164795,-127.31895446777344,9.40649700164795,0.0,-127.98928833007812,6.5368242263793945,2.9469254018501805,-128.91000366210938,8.604358673095703,1.781814647186858,-128.91000366210938,8.604358673095703
26,26,-130.83126831054688,9.741641998291016,-130.83126831054688,9.741641998291016,0.0,-132.18711853027344,6.369978904724121,3.634066845127322,-134.04937744140625,9.05959701538086,3.2895914239968156,-134.04937744140625,9.05959701538086
27,27,-134.03652954101562,10.047489166259766,-134.03652954101562,10.047489166259766,0.0,-129.80267333984375,5.650232791900635,6.10421182086955,-132.37530517578125,8.340575218200684,2.381852560031161,-132.37530517578125,8.340575218200684
28,28,-137.2352752685547,10.352712631225586,-137.2352752685547,10.352712631225586,0.0,-139.03201293945312,6.770140647888184,4.0078782758237095,-140.98341369628906,9.619956970214844,3.8190931557376815,-140.98341369628906,9.619956970214844
29,29,-140.4192352294922,10.665609359741211,-140.4192352294922,10.665609359741211,0.0,-143.71127319335938,7.117038249969482,4.840441186157453,-144.44534301757812,9.74815559387207,4.129317780674395,-144.44534301757812,9.74815559387207
30,30,-143.60858154296875,10.979033470153809,-143.60858154296875,10.979033470153809,0.0,-143.79652404785156,7.19068717956543,3.7930054050259874,-143.81973266601562,9.674636840820312,1.3213763140682304,-143.81973266601562,9.674636840820312
31,31,-147.09031677246094,11.321191787719727,-147.09031677246094,11.321191787719727,0.0,-148.689208984375,7.425718307495117,4.2108395766702715,-149.36614990234375,9.963630676269531,2.649978982255159,-149.36614990234375,9.963630676269531
32,32,-150.38534545898438,11.621426582336426,-150.38534545898438,11.621426582336426,0.0,-153.36917114257812,7.573197364807129,5.029053142265607,-154.13613891601562,10.135446548461914,4.034425388872885,-154.13613891601562,10.135446548461914
33,33,-153.68882751464844,11.922432899475098,-153.68882751464844,11.922432899475098,0.0,-157.9677734375,7.437360763549805,6.198810391933398,-158.79522705078125,10.064554214477539,5.433877936684413,-158.79522705078125,10.064554214477539
34,34,-156.9862060546875,12.222880363464355,-156.9862060546875,12.222880363464355,0.0,-157.99325561523438,7.426774501800537,4.900691813783406,-158.8829803466797,10.123435974121094,2.829384996550905,-158.8829803466797,10.123435974121094
35,35,-161.97410583496094,12.701958656311035,-161.97410583496094,12.701958656311035,0.0,-161.8661651611328,12.129648208618164,0.5824005817346719,-162.72727966308594,14.575326919555664,2.0191036291148268,-162.72727966308594,14.575326919555664
36,36,-166.95358276367188,13.180227279663086,-166.95358276367188,13.180227279663086,0.0,-167.194091796875,11.910478591918945,1.292325936085889,-164.69979858398438,13.891731262207031,2.3634257013465754,-164.69979858398438,13.891731262207031
37,37,-170.4643096923828,13.542064666748047,-170.4643096923828,13.542064666748047,0.0,-172.6991729736328,11.863723754882812,2.7948957229778975,-170.18003845214844,14.195732116699219,0.7128052140311949,-170.18003845214844,14.195732116699219
38,38,-173.6732940673828,13.872800827026367,-173.6732940673828,13.872800827026367,0.0,-177.55889892578125,12.10842227935791,4.267429762173268,-175.45364379882812,14.410605430603027,1.859806161374256,-175.45364379882812,14.410605430603027
39,39,-176.89031982421875,14.204366683959961,-176.89031982421875,14.204366683959961,0.0,-181.65118408203125,12.067343711853027,5.218495536515224,-178.9825897216797,14.355461120605469,2.0977184874540304,-178.9825897216797,14.355461120605469
40,40,-180.07899475097656,14.495210647583008,-180.07899475097656,14.495210647583008,0.0,-181.76336669921875,12.16914176940918,2.871881837059811,-180.11634826660156,14.359320640563965,0.14093040529702122,-180.11634826660156,14.359320640563965
41,41,-183.2713623046875,14.786392211914062,-183.2713623046875,14.786392211914062,0.0,-185.98605346679688,12.399600982666016,3.614736570989669,-183.9033660888672,14.521528244018555,0.6852603189349268,-183.9033660888672,14.521528244018555
42,42,-186.7760009765625,15.10605525970459,-186.7760009765625,15.10605525970459,0.0,-190.37680053710938,12.525959014892578,4.42974650603481,-187.6519317626953,14.240586280822754,1.2313778037231362,-187.6519317626953,14.240586280822754
43,43,-190.19520568847656,15.40483283996582,-190.19520568847656,15.40483283996582,0.0,-190.13711547851562,12.402364730834961,3.0030300063171436,-187.56051635742188,14.52675724029541,2.777157653052838,-187.56051635742188,14.52675724029541
44,44,-193.5978240966797,15.702159881591797,-193.5978240966797,15.702159881591797,0.0,-195.51419067382812,12.581847190856934,3.661804493138958,-192.5535430908203,14.972977638244629,1.2736677601366364,-192.5535430908203,14.972977638244629
45,45,-196.71273803710938,15.974347114562988,-196.71273803710938,15.974347114562988,0.0,-200.8094024658203,12.616888046264648,5.296715098696953,-198.36354064941406,14.974271774291992,1.9301036114701535,-198.36354064941406,14.974271774291992
46,46,-199.96063232421875,16.28047752380371,-199.96063232421875,16.28047752380371,0.0,-200.97105407714844,12.684890747070312,3.7348622983737396,-198.81924438476562,15.379945755004883,1.4538651570709702,-198.81924438476562,15.379945755004883
47,47,-203.51315307617188,16.61532211303711,-203.51315307617188,16.61532211303711,0.0,-205.95892333984375,12.587655067443848,4.712100806733611,-202.97067260742188,14.865119934082031,1.8323462353480913,-202.97067260742188,14.865119934082031
48,48,-206.75160217285156,16.920562744140625,-206.75160217285156,16.920562744140625,0.0,-210.5332489013672,12.530745506286621,5.794078646433191,-210.00701904296875,15.09005355834961,3.7347694543986076,-210.00701904296875,15.09005355834961
49,49,-210.1930389404297,17.253925323486328,-210.1930389404297,17.253925323486328,0.0,-213.7076416015625,12.276460647583008,6.09324104771075,-211.6089630126953,14.969921112060547,2.6872878923241506,-211.6089630126953,14.969921112060547
50,50,-213.3181915283203,17.556650161743164,-213.3181915283203,17.556650161743164,0.0,-213.1103973388672,17.139291763305664,0.4662257585299167,-210.5706024169922,19.87594223022461,3.5956030959506387,-210.5706024169922,19.87594223022461
51,51,-216.74961853027344,17.889041900634766,-216.74961853027344,17.889041900634766,0.0,-216.69357299804688,16.890899658203125,0.999714478143146,-214.59971618652344,19.494348526000977,2.68311189649377,-214.59971618652344,19.494348526000977
52,52,-219.85296630859375,18.18168067932129,-219.85296630859375,18.18168067932129,0.0,-220.43331909179688,16.7993221282959,1.4992413136532194,-217.99734497070312,19.489490509033203,2.270175565969755,-217.99734497070312,19.489490509033203
53,53,-223.26548767089844,18.50347328186035,-223.26548767089844,18.50347328186035,0.0,-220.5812530517578,16.81100082397461,3.173259918647513,-218.36256408691406,19.59427261352539,5.022798308946029,-218.36256408691406,19.59427261352539
54,54,-226.6659393310547,18.824125289916992,-226.6659393310547,18.824125289916992,0.0,-224.404296875,16.961790084838867,2.9297301949330525,-221.76148986816406,19.222959518432617,4.920639518993826,-221.76148986816406,19.222959518432617
55,55,-229.90402221679688,19.161306381225586,-229.90402221679688,19.161306381225586,0.0,-229.5116729736328,18.09854507446289,1.1328722451200597,-227.44589233398438,20.198749542236328,2.6680874860288513,-227.44589233398438,20.198749542236328
56,56,-233.15289306640625,19.499608993530273,-233.15289306640625,19.499608993530273,0.0,-228.3546142578125,17.05589485168457,5.384720822109215,-225.49339294433594,19.415355682373047,7.6599634947195465,-225.49339294433594,19.415355682373047
57,57,-236.7150115966797,19.870529174804688,-236.7150115966797,19.870529174804688,0.0,-233.08917236328125,18.479625701904297,3.88346785970706,-230.34324645996094,21.186044692993164,6.506148786809229,-230.34324645996094,21.186044692993164
58,58,-241.94894409179688,20.40029525756836,-241.94894409179688,20.40029525756836,0.0,-240.3547821044922,20.73047637939453,1.6279963190921594,-238.076904296875,23.394115447998047,4.894451093440723,-238.076904296875,23.394115447998047
59,59,-246.72323608398438,20.88353729248047,-246.72323608398438,20.88353729248047,0.0,-244.84300231933594,18.892742156982422,2.7383469979618584,-243.51707458496094,20.89992904663086,3.206203400819159,-243.51707458496094,20.89992904663086
60,60,-250.1058349609375,21.189523696899414,-250.1058349609375,21.189523696899414,0.0,-249.0644073486328,16.08112335205078,5.213475381635582,-246.9698028564453,17.464269638061523,4.869518986850126,-246.9698028564453,17.464269638061523
61,61,-253.18551635742188,21.468109130859375,-253.18551635742188,21.468109130859375,0.0,-252.9582977294922,15.300395965576172,6.171897114671144,-250.60948181152344,16.708450317382812,5.412051921625225,-250.60948181152344,16.708450317382812
62,62,-256.56805419921875,21.774091720581055,-256.56805419921875,21.774091720581055,0.0,-252.6568603515625,14.5867919921875,8.182586064302054,-252.00294494628906,16.18580436706543,7.21589759050438,-252.00294494628906,16.18580436706543
63,63,-259.78179931640625,22.02918815612793,-259.78179931640625,22.02918815612793,0.0,-257.9659118652344,14.52143383026123,7.724236030371782,-257.2442321777344,15.247023582458496,7.241339882066305,-257.2442321777344,15.247023582458496
64,64,-262.99114990234375,22.283937454223633,-262.99114990234375,22.283937454223633,0.0,-260.74444580078125,13.94555377960205,8.635758312109798,-261.0810852050781,13.442975044250488,9.044941320003053,-261.0810852050781,13.442975044250488
65,65,-266.5252380371094,22.56446075439453,-266.5252380371094,22.56446075439453,0.0,-261.0099182128906,13.877615928649902,10.28980202870719,-259.6941833496094,12.454533576965332,12.201390727148166,-259.6941833496094,12.454533576965332
66,66,-269.7339172363281,22.84096336364746,-269.7339172363281,22.84096336364746,0.0,-264.92425537109375,19.78425407409668,5.698799780542904,-263.30645751953125,18.984498977661133,7.495635795009485,-263.30645751953125,18.984498977661133
67,67,-272.9421081542969,23.117422103881836,-272.9421081542969,23.117422103881836,0.0,-268.10919189453125,19.1707820892334,6.239635163944377,-268.1854553222656,19.510963439941406,5.969278872626232,-268.1854553222656,19.510963439941406
68,68,-276.4721984863281,23.421621322631836,-276.4721984863281,23.421621322631836,0.0,-270.5066833496094,19.507680892944336,7.134865137727755,-270.76104736328125,20.280004501342773,6.518205535428135,-270.76104736328125,20.280004501342773
69,69,-279.8583984375,23.757869720458984,-279.8583984375,23.757869720458984,0.0,-270.7611999511719,20.558837890625,9.643278744697868,-272.199951171875,22.812185287475586,7.7166141258421215,-272.199951171875,22.812185287475586
70,70,-282.95196533203125,24.0650577545166,-282.95196533203125,24.0650577545166,0.0,-274.8970642089844,22.293521881103516,8.247409984525522,-276.831787109375,25.167695999145508,6.218713096420684,-276.831787109375,25.167695999145508
71,71,-286.3374328613281,24.40123176574707,-286.3374328613281,24.40123176574707,0.0,-279.2168884277344,21.924636840820312,7.538943921595114,-280.3204040527344,24.017187118530273,6.029272424969948,-280.3204040527344,24.017187118530273
72,72,-289.56787109375,24.758047103881836,-289.56787109375,24.758047103881836,0.0,-280.11199951171875,22.249061584472656,9.783072917671172,-281.0813903808594,24.394838333129883,8.494249554929247,-281.0813903808594,24.394838333129883
73,73,-292.791015625,25.11405372619629,-292.791015625,25.11405372619629,0.0,-292.9485168457031,22.470218658447266,2.6485223238595625,-289.14251708984375,23.7209415435791,3.9054197104016524,-289.14251708984375,23.7209415435791
74,74,-296.3150329589844,25.5032958984375,-296.3150329589844,25.5032958984375,0.0,-298.72283935546875,23.140552520751953,3.373438588702628,-298.0755920410156,25.085142135620117,1.809536087145281,-298.0755920410156,25.085142135620117
75,75,-299.6627502441406,25.858945846557617,-299.6627502441406,25.858945846557617,0.0,-298.73638916015625,23.131996154785156,2.879999909614343,-296.4563903808594,25.123573303222656,3.289607324644065,-296.4563903808594,25.123573303222656
76,76,-303.0234375,26.21597671508789,-303.0234375,26.21597671508789,0.0,-304.61273193359375,23.20949363708496,3.400705411377182,-303.5336608886719,24.89940643310547,1.411979183184754,-303.5336608886719,24.89940643310547
77,77,-306.37432861328125,26.571962356567383,-306.37432861328125,26.571962356567383,0.0,-310.54852294921875,23.514183044433594,5.1743514256268,-307.8604431152344,25.782339096069336,1.682866960408621,-307.8604431152344,25.782339096069336
78,78,-309.93170166015625,26.87871551513672,-309.93170166015625,26.87871551513672,0.0,-315.26678466796875,23.42792510986328,6.3538228745674745,-311.79266357421875,25.72697639465332,2.188534269149797,-311.79266357421875,25.72697639465332
79,79,-313.1907958984375,27.159746170043945,-313.1907958984375,27.159746170043945,0.0,-315.329833984375,23.57186508178711,4.177125164100571,-312.7281188964844,26.30936622619629,0.9680991979310153,-312.7281188964844,26.30936622619629
80,80,-316.4438171386719,27.44025421142578,-316.4438171386719,27.44025421142578,0.0,-319.7727966308594,23.508710861206055,5.151615045212704,-316.3129577636719,25.649202346801758,1.7958259820479772,-316.3129577636719,25.649202346801758
81,81,-321.592041015625,27.871477127075195,-321.592041015625,27.871477127075195,0.0,-324.0366516113281,27.96953582763672,2.446576480182012,-322.0133972167969,30.248075485229492,2.4136612861476014,-322.0133972167969,30.248075485229492
82,82,-326.2784423828125,28.264019012451172,-326.2784423828125,28.264019012451172,0.0,-328.401123046875,27.929384231567383,2.1488959114303228,-327.7328186035156,30.618040084838867,2.7670607872961557,-327.7328186035156,30.618040084838867
83,83,-329.66363525390625,28.562585830688477,-329.66363525390625,28.562585830688477,0.0,-333.1329345703125,28.005672454833984,3.5137145949866957,-331.9909362792969,30.213119506835938,2.8531721782747543,-331.9909362792969,30.213119506835938
84,84,-332.744140625,28.834280014038086,-332.744140625,28.834280014038086,0.0,-333.2164306640625,27.974977493286133,0.980540005898953,-329.6513977050781,30.509319305419922,3.5172169959216117,-329.6513977050781,30.509319305419922
85,85,-336.1232604980469,29.13231086730957,-336.1232604980469,29.13231086730957,0.0,-337.64501953125,28.011432647705078,1.890004904310845,-335.24798583984375,30.770166397094727,1.8570612439390393,-335.24798583984375,30.770166397094727
86,86,-339.6257019042969,29.462242126464844,-339.6257019042969,29.462242126464844,0.0,-341.9324951171875,28.002832412719727,2.729683432123926,-338.4183044433594,30.33658218383789,1.4907310839334587,-338.4183044433594,30.33658218383789
87,87,-342.8448791503906,29.765491485595703,-342.8448791503906,29.765491485595703,0.0,-346.68902587890625,28.030433654785156,4.217569175083485,-344.2172546386719,30.395750045776367,1.5101789077841747,-344.2172546386719,30.395750045776367
88,88,-346.0498046875,30.067394256591797,-346.0498046875,30.067394256591797,0.0,-346.6361083984375,28.013751983642578,2.1356962861566053,-343.68170166015625,30.149486541748047,2.369525499207976,-343.68170166015625,30.149486541748047
89,89,-349.5847473144531,30.437746047973633,-349.5847473144531,30.437746047973633,0.0,-351.42767333984375,27.98910140991211,3.0646756596040525,-348.47027587890625,30.597518920898438,1.1258658674871347,-348.47027587890625,30.597518920898438
90,90,-352.80938720703125,30.775583267211914,-352.80938720703125,30.775583267211914,0.0,-356.27606201171875,27.97325897216797,4.45767379426183,-353.1181945800781,30.67380142211914,0.3251484855240774,-353.1181945800781,30.67380142211914
91,91,-356.03759765625,31.113798141479492,-356.03759765625,31.113798141479492,0.0,-356.2943115234375,27.98957633972168,3.1347510070474804,-353.5687255859375,30.69373321533203,2.504352978665029,-353.5687255859375,30.69373321533203
92,92,-359.28173828125,31.43756103515625,-359.28173828125,31.43756103515625,0.0,-360.9347229003906,27.891542434692383,3.9123657888739394,-358.6751708984375,30.747926712036133,0.918433170958752,-358.6751708984375,30.747926712036133
93,93,-362.83331298828125,31.792009353637695,-362.83331298828125,31.792009353637695,0.0,-365.3292541503906,27.78739356994629,4.718757236784091,-362.7671203613281,30.302480697631836,1.4909986857558182,-362.7671203613281,30.302480697631836
94,94,-366.0764465332031,32.11567306518555,-366.0764465332031,32.11567306518555,0.0,-369.15106201171875,27.538414001464844,5.514033086329932,-365.6092834472656,30.058469772338867,2.109579753638594,-365.6092834472656,30.058469772338867
95,95,-369.61279296875,32.450355529785156,-369.61279296875,32.450355529785156,0.0,-369.19384765625,27.595623016357422,4.872775692744136,-367.0596923828125,30.485492706298828,3.2216468641105083,-367.0596923828125,30.485492706298828
96,96,-372.840576171875,32.75583267211914,-372.840576171875,32.75583267211914,0.0,-374.1178894042969,27.31705093383789,5.586758979084531,-371.630126953125,30.36852264404297,2.676646499133858,-371.630126953125,30.36852264404297
97,97,-376.074462890625,33.0618896484375,-376.074462890625,33.0618896484375,0.0,-379.100830078125,32.142799377441406,3.1628508152956463,-377.1102294921875,35.06684875488281,2.256695254444055,-377.1102294921875,35.06684875488281
98,98,-379.28497314453125,33.342430114746094,-379.28497314453125,33.342430114746094,0.0,-379.12567138671875,32.125022888183594,1.2277855697672744,-377.7524719238281,34.918453216552734,2.198274052270279,-377.7524719238281,34.918453216552734
99,99,-382.8072509765625,33.650211334228516,-382.8072509765625,33.650211334228516,0.0,-384.3352966308594,32.086875915527344,2.1860789448190414,-385.1789855957031,35.56354904174805,3.0472916313746903,-385.1789855957031,35.56354904174805
100,100,-386.01123046875,33.930179595947266,-386.01123046875,33.930179595947266,0.0,-389.6431884765625,32.20646286010742,4.020238594403037,-391.00738525390625,35.58993148803711,5.264630944381145,-391.00738525390625,35.58993148803711
101,101,-389.1904296875,34.22496032714844,-389.1904296875,34.22496032714844,0.0,-389.6082458496094,32.19519805908203,2.072318800326313,-388.6338195800781,35.27702713012695,1.1902350060444475,-388.6338195800781,35.27702713012695
102,102,-392.3679504394531,34.51958084106445,-392.3679504394531,34.51958084106445,0.0,-394.4700622558594,32.42941665649414,2.9643988272726163,-392.4120178222656,35.51731872558594,0.9987105789153083,-392.4120178222656,35.51731872558594
103,103,-395.8560485839844,34.84300231933594,-395.8560485839844,34.84300231933594,0.0,-399.06011962890625,32.77571487426758,3.813102233279882,-398.6901550292969,36.080482482910156,3.092493572928088,-398.6901550292969,36.080482482910156
104,104,-399.0557861328125,35.11958312988281,-399.0557861328125,35.11958312988281,0.0,-404.0765380859375,32.89514923095703,5.491453026795245,-401.25860595703125,35.36465072631836,2.2164100037659593,-401.25860595703125,35.36465072631836
105,105,-402.5732727050781,35.42363357543945,-402.5732727050781,35.42363357543945,0.0,-404.122314453125,32.77424621582031,3.0690037012851255,-402.4644470214844,35.15340042114258,0.2913228228115429,-402.4644470214844,35.15340042114258
106,106,-405.7723693847656,35.70016098022461,-405.7723693847656,35.70016098022461,0.0,-409.4523620605469,32.70404052734375,4.745427679564261,-408.04803466796875,35.678497314453125,2.275768396737818,-408.04803466796875,35.678497314453125
107,107,-410.9620056152344,36.18172073364258,-410.9620056152344,36.18172073364258,0.0,-415.20965576171875,32.54452896118164,5.592110134518657,-414.6078186035156,35.747798919677734,3.6715447002800876,-414.6078186035156,35.747798919677734
108,108,-415.7295227050781,36.62411117553711,-415.7295227050781,36.62411117553711,0.0,-420.8299560546875,32.83647918701172,6.352997436982665,-417.35498046875,35.434288024902344,2.0143962051363213,-417.35498046875,35.434288024902344
109,109,-418.8456726074219,36.940486907958984,-418.8456726074219,36.940486907958984,0.0,-425.14837646484375,32.97090148925781,7.44860284286426,-422.3304443359375,35.66156768798828,3.712043691967034,-422.3304443359375,35.66156768798828
110,110,-422.2717590332031,37.288333892822266,-422.2717590332031,37.288333892822266,0.0,-425.0348815917969,32.911128997802734,5.17636638645224,-421.4024353027344,34.548683166503906,2.8742668370512883,-421.4024353027344,34.548683166503906
111,111,-425.7071228027344,37.63711929321289,-425.7071228027344,37.63711929321289,0.0,-428.6873474121094,32.802818298339844,5.679102467058937,-426.6352233886719,34.795257568359375,2.989573340930931,-426.6352233886719,34.795257568359375
112,112,-429.1660461425781,37.977447509765625,-429.1660461425781,37.977447509765625,0.0,-432.6086730957031,37.15008544921875,3.5406508324904182,-431.10955810546875,39.34870910644531,2.378570393414392,-431.10955810546875,39.34870910644531
113,113,-432.6162414550781,38.31691360473633,-432.6162414550781,38.31691360473633,0.0,-436.86077880859375,37.546363830566406,4.3139128757849,-433.687744140625,39.893028259277344,1.9058476878788373,-433.687744140625,39.893028259277344
114,114,-435.776611328125,38.627864837646484,-435.776611328125,38.627864837646484,0.0,-437.00799560546875,37.3407096862793,1.7813128928350788,-434.3176574707031,40.248634338378906,2.1806971666397406,-434.3176574707031,40.248634338378906
115,115,-439.2908630371094,38.962501525878906,-439.2908630371094,38.962501525878906,0.0,-443.2156066894531,37.58747863769531,4.158641686854172,-441.2883605957031,40.26421356201172,2.384208615369264,-441.2883605957031,40.26421356201172
116,116,-442.5021057128906,39.26829147338867,-442.5021057128906,39.26829147338867,0.0,-448.4089660644531,38.52244186401367,5.953762747428377,-444.6062316894531,41.087772369384766,2.7817003534061397,-444.6062316894531,41.087772369384766
117,117,-445.7133483886719,39.57407760620117,-445.7133483886719,39.57407760620117,0.0,-448.4327697753906,38.3453483581543,2.984129394572087,-444.6195068359375,41.03129959106445,1.8220826698196846,-444.6195068359375,41.03129959106445
118,118,-449.110595703125,39.88394546508789,-449.110595703125,39.88394546508789,0.0,-452.08935546875,38.70055389404297,3.2052184561627737,-448.33160400390625,41.23684310913086,1.56114064155307,-448.33160400390625,41.23684310913086
119,119,-452.206787109375,40.16635513305664,-452.206787109375,40.16635513305664,0.0,-455.5645446777344,39.247135162353516,3.4813074041822443,-450.8605651855469,41.70103454589844,2.0414588823672006,-450.8605651855469,41.70103454589844
120,120,-455.5990295410156,40.475765228271484,-455.5990295410156,40.475765228271484,0.0,-455.5326232910156,39.264305114746094,1.2132787794657973,-450.99273681640625,41.619022369384766,4.746047782681478,-450.99273681640625,41.619022369384766
121,121,-459.1404724121094,40.788551330566406,-459.1404724121094,40.788551330566406,0.0,-459.73797607421875,39.6013069152832,1.3291199824903954,-459.57574462890625,42.893272399902344,2.149258635535025,-459.57574462890625,42.893272399902344
122,122,-462.3484802246094,41.07188034057617,-462.3484802246094,41.07188034057617,0.0,-465.22149658203125,40.11494445800781,3.028192410227683,-464.1720886230469,42.753746032714844,2.4807700008757116,-464.1720886230469,42.753746032714844
123,123,-465.55621337890625,41.35519027709961,-465.55621337890625,41.35519027709961,0.0,-471.481201171875,40.21459197998047,6.033775337400273,-471.11016845703125,42.5989875793457,5.6915242895822855,-471.11016845703125,42.5989875793457
124,124,-468.9824523925781,41.67662048339844,-468.9824523925781,41.67662048339844,0.0,-471.5249328613281,39.97078323364258,3.061713189805644,-471.7178955078125,42.34286880493164,2.8154104252540075,-471.7178955078125,42.34286880493164
125,125,-472.1073913574219,41.96978759765625,-472.1073913574219,41.96978759765625,0.0,-476.482666015625,40.002140045166016,4.797360235122571,-476.3381652832031,42.251487731933594,4.240141858089463,-476.3381652832031,42.251487731933594
