frame_id,image_path,reference_x,reference_y,predicted_query_x,predicted_query_y,selected_ref_index,selected_ref_x,selected_ref_y,selected_ref_error_m,base_ms_x,base_ms_y,base_ms_error_m,base_ms_candidate_count,variance_x,variance_y,final_x,final_y,error_final_m,gru_xy_x,gru_xy_y,kalman_xy_x,kalman_xy_y
29,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000029.jpg,-140.4192352294922,10.665609359741211,-31.49353115126991,-3.1163518045573726,0,-37.632978691184114,0.8348961808190729,103.25530230823554,-30.87301254272461,-2.991257667541504,110.39422503890206,36,18.487869262695312,60.27601623535156,-30.669038772583008,-3.430816411972046,110.65177288171927,-30.669038772583008,-3.430816411972046,-31.179370880126953,-3.065321445465088
30,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000030.jpg,-143.60858154296875,10.979033470153809,-31.355399855625095,-3.1682327023170993,0,-37.632978691184114,0.8348961808190729,106.46000150828505,-30.93212127685547,-2.984598398208618,113.53839752725133,36,18.80192756652832,59.838558197021484,-30.622085571289062,-3.4641170501708984,113.90589479439221,-30.622085571289062,-3.4641170501708984,-31.14034080505371,-3.092930555343628
31,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000031.jpg,-147.09031677246094,11.321191787719727,-31.24875977877344,-3.1776365447081263,0,-37.632978691184114,0.8348961808190729,109.95849787712741,-31.494264602661133,-2.6968448162078857,116.44291574618067,36,24.782360076904297,62.34300994873047,-30.830093383789062,-3.3630120754241943,117.18389558927565,-30.830093383789062,-3.3630120754241943,-31.357593536376953,-2.985459804534912
32,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000032.jpg,-150.38534545898438,11.621426582336426,-31.5000873803151,-3.0236787110423275,0,-37.632978691184114,0.8348961808190729,113.2671419690786,-31.28209686279297,-2.7375659942626953,119.96568048396591,36,22.751811981201172,62.17095184326172,-30.85706901550293,-3.291217565536499,120.45495350972665,-30.85706901550293,-3.291217565536499,-31.392471313476562,-2.908137559890747
33,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000033.jpg,-153.68882751464844,11.922432899475098,-31.502181803805108,-2.9184643229186142,0,-37.632978691184114,0.8348961808190729,116.5842764553709,-30.946949005126953,-3.104813575744629,123.65834737967808,36,21.692729949951172,61.515438079833984,-30.67715835571289,-3.3828673362731934,123.96016684634549,-30.67715835571289,-3.3828673362731934,-31.220256805419922,-2.9944732189178467
34,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000034.jpg,-156.9862060546875,12.222880363464355,-31.245260884225054,-3.0231105504894287,0,-37.632978691184114,0.8348961808190729,119.8952837513983,-30.683795928955078,-3.1251988410949707,127.23153044288252,36,16.637428283691406,58.65955352783203,-30.37474250793457,-3.4599313735961914,127.57904720380549,-30.37474250793457,-3.4599313735961914,-30.926132202148438,-3.0658977031707764
35,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000035.jpg,-161.97410583496094,12.701958656311035,-30.855214752557213,-3.104835093465946,0,-37.632978691184114,0.8348961808190729,124.90613704371015,-30.65285301208496,-3.1470534801483154,132.27419487062224,36,17.752548217773438,59.200950622558594,-30.190099716186523,-3.5218679904937744,132.77890201300335,-30.190099716186523,-3.5218679904937744,-30.749828338623047,-3.1222431659698486
36,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000036.jpg,-166.95358276367188,13.180227279663086,-30.646172367669802,-3.1653860116868833,0,-37.632978691184114,0.8348961808190729,129.908528733156,-30.925880432128906,-3.4465012550354004,137.04008137536047,36,20.881086349487305,61.24702453613281,-30.207508087158203,-3.686699628829956,137.78237246749345,-30.207508087158203,-3.686699628829956,-30.780054092407227,-3.2786381244659424
37,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000037.jpg,-170.4643096923828,13.542064666748047,-30.718672753619202,-3.349226307945047,0,-37.632978691184114,0.8348961808190729,133.43775562590895,-30.589153289794922,-3.5034098625183105,140.90992718959262,36,19.022480010986328,60.17858123779297,-30.06758689880371,-3.8278861045837402,141.46715152633698,-30.06758689880371,-3.8278861045837402,-30.651376724243164,-3.412400245666504
38,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000038.jpg,-173.6732940673828,13.872800827026367,-30.56898781320096,-3.4982910451269476,0,-37.632978691184114,0.8348961808190729,136.66365414849406,-30.32526969909668,-3.7899255752563477,144.43208782764532,36,17.316301345825195,58.023033142089844,-29.841188430786133,-4.0440192222595215,144.94373754162544,-29.841188430786133,-4.0440192222595215,-30.437524795532227,-3.6203038692474365
39,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000039.jpg,-176.89031982421875,14.204366683959961,-30.31422941886712,-3.7357426669555256,0,-37.632978691184114,0.8348961808190729,139.89764044106224,-30.505168914794922,-3.810242176055908,147.48945229796655,36,22.96549415588379,59.03856658935547,-29.780555725097656,-4.205834865570068,148.25727035930944,-29.780555725097656,-4.205834865570068,-30.401466369628906,-3.76633882522583
40,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000040.jpg,-180.07899475097656,14.495210647583008,-30.305589141096924,-3.889206132912495,0,-37.632978691184114,0.8348961808190729,143.09951671000684,-30.139301300048828,-3.678272008895874,151.03703898058754,36,16.187671661376953,58.182769775390625,-29.579391479492188,-4.248404026031494,151.66230143284497,-29.579391479492188,-4.248404026031494,-30.21095085144043,-3.801842451095581
41,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000041.jpg,-183.2713623046875,14.786392211914062,-30.085898676828258,-3.903467995383101,0,-37.632978691184114,0.8348961808190729,146.30510251887878,-30.011444091796875,-3.361633539199829,154.33066244037514,36,14.024090766906738,56.550655364990234,-29.396221160888672,-4.132500171661377,155.03381421820635,-29.396221160888672,-4.132500171661377,-30.043033599853516,-3.6759839057922363
42,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000042.jpg,-186.7760009765625,15.10605525970459,-29.90451785387144,-3.7222075661840544,0,-37.632978691184114,0.8348961808190729,149.82425397068303,-30.11862564086914,-3.5688273906707764,157.76655060269778,36,15.022762298583984,57.02239990234375,-29.349483489990234,-4.129680156707764,158.59735787509283,-29.349483489990234,-4.129680156707764,-30.01881217956543,-3.658607006072998
43,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000043.jpg,-190.19520568847656,15.40483283996582,-29.917453168630537,-3.6892898032332777,0,-37.632978691184114,0.8348961808190729,153.25637396410283,-31.197967529296875,-3.333889961242676,160.09766230169458,36,23.829315185546875,61.91468048095703,-29.746334075927734,-4.046464443206787,161.62361636759195,-29.746334075927734,-4.046464443206787,-30.456417083740234,-3.5491912364959717
44,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000044.jpg,-193.5978240966797,15.702159881591797,-30.532215465377952,-3.5455663206101202,0,-37.632978691184114,0.8348961808190729,156.6718498400668,-30.501171112060547,-3.6114256381988525,164.23621038131495,36,19.113433837890625,58.520965576171875,-29.79033660888672,-4.080368518829346,164.99770115664316,-29.79033660888672,-4.080368518829346,-30.515993118286133,-3.5728907585144043
45,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000045.jpg,-196.71273803710938,15.974347114562988,-30.58667649363267,-3.575924896963864,0,-37.632978691184114,0.8348961808190729,159.79853819147638,-31.00297737121582,-3.494919776916504,166.84956437833267,36,24.353282928466797,60.959999084472656,-30.008432388305664,-4.07800817489624,167.90599296780468,-30.008432388305664,-4.07800817489624,-30.776931762695312,-3.543243646621704
46,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000046.jpg,-199.96063232421875,16.28047752380371,-30.906652426441525,-3.5383264572780058,0,-37.632978691184114,0.8348961808190729,163.06082643304987,-30.16327476501465,-3.32429838180542,170.92539270803903,36,14.001821517944336,57.5643196105957,-29.666393280029297,-3.9928641319274902,171.49675283669234,-29.666393280029297,-3.9928641319274902,-30.449630737304688,-3.448427438735962
47,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000047.jpg,-203.51315307617188,16.61532211303711,-30.441030013566813,-3.421704156217276,0,-37.632978691184114,0.8348961808190729,166.629091387417,-30.531614303588867,-3.554074287414551,174.15343036325524,36,19.466157913208008,59.19743347167969,-29.661407470703125,-4.04586935043335,175.0751675217214,-29.661407470703125,-4.04586935043335,-30.484386444091797,-3.475874662399292
48,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000048.jpg,-206.75160217285156,16.920562744140625,-30.489509863292152,-3.4623131507736864,0,-37.632978691184114,0.8348961808190729,169.88189272880248,-31.31499481201172,-3.3312456607818604,176.6016391372152,36,23.708646774291992,62.62255859375,-29.995450973510742,-4.007810115814209,177.99082498086673,-29.995450973510742,-4.007810115814209,-30.861103057861328,-3.4103734493255615
49,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000049.jpg,-210.1930389404297,17.253925323486328,-30.983842750250254,-3.3841839322058656,0,-37.632978691184114,0.8348961808190729,173.33943264938597,-31.51978874206543,-3.3749189376831055,179.8601666628797,36,28.330799102783203,63.80558395385742,-30.28778839111328,-4.0184526443481445,181.15853068409095,-30.28778839111328,-4.0184526443481445,-31.216588973999023,-3.380504608154297
50,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000050.jpg,-213.3181915283203,17.556650161743164,-31.411000341898767,-3.3534241036246146,0,-37.632978691184114,0.8348961808190729,176.4792085936142,-31.416236877441406,-3.5974254608154297,183.127867953666,36,26.702777862548828,63.5462760925293,-30.4654483795166,-4.102154731750488,184.13101179990514,-30.4654483795166,-4.102154731750488,-31.413496017456055,-3.4515931606292725
51,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000051.jpg,-216.74961853027344,17.889041900634766,-31.60864806219131,-3.4481559257346497,0,-37.632978691184114,0.8348961808190729,179.92669216511138,-30.945539474487305,-4.003220558166504,187.08935552118902,36,23.48141098022461,61.44354248046875,-30.304861068725586,-4.337777614593506,187.76495703580562,-30.304861068725586,-4.337777614593506,-31.26885414123535,-3.676833391189575
52,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000052.jpg,-219.85296630859375,18.18168067932129,-31.365155024438693,-3.728243900891732,0,-37.632978691184114,0.8348961808190729,183.04380573984577,-30.558555603027344,-4.054299354553223,190.59594101773132,36,20.18465805053711,59.374122619628906,-29.940248489379883,-4.54356575012207,191.2675540042254,-29.940248489379883,-4.54356575012207,-30.932388305664062,-3.86446213722229
53,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000053.jpg,-223.26548767089844,18.50347328186035,-30.902123217952056,-3.9485456549521123,0,-37.632978691184114,0.8348961808190729,186.47146432330916,-30.54513168334961,-4.230198383331299,194.05657793372603,36,19.372241973876953,59.49909591674805,-29.69468879699707,-4.761883735656738,194.96392233906482,-29.69468879699707,-4.761883735656738,-30.714645385742188,-4.064812183380127
54,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000054.jpg,-226.6659393310547,18.824125289916992,-30.628129977651742,-4.176895710657439,0,-37.632978691184114,0.8348961808190729,189.88699948183518,-30.337303161621094,-4.20456600189209,197.67461648568658,36,18.996883392333984,58.776771545410156,-29.423219680786133,-4.907215118408203,198.66521329264023,-29.423219680786133,-4.907215118408203,-30.477088928222656,-4.18834924697876
55,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000055.jpg,-229.90402221679688,19.161306381225586,-30.34421156502331,-4.3032018905627805,0,-37.632978691184114,0.8348961808190729,193.14246423109972,-30.05691909790039,-4.094191551208496,201.19563317602172,36,12.966827392578125,57.01655960083008,-29.089946746826172,-4.950845718383789,202.25649256756577,-29.089946746826172,-4.950845718383789,-30.16935157775879,-4.215511322021484
56,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000056.jpg,-233.15289306640625,19.499608993530273,-29.98209007858792,-4.309085828006752,0,-37.632978691184114,0.8348961808190729,196.4087788813809,-30.402820587158203,-4.3953986167907715,204.1532837821563,36,18.00797462463379,57.7696647644043,-29.030454635620117,-5.128230094909668,205.60277315516967,-29.030454635620117,-5.128230094909668,-30.185516357421875,-4.344725131988525
57,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000057.jpg,-236.7150115966797,19.870529174804688,-30.06475796430817,-4.44698711757194,0,-37.632978691184114,0.8348961808190729,199.99002762454566,-30.39714813232422,-4.426154136657715,207.74356693874765,36,16.50124740600586,57.000125885009766,-29.064790725708008,-5.235509395599365,209.16244261449506,-29.064790725708008,-5.235509395599365,-30.24082374572754,-4.4383225440979
58,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000058.jpg,-241.94894409179688,20.40029525756836,-30.177207508286315,-4.538467704423665,0,-37.632978691184114,0.8348961808190729,205.25062377156578,-29.6511287689209,-3.8555026054382324,213.6789791271874,36,9.164795875549316,54.471439361572266,-28.629322052001953,-5.057587623596191,214.83334226323447,-28.629322052001953,-5.057587623596191,-29.825014114379883,-4.247690677642822
59,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000059.jpg,-246.72323608398438,20.88353729248047,-29.64783965241886,-4.276646082308179,0,-37.632978691184114,0.8348961808190729,210.04924124359903,-29.31592559814453,-2.4782967567443848,218.65889861341086,36,6.378634452819824,51.596771240234375,-28.24399185180664,-4.309843063354492,219.92700283052406,-28.24399185180664,-4.309843063354492,-29.446096420288086,-3.4956274032592773
60,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000060.jpg,-250.1058349609375,21.189523696899414,-29.19899402549364,-3.332499132744526,0,-37.632978691184114,0.8348961808190729,213.4456031703292,-29.22136116027832,-1.350966215133667,222.03158435607435,36,5.831370830535889,50.3662223815918,-28.01679229736328,-3.2849488258361816,223.4335307792656,-28.01679229736328,-3.2849488258361816,-29.212251663208008,-2.4746077060699463
61,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000061.jpg,-253.18551635742188,21.468109130859375,-28.969941749193254,-2.098764276861731,0,-37.632978691184114,0.8348961808190729,216.53781649170787,-29.123384475708008,-1.6887705326080322,225.25558820843233,36,5.581717014312744,53.18297576904297,-27.87582015991211,-2.7327611446380615,226.6056956978478,-27.87582015991211,-2.7327611446380615,-29.060653686523438,-1.9289041757583618
62,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000062.jpg,-256.56805419921875,21.774091720581055,-28.85146248416729,-1.5105867476684693,0,-37.632978691184114,0.8348961808190729,219.93412013046364,-28.998640060424805,-1.093262791633606,228.7154436277997,36,5.18654727935791,52.07152557373047,-27.730314254760742,-2.1531829833984375,230.08525745394266,-27.730314254760742,-2.1531829833984375,-28.93844223022461,-1.3343132734298706
63,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000063.jpg,-259.78179931640625,22.02918815612793,-28.76096075510867,-0.8718554350433311,0,-37.632978691184114,0.8348961808190729,223.15755984844375,-29.65445899963379,-0.9989983439445496,231.27665280947346,36,6.979759693145752,52.234092712402344,-27.782428741455078,-1.9328616857528687,233.23354771515676,-27.782428741455078,-1.9328616857528687,-29.288501739501953,-0.9254205226898193
