frame_id,image_path,reference_x,reference_y,predicted_query_x,predicted_query_y,selected_ref_index,selected_ref_x,selected_ref_y,selected_ref_error_m,base_ms_x,base_ms_y,base_ms_error_m,base_ms_candidate_count,variance_x,variance_y,final_x,final_y,error_final_m,gru_xy_x,gru_xy_y,kalman_xy_x,kalman_xy_y
10,/yh/study/new_data/model_dataset_flight/vi/vi_000010.jpg,-54.585689544677734,1.3803616762161255,-16.159464589886934,2.39588289857157,0,-18.780745674413577,-2.1595981213156596,35.97951251644341,-13.45564079284668,0.9541906714439392,41.13225658839189,36,42.18467712402344,50.9981803894043,-14.334531784057617,1.4697502851486206,40.25125701631858,-14.334531784057617,1.4697502851486206,-14.838534355163574,1.803256630897522
11,/yh/study/new_data/model_dataset_flight/vi/vi_000011.jpg,-57.930152893066406,1.7030118703842163,-14.244728075816605,2.1246011215923337,538,-11.1834053220594,6.701028547681233,47.01317452772136,-6.509422302246094,2.1482133865356445,51.42265783566333,36,40.903202056884766,51.91380310058594,-10.198870658874512,1.8349263668060303,47.731464519271235,-10.198870658874512,1.8349263668060303,-10.64830493927002,2.134356737136841
12,/yh/study/new_data/model_dataset_flight/vi/vi_000012.jpg,-61.281715393066406,2.0263473987579346,-9.152839501824818,2.4581748711598954,539,-6.98589148821037,4.046159891801381,54.33337957475304,-8.83273696899414,2.3057782649993896,52.44972277655818,36,55.89464569091797,53.74795150756836,-8.67026424407959,2.149773120880127,52.611595926288985,-8.67026424407959,2.149773120880127,-9.033101081848145,2.3957369327545166
13,/yh/study/new_data/model_dataset_flight/vi/vi_000013.jpg,-64.62455749511719,2.3488411903381348,-7.506745127301946,2.7037924623729612,539,-6.98589148821037,4.046159891801381,57.66365154783464,-8.263040542602539,0.7563955783843994,56.38400904703058,36,50.14435577392578,52.711273193359375,-7.4892730712890625,1.6559048891067505,57.13948623245838,-7.4892730712890625,1.6559048891067505,-7.826422691345215,1.8862078189849854
14,/yh/study/new_data/model_dataset_flight/vi/vi_000014.jpg,-67.96265411376953,2.678952693939209,-6.382019026268173,1.9892648718416839,539,-6.98589148821037,4.046159891801381,60.99208830508818,-11.147300720214844,1.055655837059021,56.83853863286831,36,56.77748107910156,54.49929428100586,-7.957564830780029,1.3922715187072754,60.018882764562,-7.957564830780029,1.3922715187072754,-8.264039039611816,1.6043859720230103
15,/yh/study/new_data/model_dataset_flight/vi/vi_000015.jpg,-71.30087280273438,3.009075880050659,-7.298599082057173,1.6113189343386394,539,-6.98589148821037,4.046159891801381,64.32334230071538,-14.787437438964844,1.4855098724365234,56.53396881516911,36,56.353675842285156,56.6025505065918,-10.062464714050293,1.3551342487335205,61.26073904350169,-10.062464714050293,1.3551342487335205,-10.356337547302246,1.5602271556854248
16,/yh/study/new_data/model_dataset_flight/vi/vi_000016.jpg,-74.64299774169922,3.3395848274230957,-10.158083891051561,1.5544529575142096,539,-6.98589148821037,4.046159891801381,67.6607957011849,-15.233966827392578,2.0155258178710938,59.423783844836215,36,47.71128845214844,58.58411407470703,-12.173781394958496,1.5384668111801147,62.49517595050304,-12.173781394958496,1.5384668111801147,-12.46044921875,1.7400320768356323
17,/yh/study/new_data/model_dataset_flight/vi/vi_000017.jpg,-77.97047424316406,3.6625680923461914,-12.833259133301743,1.7801544132635558,539,-6.98589148821037,4.046159891801381,70.98561918842069,-14.448112487792969,1.4125001430511475,63.562199842018344,36,52.016822814941406,55.68992614746094,-13.222823143005371,1.4238784313201904,64.78634157279036,-13.222823143005371,1.4238784313201904,-13.507879257202148,1.6257680654525757
18,/yh/study/new_data/model_dataset_flight/vi/vi_000018.jpg,-81.29307556152344,3.9850776195526123,-14.04902914287957,1.627966346115395,539,-6.98589148821037,4.046159891801381,74.30720917884895,-17.755985260009766,0.8779682517051697,63.61301732040753,36,53.99660110473633,55.15956115722656,-15.274194717407227,1.1025657653808594,66.08177889932334,-15.274194717407227,1.1025657653808594,-15.569525718688965,1.3130533695220947
19,/yh/study/new_data/model_dataset_flight/vi/vi_000019.jpg,-84.62059020996094,4.3080644607543945,-16.491184318000254,1.2379962818522061,539,-6.98589148821037,4.046159891801381,77.63514049462535,-16.583681106567383,0.435835063457489,68.14701138603752,36,57.86807632446289,52.45457077026367,-16.222583770751953,0.6746736764907837,68.49444366844106,-16.222583770751953,0.6746736764907837,-16.52798843383789,0.8930951952934265
20,/yh/study/new_data/model_dataset_flight/vi/vi_000020.jpg,-87.91920471191406,4.623467922210693,-17.458841514571315,0.7332820048852149,539,-6.98589148821037,4.046159891801381,80.9353722047913,-14.558613777160645,-0.2112925946712494,73.51973348395535,36,66.01446533203125,48.36919021606445,-16.054651260375977,0.08652012050151825,72.00762416678117,-16.054651260375977,0.08652012050151825,-16.371583938598633,0.31373289227485657
21,/yh/study/new_data/model_dataset_flight/vi/vi_000021.jpg,-91.22086334228516,4.939162731170654,-17.03296493087751,0.05019391093957726,539,-6.98589148821037,4.046159891801381,84.23970523053777,-12.989831924438477,-0.20922331511974335,78.40025609385312,36,64.12474060058594,50.24615478515625,-15.099527359008789,-0.29657819867134094,76.30118462359067,-15.099527359008789,-0.29657819867134094,-15.42908000946045,-0.059943754225969315
22,/yh/study/new_data/model_dataset_flight/vi/vi_000022.jpg,-94.5164794921875,5.254280090332031,-15.699324912938373,-0.35104084091694665,539,-6.98589148821037,4.046159891801381,87.53892500331543,-15.120351791381836,-0.12007259577512741,79.57781575713993,36,62.44965744018555,51.37406539916992,-15.114750862121582,-0.5049136877059937,79.61031856747981,-15.114750862121582,-0.5049136877059937,-15.463235855102539,-0.25436046719551086
23,/yh/study/new_data/model_dataset_flight/vi/vi_000023.jpg,-97.71556854248047,5.570963382720947,-15.676611944215992,-0.5211046811032608,539,-6.98589148821037,4.046159891801381,90.74248907792902,-13.22052001953125,0.3104929029941559,84.65864264541229,36,63.090633392333984,50.83290100097656,-14.318864822387695,-0.43094712495803833,83.61239813041558,-14.318864822387695,-0.43094712495803833,-14.682914733886719,-0.16896353662014008
24,/yh/study/new_data/model_dataset_flight/vi/vi_000024.jpg,-101.2225570678711,5.918126583099365,-14.658221352553243,-0.34692077564486384,539,-6.98589148821037,4.046159891801381,94.2552566113219,-13.258505821228027,0.4953535199165344,88.13104322210664,36,63.030426025390625,51.10824203491211,-13.711349487304688,-0.2648400366306305,87.72935955784517,-13.711349487304688,-0.2648400366306305,-14.09138011932373,0.008832684718072414
25,/yh/study/new_data/model_dataset_flight/vi/vi_000025.jpg,-104.41236877441406,6.233891487121582,-13.931157883659322,-0.07946294164246141,539,-6.98589148821037,4.046159891801381,97.45103717217343,-16.987815856933594,0.953744649887085,87.58385926324611,36,65.3570327758789,47.96528244018555,-14.741591453552246,0.08496040105819702,89.88135323207335,-14.741591453552246,0.08496040105819702,-15.142096519470215,0.3735887110233307
26,/yh/study/new_data/model_dataset_flight/vi/vi_000026.jpg,-107.75296020507812,6.5345540046691895,-15.271369611371663,0.3993455267599729,539,-6.98589148821037,4.046159891801381,100.79778887977109,-16.587663650512695,0.89578777551651,91.33951489070265,36,69.87700653076172,46.46598434448242,-15.359359741210938,0.31752410531044006,92.60253164706805,-15.359359741210938,0.31752410531044006,-15.776036262512207,0.6179836988449097
27,/yh/study/new_data/model_dataset_flight/vi/vi_000027.jpg,-111.09230041503906,6.835103988647461,-16.02572513354912,0.6989996808108316,539,-6.98589148821037,4.046159891801381,104.14375924084653,-20.089061737060547,1.3244547843933105,91.16993311686409,36,42.35475158691406,42.682918548583984,-17.681711196899414,0.6718801259994507,93.61369294318615,-17.681711196899414,0.6718801259994507,-18.11449432373047,0.9839869737625122
28,/yh/study/new_data/model_dataset_flight/vi/vi_000028.jpg,-114.4308090209961,7.135579586029053,-18.85934159665493,1.1375216435927649,539,-6.98589148821037,4.046159891801381,107.48932420326312,-20.271305084228516,1.455734133720398,94.33065687240952,36,41.00702667236328,42.62406921386719,-19.081480026245117,0.9560443162918091,95.54936523022634,-19.081480026245117,0.9560443162918091,-19.529342651367188,1.2792071104049683
29,/yh/study/new_data/model_dataset_flight/vi/vi_000029.jpg,-117.76180267333984,7.465998649597168,-20.438765028131023,1.4692448064633676,539,-6.98589148821037,4.046159891801381,110.8286867017065,-21.047157287597656,2.198216199874878,96.85800000014179,36,27.46942901611328,46.75046157836914,-20.311859130859375,1.4399693012237549,97.63608209130521,-20.311859130859375,1.4399693012237549,-20.77480125427246,1.7741386890411377
30,/yh/study/new_data/model_dataset_flight/vi/vi_000030.jpg,-121.08988952636719,7.79612922668457,-21.770028292455617,2.0434898019004364,539,-6.98589148821037,4.046159891801381,114.16560181729109,-21.289608001708984,2.26735258102417,99.95330691677306,36,23.837125778198242,46.244720458984375,-21.037460327148438,1.7964062690734863,100.2321568371786,-21.037460327148438,1.7964062690734863,-21.51235580444336,2.139345169067383
31,/yh/study/new_data/model_dataset_flight/vi/vi_000031.jpg,-124.41860961914062,8.126322746276855,-22.437237706238307,2.4335788820707918,539,-6.98589148821037,4.046159891801381,117.50357873927736,-21.25714111328125,1.854781985282898,103.35192696704897,36,25.645517349243164,45.99619674682617,-21.379493713378906,1.834375023841858,103.23104190495634,-21.379493713378906,1.834375023841858,-21.862876892089844,2.1835293769836426
32,/yh/study/new_data/model_dataset_flight/vi/vi_000032.jpg,-127.7506332397461,8.479126930236816,-22.62143190820665,2.413125373855924,539,-6.98589148821037,4.046159891801381,120.84607584476613,-20.896146774291992,1.3767616748809814,107.09026505717688,36,35.346405029296875,45.14375686645508,-21.427932739257812,1.6054048538208008,106.5446605743354,-21.427932739257812,1.6054048538208008,-21.919063568115234,1.9602527618408203
33,/yh/study/new_data/model_dataset_flight/vi/vi_000033.jpg,-131.07872009277344,8.831513404846191,-22.470017139305945,2.0731310743529203,539,-6.98589148821037,4.046159891801381,124.18506238403343,-20.919052124023438,1.6049611568450928,110.39644697352509,36,34.9813117980957,47.769737243652344,-21.288002014160156,1.5159461498260498,110.03417333028982,-21.288002014160156,1.5159461498260498,-21.786113739013672,1.8759071826934814
34,/yh/study/new_data/model_dataset_flight/vi/vi_000034.jpg,-134.4064178466797,9.183857917785645,-22.14003844014601,1.9379608464451408,539,-6.98589148821037,4.046159891801381,127.52406235089744,-20.26371955871582,1.4203619956970215,114.40641346266142,36,52.95539093017578,42.47087097167969,-20.972206115722656,1.338409185409546,113.70519538189947,-20.972206115722656,1.338409185409546,-21.476116180419922,1.702663540840149
35,/yh/study/new_data/model_dataset_flight/vi/vi_000035.jpg,-137.9134521484375,9.491893768310547,-21.643909653149528,1.7042984665057856,539,-6.98589148821037,4.046159891801381,131.04076525223445,-20.992013931274414,1.5049026012420654,117.19391939291353,36,34.71202850341797,44.1923828125,-20.817794799804688,1.2540795803070068,117.38506954678904,-20.817794799804688,1.2540795803070068,-21.32074737548828,1.6175026893615723
36,/yh/study/new_data/model_dataset_flight/vi/vi_000036.jpg,-141.10328674316406,9.772066116333008,-21.40205007207174,1.596714866866059,539,-6.98589148821037,4.046159891801381,134.23956835473513,-20.745914459228516,1.5049437284469604,120.64096474941728,36,41.7208366394043,44.474613189697266,-20.610349655151367,1.1871997117996216,120.79837672452172,-20.610349655151367,1.1871997117996216,-21.12190055847168,1.5569348335266113
37,/yh/study/new_data/model_dataset_flight/vi/vi_000037.jpg,-144.29208374023438,10.052149772644043,-21.12864590146059,1.525833133991143,539,-6.98589148821037,4.046159891801381,137.4374852258239,-20.899023056030273,1.5885968208312988,123.68297843108328,36,37.58497619628906,44.856563568115234,-20.504850387573242,1.1783661842346191,124.10488780173046,-20.504850387573242,1.1783661842346191,-21.023008346557617,1.552956223487854
38,/yh/study/new_data/model_dataset_flight/vi/vi_000038.jpg,-147.48928833007812,10.328798294067383,-21.00181720301114,1.5288942013397193,539,-6.98589148821037,4.046159891801381,140.64379143565847,-20.704540252685547,1.666740894317627,127.08030368017091,36,41.50904083251953,44.638755798339844,-20.35102653503418,1.2103604078292847,127.46483249018262,-20.35102653503418,1.2103604078292847,-20.874408721923828,1.588805079460144
39,/yh/study/new_data/model_dataset_flight/vi/vi_000039.jpg,-150.68637084960938,10.605437278747559,-20.81937332568708,1.5802799230338074,539,-6.98589148821037,4.046159891801381,143.8501021498934,-20.743125915527344,1.7461888790130615,130.24489696800805,36,39.61955642700195,44.965877532958984,-20.25743865966797,1.270357608795166,130.76257134460417,-20.25743865966797,1.270357608795166,-20.785306930541992,1.6521058082580566
40,/yh/study/new_data/model_dataset_flight/vi/vi_000040.jpg,-154.1981964111328,10.909310340881348,-20.7212418822662,1.6621942239939624,539,-6.98589148821037,4.046159891801381,147.37220075308028,-20.043771743774414,1.9280710220336914,134.45472218383537,36,56.15874481201172,47.984596252441406,-19.941726684570312,1.3866957426071167,134.59375859313334,-19.941726684570312,1.3866957426071167,-20.476131439208984,1.773255467414856
41,/yh/study/new_data/model_dataset_flight/vi/vi_000041.jpg,-157.47799682617188,11.261993408203125,-20.34705983835951,1.812095784608792,539,-6.98589148821037,4.046159891801381,150.66499932760937,-20.638233184814453,1.7281652688980103,137.17147951528543,36,42.71283721923828,45.05633544921875,-19.939895629882812,1.3842161893844604,137.89234845873526,-19.939895629882812,1.3842161893844604,-20.480304718017578,1.775210976600647
42,/yh/study/new_data/model_dataset_flight/vi/vi_000042.jpg,-160.7559356689453,11.614477157592773,-20.38573023620137,1.8045576776106274,539,-6.98589148821037,4.046159891801381,153.95618179722715,-20.88074493408203,1.8194217681884766,140.21773102284845,36,37.742305755615234,44.26177215576172,-20.07784080505371,1.417245626449585,141.04719034930767,-20.07784080505371,1.417245626449585,-20.62213897705078,1.8111075162887573
43,/yh/study/new_data/model_dataset_flight/vi/vi_000043.jpg,-164.03280639648438,11.966845512390137,-20.58852104498754,1.842139346313464,539,-6.98589148821037,4.046159891801381,157.24652855598072,-20.788650512695312,1.7746832370758057,143.6062964034154,36,39.194915771484375,41.96662139892578,-20.133201599121094,1.417079210281372,144.28580605820673,-20.133201599121094,1.417079210281372,-20.67856788635254,1.8117544651031494
44,/yh/study/new_data/model_dataset_flight/vi/vi_000044.jpg,-167.38104248046875,12.304368019104004,-20.668507735764084,1.8349460914983737,539,-6.98589148821037,4.046159891801381,160.60760400212442,-20.642093658447266,1.8418362140655518,147.11146683098255,36,39.79882049560547,43.42151641845703,-20.112262725830078,1.4438724517822266,147.66869625749422,-20.112262725830078,1.4438724517822266,-20.656814575195312,1.8379460573196411
45,/yh/study/new_data/model_dataset_flight/vi/vi_000045.jpg,-170.73062133789062,12.642024993896484,-20.643660086227854,1.861917430966158,539,-6.98589148821037,4.046159891801381,163.9701968358829,-20.616674423217773,1.7887474298477173,150.50578291940647,36,43.827484130859375,43.62213134765625,-20.085403442382812,1.4342776536941528,151.0615612100803,-20.085403442382812,1.4342776536941528,-20.6323299407959,1.8300939798355103
46,/yh/study/new_data/model_dataset_flight/vi/vi_000046.jpg,-174.08189392089844,12.979852676391602,-20.616163012366734,1.8457670395994814,539,-6.98589148821037,4.046159891801381,167.3346494177292,-20.59946060180664,1.8342678546905518,153.8865861554125,36,43.76403045654297,42.71953201293945,-20.060087203979492,1.4434360265731812,154.45324811560988,-20.060087203979492,1.4434360265731812,-20.608980178833008,1.840694785118103
47,/yh/study/new_data/model_dataset_flight/vi/vi_000047.jpg,-179.34275817871094,13.486869812011719,-20.59091544028333,1.8550445858656412,539,-6.98589148821037,4.046159891801381,172.6152267303338,-20.659748077392578,2.0883607864379883,159.0918718942649,36,44.56559753417969,43.32617950439453,-20.069711685180664,1.5581573247909546,159.7191207117452,-20.069711685180664,1.5581573247909546,-20.620506286621094,1.9568005800247192
48,/yh/study/new_data/model_dataset_flight/vi/vi_000048.jpg,-184.13096618652344,13.948331832885742,-20.610200649364756,1.9977249992774986,539,-6.98589148821037,4.046159891801381,177.42161790216466,-20.22503089904785,1.6946372985839844,164.3633433956675,36,55.51347351074219,42.49154281616211,-19.911733627319336,1.4643627405166626,164.69306550864,-19.911733627319336,1.4643627405166626,-20.463762283325195,1.8638792037963867
49,/yh/study/new_data/model_dataset_flight/vi/vi_000049.jpg,-187.249755859375,14.233661651611328,-20.415311974809473,1.8698572877155168,539,-6.98589148821037,4.046159891801381,180.551505089633,-20.331405639648438,1.6593989133834839,167.3913012180898,36,54.732704162597656,43.2376823425293,-19.828975677490234,1.3784016370773315,167.91359488365515,-19.828975677490234,1.3784016370773315,-20.381431579589844,1.7781503200531006
50,/yh/study/new_data/model_dataset_flight/vi/vi_000050.jpg,-190.67921447753906,14.547411918640137,-20.32433012922319,1.7601603359965545,539,-6.98589148821037,4.046159891801381,183.99324228077785,-20.56589126586914,1.997767448425293,170.57560291684996,36,45.89924240112305,42.46559143066406,-19.88226890563965,1.4656823873519897,171.2971928089312,-19.88226890563965,1.4656823873519897,-20.43433380126953,1.8649821281433105
51,/yh/study/new_data/model_dataset_flight/vi/vi_000051.jpg,-194.10855102539062,14.861151695251465,-20.404848156880934,1.8743766584925694,539,-6.98589148821037,4.046159891801381,187.4349320697083,-21.11064338684082,2.2229814529418945,173.45892711068464,36,31.552453994750977,44.521881103515625,-20.22662925720215,1.6219377517700195,174.38520437135625,-20.22662925720215,1.6219377517700195,-20.782373428344727,2.0236642360687256
52,/yh/study/new_data/model_dataset_flight/vi/vi_000052.jpg,-197.28343200683594,15.1630220413208,-20.847954827089204,2.072090269025001,539,-6.98589148821037,4.046159891801381,190.62197814388915,-21.177898406982422,2.365194320678711,176.5699390011119,36,27.086322784423828,45.31404113769531,-20.46120262145996,1.792574405670166,177.32701338147044,-20.46120262145996,1.792574405670166,-21.021446228027344,2.1974916458129883
53,/yh/study/new_data/model_dataset_flight/vi/vi_000053.jpg,-200.77069091796875,15.494592666625977,-21.132713226741636,2.2786077337270867,539,-6.98589148821037,4.046159891801381,194.12268054771795,-21.237472534179688,2.038621187210083,180.03677310954046,36,27.614309310913086,44.79552459716797,-20.6184139251709,1.7657124996185303,180.67463866389718,-20.6184139251709,1.7657124996185303,-21.18382453918457,2.1744375228881836
54,/yh/study/new_data/model_dataset_flight/vi/vi_000054.jpg,-203.94317626953125,15.796236038208008,-21.309301121327618,2.2285182397020433,539,-6.98589148821037,4.046159891801381,197.30746645242974,-21.122577667236328,2.1522793769836426,183.32901796135496,36,30.487802505493164,44.36088180541992,-20.65486717224121,1.783616304397583,183.8231698223815,-20.65486717224121,1.783616304397583,-21.22418975830078,2.1952221393585205
55,/yh/study/new_data/model_dataset_flight/vi/vi_000055.jpg,-207.35537719726562,16.129146575927734,-21.32527774674351,2.240682865545984,539,-6.98589148821037,4.046159891801381,200.7334784497097,-21.327293395996094,2.2091188430786133,186.54815768282313,36,24.277488708496094,45.54393005371094,-20.75452995300293,1.813887357711792,187.14914597390333,-20.75452995300293,1.813887357711792,-21.326330184936523,2.22713303565979
56,/yh/study/new_data/model_dataset_flight/vi/vi_000056.jpg,-210.75604248046875,16.4609317779541,-21.427718364675133,2.269086273587548,539,-6.98589148821037,4.046159891801381,204.14798798027127,-20.893526077270508,1.9659702777862549,190.41501790522213,36,34.02953338623047,42.88018035888672,-20.62894058227539,1.7177503108978271,190.69786646938806,-20.62894058227539,1.7177503108978271,-21.204574584960938,2.133857250213623
57,/yh/study/new_data/model_dataset_flight/vi/vi_000057.jpg,-213.8697052001953,16.76471519470215,-21.24094562553288,2.140858601228125,539,-6.98589148821037,4.046159891801381,207.27439307596157,-21.200149536132812,2.0798609256744385,193.2283690990789,36,26.955183029174805,43.006099700927734,-20.642053604125977,1.6959495544433594,193.81432619714414,-20.642053604125977,1.6959495544433594,-21.220489501953125,2.113990545272827
58,/yh/study/new_data/model_dataset_flight/vi/vi_000058.jpg,-217.09425354003906,17.10219955444336,-21.251008795774197,2.114023120165702,539,-6.98589148821037,4.046159891801381,210.51361945435931,-21.21221923828125,2.159212112426758,196.4511751959944,36,25.791309356689453,44.664955139160156,-20.650800704956055,1.713786244392395,197.0452573039261,-20.650800704956055,1.713786244392395,-21.231630325317383,2.1334245204925537
59,/yh/study/new_data/model_dataset_flight/vi/vi_000059.jpg,-220.6431427001953,17.473630905151367,-21.256605756422807,2.138507168419948,539,-6.98589148821037,4.046159891801381,214.07876581593885,-20.98247718811035,2.151546001434326,200.24771568865745,36,33.991294860839844,44.28392791748047,-20.558603286743164,1.7234346866607666,200.7034917314949,-20.558603286743164,1.7234346866607666,-21.141225814819336,2.144171714782715
60,/yh/study/new_data/model_dataset_flight/vi/vi_000060.jpg,-223.8677215576172,17.811119079589844,-21.132883274492333,2.150727729110992,539,-6.98589148821037,4.046159891801381,217.318205210002,-21.122709274291992,1.994288444519043,203.36103888676462,36,29.706554412841797,42.79349136352539,-20.542261123657227,1.6584510803222656,203.96605488212094,-20.542261123657227,1.6584510803222656,-21.12802505493164,2.0813486576080322
61,/yh/study/new_data/model_dataset_flight/vi/vi_000061.jpg,-227.08807373046875,18.138076782226562,-21.118303365436525,2.0698789513219396,539,-6.98589148821037,4.046159891801381,220.552834371837,-21.23914337158203,1.884135365486145,206.48964318211367,36,25.557689666748047,45.836669921875,-20.586334228515625,1.5640144348144531,207.1657982390636,-20.586334228515625,1.5640144348144531,-21.180133819580078,1.9912115335464478
62,/yh/study/new_data/model_dataset_flight/vi/vi_000062.jpg,-230.62640380859375,18.497316360473633,-21.187875653917068,1.959263512245188,539,-6.98589148821037,4.046159891801381,224.1069268768942,-20.792024612426758,1.4970227479934692,210.52191495317376,36,37.53118896484375,44.227352142333984,-20.432044982910156,1.326655387878418,210.89452359029153,-20.432044982910156,1.326655387878418,-21.029972076416016,1.757066249847412
63,/yh/study/new_data/model_dataset_flight/vi/vi_000063.jpg,-233.84530639648438,18.824125289916992,-20.992478664872404,1.6726570333233406,539,-6.98589148821037,4.046159891801381,227.34023487678618,-20.852787017822266,1.7710964679718018,213.6740955363374,36,34.76686477661133,43.59999084472656,-20.3280029296875,1.282702922821045,214.23664574108952,-20.3280029296875,1.282702922821045,-20.929946899414062,1.7159594297409058
64,/yh/study/new_data/model_dataset_flight/vi/vi_000064.jpg,-237.00657653808594,19.118770599365234,-20.87488750663908,1.6427745831371583,539,-6.98589148821037,4.046159891801381,230.51398904265187,-19.541086196899414,1.1850593090057373,218.20370640751878,36,59.44673156738281,41.35927200317383,-19.834320068359375,1.0018388032913208,217.9266211316467,-19.834320068359375,1.0018388032913208,-20.438194274902344,1.436378836631775
65,/yh/study/new_data/model_dataset_flight/vi/vi_000065.jpg,-240.4793701171875,19.44244956970215,-20.26236540640982,1.3096257079495497,539,-6.98589148821037,4.046159891801381,234.00053482440256,-18.823875427246094,1.4208773374557495,222.3869047222986,36,65.23255920410156,45.006011962890625,-19.149917602539062,0.9188334941864014,222.10324379204172,-19.149917602539062,0.9188334941864014,-19.758808135986328,1.356807827949524
66,/yh/study/new_data/model_dataset_flight/vi/vi_000066.jpg,-243.63906860351562,19.73694610595703,-19.44985231155285,1.2423727933171587,539,-6.98589148821037,4.046159891801381,237.17277881491032,-17.725143432617188,0.8531711101531982,226.70178328415162,36,76.99566650390625,45.82967758178711,-18.248058319091797,0.636115550994873,226.19891521606073,-18.248058319091797,0.636115550994873,-18.860614776611328,1.0768669843673706
