sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,search_heading_deg,forward_local_candidate_count,forward_recovery_candidate_count,selected_branch,selected_local_index,selected_recovery_index,endpoint_distance_m,transition_probability,current_leg_visual_top1,next_leg_visual_top1,next_visual_stronger,within_transition_zone,transition_selected,waypoint_switched_after_frame,mission_complete,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,fusion_hold,fusion_local,fusion_recovery,visual_x,visual_y,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
10,10,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000010.jpg,0,1,173.92622867160193,18,18,0,0,0,729.3023681640625,0.09299010038375854,1.7801555395126343,1.6934705972671509,0,0,0,0,0,-77.41057586669922,4.6642866134643555,-37.63298034667969,0.8348962068557739,-37.266056060791016,4.535549163818359,-89.2495346069336,14.381888389587402,0.28874748945236206,0.3544289171695709,0.3568236231803894,-37.63298034667969,0.8348962068557739,14.463673631571309,14.463673631571309,-37.63298034667969,0.8348962068557739,39.96149826049805,39.961498173122884
11,11,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000011.jpg,0,1,173.92622867160193,18,18,0,0,0,729.3023681640625,0.09175652265548706,1.9372375011444092,1.8475688695907593,0,0,0,0,0,-80.71418762207031,4.9646830558776855,-37.63298034667969,0.8348962068557739,-37.266056060791016,4.535549163818359,-89.2495346069336,14.381888389587402,0.28979769349098206,0.3532419800758362,0.3569602966308594,-37.63298034667969,0.8348962068557739,14.465339797535862,14.465339797535862,-37.63298034667969,0.8348962068557739,43.2786979675293,43.278696372736604
12,12,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000012.jpg,0,1,173.92622867160193,18,18,0,0,0,729.3023681640625,0.08402042835950851,2.0787534713745117,1.9893419742584229,0,0,0,0,0,-84.01985931396484,5.2652668952941895,-37.63298034667969,0.8348962068557739,-37.266056060791016,4.535549163818359,-89.2495346069336,14.381888389587402,0.2950561046600342,0.3475397229194641,0.3574041724205017,-37.63298034667969,0.8348962068557739,14.472802666352024,14.472802666352024,-37.63298034667969,0.8348962068557739,46.59796905517578,46.59796910555798
13,13,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000013.jpg,0,1,173.92622867160193,18,18,0,0,0,729.3023681640625,0.07682331651449203,2.147597074508667,2.0561506748199463,0,0,0,0,0,-87.32689666748047,5.565974712371826,-37.63298034667969,0.8348962068557739,-37.266056060791016,4.535549163818359,-89.2495346069336,14.381888389587402,0.2995980381965637,0.3427928686141968,0.3576090633869171,-37.63298034667969,0.8348962068557739,14.478111893052032,14.478111893052032,-37.63298034667969,0.8348962068557739,49.918617248535156,49.91861800094336
14,14,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000014.jpg,0,1,173.92622867160193,18,18,0,0,0,729.3023681640625,0.09100691229104996,1.931658387184143,1.8741555213928223,0,0,0,0,0,-90.52931213378906,5.903904438018799,-37.63298034667969,0.8348962068557739,-37.266056060791016,4.535549163818359,-89.2495346069336,14.381888389587402,0.28951022028923035,0.35359320044517517,0.35689663887023926,-37.63298034667969,0.8348962068557739,14.464891864275586,14.464891864275586,-37.63298034667969,0.8348962068557739,53.13865661621094,53.13865599523153
15,15,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000015.jpg,0,1,173.92622867160193,18,18,1,0,0,729.28515625,0.09681937843561172,1.9283299446105957,1.8654237985610962,0,0,0,0,0,-93.73101806640625,6.241759300231934,-37.63298034667969,0.8348962068557739,-37.266056060791016,4.535549163818359,-89.2495346069336,14.381888389587402,0.2861110270023346,0.35735970735549927,0.35652926564216614,-37.266056060791016,4.535549163818359,14.459217924453528,14.459217924453528,-37.590874916268305,1.259554894079688,56.4907341003418,56.36078453732403
16,16,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000016.jpg,0,1,173.92622867160193,18,18,1,0,0,729.28515625,0.10868395119905472,1.989522099494934,1.812450885772705,0,0,0,0,0,-97.24320983886719,6.612377643585205,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-89.2495346069336,14.381888389587402,0.2746298015117645,0.3700594902038574,0.35531070828437805,-37.266056060791016,4.535549163818359,14.435346166174586,14.435346166174586,-37.55381271799559,1.6333495402892662,60.013099670410156,59.896701491038094
17,17,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000017.jpg,0,1,173.92622867160193,18,18,1,0,0,729.28515625,0.11340738087892532,1.9964419603347778,1.8520210981369019,0,0,0,0,0,-100.48795318603516,6.946656227111816,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-89.2495346069336,14.381888389587402,0.2789992690086365,0.36533933877944946,0.3556613624095917,-37.266056060791016,4.535549163818359,14.445264251420065,14.445264251420065,-37.521189301053205,1.9623763968290535,63.26785659790039,63.16372692909777
18,18,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000018.jpg,0,1,173.92622867160193,18,18,1,0,0,729.28515625,0.11511031538248062,1.9716249704360962,1.7679239511489868,0,0,0,0,0,-103.73233032226562,7.28089714050293,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-89.2495346069336,14.381888389587402,0.27485713362693787,0.37006106972694397,0.35508179664611816,-37.266056060791016,4.535549163818359,14.43580801934232,14.43580801934232,-37.49237841000022,2.2529516279281325,66.52294921875,66.43050101735389
19,19,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000019.jpg,0,1,173.92622867160193,18,18,1,0,0,729.28515625,0.11439505964517593,1.9586952924728394,1.7999293804168701,0,0,0,0,0,-107.29228973388672,7.647648811340332,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-89.2495346069336,14.381888389587402,0.27649495005607605,0.36822083592414856,0.355284184217453,-37.266056060791016,4.535549163818359,14.43965642165758,14.43965642165758,-37.466919825526645,2.509716823189177,70.09535217285156,70.01414591319516
20,20,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000020.jpg,0,1,173.92622867160193,18,18,1,0,0,729.28515625,0.11428391933441162,1.8959704637527466,1.707024097442627,0,0,0,0,0,-110.61548614501953,7.9523024559021,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-89.2495346069336,14.381888389587402,0.2760269045829773,0.36877936124801636,0.35519373416900635,-37.266056060791016,4.535549163818359,14.43856234737238,14.43856234737238,-37.444387872590276,2.736965172417862,73.42896270751953,73.35672679021332
21,21,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000021.jpg,0,1,173.92622867160193,18,18,1,0,0,729.28515625,0.11220096051692963,1.8754366636276245,1.7329938411712646,0,0,0,0,0,-113.93445587158203,8.25656795501709,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-89.2495346069336,14.381888389587402,0.27793800830841064,0.3666091859340668,0.3554527759552002,-37.266056060791016,4.535549163818359,14.442920037589221,14.442920037589221,-37.42443398528663,2.938212173210608,76.7586441040039,76.69464360216608
22,22,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000022.jpg,0,1,173.92622867160193,18,18,1,0,0,729.28515625,0.10738134384155273,1.8603997230529785,1.7810367345809937,0,0,0,0,0,-117.24945068359375,8.560468673706055,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-89.2495346069336,14.381888389587402,0.28112149238586426,0.3629814684391022,0.35589703917503357,-37.266056060791016,4.535549163818359,14.449720807702468,14.449720807702468,-37.40675135218896,3.1165522040463727,80.08460998535156,80.0280754676366
23,23,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000023.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.09798803180456161,1.966280460357666,1.880676507949829,0,0,0,0,0,-120.81004333496094,8.859625816345215,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-89.2495346069336,14.381888389587402,0.28877297043800354,0.3542056083679199,0.35702136158943176,-37.266056060791016,4.535549163818359,14.463703417885382,14.463703417885382,-37.39107763196177,3.274631135684514,83.65582275390625,83.60571753499374
24,24,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000024.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.07900882512331009,2.201181173324585,2.112725019454956,0,0,0,0,0,-124.06947326660156,9.133479118347168,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.174339294433594,18.810026168823242,0.3047448992729187,0.33711710572242737,0.3581380844116211,-37.266056060791016,4.535549163818359,14.482698844058374,14.482698844058374,-37.377179891358196,3.4147982405551143,86.92510986328125,86.88070580768373
25,25,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000025.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.06756755709648132,2.185912609100342,2.0996484756469727,0,0,0,0,0,-127.31895446777344,9.40649700164795,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,0.3098132014274597,0.33227819204330444,0.35790857672691345,-37.266056060791016,4.535549163818359,14.486251822543043,14.486251822543043,-37.364837920719445,3.5392744660205624,90.18453979492188,90.14525713560057
26,26,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000026.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.06492526084184647,2.1906023025512695,2.1040937900543213,0,0,0,0,0,-130.83126831054688,9.741641998291016,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.174339294433594,18.810026168823242,0.31163498759269714,0.3305132985115051,0.3578517735004425,-37.266056060791016,4.535549163818359,14.487215690408812,14.487215690408812,-37.35387285986873,3.649863724952259,93.7099380493164,93.67568106383847
27,27,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000027.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.0698205977678299,2.072262763977051,1.9864764213562012,0,0,0,0,0,-134.03652954101562,10.047489166259766,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.174339294433594,18.810026168823242,0.3074013590812683,0.33477216958999634,0.35782650113105774,-37.266056060791016,4.535549163818359,14.484814592731315,14.484814592731315,-37.34412732248097,3.7481533534619933,96.92733001708984,96.89738014246454
28,28,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000028.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.07114723324775696,2.0725793838500977,1.986241340637207,0,0,0,0,0,-137.2352752685547,10.352712631225586,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.174339294433594,18.810026168823242,0.30680084228515625,0.33536359667778015,0.357835590839386,-37.266056060791016,4.535549163818359,14.484395386735764,14.484395386735764,-37.33546588248034,3.8355092052892,100.1383285522461,100.11216637286911
29,29,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000029.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.06759576499462128,2.198075294494629,2.1125800609588623,0,0,0,0,0,-140.4192352294922,10.665609359741211,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.174339294433594,18.810026168823242,0.31057673692703247,0.33154019713401794,0.3578830659389496,-37.266056060791016,4.535549163818359,14.48667618420481,14.48667618420481,-37.32776843253966,3.9131426353442396,103.33516693115234,103.3123726046946
30,30,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000030.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.0632701888680458,2.2228026390075684,2.137519359588623,0,0,0,0,0,-143.60858154296875,10.979033470153809,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.174339294433594,18.810026168823242,0.312764048576355,0.3294515907764435,0.35778436064720154,-37.266056060791016,4.535549163818359,14.487754185592605,14.487754185592605,-37.32092637439613,3.982148922674742,106.53755950927734,106.51770761053841
31,31,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000031.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.06290443986654282,2.2252001762390137,2.1396286487579346,0,0,0,0,0,-147.09031677246094,11.321191787719727,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,0.31305283308029175,0.32917946577072144,0.3577677011489868,-37.266056060791016,4.535549163818359,14.4878819953035,14.4878819953035,-37.31484381987836,4.043495157382379,110.03369140625,110.01645027088635
32,32,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000032.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.061908576637506485,2.2553744316101074,2.1692540645599365,0,0,0,0,0,-150.38534545898438,11.621426582336426,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,0.3138713538646698,0.3283861577510834,0.3577425181865692,-37.266056060791016,4.535549163818359,14.488208174931865,14.488208174931865,-37.30943625643095,4.09803369961369,113.34101104736328,113.32591355224942
33,33,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000033.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.06647235155105591,2.129770517349243,2.0430681705474854,0,0,0,0,0,-153.68882751464844,11.922432899475098,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,0.3109135925769806,0.33127424120903015,0.35781213641166687,-37.266056060791016,4.535549163818359,14.486891000274701,14.486891000274701,-37.304628091178905,4.146526949152733,116.6568832397461,116.64367359094186
34,34,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000034.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.06464727967977524,2.2283217906951904,2.1412158012390137,0,0,0,0,0,-156.9862060546875,12.222880363464355,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,0.3124728202819824,0.32973238825798035,0.35779476165771484,-37.266056060791016,4.535549163818359,14.487625461361953,14.487625461361953,-37.30035337475785,4.189640045156897,119.96670532226562,119.95514278985084
35,35,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000035.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.062061503529548645,2.281789541244507,2.1951308250427246,0,0,0,0,0,-161.97410583496094,12.701958656311035,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,0.31548431515693665,0.32674553990364075,0.3577701151371002,-37.266056060791016,4.535549163818359,14.48870156489494,14.48870156489494,-37.29655286647878,4.227970465741712,124.97515106201172,124.96519791550999
36,36,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000036.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.06259621679782867,2.2177186012268066,2.131636142730713,0,0,0,0,0,-166.95358276367188,13.180227279663086,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,0.3132445216178894,0.3290206491947174,0.3577348291873932,-37.266056060791016,4.535549163818359,14.487979145248541,14.487979145248541,-37.29317347430269,4.262053676175375,129.97532653808594,129.9667478915614
37,37,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000037.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.0623466856777668,2.202889919281006,2.1173906326293945,0,0,0,0,0,-170.4643096923828,13.542064666748047,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,0.31357550621032715,0.328695684671402,0.35772883892059326,-37.266056060791016,4.535549163818359,14.488109275952331,14.488109275952331,-37.29016868500406,4.292358790420116,133.50241088867188,133.49497702854507
38,38,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000038.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.06182587519288063,2.2635350227355957,2.178267478942871,0,0,0,0,0,-173.6732940673828,13.872800827026367,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,0.3155706822872162,0.32666513323783875,0.35776418447494507,-37.266056060791016,4.535549163818359,14.488729668647796,14.488729668647796,-37.28749701894419,4.31930415567589,136.7264404296875,136.7199873288006
39,39,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000039.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.06386136263608932,2.178516387939453,2.0942893028259277,0,0,0,0,0,-176.89031982421875,14.204366683959961,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,0.3124273419380188,0.3298211991786957,0.35775142908096313,-37.266056060791016,4.535549163818359,14.487633984978077,14.487633984978077,-37.2851212532714,4.343265186875442,139.95864868164062,139.9530378047202
40,40,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000040.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.06384320557117462,2.228710412979126,2.1433584690093994,0,0,0,0,0,-180.07899475097656,14.495210647583008,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.174339294433594,18.810026168823242,0.3125983774662018,0.3296317756175995,0.35776984691619873,-37.266056060791016,4.535549163818359,14.48769473157846,14.48769473157846,-37.28300878501395,4.3645707046732225,143.15982055664062,143.1548932926998
41,41,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000041.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.06236877292394638,2.2641561031341553,2.1783013343811035,0,0,0,0,0,-183.2713623046875,14.786392211914062,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.174339294433594,18.810026168823242,0.31529632210731506,0.32692545652389526,0.3577781915664673,-37.266056060791016,4.535549163818359,14.48864271286717,14.48864271286717,-37.28113052189579,4.383514122237782,146.36471557617188,146.3604032808803
42,42,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000042.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.06168112903833389,2.2583820819854736,2.1727635860443115,0,0,0,0,0,-186.7760009765625,15.10605525970459,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,0.3140016794204712,0.3282616138458252,0.357736736536026,-37.266056060791016,4.535549163818359,14.488258349871671,14.488258349871671,-37.27946033108562,4.40035900495078,149.88316345214844,149.87937682437757
43,43,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000043.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.06048960983753204,2.321794033050537,2.236276626586914,0,0,0,0,0,-190.19520568847656,15.40483283996582,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,0.31950539350509644,0.3227007985115051,0.35779380798339844,-37.266056060791016,4.535549163818359,14.48940024640869,14.48940024640869,-37.2779753061519,4.415336378004252,153.31492614746094,153.31160549771965
44,44,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000044.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.059435293078422546,2.396761655807495,2.311034679412842,0,0,0,0,0,-193.5978240966797,15.702159881591797,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.174339294433594,18.810026168823242,0.3272944688796997,0.31494250893592834,0.35776305198669434,-37.266056060791016,4.535549163818359,14.488548874809675,14.488548874809675,-37.27665473313899,4.4286551541470915,156.73007202148438,156.72715112584828
45,45,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000045.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.05893142148852348,2.3022406101226807,2.216278553009033,0,0,0,0,0,-196.71273803710938,15.974347114562988,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.174339294433594,18.810026168823242,0.31996631622314453,0.3222823143005371,0.35775133967399597,-37.266056060791016,4.535549163818359,14.489466455432344,14.489466455432344,-37.27548054214145,4.440497579285426,159.85647583007812,159.85389817773955
46,46,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000046.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.060824617743492126,2.2119011878967285,2.126134157180786,0,0,0,0,0,-199.96063232421875,16.28047752380371,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.174339294433594,18.810026168823242,0.31447577476501465,0.32778313755989075,0.3577410578727722,-37.266056060791016,4.535549163818359,14.488416500126315,14.488416500126315,-37.27443636636427,4.451028722428665,163.1179656982422,163.11570805468668
47,47,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000047.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.06066203862428665,2.369246482849121,2.2839555740356445,0,0,0,0,0,-203.51315307617188,16.61532211303711,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,0.3229627013206482,0.31917983293533325,0.35785743594169617,-37.266056060791016,4.535549163818359,14.489320343503918,14.489320343503918,-37.273507934866515,4.4603925146322,166.68539428710938,166.68341828223137
48,48,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000048.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.05780038610100746,2.3545703887939453,2.269899368286133,0,0,0,0,0,-206.75160217285156,16.920562744140625,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.174339294433594,18.810026168823242,0.32424256205558777,0.31806519627571106,0.35769224166870117,-37.266056060791016,4.535549163818359,14.489314802889862,14.489314802889862,-37.272682360089206,4.468718934709453,169.9374542236328,169.9357310136841
49,49,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000049.jpg,0,1,173.92622867160193,18,18,0,0,0,729.28515625,0.05772020295262337,2.3579328060150146,2.272860050201416,0,0,0,0,0,-210.1930389404297,17.253925323486328,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-37.174339294433594,18.810026168823242,0.324226051568985,0.3180697560310364,0.35770419239997864,-37.266056060791016,4.535549163818359,14.489306200556967,14.489306200556967,-37.27194824734313,4.476122904980663,173.39405822753906,173.39254840140345
