sequence_index,frame_id,image_path,gt_x,gt_y,predicted_current_x,predicted_current_y,candidate_capture,candidate_nearest_gt_m,hardms_x,hardms_y,hardms_support,raw_top1_x,raw_top1_y,model_next_step_dx,model_next_step_dy,model_next_step_m,gt_next_step_dx,gt_next_step_dy,next_step_error_m,model_velocity_x,model_velocity_y,model_acceleration_x,model_acceleration_y,stop_probability,route_gate,correction_gate,measurement_x,measurement_y,measurement_variance_x,measurement_variance_y,kf_predict_x,kf_predict_y,final_x,final_y,final_vx,final_vy,state_norm,error_predicted_current_m,error_hardms_m,error_measurement_m,error_final_m,state_00,state_01,state_02,state_03,state_04,state_05,state_06,state_07,state_08,state_09,state_10,state_11,state_12,state_13,state_14,state_15
10,10,/yh/study/new_data/model_dataset_flight/vi/vi_000010.jpg,-54.585689544677734,1.3803616762161255,-38.57093165799051,20.626786904061824,1.0,4.505674362182617,-32.47358322143555,14.021856307983398,0.5963101387023926,-27.772829055786133,9.233684539794922,-0.18392524123191833,0.1657210737466812,0.2475721389055252,-3.344463348388672,0.3226501941680908,3.1644318103790283,-0.3477204144001007,0.3019774556159973,-0.028106505051255226,0.047978609800338745,0.4916013181209564,0.16291801631450653,0.9997509121894836,-37.37706756591797,17.47698402404785,36.0,36.0,-40.237300290553826,22.084289338557994,-39.081954672250134,20.22324147295668,-1.5685747779521597,1.1653762177356106,3.0241265296936035,25.037918328412726,25.470623016357422,23.563486099243164,24.401227715607693,-0.03477204218506813,0.0301977451890707,-0.004684417508542538,0.007996435277163982,-0.8174511194229126,0.575998067855835,0.9997509121894836,0.4916013181209564,0.16291801631450653,1.0,1.0,-0.9991598725318909,0.9993497729301453,0.9845585823059082,0.9995717406272888,0.9538857936859131
11,11,/yh/study/new_data/model_dataset_flight/vi/vi_000011.jpg,-57.930152893066406,1.7030118703842163,-39.26715224809265,20.386950930505723,1.0,7.099560737609863,-32.47358322143555,14.021856307983398,0.5969085097312927,-27.772829055786133,9.233684539794922,-0.18394120037555695,0.16567106544971466,0.24755053222179413,-3.3515625,0.32333552837371826,3.1715426445007324,-0.3477351665496826,0.30190548300743103,-0.02815133146941662,0.04793626815080643,0.4916094243526459,0.16295255720615387,0.9997510313987732,-37.3775749206543,17.476268768310547,36.0,36.0,-40.65052945020229,21.38861769069229,-39.326637223013286,19.80609392458675,-1.2435905641937706,0.7769040813187618,3.024125576019287,26.40827847241514,28.280574798583984,25.90760612487793,25.95789620032991,-0.03477351740002632,0.030190547928214073,-0.004691888578236103,0.007989378646016121,-0.8175352811813354,0.5758786201477051,0.9997510313987732,0.4916094243526459,0.16295255720615387,1.0,1.0,-0.9991589784622192,0.9993484020233154,0.9845606684684753,0.9995711445808411,0.9538734555244446
12,12,/yh/study/new_data/model_dataset_flight/vi/vi_000012.jpg,-61.281715393066406,2.0263473987579346,-39.51184948222622,19.969755408434004,0.0,10.1597900390625,-32.47358322143555,14.021856307983398,0.598223865032196,-27.772829055786133,9.233684539794922,-0.18390469253063202,0.16559502482414246,0.24747252464294434,-3.3428421020507812,0.3224937915802002,3.1628315448760986,-0.3476826846599579,0.3017943501472473,-0.028119061142206192,0.047865238040685654,0.4916139841079712,0.16297020018100739,0.9997513890266418,-37.377323150634766,17.47662353515625,36.0,36.0,-40.57022778720706,20.582998005905512,-39.27695352913298,19.324772472658353,-0.9257966345759687,0.46772261106238394,3.02413010597229,28.211574801447526,31.205781936645508,28.462800979614258,27.99008850871618,-0.03476826846599579,0.03017943538725376,-0.004686510190367699,0.007977539673447609,-0.8174934387207031,0.5759378671646118,0.9997513890266418,0.4916139841079712,0.16297020018100739,1.0,1.0,-0.9991575479507446,0.9993472099304199,0.9845266938209534,0.9995699524879456,0.9539225101470947
13,13,/yh/study/new_data/model_dataset_flight/vi/vi_000013.jpg,-64.62455749511719,2.3488411903381348,-39.46212802460271,19.48835985844939,0.0,13.359944343566895,-32.47358322143555,14.021856307983398,0.5971307158470154,-27.772829055786133,9.233684539794922,-0.18398317694664001,0.16568976640701294,0.24759423732757568,-3.3380966186523438,0.3301115036010742,3.1583962440490723,-0.34781980514526367,0.3019280731678009,-0.0281500406563282,0.047967273741960526,0.49161145091056824,0.16296453773975372,0.9997503161430359,-37.37751770019531,17.476337432861328,36.0,36.0,-40.20275016370895,19.792495083720738,-39.05735824284481,18.853489782386102,-0.6443464214899137,0.2369865308304037,3.024115800857544,30.445212382789343,34.20445251464844,31.16476058959961,30.43164640226335,-0.03478198125958443,0.03019280731678009,-0.004691673442721367,0.007994545623660088,-0.8175268173217773,0.5758906602859497,0.9997503161430359,0.49161145091056824,0.16296453773975372,1.0,1.0,-0.9991610646247864,0.9993502497673035,0.9845601320266724,0.9995723366737366,0.9538355469703674
14,14,/yh/study/new_data/model_dataset_flight/vi/vi_000014.jpg,-67.96265411376953,2.678952693939209,-39.24261236149693,19.017170144355465,0.0,16.61703109741211,-32.47358322143555,14.021856307983398,0.5981385707855225,-27.772829055786133,9.233684539794922,-0.18398144841194153,0.1657020002603531,0.24760115146636963,-3.3382186889648438,0.3301231861114502,3.158519983291626,-0.3478216826915741,0.3019472062587738,-0.028136221691966057,0.047974132001399994,0.4916091561317444,0.16295835375785828,0.9997501969337463,-37.377315521240234,17.47662353515625,36.0,36.0,-39.70170466433473,19.090476313216506,-38.75893311261529,18.435898101844806,-0.4127729222496417,0.07620212165161125,3.024108409881592,33.04206633534543,37.2576904296875,33.97696304321289,33.183409241682426,-0.03478216752409935,0.03019472025334835,-0.004689370281994343,0.007995689287781715,-0.8174931406974792,0.5759384632110596,0.9997501969337463,0.4916091561317444,0.16295835375785828,1.0,1.0,-0.9991611838340759,0.9993504285812378,0.9845449328422546,0.9995724558830261,0.9538297057151794
15,15,/yh/study/new_data/model_dataset_flight/vi/vi_000015.jpg,-71.30087280273438,3.009075880050659,-38.94418579082173,18.599590215010274,0.0,19.906578063964844,-32.47358322143555,14.021856307983398,0.5955573320388794,-27.772829055786133,9.233684539794922,-0.18393704295158386,0.1656416803598404,0.24752777814865112,-3.3421249389648438,0.3305089473724365,3.1624882221221924,-0.34775254130363464,0.3018648028373718,-0.028101643547415733,0.04790328070521355,0.49161046743392944,0.16296027600765228,0.999750554561615,-37.376922607421875,17.477188110351562,36.0,36.0,-39.17170603486493,18.512100223496418,-38.44363613992815,18.09227890022978,-0.23400674302991134,-0.026878440307161758,3.024106502532959,35.91683910946867,40.35888671875,36.88035583496094,36.15385200035534,-0.034775253385305405,0.030186479911208153,-0.004683607257902622,0.007983880117535591,-0.8174270987510681,0.5760321617126465,0.999750554561615,0.49161046743392944,0.16296027600765228,1.0,1.0,-0.9991593956947327,0.999349057674408,0.9845010638237,0.9995712041854858,0.9538729190826416
16,16,/yh/study/new_data/model_dataset_flight/vi/vi_000016.jpg,-74.64299774169922,3.3395848274230957,-38.62884358752957,18.255911971683965,0.0,23.218599319458008,-32.47358322143555,14.021856307983398,0.6006590723991394,-27.772829055786133,9.233684539794922,-0.18390609323978424,0.16558969020843506,0.24746999144554138,-3.3274765014648438,0.3229832649230957,3.147508144378662,-0.34770551323890686,0.30179136991500854,-0.02807825431227684,0.04784955829381943,0.491613507270813,0.16296468675136566,0.9997507929801941,-37.3767204284668,17.47747802734375,36.0,36.0,-38.67764288295806,18.065400459922618,-38.1499190671866,17.826907636290414,-0.1044681173286845,-0.08542048766153013,3.024104118347168,38.980971189991,43.50138473510742,39.857940673828125,39.26356215771176,-0.034770552068948746,0.030179137364029884,-0.004679709207266569,0.007974926382303238,-0.8173930048942566,0.5760805606842041,0.9997507929801941,0.491613507270813,0.16296468675136566,1.0,1.0,-0.9991580843925476,0.999347984790802,0.9844725728034973,0.9995703101158142,0.953895628452301
17,17,/yh/study/new_data/model_dataset_flight/vi/vi_000017.jpg,-77.97047424316406,3.6625680923461914,-38.33509476842463,17.990489998617985,0.0,26.527921676635742,-32.47358322143555,14.021856307983398,0.6074187159538269,-27.772829055786133,9.233684539794922,-0.1838253289461136,0.16536128520965576,0.24725715816020966,-3.322601318359375,0.3225095272064209,3.142707586288452,-0.34758734703063965,0.301456481218338,-0.028024036437273026,0.047645218670368195,0.4916325807571411,0.16301415860652924,0.9997523427009583,-37.376434326171875,17.477893829345703,36.0,36.0,-38.25438718451529,17.741487148628885,-37.89826684289603,17.63456689428994,-0.017065542803892428,-0.11166191339862128,3.024144172668457,42.14561249120504,46.661354064941406,42.880523681640625,42.438173340185294,-0.034758735448122025,0.03014564886689186,-0.0046706730499863625,0.007940869778394699,-0.817344605922699,0.576149046421051,0.9997523427009583,0.4916325807571411,0.16301415860652924,1.0,1.0,-0.9991540312767029,0.999344527721405,0.9844131469726562,0.9995669722557068,0.9540777802467346
18,18,/yh/study/new_data/model_dataset_flight/vi/vi_000018.jpg,-81.29307556152344,3.9850776195526123,-38.083357606373745,17.79792747659125,0.0,29.83991241455078,-32.47358322143555,14.021856307983398,0.6152278780937195,-27.772829055786133,9.233684539794922,-0.18389828503131866,0.16545747220516205,0.2473757416009903,-3.3275146484375,0.3229868412017822,3.1475608348846436,-0.3477012813091278,0.3015911281108856,-0.02807549014687538,0.0477474108338356,0.4916272461414337,0.16301071643829346,0.9997515082359314,-37.3768310546875,17.477325439453125,36.0,36.0,-37.91533238569992,17.52290498089132,-37.69691733830715,17.5044180113519,0.03653684302823954,-0.1161988978506901,3.0241475105285645,45.363802165787185,49.84054183959961,45.942108154296875,45.644250201455215,-0.03477012738585472,0.03015911392867565,-0.004679248668253422,0.007957901805639267,-0.8174113035202026,0.576054573059082,0.9997515082359314,0.4916272461414337,0.16301071643829346,1.0,1.0,-0.9991579055786133,0.9993475675582886,0.9844788312911987,0.9995695948600769,0.9540136456489563
19,19,/yh/study/new_data/model_dataset_flight/vi/vi_000019.jpg,-84.62059020996094,4.3080644607543945,-37.882082286221824,17.667872760407274,0.0,33.16207504272461,-32.47358322143555,14.021856307983398,0.6155978441238403,-27.772829055786133,9.233684539794922,-0.1840202808380127,0.16575054824352264,0.2476624846458435,-3.298614501953125,0.31540346145629883,3.118187427520752,-0.34789547324180603,0.30202123522758484,-0.02813577465713024,0.04801201820373535,0.4916052222251892,0.162937730550766,0.9997492432594299,-37.377201080322266,17.47677993774414,36.0,36.0,-37.660380495278915,17.388219113501208,-37.545529091121864,17.424137455302866,0.06472286643078763,-0.10738407116195503,3.0240976810455322,48.610416586786194,53.04401779174805,49.044395446777344,48.868115884907596,-0.0347895473241806,0.030202124267816544,-0.0046892957761883736,0.008002003654837608,-0.8174744844436646,0.5759649276733398,0.9997492432594299,0.4916052222251892,0.162937730550766,1.0,1.0,-0.9991641044616699,0.9993531107902527,0.9845423698425293,0.9995746612548828,0.9537961483001709
20,20,/yh/study/new_data/model_dataset_flight/vi/vi_000020.jpg,-87.91920471191406,4.623467922210693,-37.730821055184336,17.587877399788873,0.0,36.45916748046875,-32.47358322143555,14.021856307983398,0.6178735494613647,-27.772829055786133,9.233684539794922,-0.18405219912528992,0.1658094823360443,0.24772565066814423,-3.3016586303710938,0.31569480895996094,3.1212074756622314,-0.34794729948043823,0.30210965871810913,-0.02815352752804756,0.04806327447295189,0.4916023313999176,0.16292579472064972,0.9997487664222717,-37.37736511230469,17.47654151916504,36.0,36.0,-37.48080622469108,17.31675338414091,-37.4388539073366,17.38155820299255,0.07501862460504999,-0.09147994987621717,3.024088144302368,51.8357961950756,56.23652267456055,52.15053939819336,52.06759726514932,-0.034794729202985764,0.030210966244339943,-0.004692254588007927,0.008010545745491982,-0.8175022006034851,0.5759254693984985,0.9997487664222717,0.4916023313999176,0.16292579472064972,1.0,1.0,-0.9991655349731445,0.9993543028831482,0.9845536351203918,0.9995757341384888,0.9537534117698669
21,21,/yh/study/new_data/model_dataset_flight/vi/vi_000021.jpg,-91.22086334228516,4.939162731170654,-37.624178680039854,17.54535563991074,0.0,39.762062072753906,-32.47358322143555,14.021856307983398,0.6175289154052734,-27.772829055786133,9.233684539794922,-0.1842074990272522,0.16606508195400238,0.24801212549209595,-3.2956161499023438,0.31511735916137695,3.1149768829345703,-0.3482096791267395,0.3024798333644867,-0.02822728082537651,0.04831727594137192,0.491593599319458,0.16288472712039948,0.9997462630271912,-37.37788009643555,17.475780487060547,36.0,36.0,-37.36383528273155,17.290078253116334,-37.36953133105506,17.365392096405564,0.07362070377898094,-0.07299647079637103,3.024047374725342,55.0592472381936,59.445255279541016,55.2832145690918,55.266419601971336,-0.03482097014784813,0.03024798445403576,-0.004704547114670277,0.008052879944443703,-0.8175904750823975,0.5758002400398254,0.9997462630271912,0.491593599319458,0.16288472712039948,1.0,1.0,-0.999172568321228,0.9993609189987183,0.9846252799034119,0.9995811581611633,0.953542172908783
22,22,/yh/study/new_data/model_dataset_flight/vi/vi_000022.jpg,-94.5164794921875,5.254280090332031,-37.55501515699328,17.529439251667966,0.0,43.061031341552734,-32.47358322143555,14.021856307983398,0.6203205585479736,-27.772829055786133,9.233684539794922,-0.1841917335987091,0.16600891947746277,0.2479628175497055,-3.1990890502929688,0.316683292388916,3.018660306930542,-0.34818488359451294,0.3023991882801056,-0.028221040964126587,0.048263102769851685,0.49159786105155945,0.16289961338043213,0.9997467398643494,-37.37798309326172,17.47564125061035,36.0,36.0,-37.29591062727608,17.292395625609192,-37.3291960389656,17.3667129498813,0.06545172165916638,-0.05475734253098371,3.024061918258667,58.26909945799517,62.65932846069336,58.43089294433594,58.45593569977506,-0.034818489104509354,0.03023991920053959,-0.004703506827354431,0.008043850772082806,-0.8176071047782898,0.5757765769958496,0.9997467398643494,0.49159786105155945,0.16289961338043213,1.0,1.0,-0.9991719126701355,0.9993599057197571,0.9846170544624329,0.9995803833007812,0.953594446182251
23,23,/yh/study/new_data/model_dataset_flight/vi/vi_000023.jpg,-97.71556854248047,5.570963382720947,-37.51466304687322,17.53070563521494,0.0,46.265193939208984,-32.47358322143555,14.021856307983398,0.6247644424438477,-27.772829055786133,9.233684539794922,-0.18410566449165344,0.16582760214805603,0.24777750670909882,-3.506988525390625,0.34716320037841797,3.327827215194702,-0.34804609417915344,0.3021335303783417,-0.028171364217996597,0.04809143766760826,0.4916059076786041,0.16293787956237793,0.9997485280036926,-37.377685546875,17.47608184814453,36.0,36.0,-37.26374431730643,17.311955607350317,-37.30995451270844,17.37851891973877,0.054110630447354105,-0.03842110784098576,3.0241100788116455,61.37739369863407,65.78704071044922,61.501155853271484,61.548814562699356,-0.034804608672857285,0.030213354155421257,-0.0046952273696660995,0.008015239611268044,-0.8175562620162964,0.5758489370346069,0.9997485280036926,0.4916059076786041,0.16293787956237793,1.0,1.0,-0.9991686940193176,0.9993568062782288,0.9845877289772034,0.9995774030685425,0.9537758231163025
24,24,/yh/study/new_data/model_dataset_flight/vi/vi_000024.jpg,-101.2225570678711,5.918126583099365,-37.4953324417132,17.542334978899575,0.0,49.77930450439453,-32.47358322143555,14.021856307983398,0.6238329410552979,-27.772829055786133,9.233684539794922,-0.18416179716587067,0.1658894568681717,0.2478606104850769,-3.1898117065429688,0.3157649040222168,3.0093841552734375,-0.34814631938934326,0.30221763253211975,-0.0281935203820467,0.04816810041666031,0.491607129573822,0.1629377156496048,0.9997476935386658,-37.377899169921875,17.475767135620117,36.0,36.0,-37.25584388226108,17.340097811897785,-37.30534492832997,17.39512020029589,0.0419618474483404,-0.0249172506536907,3.024103879928589,64.77871084995267,69.22493743896484,64.8823471069336,64.93944402426212,-0.034814633429050446,0.030221763998270035,-0.00469892006367445,0.008028017356991768,-0.8175926208496094,0.5757972002029419,0.9997476935386658,0.491607129573822,0.1629377156496048,1.0,1.0,-0.9991710186004639,0.9993588328361511,0.9846184253692627,0.9995790123939514,0.9537177681922913
25,25,/yh/study/new_data/model_dataset_flight/vi/vi_000025.jpg,-104.41236877441406,6.233891487121582,-37.49077968902063,17.55899703389162,0.0,52.976749420166016,-32.47358322143555,14.021856307983398,0.6260116100311279,-27.772829055786133,9.233684539794922,-0.18412095308303833,0.1658298522233963,0.2477903664112091,-3.3405914306640625,0.3006625175476074,3.159348964691162,-0.3480801582336426,0.3021364212036133,-0.0281673576682806,0.0480981171131134,0.4916086792945862,0.16293580830097198,0.9997484087944031,-37.37775421142578,17.475980758666992,36.0,36.0,-37.26338308088163,17.3702029496422,-37.30976779952812,17.413102533543427,0.0305778791736249,-0.014388621476222465,3.024101495742798,67.87309556340959,72.3591079711914,67.97076416015625,68.02744899829189,-0.03480801731348038,0.030213642865419388,-0.0046945596113801,0.008016353473067284,-0.8175678253173828,0.5758322477340698,0.9997484087944031,0.4916086792945862,0.16293580830097198,1.0,1.0,-0.9991689324378967,0.9993568062782288,0.9845837950706482,0.9995773434638977,0.9537520408630371
