protocol,frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_velocity_parallel,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,kalman_progress_std_m,acquisition_hypothesis_count,acquisition_radius_m,acquisition_selected_index,acquisition_target_index,acquisition_confidence,acquisition_margin,selected_hypothesis_center_s,selected_hypothesis_center_e,selected_candidate_capture,bank_candidate_capture,search_grid_size,raw_top1_x,raw_top1_y,hardms_x,hardms_y,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,measurement_var_s,measurement_var_e,v_parallel,v_cross,a_parallel,a_cross,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,error_final_m
W0_only_closed_loop,10,/yh/study/new_data/model_dataset_flight/vi/vi_000010.jpg,-54.585689544677734,1.3803616762161255,35.97843398474295,0.27858378703921627,0,3.3598189158450964,3.351414131487335,12.863012744714462,-9.20383258646547,-30.594726132083306,8.356936331448143,5.635219795362854,10,82.1844919882735,2,4,0.5334791541099548,0.0776902437210083,12.863012313842773,-9.203832626342773,0,1,6,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-28.383346557617188,10.87100601196289,10.930831909179688,-11.93832015991211,0.6290075778961182,0.21254058182239532,96.8492202758789,281.15960693359375,0,10.517845153808594,-11.42944622039795,97.97392272949219,281.2497863769531,1.5388561487197876,-0.008877387270331383,0.15122921764850616,0.011904205195605755,1.6144707202911377,-0.0029252846725285053,0.052042188404193564,1.0,12.10288758676183,-9.647435827136976,0,0,1,719.4604640001852,0.016543868088126048,23.875546397981118,1.8125579827675473,-29.79182865390592,8.717393999452547,0.9541839362108019,25.856673822886812
W0_only_closed_loop,11,/yh/study/new_data/model_dataset_flight/vi/vi_000011.jpg,-57.930152893066406,1.7030118703842163,39.338252900588046,0.31257039089075644,0,3.366950710685657,3.3633848132653767,13.71735834430587,-9.650361111809504,-31.39687775915853,8.891582845200636,5.137000760148253,9,109.32376664611778,1,3,0.7782923579216003,0.5622928142547607,13.717358589172363,-9.650361061096191,0,1,6,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-28.38372039794922,10.886713027954102,10.932869911193848,-11.953899383544922,0.6279780268669128,0.2127775251865387,51.76702880859375,149.61419677734375,0,10.729355812072754,-11.478352546691895,52.89081954956055,149.70384216308594,1.531623125076294,-0.007407798431813717,0.1416233330965042,0.012117509730160236,1.602434754371643,-0.0013490435667335987,0.09879368727159879,1.0,12.226556488679043,-10.314526188788816,0,0,1,719.336795098268,0.01671291551463934,27.111696411909,1.8317616881890828,-29.844027652350146,9.393839719722557,0.6784567398959148,29.12008351714255
W0_only_closed_loop,12,/yh/study/new_data/model_dataset_flight/vi/vi_000012.jpg,-61.281715393066406,2.0263473987579346,42.7052036112737,0.34662868104615124,0,3.3581902262180634,3.3625704684518603,13.828991280303589,-10.31587523235555,-31.43727594123237,9.565184317831728,5.470223214228884,10,84.2885965081308,2,4,0.5567033290863037,0.12147077918052673,13.828990936279297,-10.315875053405762,0,1,6,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-28.348892211914062,10.94701099395752,10.904635429382324,-12.01755142211914,0.6251776814460754,0.21343742311000824,89.77452087402344,268.9562683105469,0,10.68285846710205,-11.534866333007812,90.9014663696289,269.040283203125,1.5553512573242188,-0.008458375930786133,0.14965888857841492,0.011562949046492577,1.6301807165145874,-0.0026769014075398445,0.07727409560586879,1.0,12.793333529674136,-10.601321498749897,0,0,1,718.770018057273,0.017487663237807278,29.911870081599567,1.8072192111276415,-30.3771798040221,9.739146173734628,0.635206867103012,31.852434521050164
W0_only_closed_loop,13,/yh/study/new_data/model_dataset_flight/vi/vi_000013.jpg,-64.62455749511719,2.3488411903381348,46.063393837491766,0.38059880592859824,0,3.3542796912379984,3.356234958728031,14.423514231287562,-10.603998400157437,-31.997876544984457,9.914754714381106,5.1752020086322315,9,106.77115709524698,1,3,0.7578704953193665,0.5202175974845886,14.423514366149902,-10.603998184204102,0,1,6,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-28.380985260009766,10.968238830566406,10.938799858093262,-12.035255432128906,0.6271651983261108,0.212576761841774,55.85738754272461,159.36231994628906,0,11.111401557922363,-11.589788436889648,56.98567199707031,159.4431610107422,1.5562220811843872,-0.007570716552436352,0.1395057886838913,0.012367316521704197,1.6259750127792358,-0.0013870582915842533,0.10585861974327782,1.0,12.866853242315761,-10.970557787336933,0,0,1,718.6964983446313,0.01758815995143043,33.196540595176,1.8000128775436437,-30.411112130055827,10.114098413635096,0.3764845082555685,35.083601062205744
W0_only_closed_loop,14,/yh/study/new_data/model_dataset_flight/vi/vi_000014.jpg,-67.96265411376953,2.678952693939209,49.417673528729765,0.4064907586608932,0,3.3544023120473483,3.3543410016426733,14.492828217842094,-10.971944845628517,-32.027763720203595,10.287978202688453,5.005629441630057,10,86.56714833415481,2,5,0.7643488645553589,0.5384791493415833,14.492828369140625,-10.971944808959961,0,1,6,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-28.366676330566406,10.967458724975586,10.92448902130127,-12.03599739074707,0.626270592212677,0.21250101923942566,54.695831298828125,155.94517517089844,0,10.970430374145508,-11.584037780761719,55.82419204711914,156.02491760253906,1.5676289796829224,-0.007829723879694939,0.14632198214530945,0.011692801490426064,1.6407899856567383,-0.001983323134481907,0.12403130132707746,1.0,12.911822818329004,-11.193214567093433,0,0,1,718.651528768618,0.01764963046647973,36.505850710400765,1.786712021959751,-30.43220614172934,10.340269470602744,0.22715260143424518,38.30444229765527
W0_only_closed_loop,15,/yh/study/new_data/model_dataset_flight/vi/vi_000015.jpg,-71.30087280273438,3.009075880050659,52.77207584077711,0.43238404531839064,0,3.3583274426443666,3.3563648773458574,14.55261278908458,-11.195197890227915,-32.06352586024201,10.516313890265804,5.3986943940996674,10,85.44915946266744,2,5,0.5719371438026428,0.15082499384880066,14.552613258361816,-11.195198059082031,0,1,6,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-28.380329132080078,11.032902717590332,10.94500732421875,-12.099623680114746,0.6274567246437073,0.20985108613967896,89.63702392578125,261.5403137207031,0,10.902214050292969,-11.638667106628418,90.76918029785156,261.6150207519531,1.5933470726013184,-0.00864632148295641,0.158092200756073,0.01119766104966402,1.6723932027816772,-0.003047490958124399,0.10023522058936253,1.0,13.380473077240657,-11.303079040571852,0,0,1,718.1828785097064,0.018290245196420796,39.391602763536454,1.763017804744539,-30.886555979831208,10.499233278834238,0.4813556561531755,41.102548121990516
W0_only_closed_loop,16,/yh/study/new_data/model_dataset_flight/vi/vi_000016.jpg,-74.64299774169922,3.3395848274230957,56.13040328342148,0.4583081639295244,0,3.342963270284365,3.3506453564643657,15.052866250220012,-11.306126531529976,-32.54918764894648,10.679688661364255,5.078676919089397,10,105.33013136904106,2,5,0.7574846744537354,0.5222424864768982,15.052865982055664,-11.306126594543457,0,1,6,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-28.271320343017578,11.14002799987793,10.847978591918945,-12.2177095413208,0.6201717257499695,0.2019001543521881,52.737850189208984,161.65213012695312,0,11.01438045501709,-11.782026290893555,53.870887756347656,161.7250518798828,1.604757308959961,-0.008868098258972168,0.16097424924373627,0.01092056930065155,1.6852444410324097,-0.003407813608646393,0.15867877006630768,1.0,13.11927087283538,-11.481778662460226,0,0,1,718.4440807141117,0.017933198600471635,43.0111324105861,1.7458880475044047,-30.60786953790133,10.649213322619026,0.31648087848908396,44.63768794037944
W0_only_closed_loop,17,/yh/study/new_data/model_dataset_flight/vi/vi_000017.jpg,-77.97047424316406,3.6625680923461914,59.473366553705844,0.49016143300360404,0,3.3380653413113706,3.3405143057978677,14.804515306417208,-11.485186476068872,-32.28324171437557,10.831390391450695,4.769170304612891,10,86.55231866272479,2,6,0.7715025544166565,0.5580203533172607,14.80451488494873,-11.485186576843262,0,1,6,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-28.06468391418457,11.160734176635742,10.644705772399902,-12.260220527648926,0.6122275590896606,0.19858138263225555,46.02626037597656,156.53561401367188,0,10.870453834533691,-11.835365295410156,47.16019821166992,156.60772705078125,1.6265387535095215,-0.010305855423212051,0.17822371423244476,0.009693616069853306,1.7156505584716797,-0.0054590473882853985,0.17039930348872695,1.0,12.907149007890375,-11.61174646832728,0,0,1,718.6562025790568,0.017643241668532855,46.56621754581547,1.7139755522883462,-30.38315643381432,10.755943529220653,0.24877161443710744,48.1130833700825
W0_only_closed_loop,18,/yh/study/new_data/model_dataset_flight/vi/vi_000018.jpg,-81.29307556152344,3.9850776195526123,62.811431895017215,0.5219685554486524,0,3.3430015813829286,3.3405334613471496,14.622799618516119,-11.617205515715565,-32.08854557279617,10.943386063298751,5.072379585180598,10,84.28723810701842,2,6,0.5492567420005798,0.11043620109558105,14.62279987335205,-11.617205619812012,0,1,6,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.970260620117188,11.166339874267578,10.551409721374512,-12.275812149047852,0.5999003648757935,0.20972275733947754,73.16183471679688,270.90850830078125,0,11.206790924072266,-11.873587608337402,74.3013916015625,270.9727478027344,1.6499266624450684,-0.010132974945008755,0.17364798486232758,0.010758431628346443,1.736750602722168,-0.004753759130835533,0.1028525598728922,1.0,13.439906482996019,-11.67805352026996,0,0,1,718.1234451039511,0.01837148683547562,49.3715254120212,1.6906067989020812,-30.90587272763645,10.878396902351547,0.5368679096558813,50.85654392659686
W0_only_closed_loop,19,/yh/study/new_data/model_dataset_flight/vi/vi_000019.jpg,-84.62059020996094,4.3080644607543945,66.15443347640014,0.5538223154596866,0,3.3134600087878425,3.3282307950853856,15.176657137872251,-11.682807279400796,-32.63231765663617,11.06737664351454,4.882567689681008,9,106.70920113147046,1,4,0.7324458360671997,0.47132620215415955,15.176656723022461,-11.682806968688965,0,1,6,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-28.06167984008789,11.109840393066406,10.636319160461426,-12.209933280944824,0.6006273627281189,0.2196086347103119,50.34857177734375,166.90899658203125,0,11.47157096862793,-11.828385353088379,51.48655319213867,166.97325134277344,1.6309458017349243,-0.008461340330541134,0.15679998695850372,0.01156597025692463,1.709345817565918,-0.0026783552020788193,0.1432527940554346,1.0,13.461116382221936,-11.735815284307325,0,0,1,718.1022352047252,0.01840047940212061,52.693317094178205,1.6972849933504612,-30.920834951672703,10.938082855990327,0.06153276533588975,54.107493554231674
W0_only_closed_loop,20,/yh/study/new_data/model_dataset_flight/vi/vi_000020.jpg,-87.91920471191406,4.623467922210693,69.46789348518799,0.5901506261511676,0,3.316517866801945,3.314988937794894,15.170462177436113,-11.738493639509404,-32.6202498617589,11.122091509536045,4.716446116577294,10,88.47585454796251,2,6,0.7485222220420837,0.5205569267272949,15.170462608337402,-11.738493919372559,0,1,6,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-28.002315521240234,11.132835388183594,10.579729080200195,-12.239095687866211,0.600062906742096,0.21689951419830322,47.122894287109375,159.12548828125,0,11.038656234741211,-11.85908317565918,48.2542610168457,159.19825744628906,1.5765867233276367,-0.006228252314031124,0.14838820695877075,0.011357088573276997,1.6507807970046997,-0.0005497080273926258,0.19075306270560988,1.0,13.265729637526666,-11.782124758495062,0,0,1,718.2976219494204,0.018133398302074485,56.20216384766132,1.738402214467257,-30.721637880104463,10.963402296758185,0.20079976942755498,57.547861987678516
W0_only_closed_loop,21,/yh/study/new_data/model_dataset_flight/vi/vi_000021.jpg,-91.22086334228516,4.939162731170654,72.78441135198993,0.6265121867853535,0,3.310448225267862,3.3134830460349036,14.916510464333689,-11.782674466522455,-32.3630441640122,11.1390811272437,4.540579907604939,10,86.05512090091173,2,7,0.7795904874801636,0.5822067856788635,14.916510581970215,-11.782674789428711,0,1,6,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.985363006591797,11.078828811645508,10.55714225769043,-12.187192916870117,0.603441596031189,0.20653586089611053,42.762142181396484,141.9017333984375,0,11.436613082885742,-11.843720436096191,43.895774841308594,141.97076416015625,1.5602339506149292,-0.004658904857933521,0.1297931671142578,0.012495345436036587,1.625130534172058,0.0015887678600847721,0.14631829578784197,1.0,13.282080319081516,-11.805660861064164,0,0,1,718.2812712678656,0.018155748631023278,59.502331032908415,1.7532490954199744,-30.73539932840153,10.988540225316806,0.028658208448038087,60.78722172497682
W0_only_closed_loop,22,/yh/study/new_data/model_dataset_flight/vi/vi_000022.jpg,-94.5164794921875,5.254280090332031,76.0948595772578,0.6628068883662477,0,3.214632009526639,3.2625401173972506,14.907210853253574,-11.804072093204079,-32.35152694981665,11.15937139513304,4.936822104562185,10,82.43004612745003,2,7,0.5641240477561951,0.1812300682067871,14.907211303710938,-11.804072380065918,0,1,6,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.92490005493164,11.111824035644531,10.500521659851074,-12.22641658782959,0.6007117629051208,0.20881341397762299,72.14154815673828,255.9273223876953,0,10.999528884887695,-11.885539054870605,73.26707458496094,256.00811767578125,1.4974101781845093,-0.0023660077713429928,0.12792101502418518,0.011992030777037144,1.5613707304000854,0.003630007617175579,0.13910591554505475,1.0,13.607324706249068,-11.823485566177531,0,0,1,717.956026880698,0.01860033676746015,62.48753487100873,1.7651299392127413,-31.056917157958587,11.040769688010755,0.32573245385803784,63.72283353332563
W0_only_closed_loop,23,/yh/study/new_data/model_dataset_flight/vi/vi_000023.jpg,-97.71556854248047,5.570963382720947,79.30949158678443,0.6873038822501643,0,3.524027475825747,3.369329742676193,15.16869539194567,-11.819855558560356,-32.60986131746642,11.20280682128113,4.622245613027069,10,104.00264815230167,2,6,0.7607352137565613,0.600130558013916,15.168695449829102,-11.819855690002441,0,1,6,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.835407257080078,11.163803100585938,10.417048454284668,-12.287596702575684,0.598996102809906,0.20472364127635956,41.60480499267578,156.31387329101562,0,11.094563484191895,-11.963456153869629,42.732730865478516,156.39076232910156,1.506122350692749,-0.0018822472775354981,0.12997287511825562,0.012133973650634289,1.5711088180541992,0.004184739664196968,0.1943077922232189,1.0,13.131744887526128,-11.87280826892414,0,0,1,718.431606699421,0.017950249775415938,66.17774669925831,1.863207391983444,-30.57878861415021,11.03935951835546,0.4781306233476125,67.35911649837215
W0_only_closed_loop,24,/yh/study/new_data/model_dataset_flight/vi/vi_000024.jpg,-101.2225570678711,5.918126583099365,82.83351906261018,0.7141582030127935,0,3.2053095903896605,3.3646685331077038,14.702853675778005,-11.86862352937636,-32.14147477078947,11.201878170870755,4.9260958993484305,10,84.17368600148077,2,8,0.5758481621742249,0.22582963109016418,14.702853202819824,-11.868623733520508,0,1,6,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.842639923095703,11.181194305419922,10.426085472106934,-12.304121971130371,0.5991100668907166,0.20524229109287262,67.14605712890625,253.0675048828125,0,11.284525871276855,-11.975006103515625,68.27960205078125,253.13600158691406,1.5402238368988037,-0.003416761988773942,0.1302337795495987,0.012142421677708626,1.6053407192230225,0.002654448850080371,0.11034672898991714,1.0,13.487987471557727,-11.89566539368113,0,0,1,718.0753641153893,0.018437210451150744,69.34553159105245,1.8244446962089,-30.93059580934604,11.099881615461438,0.35697510673667954,70.48269576843238
W0_only_closed_loop,25,/yh/study/new_data/model_dataset_flight/vi/vi_000025.jpg,-104.41236877441406,6.233891487121582,86.03882865299984,0.7385841639326067,0,3.353636164962907,3.279472877676284,15.09332819823133,-11.89301094483105,-32.52715836621935,11.267553607176762,4.66459373604751,10,103.06678440284676,2,7,0.7462411522865295,0.5752418637275696,15.093328475952148,-11.893011093139648,0,1,6,-27.772829055786133,9.233684539794922,-27.772829055786133,9.233684539794922,-27.834148406982422,11.209436416625977,10.420638084411621,-12.33310604095459,0.597863495349884,0.20242491364479065,43.577701568603516,162.93463134765625,0,11.115732192993164,-11.986767768859863,44.71139144897461,163.0020294189453,1.5628741979599,-0.003932097926735878,0.14643621444702148,0.011439668014645576,1.6360923051834106,0.0017877360805869102,0.1816873893498516,1.0,13.157663477737964,-11.92773140088081,0,0,1,718.4056881092091,0.01798567881947017,72.88116517526187,1.716598679716384,-30.59873410755604,11.096722407363048,0.33187673873105966,73.97364251739427
