frame_id,image_path,gt_x,gt_y,predicted_current_x,predicted_current_y,search_center_x,search_center_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,measurement_x,measurement_y,measurement_var_x,measurement_var_y,confidence,v_parallel,v_cross,a_parallel,a_cross,poly_next_step_parallel,poly_next_step_cross,model_next_step_m,waypoint_leg,target_waypoint,route_progress,route_remaining_m,route_cross_track_m,waypoint_alignment,movement_heading_deg,candidate_capture,final_x,final_y,final_vx,final_vy,final_speed,final_step_m,error_final_m
23,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000023.jpg,-120.81004333496094,8.859625816345215,-43.931925829581296,5.951090712823111,-43.931925829581296,5.951090712823111,-32.53472900390625,4.505537986755371,-32.53472900390625,4.505537986755371,-37.065940856933594,5.118258476257324,9.499947547912598,7.159217834472656,0.6440660953521729,1.6944116353988647,-0.1292250156402588,-0.6352757215499878,-0.029664119705557823,1.3767738342285156,-0.14405708014965057,1.3842898607254028,0,1,0.00933073422952605,722.4974585852859,-4.420990130767201,-0.844706448282669,26.62858441335033,0,-40.391936688312235,5.4977724621491575,0.20122457411876926,0.10089135529543117,0.2251008547354474,2.2362691598840025,80.48834657642611
24,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000024.jpg,-124.06947326660156,9.133479118347168,-41.745739399083796,5.786695781578317,-41.745739399083796,5.786695781578317,-32.50415802001953,9.263697624206543,-32.53472900390625,4.505537986755371,-36.96787643432617,5.298011302947998,9.309893608093262,7.045833587646484,0.6534257531166077,1.752448320388794,-0.12055766582489014,-0.5887872576713562,-0.027012905105948448,1.4580546617507935,-0.13406412303447723,1.4642051458358765,0,1,0.006326070146531467,724.688767268086,-4.488835978061788,0.8128461983096837,138.6546238853817,0,-39.23201433198817,5.516446972368277,-0.198236542791297,0.17443341730749418,0.26405443372800264,1.1600726744615184,84.9145297344763
25,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000025.jpg,-127.31895446777344,9.40649700164795,-40.667698983124566,5.8040336539130575,-40.667698983124566,5.8040336539130575,-32.50415802001953,9.263697624206543,-32.53472900390625,4.505537986755371,-36.88499069213867,5.400729656219482,9.196760177612305,6.960665225982666,0.6614161133766174,1.7738544940948486,-0.1154697984457016,-0.5687759518623352,-0.025081900879740715,1.4894665479660034,-0.12801074981689453,1.494957447052002,0,1,0.004858703057352595,725.7589215863578,-4.62014277660195,0.9606590872790262,158.16428689564066,0,-38.66800271181174,5.579992863188815,-0.4759175769801859,0.1906976370731469,0.512701793310666,0.567580115872832,88.73349638755082
26,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000026.jpg,-130.83126831054688,9.741641998291016,-40.13556339053221,5.864883798013759,-40.13556339053221,5.864883798013759,-32.50415802001953,9.263697624206543,-32.53472900390625,4.505537986755371,-36.826595306396484,5.4690046310424805,9.118005752563477,6.897671222686768,0.6674635410308838,1.802370309829712,-0.11051959544420242,-0.5470066070556641,-0.023404212668538094,1.5288670063018799,-0.1222217008471489,1.53374445438385,0,1,0.004141977093162418,726.2816315416594,-4.7369560103101085,0.9788224370202451,162.48377409794088,0,-38.38484972628866,5.644731918075594,-0.5999710288692354,0.18935695571885774,0.6291433001801119,0.2904595642051878,92.53715459890289
27,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000027.jpg,-134.03652954101562,10.047489166259766,-39.892202257244925,5.928035238483462,-39.892202257244925,5.928035238483462,-32.53472900390625,4.505537986755371,-32.53472900390625,4.505537986755371,-36.8128547668457,5.399443626403809,9.090811729431152,6.88753080368042,0.6683787107467651,1.7271363735198975,-0.1189664825797081,-0.6011923551559448,-0.024884961545467377,1.4265401363372803,-0.1314089596271515,1.4325798749923706,0,1,0.003819322124400554,726.5169445800113,-4.8255027189436746,0.9914655678482801,166.8056032048519,0,-38.265234090353104,5.634654043104598,-0.6906855033772019,0.16192756292337016,0.7094131378891434,0.12003942654060669,95.87290621506288
28,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000028.jpg,-137.2352752685547,10.352712631225586,-39.66986221816644,5.916265962507675,-39.66986221816644,5.916265962507675,-32.53472900390625,4.505537986755371,-32.53472900390625,4.505537986755371,-36.764556884765625,5.392580032348633,9.028203964233398,6.864002227783203,0.670116662979126,1.6711019277572632,-0.12639716267585754,-0.6419875621795654,-0.02659618854522705,1.3501081466674805,-0.13969525694847107,1.357316017150879,0,1,0.003514459246931632,726.7392818037437,-4.8373250612429635,0.9866537571452606,164.9254949358166,0,-38.13185076044454,5.6254072301668,-0.5897961807749807,0.15885770818433304,0.610815280020345,0.13370346385566342,99.21610839772727
29,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000029.jpg,-140.4192352294922,10.665609359741211,-39.459599088891885,5.907171757949598,-39.459599088891885,5.907171757949598,-27.772829055786133,9.233684539794922,-32.50415802001953,9.263697624206543,-36.99642562866211,7.197202682495117,9.701698303222656,7.111988544464111,0.6538089513778687,1.8001708984375,-0.13263046741485596,-0.573561429977417,-0.04109744355082512,1.5133901834487915,-0.15317918360233307,1.5211224555969238,0,1,0.0032264510547736396,726.9493268652749,-4.8505296140638965,0.8140867176282124,138.8706669963998,0,-38.202064888244095,6.6117749977943046,-0.5857707820569371,0.5115287656127817,0.7776818675788525,0.9888636896747287,102.29752433761938
30,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000030.jpg,-143.60858154296875,10.979033470153809,-39.69075198627037,6.924224460506116,-39.69075198627037,6.924224460506116,-32.50415802001953,9.263697624206543,-32.53472900390625,4.505537986755371,-36.68398666381836,5.870391845703125,9.002715110778809,6.787640571594238,0.6785582304000854,1.9041084051132202,-0.09558244049549103,-0.47641658782958984,-0.01850786991417408,1.6659001111984253,-0.1048363745212555,1.669195532798767,0,1,0.0036891789088573925,726.6118583375396,-5.8374150453740254,0.9991819970060797,172.03497051669714,0,-38.07666174579025,6.332406771375458,-0.6643516044074436,0.09295506791888664,0.670823150264322,0.3062230462746262,105.63416699040096
31,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000031.jpg,-147.09031677246094,11.321191787719727,-39.722117627743486,6.6129216672914435,-39.722117627743486,6.6129216672914435,-32.50415802001953,9.263697624206543,-32.53472900390625,4.505537986755371,-36.7172737121582,5.92574405670166,9.012506484985352,6.787975311279297,0.6788179278373718,1.9222192764282227,-0.09097787737846375,-0.4619736671447754,-0.016725847497582436,1.691232442855835,-0.09934080392122269,1.6941475868225098,0,1,0.003686780684173911,726.6136073685218,-5.524540991769543,0.9988965977747754,171.65237451806664,0,-38.12755676641293,6.229914169272621,-0.8756524548569756,0.12848732003658964,0.8850289334859244,0.11443354669848306,109.08163995798613
32,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000032.jpg,-150.38534545898438,11.621426582336426,-39.79878435566254,6.507644729202826,-39.79878435566254,6.507644729202826,-32.50415802001953,9.263697624206543,-32.53472900390625,4.505537986755371,-36.73472595214844,5.899837493896484,9.022439956665039,6.788984775543213,0.6788726449012756,1.9382133483886719,-0.08911646157503128,-0.4509935975074768,-0.016263043507933617,1.7127165794372559,-0.09724798053503036,1.7154752016067505,0,1,0.0037760401245494368,726.5485102457441,-5.411743006551811,0.9983692180087294,171.06645053497738,0,-38.17940882192817,6.169634053104356,-0.8985890636688372,0.14125441207290101,0.9096236113224516,0.0795130685259669,112.33830272164904
33,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000033.jpg,-153.68882751464844,11.922432899475098,-39.87222135411468,6.447556769096091,-39.87222135411468,6.447556769096091,-32.50415802001953,9.263697624206543,-32.53472900390625,4.505537986755371,-36.76457977294922,5.851553916931152,9.06346607208252,6.808565139770508,0.677294909954071,1.935211420059204,-0.0898890346288681,-0.4534721076488495,-0.016719749197363853,1.7084753513336182,-0.0982489064335823,1.7112979888916016,0,1,0.003867452027335451,726.4818433269959,-5.344222064348043,0.9983849587919248,171.07771253637367,0,-38.234227131852414,6.116644038434373,-0.9185012411959737,0.1441995272193517,0.9297515978630145,0.07624295874161384,115.60048414193649
34,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000034.jpg,-156.9862060546875,12.222880363464355,-39.922716315635945,6.395113310392247,-39.922716315635945,6.395113310392247,-32.50415802001953,9.263697624206543,-32.53472900390625,4.505537986755371,-36.76817321777344,5.837350845336914,9.060432434082031,6.806234359741211,0.6774604916572571,1.9501922130584717,-0.08840455859899521,-0.44389474391937256,-0.016374336555600166,1.7282447814941406,-0.09659172594547272,1.730941891670227,0,1,0.003928692089561639,726.4371808035374,-5.286730182328224,0.9976872627279779,170.43435556413783,0,-38.25806744879589,6.08519826318565,-0.9040118792391283,0.15234465230749503,0.9167586219349954,0.03946134175314677,118.88667729558217
35,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000035.jpg,-161.97410583496094,12.701958656311035,-39.966390450657464,6.364111441666812,-39.966390450657464,6.364111441666812,-32.50415802001953,9.263697624206543,-32.53472900390625,4.505537986755371,-36.775733947753906,5.825597763061523,9.068949699401855,6.807535171508789,0.6774533987045288,1.964212417602539,-0.08697563409805298,-0.4350763261318207,-0.016123566776514053,1.7466742992401123,-0.09503741562366486,1.7492579221725464,0,1,0.003983742912480256,726.3970321070693,-5.251281231620813,0.9975809192079655,170.34393717384515,0,-38.28296627500895,6.0648915983274385,-0.9225402010135986,0.15696466096393255,0.9357982300035266,0.03212961537976985,123.86907872738736
36,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000036.jpg,-166.95358276367188,13.180227279663086,-40.009779695662296,6.344209184078853,-40.009779695662296,6.344209184078853,-32.50415802001953,9.263697624206543,-32.53472900390625,4.505537986755371,-36.79271697998047,5.810863494873047,9.094419479370117,6.817889213562012,0.676687479019165,1.9697365760803223,-0.08640293031930923,-0.4316065311431885,-0.016037458553910255,1.753933310508728,-0.09442166239023209,1.7564730644226074,0,1,0.004040015651981015,726.3559922639232,-5.226899728104288,0.9976810700741359,170.42579364348182,0,-38.314303705960164,6.048059210263014,-0.9415968409015285,0.15882319965974084,0.9548975963661739,0.0355719533702228,128.8368423156125
37,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000037.jpg,-170.4643096923828,13.542064666748047,-40.04840068009461,6.327532541088582,-40.04840068009461,6.327532541088582,-32.50415802001953,9.263697624206543,-32.53472900390625,4.505537986755371,-36.79981231689453,5.80303430557251,9.103242874145508,6.819644927978516,0.6766347885131836,1.9781118631362915,-0.08571283519268036,-0.42701512575149536,-0.01598852314054966,1.7646043300628662,-0.09370709955692291,1.7670907974243164,0,1,0.004090254961073587,726.3193526159654,-5.2062302564740595,0.9975805378050734,170.3409669361165,0,-38.33606527582261,6.036248531002611,-0.945245450995368,0.160878243478276,0.9588382407122132,0.024760009440029356,132.34126434512362
38,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000038.jpg,-173.6732940673828,13.872800827026367,-40.08084893063161,6.316140411231727,-40.08084893063161,6.316140411231727,-32.50415802001953,9.263697624206543,-32.53472900390625,4.505537986755371,-36.804649353027344,5.80293607711792,9.109164237976074,6.820223331451416,0.6766639947891235,1.9897066354751587,-0.0843200832605362,-0.4195215702056885,-0.015598475933074951,1.7799458503723145,-0.09211932122707367,1.7823280096054077,0,1,0.004132844583512955,726.2882919027306,-5.191468763360631,0.9974761335328636,170.25528769146268,0,-38.353881716105185,6.031107937856762,-0.9535377660279234,0.16375715828913956,0.9674971204776049,0.01854322631673472,135.54643302744327
