pair_current_index,pair_next_index,current_frame_id,next_frame_id,is_initial_frame,search_center_x,search_center_y,final_ms_x,final_ms_y,provisional_next_x,provisional_next_y,reference_current_x,reference_current_y,reference_next_x,reference_next_y,search_center_error_m,final_error_m,provisional_next_error_m,ms_candidate_count,gru_next_xy_x,gru_next_xy_y,kalman_next_xy_x,kalman_next_xy_y,ms_correction_gain_m,ms_improved_search_center
10,11,10,11,False,-38.094295501708984,7.439598560333252,-29.665546417236328,8.079644203186035,-38.85683059692383,9.744553565979004,-54.585689544677734,1.3803616762161255,-57.930152893066406,1.7030118703842163,17.56930360311161,25.80492045847709,20.699227431344365,36,-38.64424133300781,11.2196626663208,-38.85683059692383,9.744553565979004,-8.235616855365478,False
11,12,11,12,False,-38.85683059692383,9.744553565979004,-29.331472396850586,7.372900485992432,-39.456756591796875,11.028382301330566,-57.930152893066406,1.7030118703842163,-61.281715393066406,2.0263473987579346,20.699227431344365,29.155311060560454,23.608588671588315,36,-39.229888916015625,10.552068710327148,-39.456756591796875,11.028382301330566,-8.456083629216089,False
12,13,12,13,False,-39.456756591796875,11.028382301330566,-29.606243133544922,5.8152971267700195,-38.8282470703125,9.580658912658691,-61.281715393066406,2.0263473987579346,-64.62455749511719,2.3488411903381348,23.608588671588315,31.90128027062735,26.790834610025808,36,-37.57740020751953,5.38516092300415,-38.8282470703125,9.580658912658691,-8.292691599039035,False
13,14,13,14,False,-38.8282470703125,9.580658912658691,-28.90217399597168,4.354151725769043,-38.637474060058594,8.730826377868652,-64.62455749511719,2.3488411903381348,-67.96265411376953,2.678952693939209,26.790834610025808,35.77862424973232,29.943135444852857,36,-38.333778381347656,6.754362106323242,-38.637474060058594,8.730826377868652,-8.98778963970651,False
14,15,14,15,False,-38.637474060058594,8.730826377868652,-29.030792236328125,3.9277639389038086,-38.45315170288086,7.4286580085754395,-67.96265411376953,2.678952693939209,-71.30087280273438,3.009075880050659,29.943135444852857,38.951885689523756,33.143709624067995,36,-38.17946243286133,5.274164199829102,-38.45315170288086,7.4286580085754395,-9.0087502446709,False
15,16,15,16,False,-38.45315170288086,7.4286580085754395,-29.345035552978516,3.5093955993652344,-38.144405364990234,5.903572082519531,-71.30087280273438,3.009075880050659,-74.64299774169922,3.3395848274230957,33.143709624067995,41.958820278334045,36.588540229496125,36,-37.65420913696289,3.8773906230926514,-38.144405364990234,5.903572082519531,-8.81511065426605,False
16,17,16,17,False,-38.144405364990234,5.903572082519531,-29.05394744873047,1.3506109714508057,-37.56788635253906,3.838732957839966,-74.64299774169922,3.3395848274230957,-77.97047424316406,3.6625680923461914,36.588540229496125,45.632417464063586,40.402971949096916,36,-37.02330017089844,1.5064514875411987,-37.56788635253906,3.838732957839966,-9.04387723456746,False
17,18,17,18,False,-37.56788635253906,3.838732957839966,-28.726762771606445,0.41464322805404663,-37.463768005371094,2.0781891345977783,-77.97047424316406,3.6625680923461914,-81.29307556152344,3.9850776195526123,40.402971949096916,49.35070552097611,43.87076959144718,36,-37.557777404785156,0.8361855745315552,-37.463768005371094,2.0781891345977783,-8.947733571879198,False
18,19,18,19,False,-37.463768005371094,2.0781891345977783,-30.573780059814453,-1.7797448635101318,-37.79249572753906,-0.5121598839759827,-81.29307556152344,3.9850776195526123,-84.62059020996094,4.3080644607543945,43.87076959144718,51.04586285342724,47.075524379322225,36,-39.44632339477539,-2.726520538330078,-37.79249572753906,-0.5121598839759827,-7.175093261980059,False
19,20,19,20,False,-37.79249572753906,-0.5121598839759827,-29.49491310119629,-1.7689878940582275,-37.94997787475586,-0.7642689347267151,-84.62059020996094,4.3080644607543945,-87.91920471191406,4.623467922210693,47.075524379322225,55.45963254496835,50.25884339241178,36,-38.149009704589844,0.8834421634674072,-37.94997787475586,-0.7642689347267151,-8.384108165646126,False
20,21,20,21,False,-37.94997787475586,-0.7642689347267151,-29.341753005981445,-1.1977553367614746,-37.537315368652344,-1.0806422233581543,-87.91920471191406,4.623467922210693,-91.22086334228516,4.939162731170654,50.25884339241178,58.865987536026836,54.02000902191618,36,-37.36050796508789,0.0033235549926757812,-37.537315368652344,-1.0806422233581543,-8.60714414361506,False
21,22,21,22,False,-37.537315368652344,-1.0806422233581543,-29.14434242248535,-1.1540292501449585,-37.22610092163086,-1.4714210033416748,-91.22086334228516,4.939162731170654,-94.5164794921875,5.254280090332031,54.02000902191618,62.3748461964237,57.6838151647335,36,-37.10502624511719,-0.7761116027832031,-37.22610092163086,-1.4714210033416748,-8.354837174507516,False
22,23,22,23,False,-37.22610092163086,-1.4714210033416748,-29.400676727294922,-0.7522693872451782,-36.787940979003906,-1.2238543033599854,-94.5164794921875,5.254280090332031,-97.71556854248047,5.570963382720947,57.6838151647335,65.39225035386819,61.305345182135525,36,-36.590370178222656,0.13133478164672852,-36.787940979003906,-1.2238543033599854,-7.70843518913469,False
23,24,23,24,False,-36.787940979003906,-1.2238543033599854,-28.994670867919922,-0.7630232572555542,-35.890716552734375,0.2765730023384094,-97.71556854248047,5.570963382720947,-101.2225570678711,5.918126583099365,61.305345182135525,69.01218127224224,65.57496863819193,36,-35.472381591796875,2.8360977172851562,-35.890716552734375,0.2765730023384094,-7.706836090106719,False
24,25,24,25,False,-35.890716552734375,0.2765730023384094,-28.820884704589844,-0.9168808460235596,-36.07295608520508,0.9503534436225891,-101.2225570678711,5.918126583099365,-104.41236877441406,6.233891487121582,65.57496863819193,72.7235827469748,68.54335198225368,36,-36.5358772277832,1.8450901508331299,-36.07295608520508,0.9503534436225891,-7.148614108782866,False
25,26,25,26,False,-36.07295608520508,0.9503534436225891,-29.324329376220703,-0.8606012463569641,-36.130001068115234,2.1403098106384277,-104.41236877441406,6.233891487121582,-107.75296020507812,6.5345540046691895,68.54335198225368,75.42244684316479,71.75763135424573,36,-36.3408203125,3.501265287399292,-36.130001068115234,2.1403098106384277,-6.87909486091111,False
26,27,26,27,False,-36.130001068115234,2.1403098106384277,-29.121278762817383,-1.0082662105560303,-35.760353088378906,2.733518600463867,-107.75296020507812,6.5345540046691895,-111.09230041503906,6.835103988647461,71.75763135424573,78.99262917029907,75.4435238487921,36,-35.599159240722656,2.9492032527923584,-35.760353088378906,2.733518600463867,-7.234997816053337,False
27,28,27,28,False,-35.760353088378906,2.733518600463867,-30.53240966796875,0.4278522729873657,-36.861228942871094,3.9955427646636963,-111.09230041503906,6.835103988647461,-114.4308090209961,7.135579586029053,75.4435238487921,80.81428630958597,77.63310881792754,36,-38.21221160888672,5.086349964141846,-36.861228942871094,3.9955427646636963,-5.37076246079387,False
28,29,28,29,False,-36.861228942871094,3.9955427646636963,-31.058427810668945,0.552602231502533,-37.775840759277344,4.657729148864746,-114.4308090209961,7.135579586029053,-117.76180267333984,7.465998649597168,77.63310881792754,83.63186916200259,80.03524524174709,36,-38.55746841430664,4.640665531158447,-37.775840759277344,4.657729148864746,-5.998760344075052,False
29,30,29,30,False,-37.775840759277344,4.657729148864746,-37.527809143066406,4.111230850219727,-40.15422058105469,6.218679904937744,-117.76180267333984,7.465998649597168,-121.08988952636719,7.79612922668457,80.03524524174709,80.30409818187177,80.95103985736009,36,-45.89360046386719,7.634759426116943,-40.15422058105469,6.218679904937744,-0.268852940124674,False
30,31,30,31,False,-40.15422058105469,6.218679904937744,-44.5043830871582,4.147003650665283,-43.677978515625,6.645873069763184,-121.08988952636719,7.79612922668457,-124.41860961914062,8.126322746276855,80.95103985736009,76.67239342827168,80.75420262895724,36,-51.02494812011719,5.942205429077148,-43.677978515625,6.645873069763184,4.278646429088411,True
31,32,31,32,False,-43.677978515625,6.645873069763184,-44.82189178466797,3.991593599319458,-47.052616119384766,7.168344497680664,-124.41860961914062,8.126322746276855,-127.7506332397461,8.479126930236816,80.75420262895724,79.70403675560829,80.70866197468291,36,-50.49345779418945,6.788046836853027,-47.052616119384766,7.168344497680664,1.0501658733489592,True
32,33,32,33,False,-47.052616119384766,7.168344497680664,-56.58250045776367,5.577829837799072,-53.35160827636719,7.418565273284912,-127.7506332397461,8.479126930236816,-131.07872009277344,8.831513404846191,80.70866197468291,71.2272465317344,77.73995326563171,36,-60.356990814208984,6.923906326293945,-53.35160827636719,7.418565273284912,9.481415442948517,True
33,34,33,34,False,-53.35160827636719,7.418565273284912,-61.46750259399414,4.766435623168945,-60.71257781982422,7.01200532913208,-131.07872009277344,8.831513404846191,-134.4064178466797,9.183857917785645,77.73995326563171,69.72981040439909,73.72583673021694,36,-66.27367401123047,5.8350725173950195,-60.71257781982422,7.01200532913208,8.010142861232623,True
34,35,34,35,False,-60.71257781982422,7.01200532913208,-66.14096069335938,1.6026208400726318,-68.4501724243164,5.9062886238098145,-134.4064178466797,9.183857917785645,-137.9134521484375,9.491893768310547,73.72583673021694,68.6851351893574,69.55576032424463,36,-71.2646255493164,3.725322723388672,-68.4501724243164,5.9062886238098145,5.040701540859544,True
35,36,35,36,False,-68.4501724243164,5.9062886238098145,-67.28555297851562,0.4021352529525757,-73.78821563720703,4.594587326049805,-137.9134521484375,9.491893768310547,-141.10328674316406,9.772066116333008,69.55576032424463,71.21041953972869,67.51388808699943,36,-74.06058502197266,2.7298874855041504,-73.78821563720703,4.594587326049805,-1.6546592154840596,False
36,37,36,37,False,-73.78821563720703,4.594587326049805,-69.63062286376953,-0.10804139822721481,-78.37120056152344,3.6519696712493896,-141.10328674316406,9.772066116333008,-144.29208374023438,10.052149772644043,67.51388808699943,72.15232641097705,66.23084737787629,36,-77.70919036865234,2.8781824111938477,-78.37120056152344,3.6519696712493896,-4.638438323977624,False
37,38,37,38,False,-78.37120056152344,3.6519696712493896,-73.45877838134766,-2.0384812355041504,-83.12977600097656,1.813798427581787,-144.29208374023438,10.052149772644043,-147.48928833007812,10.328798294067383,66.23084737787629,71.85777971966908,64.92035158535438,36,-82.8299789428711,0.30687379837036133,-83.12977600097656,1.813798427581787,-5.626932341792795,False
38,39,38,39,False,-83.12977600097656,1.813798427581787,-80.51644897460938,-4.783370018005371,-88.4936752319336,-0.2586418390274048,-147.48928833007812,10.328798294067383,-150.68637084960938,10.605437278747559,64.92035158535438,68.65667369182576,63.134456545298164,36,-89.44710540771484,-2.5033833980560303,-88.4936752319336,-0.2586418390274048,-3.736322106471377,False
39,40,39,40,False,-88.4936752319336,-0.2586418390274048,-87.97607421875,-4.240427017211914,-94.28152465820312,-1.842141032218933,-150.68637084960938,10.605437278747559,-154.1981964111328,10.909310340881348,63.134456545298164,64.44362645153062,61.258526476473975,36,-95.37267303466797,-2.618076801300049,-94.28152465820312,-1.842141032218933,-1.309169906232455,False
40,41,40,41,False,-94.28152465820312,-1.842141032218933,-93.24082946777344,-3.155613422393799,-100.05265045166016,-2.9678986072540283,-154.1981964111328,10.909310340881348,-157.47799682617188,11.261993408203125,61.258526476473975,62.55895351693556,59.162152031549844,36,-101.07861328125,-2.7340610027313232,-100.05265045166016,-2.9678986072540283,-1.3004270404615852,False
41,42,41,42,False,-100.05265045166016,-2.9678986072540283,-102.37400817871094,-8.420974731445312,-106.10932922363281,-5.7559404373168945,-157.47799682617188,11.261993408203125,-160.7559356689453,11.614477157592773,59.162152031549844,58.51383425862571,57.34093654109965,36,-107.4810562133789,-8.386713981628418,-106.10932922363281,-5.7559404373168945,0.6483177729241376,True
42,43,42,43,False,-106.10932922363281,-5.7559404373168945,-119.70881652832031,-1.5765801668167114,-121.50492095947266,-3.7122840881347656,-160.7559356689453,11.614477157592773,-164.03280639648438,11.966845512390137,57.34093654109965,43.11461449532537,45.32610886424787,36,-126.8067626953125,0.8286303281784058,-121.50492095947266,-3.7122840881347656,14.226322045774282,True
43,44,43,44,False,-121.50492095947266,-3.7122840881347656,-127.2441635131836,-4.519881248474121,-131.5543212890625,-3.9424028396606445,-164.03280639648438,11.966845512390137,-167.38104248046875,12.304368019104004,45.32610886424787,40.313972819389,39.33842287972361,36,-134.7382354736328,-3.1711249351501465,-131.5543212890625,-3.9424028396606445,5.01213604485887,True
44,45,44,45,False,-131.5543212890625,-3.9424028396606445,-132.77188110351562,-5.715365886688232,-139.720947265625,-4.567727565765381,-167.38104248046875,12.304368019104004,-170.73062133789062,12.642024993896484,39.33842287972361,39.01928832323242,35.465130328717684,36,-139.1753387451172,-4.565359115600586,-139.720947265625,-4.567727565765381,0.3191345564911856,True
45,46,45,46,False,-139.720947265625,-4.567727565765381,-143.59475708007812,-6.200516700744629,-149.02537536621094,-4.858669757843018,-170.73062133789062,12.642024993896484,-174.08189392089844,12.979852676391602,35.465130328717684,33.0362907502146,30.757795836471942,36,-150.66659545898438,-4.332106590270996,-149.02537536621094,-4.858669757843018,2.428839578503087,True
46,47,46,47,False,-149.02537536621094,-4.858669757843018,-153.15280151367188,-6.1602349281311035,-157.8157196044922,-4.962784767150879,-174.08189392089844,12.979852676391602,-179.34275817871094,13.486869812011719,30.757795836471942,28.36141502991401,28.351422254735606,36,-158.1275177001953,-4.264296531677246,-157.8157196044922,-4.962784767150879,2.396380806557932,True
47,48,47,48,False,-157.8157196044922,-4.962784767150879,-158.09259033203125,-5.836377143859863,-164.78221130371094,-5.2014479637146,-179.34275817871094,13.486869812011719,-184.13096618652344,13.948331832885742,28.351422254735606,28.72207350505286,27.222938522015642,36,-162.30419921875,-4.8831963539123535,-164.78221130371094,-5.2014479637146,-0.37065125031725543,False
48,49,48,49,False,-164.78221130371094,-5.2014479637146,-167.9708251953125,-5.317672252655029,-172.68394470214844,-4.584257125854492,-184.13096618652344,13.948331832885742,-187.249755859375,14.233661651611328,27.222938522015642,25.146154184683784,23.796573740420836,36,-172.16720581054688,-3.047764301300049,-172.68394470214844,-4.584257125854492,2.0767843373318584,True
49,50,49,50,False,-172.68394470214844,-4.584257125854492,-177.5637664794922,-5.4778971672058105,-181.88027954101562,-4.541114330291748,-187.249755859375,14.233661651611328,-190.67921447753906,14.547411918640137,23.796573740420836,21.96278537287314,21.018874621951916,36,-183.35452270507812,-4.251513481140137,-181.88027954101562,-4.541114330291748,1.8337883675476974,True
50,51,50,51,False,-181.88027954101562,-4.541114330291748,-186.14892578125,-5.572004795074463,-190.7910919189453,-4.681136131286621,-190.67921447753906,14.547411918640137,-194.10855102539062,14.861151695251465,21.018874621951916,20.623153119050997,19.82187045710358,36,-191.55653381347656,-4.7237043380737305,-190.7910919189453,-4.681136131286621,0.3957215029009191,True
51,52,51,52,False,-190.7910919189453,-4.681136131286621,-190.3831024169922,-5.477057456970215,-198.1135711669922,-4.773492336273193,-194.10855102539062,14.861151695251465,-197.28343200683594,15.1630220413208,19.82187045710358,20.676598338540398,19.953790029797272,36,-196.34869384765625,-4.735616683959961,-198.1135711669922,-4.773492336273193,-0.8547278814368191,False
52,53,52,53,False,-198.1135711669922,-4.773492336273193,-199.62042236328125,-5.339696407318115,-206.73780822753906,-4.946619987487793,-197.28343200683594,15.1630220413208,-200.77069091796875,15.494592666625977,19.953790029797272,20.63547885827409,21.294357556800687,36,-207.33111572265625,-5.037674427032471,-206.73780822753906,-4.946619987487793,-0.681688828476819,False
53,54,53,54,False,-206.73780822753906,-4.946619987487793,-210.3543701171875,-5.569401264190674,-215.5897979736328,-4.694854736328125,-200.77069091796875,15.494592666625977,-203.94317626953125,15.796236038208008,21.294357556800687,23.141710120711018,23.569654181780635,36,-216.37811279296875,-4.133995532989502,-215.5897979736328,-4.694854736328125,-1.8473525639103308,False
54,55,54,55,False,-215.5897979736328,-4.694854736328125,-216.29736328125,-5.72597074508667,-223.7957305908203,-4.509074687957764,-203.94317626953125,15.796236038208008,-207.35537719726562,16.129146575927734,23.569654181780635,24.815948934977595,26.386007591942754,36,-223.55661010742188,-4.177144527435303,-223.7957305908203,-4.509074687957764,-1.2462947531969597,False
55,56,55,56,False,-223.7957305908203,-4.509074687957764,-218.40625,-5.905712127685547,-229.17630004882812,-4.250594615936279,-207.35537719726562,16.129146575927734,-210.75604248046875,16.4609317779541,26.386007591942754,24.650695482894925,27.71774187139924,36,-226.20645141601562,-3.8853275775909424,-229.17630004882812,-4.250594615936279,1.735312109047829,True
56,57,56,57,False,-229.17630004882812,-4.250594615936279,-225.59616088867188,-5.861652374267578,-235.14447021484375,-3.880901575088501,-210.75604248046875,16.4609317779541,-213.8697052001953,16.76471519470215,27.71774187139924,26.80535165974339,29.64552442163184,36,-232.49867248535156,-3.437689781188965,-235.14447021484375,-3.880901575088501,0.9123902116558504,True
57,58,57,58,False,-235.14447021484375,-3.880901575088501,-231.51458740234375,-5.56752347946167,-240.93753051757812,-3.5367093086242676,-213.8697052001953,16.76471519470215,-217.09425354003906,17.10219955444336,29.64552442163184,28.4617419025525,31.53516158331293,36,-238.87437438964844,-3.225639820098877,-240.93753051757812,-3.5367093086242676,1.1837825190793403,True
58,59,58,59,False,-240.93753051757812,-3.5367093086242676,-237.24510192871094,-5.619260311126709,-247.68458557128906,-3.5883116722106934,-217.09425354003906,17.10219955444336,-220.6431427001953,17.473630905151367,31.53516158331293,30.369745293728613,34.27601286151474,36,-247.562744140625,-3.9703140258789062,-247.68458557128906,-3.5883116722106934,1.1654162895843179,True
59,60,59,60,False,-247.68458557128906,-3.5883116722106934,-242.86557006835938,-4.372424125671387,-253.20240783691406,-3.0827019214630127,-220.6431427001953,17.473630905151367,-223.8677215576172,17.811119079589844,34.27601286151474,31.162259201525544,36.01493544529555,36,-251.2866973876953,-2.5607657432556152,-253.20240783691406,-3.0827019214630127,3.113753659989193,True
60,61,60,61,False,-253.20240783691406,-3.0827019214630127,-257.901123046875,-4.1206769943237305,-261.2658386230469,-2.8158514499664307,-223.8677215576172,17.811119079589844,-227.08807373046875,18.138076782226562,36.01493544529555,40.487974708013574,40.08973336668929,36,-264.3843078613281,-2.747767925262451,-261.2658386230469,-2.8158514499664307,-4.473039262718025,False
61,62,61,62,False,-261.2658386230469,-2.8158514499664307,-265.33734130859375,-4.251689910888672,-269.7840270996094,-2.8045413494110107,-227.08807373046875,18.138076782226562,-230.62640380859375,18.497316360473633,40.08973336668929,44.32051582320694,44.57677201966582,36,-272.7016296386719,-3.1319174766540527,-269.7840270996094,-2.8045413494110107,-4.230782456517652,False
62,63,62,63,False,-269.7840270996094,-2.8045413494110107,-275.4609680175781,-4.879621982574463,-278.99371337890625,-2.89927077293396,-230.62640380859375,18.497316360473633,-233.84530639648438,18.824125289916992,44.57677201966582,50.56302398101022,50.102740339764736,36,-281.8389892578125,-3.2803597450256348,-278.99371337890625,-2.89927077293396,-5.986251961344401,False
63,64,63,64,False,-278.99371337890625,-2.89927077293396,-286.01837158203125,-4.431076526641846,-290.0556640625,-3.1781296730041504,-233.84530639648438,18.824125289916992,-237.00657653808594,19.118770599365234,50.102740339764736,57.12121446874361,57.544395460626134,36,-293.7342224121094,-3.755265474319458,-290.0556640625,-3.1781296730041504,-7.018474128978873,False
64,65,64,65,False,-290.0556640625,-3.1781296730041504,-284.496826171875,-6.449079513549805,-295.6701354980469,-4.130624771118164,-237.00657653808594,19.118770599365234,-240.4793701171875,19.44244956970215,57.544395460626134,53.935505649582,60.01425178407964,36,-291.3786315917969,-5.493643760681152,-295.6701354980469,-4.130624771118164,3.6088898110441363,True
65,66,65,66,False,-295.6701354980469,-4.130624771118164,-295.19757080078125,-7.422807693481445,-302.4070129394531,-5.367452144622803,-240.4793701171875,19.44244956970215,-243.63906860351562,19.73694610595703,60.01425178407964,60.95755518282437,63.90541520869389,36,-300.38720703125,-7.012528419494629,-302.4070129394531,-5.367452144622803,-0.9433033987447317,False
66,67,66,67,False,-302.4070129394531,-5.367452144622803,-304.29901123046875,-5.163186550140381,-309.5754089355469,-5.572302341461182,-243.63906860351562,19.73694610595703,-246.847412109375,19.999595642089844,63.90541520869389,65.57168021178421,67.74011774646816,36,-308.9294128417969,-5.198535919189453,-309.5754089355469,-5.572302341461182,-1.6662650030903237,False
67,68,67,68,False,-309.5754089355469,-5.572302341461182,-315.3749694824219,-4.592029571533203,-318.76922607421875,-5.406731128692627,-246.847412109375,19.999595642089844,-250.06228637695312,20.262781143188477,67.74011774646816,72.80641558381741,73.3455344437543,36,-321.15728759765625,-4.570740222930908,-318.76922607421875,-5.406731128692627,-5.0662978373492535,False
68,69,68,69,False,-318.76922607421875,-5.406731128692627,-319.3843078613281,-4.5188703536987305,-325.8270568847656,-4.69318962097168,-250.06228637695312,20.262781143188477,-253.5655975341797,20.549577713012695,73.3455344437543,73.61842781256145,76.54355498769345,36,-324.69036865234375,-3.2182435989379883,-325.8270568847656,-4.69318962097168,-0.27289336880714643,False
69,70,69,70,False,-325.8270568847656,-4.69318962097168,-328.0182189941406,-4.827822208404541,-332.7431335449219,-5.20960807800293,-253.5655975341797,20.549577713012695,-258.5731506347656,21.028581619262695,76.54355498769345,78.65879015743748,78.67419502913624,36,-331.5447692871094,-5.930914402008057,-332.7431335449219,-5.20960807800293,-2.1152351697440253,False
70,71,70,71,False,-332.7431335449219,-5.20960807800293,-333.27606201171875,-5.1149444580078125,-338.8409423828125,-5.366306304931641,-258.5731506347656,21.028581619262695,-263.5738220214844,21.506925582885742,78.67419502913624,79.14549212649976,79.92064814291147,36,-336.7328796386719,-5.382424831390381,-338.8409423828125,-5.366306304931641,-0.471297097363518,False
71,72,71,72,False,-338.8409423828125,-5.366306304931641,-342.79461669921875,-5.155385494232178,-345.9162902832031,-5.506232738494873,-263.5738220214844,21.506925582885742,-266.9277038574219,21.863229751586914,79.92064814291147,83.5871589500729,83.59595841031495,36,-345.7795104980469,-5.493762016296387,-345.9162902832031,-5.506232738494873,-3.66651080716143,False
72,73,72,73,False,-345.9162902832031,-5.506232738494873,-358.1433410644531,-20.9603214263916,-356.280517578125,-12.343785285949707,-266.9277038574219,21.863229751586914,-270.28131103515625,22.219507217407227,83.59595841031495,100.76779746812812,92.6848677762061,36,-360.2585754394531,-21.375408172607422,-356.280517578125,-12.343785285949707,-17.171839057813173,False
73,74,73,74,False,-356.280517578125,-12.343785285949707,-365.6220703125,-25.637584686279297,-369.38153076171875,-24.83961296081543,-270.28131103515625,22.219507217407227,-273.63311767578125,22.575592041015625,92.6848677762061,106.67784036555253,106.84549720901201,36,-370.7945251464844,-27.12740707397461,-369.38153076171875,-24.83961296081543,-13.992972589346422,False
74,75,74,75,False,-369.38153076171875,-24.83961296081543,-368.14813232421875,-30.422534942626953,-377.70965576171875,-29.682722091674805,-273.63311767578125,22.575592041015625,-276.9444274902344,22.93913459777832,106.84549720901201,108.3599993437092,113.67801471722532,36,-374.56610107421875,-31.2276554107666,-377.70965576171875,-29.682722091674805,-1.5145021346971959,False
75,76,75,76,False,-377.70965576171875,-29.682722091674805,-373.4467468261719,-26.230873107910156,-383.9580993652344,-30.098928451538086,-276.9444274902344,22.93913459777832,-280.2569580078125,23.30280876159668,113.67801471722532,108.3069124986615,116.64335495952051,36,-379.536376953125,-26.089502334594727,-383.9580993652344,-30.098928451538086,5.37110221856382,True
76,77,76,77,False,-383.9580993652344,-30.098928451538086,-378.1925048828125,-23.794391632080078,-387.64404296875,-28.502342224121094,-280.2569580078125,23.30280876159668,-283.5698547363281,23.666522979736328,116.64335495952051,108.67160450930808,116.41746927714854,36,-383.7447509765625,-26.157806396484375,-387.64404296875,-28.502342224121094,7.971750450212426,True
77,78,77,78,False,-387.64404296875,-28.502342224121094,-380.95751953125,-19.001981735229492,-390.6784362792969,-24.436986923217773,-283.5698547363281,23.666522979736328,-286.75732421875,23.975204467773438,116.41746927714854,106.32477862106803,114.64439719052434,36,-387.61859130859375,-20.729875564575195,-390.6784362792969,-24.436986923217773,10.092690656080507,True
78,79,78,79,False,-390.6784362792969,-24.436986923217773,-384.34783935546875,-18.434221267700195,-393.9730224609375,-21.279672622680664,-286.75732421875,23.975204467773438,-290.265380859375,24.314931869506836,114.64439719052434,106.40708639871117,113.287876162267,36,-391.87432861328125,-19.455347061157227,-393.9730224609375,-21.279672622680664,8.237310791813172,True
