frame_id,image_path,gt_x,gt_y,predicted_current_x,predicted_current_y,search_center_x,search_center_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,measurement_anchor_x,measurement_anchor_y,measurement_x,measurement_y,measurement_var_x,measurement_var_y,response_var_parallel,response_var_cross,confidence,kalman_nis,kalman_r_scale,v_parallel,v_cross,a_parallel,a_cross,poly_next_step_parallel,poly_next_step_cross,model_next_step_m,waypoint_leg,target_waypoint,route_progress,route_remaining_m,route_cross_track_m,waypoint_alignment,movement_heading_deg,candidate_capture,final_x,final_y,final_vx,final_vy,final_speed,final_step_m,error_final_m
10,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000010.jpg,-77.41057586669922,4.6642866134643555,-46.79377563859272,7.271606109261248,-46.79377563859272,7.271606109261248,-37.174339294433594,18.810026168823242,-37.2354850769043,9.293708801269531,-37.00616455078125,8.567675590515137,-40.16148376464844,6.757172584533691,35.096290588378906,89.74993133544922,24.524930953979492,64.70912170410156,0.8478140830993652,0.776020490180509,1.0,3.542604923248291,0.007595601957291365,0.045638490468263626,0.002301151165738702,3.5654242038726807,0.008746177889406681,3.5654349327087402,0,1,0.013424381926152345,719.5119515554945,-5.431283660705494,0.9998304443374078,173.3119106139532,0,-44.25678135237344,7.126178331490145,-2.8869542100550545,0.3385307705481498,2.906734885324516,1.0150018339123952,33.245074846199735
11,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000011.jpg,-80.71418762207031,4.9646830558776855,-47.8031163808579,7.494734809434512,-47.8031163808579,7.494734809434512,-37.174339294433594,18.810026168823242,-37.2354850769043,9.293708801269531,-37.89464569091797,8.740659713745117,-41.04052734375,7.026444911956787,32.643436431884766,89.92705535888672,22.69325828552246,64.72547149658203,0.8469513058662415,0.8209589283176956,1.0,3.548276424407959,0.0075081102550029755,0.04498090222477913,0.0018517759162932634,3.5707669258117676,0.008433998562395573,3.57077693939209,0,1,0.014832966090249962,718.4846677647004,-5.546362607559032,0.9997908579131357,173.2073155348735,0,-44.99515435511782,7.352368263604519,-2.8550570444917307,0.3400752291912799,2.875239448952271,0.7722412683686749,35.798748276676605
12,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000012.jpg,-84.01985931396484,5.2652668952941895,-48.546769155585906,7.721800471150716,-48.546769155585906,7.721800471150716,-37.174339294433594,18.810026168823242,-37.2354850769043,9.293708801269531,-38.5285530090332,8.817924499511719,-41.66853713989258,7.157678127288818,30.474245071411133,91.03053283691406,21.025850296020508,65.283935546875,0.8452773690223694,0.8844551771373047,1.0,3.549877643585205,0.007253111340105534,0.04458077251911163,0.0013538674684241414,3.5721681118011475,0.007930045016109943,3.572176694869995,0,1,0.015879862203173493,717.7211639323675,-5.6934685629259825,0.9998063447591061,173.26213622928,0,-45.5765519517479,7.54354447457288,-2.8289721513321693,0.33422331517191173,2.8486468116313515,0.6120224742666369,38.5107573240793
13,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000013.jpg,-87.32689666748047,5.565974712371826,-49.12950668698228,7.913626054467639,-49.12950668698228,7.913626054467639,-42.0279541015625,-0.19259993731975555,-46.75927734375,-0.16259177029132843,-44.15456771850586,6.1134819984436035,-47.10198211669922,5.636674404144287,103.1645736694336,87.13545227050781,80.72792053222656,67.88034057617188,0.8851941823959351,0.07228564752025027,1.0,3.497997522354126,-0.0027557506691664457,0.030957123264670372,-0.00423211557790637,3.5134761333465576,-0.004871808458119631,3.513479471206665,0,1,0.016702241490522234,717.1214007564699,-5.8225585228378485,0.9993297290313262,176.43152195814574,0,-48.7671986290625,7.150523111471054,-3.4842337501579945,0.21728499303352783,3.4910023766731557,3.2147615792330684,38.59224153172581
14,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000014.jpg,-90.52931213378906,5.903904438018799,-52.26043642530205,7.527124567669896,-52.26043642530205,7.527124567669896,-42.0279541015625,-0.19259993731975555,-46.72871017456055,4.595567226409912,-48.389652252197266,6.4323296546936035,-51.180755615234375,7.01237154006958,115.79693603515625,89.11544036865234,91.60107421875,70.00843048095703,0.889468789100647,0.009941369497116371,1.0,3.4952685832977295,-0.002986499108374119,0.025152618065476418,-0.004200922790914774,3.507844924926758,-0.005086960271000862,3.5078487396240234,0,1,0.020915115308405088,714.0489418320542,-5.106946488722834,0.9999996911398864,174.27911383069312,0,-52.03404796812635,7.356079673650999,-3.454545104465195,0.3460813273943377,3.4718372893837453,3.2733099615522465,38.522644977975474
15,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000015.jpg,-93.73101806640625,6.241759300231934,-55.52166345473331,7.73229923031791,-55.52166345473331,7.73229923031791,-70.29365539550781,19.020061492919922,-65.59288787841797,14.231902122497559,-59.828182220458984,11.039192199707031,-57.64912414550781,9.12648868560791,98.85383605957031,80.8992919921875,80.67585754394531,65.67156219482422,0.9038642644882202,0.04827168620341183,1.0,3.2684988975524902,-0.016351651400327682,-0.0007681353599764407,-0.010915522463619709,3.2681148052215576,-0.02180941216647625,3.2681875228881836,0,1,0.025391488138185772,710.7843124497331,-4.965902609836058,0.9994716781047626,172.4990646964271,0,-56.124646147071786,8.22923352548391,-3.6339589868838074,0.4784801262683161,3.6653241534122643,4.182749228744457,37.65885370973669
16,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000016.jpg,-97.24320983886719,6.612377643585205,-59.37210770946595,8.596716082911048,-59.37210770946595,8.596716082911048,-75.02498626708984,19.050060272216797,-75.05554962158203,14.291901588439941,-69.08677673339844,13.701364517211914,-66.51773071289062,11.11223316192627,31.279937744140625,72.26909637451172,23.414325714111328,55.623287200927734,0.8764686584472656,0.7347291546312463,1.0,3.244544506072998,-0.016382738947868347,-0.0032740654423832893,-0.010862772352993488,3.2429075241088867,-0.021814124658703804,3.24298095703125,0,1,0.030766889050624073,706.8640197422641,-5.418055837863554,0.999286512061051,172.24433493965327,0,-63.54051084682779,9.543330430580268,-4.1219520767835425,0.5613881654020798,4.160005480231207,7.531394287983539,33.82990398430962
17,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000017.jpg,-100.48795318603516,6.946656227111816,-66.76290600706326,9.908150523031095,-66.76290600706326,9.908150523031095,-79.75631713867188,19.08005714416504,-75.05554962158203,14.291901588439941,-76.08272552490234,15.623387336730957,-73.5600814819336,12.693562507629395,22.793832778930664,60.47099685668945,16.854549407958984,46.33812713623047,0.8746484518051147,0.9734181989347225,1.0,3.208726644515991,-0.011134997010231018,-0.005775975063443184,-0.007760296110063791,3.205838680267334,-0.01501514483243227,3.205873727798462,0,1,0.04103433298054566,699.3759483930778,-5.940116405227428,0.9987431564310302,171.60218988156254,0,-70.55150523221224,11.038105806225849,-4.048311085764412,0.5976444687852579,4.092187869366782,7.1685699895815045,30.214745998442233
18,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000018.jpg,-103.73233032226562,7.28089714050293,-73.73775899687885,11.39224286692397,-73.73775899687885,11.39224286692397,-89.2495346069336,14.381888389587402,-84.51820373535156,14.35189437866211,-82.2388916015625,15.543686866760254,-79.6856689453125,12.618293762207031,27.364093780517578,68.18765258789062,20.046520233154297,51.56327438354492,0.868756115436554,0.7474218862599401,1.0,3.2234785556793213,-0.012034466490149498,-0.00570579431951046,-0.008767836727201939,3.220625638961792,-0.01641838438808918,3.220667600631714,0,1,0.050759694969923615,692.2832186961666,-6.677876367067356,0.9997798831859873,173.29215110366627,0,-76.31244661672073,11.827880806795385,-3.8060406010466186,0.4476356024405878,3.83227382755821,5.814825034965997,27.79433544604254
19,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000019.jpg,-107.29228973388672,7.647648811340332,-79.51325602237168,12.184977846725907,-79.51325602237168,12.184977846725907,-89.2495346069336,14.381888389587402,-89.2495346069336,14.381888389587402,-85.4133071899414,15.284991264343262,-82.93257904052734,12.26137924194336,39.48052978515625,74.03782653808594,29.529499053955078,56.464595794677734,0.8729149699211121,0.19570879667767752,1.0,3.1887669563293457,-0.009908062405884266,-0.005336027126759291,-0.006610528100281954,3.186099052429199,-0.0132133262231946,3.186126470565796,0,1,0.05874945985034699,686.4562641107628,-6.855062425547877,0.9999653917364872,174.01452753008834,0,-80.67347116400832,12.21063382739941,-3.495882584885172,0.3665359053094592,3.515045322209154,4.377788822776447,27.007079336960572
20,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000020.jpg,-110.61548614501953,7.9523024559021,-83.84028680231766,12.560890547258728,-83.84028680231766,12.560890547258728,-89.2495346069336,14.381888389587402,-89.2495346069336,14.381888389587402,-86.80662536621094,15.553725242614746,-84.69833374023438,12.507076263427734,47.15071487426758,73.57029724121094,36.338035583496094,57.444923400878906,0.883754551410675,0.010501701181595246,1.0,3.1668379306793213,-0.009135659784078598,-0.003854472190141678,-0.005660726688802242,3.1649107933044434,-0.011966023594141006,3.164933681488037,0,1,0.06470380185627445,682.1137482828549,-6.771026639176575,0.9999351552163085,173.83863909447032,0,-84.12267207934758,12.542391437586282,-3.2363100011616095,0.34936767812705516,3.255112931702761,3.4651190551399678,26.887508511910212
21,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000021.jpg,-113.93445587158203,8.25656795501709,-87.26855059990896,12.889165948159878,-87.26855059990896,12.889165948159878,-89.2495346069336,14.381888389587402,-89.2495346069336,14.381888389587402,-86.8714370727539,15.650585174560547,-87.32939910888672,12.813345909118652,50.431732177734375,74.95419311523438,38.514862060546875,57.90441131591797,0.8791932463645935,9.853480035135873e-05,1.0,3.120697021484375,-0.005012056324630976,-0.00047191709745675325,-0.0020362117793411016,3.1204609870910645,-0.006030162330716848,3.120466947555542,0,1,0.0694257850938977,678.6699946442359,-6.734718496700694,0.999919828721153,173.76690081401748,0,-87.2894722612526,12.86313178045479,-3.1488680609811226,0.343917192158989,3.1675935819687377,3.1830013760061524,27.04025853930682
22,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000022.jpg,-117.24945068359375,8.560468673706055,-90.39177863766767,13.199300619701756,-90.39177863766767,13.199300619701756,-89.2495346069336,14.381888389587402,-89.2495346069336,14.381888389587402,-89.9552001953125,15.974822044372559,-92.22158813476562,13.33142375946045,52.39089584350586,76.97100830078125,39.00397872924805,57.94462966918945,0.8679366707801819,0.041313404243933975,1.0,3.1633732318878174,-0.0008554614032618701,0.009601520374417305,0.0002106075407937169,3.1681740283966064,-0.0007501576328650117,3.1681742668151855,0,1,0.07372922741725094,675.5314838927461,-6.712646951265255,0.9999512462741391,173.928277182612,0,-91.04298727520425,13.244343146346994,-3.2581564443139084,0.3465701996423457,3.276536939957245,3.772823487183823,26.621746833194756
23,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000023.jpg,-120.81004333496094,8.859625816345215,-94.1932972066911,13.580310026634736,-94.1932972066911,13.580310026634736,-89.2495346069336,14.381888389587402,-93.98086547851562,14.411881446838379,-90.73828887939453,16.070131301879883,-93.6767349243164,13.520376205444336,56.69505310058594,80.35326385498047,41.379478454589844,59.23453903198242,0.8589586019515991,0.003087303517480674,1.0,3.3082823753356934,-0.002804621821269393,0.021504603326320648,-0.002487728139385581,3.3190345764160156,-0.004048485774546862,3.3190369606018066,0,1,0.07896778544442595,671.710991027913,-6.689283121079662,0.9999473888639684,173.90883860993782,0,-94.01231781156088,13.56023120953849,-3.1130211320457946,0.33220028615330066,3.1306960246379743,2.986085916815988,27.206870167110452
24,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000024.jpg,-124.06947326660156,9.133479118347168,-97.31229254924978,13.915440302846566,-97.31229254924978,13.915440302846566,-89.2495346069336,14.381888389587402,-93.98086547851562,14.411881446838379,-93.77565002441406,16.677032470703125,-96.8565902709961,14.185932159423828,101.57183074951172,80.62181091308594,72.94264221191406,57.53647232055664,0.8478866219520569,0.0021531400184649735,1.0,3.408923625946045,-0.003911641892045736,0.02830246277153492,-0.0041113137267529964,3.423074960708618,-0.005967298522591591,3.4230802059173584,0,1,0.08326908300874403,668.5740444543036,-6.692514723848188,0.9998336456241789,173.46336486294584,0,-97.20284452718575,14.007196893059392,-3.285735242610838,0.3764905830166354,3.3072346822738643,3.22168264193749,27.305106935684208
25,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000025.jpg,-127.31895446777344,9.40649700164795,-100.60607259311605,14.375322424649005,-100.60607259311605,14.375322424649005,-89.2495346069336,14.381888389587402,-93.98086547851562,14.411881446838379,-97.18057250976562,17.210220336914062,-100.32347106933594,14.925341606140137,97.9632797241211,77.99714660644531,72.74225616455078,57.56000518798828,0.8621915578842163,0.0031074881637997375,1.0,3.4886984825134277,-0.0041778963059186935,0.029072633013129234,-0.004273722879588604,3.50323486328125,-0.0063147577457129955,3.5032408237457275,0,1,0.08782679465025456,665.2500944825691,-6.801304101693509,0.9996918490460287,173.10669054339337,0,-100.5261032704991,14.56756828381772,-3.3997304192198152,0.4110097848174965,3.4244847738870536,3.3701728101966992,27.285408775734368
26,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000026.jpg,-130.83126831054688,9.741641998291016,-104.00900440223336,14.944520955729287,-104.00900440223336,14.944520955729287,-112.84508514404297,24.048154830932617,-103.44351959228516,14.47186279296875,-103.5461654663086,17.635944366455078,-105.84697723388672,15.909790992736816,107.20661926269531,76.87271118164062,88.6553726196289,63.00634002685547,0.9091885089874268,0.030341011645606965,1.0,3.4472784996032715,-0.025778701528906822,0.0015595285221934319,-0.01806417852640152,3.4480583667755127,-0.03481078892946243,3.4482340812683105,0,1,0.09254919201022957,661.8060388235311,-7.0072470130420115,0.9995764678397693,172.8901719855291,0,-104.5355786997843,15.283981722801167,-3.606746310180864,0.4498722823166933,3.6346944873538005,4.072976974351529,26.873422218382427
27,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000027.jpg,-134.03652954101562,10.047489166259766,-107.9605981586519,15.683432286626834,-107.9605981586519,15.683432286626834,-112.84508514404297,24.048154830932617,-112.90618133544922,14.531837463378906,-108.62013244628906,16.793691635131836,-108.98451232910156,15.779877662658691,83.58878326416016,82.48064422607422,71.10679626464844,70.1392822265625,0.9238807559013367,0.008111772496358166,1.0,3.4259285926818848,-0.03088473156094551,-0.01133646909147501,-0.020612120628356934,3.420260429382324,-0.04119079187512398,3.420508623123169,0,1,0.0980442992338288,657.7984440177952,-7.323896730762323,0.9997306460380456,173.2340173115948,0,-108.32842858617548,15.71562885054854,-3.4986622225101085,0.41508362045950953,3.5231990802668456,3.8173327734938374,26.325543910522764
28,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000028.jpg,-137.2352752685547,10.352712631225586,-111.72513096702639,16.118482355303144,-111.72513096702639,16.118482355303144,-112.84508514404297,24.048154830932617,-117.63751220703125,14.561821937561035,-111.7652587890625,16.89130973815918,-111.66812896728516,16.417030334472656,52.51890563964844,81.60252380371094,44.730255126953125,70.37336730957031,0.9284183382987976,0.0007539302573104259,1.0,3.4180917739868164,-0.03244374319911003,-0.014589746482670307,-0.021780215203762054,3.410796880722046,-0.04333385080099106,3.411072254180908,0,1,0.10324026839930214,654.009011311389,-7.358183626252422,0.9994658490529427,172.70711466194177,0,-111.69871289815768,16.220030686370617,-3.3847575895282067,0.4331702570215189,3.4123628780416784,3.407820059154244,26.20193578454476
29,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000029.jpg,-140.4192352294922,10.665609359741211,-115.08577827710673,16.624013883545583,-115.08577827710673,16.624013883545583,-122.4604721069336,0.3173305094242096,-117.63751220703125,14.561821937561035,-117.70245361328125,17.31843376159668,-116.80083465576172,17.48386001586914,50.89236831665039,82.25761413574219,43.146263122558594,70.70033264160156,0.9267252087593079,0.03939204922914982,1.0,3.4074056148529053,-0.0328880213201046,-0.016152875497937202,-0.022794848307967186,3.39932918548584,-0.04428544640541077,3.3996176719665527,0,1,0.10789577489233672,650.6137393211665,-7.505291006107952,0.9992258797063885,172.3521889457793,0,-115.80797624206508,16.916272626918936,-3.525383766703878,0.4733811237826451,3.557024091975333,4.167828939551085,25.392614284981697
30,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000030.jpg,-143.60858154296875,10.979033470153809,-119.18353724191303,17.319988686320567,-119.18353724191303,17.319988686320567,-112.84508514404297,24.048154830932617,-122.33829498291016,19.349964141845703,-119.5872573852539,17.910402297973633,-119.63387298583984,17.929424285888672,50.33073043823242,73.8466567993164,42.79517364501953,63.479515075683594,0.9273043274879456,0.00561809122231895,1.0,3.4132659435272217,-0.03399920463562012,-0.015719350427389145,-0.022959034889936447,3.4054062366485596,-0.04547872394323349,3.405709981918335,0,1,0.11358394557553546,646.4653428738272,-7.763779643094679,0.9991819297387169,172.31476029667382,0,-119.36239089157425,17.54300649088909,-3.404210159988694,0.4593742930312896,3.435065000035406,3.609246297621202,25.118986900763147
31,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000031.jpg,-147.09031677246094,11.321191787719727,-122.74386887710534,17.948552166084845,-122.74386887710534,17.948552166084845,-112.84508514404297,24.048154830932617,-122.33829498291016,19.349964141845703,-120.83574676513672,18.487459182739258,-122.6875991821289,18.653972625732422,66.36174011230469,75.2409896850586,56.52983856201172,64.31324768066406,0.9257186651229858,0.004304469473670476,1.0,3.4355878829956055,-0.03181373327970505,-0.01196986623108387,-0.021374961361289024,3.429602861404419,-0.042501214891672134,3.429866313934326,0,1,0.11852956666532716,642.8584896161749,-8.012099957219869,0.9990060141486559,172.10775372026626,0,-122.72576181612082,18.19830421488522,-3.3684721720093047,0.4669495226454795,3.400683259331854,3.4266133547804563,25.316520565756893
32,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000032.jpg,-150.38534545898438,11.621426582336426,-126.13161562125303,18.603449282606825,-126.13161562125303,18.603449282606825,-122.33829498291016,19.349964141845703,-127.10016632080078,14.621788024902344,-124.33747100830078,18.454952239990234,-126.47746276855469,18.92304801940918,78.17971801757812,72.50164031982422,66.53337097167969,61.57587814331055,0.9238760471343994,0.0019694256781477453,1.0,3.445676565170288,-0.030750373378396034,-0.009088966064155102,-0.02066938206553459,3.441132068634033,-0.04108506441116333,3.4413774013519287,0,1,0.1232436928995522,639.4204661088756,-8.304867098425252,0.9994000500706494,172.69493957751246,0,-126.23616244243894,18.718433214257928,-3.421856174444575,0.4386570705833559,3.4498579252133315,3.5487246629237212,25.17042994269554
33,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000033.jpg,-153.68882751464844,11.922432899475098,-129.65363041190867,19.12338998811272,-129.65363041190867,19.12338998811272,-122.33829498291016,19.349964141845703,-131.8314971923828,14.651768684387207,-127.85523986816406,18.47284698486328,-129.6787567138672,19.60744857788086,90.55311584472656,67.8203125,77.75157928466797,57.77803039550781,0.9267954230308533,0.002178038655169259,1.0,3.452744245529175,-0.03377389907836914,-0.013975282199680805,-0.022662069648504257,3.445756673812866,-0.04510493576526642,3.446052074432373,0,1,0.12812131063740248,635.8632078580035,-8.449228656472382,0.9992344958280358,172.46155152749063,0,-129.6609623312094,19.30298047879683,-3.4134491093500636,0.4517196118274574,3.443208595167056,3.474327241726376,25.13584667052523
