frame_id,image_path,gt_x,gt_y,predicted_current_x,predicted_current_y,search_center_x,search_center_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,measurement_anchor_x,measurement_anchor_y,measurement_x,measurement_y,measurement_var_x,measurement_var_y,response_var_parallel,response_var_cross,confidence,kalman_nis,kalman_r_scale,v_parallel,v_cross,a_parallel,a_cross,poly_next_step_parallel,poly_next_step_cross,model_next_step_m,waypoint_leg,target_waypoint,route_progress,route_remaining_m,route_cross_track_m,waypoint_alignment,movement_heading_deg,candidate_capture,final_x,final_y,final_vx,final_vy,final_speed,final_step_m,error_final_m
10,/yh/study/new_data/model_dataset_flight/vi/vi_000010.jpg,-54.585689544677734,1.3803616762161255,-40.09755959177221,9.52974523834471,-40.09755959177221,9.52974523834471,-32.53472900390625,4.505537986755371,-37.2354850769043,9.293708801269531,-31.237884521484375,11.102510452270508,-34.430259704589844,8.849906921386719,23.6015682220459,81.02982330322266,16.070892333984375,57.87254333496094,0.8435094356536865,0.7404431485503509,1.0,3.5310933589935303,0.002231328748166561,0.04037129878997803,-0.00041646522004157305,3.551279067993164,0.0020230961963534355,3.5512797832489014,0,1,0.030669443182924486,709.1267109407414,-9.361862009256582,0.9997741025845854,173.45122415844668,1,-37.497388621295585,9.32097914282499,-2.8689079825604358,0.32934501958778606,2.887750189044452,0.9439346000504532,18.843126975082374
11,/yh/study/new_data/model_dataset_flight/vi/vi_000011.jpg,-57.930152893066406,1.7030118703842163,-41.02884039046873,9.695724593040405,-41.02884039046873,9.695724593040405,-32.53472900390625,4.505537986755371,-37.2354850769043,9.293708801269531,-32.171897888183594,11.234017372131348,-35.35973358154297,9.037528991699219,23.3038387298584,80.65071105957031,15.96043872833252,57.963897705078125,0.8461428880691528,0.7613639011730525,1.0,3.5341134071350098,0.002833068370819092,0.041170042008161545,-0.0003283055266365409,3.5546984672546387,0.0026689155492931604,3.554699659347534,0,1,0.03195933001009066,708.1830770102919,-9.428104574955531,0.9997502771202678,173.39426857888265,1,-38.474516400791344,9.482703282566876,-2.8709128983433816,0.3324669874274854,2.890099508252874,0.9904208170457479,20.953409979961105
12,/yh/study/new_data/model_dataset_flight/vi/vi_000012.jpg,-61.281715393066406,2.0263473987579346,-42.00943697961384,9.857169275241107,-42.00943697961384,9.857169275241107,-32.53472900390625,4.505537986755371,-37.2354850769043,9.293708801269531,-33.10267639160156,11.389273643493652,-36.289939880371094,9.22797966003418,23.027324676513672,80.8714599609375,15.742542266845703,58.0684814453125,0.845725953578949,0.7874986383484774,1.0,3.539463996887207,0.003070020116865635,0.04146234691143036,-0.0003583616344258189,3.560195207595825,0.0028908392414450645,3.5601963996887207,0,1,0.033315590295645084,707.1908866901674,-9.484606120998263,0.999733767055402,173.35861882338926,1,-39.44733700081694,9.648079657331769,-2.864574780034337,0.3335393874285392,2.8839273904477856,0.9867772115146011,23.126410927710236
13,/yh/study/new_data/model_dataset_flight/vi/vi_000013.jpg,-64.62455749511719,2.3488411903381348,-42.98774665892112,10.022908156142298,-42.98774665892112,10.022908156142298,-32.53472900390625,4.505537986755371,-37.2354850769043,9.293708801269531,-34.11540222167969,11.594655990600586,-37.289127349853516,9.560626983642578,23.151159286499023,79.86404418945312,15.972278594970703,57.81086730957031,0.8491876125335693,0.7821931035013654,1.0,3.5461974143981934,0.003972247708588839,0.04135172814130783,0.0002276733284816146,3.56687331199646,0.004086084198206663,3.566875457763672,0,1,0.034669364904802116,706.2005147997992,-9.545620250813878,0.9996417759262207,173.1570173131538,0,-40.45968890403729,9.86549033473195,-2.8744542487765496,0.344945160057053,2.89507761411613,1.035434101525289,25.30693360294913
14,/yh/study/new_data/model_dataset_flight/vi/vi_000014.jpg,-67.96265411376953,2.678952693939209,-44.0068660045914,10.239838824299587,-44.0068660045914,10.239838824299587,-32.53472900390625,4.505537986755371,-37.2354850769043,9.293708801269531,-35.12397766113281,11.79905891418457,-38.299495697021484,9.786489486694336,23.001340866088867,80.26397705078125,15.795795440673828,57.87255859375,0.8475035429000854,0.7879664817665364,1.0,3.5488483905792236,0.0041612908244132996,0.04166568070650101,8.278561290353537e-05,3.569681167602539,0.0042026834562420845,3.56968355178833,0,1,0.036086032659265174,705.164132589259,-9.65320774628853,0.9996397057614775,173.1627385424873,0,-41.468291469646765,10.085101531994543,-2.8765620592314605,0.34490673508317515,2.897165845531746,1.0322345728162365,27.510039849657
15,/yh/study/new_data/model_dataset_flight/vi/vi_000015.jpg,-71.30087280273438,3.009075880050659,-45.018272957561685,10.459631961713558,-45.018272957561685,10.459631961713558,-37.174339294433594,18.810026168823242,-37.2354850769043,9.293708801269531,-35.33707046508789,11.708928108215332,-38.50353240966797,9.794770240783691,36.24228286743164,90.04740142822266,25.448688507080078,65.16090393066406,0.8493883013725281,0.7804692080183373,1.0,3.5524768829345703,0.003923623822629452,0.04151922091841698,-0.0005220017628744245,3.5732364654541016,0.0036626229993999004,3.5732383728027344,0,1,0.037492632677699464,704.135115565431,-9.764459768485748,0.9998121807834877,173.59337423987645,0,-42.82672739567514,10.2487876141771,-2.973567023253248,0.3338871810110982,2.9922535807352157,1.3682621454329762,29.380101814929105
16,/yh/study/new_data/model_dataset_flight/vi/vi_000016.jpg,-74.64299774169922,3.3395848274230957,-46.38018670099135,10.624232250857286,-46.38018670099135,10.624232250857286,-37.174339294433594,18.810026168823242,-37.2354850769043,9.293708801269531,-36.50257110595703,11.843402862548828,-39.65586853027344,10.053767204284668,32.56069564819336,89.7891845703125,22.821903228759766,65.16716766357422,0.8504568934440613,0.8381141857170537,1.0,3.55582857131958,0.004373803269118071,0.04152091592550278,-0.0003698441432788968,3.5765891075134277,0.004188881255686283,3.5765914916992188,0,1,0.03936764497608186,702.7634252841596,-9.783644970973011,0.9996655753340709,173.230780915095,0,-43.70238479915955,10.438152711657692,-2.8677583271329534,0.3403970300850247,2.887889880333234,0.8958990057037087,31.744467159918432
17,/yh/study/new_data/model_dataset_flight/vi/vi_000017.jpg,-77.97047424316406,3.6625680923461914,-47.25923355612853,10.81342972959939,-47.25923355612853,10.81342972959939,-37.174339294433594,18.810026168823242,-37.2354850769043,9.293708801269531,-37.162071228027344,11.860790252685547,-40.310081481933594,10.12591552734375,28.895708084106445,89.69318389892578,20.098819732666016,64.99126434326172,0.8495712876319885,0.9427205185634776,1.0,3.5589470863342285,0.0040266369469463825,0.04125799238681793,-0.0008422463433817029,3.579576015472412,0.003605513833463192,3.579577922821045,0,1,0.04058990138327969,701.8692672904114,-9.878516155771154,0.9996596232653058,173.22574732679087,0,-44.215413411187455,10.585670335263442,-2.7956586663941567,0.3320880173954855,2.8153134515151983,0.5338162661755109,34.457705617703674
18,/yh/study/new_data/model_dataset_flight/vi/vi_000018.jpg,-81.29307556152344,3.9850776195526123,-47.77517054513328,10.961844310209583,-47.77517054513328,10.961844310209583,-37.174339294433594,18.810026168823242,-37.2354850769043,9.293708801269531,-37.526336669921875,12.06866455078125,-40.6414909362793,10.643841743469238,26.62043571472168,86.69285583496094,18.764572143554688,63.83783721923828,0.8564025163650513,1.0512753966177504,1.0,3.5675125122070312,0.004035710357129574,0.03961955010890961,-0.0006645267130807042,3.587322235107422,0.0037034470587968826,3.5873239040374756,0,1,0.04131269684148685,701.3404966224934,-9.971357122540663,0.9993210135790601,172.62827629327086,0,-44.56162217130871,10.853256171627425,-2.760775886838185,0.3571768070245731,2.7837849717288576,0.43756449285483684,37.3680551377871
19,/yh/study/new_data/model_dataset_flight/vi/vi_000019.jpg,-84.62059020996094,4.3080644607543945,-48.129092114623504,11.23015457909786,-48.129092114623504,11.23015457909786,-37.174339294433594,18.810026168823242,-37.2354850769043,9.293708801269531,-37.96269226074219,12.516356468200684,-41.03385543823242,11.486443519592285,28.494327545166016,84.36414337158203,20.324697494506836,62.554012298583984,0.8595564365386963,1.0231771922265525,1.0,3.5739965438842773,0.004822132643312216,0.0379849448800087,-1.704611349850893e-05,3.592988967895508,0.004813609644770622,3.592992067337036,0,1,0.041832664638872495,700.9601072379207,-10.200605446080244,0.9988146941250159,171.98325769109445,0,-45.14087095519886,11.318947132692806,-2.8185478445586076,0.3969609722258639,2.846364341671051,0.7432343001074481,40.097390292567894
20,/yh/study/new_data/model_dataset_flight/vi/vi_000020.jpg,-87.91920471191406,4.623467922210693,-48.71409355698511,11.69534283272656,-48.71409355698511,11.69534283272656,-37.174339294433594,18.810026168823242,-37.2354850769043,9.293708801269531,-38.466339111328125,12.948516845703125,-41.548614501953125,11.83346939086914,27.374374389648438,84.5458984375,19.343326568603516,62.24378204345703,0.8564402461051941,1.0654858193224146,1.0,3.563166618347168,0.006040127482265234,0.04027434438467026,0.0001915720058605075,3.583303689956665,0.006135913543403149,3.5833089351654053,0,1,0.04269527215199324,700.3290551945181,-10.60110528053285,0.9988788633243146,172.09067119946485,0,-45.618537778369564,11.742738633359728,-2.791706936396168,0.3878446529553509,2.818519308705998,0.6385646639108042,42.895575977964086
21,/yh/study/new_data/model_dataset_flight/vi/vi_000021.jpg,-91.22086334228516,4.939162731170654,-49.18227001685597,12.116791979120059,-49.18227001685597,12.116791979120059,-42.0279541015625,-0.19259993731975555,-60.83099365234375,18.960058212280273,-47.8199462890625,13.415656089782715,-46.80295181274414,12.713912963867188,126.61878204345703,89.91495513916016,106.63178253173828,75.04048156738281,0.9172427654266357,0.04112234153251809,1.0,3.427434206008911,-0.025654438883066177,-0.011861911974847317,-0.018912391737103462,3.4215033054351807,-0.035110633820295334,3.4216833114624023,0,1,0.04339274566432292,699.818809134195,-10.970506875680815,0.9996119652116157,173.230329750498,0,-48.84951680660705,12.312624172479257,-3.497239249752883,0.41514305054653017,3.521793026631347,3.2808527867930923,43.008126451555476
22,/yh/study/new_data/model_dataset_flight/vi/vi_000022.jpg,-94.5164794921875,5.254280090332031,-52.2479856297792,12.710525782950565,-52.2479856297792,12.710525782950565,-42.0279541015625,-0.19259993731975555,-46.69813919067383,9.353726387023926,-50.42905044555664,13.701712608337402,-52.618953704833984,13.123008728027344,125.35468292236328,90.50660705566406,105.7378921508789,75.69086456298828,0.9180524349212646,0.0021452662775489966,1.0,3.407660961151123,-0.018597986549139023,0.002899821847677231,-0.014322401955723763,3.4091107845306396,-0.02575918659567833,3.409208059310913,0,1,0.04764583420331243,696.7074054280158,-11.235646511168728,0.999330537740747,172.74789393256026,0,-52.31956043657359,12.846703662134125,-3.409016343142508,0.43380899147545676,3.436507335784062,3.51090354398143,42.874524760977685
23,/yh/study/new_data/model_dataset_flight/vi/vi_000023.jpg,-97.71556854248047,5.570963382720947,-55.706698918815015,13.233991885154857,-55.706698918815015,13.233991885154857,-70.26309204101562,23.77821922302246,-65.56232452392578,18.990060806274414,-61.48731994628906,17.515647888183594,-59.25251007080078,14.936295509338379,86.28591918945312,71.39409637451172,69.4587631225586,57.174922943115234,0.8979440927505493,0.12498721206009801,1.0,3.294840097427368,-0.01620669476687908,-0.0019710157066583633,-0.011751364916563034,3.2938544750213623,-0.0220823772251606,3.293928623199463,0,1,0.05242290339902459,693.2126766764379,-11.389221668027657,0.998517852700625,171.77752819809592,0,-56.81601351485378,13.893571688789663,-3.6378128704532475,0.5256733281301869,3.675597220635412,4.6167112699852755,41.73774563239021
24,/yh/study/new_data/model_dataset_flight/vi/vi_000024.jpg,-101.2225570678711,5.918126583099365,-60.08893633363559,14.264976226720748,-60.08893633363559,14.264976226720748,-74.99443054199219,23.808218002319336,-70.29365539550781,19.020061492919922,-69.36904907226562,18.835426330566406,-66.87286376953125,15.978145599365234,31.423633575439453,70.74618530273438,23.760433197021484,54.951194763183594,0.8805381655693054,0.6490676373070955,1.0,3.298387289047241,-0.017308048903942108,-0.0038255401886999607,-0.013026063330471516,3.2964744567871094,-0.02382108010351658,3.296560525894165,0,1,0.0585288459919184,688.745792848583,-11.949473701362495,0.9994177732224364,172.9728630180492,0,-63.986978121429075,14.902609252484888,-4.099380087893879,0.5053115584065148,4.130406381469025,7.241608260165941,38.304167766878905
25,/yh/study/new_data/model_dataset_flight/vi/vi_000025.jpg,-104.41236877441406,6.233891487121582,-67.262321633614,15.276020658782125,-67.262321633614,15.276020658782125,-79.75631713867188,19.08005714416504,-75.02498626708984,19.050060272216797,-75.9577407836914,19.626270294189453,-73.46267700195312,16.64575958251953,27.71238136291504,66.68006896972656,20.625293731689453,51.152896881103516,0.875084638595581,0.7013540845438387,1.0,3.291881561279297,-0.017069844529032707,-0.005138554144650698,-0.013013949617743492,3.2893123626708984,-0.02357681840658188,3.2893970012664795,0,1,0.06842568451817142,681.5056284862026,-12.19378397798656,0.9994347467900943,173.0283783558739,0,-70.40646819331036,15.790955735304593,-3.9640187394791395,0.4847274600140712,3.9935454520304985,6.480664491895914,35.32334569906717
26,/yh/study/new_data/model_dataset_flight/vi/vi_000026.jpg,-107.75296020507812,6.5345540046691895,-73.67471580722653,16.16336440847182,-73.67471580722653,16.16336440847182,-89.2495346069336,14.381888389587402,-84.51820373535156,14.35189437866211,-80.9735336303711,19.162158966064453,-78.46746826171875,16.24125862121582,37.48823928833008,72.7529296875,28.383625030517578,56.243412017822266,0.8787693381309509,0.38033629200266433,1.0,3.298349618911743,-0.019525105133652687,-0.007160423323512077,-0.01453330460935831,3.294769525527954,-0.026791756972670555,3.2948782444000244,0,1,0.07727022877143037,675.0352840490293,-12.395825637639692,0.9998803431452606,174.06435395285615,0,-75.49295750868292,16.190328324450853,-3.6953130905993743,0.3841971668376317,3.7152316617623136,5.102143865117937,33.674051607817866
27,/yh/study/new_data/model_dataset_flight/vi/vi_000027.jpg,-111.09230041503906,6.835103988647461,-78.76629052500026,16.566512742317023,-78.76629052500026,16.566512742317023,-89.2495346069336,14.381888389587402,-89.2495346069336,14.381888389587402,-83.71189880371094,19.53465461730957,-81.30876922607422,16.540231704711914,48.02593231201172,74.08863830566406,36.81239318847656,57.51908493041992,0.8812549710273743,0.09006637279112956,1.0,3.2829782962799072,-0.01981615647673607,-0.004990400746464729,-0.014013204723596573,3.2804830074310303,-0.026822758838534355,3.280592679977417,0,1,0.08424926961193027,669.929673540891,-12.256530896379974,0.999776852685148,173.7405861686453,0,-79.60758373217715,16.55746809096255,-3.4748962873593157,0.381140829118327,3.4957363372434944,4.130973319596802,32.951657747950534
28,/yh/study/new_data/model_dataset_flight/vi/vi_000028.jpg,-114.4308090209961,7.135579586029053,-82.8667074545013,16.93216769286611,-82.8667074545013,16.93216769286611,-89.2495346069336,14.381888389587402,-89.21897888183594,19.140047073364258,-83.44654846191406,18.396514892578125,-81.62479400634766,15.462438583374023,58.515785217285156,74.07466125488281,46.46480178833008,59.211334228515625,0.8948761224746704,0.03715472781435474,1.0,3.3070573806762695,-0.024745620787143707,-0.005995502695441246,-0.017557388171553612,3.3040597438812256,-0.03352431580424309,3.304229497909546,0,1,0.0898756704454965,665.8136048897157,-12.185106828925964,0.9999979096646865,175.03481968067496,0,-82.4786303414364,16.421719895513046,-3.1615612068723884,0.2746648230236408,3.1734697146509845,2.8742540258485936,33.27422612500451
29,/yh/study/new_data/model_dataset_flight/vi/vi_000029.jpg,-117.76180267333984,7.465998649597168,-85.76048668039559,16.80558445660888,-85.76048668039559,16.80558445660888,-89.2495346069336,14.381888389587402,-89.21897888183594,19.140047073364258,-85.68458557128906,18.120155334472656,-85.22026062011719,15.3985013961792,61.71397018432617,74.1274642944336,49.89903259277344,60.24278259277344,0.9025017023086548,0.020560467813982776,1.0,3.3369836807250977,-0.02923748269677162,-0.005840282421559095,-0.020075488835573196,3.3340635299682617,-0.03927522897720337,3.334294557571411,0,1,0.09379059977951848,662.9495860648925,-11.752235375747093,0.9999999996857012,174.8832428850778,0,-85.58294594659817,16.314404970338412,-3.23604271878986,0.28976311709167335,3.24898986484408,3.106169967921289,33.37323949899232
30,/yh/study/new_data/model_dataset_flight/vi/vi_000030.jpg,-121.08988952636719,7.79612922668457,-88.89402678561744,16.707171143336065,-88.89402678561744,16.707171143336065,-89.2495346069336,14.381888389587402,-89.2495346069336,14.381888389587402,-87.18224334716797,18.866762161254883,-89.23124694824219,16.48042869567871,55.726375579833984,73.91307067871094,44.71369552612305,59.78280258178711,0.89995938539505,0.001734139758554914,1.0,3.376636028289795,-0.026103761047124863,-0.0022949327249079943,-0.01711329258978367,3.375488519668579,-0.03466040641069412,3.375666618347168,0,1,0.09803550237474061,659.8441708951717,-11.321938507374954,0.9996646306981685,173.40124156920925,0,-89.01929881394184,16.627629334768457,-3.3357083468178343,0.38588137348707835,3.357953932000027,3.4505985758087947,33.26436806558917
31,/yh/study/new_data/model_dataset_flight/vi/vi_000031.jpg,-124.41860961914062,8.126322746276855,-92.37206028209343,17.020201538419528,-92.37206028209343,17.020201538419528,-89.2495346069336,14.381888389587402,-93.95030975341797,19.170040130615234,-88.34378051757812,17.712509155273438,-91.14129638671875,15.83130168914795,53.953338623046875,68.95755767822266,43.6466064453125,56.17566680908203,0.9034590125083923,0.03035659247725297,1.0,3.4571099281311035,-0.025602327659726143,-0.0005990310455672443,-0.016827354207634926,3.456810474395752,-0.03401600569486618,3.4569778442382812,0,1,0.1028083148456458,656.3525562074603,-11.264215865255261,0.9999843601498892,174.53849565783028,0,-91.90324257334338,16.583887121592394,-3.2459265935159265,0.31034624414421236,3.2607290966512883,2.884275470305252,33.59731372127129
32,/yh/study/new_data/model_dataset_flight/vi/vi_000032.jpg,-127.7506332397461,8.479126930236816,-95.33693573108518,16.98444603099369,-95.33693573108518,16.98444603099369,-89.2495346069336,14.381888389587402,-93.95030975341797,19.170040130615234,-91.31262969970703,17.641033172607422,-94.28141784667969,16.19624900817871,54.556400299072266,70.10558319091797,43.34504318237305,56.09857177734375,0.8954005241394043,0.018452744640781314,1.0,3.499429225921631,-0.020541168749332428,0.005591579247266054,-0.014253426343202591,3.502224922180176,-0.027667881920933723,3.5023341178894043,0,1,0.10683305141933433,653.4082064303582,-10.91411691577988,0.9998969760491275,174.02299127344122,0,-94.94098404217098,16.702513702094624,-3.3447786924390877,0.3501934661441091,3.363061100415001,3.040056824639392,33.82450547262306
33,/yh/study/new_data/model_dataset_flight/vi/vi_000033.jpg,-131.07872009277344,8.831513404846191,-98.42050889231783,17.101578353785047,-98.42050889231783,17.101578353785047,-112.84508514404297,24.048154830932617,-93.95030975341797,19.170040130615234,-96.36933898925781,18.88698387145996,-98.95396423339844,18.518491744995117,107.94159698486328,65.78512573242188,89.81582641601562,53.990943908691406,0.9114155173301697,0.021233708138469455,1.0,3.4816179275512695,-0.03120662271976471,-0.008856124244630337,-0.02132977545261383,3.477189779281616,-0.041871510446071625,3.4774415493011475,0,1,0.11104129607936725,650.3296088625666,-10.703450266058756,0.9983764694127699,171.63269632221102,0,-98.54408402732223,17.626691310594193,-3.508865099486411,0.5160982639777874,3.546616937938839,3.719735710376329,33.70248801357425
34,/yh/study/new_data/model_dataset_flight/vi/vi_000034.jpg,-134.4064178466797,9.183857917785645,-101.99720796840846,18.0372234461106,-101.99720796840846,18.0372234461106,-117.576416015625,24.07813835144043,-112.84508514404297,24.048154830932617,-106.46202850341797,21.254484176635742,-104.35184478759766,19.096384048461914,104.91991424560547,70.70056915283203,85.2772216796875,56.846214294433594,0.9011899828910828,0.048787078579337756,1.0,3.4135265350341797,-0.034192733466625214,-0.01277471985667944,-0.023239318281412125,3.4071390628814697,-0.04581239074468613,3.40744686126709,0,1,0.11603850782510312,646.6738318892665,-11.254361094767615,0.9987673949861628,172.08948100225717,0,-102.63885354738525,18.40592407963596,-3.585035074513978,0.4981355965021288,3.6194772492720513,4.168253966685052,33.07906657998909
