frame_index,frame_id,reference_x,reference_y,search_center_x,search_center_y,jitter_m,visual_x,visual_y,visual_error_m,final_x,final_y,final_error_m,kalman_xy_x,kalman_xy_y
11,11,-57.930152893066406,1.7030118703842163,-57.930152893066406,1.7030118703842163,0.0,-54.707862854003906,1.8979504108428955,3.2281812418756117,-54.961856842041016,1.3202227354049683,2.992876370382026,-54.961856842041016,1.3202227354049683
12,12,-61.281715393066406,2.0263473987579346,-61.281715393066406,2.0263473987579346,0.0,-71.48768615722656,3.3606817722320557,10.29282699063413,-62.52399444580078,2.5545411109924316,1.3499058643130175,-62.52399444580078,2.5545411109924316
13,13,-64.62455749511719,2.3488411903381348,-64.62455749511719,2.3488411903381348,0.0,-75.41407775878906,6.955306053161621,11.731720506925376,-71.41114044189453,4.732222080230713,7.192927954581096,-71.41114044189453,4.732222080230713
14,14,-67.96265411376953,2.678952693939209,-67.96265411376953,2.678952693939209,0.0,-74.39954376220703,6.409513473510742,7.439800540084338,-76.18257904052734,6.067540645599365,8.890989489796443,-76.18257904052734,6.067540645599365
15,15,-71.30087280273438,3.009075880050659,-71.30087280273438,3.009075880050659,0.0,-76.67483520507812,5.20000696182251,5.803417174982183,-79.45417022705078,6.325179100036621,8.801863408106593,-79.45417022705078,6.325179100036621
16,16,-74.64299774169922,3.3395848274230957,-74.64299774169922,3.3395848274230957,0.0,-79.19923400878906,5.8476481437683105,5.200929774601975,-81.92432403564453,6.619662284851074,7.986026591843191,-81.92432403564453,6.619662284851074
17,17,-77.97047424316406,3.6625680923461914,-77.97047424316406,3.6625680923461914,0.0,-84.58065795898438,5.6331939697265625,6.897673166039197,-85.6916732788086,6.5833258628845215,8.255164474569726,-85.6916732788086,6.5833258628845215
18,18,-81.29307556152344,3.9850776195526123,-81.29307556152344,3.9850776195526123,0.0,-80.61783599853516,3.7485320568084717,0.7154734591014171,-86.58783721923828,5.690841197967529,5.562744861797466,-86.58783721923828,5.690841197967529
19,19,-84.62059020996094,4.3080644607543945,-84.62059020996094,4.3080644607543945,0.0,-85.51878356933594,4.550119400024414,0.9302375526984281,-88.21676635742188,5.283848762512207,3.7262095871171783,-88.21676635742188,5.283848762512207
20,20,-87.91920471191406,4.623467922210693,-87.91920471191406,4.623467922210693,0.0,-89.84191131591797,4.285179138183594,1.9522397359132837,-90.54965209960938,4.839148044586182,2.639274781946927,-90.54965209960938,4.839148044586182
21,21,-91.22086334228516,4.939162731170654,-91.22086334228516,4.939162731170654,0.0,-91.37755584716797,5.15184211730957,0.26416862488735554,-92.4323959350586,4.9257965087890625,1.2116063218938247,-92.4323959350586,4.9257965087890625
22,22,-94.5164794921875,5.254280090332031,-94.5164794921875,5.254280090332031,0.0,-94.29205322265625,4.656792163848877,0.6382467961132687,-94.73243713378906,4.777640342712402,0.523281140475187,-94.73243713378906,4.777640342712402
23,23,-97.71556854248047,5.570963382720947,-97.71556854248047,5.570963382720947,0.0,-97.11215209960938,4.589775085449219,1.151886226252488,-97.1885757446289,4.6537394523620605,1.0578379589570521,-97.1885757446289,4.6537394523620605
24,24,-101.2225570678711,5.918126583099365,-101.2225570678711,5.918126583099365,0.0,-98.89566802978516,4.749648094177246,2.6037961853106357,-99.3993911743164,4.642927169799805,2.2248746973932274,-99.3993911743164,4.642927169799805
25,25,-104.41236877441406,6.233891487121582,-104.41236877441406,6.233891487121582,0.0,-101.43992614746094,3.597978115081787,3.9728395985020835,-101.6993179321289,4.151352405548096,3.420177466024992,-101.6993179321289,4.151352405548096
26,26,-107.75296020507812,6.5345540046691895,-107.75296020507812,6.5345540046691895,0.0,-112.78660583496094,2.1463565826416016,6.67786380079198,-108.24212646484375,3.2316713333129883,3.3389096379564043,-108.24212646484375,3.2316713333129883
27,27,-111.09230041503906,6.835103988647461,-111.09230041503906,6.835103988647461,0.0,-118.50475311279297,3.0941481590270996,8.302963658574553,-116.27495574951172,2.956460952758789,6.473313534488004,-116.27495574951172,2.956460952758789
28,28,-114.4308090209961,7.135579586029053,-114.4308090209961,7.135579586029053,0.0,-118.69349670410156,3.411025047302246,5.660637136899831,-119.65851593017578,2.946004629135132,6.699362495619844,-119.65851593017578,2.946004629135132
29,29,-117.76180267333984,7.465998649597168,-117.76180267333984,7.465998649597168,0.0,-124.24160766601562,7.179331302642822,6.48614299186472,-123.98907470703125,4.344290256500244,6.965915609101712,-123.98907470703125,4.344290256500244
30,30,-121.08988952636719,7.79612922668457,-121.08988952636719,7.79612922668457,0.0,-127.50013732910156,7.097976207733154,6.448154350690736,-127.94115447998047,5.517655372619629,7.220199067080293,-127.94115447998047,5.517655372619629
31,31,-124.41860961914062,8.126322746276855,-124.41860961914062,8.126322746276855,0.0,-128.09463500976562,7.125356674194336,3.809868206379322,-130.37120056152344,6.405002117156982,6.1964734838108955,-130.37120056152344,6.405002117156982
32,32,-127.7506332397461,8.479126930236816,-127.7506332397461,8.479126930236816,0.0,-130.38270568847656,6.890186309814453,3.074497954234839,-132.75421142578125,6.914000511169434,5.242653466654987,-132.75421142578125,6.914000511169434
33,33,-131.07872009277344,8.831513404846191,-131.07872009277344,8.831513404846191,0.0,-133.73245239257812,6.7371649742126465,3.3806198348710947,-135.20864868164062,7.153467178344727,4.457818893519377,-135.20864868164062,7.153467178344727
34,34,-134.4064178466797,9.183857917785645,-134.4064178466797,9.183857917785645,0.0,-138.87139892578125,6.759499549865723,5.080705613675949,-138.52259826660156,7.268218994140625,4.540111643465618,-138.52259826660156,7.268218994140625
35,35,-137.9134521484375,9.491893768310547,-137.9134521484375,9.491893768310547,0.0,-138.7818145751953,6.76403284072876,2.8627396920488746,-140.5347900390625,7.289036750793457,3.424031450855937,-140.5347900390625,7.289036750793457
36,36,-141.10328674316406,9.772066116333008,-141.10328674316406,9.772066116333008,0.0,-143.80953979492188,7.129042625427246,3.782773949580936,-143.56915283203125,7.3956451416015625,3.4245981103435645,-143.56915283203125,7.3956451416015625
37,37,-144.29208374023438,10.052149772644043,-144.29208374023438,10.052149772644043,0.0,-148.70811462402344,7.390407085418701,5.1561810382856414,-147.36827087402344,7.537896633148193,3.972958108456985,-147.36827087402344,7.537896633148193
38,38,-147.48928833007812,10.328798294067383,-147.48928833007812,10.328798294067383,0.0,-148.6731414794922,7.363626480102539,3.19276559830332,-149.76907348632812,7.597178936004639,3.5579719892097175,-149.76907348632812,7.597178936004639
39,39,-150.68637084960938,10.605437278747559,-150.68637084960938,10.605437278747559,0.0,-153.34658813476562,7.440144062042236,4.134711253759423,-152.97421264648438,7.642673492431641,3.743285901588772,-152.97421264648438,7.642673492431641
40,40,-154.1981964111328,10.909310340881348,-154.1981964111328,10.909310340881348,0.0,-158.16551208496094,7.413541316986084,5.287721127690827,-156.8740997314453,7.639758586883545,4.224976597773007,-156.8740997314453,7.639758586883545
41,41,-157.47799682617188,11.261993408203125,-157.47799682617188,11.261993408203125,0.0,-158.14596557617188,7.34025239944458,3.97822005308342,-159.298095703125,7.585763454437256,4.102124643992602,-159.298095703125,7.585763454437256
42,42,-160.7559356689453,11.614477157592773,-160.7559356689453,11.614477157592773,0.0,-162.52517700195312,7.069703578948975,4.877005410655397,-162.40731811523438,7.419760227203369,4.508072105679672,-162.40731811523438,7.419760227203369
43,43,-164.03280639648438,11.966845512390137,-164.03280639648438,11.966845512390137,0.0,-167.70516967773438,7.088461875915527,6.106134536193622,-166.32962036132812,7.295285224914551,5.205653648545996,-166.32962036132812,7.295285224914551
44,44,-167.38104248046875,12.304368019104004,-167.38104248046875,12.304368019104004,0.0,-172.65220642089844,7.063404083251953,7.43322758051898,-170.82276916503906,7.191503047943115,6.163348990979449,-170.82276916503906,7.191503047943115
45,45,-170.73062133789062,12.642024993896484,-170.73062133789062,12.642024993896484,0.0,-172.79019165039062,11.854337692260742,2.205058084788141,-173.73861694335938,8.945167541503906,4.766003838209728,-173.73861694335938,8.945167541503906
46,46,-174.08189392089844,12.979852676391602,-174.08189392089844,12.979852676391602,0.0,-177.57284545898438,12.092763900756836,3.6018979909378,-177.31837463378906,10.40916633605957,4.133187107461105,-177.31837463378906,10.40916633605957
47,47,-179.34275817871094,13.486869812011719,-179.34275817871094,13.486869812011719,0.0,-181.68089294433594,12.156327247619629,2.690207742514201,-181.13819885253906,11.494416236877441,2.682066080897664,-181.13819885253906,11.494416236877441
48,48,-184.13096618652344,13.948331832885742,-184.13096618652344,13.948331832885742,0.0,-185.91212463378906,12.350615501403809,2.39274379952175,-185.17047119140625,12.286211967468262,1.9604114624720597,-185.17047119140625,12.286211967468262
49,49,-187.249755859375,14.233661651611328,-187.249755859375,14.233661651611328,0.0,-190.19276428222656,12.363615036010742,3.4868858486469625,-189.36557006835938,12.769286155700684,2.5731430896791814,-189.36557006835938,12.769286155700684
50,50,-190.67921447753906,14.547411918640137,-190.67921447753906,14.547411918640137,0.0,-190.3203887939453,12.42313003540039,2.1543744778165017,-192.0140838623047,13.045514106750488,2.0093713722812594,-192.0140838623047,13.045514106750488
51,51,-194.10855102539062,14.861151695251465,-194.10855102539062,14.861151695251465,0.0,-195.17010498046875,12.445114135742188,2.638964624336892,-195.38414001464844,13.165292739868164,2.122042616459318,-195.38414001464844,13.165292739868164
52,52,-197.28343200683594,15.1630220413208,-197.28343200683594,15.1630220413208,0.0,-200.1950225830078,12.568584442138672,3.8998033462346275,-199.39503479003906,13.220149993896484,2.8694281846204026,-199.39503479003906,13.220149993896484
53,53,-200.77069091796875,15.494592666625977,-200.77069091796875,15.494592666625977,0.0,-205.39549255371094,12.649906158447266,5.4296437728250275,-203.96026611328125,13.223721504211426,3.915385774459368,-203.96026611328125,13.223721504211426
54,54,-203.94317626953125,15.796236038208008,-203.94317626953125,15.796236038208008,0.0,-205.42381286621094,12.570969581604004,3.5488911574634345,-206.84597778320312,13.139087677001953,3.935313715732934,-206.84597778320312,13.139087677001953
55,55,-207.35537719726562,16.129146575927734,-207.35537719726562,16.129146575927734,0.0,-209.55966186523438,12.546086311340332,4.206803032839456,-210.07525634765625,13.024030685424805,4.127891384978949,-210.07525634765625,13.024030685424805
56,56,-210.75604248046875,16.4609317779541,-210.75604248046875,16.4609317779541,0.0,-212.93399047851562,12.25419807434082,4.7370946724033605,-213.2972412109375,12.793608665466309,4.461720497646971,-213.2972412109375,12.793608665466309
57,57,-213.8697052001953,16.76471519470215,-213.8697052001953,16.76471519470215,0.0,-212.50856018066406,12.14680290222168,4.8143358529746285,-214.86952209472656,12.561436653137207,4.3205537053218555,-214.86952209472656,12.561436653137207
58,58,-217.09425354003906,17.10219955444336,-217.09425354003906,17.10219955444336,0.0,-214.60215759277344,11.766488075256348,5.889003243292179,-216.204345703125,12.230321884155273,4.95248705121505,-216.204345703125,12.230321884155273
59,59,-220.6431427001953,17.473630905151367,-220.6431427001953,17.473630905151367,0.0,-219.25827026367188,12.093074798583984,5.55592077709554,-218.97625732421875,12.119161605834961,5.607927276094658,-218.97625732421875,12.119161605834961
60,60,-223.8677215576172,17.811119079589844,-223.8677215576172,17.811119079589844,0.0,-218.14178466796875,16.94585609436035,5.790944076559976,-220.04107666015625,13.971693992614746,5.420737603846691,-220.04107666015625,13.971693992614746
61,61,-227.08807373046875,18.138076782226562,-227.08807373046875,18.138076782226562,0.0,-221.1180419921875,16.670963287353516,6.147658169004198,-221.7738494873047,15.2653226852417,6.041001192548795,-221.7738494873047,15.2653226852417
62,62,-230.62640380859375,18.497316360473633,-230.62640380859375,18.497316360473633,0.0,-229.66065979003906,19.351173400878906,1.2890823692936806,-225.8960723876953,17.20691680908203,4.903179208816528,-225.8960723876953,17.20691680908203
63,63,-233.84530639648438,18.824125289916992,-233.84530639648438,18.824125289916992,0.0,-233.53860473632812,19.894004821777344,1.1129726506236912,-230.629150390625,18.79251480102539,3.2163113464080704,-230.629150390625,18.79251480102539
64,64,-237.00657653808594,19.118770599365234,-237.00657653808594,19.118770599365234,0.0,-237.52847290039062,21.595355987548828,2.530978268960709,-235.36009216308594,20.509374618530273,2.1551543645959796,-235.36009216308594,20.509374618530273
65,65,-240.4793701171875,19.44244956970215,-240.4793701171875,19.44244956970215,0.0,-241.72503662109375,21.317808151245117,2.251367328607412,-240.1136016845703,21.569412231445312,2.1581836601060624,-240.1136016845703,21.569412231445312
66,66,-243.63906860351562,19.73694610595703,-243.63906860351562,19.73694610595703,0.0,-244.93690490722656,20.74184799194336,1.6414039331282682,-244.34286499023438,21.98084831237793,2.351685877394969,-244.34286499023438,21.98084831237793
67,67,-246.847412109375,19.999595642089844,-246.847412109375,19.999595642089844,0.0,-245.38836669921875,18.80360984802246,1.8865830298476152,-247.10589599609375,21.3616886138916,1.3864022444893025,-247.10589599609375,21.3616886138916
68,68,-250.06228637695312,20.262781143188477,-250.06228637695312,20.262781143188477,0.0,-249.87181091308594,16.372228622436523,3.895212422842276,-250.4065704345703,19.810144424438477,0.5686928094236127,-250.4065704345703,19.810144424438477
69,69,-253.5655975341797,20.549577713012695,-253.5655975341797,20.549577713012695,0.0,-253.83743286132812,15.114299774169922,5.442071362776939,-253.9178466796875,17.985004425048828,2.5886513109819917,-253.9178466796875,17.985004425048828
70,70,-258.5731506347656,21.028581619262695,-258.5731506347656,21.028581619262695,0.0,-257.34521484375,14.841710090637207,6.307551475697512,-257.41363525390625,16.48211097717285,4.692000769163864,-257.41363525390625,16.48211097717285
71,71,-263.5738220214844,21.506925582885742,-263.5738220214844,21.506925582885742,0.0,-260.4308776855469,14.821457862854004,7.387393162299404,-260.6927795410156,15.451090812683105,6.706231470674178,-260.6927795410156,15.451090812683105
72,72,-266.9277038574219,21.863229751586914,-266.9277038574219,21.863229751586914,0.0,-264.18798828125,14.314629554748535,8.030405118674102,-264.1793518066406,14.582967758178711,7.781751325228627,-264.1793518066406,14.582967758178711
73,73,-270.28131103515625,22.219507217407227,-270.28131103515625,22.219507217407227,0.0,-264.34893798828125,14.536208152770996,9.707014705043408,-265.9986572265625,14.119197845458984,9.162758076340065,-265.9986572265625,14.119197845458984
74,74,-273.63311767578125,22.575592041015625,-273.63311767578125,22.575592041015625,0.0,-267.7908020019531,14.3630952835083,10.078579037975844,-268.3119201660156,13.815370559692383,10.249713329638691,-268.3119201660156,13.815370559692383
75,75,-276.9444274902344,22.93913459777832,-276.9444274902344,22.93913459777832,0.0,-271.6211853027344,22.469581604003906,5.34391124558991,-271.4273986816406,17.04548454284668,8.072962148112,-271.4273986816406,17.04548454284668
76,76,-280.2569580078125,23.30280876159668,-280.2569580078125,23.30280876159668,0.0,-272.1981201171875,24.105934143066406,8.098757838442516,-273.2798767089844,20.142494201660156,7.659455043813753,-273.2798767089844,20.142494201660156
77,77,-283.5698547363281,23.666522979736328,-283.5698547363281,23.666522979736328,0.0,-276.3102722167969,24.561235427856445,7.314509465624115,-276.0025634765625,22.554845809936523,7.64851117146202,-276.0025634765625,22.554845809936523
78,78,-286.75732421875,23.975204467773438,-286.75732421875,23.975204467773438,0.0,-287.0540771484375,22.872234344482422,1.142193238533092,-280.9749755859375,23.480693817138672,5.803455565004337,-280.9749755859375,23.480693817138672
79,79,-290.265380859375,24.314931869506836,-290.265380859375,24.314931869506836,0.0,-291.468994140625,23.358312606811523,1.5374671848729373,-287.1773376464844,24.180139541625977,3.0909836389627485,-287.1773376464844,24.180139541625977
80,80,-293.4555358886719,24.623870849609375,-293.4555358886719,24.623870849609375,0.0,-295.1036682128906,23.350311279296875,2.0828572052037697,-292.78350830078125,24.5217342376709,0.679744780328884,-292.78350830078125,24.5217342376709
81,81,-297.0016174316406,24.93578338623047,-297.0016174316406,24.93578338623047,0.0,-298.8216247558594,23.202613830566406,2.513225690002921,-297.8507995605469,24.54628562927246,0.9342477137938686,-297.8507995605469,24.54628562927246
82,82,-300.2271423339844,25.219501495361328,-300.2271423339844,25.219501495361328,0.0,-304.59912109375,23.215057373046875,4.80957321550704,-303.2784729003906,24.430524826049805,3.151682472934574,-303.2784729003906,24.430524826049805
83,83,-303.45355224609375,25.5032958984375,-303.45355224609375,25.5032958984375,0.0,-304.5732116699219,23.215824127197266,2.546794913138485,-306.7537536621094,24.249286651611328,3.5304204533450516,-306.7537536621094,24.249286651611328
84,84,-306.78228759765625,25.818649291992188,-306.78228759765625,25.818649291992188,0.0,-310.5001220703125,23.575550079345703,4.342094799039566,-310.9562072753906,24.18447494506836,4.48242470905225,-310.9562072753906,24.18447494506836
85,85,-310.1116027832031,26.13405990600586,-310.1116027832031,26.13405990600586,0.0,-315.17626953125,23.637264251708984,5.6466660790317205,-315.30560302734375,24.115821838378906,5.572335545689208,-315.30560302734375,24.115821838378906
86,86,-313.44134521484375,26.44951057434082,-313.44134521484375,26.44951057434082,0.0,-315.1999206542969,23.634685516357422,3.319010045676119,-317.87384033203125,24.0280818939209,5.050775170035902,-317.87384033203125,24.0280818939209
87,87,-316.7387390136719,26.75737953186035,-316.7387390136719,26.75737953186035,0.0,-319.7779235839844,23.65717315673828,4.341419401621215,-321.03448486328125,23.94519805908203,5.134374065090487,-321.03448486328125,23.94519805908203
88,88,-320.03851318359375,27.06546974182129,-320.03851318359375,27.06546974182129,0.0,-324.125244140625,23.568212509155273,5.378864012651028,-324.5381164550781,23.83280372619629,5.540447560380813,-324.5381164550781,23.83280372619629
89,89,-323.3372497558594,27.373462677001953,-323.3372497558594,27.373462677001953,0.0,-324.0775451660156,23.523176193237305,3.9208090110791103,-326.5697937011719,23.722543716430664,4.876325421363451,-326.5697937011719,23.722543716430664
90,90,-326.6502990722656,27.7000789642334,-326.6502990722656,27.7000789642334,0.0,-328.3280029296875,23.505706787109375,4.517460369880444,-329.2596740722656,23.630422592163086,4.834350098757588,-329.2596740722656,23.630422592163086
91,91,-329.9637756347656,28.0267391204834,-329.9637756347656,28.0267391204834,0.0,-332.96221923828125,27.924352645874023,3.000191166183699,-332.6411437988281,25.334423065185547,3.796954836121966,-332.6411437988281,25.334423065185547
92,92,-333.27398681640625,28.35307502746582,-333.27398681640625,28.35307502746582,0.0,-337.62335205078125,27.928531646728516,4.370036043800756,-336.56884765625,26.5992431640625,3.732564019414084,-336.56884765625,26.5992431640625
93,93,-336.57794189453125,28.690593719482422,-336.57794189453125,28.690593719482422,0.0,-337.6199951171875,27.958406448364258,1.273567084544721,-339.00927734375,27.499710083007812,2.707322644652966,-339.00927734375,27.499710083007812
94,94,-339.88433837890625,29.02836036682129,-339.88433837890625,29.02836036682129,0.0,-341.98358154296875,27.982349395751953,2.345412717084256,-342.09442138671875,28.092350006103516,2.4001213087659887,-342.09442138671875,28.092350006103516
95,95,-343.1903076171875,29.36608123779297,-343.1903076171875,29.36608123779297,0.0,-346.59515380859375,28.024456024169922,3.6596360202843576,-345.78399658203125,28.456172943115234,2.748664321279626,-345.78399658203125,28.456172943115234
96,96,-346.51904296875,29.685148239135742,-346.51904296875,29.685148239135742,0.0,-346.60260009765625,28.006025314331055,1.681200639541784,-348.0668640136719,28.625825881958008,1.8756102589609698,-348.0668640136719,28.625825881958008
97,97,-349.849365234375,30.004364013671875,-349.849365234375,30.004364013671875,0.0,-351.477294921875,27.95647621154785,2.6161038812578163,-351.249755859375,28.649240493774414,1.948705636253761,-351.249755859375,28.649240493774414
98,98,-353.1781005859375,30.323429107666016,-353.1781005859375,30.323429107666016,0.0,-356.1632995605469,27.977113723754883,3.796920962936536,-355.061767578125,28.6052188873291,2.549597556228616,-355.061767578125,28.6052188873291
99,99,-356.5009460449219,30.624027252197266,-356.5009460449219,30.624027252197266,0.0,-360.8777770996094,27.905473709106445,5.152395893943763,-359.36236572265625,28.491188049316406,3.5688549476647204,-359.36236572265625,28.491188049316406
100,100,-359.82257080078125,30.924514770507812,-359.82257080078125,30.924514770507812,0.0,-360.8634033203125,27.90054702758789,3.198079618135542,-362.0467529296875,28.365514755249023,3.390496603838503,-362.0467529296875,28.365514755249023
101,101,-363.1454772949219,31.225116729736328,-363.1454772949219,31.225116729736328,0.0,-365.31964111328125,27.82253074645996,4.0378929756312045,-365.3382568359375,28.21515464782715,3.7239970260497977,-365.3382568359375,28.21515464782715
102,102,-366.4402160644531,31.518213272094727,-366.4402160644531,31.518213272094727,0.0,-369.1889953613281,27.559955596923828,4.819086162954336,-368.8629150390625,27.984895706176758,4.284133908177684,-368.8629150390625,27.984895706176758
103,103,-369.7346496582031,31.81128692626953,-369.7346496582031,31.81128692626953,0.0,-369.181640625,27.55389404296875,4.2931588782136165,-370.9875183105469,27.80322265625,4.1993164982688365,-370.9875183105469,27.80322265625
104,104,-373.0311584472656,32.10454177856445,-373.0311584472656,32.10454177856445,0.0,-374.0889587402344,27.29784393310547,4.921715720899046,-374.0634765625,27.568788528442383,4.65174571930087,-374.0634765625,27.568788528442383
105,105,-376.357666015625,32.4311408996582,-376.357666015625,32.4311408996582,0.0,-379.3382263183594,26.991674423217773,6.202542645283085,-378.0150146484375,27.280336380004883,5.410877164597856,-378.0150146484375,27.280336380004883
106,106,-379.6834716796875,32.75767517089844,-379.6834716796875,32.75767517089844,0.0,-379.36175537109375,26.94107437133789,5.825491073262715,-380.5152893066406,27.059432983398438,5.758635653686966,-380.5152893066406,27.059432983398438
107,107,-383.0087585449219,33.08415222167969,-383.0087585449219,33.08415222167969,0.0,-384.32379150390625,32.21196746826172,1.577979064281261,-383.8914794921875,29.045551300048828,4.133944082222103,-383.8914794921875,29.045551300048828
108,108,-386.32574462890625,33.470218658447266,-386.32574462890625,33.470218658447266,0.0,-389.574462890625,32.29761505126953,3.45386299143309,-388.0433349609375,30.550132751464844,3.3877748232201874,-388.0433349609375,30.550132751464844
109,109,-389.6413879394531,33.85612487792969,-389.6413879394531,33.85612487792969,0.0,-394.4670715332031,32.5435905456543,5.00099675268736,-392.7197570800781,31.7176456451416,3.7482595954680384,-392.7197570800781,31.7176456451416
110,110,-392.9556884765625,34.24187469482422,-392.9556884765625,34.24187469482422,0.0,-394.46136474609375,32.55210876464844,2.263265324130683,-395.60723876953125,32.49933624267578,3.172878695027362,-395.60723876953125,32.49933624267578
111,111,-396.2001037597656,34.59049606323242,-396.2001037597656,34.59049606323242,0.0,-399.0357666015625,32.798431396484375,3.354471571224642,-399.0821838378906,33.07354736328125,3.2569186257885776,-399.0821838378906,33.07354736328125
112,112,-399.4433288574219,34.938987731933594,-399.4433288574219,34.938987731933594,0.0,-404.0263366699219,32.87022018432617,5.028295911685157,-403.16021728515625,33.42648696899414,4.012844146253146,-403.16021728515625,33.42648696899414
113,113,-403.0047912597656,35.32167434692383,-403.0047912597656,35.32167434692383,0.0,-404.0285949707031,32.97282791137695,2.5622750859949943,-405.6822509765625,33.62725067138672,3.168574147355667,-405.6822509765625,33.62725067138672
114,114,-406.3310852050781,35.61114501953125,-406.3310852050781,35.61114501953125,0.0,-409.27947998046875,32.87641525268555,4.021415005843426,-409.14239501953125,33.64152908325195,3.432615592996955,-409.14239501953125,33.64152908325195
115,115,-409.6596374511719,35.90080642700195,-409.6596374511719,35.90080642700195,0.0,-415.00970458984375,32.77736282348633,6.195088242522405,-413.4976501464844,33.533077239990234,4.5095989791119,-413.4976501464844,33.533077239990234
116,116,-412.98236083984375,36.18996810913086,-412.98236083984375,36.18996810913086,0.0,-415.0174255371094,32.751094818115234,3.995915143458062,-416.29083251953125,33.39030456542969,4.334062852938756,-416.29083251953125,33.39030456542969
117,117,-416.2857360839844,36.47921371459961,-416.2857360839844,36.47921371459961,0.0,-420.6567687988281,32.861202239990234,5.674146105330689,-420.10162353515625,33.2775993347168,4.981097437059769,-420.10162353515625,33.2775993347168
118,118,-419.59210205078125,36.76872634887695,-419.59210205078125,36.76872634887695,0.0,-424.9233703613281,33.046592712402344,6.502053568436439,-424.1567687988281,33.24931716918945,5.763889615077086,-424.1567687988281,33.24931716918945
119,119,-422.898681640625,37.058258056640625,-422.898681640625,37.058258056640625,0.0,-428.3445739746094,33.25147247314453,6.644498460535865,-428.0354309082031,33.2974853515625,6.366286545328056,-428.0354309082031,33.2974853515625
120,120,-426.19049072265625,37.359130859375,-426.19049072265625,37.359130859375,0.0,-428.37603759765625,33.10368347167969,4.783873703628172,-430.3199462890625,33.261539459228516,5.817444332133999,-430.3199462890625,33.261539459228516
121,121,-429.4760437011719,37.65943145751953,-429.4760437011719,37.65943145751953,0.0,-432.2073669433594,33.43385314941406,5.031464865349366,-433.09478759765625,33.361759185791016,5.6182999513667,-433.09478759765625,33.361759185791016
122,122,-432.7639465332031,37.95994567871094,-432.7639465332031,37.95994567871094,0.0,-436.555908203125,33.278900146484375,6.024214519830362,-436.4075622558594,33.36363220214844,5.865324638007506,-436.4075622558594,33.36363220214844
123,123,-436.27178955078125,38.31903076171875,-436.27178955078125,38.31903076171875,0.0,-436.8121337890625,37.50999069213867,0.9728914276680014,-438.5263671875,35.033843994140625,3.984416195361965,-438.5263671875,35.033843994140625
124,124,-439.4658203125,38.64599609375,-439.4658203125,38.64599609375,0.0,-442.6785888671875,38.16331100463867,3.2488254310195273,-441.942138671875,36.606937408447266,3.2077894162625773,-441.942138671875,36.606937408447266
