frame_id,leg_index,leg_changed,gt_x,gt_y,gt_progress_s,gt_cross_d,prediction_x,prediction_y,prediction_s,prediction_v,prediction_d,prediction_vd,raw_top1_x,raw_top1_y,hardms_x,hardms_y,measurement_s,measurement_d,measurement_var_s,measurement_var_d,final_x,final_y,final_s,final_v,final_d,final_vd,candidate_capture
22,0,0,-117.24945068359375,8.560468673706055,79.98697662353516,0.7419242858886719,-136.389585766829,8.710794280650624,99.0355727721908,4.75827935528408,2.617638740649664,0.022730553027434052,-160.18893432617188,19.58977699279785,-150.75680541992188,14.771675109863281,103.7860107421875,2.731149196624756,225.0,91.36165618896484,-137.30345202581603,8.782032384934135,99.95184664478269,4.85496169267537,2.6434956935058893,0.026017155904362113,0
23,0,0,-117.24945068359375,8.560468673706055,79.98697662353516,0.7419242858886719,-142.13391320870988,9.269859318419611,104.80680833745807,4.85496169267537,2.6695128494102516,0.026017155904362113,-160.18893432617188,19.58977699279785,-155.48814392089844,14.801648139953613,110.94776916503906,2.7135567665100098,225.0,91.36165618896484,-143.31249206399184,9.385172726696132,105.99097239418461,4.980404352911083,2.6795508579336316,0.027294446483348132,0
24,0,0,-117.24945068359375,8.560468673706055,79.98697662353516,0.7419242858886719,-148.26782688269665,9.885002486619793,110.97137674709569,4.980404352911083,2.7068453044169796,0.027294446483348132,-169.68212890625,14.891556739807129,-160.21946716308594,14.831619262695312,116.03791809082031,2.072019100189209,225.0,91.36165618896484,-149.22438486084894,10.132366707571634,111.94873839405109,5.0842633218701545,2.562081991517106,0.008862047058537902,0
25,0,0,-127.31895446777344,9.40649700164795,90.08946990966797,0.9660882949829102,-154.28104532411052,10.661514597353602,117.03300171592124,5.0842633218701545,2.570944038575644,0.008862047058537902,-188.57691955566406,19.769573211669922,-164.9508056640625,14.861588478088379,120.28733825683594,2.022970199584961,225.0,91.36165618896484,-154.89255756770245,10.852312019825337,117.6612692814905,5.151183329091347,2.4459210842454993,-0.0070619439973248835,0
26,0,0,-127.31895446777344,9.40649700164795,90.08946990966797,0.9660882949829102,-160.01407748273155,11.404375242022796,122.81245261058186,5.151183329091347,2.4388591402481743,-0.0070619439973248835,-188.57691955566406,19.769573211669922,-169.68212890625,14.891556739807129,125.388916015625,2.0161662101745605,225.0,91.36165618896484,-160.49895815647858,11.552996031596482,123.31033679358397,5.204304794803471,2.3423773153952783,-0.019351822327514943,0
27,0,0,-127.31895446777344,9.40649700164795,90.08946990966797,0.9660882949829102,-165.6720009613439,12.12290086542298,128.51464158838743,5.204304794803471,2.3230254930677634,-0.019351822327514943,-202.77090454101562,19.85944938659668,-174.4134521484375,14.921524047851562,131.50608825683594,1.8266229629516602,225.0,91.36166381835938,-166.23542729714882,12.296837659118463,129.09330917340472,5.26611458545843,2.2096806041880965,-0.03378895656370986,0
28,0,0,-137.2352752685547,10.352712631225586,100.05024719238281,1.0744190216064453,-171.4684053460955,12.887638608746915,134.35942375886316,5.26611458545843,2.1758916476243866,-0.03378895656370986,-202.80142211914062,15.10129165649414,-188.60743713378906,15.011414527893066,139.5322265625,2.45865797996521,225.0,91.36165618896484,-172.4712218795455,12.929399552037404,135.36102963620223,5.373172055722968,2.2404720191584757,-0.025564230065108665,0
29,0,0,-137.2352752685547,10.352712631225586,100.05024719238281,1.0744190216064453,-177.8115266800921,13.523349575362275,140.7342016919252,5.373172055722968,2.214907789093367,-0.025564230065108665,-202.80142211914062,15.10129165649414,-193.33877563476562,15.041375160217285,145.0424041748047,2.7013206481933594,225.0,91.36165618896484,-178.65351478215644,13.501207116073218,141.56912040500657,5.462442676940331,2.326015764614168,-0.011416294881210329,0
30,0,0,-137.2352752685547,10.352712631225586,100.05024719238281,1.0744190216064453,-184.08408605989283,14.09053424786241,147.0315630819469,5.462442676940331,2.3145994697329577,-0.011416294881210329,-202.80142211914062,15.10129165649414,-198.07009887695312,15.071334838867188,150.1446075439453,2.809497594833374,225.0,91.36165618896484,-184.69640182231197,14.041994359976307,147.63530564432708,5.527001247061227,2.4276553194853308,0.0029772015930897826,0
31,0,0,-147.09031677246094,11.321191787719727,109.95243835449219,1.1541271209716797,-190.19269222994902,14.623839663037742,153.1623068913883,5.527001247061227,2.4306325210784205,0.0029772015930897826,-202.80142211914062,15.10129165649414,-202.80142211914062,15.10129165649414,155.77883911132812,3.25180721282959,225.0,91.36165618896484,-190.7174396683411,14.491019460131625,153.6700550913381,5.581290816655457,2.6182300704823933,0.02685710682414818,0
32,0,0,-147.09031677246094,11.321191787719727,109.95243835449219,1.1541271209716797,-196.27024159669872,15.054863226311465,159.25134590799357,5.581290816655457,2.6450871773065416,0.02685710682414818,-202.80142211914062,15.10129165649414,-207.5022430419922,19.889406204223633,159.8685760498047,2.5648751258850098,225.0,91.36165618896484,-196.38745991328432,15.085763835245565,159.37117577541812,5.59410098779919,2.626762767830754,0.02452483846999618,0
33,0,0,-147.09031677246094,11.321191787719727,109.95243835449219,1.1541271209716797,-201.95275332812102,15.65328220739344,164.9652767632173,5.59410098779919,2.65128760630075,0.02452483846999618,-202.80142211914062,15.10129165649414,-207.5022430419922,19.889406204223633,162.8407440185547,2.0647497177124023,225.0,91.36164093017578,-201.52829792884182,15.742864918751831,164.55268270030908,5.550003695796545,2.5172966215385935,0.007472674122778706,0
34,0,0,-156.9862060546875,12.222880363464355,119.88818359375,1.3045730590820312,-207.04793732173138,16.322673847901267,170.1026863961056,5.550003695796545,2.5247692956613723,0.007472674122778706,-221.75726318359375,10.4629487991333,-212.2335662841797,19.919361114501953,166.08694458007812,2.9365079402923584,225.0,91.36164093017578,-206.28222070345964,16.146610183668734,169.32263904816747,5.466654435377427,2.6188250087215814,0.019441633329176082,0
35,0,0,-156.9862060546875,12.222880363464355,119.88818359375,1.3045730590820312,-211.72024513961617,16.705698249835894,174.7892934835449,5.466654435377427,2.6382666420507577,0.019441633329176082,-221.75726318359375,10.4629487991333,-212.2335662841797,19.919361114501953,169.3226318359375,2.760162591934204,225.0,91.36144256591797,-210.66712540673032,16.56563833036766,173.72726588094164,5.353202535988334,2.666110918129916,0.02298474484835779,0
36,0,0,-166.95358276367188,13.180227279663086,129.90090942382812,1.4072370529174805,-215.9927096990466,17.10919895628682,179.08046841693,5.353202535988334,2.6890956629782736,0.02298474484835779,-221.75726318359375,10.4629487991333,-216.96490478515625,19.949312210083008,173.72726440429688,3.246258497238159,225.0,91.36148834228516,-214.97195694473638,16.87260039052335,178.04041145458237,5.242121930008279,2.8163613769352884,0.039178459775254165,0
37,0,0,-166.95358276367188,13.180227279663086,129.90090942382812,1.4072370529174805,-220.188797621485,17.388304890914256,183.28253338459064,5.242121930008279,2.8555398367105425,0.039178459775254165,-221.75726318359375,10.4629487991333,-221.72674560546875,15.22110652923584,178.0404052734375,3.733999252319336,225.0,91.36148834228516,-219.19724853917,17.081016802209184,182.264036579865,5.133364368735745,3.056188263952934,0.06470920396334028,0
38,0,0,-166.95358276367188,13.180227279663086,129.90090942382812,1.4072370529174805,-224.3086435452091,17.559826360029405,187.39740094860076,5.133364368735745,3.120897467916274,0.06470920396334028,-221.75726318359375,10.4629487991333,-221.72674560546875,15.22110652923584,182.2640380859375,4.823756217956543,225.0,91.36062622070312,-223.35804392977022,17.06754050565515,186.4000493345649,5.0268810465242035,3.5098379884625954,0.11419814316809329,0
39,0,0,-176.89031982421875,14.204366683959961,139.89022827148438,1.440241813659668,-228.3687897274031,17.48587205003549,191.4269303810891,5.0268810465242035,3.624036131630689,0.11419814316809329,-226.3665313720703,29.525529861450195,-235.89022827148438,20.069108963012695,193.8251953125,2.9740779399871826,225.0,91.36164093017578,-228.81640566429297,17.682787611186157,191.89286902914955,5.076621543286165,3.4755876991856702,0.09530949270154661,0
40,0,0,-176.89031982421875,14.204366683959961,139.89022827148438,1.440241813659668,-233.87461415323511,18.125164760560022,196.96949057243572,5.076621543286165,3.5708971918872168,0.09530949270154661,-240.56053161621094,29.61536979675293,-245.32237243652344,24.887155532836914,200.87106323242188,3.1777825355529785,225.0,91.36165618896484,-234.61882866016967,18.294645334665415,197.727459962294,5.157530101849302,3.481112500419959,0.08388519091373028,0
41,0,0,-176.89031982421875,14.204366683959961,139.89022827148438,1.440241813659668,-239.75628273447248,18.756943499119433,202.8849900641433,5.157530101849302,3.564997691333689,0.08388519091373028,-278.44171142578125,25.096717834472656,-250.0537109375,24.917097091674805,204.91246032714844,2.8485589027404785,225.0,91.36165618896484,-240.13062141582228,18.96132701331512,203.27885297599158,5.1995699194711005,3.401369843438099,0.06306486865677266,0
42,0,0,-186.7760009765625,15.10605525970459,149.81581115722656,1.5896081924438477,-245.3076763420797,19.448776810894437,208.47842289546267,5.1995699194711005,3.4644347120948713,0.06306486865677266,-283.17303466796875,25.126649856567383,-250.0537109375,24.917097091674805,215.78025817871094,2.9789745807647705,225.0,91.36161041259766,-246.7063922029748,19.70910847090722,209.8968324314766,5.350960834906177,3.3535609811040876,0.048956983030099106,0
43,0,0,-186.7760009765625,15.10605525970459,149.81581115722656,1.5896081924438477,-252.03249547135204,20.226605462082507,215.24779326638279,5.350960834906177,3.4025179641341867,0.048956983030099106,-287.90435791015625,25.156579971313477,-283.17303466796875,25.126649856567383,231.6205291748047,3.1940107345581055,225.0,91.36165618896484,-255.18993012149411,20.61046539489924,218.42811936930715,5.6903982701328,3.354897444965375,0.04289757446434588,0
44,0,0,-186.7760009765625,15.10605525970459,149.81581115722656,1.5896081924438477,-260.8529242518606,21.169903273762948,224.11851763943994,5.6903982701328,3.397795019429721,0.04289757446434588,-292.6051940917969,29.944665908813477,-287.90435791015625,25.156579971313477,238.6370086669922,2.5042874813079834,225.0,91.36165618896484,-263.6355415673501,21.671208811490047,226.93855724103156,5.991379079162155,3.193729178716508,0.01693134726459964,0
45,0,0,-196.71273803710938,15.974347114562988,159.7886505126953,1.7775850296020508,-269.5950794918909,22.288313597223322,232.92993632019372,5.991379079162155,3.210660525981108,0.01693134726459964,-292.6051940917969,29.944665908813477,-292.6051940917969,29.944665908813477,243.28260803222656,2.264653205871582,225.0,91.36165618896484,-271.5717472577321,22.715918952557196,234.94075245579748,6.20599179313493,2.9946045351463266,-0.010560681393810934,0
46,0,0,-196.71273803710938,15.974347114562988,159.7886505126953,1.7775850296020508,-277.7417842658585,23.383069370423833,241.1467442489324,6.20599179313493,2.9840438537525156,-0.010560681393810934,-311.5610046386719,25.30620574951172,-297.3365478515625,29.974592208862305,250.4883575439453,2.6200499534606934,225.0,91.36165618896484,-279.53719401530856,23.657712954674377,242.9611351514958,6.3996411456052185,2.9009122727365213,-0.02113878844396732,0
47,0,0,-196.71273803710938,15.974347114562988,159.7886505126953,1.7775850296020508,-285.8986740665122,24.355871919736543,249.360776297101,6.3996411456052185,2.879773484292554,-0.02113878844396732,-311.530517578125,30.064363479614258,-302.06787109375,30.004518508911133,255.1377716064453,3.158885955810547,225.0,91.36165618896484,-287.0211458687101,24.4112042173414,250.48280172520995,6.51939556123174,2.9435192739522056,-0.013027414466412061,0
48,0,0,-206.75160217285156,16.920562744140625,169.8712921142578,1.898880958557129,-293.5025663487959,25.113968421839157,257.0021972864417,6.51939556123174,2.9304918594857936,-0.013027414466412061,-311.530517578125,30.064363479614258,-306.7991943359375,30.034440994262695,260.9399719238281,3.1350271701812744,225.0,91.36165618896484,-294.2680117951281,25.14843950200661,257.7669932327075,6.601023492662352,2.9772052047463724,-0.00708333610105006,0
49,0,0,-206.75160217285156,16.920562744140625,169.8712921142578,1.898880958557129,-300.831230924028,25.853929954969633,264.36801672536984,6.601023492662352,2.970121868645322,-0.00708333610105006,-335.1567077636719,34.97210693359375,-311.530517578125,30.064363479614258,267.92645263671875,2.4529008865356445,225.0,91.36165618896484,-301.5059667101155,26.04451988278659,265.0591309717956,6.674788023472532,2.851994856069607,-0.022114518084546043,0
50,0,0,-206.75160217285156,16.920562744140625,169.8712921142578,1.898880958557129,-308.1409458597237,26.772762082232504,271.73391899526814,6.674788023472532,2.829880337985061,-0.022114518084546043,-335.1567077636719,34.97210693359375,-316.2618713378906,30.094284057617188,272.6971740722656,2.445401906967163,225.0,91.36165618896484,-308.317685505963,26.879874276252554,271.9209999299881,6.694755884916275,2.742070043875024,-0.03328802479854855,0
51,0,0,-216.74961853027344,17.889041900634766,179.91563415527344,1.9937171936035156,-314.97133817111666,27.621340036851837,278.6157558149044,6.694755884916275,2.7087820190764753,-0.03328802479854855,-335.1567077636719,34.97210693359375,-325.7245178222656,30.15412139892578,281.7002868652344,2.515195608139038,225.0,91.36165618896484,-315.56236513014136,27.728691414175454,279.21482375841794,6.758697251400082,2.664569158625776,-0.03891393361988289,0
52,0,0,-216.74961853027344,17.889041900634766,179.91563415527344,1.9937171936035156,-322.2790049554531,28.48251706667068,285.973521009818,6.758697251400082,2.625655225005893,-0.03891393361988289,-354.05157470703125,39.84990692138672,-335.18719482421875,30.213951110839844,289.0046081542969,2.2786707878112793,225.0,91.36165618896484,-322.85600294558367,28.623607797232136,286.5622086593825,6.821531145232221,2.546408018571548,-0.048997820561122354,0
53,0,0,-216.74961853027344,17.889041900634766,179.91563415527344,1.9937171936035156,-329.63405698155003,29.39410911442003,293.3837398046147,6.821531145232221,2.4974101980104253,-0.048997820561122354,-363.5142517089844,39.90972137451172,-349.3507080078125,35.06184387207031,298.8315124511719,3.182210922241211,225.0,91.36164855957031,-330.70271481603334,29.350537428090476,294.44178843177235,6.934463210420275,2.653810776374172,-0.029096483800806257,0
54,0,0,-226.6659393310547,18.824125289916992,189.875244140625,2.113119125366211,-337.5951727104628,30.113198339721457,301.37625164219264,6.934463210420275,2.624714292573366,-0.029096483800806257,-363.5142517089844,39.90972137451172,-354.0820617675781,35.09175109863281,305.6600341796875,2.486050844192505,225.0,91.36165618896484,-338.4191347448158,30.232720912783954,302.20823489495825,7.023266329717724,2.593045157842468,-0.03312625108394937,0
55,0,0,-226.6659393310547,18.824125289916992,189.875244140625,2.113119125366211,-345.3994708765653,31.008785128854445,309.231501224676,7.023266329717724,2.5599189067585186,-0.03312625108394937,-363.5142517089844,39.90972137451172,-358.8133850097656,35.12165832519531,312.1599426269531,2.4241931438446045,225.0,91.36165618896484,-345.961752224665,31.099788539895542,309.80025516152335,7.083973432968132,2.5289207021519045,-0.037070644167505384,0
56,0,0,-226.6659393310547,18.824125289916992,189.875244140625,2.113119125366211,-353.0020373281858,31.886198357563735,316.8842285944915,7.083973432968132,2.491850057984399,-0.037070644167505384,-363.5142517089844,39.90972137451172,-363.54473876953125,35.15156173706055,319.64971923828125,2.0224149227142334,225.0,91.36166381835938,-353.5247851731862,32.04964079389087,317.42133564224014,7.141302773496826,2.3846364708177994,-0.05071312552298422,0
57,0,0,-236.7150115966797,19.870529174804688,199.97862243652344,2.1358699798583984,-360.6206343030236,32.85568246387501,324.56263841573696,7.141302773496826,2.3339233452948154,-0.05071312552298422,-363.5142517089844,39.90972137451172,-368.27606201171875,35.18146896362305,325.6902160644531,1.7589300870895386,225.0,91.36165618896484,-360.8245057988581,33.00943884918443,324.78163426415165,7.164677826590137,2.2026014886451764,-0.06742328015822624,0
58,0,0,-236.7150115966797,19.870529174804688,199.97862243652344,2.1358699798583984,-367.9418306831044,33.834570159358044,331.9463120907418,7.164677826590137,2.13517820848695,-0.06742328015822624,-363.5142517089844,39.90972137451172,-377.7387390136719,35.241268157958984,334.6040344238281,2.640540838241577,225.0,91.3616714477539,-368.4673237488005,33.774415308656266,332.4624903715337,7.219773410765959,2.250597208359573,-0.05273669949204243,0
59,0,0,-246.72323608398438,20.88353729248047,210.037841796875,2.1875076293945312,-375.6409889084383,34.590772083229325,339.6822637822997,7.219773410765959,2.1978605088675307,-0.05273669949204243,-406.1267395019531,35.4206428527832,-387.1709289550781,40.05922317504883,343.2953796386719,2.5281410217285156,225.0,91.36165618896484,-376.3467652680535,34.59001295483588,340.38399792697174,7.294674787966312,2.2732927781629555,-0.04313826263003037,0
60,0,0,-246.72323608398438,20.88353729248047,210.037841796875,2.1875076293945312,-383.5959269453934,35.40475040399478,347.67867271493805,7.294674787966312,2.230154515532925,-0.04313826263003037,-406.1267395019531,35.4206428527832,-396.63360595703125,40.119014739990234,351.2477111816406,3.215001106262207,225.0,91.36165618896484,-384.30900942695376,35.25442941462053,348.3718469962812,7.3686625032345106,2.455082129276875,-0.014517178293494935,0
61,0,0,-246.72323608398438,20.88353729248047,210.037841796875,2.1875076293945312,-391.63477185386665,36.04853500109097,355.7405094995157,7.3686625032345106,2.44056495098338,-0.014517178293494935,-424.9911804199219,45.0565071105957,-401.36492919921875,40.14890670776367,359.0030822753906,2.402355194091797,225.0,91.3616714477539,-392.26394492614145,36.12425883981811,356.3741629478998,7.4362970938178075,2.4318382844982054,-0.01562760952416445,0
62,0,0,-256.56805419921875,21.774091720581055,219.921630859375,2.3436203002929688,-399.6568447829875,36.92662496414613,363.8104600417176,7.4362970938178075,2.416210674974041,-0.01562760952416445,-424.9911804199219,45.0565071105957,-410.8276062011719,40.20868682861328,365.6427307128906,2.2969369888305664,225.0,91.3616714477539,-400.0078267510617,36.991366126631625,364.1663219536847,7.474280893305515,2.3889699455732645,-0.019093876513125895,0
63,0,0,-256.56805419921875,21.774091720581055,219.921630859375,2.3436203002929688,-407.4381304232996,37.80119808318588,371.6406028469902,7.474280893305515,2.3698760690601386,-0.019093876513125895,-424.9911804199219,45.0565071105957,-415.5589599609375,40.23857879638672,372.1827087402344,2.121960401535034,225.0,91.3616714477539,-407.53683573257115,37.86864164441542,371.7458901989634,7.485518993820351,2.313255001554667,-0.026298666528420507,0
64,0,0,-256.56805419921875,21.774091720581055,219.921630859375,2.3436203002929688,-414.9775520894444,38.68682703764311,379.23140919278376,7.485518993820351,2.2869563350262463,-0.026298666528420507,-439.15472412109375,49.9043083190918,-424.9911804199219,45.0565071105957,382.5125732421875,2.5250015258789062,225.0,91.36165618896484,-415.6169923993174,38.70019376080034,379.868674307165,7.553538999766744,2.341323105810879,-0.019380726189913152,0
65,0,0,-266.5252380371094,22.56446075439453,229.90655517578125,2.611246109008789,-423.126078910931,39.518697167993665,387.4222133069318,7.553538999766744,2.321942379620966,-0.019380726189913152,-439.15472412109375,49.9043083190918,-434.453857421875,45.11627197265625,389.6478576660156,2.258180856704712,225.0,91.36165618896484,-423.5543745449419,39.57891507602565,387.85447628226547,7.599677596852204,2.307379985256235,-0.021233728949145516,0
