pair_current_index,pair_next_index,current_frame_id,next_frame_id,is_initial_frame,search_center_x,search_center_y,final_ms_x,final_ms_y,raw_next_x,raw_next_y,protected_next_x,protected_next_y,route_center_x,route_center_y,route_index,route_distance_raw_m,route_recovery_triggered,route_progress_delta_m,reference_current_x,reference_current_y,reference_next_x,reference_next_y,search_center_error_m,final_error_m,raw_next_error_m,protected_next_error_m,ms_candidate_count
61,62,61,62,False,-198.63731384277344,9.904057502746582,-199.8390350341797,7.857420921325684,-203.9128875732422,9.899446487426758,-203.9128875732422,9.899446487426758,-203.6207244001873,17.561470882003796,93,7.649779310707644,False,6.0,-227.08807373046875,18.138076782226562,-230.62640380859375,18.497316360473633,29.618318853070317,29.123907615602242,28.06305963380042,28.06305963380042,36
62,63,62,63,False,-203.9128875732422,9.899446487426758,-205.51565551757812,8.059944152832031,-208.9755096435547,9.934591293334961,-208.9755096435547,9.934591293334961,-207.5957777061179,17.98557989282787,95,8.151929140600668,False,4.0,-230.62640380859375,18.497316360473633,-233.84530639648438,18.824125289916992,28.06305963380042,27.193536333761255,26.4108047058097,26.4108047058097,36
63,64,63,64,False,-208.9755096435547,9.934591293334961,-210.6605224609375,8.262731552124023,-213.559814453125,9.863706588745117,-213.559814453125,9.863706588745117,-213.55835766501383,18.621743409063985,98,8.708765165566493,False,6.0,-233.84530639648438,18.824125289916992,-237.00657653808594,19.118770599365234,26.4108047058097,25.476994403239267,25.20727795914183,25.20727795914183,36
64,65,64,65,False,-213.559814453125,9.863706588745117,-222.23416137695312,10.584991455078125,-221.67636108398438,10.982688903808594,-221.67636108398438,10.982688903808594,-221.50846427687503,19.46996143071213,102,8.45718664843977,False,8.0,-237.00657653808594,19.118770599365234,-240.4793701171875,19.44244956970215,25.20727795914183,17.06017690929189,20.618455306518918,20.618455306518918,36
65,66,65,66,False,-221.67636108398438,10.982688903808594,-231.62786865234375,11.004447937011719,-234.052001953125,12.30093765258789,-231.4460975417016,20.530233957772317,-231.4460975417016,20.530233957772317,107,8.459315858656746,True,10.0,-240.4793701171875,19.44244956970215,-243.63906860351562,19.73694610595703,20.618455306518918,12.229020800351,12.132850805874497,12.218749892279169,36
66,67,66,67,False,-231.4460975417016,20.530233957772317,-237.93923950195312,21.709426879882812,-240.685302734375,23.024229049682617,-240.685302734375,23.024229049682617,-241.38373080652815,21.590506484832503,112,1.4997279240428965,False,10.0,-243.63906860351562,19.73694610595703,-246.847412109375,19.999595642089844,12.218749892279169,6.031478441520423,6.864400862405193,6.864400862405193,36
67,68,67,68,False,-240.685302734375,23.024229049682617,-242.13121032714844,24.843639373779297,-248.48574829101562,25.810544967651367,-248.48574829101562,25.810544967651367,-249.3338374183894,22.438724506480654,116,3.4427657367575524,False,8.0,-246.847412109375,19.999595642089844,-250.06228637695312,20.262781143188477,6.864400862405193,6.7607188171966515,5.767421936049988,5.767421936049988,36
68,69,68,69,False,-248.48574829101562,25.810544967651367,-249.44630432128906,23.046119689941406,-255.69638061523438,26.45525360107422,-255.69638061523438,26.45525360107422,-255.29641737728528,23.074888022716763,119,3.3188560834389222,False,6.0,-250.06228637695312,20.262781143188477,-253.5655975341797,20.549577713012695,5.767421936049988,2.8506854191125393,6.278315397727337,6.278315397727337,36
69,70,69,70,False,-255.69638061523438,26.45525360107422,-253.8580322265625,21.129478454589844,-261.4627990722656,25.995086669921875,-261.4627990722656,25.995086669921875,-261.25899733618127,23.711051538952873,122,2.2495236842594792,False,6.0,-253.5655975341797,20.549577713012695,-258.5731506347656,21.028581619262695,6.278315397727337,0.6494635627891351,5.745976027670959,5.745976027670959,36
70,71,70,71,False,-261.4627990722656,25.995086669921875,-257.0342712402344,19.962425231933594,-265.2752685546875,24.779340744018555,-265.2752685546875,24.779340744018555,-265.23405064211187,24.13516054977695,124,0.6361719162490048,False,4.0,-258.5731506347656,21.028581619262695,-263.5738220214844,21.506925582885742,5.745976027670959,1.87212158610372,3.688308730591953,3.688308730591953,36
71,72,71,72,False,-265.2752685546875,24.779340744018555,-259.9673156738281,19.72220230102539,-267.6820373535156,22.87113380432129,-267.6820373535156,22.87113380432129,-267.22157729507717,24.347215055188986,125,1.5166014033095032,False,2.0,-263.5738220214844,21.506925582885742,-266.9277038574219,21.863229751586914,3.688308730591953,4.023943989234842,1.2589239861275967,1.2589239861275967,36
72,73,72,73,False,-267.6820373535156,22.87113380432129,-263.701904296875,19.627521514892578,-270.6690673828125,22.523256301879883,-270.6690673828125,22.523256301879883,-271.19663060100777,24.77132406601306,127,2.179411270615521,False,4.0,-266.9277038574219,21.863229751586914,-270.28131103515625,22.219507217407227,1.2589239861275967,3.9248151707370003,0.49256318525209686,0.49256318525209686,36
73,74,73,74,False,-270.6690673828125,22.523256301879883,-264.34893798828125,14.536208152770996,-273.5319519042969,21.08046531677246,-273.5319519042969,21.08046531677246,-273.1841572539731,24.9833785714251,128,3.917784784552891,False,2.0,-270.28131103515625,22.219507217407227,-273.63311767578125,22.575592041015625,0.49256318525209686,9.707014705043408,1.4985454397068256,1.4985454397068256,36
