protocol,controlled_gt_prior,reference_protocol,gt_prior_jitter_limit_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,progress_capped_to_gt,direct_kalman_ms2_enabled,kalman_x,kalman_y,ms2_lattice_index,ms2_lattice_x,ms2_lattice_y,ms2_x,ms2_y,ms2_support,ms2_mode_count,ms2_anchor_mass,ms2_visual_confidence,ms2_shift_from_kalman_m,frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_step_norm_m,controlled_gt_motion_envelope,gt_velocity_parallel,gt_heading_deg,gt_turn_rate_deg_per_frame,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,motion_prediction_error_m,kalman_progress_std_m,acquisition_hypothesis_count,acquisition_radius_m,acquisition_selected_index,acquisition_target_index,acquisition_confidence,acquisition_margin,selected_hypothesis_center_s,selected_hypothesis_center_e,selected_candidate_capture,bank_candidate_capture,search_grid_size,search_candidate_count,forward_only_search,search_heading_deg,raw_top1_x,raw_top1_y,softms_x,softms_y,softms_mode_count,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,visual_measurement_error_m,measurement_var_s,measurement_var_e,local_visual_confidence,kalman_raw_measurement_s,kalman_raw_measurement_e,kalman_used_measurement_s,kalman_used_measurement_e,kalman_measurement_clip_s,kalman_measurement_clip_e,kalman_posterior_projection_m,kalman_step_limited,kalman_step_limit_m,kalman_motion_step_s,kalman_motion_step_e,v_parallel,v_cross,a_parallel,a_cross,heading_residual_deg,turn_rate_deg_per_frame,estimated_heading_deg,polynomial_heading_deg,heading_error_deg,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,gt_step_for_jump_m,excess_step_over_gt_m,abnormal_jump,error_final_m,end_to_end_latency_ms
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-519.0715306935285,72.97664029281016,-3.4237035450909854,-3.087522915197658,0,1,-517.1046739992765,78.83066314932647,54658,-519.4049682617188,78.96097564697266,-517.1397094726562,78.79676055908203,0.8668990731239319,1,0.7868626117706299,0.12142957001924515,0.048753153951538744,358,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000358.jpg,-515.6478271484375,76.06416320800781,979.6766162987077,-0.032923223602779154,3,3.2371422434883117,3.2371422434883117,1,3.2371422434883117,-10.108795587907574,-1.5698810699558576,977.8503017071233,2.7088990517584293,-517.0391815224017,79.05032251105102,3.294391351539885,13.037946727221811,1,0.0,0,0,0.18909535277251158,1.0,976.7583618164062,-3.602027177810669,1,1,6,18,1,-9.205459432498824,-514.7344970703125,69.41481018066406,-514.6026000976562,70.64737701416016,1,-514.6026000976562,70.64737701416016,981.5277709960938,-5.229767322540283,0.9620582461357117,0.01021718978881836,4.0,4.0,1,977.5374755859375,-5.551257610321045,5.9184404527433125,16.944355010986328,7.696191787719727,0.18909535277251158,977.5374755859375,-5.551257610321045,977.5374755859375,1.046891719683785,0.0,-6.59814933000483,0.0,0,3.3962380831876144,3.3959522079739086,-0.04406493902206421,3.072671890258789,-0.031967390328645706,0.6654818058013916,0.03964770585298538,-0.6752273253447302,0.0,-9.360188403522178,-9.360188403522178,0.7486071843853969,3.4050331115722656,-0.052274350076913834,0.0031698121041396506,1.0,977.7892146537218,2.4430646969894885,3,3,4,278.62691471959334,0.10183325245371135,1.8874016449858573,0.16447035322952264,-517.1397094726562,78.79676055908203,3.378508847984718,3.2371422434883117,0.14136660449640637,0,3.1133263806440494,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-515.7970387067569,72.27496562809795,-3.3306690778506076,-3.2219826140895576,0,1,-513.8232024903945,78.0182959913246,54906,-514.6736450195312,78.93112182617188,-513.8492431640625,77.97618103027344,0.8560967445373535,1,0.765065610408783,0.15358421206474304,0.04951551907661465,359,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000359.jpg,-512.4663696289062,75.4969482421875,982.9072440414009,-0.11322984956896338,3,3.23162571564723,3.23162571564723,1,3.23162571564723,-10.108920670194218,-0.00012508228664247654,981.1989059147699,2.4328783604334197,-513.7706533978497,78.27182301810318,3.0661190733470414,13.384997433773549,1,0.0,0,0,0.1735303984916583,1.0,980.101318359375,-3.8012032508850098,1,1,6,18,1,-9.259614561684828,-514.7344970703125,69.41481018066406,-510.1654052734375,70.97595977783203,1,-510.1654052734375,70.97595977783203,985.864501953125,-4.234930038452148,0.9742749333381653,0.006678879261016846,4.0,4.0,1,981.8736572265625,-4.558703422546387,4.564048311734701,17.028850555419922,7.713342666625977,0.1735303984916583,981.8736572265625,-4.558703422546387,981.8736572265625,0.7965532029221833,0.0,-5.35525662546857,0.0,1,3.3805318609657657,3.3801768570934034,-0.04899058863520622,3.094935894012451,-0.03235437721014023,0.673585057258606,0.03993700072169304,-0.6941649853139426,0.0,-9.37912606349139,-9.37912606349139,0.7297946067028284,3.4313266277313232,-0.05396093428134918,0.00367274288478839,1.0,981.1658596349347,2.1287591737477394,3,3,4,275.2502697383805,0.11271802373808854,1.7413844064661816,0.13668982163477894,-513.8492431640625,77.97618103027344,3.3912415559924822,3.23162571564723,0.1596158403452521,0,2.838826241909835,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-512.2018420853586,71.51980367417293,-3.232390181061728,-3.353685705709872,0,1,-510.21655637264837,77.23795346503745,55154,-509.9422912597656,78.9012680053711,-510.22772216796875,77.23052978515625,0.8328579068183899,1,0.7341222763061523,0.20225556194782257,0.013408430486643594,360,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000360.jpg,-508.9694519042969,74.87348937988281,986.4582076868999,-0.2015005356300352,3,3.5520606027591173,3.5520606027591173,1,3.5520606027591173,-10.108939727093166,-1.9056898948419455e-05,984.8749752840348,2.122350603978977,-510.183625586422,77.40976444977933,2.811922644836429,13.976575678124952,1,0.0,0,0,0.18263929728034886,1.0,983.769287109375,-4.004826545715332,1,1,6,18,1,-9.301443600657338,-500.6012878417969,59.808929443359375,-504.7240295410156,65.94100189208984,1,-504.7240295410156,65.94100189208984,992.0037841796875,-8.39050006866455,0.9740884900093079,0.01028142124414444,4.0,4.0,1,988.012451171875,-8.715124130249023,8.654331835643992,17.09153175354004,7.725382328033447,0.18263929728034886,988.012451171875,-8.715124130249023,987.6272333515558,0.47099576346640126,0.38521782031923646,-9.186119893715423,0.0,1,3.6900990063934582,3.6897329856169496,-0.05197279900312424,3.11224102973938,-0.03231463208794594,0.678255558013916,0.04047095775604248,-0.7007071859609041,0.0,-9.385668264138351,-9.385668264138351,0.7232714629548137,3.450962781906128,-0.05428621917963028,0.005462511637141409,1.0,984.8584490109735,1.9385124800618643,3,3,4,271.5576803623417,0.12462125639326281,1.5997586759264095,0.4398195730197374,-510.22772216796875,77.23052978515625,3.6974869985562733,3.5520606027591173,0.145426395797156,0,2.6718689205371695,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-508.9186455795771,70.84871481969323,-3.1289422104364757,-3.482423791146614,0,1,-506.8929417872889,76.46932892707437,55401,-505.2413635253906,74.1132583618164,-506.86309814453125,76.41523742675781,0.8565335273742676,1,0.7643533945083618,0.1546659767627716,0.061778098218897216,361,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000361.jpg,-505.7897033691406,74.33113861083984,989.6833915137521,-0.25748612770999046,3,3.225669713952409,3.225669713952409,1,3.225669713952409,-9.679451988876341,0.429487738216825,988.3011684657441,1.8941762336247123,-506.8311732981044,76.66684661028948,2.5573798059007173,14.489712560506026,1,0.0,0,0,0.17545055169228468,1.0,987.1161499023438,-4.1724534034729,1,1,6,18,1,-9.330922216867437,-500.6012878417969,59.808929443359375,-504.75164794921875,66.02227783203125,1,-504.75164794921875,66.02227783203125,991.9641723632812,-8.314326286315918,0.9744555950164795,0.007486686110496521,4.0,4.0,1,987.972412109375,-8.641162872314453,8.556487964125461,17.194372177124023,7.746428966522217,0.17545055169228468,987.972412109375,-8.641162872314453,987.972412109375,0.2546828233324425,0.0,-8.895845695646896,0.0,0,3.4332173832935493,3.432802677154541,-0.05336085334420204,3.142368793487549,-0.03325365111231804,0.686935544013977,0.04048531502485275,-0.7296473911653356,0.0,-9.414608469342783,-9.414608469342783,0.2648435195335571,3.4853882789611816,-0.057399991899728775,0.0024072695707729346,1.0,988.307603011805,1.6406314177166628,3,3,4,268.1085263615102,0.13573976385630107,1.3757885019471132,0.08330092046486026,-506.86309814453125,76.41523742675781,3.461993132395793,3.225669713952409,0.236323418443384,0,2.3442790402054468,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-505.62871597206697,70.18051545544739,-3.020409087301321,-3.6079900987518316,0,1,-503.5231717199768,75.66340679188608,55401,-505.2413635253906,74.1132583618164,-503.55975341796875,75.62133026123047,0.8671318292617798,1,0.7748528718948364,0.13891345262527466,0.055755314186060514,362,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000362.jpg,-502.6083068847656,73.78850555419922,992.9102470195149,-0.3135019279851537,3,3.2273416653575366,3.2273416653575366,1,3.2273416653575366,-9.679473106990688,-2.1118114348031796e-05,991.734287717839,1.6338119130866533,-503.47673508294463,75.89106207886998,2.27484317587565,14.865690336763695,1,0.0,0,0,0.1829288879371062,1.0,990.4692993164062,-4.336206912994385,1,1,6,18,1,-9.360212415905979,-500.6012878417969,59.808929443359375,-500.82513427734375,66.01042175292969,1,-500.82513427734375,66.01042175292969,995.8474731445312,-7.733137130737305,0.96506267786026,0.008411578834056854,4.0,4.0,1,991.8555908203125,-8.061673164367676,7.819620016779699,17.24988555908203,7.756909370422363,0.1829288879371062,991.8555908203125,-8.061673164367676,991.8555908203125,-0.018020752009571872,0.0,-8.043652412358103,0.0,1,3.4648031393628904,3.4643540382385254,-0.05578433722257614,3.1652703285217285,-0.03468049317598343,0.6963520646095276,0.03993663191795349,-0.7435780955861055,0.0,-9.428539173763554,-9.428539173763554,0.2509339332271352,3.5129594802856445,-0.060306765139102936,0.0025782404447758523,1.0,991.6929511782865,1.3546370791651248,3,3,4,264.72317819502865,0.14665259026095961,1.217295841228406,0.06207133683580812,-503.55975341796875,75.62133026123047,3.3974070951217987,3.2273416653575366,0.1700654297642621,0,2.065065837267285,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-502.0212936925092,69.46238606669557,-2.906883292118577,-3.730179851273171,0,1,-499.9844174755145,74.81180168396801,55649,-500.510009765625,74.0833969116211,-500.03570556640625,74.78544616699219,0.8604297637939453,1,0.7702687978744507,0.14573895931243896,0.05766352003117659,363,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000363.jpg,-499.1144104003906,73.19256591796875,996.4540686271976,-0.3750251470239991,3,3.5443556104824596,3.5443556104824596,1,3.5443556104824596,-9.67955592728022,-8.282028953130024e-05,995.3620716687997,1.343257233662713,-499.9344230660281,75.056038731058,2.035915444444741,15.09084555638123,1,0.0,0,0,0.18800599742297086,1.0,994.143798828125,-4.501376628875732,1,1,6,18,1,-9.384126775820045,-500.6012878417969,59.808929443359375,-495.9896240234375,65.90302276611328,1,-495.9896240234375,65.90302276611328,1000.6437377929688,-7.10913610458374,0.9577179551124573,0.008826583623886108,4.0,4.0,1,996.6510620117188,-7.441554546356201,7.069274654812297,17.38483428955078,7.7870941162109375,0.18800599742297086,996.6510620117188,-7.441554546356201,996.6510620117188,-0.316952662085189,0.0,-7.124601884271012,0.0,1,3.6397819800823887,3.639311867734452,-0.05849779397249222,3.1989428997039795,-0.03504239767789841,0.7037342190742493,0.040556441992521286,-0.778893855493921,0.0,-9.463854933671369,-9.463854933671369,0.21570099360885114,3.550281286239624,-0.06303197145462036,0.0036049542760568563,1.0,995.3028103628094,1.0604736092731792,3,3,4,261.1133190105058,0.1582891383170796,1.1512582643881615,0.3454127107784801,-500.03570556640625,74.78544616699219,3.621824882445702,3.5443556104824596,0.07746927196324238,0,1.8401228955297324,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-498.42942653492577,68.8107857807078,-2.7884658415663734,-3.8487906353078203,0,1,-496.77423080437336,73.97703821349582,55897,-495.7786865234375,74.05353546142578,-496.7945251464844,73.94195556640625,0.839009702205658,1,0.7451513409614563,0.18452683091163635,0.040529649005758825,364,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000364.jpg,-495.6409606933594,72.65957641601562,999.9681723537094,-0.3774075371203023,3,3.514104534083714,3.514104534083714,1,3.514104534083714,-8.723804802603977,0.9557511246762421,998.9519981510668,1.0330531907736817,-496.43250150777783,74.2073078572409,1.7383927850309073,15.228415788529025,1,0.0,0,0,0.20495701226953422,1.0,997.7928466796875,-4.603128433227539,1,1,6,18,1,-9.412031620395837,-500.6012878417969,59.808929443359375,-496.02099609375,65.81069946289062,1,-496.02099609375,65.81069946289062,1000.626708984375,-7.205138206481934,0.9558482766151428,0.015195660293102264,4.0,4.0,1,996.6337890625,-7.540339946746826,7.900994408147301,17.4661865234375,7.803706169128418,0.20495701226953422,996.6337890625,-7.540339946746826,996.6337890625,-0.6551258794710499,0.0,-6.8852140672757765,0.0,0,3.602987625348316,3.602467508226549,-0.06121830269694328,3.2260046005249023,-0.03630588948726654,0.7127649784088135,0.04023200646042824,-0.792854762157427,0.0,-9.477815840334875,-9.477815840334875,0.7540110377308971,3.581820011138916,-0.0657595619559288,0.005634187426833385,1.0,998.6341941921735,0.7160774867438707,3,3,4,257.7819351811417,0.16902800818490804,1.3339781615359243,0.28809993355881147,-496.7945251464844,73.94195556640625,3.3491382336000655,3.514104534083714,0.0,0,1.724878903827791,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-495.14732191302915,68.21123532094954,-2.6652662489666197,-3.9636227723121844,0,1,-493.36819417901836,72.9390231053502,56145,-491.0473327636719,74.02367401123047,-493.3135681152344,72.9013671875,0.8458872437477112,1,0.7495261430740356,0.17760875821113586,0.06634738121186975,365,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000365.jpg,-492.4820556640625,72.17485809326172,1003.1640490980404,-0.3795689198158351,3,3.1958774752062147,3.1958774752062147,1,3.1958774752062147,-8.723710409704415,9.439289956324689e-05,1002.2090807929679,0.6898792755423369,-493.2645857499169,73.37624502967334,1.4337656385364248,14.654916268395182,1,0.0,0,0,0.25943780708674347,1.0,1001.1278686523438,-4.700201988220215,1,1,6,18,1,-9.435056081366245,-486.43768310546875,54.961185455322266,-490.44354248046875,66.10099029541016,1,-490.44354248046875,66.10099029541016,1006.0963745117188,-6.075972557067871,0.9569724202156067,0.03723528981208801,4.0,4.0,1,1002.1030883789062,-6.410619735717773,6.123659983338165,17.50408363342285,7.809223651885986,0.25943780708674347,1002.1030883789062,-6.410619735717773,1002.1030883789062,-1.08819310615079,0.0,-5.3224266295669835,0.0,1,3.5606966815496013,3.560122489929199,-0.0639430582523346,3.239081621170044,-0.036082521080970764,0.7169575691223145,0.040844179689884186,-0.7900151643708471,0.0,-9.474976242548294,-9.474976242548294,0.7512658328438805,3.5970022678375244,-0.0652618482708931,0.005105462724790862,1.0,1002.2323672795388,0.21305019018523005,3,3,4,254.18376209377635,0.18062688556629788,0.9316818185016018,0.043204145963829266,-493.3135681152344,72.9013671875,3.633164739964808,3.1958774752062147,0.43728726475859325,0,1.104186768832514,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-491.8580506612469,67.61527098099975,-2.5374024678875724,-4.074479690386963,0,1,-489.9040777232549,72.0243608503487,56145,-491.0473327636719,74.02367401123047,-489.8999938964844,72.0089111328125,0.8796155452728271,1,0.7960721850395203,0.10843227803707123,0.015980344584516883,366,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000366.jpg,-489.3206481933594,71.68975067138672,1006.3624583441672,-0.3817370680021882,3,3.1984099810023947,3.1984099810023947,1,3.1984099810023947,-8.72380092381627,-9.051411185557024e-05,1005.7549320829025,0.17729138655108578,-489.83679423353703,72.33410634672082,0.8255912857621126,14.464608478310499,1,0.0,0,0,0.21048017758492382,1.0,1004.4694213867188,-4.7926483154296875,1,1,6,18,1,-9.449028140448005,-481.70635986328125,54.93132019042969,-485.791259765625,65.82527160644531,1,-485.791259765625,65.82527160644531,1010.7369384765625,-5.646028995513916,0.9618091583251953,0.018716320395469666,4.0,4.0,1,1006.7432861328125,-5.983954429626465,5.615146406950502,17.602767944335938,7.831578731536865,0.21048017758492382,1006.7432861328125,-5.983954429626465,1006.7432861328125,-1.5200009064640385,0.0,-4.463953523162426,0.0,1,3.5828354497263932,3.5822505950927734,-0.0647343322634697,3.259862184524536,-0.03638128191232681,0.7213221788406372,0.04108194634318352,-0.8110801081014011,0.0,-9.496041186278848,-9.496041186278848,0.7722402624625789,3.619936227798462,-0.06708920001983643,0.004703556981171109,1.0,1005.7415620137932,-0.15371822931761295,3,3,4,250.67456735952197,0.19193893711072169,0.6208963303739665,0.061452203522141424,-489.8999938964844,72.0089111328125,3.528309334010136,3.1984099810023947,0.3298993530077414,0,0.6614414893752267,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-486.61682332855236,66.75793387680777,-2.4050008187867222,-4.181168296043795,0,1,-484.7959918611845,70.97741488746743,56392,-486.3464050292969,69.23565673828125,-484.81146240234375,70.92393493652344,0.8685594797134399,1,0.775814414024353,0.13749219477176666,0.055672639570363364,367,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000367.jpg,-484.2118225097656,70.93910217285156,1011.5260529030979,-0.35233868911380567,3,5.163678246531268,5.163678246531268,1,5.163678246531268,-8.358757148698734,0.36504377511753605,1010.9490449378923,-0.2052095814092193,-484.75999755032626,71.1716732182355,0.5954705418781281,14.809237374982827,1,0.0,0,0,0.20136674362782392,1.0,1009.7799682617188,-4.848722457885742,1,1,6,18,1,-9.4654827064888,-477.00543212890625,50.1432991027832,-481.468505859375,60.32117462158203,1,-481.468505859375,60.32117462158203,1015.8412475585938,-10.434271812438965,0.9673554301261902,0.016291126608848572,4.0,4.0,1,1011.847412109375,-10.772329330444336,10.424944925747807,17.63570213317871,7.836787700653076,0.20136674362782392,1011.847412109375,-10.772329330444336,1011.847412109375,-1.8874647083951288,0.0,-8.884864622049207,0.0,1,5.214272434719572,5.213852852201323,-0.06614725291728973,3.272520065307617,-0.03654543682932854,0.725326418876648,0.04134294390678406,-0.8158071859764318,0.0,-9.50076826415388,-9.50076826415388,1.1420111154551456,3.6345887184143066,-0.06763024628162384,0.0028569968358849577,1.0,1010.9355790213266,-0.4578784483277088,3,3,4,245.4805503519886,0.20868209118487582,0.5904738817713451,1.891158181223651,-484.81146240234375,70.92393493652344,5.202915155311962,5.163678246531268,0.03923690878069408,0,0.5998316812481136,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-481.8154981446905,65.97023142877441,-2.268195898596747,-4.283499345151368,0,1,-480.1446440914847,69.95808586360367,56640,-481.61505126953125,69.2057876586914,-480.2547302246094,69.83758544921875,0.8205468058586121,1,0.6936682462692261,0.2705646753311157,0.16321552185158722,368,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000368.jpg,-479.54730224609375,70.25373077392578,1016.240579714959,-0.3255024279409763,3,4.714603190584656,4.714603190584656,1,4.714603190584656,-8.358822749179485,-6.560048075118529e-05,1015.7040542077636,-0.46971270297926304,-480.0994516604828,70.19219015735764,0.5555683785977996,15.028853305407143,1,0.0,0,0,0.22872071880463515,1.0,1014.6452026367188,-4.902385711669922,1,1,6,18,1,-9.477832649003535,-477.00543212890625,50.1432991027832,-477.51409912109375,59.922855377197266,1,-477.51409912109375,59.922855377197266,1019.8104248046875,-10.230902671813965,0.944843590259552,0.02228011190891266,4.0,4.0,1,1015.8162231445312,-10.57360553741455,10.256885289466155,17.756738662719727,7.865739345550537,0.22872071880463515,1015.8162231445312,-10.57360553741455,1015.8162231445312,-2.197101889006911,0.0,-8.376503648407638,0.0,1,4.761729489752961,4.761257582514687,-0.06703705340623856,3.3020179271698,-0.037433333694934845,0.7314387559890747,0.04132506251335144,-0.8473951033404482,0.0,-9.532356181517896,-9.532356181517896,1.1735334323384108,3.667088031768799,-0.0710122138261795,0.002927656302672272,1.0,1015.6041019286063,-0.8436986297234398,3,3,4,240.81202744470892,0.2237312907200199,0.6364777863527706,1.4125852634148561,-480.2547302246094,69.83758544921875,4.6844384239913985,4.714603190584656,0.0,0,0.8207504347012093,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-478.43044468218164,65.37524294946935,-2.1271304731972442,-4.381287812249396,0,1,-476.7142082140662,68.71126711472252,56888,-476.88372802734375,69.17591857910156,-476.7987060546875,68.64520263671875,0.8633426427841187,1,0.7753949761390686,0.13811169564723969,0.10725856759984147,369,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000369.jpg,-476.3033142089844,69.75653076171875,1019.5224486195536,-0.3271547298999257,3,3.2818693205317313,3.2818693205317313,1,3.2818693205317313,-8.713807422587424,-0.3549846734079387,1019.3440625625167,-0.7773789268429735,-476.5476392766429,69.33840557212606,0.484276174159182,13.430780754653277,1,0.0,0,0,0.3748518081343547,1.0,1018.081298828125,-4.979404449462891,1,1,6,18,1,-9.496915877379434,-477.00543212890625,50.1432991027832,-473.0184631347656,60.035301208496094,1,-473.0184631347656,60.035301208496094,1024.237548828125,-9.440899848937988,0.9207432270050049,0.07543046772480011,4.0,4.0,1,1020.2432250976562,-9.781898498535156,9.48217793874027,17.761188507080078,7.862269401550293,0.3748518081343547,1020.2432250976562,-9.781898498535156,1020.2432250976562,-2.745884410264659,0.0,-7.036014088270498,0.0,1,3.6499927810396064,3.6493325233459473,-0.0694221556186676,3.314790964126587,-0.03774162754416466,0.7369968295097351,0.04153168573975563,-0.8472684780365385,0.0,-9.532229556213986,-9.532229556213986,0.8184221336265626,3.682635545730591,-0.07143904268741608,0.010602309410499916,1.0,1019.200549211288,-1.5005447133084115,3,3,4,237.21558016202715,0.23532460489018475,0.32189940826560814,0.03292164359485561,-476.7987060546875,68.64520263671875,3.655937613612901,3.2818693205317313,0.37406829308116984,0,1.216742898974621,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-475.0406101379112,64.78487830996966,-1.9819553527549367,-4.474353257413154,0,1,-473.97671201830224,67.64156886870263,57136,-472.1523742675781,69.14605712890625,-474.04034423828125,67.59471130371094,0.855482816696167,1,0.770394504070282,0.1455506831407547,0.07902335614493104,370,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000370.jpg,-473.05865478515625,69.25923156738281,1022.8049961890846,-0.32880369641617746,3,3.2825479837047062,3.2825479837047062,1,3.2825479837047062,-8.713743239590515,6.418299690801438e-05,1022.8049961890846,-1.4931107652447155,-473.23446673187084,68.10827496093904,1.1643070688285517,12.461352471981769,1,0.0,0,0,0.3555090742147342,1.0,1021.5214233398438,-5.0511298179626465,1,1,6,18,1,-9.509275691651954,-477.00543212890625,50.1432991027832,-473.0118408203125,60.08430480957031,1,-473.0118408203125,60.08430480957031,1024.2366943359375,-9.391457557678223,0.9261128306388855,0.06887468695640564,4.0,4.0,1,1020.2421875,-9.73378849029541,9.747908870621801,17.82124900817871,7.875146389007568,0.3555090742147342,1020.2421875,-9.73378849029541,1020.2421875,-3.4297007376990267,0.0,-6.304087752596383,0.0,0,3.669994137997865,3.669314384460449,-0.07063229382038116,3.327305793762207,-0.037733644247055054,0.7395644187927246,0.041835229843854904,-0.851017558199788,0.0,-9.535978636377235,-9.535978636377235,0.82223539678672,3.696430206298828,-0.07172521948814392,0.018069785443594024,1.0,1022.0859080412382,-2.1224742698989427,3,3,4,234.33022133207697,0.24462569254142047,0.719088147846378,0.04475781005750079,-474.04034423828125,67.59471130371094,2.951625306662842,3.2825479837047062,0.0,0,1.9324445375097186,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-471.6476180683132,64.19952662411752,-1.8328292499538155,-4.562520189847323,0,1,-470.40757187820896,66.77189167519175,57136,-472.1523742675781,69.14605712890625,-470.46527099609375,66.7417984008789,0.8728247284889221,1,0.800139307975769,0.10281164199113846,0.06507528996133403,371,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000371.jpg,-469.8147888183594,68.76204681396484,1026.0867421189814,-0.3304593473328932,3,3.2817463475372852,3.2817463475372852,1,3.2817463475372852,-8.713866972738781,-0.00012373314826625876,1025.8273191383232,-2.137833492266025,-470.34415308730115,67.01457004632698,1.82589747320772,12.551897703351475,1,0.0,0,0,0.1942840630150214,1.0,1024.9638671875,-5.1174235343933105,1,1,6,18,1,-9.518621738314058,-472.2436828613281,54.871585845947266,-467.4071044921875,61.12647247314453,1,-467.4071044921875,61.12647247314453,1029.6197509765625,-7.514917373657227,0.9686519503593445,0.013743288815021515,4.0,4.0,1,1025.6251220703125,-7.858102798461914,7.541784205124056,17.858972549438477,7.883011817932129,0.1942840630150214,1025.6251220703125,-7.858102798461914,1025.6251220703125,-3.8084021962408103,0.0,-4.049700602221104,0.0,0,3.686273444883909,3.68558406829834,-0.07128804922103882,3.340440511703491,-0.03810450807213783,0.7431144714355469,0.0418962761759758,-0.8681858256479968,0.0,-9.553146903825445,-9.553146903825445,0.8392799310866625,3.7113118171691895,-0.07339903712272644,0.0044267009289525126,1.0,1025.7487789097727,-2.425766385298375,3,3,4,230.6673504635425,0.25643312621301867,0.3379632092087377,0.05869416416620599,-470.46527099609375,66.7417984008789,3.6754059785039264,3.2817463475372852,0.39365963096664114,0,2.1223879744585585,nan
