protocol,frame_id,image_path,reference_x,reference_y,reference_progress_s,reference_cross_e,reference_waypoint_leg,reference_step_s,reference_step_e,reference_step_norm_m,reference_heading_deg,trajectory_history_count,trajectory_history_path_length_se,bootstrap_frame,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,motion_v_s,motion_v_e,motion_a_s,motion_a_e,motion_next_step_s,motion_next_step_e,motion_step_error_se,estimated_heading_deg,search_grid_size,search_forward_rows,search_forward_cols,search_candidate_count,forward_only_search,search_heading_deg,raw_top1_x,raw_top1_y,softms_x,softms_y,softms_mode_count,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_confidence,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,measurement_var_s,measurement_var_e,measurement_correction_s,measurement_correction_e,kalman_nis,final_progress_s,final_cross_e,waypoint_leg,target_waypoint,final_x,final_y,final_step_m,error_final_m,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_velocity_parallel,gt_heading_deg,v_parallel,poly_next_step_parallel,heading_error_deg,progress_error_m
trajectory_gru_inertial_forward_sat_external_kalman,10,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000010.jpg,-77.41057586669922,4.6642866134643555,39.959488535763946,0.4009290502470162,0,3.521925253995086,0.06543976182170674,3.522533159127909,174.99070020455036,8,61.26411531718696,0,77.07679548843663,8.871096005946068,-115.21574314229507,0.16900787454781785,3.575669765472412,-0.020681539550423622,3.575669527053833,-0.02068157121539116,5.368177890777588,-0.0310223251581192,1.8487708708898583,173.59512359598898,6,3,6,18,1,173.59512359598895,-122.49102020263672,-4.4408278465271,-122.74772644042969,-1.5424270629882812,1,84.38541412353516,11.369874954223633,0.9945156574249268,0.0006753578782081604,0.15470290812344034,0.0010000000474974513,0.0010000000474974513,0,84.3127670288086,11.51563549041748,1.3295027017593384,1.3206019401550293,-0.07264367491006851,0.1457604169845581,0.6303853645035492,80.04641465146445,9.95786012828107,0,1,-118.283681599849,-0.5974435927208486,8.404370913563513,41.21039404126007,-77.41057586669922,4.6642866134643555,39.959488535763946,0.4009290502470162,0,3.521925253995086,3.521925253995086,174.99070020455036,3.575669765472412,5.368177890777588,1.3955766085613845,40.0869261157005
trajectory_gru_inertial_forward_sat_external_kalman,11,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000011.jpg,-80.71418762207031,4.9646830558776855,43.276340026889336,0.4517703588450045,0,3.316851491125391,0.0508413085979883,3.3172411206966346,174.80439967410388,8,65.95682472206548,0,85.42957810361288,9.926943858412457,-123.63335536357206,0.0028856419683513934,3.5857064723968506,-0.020610833540558815,3.5857059955596924,-0.0206108707934618,5.3831634521484375,-0.03091626986861229,2.067928775829485,173.59717406280373,6,3,6,18,1,173.59717406280373,-127.2834243774414,-13.927163124084473,-131.85260009765625,-2.2760651111602783,1,93.3615493774414,13.06277084350586,0.9993899464607239,0.0025935806334018707,0.1568176060417362,0.0010000000474974513,0.0010000000474974513,0,93.28890228271484,13.208494186401367,1.3295090198516846,1.3205946683883667,-0.07264817506074905,0.14572319388389587,0.7348524557064143,88.98794761525666,11.414788261851843,0,1,-127.32917706710897,-1.1000996189972057,9.059450939707801,47.0078592349676,-80.71418762207031,4.9646830558776855,43.276340026889336,0.4517703588450045,0,3.316851491125391,3.316851491125391,174.80439967410388,3.5857064723968506,5.3831634521484375,1.2072256113001458,45.71160758836732
trajectory_gru_inertial_forward_sat_external_kalman,12,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000012.jpg,-84.01985931396484,5.2652668952941895,46.59525971931984,0.5026432819791627,0,3.318919692430505,0.050872923134158254,3.319309563615786,174.8043981685186,8,65.46909665030816,0,94.3852631174234,11.384032816490706,-132.69294045475723,-0.4984328934149733,3.595184564590454,-0.020503617823123932,3.595184087753296,-0.020503656938672066,5.397315502166748,-0.03075544536113739,2.0799981568435046,173.59974403553153,6,3,6,18,1,173.5997440355315,-136.74606323242188,-13.867202758789062,-141.29913330078125,-2.0524673461914062,1,102.77871704101562,13.83995532989502,0.9996383190155029,0.003813859075307846,0.15973169724137265,0.0010000000474974513,0.0010000000474974513,0,102.70596313476562,13.985971450805664,1.329531192779541,1.3206424713134766,-0.07275063544511795,0.1460159718990326,0.7644789746528226,98.3469203574336,12.624512288383182,0,1,-136.76361261748684,-1.3127703855459263,9.436832255008998,53.15236671128493,-84.01985931396484,5.2652668952941895,46.59525971931984,0.5026432819791627,0,3.318919692430505,3.318919692430505,174.8043981685186,3.595184564590454,5.397315502166748,1.2046541329870593,51.75166063811376
trajectory_gru_inertial_forward_sat_external_kalman,13,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000013.jpg,-87.32689666748047,5.565974712371826,49.91555052514641,0.5535374225338976,0,3.3202908058265663,0.050894140554734846,3.320680841152794,174.80440163239388,8,65.73992758921578,0,103.75320278236036,12.593894041738446,-142.1363071087766,-0.7102913084285873,3.601189374923706,-0.020412154495716095,3.601189374923706,-0.020412184298038483,5.406282424926758,-0.030618246644735336,2.087583604127795,173.60173951940334,6,3,6,18,1,173.60173951940334,-155.57974243164062,0.5271732211112976,-150.87103271484375,-1.8537147045135498,1,112.31790924072266,14.655110359191895,0.9998346567153931,0.00010954588651657104,0.1503629285344549,0.0010000000474974513,0.0010000000474974513,0,112.24540710449219,14.800566673278809,1.3294365406036377,1.3205829858779907,-0.07249963283538818,0.14545604586601257,0.7243683351553147,107.54868791421434,13.581455170262993,0,1,-146.0149789655927,-1.290712703485891,9.251392643716036,59.087267377572765,-87.32689666748047,5.565974712371826,49.91555052514641,0.5535374225338976,0,3.3202908058265663,3.3202908058265663,174.80440163239388,3.601189374923706,5.406282424926758,1.202662112990538,57.63313738906793
trajectory_gru_inertial_forward_sat_external_kalman,14,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000014.jpg,-90.52931213378906,5.903904438018799,53.135745148952026,0.5563486752267898,0,3.220194623805618,0.0028112526928921744,3.2201958509271336,173.97624782710264,8,66.17529911983867,0,112.96322009881517,13.550947691399992,-151.39588862661657,-0.6874708744945526,3.6067140102386475,-0.020338306203484535,3.6067137718200684,-0.02033834345638752,5.41453218460083,-0.03050747886300087,2.1945905013439693,173.6034060014864,6,3,6,18,1,173.60340600148643,-155.57974243164062,0.5271732211112976,-160.28204345703125,-2.134977102279663,1,121.64633178710938,15.930562019348145,0.9996827244758606,0.0001426897943019867,0.15052935103566129,0.0010000000474974513,0.0010000000474974513,0,121.57366943359375,16.076171875,1.3294843435287476,1.3206299543380737,-0.07265947014093399,0.14561021327972412,0.7426276596433892,116.91608874835221,14.711744279136632,0,1,-155.4493903767684,-1.423502694533326,9.435345879036177,65.33228493142373,-90.52931213378906,5.903904438018799,53.135745148952026,0.5563486752267898,0,3.220194623805618,3.220194623805618,173.97624782710264,3.6067140102386475,5.41453218460083,0.37284182561623425,63.78034359940018
trajectory_gru_inertial_forward_sat_external_kalman,15,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000015.jpg,-93.73101806640625,6.241759300231934,56.3552263008284,0.5591592961388694,0,3.219481151876373,0.00281062091207962,3.2194823787182236,173.9762476684503,8,66.19065588017007,0,122.34032218493668,14.681377560367558,-160.8399617253142,-0.8193743568373932,3.6132102012634277,-0.02024446614086628,3.6132099628448486,-0.020244503393769264,5.424233436584473,-0.030366718769073486,2.2050018985919047,173.6054701491819,6,3,6,18,1,173.60547014918194,-165.1339874267578,-13.687359809875488,-169.70176696777344,-2.0291996002197266,1,131.0243682861328,16.82206916809082,0.999755322933197,0.0013106688857078552,0.15340936961264093,0.0010000000474974513,0.0010000000474974513,0,130.95159912109375,16.96800422668457,1.3295165300369263,1.3206562995910645,-0.07276678830385208,0.14593558013439178,0.7414081153184559,126.4097833604161,15.763345537967243,0,1,-165.0010607402212,-1.4646835474006163,9.551759136133256,71.6854814037768,-93.73101806640625,6.241759300231934,56.3552263008284,0.5591592961388694,0,3.219481151876373,3.219481151876373,173.9762476684503,3.6132102012634277,5.424233436584473,0.37077751926838687,70.0545570595877
trajectory_gru_inertial_forward_sat_external_kalman,16,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000016.jpg,-97.24320983886719,6.612377643585205,59.88691704277317,0.562242514237069,0,3.5316907419447716,0.0030832180981995583,3.531692087791945,173.9762482665924,8,64.71226842709021,0,131.8441357583348,15.733114702887097,-170.4017086248545,-0.8596196546089097,3.619986057281494,-0.02015387825667858,3.619985580444336,-0.020153913646936417,5.434352397918701,-0.03023083508014679,1.9029532845691786,173.6075000121613,6,3,6,18,1,173.60750001216132,-179.29742431640625,-8.839301109313965,-179.4245147705078,-1.930410385131836,1,140.70298767089844,17.752588272094727,0.999566376209259,0.0007272399961948395,0.15205471808702428,0.0010000000474974513,0.0010000000474974513,0,140.63037109375,17.898235321044922,1.3295080661773682,1.3206660747528076,-0.0726124718785286,0.14564786851406097,0.7616063125214922,135.93275445705012,16.741907788003232,0,1,-174.57411506827714,-1.430137684953312,9.573116659924441,77.74799647842869,-97.24320983886719,6.612377643585205,59.88691704277317,0.562242514237069,0,3.5316907419447716,3.5316907419447716,173.9762482665924,3.619986057281494,5.434352397918701,0.3687482544310967,76.04583741427695
trajectory_gru_inertial_forward_sat_external_kalman,17,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000017.jpg,-100.48795318603516,6.946656227111816,63.14881561594464,0.5731630791152781,0,3.2618985731714716,0.010920564878209138,3.2619168536913,174.1180490022728,8,65.69688208176106,0,141.37733882670955,16.711809413070227,-179.98495150277765,-0.8241228752372329,3.6268370151519775,-0.02006557025015354,3.6268365383148193,-0.020065611228346825,5.444584369659424,-0.03009837493300438,2.1830711943529195,173.6094928778446,6,3,6,18,1,173.6094928778446,-188.7600555419922,-8.779375076293945,-188.69692993164062,-1.8639456033706665,1,149.93038940429688,18.667600631713867,0.9997594952583313,4.459172487258911e-06,0.15014155055076558,0.0010000000474974513,0.0010000000474974513,0,149.85794067382812,18.81297492980957,1.3295042514801025,1.3206632137298584,-0.07244423776865005,0.14537349343299866,0.6996929812495246,145.27488682014769,17.678707730844852,0,1,-183.96292698077187,-1.373198293140522,9.388984568234362,83.88856435337384,-100.48795318603516,6.946656227111816,63.14881561594464,0.5731630791152781,0,3.2618985731714716,3.2618985731714716,174.1180490022728,3.6268370151519775,5.444584369659424,0.5085561244282246,82.12607120420304
trajectory_gru_inertial_forward_sat_external_kalman,18,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000018.jpg,-103.73233032226562,7.28089714050293,66.41034604807447,0.5840823542967202,0,3.261530432129831,0.01091927518144209,3.261548710395039,174.11804799759784,8,66.16672776306925,0,150.73100111229246,17.648742162510988,-189.38524266647502,-0.7660955762883219,3.634556770324707,-0.019977033138275146,3.634556531906128,-0.01997707225382328,5.456114292144775,-0.029965568333864212,2.194964666929143,173.6115567801481,6,3,6,18,1,173.6115567801481,-202.8319549560547,10.343133926391602,-198.17608642578125,-1.2897660732269287,1,159.41708374023438,19.09962272644043,0.9996513724327087,0.0008549988269805908,0.15232736724109133,0.0010000000474974513,0.0010000000474974513,0,159.3445281982422,19.245065689086914,1.3295592069625854,1.3206950426101685,-0.07256296277046204,0.14544370770454407,0.7103426520945285,154.77688319963184,18.399512070161,0,1,-193.48785125687243,-1.0845607594465,9.529296621015993,90.14451965659624,-103.73233032226562,7.28089714050293,66.41034604807447,0.5840823542967202,0,3.261530432129831,3.261530432129831,174.11804799759784,3.634556770324707,5.456114292144775,0.5064912174497351,88.36653715155737
trajectory_gru_inertial_forward_sat_external_kalman,19,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000019.jpg,-107.29228973388672,7.647648811340332,69.9891271564869,0.596064779844016,0,3.5787811084124286,0.011982425547295783,3.5788011680521774,174.11806444073886,8,66.18608219820159,0,160.2439509181377,18.369652037438644,-198.9210700483113,-0.47640401596782667,3.641890287399292,-0.019906675443053246,3.641889810562134,-0.01990671455860138,5.467067718505859,-0.029860032722353935,1.8887501457768807,173.61329321838775,6,3,6,18,1,173.61329321838772,-202.8319549560547,10.343133926391602,-207.59765625,-1.353249192237854,1,168.779052734375,20.159635543823242,0.9997255206108093,0.0006960034370422363,0.1518890972682901,0.0010000000474974513,0.0010000000474974513,0,168.7066192626953,20.304920196533203,1.329506278038025,1.3206474781036377,-0.07243446260690689,0.14528492093086243,0.6977423775079697,164.19256799303903,19.27378124496171,0,1,-202.94318640121443,-0.9576591165204604,9.456186690141344,96.03720819451755,-107.29228973388672,7.647648811340332,69.9891271564869,0.596064779844016,0,3.5787811084124286,3.5787811084124286,174.11806444073886,3.641890287399292,5.467067718505859,0.5047712223511098,94.20344083655213
trajectory_gru_inertial_forward_sat_external_kalman,20,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000020.jpg,-110.61548614501953,7.9523024559021,73.32590381440738,0.6447450147215986,0,3.336776657920481,0.04868023487758266,3.3371317370027174,174.76205705427316,8,67.99030594147851,0,169.66897027575388,19.244061031697484,-208.3857021512805,-0.3486537278056403,3.648139476776123,-0.01981346495449543,3.648139238357544,-0.019813494756817818,5.476402282714844,-0.029720213264226913,2.1410615228305567,173.61528939784026,6,3,6,18,1,173.61528939784023,-221.75726318359375,10.4629487991333,-217.47091674804688,-0.4942439794540405,1,178.68777465820312,20.350130081176758,0.9947612881660461,0.021977297961711884,0.207822661424584,0.0010000000474974513,0.0010000000474974513,0,178.6154022216797,20.49525260925293,1.3295204639434814,1.320670247077942,-0.07237210124731064,0.14512166380882263,1.0053571502273522,175.22287074123153,20.021494411599875,0,1,-213.9906850672339,-0.5340709667279313,11.055616386992925,103.72294965954117,-110.61548614501953,7.9523024559021,73.32590381440738,0.6447450147215986,0,3.336776657920481,3.336776657920481,174.76205705427316,3.648139476776123,5.476402282714844,1.1467676564328997,101.89696692682415
trajectory_gru_inertial_forward_sat_external_kalman,21,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000021.jpg,-113.93445587158203,8.25656795501709,76.65843644508136,0.69336399541073,0,3.332532630673981,0.0486189806891314,3.332887267789004,174.76206843224335,8,67.43802691046977,0,180.72366086040267,19.991880093437672,-219.45746295689648,0.07740957107154856,3.6644656658172607,-0.019742866978049278,3.6644651889801025,-0.019742902368307114,5.500790119171143,-0.029614318162202835,2.1696684044971435,173.61777088556457,6,3,6,18,1,173.6177708855646,-221.75726318359375,10.4629487991333,-226.1573486328125,-0.45405927300453186,1,187.32969665527344,21.229272842407227,0.993474543094635,0.016026578843593597,0.19365357341856437,0.0010000000474974513,0.0010000000474974513,0,187.2573699951172,21.374313354492188,1.3294774293899536,1.32066011428833,-0.07231934368610382,0.14504137635231018,0.6119997476846888,184.07977662443218,20.702739450224083,0,1,-222.86995434723278,-0.27435250417090273,8.883066848027477,109.26902320428923,-113.93445587158203,8.25656795501709,76.65843644508136,0.69336399541073,0,3.332532630673981,3.332532630673981,174.76206843224335,3.6644656658172607,5.500790119171143,1.1442975466787857,107.42134017935082
