pair_current_index,pair_next_index,current_frame_id,next_frame_id,is_initial_frame,search_center_x,search_center_y,final_ms_x,final_ms_y,provisional_next_x,provisional_next_y,reference_current_x,reference_current_y,reference_next_x,reference_next_y,search_center_error_m,final_error_m,provisional_next_error_m,ms_candidate_count,kalman_current_xy_x,kalman_current_xy_y,gru_next_xy_x,gru_next_xy_y,ms_correction_gain_m,ms_improved_search_center
20,21,20,21,False,-16.94268798828125,-8.017426490783691,-19.07497787475586,-10.91883373260498,-19.825927734375,-9.355367660522461,-87.91920471191406,4.623467922210693,-91.22086334228516,4.939162731170654,72.0933987115367,70.57684258689517,72.81188384856331,36,-18.578388214111328,-8.379877090454102,-19.825927734375,-9.355367660522461,1.5165561246415251,True
21,22,21,22,False,-19.825927734375,-9.355367660522461,-17.3552303314209,-13.191427230834961,-24.55491828918457,-9.91897964477539,-91.22086334228516,4.939162731170654,-94.5164794921875,5.254280090332031,72.81188384856331,76.05820161209479,71.58804269534512,36,-19.03369140625,-10.912371635437012,-24.55491828918457,-9.91897964477539,-3.2463177635314793,False
22,23,22,23,False,-24.55491828918457,-9.91897964477539,-20.07889175415039,-12.02485179901123,-26.15252685546875,-11.383426666259766,-94.5164794921875,5.254280090332031,-97.71556854248047,5.570963382720947,71.58804269534512,76.41677084977677,73.54400232126311,36,-20.359275817871094,-12.266831398010254,-26.15252685546875,-11.383426666259766,-4.828728154431644,False
23,24,23,24,False,-26.15252685546875,-11.383426666259766,-21.36452865600586,-10.171183586120605,-30.19038963317871,-10.377032279968262,-97.71556854248047,5.570963382720947,-101.2225570678711,5.918126583099365,73.54400232126311,77.9570168935077,72.87730108094553,36,-21.56717872619629,-12.34748363494873,-30.19038963317871,-10.377032279968262,-4.413014572244592,False
24,25,24,25,False,-30.19038963317871,-10.377032279968262,-21.27225685119629,-8.934947967529297,-31.434551239013672,-9.41013240814209,-101.2225570678711,5.918126583099365,-104.41236877441406,6.233891487121582,72.87730108094553,81.31829024483338,74.6357644555596,36,-22.046798706054688,-11.682928085327148,-31.434551239013672,-9.41013240814209,-8.44098916388785,False
25,26,25,26,False,-31.434551239013672,-9.41013240814209,-26.0366153717041,-6.828531742095947,-34.36116409301758,-8.185532569885254,-104.41236877441406,6.233891487121582,-107.75296020507812,6.5345540046691895,74.6357644555596,79.45681608308757,74.85343469284922,36,-24.81818389892578,-10.325615882873535,-34.36116409301758,-8.185532569885254,-4.821051627527979,False
26,27,26,27,False,-34.36116409301758,-8.185532569885254,-25.772647857666016,-6.167542934417725,-33.28870391845703,-6.742133140563965,-107.75296020507812,6.5345540046691895,-111.09230041503906,6.835103988647461,74.85343469284922,82.95851300034983,78.97937069808665,36,-26.072572708129883,-8.880584716796875,-33.28870391845703,-6.742133140563965,-8.105078307500605,False
27,28,27,28,False,-33.28870391845703,-6.742133140563965,-27.802692413330078,-4.02620792388916,-34.548648834228516,-4.501997947692871,-111.09230041503906,6.835103988647461,-114.4308090209961,7.135579586029053,78.97937069808665,83.99480280076712,80.72541561960387,36,-27.69275665283203,-6.457135200500488,-34.548648834228516,-4.501997947692871,-5.015432102680464,False
28,29,28,29,False,-34.548648834228516,-4.501997947692871,-28.205089569091797,-4.5064263343811035,-38.4526252746582,-2.7664153575897217,-114.4308090209961,7.135579586029053,-117.76180267333984,7.465998649597168,80.72541561960387,87.00810879940657,79.96654247915205,36,-28.789403915405273,-5.237848281860352,-38.4526252746582,-2.7664153575897217,-6.282693179802706,False
29,30,29,30,False,-38.4526252746582,-2.7664153575897217,-36.07291793823242,-4.213759422302246,-38.48830032348633,-2.115271806716919,-117.76180267333984,7.465998649597168,-121.08988952636719,7.79612922668457,79.96654247915205,82.51963789234516,83.19410080820873,36,-31.56757164001465,-4.349967956542969,-38.48830032348633,-2.115271806716919,-2.5530954131931054,False
30,31,30,31,False,-38.48830032348633,-2.115271806716919,-38.28498458862305,2.1477108001708984,-41.22421646118164,0.6859315633773804,-121.08988952636719,7.79612922668457,-124.41860961914062,8.126322746276855,83.19410080820873,82.99733075509009,83.52644176472275,36,-35.2419319152832,-1.4629260301589966,-41.22421646118164,0.6859315633773804,0.19677005311864093,True
31,32,31,32,False,-41.22421646118164,0.6859315633773804,-45.954078674316406,0.9483568668365479,-45.431331634521484,1.2779592275619507,-124.41860961914062,8.126322746276855,-127.7506332397461,8.479126930236816,83.52644176472275,78.79216845954734,82.63367493373379,36,-40.1059455871582,0.30097612738609314,-45.431331634521484,1.2779592275619507,4.734273305175407,True
32,33,32,33,False,-45.431331634521484,1.2779592275619507,-56.8193473815918,0.35486820340156555,-53.4651985168457,2.2791943550109863,-127.7506332397461,8.479126930236816,-131.07872009277344,8.831513404846191,82.63367493373379,71.39503409447858,77.88961173576251,36,-48.28893280029297,1.1835694313049316,-53.4651985168457,2.2791943550109863,11.238640839255211,True
33,34,33,34,False,-53.4651985168457,2.2791943550109863,-61.634033203125,2.268540382385254,-61.74509048461914,3.2712037563323975,-131.07872009277344,8.831513404846191,-134.4064178466797,9.183857917785645,77.88961173576251,69.75411924821974,72.90149500009913,36,-56.486209869384766,2.387969732284546,-61.74509048461914,3.2712037563323975,8.135492487542777,True
34,35,34,35,False,-61.74509048461914,3.2712037563323975,-66.14096069335938,1.6026208400726318,-71.26518249511719,6.3693647384643555,-134.4064178466797,9.183857917785645,-137.9134521484375,9.491893768310547,72.90149500009913,68.6851351893574,66.72137614980622,36,-64.12203216552734,2.7391371726989746,-71.26518249511719,6.3693647384643555,4.216359810741736,True
35,36,35,36,False,-71.26518249511719,6.3693647384643555,-67.28555297851562,0.4021352529525757,-75.94480895996094,5.294222831726074,-137.9134521484375,9.491893768310547,-141.10328674316406,9.772066116333008,66.72137614980622,71.21041953972869,65.31216048719928,36,-68.50589752197266,2.337153434753418,-75.94480895996094,5.294222831726074,-4.489043389922472,False
36,37,36,37,False,-75.94480895996094,5.294222831726074,-69.63062286376953,-0.10804139822721481,-80.39495849609375,4.535277843475342,-141.10328674316406,9.772066116333008,-144.29208374023438,10.052149772644043,65.31216048719928,72.15232641097705,64.13484614738108,36,-72.04668426513672,1.6514933109283447,-80.39495849609375,4.535277843475342,-6.840165923777775,False
37,38,37,38,False,-80.39495849609375,4.535277843475342,-73.45877838134766,-2.0384812355041504,-83.4663314819336,2.7649576663970947,-144.29208374023438,10.052149772644043,-147.48928833007812,10.328798294067383,64.13484614738108,71.85777971966908,64.4682145605117,36,-75.54405975341797,0.09645570069551468,-83.4663314819336,2.7649576663970947,-7.7229335722879995,False
38,39,38,39,False,-83.4663314819336,2.7649576663970947,-80.61260986328125,-0.1274343729019165,-87.06968688964844,2.0955111980438232,-147.48928833007812,10.328798294067383,-150.68637084960938,10.605437278747559,64.4682145605117,67.6891640097374,64.1833414521291,36,-80.25012969970703,-0.07484394311904907,-87.06968688964844,2.0955111980438232,-3.2209494492256994,False
39,40,39,40,False,-87.06968688964844,2.0955111980438232,-87.97607421875,-4.240427017211914,-82.32881164550781,0.1278984546661377,-150.68637084960938,10.605437278747559,-154.1981964111328,10.909310340881348,64.1833414521291,64.44362645153062,72.6735667822192,36,-86.12129211425781,-1.5055738687515259,-82.32881164550781,0.1278984546661377,-0.26028499940152017,False
40,41,40,41,False,-82.32881164550781,0.1278984546661377,-79.61372375488281,-4.731162071228027,-82.92189025878906,-2.4285502433776855,-154.1981964111328,10.909310340881348,-157.47799682617188,11.261993408203125,72.6735667822192,76.20674470599606,75.80266493971556,36,-86.62226867675781,-3.0243895053863525,-82.92189025878906,-2.4285502433776855,-3.5331779237768615,False
41,42,41,42,False,-82.92189025878906,-2.4285502433776855,-80.87397766113281,-10.885272979736328,-83.41073608398438,-5.1831207275390625,-157.47799682617188,11.261993408203125,-160.7559356689453,11.614477157592773,75.80266493971556,79.74131401410453,79.148210299084,36,-86.76582336425781,-6.408600807189941,-83.41073608398438,-5.1831207275390625,-3.9386490743889766,False
42,43,42,43,False,-83.41073608398438,-5.1831207275390625,-79.90019226074219,-11.938680648803711,-83.12654876708984,-7.863528728485107,-160.7559356689453,11.614477157592773,-164.03280639648438,11.966845512390137,79.148210299084,84.21640270604176,83.30105801325172,36,-85.82820129394531,-9.41943359375,-83.12654876708984,-7.863528728485107,-5.068192406957763,False
43,44,43,44,False,-83.12654876708984,-7.863528728485107,-82.4155502319336,-16.36699676513672,-82.2424545288086,-12.302776336669922,-164.03280639648438,11.966845512390137,-167.38104248046875,12.304368019104004,83.30105801325172,86.39550406148268,88.62330794857789,36,-85.83126831054688,-13.21972370147705,-82.2424545288086,-12.302776336669922,-3.0944460482309637,False
44,45,44,45,False,-82.2424545288086,-12.302776336669922,-74.4283218383789,-18.575172424316406,-80.86697387695312,-15.217772483825684,-167.38104248046875,12.304368019104004,-170.73062133789062,12.642024993896484,88.62330794857789,97.94771203434632,94.08317304642394,36,-82.36671447753906,-17.043704986572266,-80.86697387695312,-15.217772483825684,-9.324404085768435,False
45,46,45,46,False,-80.86697387695312,-15.217772483825684,-74.55528259277344,-18.724367141723633,-79.03050994873047,-17.673389434814453,-170.73062133789062,12.642024993896484,-174.08189392089844,12.979852676391602,94.08317304642394,101.16099217753616,99.87185212537477,36,-79.62535095214844,-19.23874282836914,-79.03050994873047,-17.673389434814453,-7.077819131112221,False
46,47,46,47,False,-79.03050994873047,-17.673389434814453,-75.1874771118164,-22.65426254272461,-76.57747650146484,-21.140241622924805,-174.08189392089844,12.979852676391602,-179.34275817871094,13.486869812011719,99.87185212537477,105.11848478482601,108.44233474308474,36,-77.637939453125,-22.090726852416992,-76.57747650146484,-21.140241622924805,-5.246632659451237,False
47,48,47,48,False,-76.57747650146484,-21.140241622924805,-72.9012222290039,-21.844375610351562,-74.43750762939453,-21.906261444091797,-179.34275817871094,13.486869812011719,-184.13096618652344,13.948331832885742,108.44233474308474,112.15211758334321,115.40453504642718,36,-74.88211822509766,-23.613597869873047,-74.43750762939453,-21.906261444091797,-3.7097828402584696,False
48,49,48,49,False,-74.43750762939453,-21.906261444091797,-75.66358947753906,-30.20591163635254,-75.58102416992188,-24.461334228515625,-184.13096618652344,13.948331832885742,-187.249755859375,14.233661651611328,115.40453504642718,117.11007226737372,118.1829443840951,36,-74.49443054199219,-27.379486083984375,-75.58102416992188,-24.461334228515625,-1.705537220946539,False
49,50,49,50,False,-75.58102416992188,-24.461334228515625,-76.1124038696289,-30.166034698486328,-75.09391784667969,-27.509479522705078,-187.249755859375,14.233661651611328,-190.67921447753906,14.547411918640137,118.1829443840951,119.67808505851686,122.99895493439303,36,-74.57138061523438,-30.10206413269043,-75.09391784667969,-27.509479522705078,-1.4951406744217621,False
50,51,50,51,False,-75.09391784667969,-27.509479522705078,-75.62057495117188,-34.93242263793945,-77.40530395507812,-30.498491287231445,-190.67921447753906,14.547411918640137,-194.10855102539062,14.861151695251465,122.99895493439303,125.24673471753663,125.20840661973426,36,-74.6325912475586,-33.71198654174805,-77.40530395507812,-30.498491287231445,-2.2477797831435993,False
51,52,51,52,False,-77.40530395507812,-30.498491287231445,-74.37117004394531,-34.46709060668945,-77.4796371459961,-33.027557373046875,-194.10855102539062,14.861151695251465,-197.28343200683594,15.1630220413208,125.20840661973426,129.50025441247124,129.13280453606927,36,-74.23409271240234,-35.72755432128906,-77.4796371459961,-33.027557373046875,-4.291847792736974,False
52,53,52,53,False,-77.4796371459961,-33.027557373046875,-74.4471664428711,-38.4586296081543,-77.88125610351562,-35.94131088256836,-197.28343200683594,15.1630220413208,-200.77069091796875,15.494592666625977,129.13280453606927,134.02995808146233,133.2196132817452,36,-74.10100555419922,-38.442298889160156,-77.88125610351562,-35.94131088256836,-4.897153545393053,False
53,54,53,54,False,-77.88125610351562,-35.94131088256836,-75.97035217285156,-42.127994537353516,-79.83841705322266,-38.97285842895508,-200.77069091796875,15.494592666625977,-203.94317626953125,15.796236038208008,133.2196132817452,137.46085663553905,135.65266296277036,36,-74.6361312866211,-41.566707611083984,-79.83841705322266,-38.97285842895508,-4.241243353793834,False
54,55,54,55,False,-79.83841705322266,-38.97285842895508,-75.9688491821289,-41.392723083496094,-79.8685302734375,-40.572547912597656,-203.94317626953125,15.796236038208008,-207.35537719726562,16.129146575927734,135.65266296277036,140.17134314437237,139.52769723767986,36,-75.11331939697266,-43.11338806152344,-79.8685302734375,-40.572547912597656,-4.518680181602008,False
55,56,55,56,False,-79.8685302734375,-40.572547912597656,-76.00305938720703,-45.49072265625,-82.69988250732422,-43.05821228027344,-207.35537719726562,16.129146575927734,-210.75604248046875,16.4609317779541,139.52769723767986,145.0876965089229,141.2122821021303,36,-75.5714340209961,-45.56623077392578,-82.69988250732422,-43.05821228027344,-5.5599992712430435,False
56,57,56,57,False,-82.69988250732422,-43.05821228027344,-80.2125244140625,-45.663368225097656,-83.90772247314453,-43.782047271728516,-210.75604248046875,16.4609317779541,-213.8697052001953,16.76471519470215,141.2122821021303,144.5719155300341,143.37373329697675,36,-77.36878967285156,-47.079654693603516,-83.90772247314453,-43.782047271728516,-3.3596334279037876,False
57,58,57,58,False,-83.90772247314453,-43.782047271728516,-79.559326171875,-45.93601608276367,-84.92069244384766,-44.821372985839844,-213.8697052001953,16.76471519470215,-217.09425354003906,17.10219955444336,143.37373329697675,148.2250303338139,145.9601969339599,36,-78.63107299804688,-47.955867767333984,-84.92069244384766,-44.821372985839844,-4.851297036837138,False
58,59,58,59,False,-84.92069244384766,-44.821372985839844,-79.31180572509766,-45.61766815185547,-86.94556427001953,-44.18056869506836,-217.09425354003906,17.10219955444336,-220.6431427001953,17.473630905151367,145.9601969339599,151.3862105046978,147.22867521796405,36,-79.36201477050781,-48.139041900634766,-86.94556427001953,-44.18056869506836,-5.426013570737894,False
59,60,59,60,False,-86.94556427001953,-44.18056869506836,-79.81437683105469,-45.99595642089844,-87.32796478271484,-43.88316345214844,-220.6431427001953,17.473630905151367,-223.8677215576172,17.811119079589844,147.22867521796405,154.47048200728932,149.83087024126715,36,-79.99810028076172,-48.1401252746582,-87.32796478271484,-43.88316345214844,-7.241806789325267,False
60,61,60,61,False,-87.32796478271484,-43.88316345214844,-85.90048217773438,-46.86398696899414,-89.81959533691406,-42.795753479003906,-223.8677215576172,17.811119079589844,-227.08807373046875,18.138076782226562,149.83087024126715,152.3739757455369,150.185108552034,36,-82.9324722290039,-48.27264404296875,-89.81959533691406,-42.795753479003906,-2.543105504269761,False
61,62,61,62,False,-89.81959533691406,-42.795753479003906,-83.40495300292969,-47.91630554199219,-91.27627563476562,-44.256866455078125,-227.08807373046875,18.138076782226562,-230.62640380859375,18.497316360473633,150.185108552034,158.13924435837748,152.8284845272962,36,-83.81562042236328,-48.64400863647461,-91.27627563476562,-44.256866455078125,-7.954135806343487,False
62,63,62,63,False,-91.27627563476562,-44.256866455078125,-86.70629119873047,-46.702613830566406,-93.9978256225586,-43.177303314208984,-230.62640380859375,18.497316360473633,-233.84530639648438,18.824125289916992,152.8284845272962,158.0000940207069,152.97547198085735,36,-85.69889831542969,-48.302738189697266,-93.9978256225586,-43.177303314208984,-5.171609493410699,False
63,64,63,64,False,-93.9978256225586,-43.177303314208984,-91.09950256347656,-45.467498779296875,-96.05156707763672,-43.19429016113281,-233.84530639648438,18.824125289916992,-237.00657653808594,19.118770599365234,152.97547198085735,156.55598818757673,154.11434791523095,36,-88.66908264160156,-47.405033111572266,-96.05156707763672,-43.19429016113281,-3.5805162067193805,False
64,65,64,65,False,-96.05156707763672,-43.19429016113281,-92.584228515625,-45.6952018737793,-94.06056213378906,-43.309661865234375,-237.00657653808594,19.118770599365234,-240.4793701171875,19.44244956970215,154.11434791523095,158.29929133154818,159.2993873836996,36,-91.32095336914062,-46.80852508544922,-94.06056213378906,-43.309661865234375,-4.184943416317225,False
65,66,65,66,False,-94.06056213378906,-43.309661865234375,-93.16808319091797,-46.061580657958984,-95.1572265625,-43.372920989990234,-240.4793701171875,19.44244956970215,-243.63906860351562,19.73694610595703,159.2993873836996,161.21846430213895,161.33726395585504,36,-93.26753234863281,-46.50100326538086,-95.1572265625,-43.372920989990234,-1.9190769184393446,False
66,67,66,67,False,-95.1572265625,-43.372920989990234,-94.59519958496094,-45.43183898925781,-96.9421615600586,-43.521419525146484,-243.63906860351562,19.73694610595703,-246.847412109375,19.999595642089844,161.33726395585504,162.6685139872077,162.80818010815548,36,-94.9950180053711,-46.01764678955078,-96.9421615600586,-43.521419525146484,-1.3312500313526527,False
67,68,67,68,False,-96.9421615600586,-43.521419525146484,-100.75301361083984,-44.018062591552734,-99.75062561035156,-43.5343132019043,-246.847412109375,19.999595642089844,-250.06228637695312,20.262781143188477,162.80818010815548,159.5049649332843,163.29012404089409,36,-98.26300811767578,-45.12844467163086,-99.75062561035156,-43.5343132019043,3.303215174871184,True
68,69,68,69,False,-99.75062561035156,-43.5343132019043,-102.00210571289062,-44.40504455566406,-102.99141693115234,-44.33445739746094,-250.06228637695312,20.262781143188477,-253.5655975341797,20.549577713012695,163.29012404089409,161.56653359805674,163.95890301075534,36,-101.07231140136719,-44.63401794433594,-102.99141693115234,-44.33445739746094,1.7235904428373487,True
69,70,69,70,False,-102.99141693115234,-44.33445739746094,-112.08499145507812,-41.04679870605469,-110.89480590820312,-41.069759368896484,-253.5655975341797,20.549577713012695,-258.5731506347656,21.028581619262695,163.95890301075534,154.30772982734646,160.20330038628768,36,-106.98082733154297,-43.03803253173828,-110.89480590820312,-41.069759368896484,9.651173183408872,True
70,71,70,71,False,-110.89480590820312,-41.069759368896484,-116.49063110351562,-41.41862869262695,-118.00422668457031,-40.56803512573242,-258.5731506347656,21.028581619262695,-263.5738220214844,21.506925582885742,160.20330038628768,155.2001818042924,158.2523549067419,36,-113.19647216796875,-42.053863525390625,-118.00422668457031,-40.56803512573242,5.003118581995267,True
71,72,71,72,False,-118.00422668457031,-40.56803512573242,-127.86152648925781,-55.40340805053711,-124.65758514404297,-44.71499252319336,-263.5738220214844,21.506925582885742,-266.9277038574219,21.863229751586914,158.2523549067419,155.99046951089935,157.07783535556177,36,-121.59912109375,-46.327178955078125,-124.65758514404297,-44.71499252319336,2.261885395842569,True
72,73,72,73,False,-124.65758514404297,-44.71499252319336,-128.34312438964844,-55.60429382324219,-130.4974365234375,-48.28916931152344,-266.9277038574219,21.863229751586914,-270.28131103515625,22.219507217407227,157.07783535556177,158.76681918800386,156.55990878692194,36,-127.40875244140625,-50.0123405456543,-130.4974365234375,-48.28916931152344,-1.6889838324420907,False
73,74,73,74,False,-130.4974365234375,-48.28916931152344,-129.65536499023438,-59.57591247558594,-134.73316955566406,-56.12221908569336,-270.28131103515625,22.219507217407227,-273.63311767578125,22.575592041015625,156.55990878692194,162.68419524889987,159.6450471010811,36,-130.60098266601562,-57.39786148071289,-134.73316955566406,-56.12221908569336,-6.124286461977931,False
74,75,74,75,False,-134.73316955566406,-56.12221908569336,-131.3236083984375,-61.27763366699219,-136.90936279296875,-59.81901168823242,-273.63311767578125,22.575592041015625,-276.9444274902344,22.93913459777832,159.6450471010811,165.17675348667103,162.66139714592433,36,-133.5225830078125,-60.59897994995117,-136.90936279296875,-59.81901168823242,-5.531706385589928,False
75,76,75,76,False,-136.90936279296875,-59.81901168823242,-131.7158660888672,-59.65540313720703,-140.99002075195312,-60.08317565917969,-276.9444274902344,22.93913459777832,-280.2569580078125,23.30280876159668,162.66139714592433,167.07241756306334,162.3222172422784,36,-134.8234100341797,-61.43407440185547,-140.99002075195312,-60.08317565917969,-4.411020417139014,False
76,77,76,77,False,-140.99002075195312,-60.08317565917969,-133.57020568847656,-59.52436828613281,-142.24691772460938,-59.687870025634766,-280.2569580078125,23.30280876159668,-283.5698547363281,23.666522979736328,162.3222172422784,168.4557644121748,164.07354253173204,36,-136.50262451171875,-61.45541763305664,-142.24691772460938,-59.687870025634766,-6.133547169896389,False
77,78,77,78,False,-142.24691772460938,-59.687870025634766,-134.85125732421875,-58.02750778198242,-143.10055541992188,-58.775489807128906,-283.5698547363281,23.666522979736328,-286.75732421875,23.975204467773438,164.07354253173204,169.6795093059905,165.7858396386685,36,-137.79714965820312,-60.319297790527344,-143.10055541992188,-58.775489807128906,-5.605966774258462,False
78,79,78,79,False,-143.10055541992188,-58.775489807128906,-137.46490478515625,-55.237083435058594,-144.95208740234375,-56.12189483642578,-286.75732421875,23.975204467773438,-290.265380859375,24.314931869506836,165.7858396386685,169.00536398332815,166.0904462810836,36,-139.24887084960938,-58.6153450012207,-144.95208740234375,-56.12189483642578,-3.2195243446596464,False
