pair_current_index,pair_next_index,current_frame_id,next_frame_id,is_initial_frame,search_center_x,search_center_y,final_ms_x,final_ms_y,provisional_next_x,provisional_next_y,reference_current_x,reference_current_y,reference_next_x,reference_next_y,search_center_error_m,final_error_m,provisional_next_error_m,ms_candidate_count,kalman_current_xy_x,kalman_current_xy_y,gru_next_xy_x,gru_next_xy_y,ms_correction_gain_m,ms_improved_search_center
20,21,20,21,False,-15.456607818603516,-5.924875259399414,-13.579645156860352,-5.201531887054443,-15.730022430419922,-6.364967346191406,-110.61548614501953,7.9523024559021,-113.93445587158203,8.25656795501709,96.16542094580416,97.92332609854128,99.28695806632473,36,-14.6492280960083,-6.702184677124023,-15.730022430419922,-6.364967346191406,-1.7579051527371234,False
21,22,21,22,False,-15.730022430419922,-6.364967346191406,-16.977996826171875,-4.550088882446289,-17.75661277770996,-5.996596813201904,-113.93445587158203,8.25656795501709,-117.24945068359375,8.560468673706055,99.28695806632473,97.79859615545023,100.55214045537068,36,-15.437180519104004,-6.807372093200684,-17.75661277770996,-5.996596813201904,1.4883619108745023,True
22,23,22,23,False,-17.75661277770996,-5.996596813201904,-20.6466007232666,-4.261901378631592,-22.038999557495117,-5.004020690917969,-117.24945068359375,8.560468673706055,-120.81004333496094,8.859625816345215,100.55214045537068,97.45010925707864,99.739258987464,36,-18.147634506225586,-6.470382213592529,-22.038999557495117,-5.004020690917969,3.102031198292039,True
23,24,23,24,False,-22.038999557495117,-5.004020690917969,-21.408761978149414,-4.063142776489258,-26.558204650878906,-3.604713201522827,-120.81004333496094,8.859625816345215,-124.06947326660156,9.133479118347168,99.739258987464,100.23778071904802,98.33976332402683,36,-20.29043960571289,-5.979060649871826,-26.558204650878906,-3.604713201522827,-0.49852173158402024,False
24,25,24,25,False,-26.558204650878906,-3.604713201522827,-23.225149154663086,-4.360450744628906,-31.72237777709961,-1.7719967365264893,-124.06947326660156,9.133479118347168,-127.31895446777344,9.40649700164795,98.33976332402683,101.74312678869572,96.24793087246233,36,-22.374893188476562,-5.603633403778076,-31.72237777709961,-1.7719967365264893,-3.4033634646688853,False
25,26,25,26,False,-31.72237777709961,-1.7719967365264893,-28.803586959838867,-2.863675594329834,-34.400184631347656,-1.6901581287384033,-127.31895446777344,9.40649700164795,-130.83126831054688,9.741641998291016,96.24793087246233,99.27655700495708,97.10633323161302,36,-25.936908721923828,-4.6778483390808105,-34.400184631347656,-1.6901581287384033,-3.0286261324947503,False
26,27,26,27,False,-34.400184631347656,-1.6901581287384033,-28.48613929748535,-3.1581084728240967,-37.51097869873047,-0.6288363933563232,-130.83126831054688,9.741641998291016,-134.03652954101562,10.047489166259766,97.10633323161302,103.15487867724552,97.11418996656198,36,-28.189462661743164,-4.082625389099121,-37.51097869873047,-0.6288363933563232,-6.048545445632499,False
27,28,27,28,False,-37.51097869873047,-0.6288363933563232,-30.612112045288086,-3.210512161254883,-40.457923889160156,0.5212843418121338,-134.03652954101562,10.047489166259766,-137.2352752685547,10.352712631225586,97.11418996656198,104.27072807615248,97.275447684504,36,-30.483354568481445,-3.648193597793579,-40.457923889160156,0.5212843418121338,-7.1565381095905,False
28,29,28,29,False,-40.457923889160156,0.5212843418121338,-33.826351165771484,-2.2711257934570312,-42.25898361206055,0.5025975704193115,-137.2352752685547,10.352712631225586,-140.4192352294922,10.665609359741211,97.275447684504,104.17661388559176,98.68496241184565,36,-33.084693908691406,-2.996734142303467,-42.25898361206055,0.5025975704193115,-6.9011662010877615,False
29,30,29,30,False,-42.25898361206055,0.5025975704193115,-33.87023162841797,-2.616164207458496,-44.02119064331055,0.9852554798126221,-140.4192352294922,10.665609359741211,-143.60858154296875,10.979033470153809,98.68496241184565,107.37362654521868,100.0875817707749,36,-34.72564697265625,-2.6649906635284424,-44.02119064331055,0.9852554798126221,-8.688664133373038,False
30,31,30,31,False,-44.02119064331055,0.9852554798126221,-33.92963409423828,-2.6233513355255127,-45.19898986816406,1.6418476104736328,-143.60858154296875,10.979033470153809,-147.09031677246094,11.321191787719727,100.0875817707749,110.51921274540076,102.35004739627568,36,-35.506099700927734,-2.4646267890930176,-45.19898986816406,1.6418476104736328,-10.431630974625861,False
31,32,31,32,False,-45.19898986816406,1.6418476104736328,-45.74942398071289,0.8918479084968567,-46.96001052856445,1.2070891857147217,-147.09031677246094,11.321191787719727,-150.38534545898438,11.621426582336426,102.35004739627568,101.8761393338973,103.94834452207603,36,-38.98847198486328,-1.0257892608642578,-46.96001052856445,1.2070891857147217,0.4739080623783849,True
32,33,32,33,False,-46.96001052856445,1.2070891857147217,-44.985084533691406,0.9683606624603271,-49.06025314331055,1.471990704536438,-150.38534545898438,11.621426582336426,-153.68882751464844,11.922432899475098,103.94834452207603,105.93725886869579,105.14918124763663,36,-42.216426849365234,0.08194872736930847,-49.06025314331055,1.471990704536438,-1.9889143466197652,False
33,34,33,34,False,-49.06025314331055,1.471990704536438,-45.56926345825195,0.604880690574646,-51.3223876953125,1.8842107057571411,-153.68882751464844,11.922432899475098,-156.9862060546875,12.222880363464355,105.14918124763663,108.71028985218653,106.16840679116451,36,-44.97310256958008,0.7062923908233643,-51.3223876953125,1.8842107057571411,-3.5611086045499007,False
34,35,34,35,False,-51.3223876953125,1.8842107057571411,-61.72065734863281,0.49578994512557983,-60.33917236328125,2.7652993202209473,-156.9862060546875,12.222880363464355,-161.97410583496094,12.701958656311035,106.16840679116451,95.9846311653359,102.11952262204451,36,-53.57863998413086,1.023876428604126,-60.33917236328125,2.7652993202209473,10.183775625828616,True
35,36,35,36,False,-60.33917236328125,2.7652993202209473,-69.41632843017578,1.4695630073547363,-71.82393646240234,3.7534971237182617,-161.97410583496094,12.701958656311035,-166.95358276367188,13.180227279663086,102.11952262204451,93.23684287945646,95.59556917994496,36,-64.2007827758789,1.5405339002609253,-71.82393646240234,3.7534971237182617,8.882679742588053,True
36,37,36,37,False,-71.82393646240234,3.7534971237182617,-76.08414459228516,0.917900562286377,-78.37117004394531,3.161656379699707,-166.95358276367188,13.180227279663086,-170.4643096923828,13.542064666748047,95.59556917994496,91.69307198533139,92.6763143770426,36,-72.2039794921875,1.5409715175628662,-78.37117004394531,3.161656379699707,3.9024971946135736,True
37,38,37,38,False,-78.37117004394531,3.161656379699707,-85.70773315429688,1.0604581832885742,-86.65887451171875,2.961048126220703,-170.4643096923828,13.542064666748047,-173.6732940673828,13.872800827026367,92.6763143770426,85.67069374566987,87.69592668768985,36,-81.09954833984375,1.5596157312393188,-86.65887451171875,2.961048126220703,7.005620631372736,True
38,39,38,39,False,-86.65887451171875,2.961048126220703,-89.37942504882812,1.2365630865097046,-95.3545150756836,3.7224373817443848,-173.6732940673828,13.872800827026367,-176.89031982421875,14.204366683959961,87.69592668768985,85.23573697899322,82.20680201715606,36,-88.4682388305664,1.6082967519760132,-95.3545150756836,3.7224373817443848,2.460189708696632,True
39,40,39,40,False,-95.3545150756836,3.7224373817443848,-96.45234680175781,0.7773176431655884,-102.26939392089844,3.4994120597839355,-176.89031982421875,14.204366683959961,-180.07899475097656,14.495210647583008,82.20680201715606,81.55092366065544,78.58270527234055,36,-95.77987670898438,1.398942232131958,-102.26939392089844,3.4994120597839355,0.6558783565006223,True
40,41,40,41,False,-102.26939392089844,3.4994120597839355,-116.47808837890625,4.336798191070557,-117.5654067993164,5.686732769012451,-180.07899475097656,14.495210647583008,-183.2713623046875,14.786392211914062,78.58270527234055,64.40705423309997,66.33307162231065,36,-110.62409210205078,2.646474838256836,-117.5654067993164,5.686732769012451,14.175651039240577,True
41,42,41,42,False,-117.5654067993164,5.686732769012451,-123.10972595214844,2.704848289489746,-129.6689910888672,6.335083484649658,-183.2713623046875,14.786392211914062,-186.7760009765625,15.10605525970459,66.33307162231065,61.362742704059585,57.77664341403142,36,-121.39239501953125,2.9281933307647705,-129.6689910888672,6.335083484649658,4.97032891825107,True
42,43,42,43,False,-129.6689910888672,6.335083484649658,-132.6619415283203,2.7297325134277344,-138.7639923095703,5.600426197052002,-186.7760009765625,15.10605525970459,-190.19520568847656,15.40483283996582,57.77664341403142,55.51130330561425,52.35738820115264,36,-131.30821228027344,3.0825693607330322,-138.7639923095703,5.600426197052002,2.2653401084171705,True
43,44,43,44,False,-138.7639923095703,5.600426197052002,-139.0115509033203,3.007499933242798,-146.2987823486328,5.127963542938232,-190.19520568847656,15.40483283996582,-193.5978240966797,15.702159881591797,52.35738820115264,52.663653313895395,48.46661715543881,36,-140.1908721923828,3.2505838871002197,-146.2987823486328,5.127963542938232,-0.30626511274275714,False
44,45,44,45,False,-146.2987823486328,5.127963542938232,-148.59832763671875,3.615856170654297,-155.54769897460938,5.9290618896484375,-193.5978240966797,15.702159881591797,-196.71273803710938,15.974347114562988,48.46661715543881,46.594349647173516,42.37296539383381,36,-149.1920166015625,3.5709965229034424,-155.54769897460938,5.9290618896484375,1.8722675082652955,True
45,46,45,46,False,-155.54769897460938,5.9290618896484375,-158.10556030273438,3.661470413208008,-164.2103271484375,6.268286228179932,-196.71273803710938,15.974347114562988,-199.96063232421875,16.28047752380371,42.37296539383381,40.52309348108053,37.12584402679158,36,-158.3140869140625,3.7831060886383057,-164.2103271484375,6.268286228179932,1.8498719127532794,True
46,47,46,47,False,-164.2103271484375,6.268286228179932,-167.43739318847656,3.177576780319214,-173.84811401367188,6.273293972015381,-199.96063232421875,16.28047752380371,-203.51315307617188,16.61532211303711,37.12584402679158,35.06347232911023,31.416111927629366,36,-167.5047607421875,3.6975257396698,-173.84811401367188,6.273293972015381,2.0623716976813498,True
47,48,47,48,False,-173.84811401367188,6.273293972015381,-177.55767822265625,2.9836814403533936,-183.4346160888672,5.723906993865967,-203.51315307617188,16.61532211303711,-206.75160217285156,16.920562744140625,31.416111927629366,29.317372022414403,25.86594170005955,36,-177.06948852539062,3.520958185195923,-183.4346160888672,5.723906993865967,2.0987399052149627,True
48,49,48,49,False,-183.4346160888672,5.723906993865967,-185.83766174316406,3.01715350151062,-192.48098754882812,5.796791076660156,-206.75160217285156,16.920562744140625,-210.1930389404297,17.253925323486328,25.86594170005955,25.113695324753916,21.09461281105989,36,-186.1550750732422,3.3813319206237793,-192.48098754882812,5.796791076660156,0.752246375305635,True
49,50,49,50,False,-192.48098754882812,5.796791076660156,-195.1169891357422,3.160413980484009,-201.1464080810547,5.755326747894287,-210.1930389404297,17.253925323486328,-213.3181915283203,17.556650161743164,21.09461281105989,20.6376922084024,16.953570320300887,36,-195.29368591308594,3.3184359073638916,-201.1464080810547,5.755326747894287,0.45692060265749035,True
50,51,50,51,False,-201.1464080810547,5.755326747894287,-205.86973571777344,3.540009021759033,-208.8762664794922,5.882169723510742,-213.3181915283203,17.556650161743164,-216.74961853027344,17.889041900634766,16.953570320300887,15.872798203491568,14.358086641100071,36,-205.05374145507812,3.417771339416504,-208.8762664794922,5.882169723510742,1.0807721168093192,True
51,52,51,52,False,-208.8762664794922,5.882169723510742,-210.6870880126953,3.638019561767578,-216.55865478515625,6.117520809173584,-216.74961853027344,17.889041900634766,-219.85296630859375,18.18168067932129,14.358086641100071,15.4869594814301,12.505856299587622,36,-212.89442443847656,3.5268807411193848,-216.55865478515625,6.117520809173584,-1.128872840330029,False
52,53,52,53,False,-216.55865478515625,6.117520809173584,-217.64878845214844,3.801680564880371,-224.11871337890625,6.100424766540527,-219.85296630859375,18.18168067932129,-223.26548767089844,18.50347328186035,12.505856299587622,14.547948422858966,12.432361263339427,36,-219.93331909179688,3.668004274368286,-224.11871337890625,6.100424766540527,-2.0420921232713436,False
53,54,53,54,False,-224.11871337890625,6.100424766540527,-220.56056213378906,4.042453765869141,-230.04539489746094,6.348077774047852,-223.26548767089844,18.50347328186035,-226.6659393310547,18.824125289916992,12.432361263339427,14.711822035464714,12.925652074210367,36,-224.79481506347656,3.862198829650879,-230.04539489746094,6.348077774047852,-2.2794607721252866,False
54,55,54,55,False,-230.04539489746094,6.348077774047852,-227.69284057617188,4.432394504547119,-235.3285369873047,6.7253875732421875,-226.6659393310547,18.824125289916992,-229.90402221679688,19.161306381225586,12.925652074210367,14.428320802012484,13.567514035158123,36,-230.53390502929688,4.1508355140686035,-235.3285369873047,6.7253875732421875,-1.5026687278021171,False
55,56,55,56,False,-235.3285369873047,6.7253875732421875,-233.60107421875,4.444918155670166,-239.528564453125,7.170355796813965,-229.90402221679688,19.161306381225586,-233.15289306640625,19.499608993530273,13.567514035158123,15.173670482464413,13.880189840926654,36,-236.14306640625,4.35770845413208,-239.528564453125,7.170355796813965,-1.6061564473062901,False
56,57,56,57,False,-239.528564453125,7.170355796813965,-239.27670288085938,3.4662609100341797,-244.82496643066406,6.548708915710449,-233.15289306640625,19.499608993530273,-236.7150115966797,19.870529174804688,13.880189840926654,17.163021220348714,15.596225903239546,36,-241.31236267089844,4.057429790496826,-244.82496643066406,6.548708915710449,-3.28283137942206,False
57,58,57,58,False,-244.82496643066406,6.548708915710449,-243.08200073242188,3.1644959449768066,-250.46705627441406,6.345712661743164,-236.7150115966797,19.870529174804688,-241.94894409179688,20.40029525756836,15.596225903239546,17.87820172530706,16.434400722220566,36,-245.7990264892578,3.7113006114959717,-250.46705627441406,6.345712661743164,-2.2819758220675155,False
58,59,58,59,False,-250.46705627441406,6.345712661743164,-248.12542724609375,3.011514186859131,-255.90660095214844,5.797638893127441,-241.94894409179688,20.40029525756836,-246.72323608398438,20.88353729248047,16.434400722220566,18.453147462705886,17.661215156875027,36,-250.45631408691406,3.391751766204834,-255.90660095214844,5.797638893127441,-2.0187467404853194,False
59,60,59,60,False,-255.90660095214844,5.797638893127441,-253.87696838378906,2.84519624710083,-263.2789611816406,5.684313774108887,-246.72323608398438,20.88353729248047,-250.1058349609375,21.189523696899414,17.661215156875027,19.405092978048227,20.345584021511353,36,-255.21424865722656,3.107104778289795,-263.2789611816406,5.684313774108887,-1.7438778211732,False
60,61,60,61,False,-263.2789611816406,5.684313774108887,-262.27081298828125,2.202741861343384,-267.52783203125,3.852269411087036,-250.1058349609375,21.189523696899414,-253.18551635742188,21.468109130859375,20.345584021511353,22.549602543653773,22.716069816771665,36,-261.4624938964844,2.6591150760650635,-267.52783203125,3.852269411087036,-2.2040185221424196,False
61,62,61,62,False,-267.52783203125,3.852269411087036,-265.16204833984375,1.3456052541732788,-273.6587219238281,4.66068172454834,-253.18551635742188,21.468109130859375,-256.56805419921875,21.774091720581055,22.716069816771665,23.416927223553927,24.18594064669218,36,-265.9840393066406,2.01098895072937,-273.6587219238281,4.66068172454834,-0.7008574067822622,False
62,63,62,63,False,-273.6587219238281,4.66068172454834,-267.92938232421875,1.143336296081543,-278.28662109375,5.351265907287598,-256.56805419921875,21.774091720581055,-259.78179931640625,22.02918815612793,24.18594064669218,23.552236542405733,24.911473652709084,36,-269.1505126953125,1.4662487506866455,-278.28662109375,5.351265907287598,0.6337041042864477,True
63,64,63,64,False,-278.28662109375,5.351265907287598,-270.9606628417969,0.7618270516395569,-282.0140380859375,3.5550177097320557,-259.78179931640625,22.02918815612793,-262.99114990234375,22.283937454223633,24.911473652709084,24.026394612342774,26.695368692736146,36,-272.02899169921875,0.9470272660255432,-282.0140380859375,3.5550177097320557,0.8850790403663105,True
64,65,64,65,False,-282.0140380859375,3.5550177097320557,-275.125,-1.7889338731765747,-285.3339538574219,2.3284997940063477,-262.99114990234375,22.283937454223633,-266.5252380371094,22.56446075439453,26.695368692736146,26.957994215778733,27.627195058485913,36,-275.52069091796875,-0.46354940533638,-285.3339538574219,2.3284997940063477,-0.2626255230425869,False
65,66,65,66,False,-285.3339538574219,2.3284997940063477,-275.02008056640625,-1.7814122438430786,-286.4510192871094,1.2220531702041626,-266.5252380371094,22.56446075439453,-269.7339172363281,22.84096336364746,27.627195058485913,25.785342379806906,27.328351193008356,36,-276.78936767578125,-1.396919846534729,-286.4510192871094,1.2220531702041626,1.8418526786790075,True
66,67,66,67,False,-286.4510192871094,1.2220531702041626,-279.07904052734375,-6.662005424499512,-290.1239318847656,-0.3526432514190674,-269.7339172363281,22.84096336364746,-272.9421081542969,23.117422103881836,27.328351193008356,30.947641212839745,29.087093950530615,36,-279.35687255859375,-4.106655120849609,-290.1239318847656,-0.3526432514190674,-3.6192900198313893,False
67,68,67,68,False,-290.1239318847656,-0.3526432514190674,-279.07452392578125,-6.525910377502441,-291.2978515625,-1.9830889701843262,-272.9421081542969,23.117422103881836,-276.4721984863281,23.421621322631836,29.087093950530615,30.271004010376704,29.41427024756732,36,-280.33642578125,-5.83837366104126,-291.2978515625,-1.9830889701843262,-1.183910059846088,False
68,69,68,69,False,-291.2978515625,-1.9830889701843262,-283.8658142089844,-10.829741477966309,-293.8331298828125,-5.196614742279053,-276.4721984863281,23.421621322631836,-279.8583984375,23.757869720458984,29.41427024756732,35.040282635168744,32.15050994108094,36,-283.26849365234375,-8.644652366638184,-293.8331298828125,-5.196614742279053,-5.626012387601424,False
69,70,69,70,False,-293.8331298828125,-5.196614742279053,-283.965087890625,-10.723709106445312,-295.97161865234375,-6.683924674987793,-279.8583984375,23.757869720458984,-282.95196533203125,24.0650577545166,32.15050994108094,34.72526712151287,33.391784813500074,36,-284.8084411621094,-10.501111030578613,-295.97161865234375,-6.683924674987793,-2.5747571804319307,False
70,71,70,71,False,-295.97161865234375,-6.683924674987793,-289.9878845214844,-17.2652587890625,-298.1922607421875,-10.512368202209473,-282.95196533203125,24.0650577545166,-286.3374328613281,24.40123176574707,33.391784813500074,41.924923666393994,36.87134940312459,36,-287.5271911621094,-14.151710510253906,-298.1922607421875,-10.512368202209473,-8.53313885289392,False
71,72,71,72,False,-298.1922607421875,-10.512368202209473,-289.39080810546875,-21.57685661315918,-300.3017883300781,-14.612870216369629,-286.3374328613281,24.40123176574707,-289.56787109375,24.758047103881836,36.87134940312459,46.07936318310014,40.807917244995714,36,-289.69171142578125,-18.60419464111328,-300.3017883300781,-14.612870216369629,-9.208013779975552,False
72,73,72,73,False,-300.3017883300781,-14.612870216369629,-303.6446838378906,-15.524093627929688,-305.0388488769531,-15.212618827819824,-289.56787109375,24.758047103881836,-292.791015625,25.11405372619629,40.807917244995714,42.67092123415042,42.14558029789701,36,-295.5014953613281,-19.21866798400879,-305.0388488769531,-15.212618827819824,-1.8630039891547057,False
73,74,73,74,False,-305.0388488769531,-15.212618827819824,-309.6100769042969,-20.078828811645508,-310.4012145996094,-16.603830337524414,-292.791015625,25.11405372619629,-296.3150329589844,25.5032958984375,42.14558029789701,48.22113078719649,44.40079495981928,36,-302.664306640625,-20.90884017944336,-310.4012145996094,-16.603830337524414,-6.075550489299481,False
74,75,74,75,False,-310.4012145996094,-16.603830337524414,-315.06756591796875,-20.026134490966797,-317.0832824707031,-17.719200134277344,-296.3150329589844,25.5032958984375,-299.6627502441406,25.858945846557617,44.40079495981928,49.24009061690897,46.93111707794377,36,-310.1395263671875,-21.837995529174805,-317.0832824707031,-17.719200134277344,-4.839295657089693,False
75,76,75,76,False,-317.0832824707031,-17.719200134277344,-319.9626159667969,-20.021848678588867,-323.01287841796875,-18.625612258911133,-299.6627502441406,25.858945846557617,-303.0234375,26.21597671508789,46.93111707794377,50.171026047078065,49.09527319331296,36,-317.1538391113281,-22.214553833007812,-323.01287841796875,-18.625612258911133,-3.239908969134298,False
76,77,76,77,False,-323.01287841796875,-18.625612258911133,-324.2018737792969,-20.125473022460938,-328.2151794433594,-18.522859573364258,-303.0234375,26.21597671508789,-306.37432861328125,26.571962356567383,49.09527319331296,50.95150760295521,50.10554589937094,36,-323.2832336425781,-22.27054214477539,-328.2151794433594,-18.522859573364258,-1.8562344096422478,False
77,78,77,78,False,-328.2151794433594,-18.522859573364258,-329.1732177734375,-20.401336669921875,-331.43670654296875,-19.148958206176758,-306.37432861328125,26.571962356567383,-309.93170166015625,26.87871551513672,50.10554589937094,52.213792893919006,50.80366112009528,36,-329.0339660644531,-22.213525772094727,-331.43670654296875,-19.148958206176758,-2.108246994548068,False
78,79,78,79,False,-331.43670654296875,-19.148958206176758,-334.2214050292969,-20.364768981933594,-337.0437927246094,-19.06580924987793,-309.93170166015625,26.87871551513672,-313.1907958984375,27.159746170043945,50.80366112009528,53.121902424383904,52.016991757209816,36,-334.51885986328125,-21.983352661132812,-337.0437927246094,-19.06580924987793,-2.3182413042886267,False
79,80,79,80,False,-337.0437927246094,-19.06580924987793,-338.7580261230469,-20.504039764404297,-339.36712646484375,-18.738956451416016,-313.1907958984375,27.159746170043945,-316.4438171386719,27.44025421142578,52.016991757209816,54.08807401787464,51.55577181952065,36,-339.5826110839844,-21.74785614013672,-339.36712646484375,-18.738956451416016,-2.0710822606648236,False
