pair_current_index,pair_next_index,current_frame_id,next_frame_id,current_image_path,next_image_path,is_initial_frame,reference_current_x,reference_current_y,search_center_x,search_center_y,search_center_error_m,final_ms_x,final_ms_y,final_error_m,variance_x,variance_y,ms_candidate_count,reference_next_x,reference_next_y,provisional_next_x,provisional_next_y,provisional_next_error_m,gru_next_xy_x,gru_next_xy_y,kalman_next_xy_x,kalman_next_xy_y,ms_correction_gain_m,ms_improved_search_center
10,11,10,11,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000010.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000011.jpg,False,-77.41057586669922,4.6642866134643555,-32.46982955932617,5.886048793792725,44.95735069473005,-26.811080932617188,2.5088729858398438,50.645381778503186,19.666454315185547,54.1712532043457,36,-80.71418762207031,4.9646830558776855,-31.57627296447754,4.725244522094727,49.13849802047607,-31.128883361816406,2.860846757888794,-31.57627296447754,4.725244522094727,-5.688031083773133,False
11,12,11,12,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000011.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000012.jpg,False,-80.71418762207031,4.9646830558776855,-31.57627296447754,4.725244522094727,49.13849802047607,-27.423583984375,2.0690813064575195,53.369213462081206,27.49493408203125,53.572105407714844,36,-84.01985931396484,5.2652668952941895,-31.203227996826172,3.5475826263427734,52.84455490339905,-31.45350456237793,2.129786968231201,-31.203227996826172,3.5475826263427734,-4.230715441605135,False
12,13,12,13,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000012.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000013.jpg,False,-84.01985931396484,5.2652668952941895,-31.203227996826172,3.5475826263427734,52.84455490339905,-26.435937881469727,1.9573560953140259,57.67885471647644,20.082523345947266,50.711185455322266,36,-87.32689666748047,5.565974712371826,-31.77519416809082,2.6579010486602783,55.62776773351836,-32.69715881347656,2.0178253650665283,-31.77519416809082,2.6579010486602783,-4.834299813077386,False
13,14,13,14,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000013.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000014.jpg,False,-87.32689666748047,5.565974712371826,-31.77519416809082,2.6579010486602783,55.62776773351836,-25.908540725708008,1.401676058769226,61.55936833550725,11.312061309814453,47.57149887084961,36,-90.52931213378906,5.903904438018799,-32.4006233215332,1.8432166576385498,58.270349649558554,-32.82538604736328,1.4748722314834595,-32.4006233215332,1.8432166576385498,-5.93160060198889,False
14,15,14,15,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000014.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000015.jpg,False,-90.52931213378906,5.903904438018799,-32.4006233215332,1.8432166576385498,58.270349649558554,-26.287883758544922,-0.8553346991539001,64.59604038488048,14.059280395507812,55.73252487182617,36,-93.73101806640625,6.241759300231934,-32.29153060913086,0.219641774892807,61.73391708373685,-32.14091491699219,-1.349288821220398,-32.29153060913086,0.219641774892807,-6.325690735321928,False
15,16,15,16,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000015.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000016.jpg,False,-93.73101806640625,6.241759300231934,-32.29153060913086,0.219641774892807,61.73391708373685,-25.839685440063477,-1.783030390739441,68.36395464983748,12.903768539428711,55.725555419921875,36,-97.24320983886719,6.612377643585205,-32.76314926147461,-1.4549980163574219,64.98277281020601,-33.130313873291016,-2.6514759063720703,-32.76314926147461,-1.4549980163574219,-6.630037566100633,False
16,17,16,17,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000016.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000017.jpg,False,-97.24320983886719,6.612377643585205,-32.76314926147461,-1.4549980163574219,64.98277281020601,-25.47418212890625,-1.7013128995895386,72.24895008843252,10.628297805786133,53.48735046386719,36,-100.48795318603516,6.946656227111816,-32.96038818359375,-2.2269339561462402,68.14783042774962,-32.98387145996094,-1.8332303762435913,-32.96038818359375,-2.2269339561462402,-7.2661772782265075,False
17,18,17,18,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000017.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000018.jpg,False,-100.48795318603516,6.946656227111816,-32.96038818359375,-2.2269339561462402,68.14783042774962,-25.35700035095215,-1.1009482145309448,75.56073061555597,9.932729721069336,53.16242980957031,36,-103.73233032226562,7.28089714050293,-32.47064971923828,-2.073727607727051,71.8730556366437,-32.020992279052734,-0.5129170417785645,-32.47064971923828,-2.073727607727051,-7.412900187806343,False
18,19,18,19,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000018.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000019.jpg,False,-103.73233032226562,7.28089714050293,-32.47064971923828,-2.073727607727051,71.8730556366437,-25.22282600402832,-1.6526814699172974,79.01614452176138,9.819355010986328,52.30049133300781,36,-107.29228973388672,7.647648811340332,-31.589921951293945,-1.447685718536377,76.24679401851141,-31.007326126098633,0.3541940450668335,-31.589921951293945,-1.447685718536377,-7.1430888851176775,False
19,20,19,20,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000019.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000020.jpg,False,-107.29228973388672,7.647648811340332,-31.589921951293945,-1.447685718536377,76.24679401851141,-25.27793312072754,-1.7523248195648193,82.55128221252629,10.201467514038086,49.318359375,36,-110.61548614501953,7.9523024559021,-31.57215118408203,-1.1784498691558838,79.56896027829266,-31.818782806396484,-0.34895622730255127,-31.57215118408203,-1.1784498691558838,-6.30448819401488,False
20,21,20,21,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000020.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000021.jpg,False,-110.61548614501953,7.9523024559021,-31.57215118408203,-1.1784498691558838,79.56896027829266,-25.301063537597656,-1.6802237033843994,85.85648644713523,10.380248069763184,49.44180679321289,36,-113.93445587158203,8.25656795501709,-31.78624153137207,-0.7196043729782104,82.63716348560705,-32.119041442871094,0.17389953136444092,-31.78624153137207,-0.7196043729782104,-6.287526168842561,False
21,22,21,22,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000021.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000022.jpg,False,-113.93445587158203,8.25656795501709,-31.78624153137207,-0.7196043729782104,82.63716348560705,-25.559959411621094,-2.208918333053589,88.992011033561,12.283788681030273,52.717506408691406,36,-117.24945068359375,8.560468673706055,-32.0988655090332,-0.2867801785469055,85.60897130455301,-32.43642044067383,0.3975090980529785,-32.0988655090332,-0.2867801785469055,-6.354847547953952,False
22,23,22,23,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000022.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000023.jpg,False,-117.24945068359375,8.560468673706055,-32.0988655090332,-0.2867801785469055,85.60897130455301,-25.677120208740234,-2.2709152698516846,92.21068585976653,13.110570907592773,50.8061408996582,36,-120.81004333496094,8.859625816345215,-32.18776321411133,-0.21005666255950928,89.0851708989015,-32.20939254760742,-0.20783519744873047,-32.18776321411133,-0.21005666255950928,-6.601714555213519,False
23,24,23,24,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000023.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000024.jpg,False,-120.81004333496094,8.859625816345215,-32.18776321411133,-0.21005666255950928,89.0851708989015,-25.59572982788086,-2.2870161533355713,95.86455613950748,13.089136123657227,49.336341857910156,36,-124.06947326660156,9.133479118347168,-32.48813247680664,0.4589017629623413,91.99125106851798,-32.6766357421875,1.2400944232940674,-32.48813247680664,0.4589017629623413,-6.77938524060599,False
24,25,24,25,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000024.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000025.jpg,False,-124.06947326660156,9.133479118347168,-32.48813247680664,0.4589017629623413,91.99125106851798,-25.890121459960938,-2.5803070068359375,98.87566893102994,15.055570602416992,51.425201416015625,36,-127.31895446777344,9.40649700164795,-32.62209701538086,1.0651063919067383,95.06352407029227,-32.60700607299805,1.5955958366394043,-32.62209701538086,1.0651063919067383,-6.8844178625119525,False
25,26,25,26,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000025.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000026.jpg,False,-127.31895446777344,9.40649700164795,-32.62209701538086,1.0651063919067383,95.06352407029227,-28.803586959838867,-2.863675594329834,99.27655700495708,30.690265655517578,63.145484924316406,36,-130.83126831054688,9.741641998291016,-33.09305191040039,0.8695225715637207,98.14007055328611,-33.68303298950195,-0.004006862640380859,-33.09305191040039,0.8695225715637207,-4.21303293466481,False
26,27,26,27,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000026.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000027.jpg,False,-130.83126831054688,9.741641998291016,-33.09305191040039,0.8695225715637207,98.14007055328611,-28.48613929748535,-3.1581084728240967,103.15487867724552,29.465768814086914,62.884857177734375,36,-134.03652954101562,10.047489166259766,-33.897090911865234,0.5106098055839539,100.59254066232477,-34.618682861328125,-0.3454444408416748,-33.897090911865234,0.5106098055839539,-5.014808123959412,False
27,28,27,28,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000027.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000028.jpg,False,-134.03652954101562,10.047489166259766,-33.897090911865234,0.5106098055839539,100.59254066232477,-27.18444061279297,-3.3409171104431152,107.68759599394379,22.84200096130371,58.38923263549805,36,-137.2352752685547,10.352712631225586,-34.459293365478516,0.23069491982460022,103.2732186904783,-34.585853576660156,-0.23523688316345215,-34.459293365478516,0.23069491982460022,-7.095055331619022,False
28,29,28,29,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000028.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000029.jpg,False,-137.2352752685547,10.352712631225586,-34.459293365478516,0.23069491982460022,103.2732186904783,-27.799726486206055,-2.934861421585083,110.23928048342268,26.012317657470703,60.56074523925781,36,-140.4192352294922,10.665609359741211,-34.678733825683594,0.05952122062444687,106.27108140384928,-34.4051513671875,-0.15132355690002441,-34.678733825683594,0.05952122062444687,-6.966061792944373,False
29,30,29,30,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000029.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000030.jpg,False,-140.4192352294922,10.665609359741211,-34.678733825683594,0.05952122062444687,106.27108140384928,-27.485200881958008,-3.256442070007324,113.78892577936831,25.638103485107422,60.376834869384766,36,-143.60858154296875,10.979033470153809,-34.81143569946289,-0.0012592560378834605,109.34983206226676,-34.53145980834961,0.0005366802215576172,-34.81143569946289,-0.0012592560378834605,-7.517844375519033,False
30,31,30,31,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000030.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000031.jpg,False,-143.60858154296875,10.979033470153809,-34.81143569946289,-0.0012592560378834605,109.34983206226676,-27.712446212768555,-3.0339672565460205,116.74021746528729,26.049331665039062,59.71882629394531,36,-147.09031677246094,11.321191787719727,-34.16221237182617,-0.3205994963645935,113.52659630158409,-33.109554290771484,-0.6899254322052002,-34.16221237182617,-0.3205994963645935,-7.390385403020531,False
31,32,31,32,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000031.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000032.jpg,False,-147.09031677246094,11.321191787719727,-34.16221237182617,-0.3205994963645935,113.52659630158409,-28.304336547851562,-2.9547319412231445,119.64075850744128,31.155393600463867,62.084068298339844,36,-150.38534545898438,11.621426582336426,-33.47559356689453,-0.4706766605377197,117.53343800087842,-32.543827056884766,-0.5097506046295166,-33.47559356689453,-0.4706766605377197,-6.114162205857184,False
32,33,32,33,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000032.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000033.jpg,False,-150.38534545898438,11.621426582336426,-33.47559356689453,-0.4706766605377197,117.53343800087842,-28.063337326049805,-2.9792282581329346,123.1903112888519,29.340190887451172,61.65167999267578,36,-153.68882751464844,11.922432899475098,-32.817203521728516,-0.7317677736282349,121.53221087991851,-32.272682189941406,-0.923619270324707,-32.817203521728516,-0.7317677736282349,-5.656873287973482,False
33,34,33,34,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000033.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000034.jpg,False,-153.68882751464844,11.922432899475098,-32.817203521728516,-0.7317677736282349,121.53221087991851,-27.504920959472656,-3.288843870162964,127.09744771036067,27.429975509643555,60.62218475341797,36,-156.9862060546875,12.222880363464355,-32.56683349609375,-0.8532798290252686,125.10462115067453,-32.633262634277344,-0.7953314781188965,-32.56683349609375,-0.8532798290252686,-5.56523683044216,False
34,35,34,35,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000034.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000035.jpg,False,-156.9862060546875,12.222880363464355,-32.56683349609375,-0.8532798290252686,125.10462115067453,-27.377300262451172,-3.1723923683166504,130.5200478208107,23.877178192138672,57.97421646118164,36,-161.97410583496094,12.701958656311035,-32.53299331665039,-0.8076068162918091,130.1441891489454,-32.778350830078125,-0.5346734523773193,-32.53299331665039,-0.8076068162918091,-5.415426670136171,False
35,36,35,36,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000035.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000036.jpg,False,-161.97410583496094,12.701958656311035,-32.53299331665039,-0.8076068162918091,130.1441891489454,-27.213638305664062,-3.130340576171875,135.68730709871707,24.28644561767578,58.09168243408203,36,-166.95358276367188,13.180227279663086,-32.2154426574707,-0.6032931208610535,135.44132247549106,-32.11676788330078,-0.1681807041168213,-32.2154426574707,-0.6032931208610535,-5.54311794977167,False
36,37,36,37,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000036.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000037.jpg,False,-166.95358276367188,13.180227279663086,-32.2154426574707,-0.6032931208610535,135.44132247549106,-27.54353141784668,-3.418494939804077,140.3947292299987,27.000091552734375,59.85157775878906,36,-170.4643096923828,13.542064666748047,-31.685070037841797,-0.7357756495475769,139.51177041092328,-31.360380172729492,-0.8862819671630859,-31.685070037841797,-0.7357756495475769,-4.9534067545076255,False
37,38,37,38,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000037.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000038.jpg,False,-170.4643096923828,13.542064666748047,-31.685070037841797,-0.7357756495475769,139.51177041092328,-27.113481521606445,-3.3403444290161133,144.34152442774115,24.778282165527344,58.45867156982422,36,-173.6732940673828,13.872800827026367,-31.57266616821289,-0.7829866409301758,142.85440334705913,-31.795879364013672,-0.7724359035491943,-31.57266616821289,-0.7829866409301758,-4.829754016817873,False
38,39,38,39,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000038.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000039.jpg,False,-173.6732940673828,13.872800827026367,-31.57266616821289,-0.7829866409301758,142.85440334705913,-26.849763870239258,-3.5317182540893555,147.85150085134896,22.734664916992188,56.7495231628418,36,-176.89031982421875,14.204366683959961,-31.48278045654297,-0.882952094078064,146.18816536530008,-31.65174674987793,-0.9480900764465332,-31.48278045654297,-0.882952094078064,-4.997097504289826,False
39,40,39,40,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000039.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000040.jpg,False,-176.89031982421875,14.204366683959961,-31.48278045654297,-0.882952094078064,146.18816536530008,-26.919456481933594,-3.623405694961548,151.02678345123095,25.99620819091797,57.66136932373047,36,-180.07899475097656,14.495210647583008,-31.210546493530273,-1.1331052780151367,149.68653628583388,-31.145906448364258,-1.397611379623413,-31.210546493530273,-1.1331052780151367,-4.838618085930875,False
40,41,40,41,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000040.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000041.jpg,False,-180.07899475097656,14.495210647583008,-31.210546493530273,-1.1331052780151367,149.68653628583388,-26.552488327026367,-3.4016852378845215,154.5661251926776,21.219533920288086,56.728389739990234,36,-183.2713623046875,14.786392211914062,-30.691503524780273,-1.1606234312057495,153.41095336780336,-30.435789108276367,-1.0455529689788818,-30.691503524780273,-1.1606234312057495,-4.879588906843708,False
41,42,41,42,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000041.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000042.jpg,False,-183.2713623046875,14.786392211914062,-30.691503524780273,-1.1606234312057495,153.41095336780336,-26.54129409790039,-3.0670628547668457,157.7436532413337,19.882287979125977,54.7818489074707,36,-186.7760009765625,15.10605525970459,-30.57024383544922,-1.2499110698699951,157.05972175768886,-30.745786666870117,-1.2494903802871704,-30.57024383544922,-1.2499110698699951,-4.332699873530345,False
42,43,42,43,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000042.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000043.jpg,False,-186.7760009765625,15.10605525970459,-30.57024383544922,-1.2499110698699951,157.05972175768886,-26.515281677246094,-3.34515380859375,161.31938899715786,20.62369728088379,55.81562042236328,36,-190.19520568847656,15.40483283996582,-30.724002838134766,-0.8965275287628174,160.30221111514967,-31.128185272216797,-0.27295756340026855,-30.724002838134766,-0.8965275287628174,-4.259667239468996,False
43,44,43,44,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000043.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000044.jpg,False,-190.19520568847656,15.40483283996582,-30.724002838134766,-0.8965275287628174,160.30221111514967,-28.071590423583984,-3.3393959999084473,163.2035929180497,29.257173538208008,61.41395568847656,36,-193.5978240966797,15.702159881591797,-31.2935848236084,-0.7922636270523071,163.14022217985632,-32.26970672607422,-0.6607773303985596,-31.2935848236084,-0.7922636270523071,-2.9013818029000333,False
44,45,44,45,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000044.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000045.jpg,False,-193.5978240966797,15.702159881591797,-31.2935848236084,-0.7922636270523071,163.14022217985632,-27.255142211914062,-3.3331077098846436,167.42828085151996,24.37836456298828,57.101478576660156,36,-196.71273803710938,15.974347114562988,-31.404277801513672,-0.7278096675872803,166.15007994773597,-31.4322509765625,-0.6942300796508789,-31.404277801513672,-0.7278096675872803,-4.288058671663634,False
45,46,45,46,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000045.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000046.jpg,False,-196.71273803710938,15.974347114562988,-31.404277801513672,-0.7278096675872803,166.15007994773597,-27.680524826049805,-3.5323970317840576,170.15405422798526,29.119455337524414,60.08639144897461,36,-199.96063232421875,16.28047752380371,-31.295146942138672,-0.720237135887146,169.5201175616419,-31.0497989654541,-0.7772936820983887,-31.295146942138672,-0.720237135887146,-4.003974280249281,False
46,47,46,47,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000046.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000047.jpg,False,-199.96063232421875,16.28047752380371,-31.295146942138672,-0.720237135887146,169.5201175616419,-26.785186767578125,-3.065495491027832,174.25269471555265,20.556865692138672,56.21281433105469,36,-203.51315307617188,16.61532211303711,-30.86448097229004,-0.5222907662391663,173.4971520066933,-30.48784637451172,-0.30252766609191895,-30.86448097229004,-0.5222907662391663,-4.732577153910739,False
47,48,47,48,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000047.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000048.jpg,False,-203.51315307617188,16.61532211303711,-30.86448097229004,-0.5222907662391663,173.4971520066933,-27.270023345947266,-3.2595791816711426,177.36023364491595,24.88286590576172,57.887786865234375,36,-206.75160217285156,16.920562744140625,-30.98653221130371,-0.45180729031562805,176.6215135797502,-31.237648010253906,-0.4597289562225342,-30.98653221130371,-0.45180729031562805,-3.8630816382226385,False
48,49,48,49,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000048.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000049.jpg,False,-206.75160217285156,16.920562744140625,-30.98653221130371,-0.45180729031562805,176.6215135797502,-28.268341064453125,-3.3600242137908936,179.63178088313592,29.88719367980957,61.76620101928711,36,-210.1930389404297,17.253925323486328,-30.899629592895508,-0.6948899626731873,180.189585175279,-30.833038330078125,-1.1792850494384766,-30.899629592895508,-0.6948899626731873,-3.0102673033857172,False
49,50,49,50,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000049.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000050.jpg,False,-210.1930389404297,17.253925323486328,-30.899629592895508,-0.6948899626731873,180.189585175279,-28.320354461669922,-3.532454252243042,183.05667683910576,33.236000061035156,63.03260803222656,36,-213.3181915283203,17.556650161743164,-31.24306297302246,-0.8521872758865356,183.00338175627607,-31.762359619140625,-1.0863432884216309,-31.24306297302246,-0.8521872758865356,-2.8670916638267556,False
50,51,50,51,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000050.jpg,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000051.jpg,False,-213.3181915283203,17.556650161743164,-31.24306297302246,-0.8521872758865356,183.00338175627607,-28.262405395507812,-3.670447587966919,186.26925044168988,32.038997650146484,62.86518478393555,36,-216.74961853027344,17.889041900634766,-31.558473587036133,-1.0353368520736694,186.15555934906453,-31.853816986083984,-1.2469723224639893,-31.558473587036133,-1.0353368520736694,-3.265868685413807,False
