route,frame_id,min_4x6_candidate_center_distance_m,capture_threshold_m,captured
route_B,292,1.2756062550936158,7.5,True
route_B,293,1.1576858439174083,7.5,True
route_B,294,2.2090255200081326,7.5,True
route_B,295,2.238708332658085,7.5,True
route_B,296,2.020696838024966,7.5,True
route_B,297,2.746785499015177,7.5,True
route_B,298,2.8642791663456806,7.5,True
route_B,299,2.738165697711934,7.5,True
route_B,300,2.540198671642935,7.5,True
route_B,301,0.9026581888936688,7.5,True
route_B,302,1.9881230464388486,7.5,True
route_B,303,0.5427473156641862,7.5,True
route_B,304,1.3201782387542051,7.5,True
route_B,305,2.177631299704608,7.5,True
route_B,306,1.6830262155486622,7.5,True
route_B,307,1.5787456916095375,7.5,True
route_B,308,1.4749087362196656,7.5,True
route_B,309,1.3619234459467437,7.5,True
route_B,310,1.3944452444770674,7.5,True
route_B,311,1.426938899043121,7.5,True
route_B,312,1.4625958739908367,7.5,True
route_B,313,1.3185034660548487,7.5,True
route_B,314,1.189531325130352,7.5,True
route_B,315,1.054747188594186,7.5,True
route_B,316,0.7736270123158144,7.5,True
route_B,317,0.5786933864017918,7.5,True
route_B,318,0.5149347304011159,7.5,True
route_B,319,0.64883719399202,7.5,True
route_B,320,1.008171533013352,7.5,True
route_B,321,1.3317647679692697,7.5,True
route_B,322,1.7140923116301052,7.5,True
route_B,323,2.0765608483259985,7.5,True
route_B,324,2.1124425586223015,7.5,True
route_B,325,1.4676785038000453,7.5,True
route_B,326,0.9269134680164663,7.5,True
route_B,327,1.0519082440001661,7.5,True
route_B,328,2.007756807239419,7.5,True
route_B,329,2.1210406436002485,7.5,True
route_B,330,1.793311559187214,7.5,True
route_B,331,1.491921443046628,7.5,True
route_B,332,1.3072259021186863,7.5,True
route_B,333,1.3996837454814701,7.5,True
route_B,334,1.6072437689419716,7.5,True
route_B,335,1.9238679471594016,7.5,True
route_B,336,2.2345669650883826,7.5,True
route_B,337,1.3629840566092672,7.5,True
route_B,338,0.6719145994968558,7.5,True
route_B,339,0.7761441090624057,7.5,True
route_B,340,1.6079247180604312,7.5,True
route_B,341,2.4655256494554982,7.5,True
route_B,342,1.3262673498908022,7.5,True
route_B,343,0.40409734494744387,7.5,True
route_B,344,1.0055332250177134,7.5,True
route_B,345,1.7967311652232594,7.5,True
route_B,346,2.200815554499083,7.5,True
route_B,347,1.4947962275999056,7.5,True
route_B,348,1.5302051400048229,7.5,True
route_B,349,1.5675788843409773,7.5,True
route_B,350,2.0149032267296265,7.5,True
route_B,351,2.260951485383414,7.5,True
route_B,352,1.8104001184486849,7.5,True
route_B,353,1.1879959393199464,7.5,True
route_B,354,0.6453425713328158,7.5,True
route_B,355,0.3005636959569717,7.5,True
route_B,356,0.9754013856833801,7.5,True
route_B,357,1.762288053225561,7.5,True
route_B,358,2.3501169019373536,7.5,True
route_B,359,1.3140118414786386,7.5,True
route_B,360,1.2316518869777502,7.5,True
route_B,361,2.103198713348732,7.5,True
route_B,362,1.8283291325808406,7.5,True
route_B,363,1.873845313552901,7.5,True
route_B,364,2.660161690603245,7.5,True
route_B,365,2.1198148205625555,7.5,True
route_B,366,2.5984757527381688,7.5,True
route_B,367,2.6234560569423664,7.5,True
route_B,368,2.0864168321562135,7.5,True
route_B,369,1.7471791040565747,7.5,True
route_B,370,1.172153247683902,7.5,True
route_B,371,2.091744615128089,7.5,True
route_B,372,1.1062077321401713,7.5,True
route_B,373,0.5342381182769019,7.5,True
route_B,374,1.8667832849974562,7.5,True
route_B,375,1.3992284526148095,7.5,True
route_B,376,0.7941568333747434,7.5,True
route_B,377,1.9932363003335893,7.5,True
route_B,378,2.0721368056755995,7.5,True
route_B,379,1.656815695842048,7.5,True
route_B,380,2.298602566863512,7.5,True
route_B,381,2.9939105094201395,7.5,True
route_B,382,2.1115644529220066,7.5,True
route_B,383,2.1377370471093786,7.5,True
route_B,384,2.5020571446734525,7.5,True
route_B,385,1.181911430345814,7.5,True
route_B,386,1.1318709792393424,7.5,True
route_B,387,2.373441867688841,7.5,True
route_B,388,0.34124580458727644,7.5,True
route_B,389,1.9653384644779062,7.5,True
route_B,390,0.5889182794226583,7.5,True
route_B,391,0.10050138132391251,7.5,True
route_B,392,0.7848946664013524,7.5,True
route_B,393,1.495341178733012,7.5,True
route_B,394,1.245780359919574,7.5,True
route_B,395,0.996372080297839,7.5,True
route_B,396,0.750177988155888,7.5,True
route_B,397,0.3031641723647372,7.5,True
route_B,398,0.19594641640488134,7.5,True
route_B,399,0.6429367405328091,7.5,True
route_B,400,1.2021923356213582,7.5,True
route_B,401,1.7625645809852744,7.5,True
route_B,402,2.2948813143383355,7.5,True
route_B,403,1.5655196960285975,7.5,True
route_B,404,0.8745885802198708,7.5,True
route_B,405,0.5760235662565383,7.5,True
route_B,406,1.8761538186104345,7.5,True
route_B,407,1.5363599254358935,7.5,True
route_B,408,0.645484169952538,7.5,True
route_B,409,2.401468954404178,7.5,True
route_B,410,0.8032598900951716,7.5,True
route_B,411,1.753044002639279,7.5,True
route_B,412,2.7176909439306076,7.5,True
route_B,413,2.4479801356874846,7.5,True
route_B,414,1.428643535024926,7.5,True
route_B,415,1.7806355046060927,7.5,True
route_B,416,1.6610958162099545,7.5,True
route_B,417,0.1418279325863529,7.5,True
route_B,418,1.1155345417967777,7.5,True
route_B,419,2.4047115875442637,7.5,True
route_B,420,1.2713107449171195,7.5,True
route_B,421,1.178504449449065,7.5,True
route_B,422,2.2473671349097666,7.5,True
route_B,423,2.266340076688802,7.5,True
route_B,424,1.8518072595590136,7.5,True
route_B,425,2.7540510960380344,7.5,True
route_B,426,2.659224283937454,7.5,True
route_B,427,1.8908024985223537,7.5,True
route_B,428,2.135393197080854,7.5,True
route_B,429,2.0699154003955704,7.5,True
route_B,430,0.7012118207998346,7.5,True
route_B,431,1.068112103551165,7.5,True
route_B,432,2.177450075874361,7.5,True
route_B,433,1.2070105081333995,7.5,True
route_B,434,1.2131778412588405,7.5,True
route_B,435,2.5093915845025583,7.5,True
route_B,436,2.3310142379537004,7.5,True
route_B,437,2.9081421654216535,7.5,True
route_B,438,2.6661359464481578,7.5,True
route_B,439,1.5249318421833726,7.5,True
route_B,440,1.4076197078630195,7.5,True
route_B,441,2.4249490546405252,7.5,True
route_B,442,0.8490107339762119,7.5,True
route_B,443,0.7441122777209264,7.5,True
route_B,444,2.0376446389493235,7.5,True
route_B,445,1.63421388728913,7.5,True
route_B,446,1.2492907698518874,7.5,True
route_B,447,2.1493249325463224,7.5,True
route_B,448,2.669178633741427,7.5,True
route_B,449,2.325126934059915,7.5,True
route_B,450,2.2625005466528125,7.5,True
route_B,451,2.9071776622702385,7.5,True
route_B,452,1.5918088269622903,7.5,True
route_B,453,1.0814225911356492,7.5,True
route_B,454,2.2978249137903,7.5,True
route_B,455,1.1335291431185166,7.5,True
route_B,456,0.3731372706430635,7.5,True
route_B,457,0.8674730886918708,7.5,True
route_B,458,1.3753771540451483,7.5,True
route_B,459,2.022894170139371,7.5,True
route_B,460,3.0708790441080893,7.5,True
route_B,461,2.4294543420682584,7.5,True
route_B,462,1.9906505287288074,7.5,True
route_B,463,2.6163302985897463,7.5,True
route_B,464,1.8182365312093918,7.5,True
route_B,465,0.7826896380246424,7.5,True
route_B,466,1.633278731614819,7.5,True
route_B,467,1.8350236609729274,7.5,True
route_B,468,0.7202804973436558,7.5,True
route_B,469,1.2477037027600182,7.5,True
route_B,470,2.53146868566463,7.5,True
route_B,471,1.8538409216099854,7.5,True
route_B,472,2.051118582019774,7.5,True
route_B,473,3.0304405367171086,7.5,True
route_B,474,2.7124220227276137,7.5,True
route_B,475,2.011028287662997,7.5,True
route_B,476,2.285025270787523,7.5,True
route_B,477,0.8410138355108634,7.5,True
route_B,478,1.1070577099757695,7.5,True
route_B,479,2.5061083492226,7.5,True
route_B,480,0.8786426706744648,7.5,True
route_B,481,1.0385259527678108,7.5,True
route_B,482,2.3332204940295873,7.5,True
route_B,483,3.957515183851061,7.5,True
route_B,484,2.018587317385151,7.5,True
route_B,485,2.988486782184207,7.5,True
route_B,486,3.6713224752865146,7.5,True
route_B,487,4.6722424584306115,7.5,True
route_B,488,1.681718290356953,7.5,True
route_B,489,2.4914559732811172,7.5,True
route_B,490,3.879449756530924,7.5,True
route_B,491,5.078787223773614,7.5,True
route_B,492,1.9190883425747622,7.5,True
route_B,493,3.5035888923698417,7.5,True
route_B,494,4.772693347508252,7.5,True
route_B,495,2.023941733331667,7.5,True
route_B,496,3.461424749373326,7.5,True
route_B,497,5.07699506217029,7.5,True
route_B,498,6.353154775748032,7.5,True
route_B,499,3.145538474539833,7.5,True
route_B,500,2.5988308952102726,7.5,True
route_B,501,6.747220534846684,7.5,True
route_B,502,3.311967112813721,7.5,True
route_B,503,4.910137519182855,7.5,True
route_B,504,6.247947188096356,7.5,True
route_B,505,3.13786711222327,7.5,True
route_B,506,4.4294353221186755,7.5,True
route_B,507,6.019353321236797,7.5,True
route_B,508,7.504289166910065,7.5,False
route_B,509,4.5793331050844,7.5,True
route_B,510,5.7853584689307045,7.5,True
route_B,511,7.1070321610188545,7.5,True
route_B,512,3.900194184173008,7.5,True
route_B,513,4.932583252281125,7.5,True
route_B,514,6.250944546444836,7.5,True
route_B,515,2.890039862421148,7.5,True
route_B,516,4.289063213452299,7.5,True
route_B,517,5.833395897062197,7.5,True
route_B,518,7.0776791371305015,7.5,True
route_B,519,4.0534833183411045,7.5,True
route_B,520,5.433427795540561,7.5,True
route_B,521,7.088946365165744,7.5,True
route_B,522,4.038068574957138,7.5,True
route_B,523,3.8324911774052484,7.5,True
route_B,524,3.207740242545824,7.5,True
route_B,525,4.253501536866069,7.5,True
route_B,526,5.7086265099598545,7.5,True
route_B,527,7.208652692525647,7.5,True
route_B,528,4.011728979252594,7.5,True
route_B,529,5.554255953248687,7.5,True
route_B,530,6.791297857588727,7.5,True
route_B,531,3.5303242036234868,7.5,True
route_B,532,5.0716429028751895,7.5,True
route_B,533,6.635239250719049,7.5,True
route_B,534,3.620465140524144,7.5,True
route_B,535,4.863635336352832,7.5,True
route_B,536,6.003318729383706,7.5,True
route_B,537,2.8168543544037594,7.5,True
route_B,538,4.175841293731969,7.5,True
route_B,539,5.320116064762732,7.5,True
route_B,540,2.0931913536718114,7.5,True
route_B,541,3.630967117534916,7.5,True
route_B,542,4.868011139195615,7.5,True
route_B,543,4.751196188690802,7.5,True
route_B,544,4.717759965382443,7.5,True
route_B,545,2.586307001518775,7.5,True
route_B,546,3.019052699287113,7.5,True
route_B,547,4.1167961322582975,7.5,True
route_B,548,1.3566191284074725,7.5,True
route_B,549,2.266652229168595,7.5,True
route_B,550,3.4660891081133336,7.5,True
route_B,551,0.1500142041614352,7.5,True
route_B,552,1.7032428713607075,7.5,True
route_B,553,3.11085150826996,7.5,True
route_B,554,1.0535451576830341,7.5,True
route_B,555,1.799990910722319,7.5,True
route_B,556,3.112746901815142,7.5,True
route_B,557,2.1667370335934777,7.5,True
route_B,558,2.385394172655117,7.5,True
route_B,559,2.734442619080798,7.5,True
route_B,560,1.9443385159904418,7.5,True
route_B,561,1.1405368291910007,7.5,True
route_B,562,1.5498103403804886,7.5,True
route_B,563,1.1251613528967528,7.5,True
route_B,564,0.9959674993262772,7.5,True
route_B,565,2.3959007374573966,7.5,True
route_B,566,1.5101243485842806,7.5,True
route_B,567,1.5760048899987924,7.5,True
route_B,568,2.6292943412462404,7.5,True
route_B,569,2.499788270168879,7.5,True
route_B,570,2.281529634287904,7.5,True
route_B,571,2.4872679211667945,7.5,True
route_B,572,2.1979092463543304,7.5,True
route_B,573,1.0035667064975786,7.5,True
route_B,574,1.3121519168775044,7.5,True
route_B,575,2.012095285812431,7.5,True
route_B,576,0.7851419999458612,7.5,True
route_B,577,0.952036724256374,7.5,True
route_B,578,2.197339291489347,7.5,True
route_B,579,1.9944634826960574,7.5,True
route_B,580,2.376564830552523,7.5,True
route_B,581,3.0566508050851198,7.5,True
route_B,582,2.0121189272588755,7.5,True
route_B,583,1.9370485379216569,7.5,True
route_B,584,2.6052411387039722,7.5,True
route_B,585,1.1016692216140422,7.5,True
route_B,586,0.828662870991549,7.5,True
route_B,587,1.9998568187344705,7.5,True
route_B,588,1.4492925104851275,7.5,True
route_B,589,0.7326288586779204,7.5,True
route_B,590,1.8814028157676816,7.5,True
route_B,591,2.296421315195704,7.5,True
route_B,592,1.8976552829410018,7.5,True
route_B,593,2.546422381348346,7.5,True
route_B,594,3.1289571188393213,7.5,True
route_B,595,1.8971301372831355,7.5,True
route_B,596,1.59160446269212,7.5,True
route_B,597,2.576722594243561,7.5,True
route_B,598,1.279107501692249,7.5,True
route_B,599,0.31712275151843294,7.5,True
route_B,600,1.5295392481427,7.5,True
route_B,601,1.9035226141355954,7.5,True
route_B,602,0.972207173342327,7.5,True
route_B,603,1.4591807111290507,7.5,True
route_B,604,2.1769642684352606,7.5,True
route_B,605,2.4077530629379966,7.5,True
route_B,606,2.922930109845826,7.5,True
route_B,607,2.172930636396523,7.5,True
route_B,608,1.3929445005161654,7.5,True
route_B,609,1.7605560970339236,7.5,True
route_B,610,1.8773852872758554,7.5,True
route_B,611,0.37900433393944055,7.5,True
route_B,612,1.0219741944159315,7.5,True
route_B,613,2.2249762021045587,7.5,True
route_B,614,1.2601842729396286,7.5,True
route_B,615,1.3761675197211949,7.5,True
route_B,616,2.590756342996852,7.5,True
route_B,617,2.7038945292779006,7.5,True
route_B,618,2.157258296949364,7.5,True
route_B,619,2.2758432613931485,7.5,True
route_B,620,2.19138854999539,7.5,True
route_B,621,0.9985342395274934,7.5,True
route_B,622,1.2071309154053715,7.5,True
route_B,623,2.1664356478651903,7.5,True
route_B,624,0.6698701089436747,7.5,True
route_B,625,0.7807975256497937,7.5,True
route_B,626,1.1259900333096475,7.5,True
route_B,627,1.5230178381919939,7.5,True
route_B,628,2.361136271380485,7.5,True
route_B,629,3.0715775262079834,7.5,True
route_B,630,2.242906671285838,7.5,True
route_B,631,1.8910317854104723,7.5,True
route_B,632,2.623998555077591,7.5,True
route_B,633,1.4424615792793676,7.5,True
route_B,634,0.8632795411401337,7.5,True
route_B,635,1.9797450475267575,7.5,True
route_B,636,1.3182826675888863,7.5,True
route_B,637,0.41219876138417355,7.5,True
route_B,638,1.867823826030648,7.5,True
route_B,639,2.0641029543769607,7.5,True
route_B,640,1.6118071266759966,7.5,True
route_B,641,2.2692256770960024,7.5,True
route_B,642,3.2232669637885407,7.5,True
route_B,643,2.8887152189137053,7.5,True
route_B,644,2.193981554134951,7.5,True
route_B,645,1.7123408442964605,7.5,True
route_B,646,0.3528337770336092,7.5,True
route_B,647,1.3242472487568933,7.5,True
route_B,648,1.7993325147318648,7.5,True
route_B,649,0.8175622348287257,7.5,True
route_B,650,1.3963580029553277,7.5,True
route_B,651,2.714250177120084,7.5,True
route_B,652,1.917720757615299,7.5,True
route_B,653,2.1496759271832926,7.5,True
route_B,654,3.2621297554289783,7.5,True
route_B,655,2.2312341831533486,7.5,True
route_B,656,1.5453317584665323,7.5,True
route_B,657,2.1551277408530765,7.5,True
route_B,658,1.7934488443716512,7.5,True
route_B,659,0.4873265291876873,7.5,True
route_B,660,0.8138724543859128,7.5,True
route_B,661,2.344183686097053,7.5,True
route_B,662,1.2672358348943167,7.5,True
route_B,663,3.5653511950868606,7.5,True
route_B,664,3.753588059150282,7.5,True
route_B,665,2.2609919111130212,7.5,True
route_B,666,2.7058813249397478,7.5,True
route_B,667,3.698287779961909,7.5,True
route_B,668,1.632978719311678,7.5,True
route_B,669,2.8611533713470187,7.5,True
route_B,670,0.826280390119133,7.5,True
route_B,671,2.7455300993148706,7.5,True
route_B,672,0.8676037295626934,7.5,True
route_B,673,3.51265119283278,7.5,True
route_B,674,2.659054775766087,7.5,True
