frame_id,image_path,reference_x,reference_y,softms_x,softms_y,G_measurement_s,G_measurement_e,G_measurement_x,G_measurement_y,G_error_m,measurement_var_s,measurement_var_e,K_raw_s,K_raw_e,K_raw_x,K_raw_y,K_raw_error_m,K_original_s,K_original_e,K_original_x,K_original_y,K_original_error_m,K_raw_gain_vs_G_m,K_original_gain_vs_G_m,previous_kalman_output_s,previous_kalman_output_e,teacher_feedback_ms_s,teacher_feedback_ms_e,teacher_feedback_ms_x,teacher_feedback_ms_y,teacher_feedback_support,predicted_progress_s,predicted_cross_e,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,search_heading_deg
10,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000010.jpg,-77.41057586669922,4.6642866134643555,-89.31063842773438,-0.2365466058254242,48.29869842529297,5.559224605560303,-86.24876696349531,0.4173097175891787,9.805632800466439,9.075078964233398,8.333369255065918,39.959488535763946,5.986140526253544,-78.00154085627378,-0.8895721903595364,5.585211476006527,39.959488535763946,5.986140526253544,-78.00154085627378,-0.8895721903595364,5.585211476006527,4.220421324459912,4.220421324459912,36.43756328176886,5.4077716139489205,46.951059935374715,6.066250514209591,-84.96234130859375,-0.22946211695671082,0.5838718414306641,39.959488535763946,6.033876389235578,-80.07961153552475,0.4128985349032197,-2.669035668825534,-4.251388078561136,174.07909204131818
11,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000011.jpg,-80.71418762207031,4.9646830558776855,-93.76985931396484,-0.25172311067581177,52.744991302490234,6.025505542755127,-90.7194371712138,0.42410354014839147,10.987350949127656,9.61230754852295,8.78212833404541,43.276340026889336,6.419823074514595,-81.34566061571566,-0.9698679023084305,5.9680527156695895,43.276340026889336,6.419823074514595,-81.34566061571566,-0.9698679023084305,5.9680527156695895,5.019298233458066,5.019298233458066,39.959488535763946,5.986140526253544,51.28592611256651,6.4709714451079625,-89.3156967163086,-0.17324379086494446,0.5901363492012024,43.276340026889336,6.433490014189984,-83.24418156449843,0.6029147161856887,-2.5299939424281224,-4.361768339691997,174.07949721027418
12,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000012.jpg,-84.01985931396484,5.2652668952941895,-93.75763702392578,-0.23789772391319275,52.26810073852539,5.905238151550293,-90.23249828153888,0.4932365504118241,7.8338468554023635,9.056621551513672,8.314474105834961,46.59525971931984,6.302725055047097,-84.63355948973751,-0.5022560278099286,5.800081773067934,46.59525971931984,6.302725055047097,-84.63355948973751,-0.5022560278099286,5.800081773067934,2.0337650823344298,2.0337650823344298,43.276340026889336,6.419823074514595,51.26882191450406,6.465584925531756,-89.2981185913086,-0.16969728469848633,0.5905313491821289,46.59525971931984,6.426151885806929,-86.40628156801098,0.7977785731250204,-2.386422254046133,-4.467488322169169,174.07250014837697
13,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000013.jpg,-87.32689666748047,5.565974712371826,-98.58576965332031,-0.6735156774520874,57.03410339355469,6.828264236450195,-95.06941126529549,0.07967730590311728,9.489256637355949,9.812429428100586,8.94620132446289,49.91555052514641,6.959793222454229,-88.00473544015286,-0.8043194701816665,6.406255799920332,49.91555052514641,6.959793222454229,-88.00473544015286,-0.8043194701816665,6.406255799920332,3.083000837435617,3.083000837435617,46.59525971931984,6.302725055047097,55.68531370857834,6.99989554449304,-93.74635314941406,-0.23370447754859924,0.5905340313911438,49.91555052514641,6.963267715418181,-89.56537515721851,0.9976167330523023,-2.2384784897380436,-4.568357979319524,174.06415537809872
14,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000014.jpg,-90.52931213378906,5.903904438018799,-103.48526000976562,-1.446917176246643,62.48346710205078,8.301722526550293,-100.64408986152642,-0.8089186139972764,12.139634335893739,9.68587875366211,8.846006393432617,53.135745148952026,7.98123172592614,-91.31493071842075,-1.4792989152719516,7.42488305069935,53.135745148952026,7.98123172592614,-91.31493071842075,-1.4792989152719516,7.42488305069935,4.714751285194389,4.714751285194389,49.91555052514641,6.959793222454229,60.477773410463186,7.969633670749494,-98.61451721191406,-0.6909141540527344,0.5864537954330444,53.135745148952026,7.933745021226236,-92.61564092822067,1.2397118070660378,-2.086328794431612,-4.664192630952761,174.05238983030463
15,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000015.jpg,-93.73101806640625,6.241759300231934,-103.48849487304688,-1.4775080680847168,61.8793830871582,8.187055587768555,-100.0312641009718,-0.7588128149421207,9.418126673378916,9.546688079833984,8.724724769592285,56.3552263008284,8.025723043612404,-94.52104683902104,-1.182890774588211,7.466563747473533,56.3552263008284,8.025723043612404,-94.52104683902104,-1.182890774588211,7.466563747473533,1.9515629259053835,1.9515629259053835,53.135745148952026,7.98123172592614,60.486677345644566,8.005433632118969,-98.62715911865234,-0.7255710363388062,0.5862036347389221,56.3552263008284,7.972877545340328,-95.66116545580748,1.4869459638321425,-1.9301473894012269,-4.754813336399791,174.03823238227972
16,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000016.jpg,-97.24320983886719,6.612377643585205,-108.4229736328125,-1.5678541660308838,66.771240234375,8.754310607910156,-104.95568135165904,-0.805281597858647,10.700648833496182,10.444046020507812,9.473791122436523,59.88691704277317,9.203402054636511,-98.1575212807243,-1.980274612262546,8.64115954039944,59.88691704277317,9.203402054636511,-98.1575212807243,-1.980274612262546,8.64115954039944,2.059489293096741,2.059489293096741,56.3552263008284,8.025723043612404,65.25217482411146,9.28653411957578,-103.50145721435547,-1.4952480792999268,0.580548882484436,59.88691704277317,9.257914640187781,-99.01332621114882,1.772330382260547,-1.770116372281631,-4.840047261324658,174.02120460061695
17,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000017.jpg,-100.48795318603516,6.946656227111816,-113.7569580078125,-1.2037324905395508,72.32456970214844,8.987220764160156,-110.50248108095762,-0.44929271941075477,12.449531307553249,11.001317977905273,9.94188117980957,63.14881561594464,9.82403638551581,-101.46677776063866,-2.252287156952801,9.250873306400532,63.14881561594464,9.82403638551581,-101.46677776063866,-2.252287156952801,9.250873306400532,3.198658001152717,3.198658001152717,59.88691704277317,9.203402054636511,70.14880091672093,9.896058477609106,-108.43508911132812,-1.5832443237304688,0.5765653252601624,63.14881561594464,9.863495253174253,-102.09437868586704,2.026928189643743,-1.606425499831884,-4.919728037468073,174.01205963098874
18,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000018.jpg,-103.73233032226562,7.28089714050293,-113.69363403320312,-1.3527215719223022,71.91056060791016,9.120467185974121,-110.10489468836357,-0.6255970003068292,10.1549114323425,9.977540969848633,9.084245681762695,66.41034604807447,9.90946108742,-104.7190382328745,-1.9921334329034703,9.32537873312328,66.41034604807447,9.90946108742,-104.7190382328745,-1.9921334329034703,9.32537873312328,0.8295326992192198,0.8295326992192198,63.14881561594464,9.82403638551581,74.8606181955775,10.0,-113.63700866699219,-5.939222812652588,0.5717757940292358,66.41034604807447,9.963874634355307,-105.17160227597306,2.2872010260157154,-1.4392719537074379,-4.993696114487214,174.00497988644997
19,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000019.jpg,-107.29228973388672,7.647648811340332,-118.13351440429688,-1.8721392154693604,76.18104553222656,10.021204948425293,-114.44671323544698,-1.0694232159833472,11.277106028109637,10.641380310058594,9.637500762939453,69.9891271564869,9.986980465860194,-108.28593203629964,-1.6905508222464452,9.390915686016177,69.9891271564869,9.986980465860194,-108.28593203629964,-1.6905508222464452,9.390915686016177,1.8861903420934603,1.8861903420934603,66.41034604807447,9.90946108742,75.4463934966139,10.0,-113.73369598388672,-1.3117215633392334,0.5832870006561279,69.9891271564869,9.970692183822393,-108.56114982342388,2.5858497082727663,-1.2688600895371567,-5.061799103067566,173.98228973122295
20,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000020.jpg,-110.61548614501953,7.9523024559021,-121.45790100097656,1.5940557718276978,79.82013702392578,6.863105773925781,-117.7312216828294,2.4559961264503434,8.991277746306237,11.572410583496094,10.416523933410645,73.32590381440738,9.830288160598078,-111.5873982082886,-1.1816774995187806,9.18554314587648,73.32590381440738,9.830288160598078,-111.5873982082886,-1.1816774995187806,9.18554314587648,-0.19426539957024325,-0.19426539957024325,69.9891271564869,9.986980465860194,79.66795632804796,10.0,-118.04596710205078,-1.94022536277771,0.5942865610122681,73.32590381440738,9.97161640226841,-111.71088731466428,2.8284103474089575,-1.0954011696447443,-5.123892108493142,173.9642835249616
21,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000021.jpg,-113.93445587158203,8.25656795501709,-121.57011413574219,1.664565086364746,79.8443374633789,6.7302703857421875,-117.7412311086426,2.590646462575066,6.825994730734412,12.023630142211914,10.792803764343262,76.65843644508136,9.81444975077116,-114.89954777033668,-0.8133164424599304,9.12108575536043,76.65843644508136,9.81444975077116,-114.89954777033668,-0.8133164424599304,9.12108575536043,-2.295091024626017,-2.295091024626017,73.32590381440738,9.830288160598078,83.26839867302421,10.0,-121.71703338623047,-2.4129300117492676,0.5978342294692993,76.65843644508136,9.968581393361092,-114.85356895137463,3.076729901140693,-0.9191130797925955,-5.179838053876397,173.95477780261731
22,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000022.jpg,-117.24945068359375,8.560468673706055,-126.47305297851562,1.568762183189392,84.69193267822266,7.32084846496582,-122.62410267884597,2.5163022392948093,8.088190895183685,12.411726951599121,11.117947578430176,79.98697787744015,9.604710753200653,-118.18721213405293,-0.252565565883641,8.86278562564545,79.98697787744015,9.604710753200653,-118.18721213405293,-0.252565565883641,8.86278562564545,-0.7745947304617662,-0.7745947304617662,76.65843644508136,9.81444975077116,83.41546617007882,10.0,-121.84989929199219,-2.2716617584228516,0.5977371335029602,79.98697787744015,9.968176275491714,-117.98967071396208,3.3309606814420105,-0.7402200303683324,-5.229507992264044,173.94229012240103
23,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000023.jpg,-120.81004333496094,8.859625816345215,-131.82998657226562,2.4452478885650635,90.13880157470703,7.024287223815918,-128.00901667761445,3.3875258449831502,9.04262657001917,12.877622604370117,11.509511947631836,83.5592365693479,9.787438725466176,-121.75875213849267,-0.056291088568233505,8.96624908471876,83.5592365693479,9.787438725466176,-121.75875213849267,-0.056291088568233505,8.96624908471876,0.07637748530041044,0.07637748530041044,79.98697787744015,9.604710753200653,88.18345149411707,10.0,-126.65898132324219,-2.4049289226531982,0.5901817679405212,83.5592365693479,9.96756299585104,-121.36899557743175,3.586844409491637,-0.5589522424708061,-5.272781406853578,173.93078711500576
24,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000024.jpg,-124.06947326660156,9.133479118347168,-131.82705688476562,2.529052972793579,89.96595001220703,6.691559791564941,-127.80192990200257,3.7000962757626636,6.59187997837041,16.635005950927734,14.660253524780273,86.82934575205535,9.867768101630881,-125.01900407362842,0.2098370665488538,8.97401784164241,86.82934575205535,9.867768101630881,-125.01900407362842,0.2098370665488538,8.97401784164241,-2.3821378632720007,-2.3821378632720007,83.5592365693479,9.787438725466176,93.3784318947922,10.0,-131.86569213867188,-2.2395596504211426,0.5765199661254883,86.82934575205535,9.96557316556573,-124.44501888599422,3.823932619772119,-0.37554561939265324,-5.309546498575049,173.9165812636847
25,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000025.jpg,-127.31895446777344,9.40649700164795,-136.62271118164062,2.603034496307373,94.72828674316406,7.081116199493408,-132.5787517095854,3.8166241804976986,7.675424755777812,17.76436424255371,15.607579231262207,90.08947365692859,9.888133725386702,-128.26298606330548,0.5345362587485116,8.922044781153675,90.08947365692859,9.888133725386702,-128.26298606330548,0.5345362587485116,8.922044781153675,-1.2466200253758624,-1.2466200253758624,86.82934575205535,9.867768101630881,98.14510838140033,10.0,-136.64369201660156,-2.093088150024414,0.5793514251708984,90.08947365692859,9.965719230473042,-127.50919587180513,4.0667965413337,-0.19024140403169826,-5.3397004603142495,173.885377701209
26,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000026.jpg,-130.83126831054688,9.741641998291016,-141.32192993164062,2.675551652908325,99.40974426269531,7.483697891235352,-137.2765265131994,3.9116421800066012,8.690814183956297,19.312026977539062,16.9058780670166,93.61753238873798,9.81032142027721,-131.7630067489979,0.9852117180849547,8.80586212530021,93.61753238873798,9.81032142027721,-131.7630067489979,0.9852117180849547,8.80586212530021,-0.1150479413439136,-0.1150479413439136,90.08947365692859,9.888133725386702,98.14796716160885,10.0,-136.6441192626953,-2.070085048675537,0.5792337656021118,93.61753238873798,9.964771039783955,-130.83455413334946,4.3784922612136095,-0.003285822802581623,-5.363149737077406,173.86283570572505
27,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000027.jpg,-134.03652954101562,10.047489166259766,-141.32147216796875,2.6253294944763184,99.38162994384766,7.471067428588867,-137.2472335993725,3.921226996669464,6.916625529902753,20.258769989013672,17.69804573059082,96.83716218235895,9.827108717356358,-134.96633934545517,1.3091840900388174,8.787634600820672,96.83716218235895,9.827108717356358,-134.96633934545517,1.3091840900388174,8.787634600820672,-1.8710090709179195,-1.8710090709179195,93.61753238873798,9.81032142027721,102.78906828713332,10.0,-141.3101806640625,-2.05843448638916,0.57835853099823,96.83716218235895,9.960806164890528,-133.85145925766818,4.667678894836967,0.18507028334744996,-5.379810271422799,173.83031536081762
28,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000028.jpg,-137.2352752685547,10.352712631225586,-146.108642578125,2.8255391120910645,104.16107177734375,7.7635321617126465,-142.030791328039,4.136111422369842,7.85131230220264,21.14594268798828,18.44121742248535,100.05024705460978,9.8710046799941,-138.16603209819297,1.605507460531383,8.796584938152858,100.05024705460978,9.8710046799941,-138.16603209819297,1.605507460531383,8.796584938152858,-0.9452726359502179,-0.9452726359502179,96.83716218235895,9.827108717356358,107.59682139502841,10.0,-146.12173461914062,-1.8390872478485107,0.5806035995483398,100.05024705460978,9.959445238113403,-136.8607034283756,4.96310489771324,0.3745718401790987,-5.389607733512346,173.80662213494804
29,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000029.jpg,-140.4192352294922,10.665609359741211,-150.83836364746094,2.904226779937744,108.876708984375,8.172941207885742,-146.76327634569,4.227956907476505,9.038264588966081,22.1385498046875,19.273162841796875,103.24944105983957,9.817908527812293,-141.3416493331463,1.9968087019580398,8.717737815683721,103.24944105983957,9.817908527812293,-141.3416493331463,1.9968087019580398,8.717737815683721,0.32052677328236,0.32052677328236,100.05024705460978,9.8710046799941,107.59960622131915,10.0,-146.1209716796875,-1.8055977821350098,0.580412745475769,103.24944105983957,9.956570997834206,-139.85427529650647,5.2731316245762265,0.5649599329857036,-5.392477735164984,173.78191155106757
30,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000030.jpg,-143.60858154296875,10.979033470153809,-150.83758544921875,2.895983934402466,108.8643798828125,8.152833938598633,-146.74888892602183,4.246646775823148,7.428765783227941,22.78241729736328,19.812286376953125,106.4540469829236,9.779656825765372,-144.52421878076095,2.3739214517883322,8.653689640832383,106.4540469829236,9.779656825765372,-144.52421878076095,2.3739214517883322,8.653689640832383,-1.2249238576044421,-1.2249238576044421,103.24944105983957,9.817908527812293,112.31286174922383,10.0,-150.86404418945312,-1.8357622623443604,0.579234778881073,106.4540469829236,9.952934555709362,-142.85260933266875,5.590667442829397,0.755972210299999,-5.388366027324412,173.75520536467047
31,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000031.jpg,-147.09031677246094,11.321191787719727,-155.51475524902344,3.000885248184204,113.5245361328125,8.530741691589355,-151.42287131320788,4.3639463429981316,8.195992497961813,23.29843521118164,20.24468231201172,109.95244082663227,9.84976376364586,-148.0103922725945,2.6743692064395486,8.695635668430619,109.95244082663227,9.84976376364586,-148.0103922725945,2.6743692064395486,8.695635668430619,-0.499643170468806,-0.499643170468806,106.4540469829236,9.779656825765372,116.98437351658694,10.0,-155.56924438476562,-1.9045250415802002,0.5773065686225891,109.95244082663227,9.951309226453304,-146.1429734747126,5.943963107333349,0.9473432977483373,-5.377228680386377,173.7339534445114
32,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000032.jpg,-150.38534545898438,11.621426582336426,-160.1935272216797,2.8817996978759766,118.16424560546875,9.142363548278809,-156.10125072969186,4.246680313580608,9.330512075563131,23.752363204956055,20.624929428100586,113.26074032632867,9.855430875116383,-151.30072021192007,3.0187813832529944,8.651208895849486,113.26074032632867,9.855430875116383,-151.30072021192007,3.0187813832529944,8.651208895849486,0.6793031797136457,0.6793031797136457,109.95244082663227,9.84976376364586,116.98830003696513,10.0,-155.57180786132812,-1.8915069103240967,0.5773311853408813,113.26074032632867,9.949443332850933,-149.24654023769224,6.262394335472379,1.1388052212921347,-5.3590322468640466,173.7140035825237
33,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000033.jpg,-153.68882751464844,11.922432899475098,-160.1923828125,2.8631041049957275,118.15898895263672,9.135178565979004,-156.09526335020882,4.253268762303293,8.037848716761928,24.569015502929688,21.308914184570312,116.57752737598204,9.859811954982131,-154.5993519826398,3.365370430696002,8.605368841682427,116.57752737598204,9.859811954982131,-154.5993519826398,3.365370430696002,8.605368841682427,-0.5675201249204989,-0.5675201249204989,113.26074032632867,9.855430875116383,122.08601740052525,10.0,-160.1923828125,2.8631041049957275,0.5723720192909241,116.57752737598204,9.947482362389565,-152.35873967558095,6.588678993569231,1.3300878390674842,-5.3337539059058665,173.69457402887232
34,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000034.jpg,-156.9862060546875,12.222880363464355,-164.97691345214844,2.894321918487549,122.91786193847656,9.596134185791016,-160.87619552734375,4.298431760746977,8.827734916414622,25.41863250732422,22.020593643188477,119.88818604056337,9.942288487658567,-157.90015296273015,3.6336539777957757,8.637714330480376,119.88818604056337,9.942288487658567,-157.90015296273015,3.6336539777957757,8.637714330480376,0.19002058593424564,0.19002058593424564,116.57752737598204,9.859811954982131,126.84699312440495,10.0,-164.97691345214844,2.894321918487549,0.571845531463623,119.88818604056337,9.945217356085777,-155.46528677367658,6.921498774248115,1.5209192810109233,-5.30138158921624,173.67604247167404
35,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000035.jpg,-161.97410583496094,12.701958656311035,-169.70889282226562,2.9853928089141846,127.63199615478516,9.992839813232422,-165.60584185678331,4.4027503239750665,9.059048817382374,26.01713752746582,22.52229881286621,124.89877690642797,9.952073191579098,-162.88365210681152,4.154089224927123,8.596123907705428,124.89877690642797,9.952073191579098,-162.88365210681152,4.154089224927123,8.596123907705428,0.46292490967694633,0.46292490967694633,119.88818604056337,9.942288487658567,126.84663961887402,10.0,-164.97573852539062,2.9020228385925293,0.5719794034957886,124.89877690642797,9.941871732473373,-160.26307943952756,7.440044568342889,1.7110263954333895,-5.2619140879681465,173.65643163786518
36,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000036.jpg,-166.95358276367188,13.180227279663086,-174.50894165039062,8.104118347167969,132.946044921875,5.403270721435547,-170.40444294712717,9.528829363858975,5.024056403474755,26.40439796447754,22.846784591674805,129.90090653231422,9.86227251964205,-167.8482004907999,4.772655549493523,8.45503419718916,129.90090653231422,9.86227251964205,-167.8482004907999,4.772655549493523,8.45503419718916,-3.4309777937144057,-3.4309777937144057,124.89877690642797,9.952073191579098,136.39366408892354,10.0,-174.55599975585938,3.0961670875549316,0.5724451541900635,129.90090653231422,9.938997149467468,-165.0534475619862,7.964866139327856,1.900135201685679,-5.21536114033523,173.63841095747247
