pair_current_index,pair_next_index,current_frame_id,next_frame_id,is_initial_frame,search_center_x,search_center_y,final_ms_x,final_ms_y,raw_next_x,raw_next_y,protected_next_x,protected_next_y,route_center_x,route_center_y,route_index,route_distance_raw_m,route_recovery_triggered,route_progress_delta_m,reference_current_x,reference_current_y,reference_next_x,reference_next_y,search_center_error_m,final_error_m,raw_next_error_m,protected_next_error_m,ms_candidate_count
21,22,21,22,False,-80.39407191633815,4.414091546457493,-88.31974029541016,5.437788963317871,-86.1781005859375,2.114220380783081,-86.1781005859375,2.114220380783081,-86.35665187523408,5.050255062693605,34,2.900522492420671,False,6.0,-91.22086334228516,4.939162731170654,-94.5164794921875,5.254280090332031,10.839516240588217,2.943661504401383,8.91002456583188,8.91002456583188,36
22,23,22,23,False,-86.1781005859375,2.114220380783081,-90.43325805664062,2.7405340671539307,-97.6834716796875,4.886305809020996,-96.29428514006062,6.110527589753789,-96.29428514006062,6.110527589753789,39,1.3646923998963043,True,10.0,-94.5164794921875,5.254280090332031,-97.71556854248047,5.570963382720947,8.91002456583188,4.794957388836026,0.6854095139592495,1.5202552560360096,36
23,24,23,24,False,-96.29428514006062,6.110527589753789,-94.47146606445312,4.802654266357422,-98.38475036621094,2.4074902534484863,-98.38475036621094,2.4074902534484863,-98.28181179302592,6.322582095165827,40,3.9039177286826825,False,2.0,-97.71556854248047,5.570963382720947,-101.2225570678711,5.918126583099365,1.5202552560360096,3.3338415958516165,4.514168175317784,4.514168175317784,36
24,25,24,25,False,-98.38475036621094,2.4074902534484863,-96.16692352294922,3.0514614582061768,-104.48725891113281,3.1405391693115234,-104.48725891113281,3.1405391693115234,-104.24439175192187,6.95874561140194,43,3.822424203165941,False,6.0,-101.2225570678711,5.918126583099365,-104.41236877441406,6.233891487121582,4.514168175317784,5.8118155062612065,3.0942587310499126,3.0942587310499126,36
25,26,25,26,False,-104.48725891113281,3.1405391693115234,-101.43992614746094,3.597978115081787,-108.23303985595703,3.149519443511963,-108.23303985595703,3.149519443511963,-108.21944505785247,7.382854622226014,45,4.210886522121375,False,4.0,-104.41236877441406,6.233891487121582,-107.75296020507812,6.5345540046691895,3.0942587310499126,3.9728395985020835,3.418908517555992,3.418908517555992,36
26,27,26,27,False,-108.23303985595703,3.149519443511963,-112.78660583496094,2.1463565826416016,-116.55009460449219,3.115689516067505,-116.55009460449219,3.115689516067505,-116.16955166971371,8.231072643874164,49,5.126886335865413,False,8.0,-107.75296020507812,6.5345540046691895,-111.09230041503906,6.835103988647461,3.418908517555992,6.67786380079198,6.604662098341256,6.604662098341256,36
27,28,27,28,False,-116.55009460449219,3.115689516067505,-118.88648223876953,3.055485963821411,-127.42691802978516,6.248621940612793,-127.42691802978516,6.248621940612793,-126.10718493454026,9.291345170934349,54,3.165562736528422,False,10.0,-111.09230041503906,6.835103988647461,-114.4308090209961,7.135579586029053,6.604662098341256,8.662261986049625,13.026340362246435,13.026340362246435,36
28,29,28,29,False,-127.42691802978516,6.248621940612793,-121.82658386230469,3.4118762016296387,-131.6384735107422,4.817902565002441,-131.6384735107422,4.817902565002441,-132.06976489343617,9.927508687170459,57,5.035013994031944,False,6.0,-114.4308090209961,7.135579586029053,-117.76180267333984,7.465998649597168,13.026340362246435,8.280305090896157,14.127080604387396,14.127080604387396,36
29,30,29,30,False,-131.6384735107422,4.817902565002441,-134.24710083007812,2.9638137817382812,-135.08071899414062,3.4135396480560303,-135.08071899414062,3.4135396480560303,-134.0572915464015,10.139563192582496,58,6.796641025294072,False,2.0,-117.76180267333984,7.465998649597168,-121.08988952636719,7.79612922668457,14.127080604387396,17.089023491731062,14.661186875932694,14.661186875932694,36
30,31,30,31,False,-135.08071899414062,3.4135396480560303,-138.60787963867188,2.8379592895507812,-141.79248046875,3.410400867462158,-141.79248046875,3.410400867462158,-140.0198715052974,10.775726708818606,61,7.511816472637123,False,6.0,-121.08988952636719,7.79612922668457,-124.41860961914062,8.126322746276855,14.661186875932694,18.20613706144997,18.0025361398329,18.0025361398329,36
31,32,31,32,False,-141.79248046875,3.410400867462158,-143.64401245117188,3.1594252586364746,-149.35931396484375,3.546747922897339,-149.35931396484375,3.546747922897339,-147.96997811715863,11.623944730466757,65,8.179008325978085,False,8.0,-124.41860961914062,8.126322746276855,-127.7506332397461,8.479126930236816,18.0025361398329,19.856640821312237,22.164463570121658,22.164463570121658,36
32,33,32,33,False,-149.35931396484375,3.546747922897339,-153.2230224609375,3.52848482131958,-155.107421875,3.224092721939087,-155.107421875,3.224092721939087,-153.93255807605456,12.26010824670287,68,9.10966247019692,False,6.0,-127.7506332397461,8.479126930236816,-131.07872009277344,8.831513404846191,22.164463570121658,25.94901674296066,24.674312068511096,24.674312068511096,36
33,34,33,34,False,-155.107421875,3.224092721939087,-158.34677124023438,3.407595634460449,-164.14768981933594,4.82759952545166,-164.14768981933594,4.82759952545166,-163.87019134088112,13.320380773763056,73,8.47429198142992,False,10.0,-131.07872009277344,8.831513404846191,-134.4064178466797,9.183857917785645,24.674312068511096,27.802257055146654,30.05861350315893,30.05861350315893,36
34,35,34,35,False,-164.14768981933594,4.82759952545166,-167.77511596679688,3.1441450119018555,-170.526611328125,4.443857192993164,-170.526611328125,4.443857192993164,-169.83277129977705,13.956544289999165,76,9.532611863915335,False,6.0,-134.4064178466797,9.183857917785645,-137.9134521484375,9.491893768310547,30.05861350315893,33.91088536468801,33.00152761532983,33.00152761532983,36
35,36,35,36,False,-170.526611328125,4.443857192993164,-172.95956420898438,3.117793083190918,-176.30104064941406,4.919923782348633,-176.30104064941406,4.919923782348633,-175.79535125867295,14.592707806235275,79,9.671844277446871,False,6.0,-137.9134521484375,9.491893768310547,-141.10328674316406,9.772066116333008,33.00152761532983,35.621048975352366,35.53062292268714,35.53062292268714,36
36,37,36,37,False,-176.30104064941406,4.919923782348633,-177.45010375976562,3.0419461727142334,-185.8142547607422,5.174464225769043,-185.8142547607422,5.174464225769043,-183.7454578705342,15.440925827883426,83,10.42800233533553,False,8.0,-141.10328674316406,9.772066116333008,-144.29208374023438,10.052149772644043,35.53062292268714,36.96465368015521,41.80768473080627,41.80768473080627,36
37,38,37,38,False,-185.8142547607422,5.174464225769043,-185.87179565429688,3.0991997718811035,-191.50668334960938,5.543817520141602,-191.50668334960938,5.543817520141602,-189.70803782943014,16.07708934411954,86,10.664646302868322,False,6.0,-144.29208374023438,10.052149772644043,-147.48928833007812,10.328798294067383,41.80768473080627,42.157039229167175,44.276710642416674,44.276710642416674,36
38,39,38,39,False,-191.50668334960938,5.543817520141602,-195.12705993652344,3.191202163696289,-199.3698272705078,4.803607940673828,-199.3698272705078,4.803607940673828,-197.65814444129134,16.925307365767686,90,12.234883653336373,False,8.0,-147.48928833007812,10.328798294067383,-150.68637084960938,10.605437278747559,44.276710642416674,48.16951901512133,49.02795276935037,49.02795276935037,36
39,40,39,40,False,-199.3698272705078,4.803607940673828,-199.99530029296875,3.3990495204925537,-206.17054748535156,4.202040672302246,-206.17054748535156,4.202040672302246,-205.6082510531526,17.773525387415834,94,13.554548022427591,False,8.0,-150.68637084960938,10.605437278747559,-154.1981964111328,10.909310340881348,49.02795276935037,49.83274573382968,52.403365756303174,52.403365756303174,36
40,41,40,41,False,-206.17054748535156,4.202040672302246,-211.25222778320312,4.266322612762451,-216.1825714111328,5.727001190185547,-216.1825714111328,5.727001190185547,-215.54588431797916,18.833797914476023,99,13.100374655424433,False,10.0,-154.1981964111328,10.909310340881348,-157.47799682617188,11.261993408203125,52.403365756303174,57.43946188606855,58.96493208725638,58.96493208725638,36
41,42,41,42,False,-216.1825714111328,5.727001190185547,-218.28741455078125,4.504687786102295,-222.75836181640625,5.982594013214111,-222.75836181640625,5.982594013214111,-221.50846427687503,19.46996143071213,102,13.543853413816292,False,6.0,-157.47799682617188,11.261993408203125,-160.7559356689453,11.614477157592773,58.96493208725638,61.18371076746254,62.257681902904835,62.257681902904835,36
42,43,42,43,False,-222.75836181640625,5.982594013214111,-220.7891845703125,4.569836139678955,-229.66162109375,5.264023780822754,-229.66162109375,5.264023780822754,-227.471044235771,20.106124946948242,105,14.99073886191547,False,6.0,-160.7559356689453,11.614477157592773,-164.03280639648438,11.966845512390137,62.257681902904835,60.4451647423082,65.97021401915565,65.97021401915565,36
43,44,43,44,False,-229.66162109375,5.264023780822754,-227.23330688476562,4.496496677398682,-234.76736450195312,5.077002048492432,-234.76736450195312,5.077002048492432,-233.43362419466692,20.742288463184355,108,15.718376193373448,False,6.0,-164.03280639648438,11.966845512390137,-167.38104248046875,12.304368019104004,65.97021401915565,63.64046962181923,67.7727911071718,67.7727911071718,36
44,45,44,45,False,-234.76736450195312,5.077002048492432,-235.45494079589844,3.985006809234619,-241.2002716064453,5.16561222076416,-241.2002716064453,5.16561222076416,-239.39620415356285,21.378451979420465,111,16.312736665495514,False,6.0,-167.38104248046875,12.304368019104004,-170.73062133789062,12.642024993896484,67.7727911071718,68.58037184792555,70.86514204407317,70.86514204407317,36
45,46,45,46,False,-241.2002716064453,5.16561222076416,-239.10980224609375,3.377112865447998,-248.7283172607422,6.371452808380127,-248.7283172607422,6.371452808380127,-247.34631076542408,22.226670001068616,115,15.91235567795437,False,8.0,-170.73062133789062,12.642024993896484,-174.08189392089844,12.979852676391602,70.86514204407317,69.00399248177342,74.93837112085306,74.93837112085306,36
46,47,46,47,False,-248.7283172607422,6.371452808380127,-247.41995239257812,2.208714723587036,-251.46444702148438,2.9936065673828125,-251.46444702148438,2.9936065673828125,-249.3338374183894,22.438724506480654,116,19.561416432983485,False,2.0,-174.08189392089844,12.979852676391602,-179.34275817871094,13.486869812011719,74.93837112085306,74.12481523210602,72.88104400360159,72.88104400360159,36
47,48,47,48,False,-251.46444702148438,2.9936065673828125,-246.99371337890625,-1.1761130094528198,-255.60617065429688,1.9955089092254639,-253.30889072432,22.86283351730473,-253.30889072432,22.86283351730473,118,20.993278986545317,True,4.0,-179.34275817871094,13.486869812011719,-184.13096618652344,13.948331832885742,72.88104400360159,69.22177984364023,72.46775027247914,69.74993608340144,36
48,49,48,49,False,-253.30889072432,22.86283351730473,-260.7317199707031,27.855274200439453,-261.97650146484375,12.428442001342773,-261.97650146484375,12.428442001342773,-261.25899733618127,23.711051538952873,122,11.295056238791707,False,8.0,-184.13096618652344,13.948331832885742,-187.249755859375,14.233661651611328,69.74993608340144,77.8529288229992,74.7485473221397,74.7485473221397,36
49,50,49,50,False,-261.97650146484375,12.428442001342773,-272.6345520019531,10.984512329101562,-273.344482421875,14.626605987548828,-271.19663060100777,24.77132406601306,-271.19663060100777,24.77132406601306,127,10.315332854457777,True,10.0,-187.249755859375,14.233661651611328,-190.67921447753906,14.547411918640137,74.7485473221397,85.44659375088975,82.66530587864176,81.16392473751512,36
50,51,50,51,False,-271.19663060100777,24.77132406601306,-273.9871826171875,26.26290512084961,-277.4148864746094,20.539915084838867,-277.4148864746094,20.539915084838867,-277.1592105599037,25.407487582249175,130,4.867227021898501,False,6.0,-190.67921447753906,14.547411918640137,-194.10855102539062,14.861151695251465,81.16392473751512,84.12770255110796,83.4996639491003,83.4996639491003,36
51,52,51,52,False,-277.4148864746094,20.539915084838867,-286.29498291015625,19.002471923828125,-286.203857421875,23.098407745361328,-286.203857421875,23.098407745361328,-285.109317171765,26.255705603897322,134,3.2555999299613156,False,8.0,-194.10855102539062,14.861151695251465,-197.28343200683594,15.1630220413208,83.4996639491003,92.27940591963166,89.27380580138508,89.27380580138508,36
52,53,52,53,False,-286.203857421875,23.098407745361328,-291.3819885253906,23.406511306762695,-294.6504821777344,26.0666561126709,-294.6504821777344,26.0666561126709,-295.0469504365915,27.315978130957504,139,1.2002099067517042,False,10.0,-197.28343200683594,15.1630220413208,-200.77069091796875,15.494592666625977,89.27380580138508,94.45895115945913,94.4731905488767,94.4731905488767,36
53,54,53,54,False,-294.6504821777344,26.0666561126709,-294.75128173828125,23.31452178955078,-302.74517822265625,24.504844665527344,-302.74517822265625,24.504844665527344,-302.99705704845275,28.164196152605655,143,3.6119778828434135,False,8.0,-200.77069091796875,15.494592666625977,-203.94317626953125,15.796236038208008,94.4731905488767,94.30536963727238,99.18505660717817,99.18505660717817,36
54,55,54,55,False,-302.74517822265625,24.504844665527344,-304.6715087890625,23.316204071044922,-308.7984924316406,24.688106536865234,-308.7984924316406,24.688106536865234,-308.9596370073487,28.800359668841768,146,4.071949610989312,False,6.0,-203.94317626953125,15.796236038208008,-207.35537719726562,16.129146575927734,99.18505660717817,101.00864760692595,101.80354327855007,101.80354327855007,36
55,56,55,56,False,-308.7984924316406,24.688106536865234,-310.513427734375,23.607379913330078,-316.3549499511719,24.901077270507812,-316.3549499511719,24.901077270507812,-314.9222169662446,29.43652318507788,149,4.661849420895067,False,6.0,-207.35537719726562,16.129146575927734,-210.75604248046875,16.4609317779541,101.80354327855007,103.42875501747784,105.9356659248508,105.9356659248508,36
56,57,56,57,False,-316.3549499511719,24.901077270507812,-319.81689453125,23.64116668701172,-322.35125732421875,25.514163970947266,-322.35125732421875,25.514163970947266,-320.88479692514056,30.07268670131399,152,4.6883741615742265,False,6.0,-210.75604248046875,16.4609317779541,-213.8697052001953,16.76471519470215,105.9356659248508,109.29695889361079,108.8338182970962,108.8338182970962,36
57,58,57,58,False,-322.35125732421875,25.514163970947266,-324.0771484375,23.563505172729492,-328.21844482421875,25.262731552124023,-328.21844482421875,25.262731552124023,-326.84737688403646,30.708850217550108,155,5.560840688920506,False,6.0,-213.8697052001953,16.76471519470215,-217.09425354003906,17.10219955444336,108.8338182970962,110.41695562760758,111.42342738871447,111.42342738871447,36
58,59,58,59,False,-328.21844482421875,25.262731552124023,-333.00372314453125,23.401874542236328,-335.9731750488281,25.69115447998047,-335.9731750488281,25.69115447998047,-334.79748349589767,31.55706823919825,159,5.957539072413086,False,8.0,-217.09425354003906,17.10219955444336,-220.6431427001953,17.473630905151367,111.42342738871447,116.0805369084177,115.62242021009403,115.62242021009403,36
59,60,59,60,False,-335.9731750488281,25.69115447998047,-337.6316223144531,23.321125030517578,-343.29010009765625,24.175167083740234,-343.29010009765625,24.175167083740234,-342.7475901077589,32.4052862608464,163,8.241227464001808,False,8.0,-220.6431427001953,17.473630905151367,-223.8677215576172,17.811119079589844,115.62242021009403,117.1345275740753,119.5918291655392,119.5918291655392,36
60,61,60,61,False,-343.29010009765625,24.175167083740234,-347.1239013671875,23.15353012084961,-351.9062805175781,24.635961532592773,-351.9062805175781,24.635961532592773,-350.6976967196202,33.253504282494546,167,8.697128730019662,False,8.0,-223.8677215576172,17.811119079589844,-227.08807373046875,18.138076782226562,119.5918291655392,123.37190610906076,124.98722835465486,124.98722835465486,36
61,62,61,62,False,-351.9062805175781,24.635961532592773,-356.6285400390625,23.048006057739258,-359.9202575683594,25.055604934692383,-359.9202575683594,25.055604934692383,-358.6478033314814,34.1017223041427,171,9.130060726850854,False,8.0,-227.08807373046875,18.138076782226562,-230.62640380859375,18.497316360473633,124.98722835465486,129.63348262288739,129.46007789691149,129.46007789691149,36
62,63,62,63,False,-359.9202575683594,25.055604934692383,-361.0381774902344,22.819284439086914,-367.4162902832031,24.123811721801758,-367.4162902832031,24.123811721801758,-366.59790994334264,34.94994032579084,175,10.85185347850601,False,8.0,-230.62640380859375,18.497316360473633,-233.84530639648438,18.824125289916992,129.46007789691149,130.48337105878284,133.67608018169287,133.67608018169287,36
63,64,63,64,False,-367.4162902832031,24.123811721801758,-369.21710205078125,22.69924545288086,-375.38543701171875,24.106082916259766,-375.38543701171875,24.106082916259766,-374.54801655520384,35.79815834743899,179,11.714933288696162,False,8.0,-233.84530639648438,18.824125289916992,-237.00657653808594,19.118770599365234,133.67608018169287,135.42724842123212,138.46870516520107,138.46870516520107,36
64,65,64,65,False,-375.38543701171875,24.106082916259766,-374.2000732421875,22.628849029541016,-382.03497314453125,23.98367691040039,-382.03497314453125,23.98367691040039,-380.5105965140998,36.43432186367511,182,12.542101353709588,False,6.0,-237.00657653808594,19.118770599365234,-240.4793701171875,19.44244956970215,138.46870516520107,137.23839181688305,141.62842756380104,141.62842756380104,36
65,66,65,66,False,-382.03497314453125,23.98367691040039,-384.6098937988281,22.46017074584961,-390.8886413574219,23.83097267150879,-390.8886413574219,23.83097267150879,-388.46070312596106,37.28253988532325,186,13.633234219378165,False,8.0,-240.4793701171875,19.44244956970215,-243.63906860351562,19.73694610595703,141.62842756380104,144.16211186660988,147.30647551865252,147.30647551865252,36
66,67,66,67,False,-390.8886413574219,23.83097267150879,-394.42047119140625,22.178497314453125,-399.66351318359375,23.060094833374023,-399.66351318359375,23.060094833374023,-398.39833639078756,38.342812412383445,191,15.330692454675702,False,10.0,-243.63906860351562,19.73694610595703,-246.847412109375,19.999595642089844,147.30647551865252,150.80116889028167,152.8467448224714,152.8467448224714,36
67,68,67,68,False,-399.66351318359375,23.060094833374023,-413.9666748046875,7.499041557312012,-417.6488342285156,11.692649841308594,-408.3359696556141,39.40308493944363,-408.3359696556141,39.40308493944363,196,28.542057350126186,True,10.0,-246.847412109375,19.999595642089844,-250.06228637695312,20.262781143188477,152.8467448224714,167.58613252966762,167.80553677198947,159.42681721720106,36
68,69,68,69,False,-408.3359696556141,39.40308493944363,-408.57763671875,37.80204391479492,-420.51837158203125,18.888628005981445,-418.2736029204407,40.463357466503815,-418.2736029204407,40.463357466503815,201,21.69112063282518,True,10.0,-250.06228637695312,20.262781143188477,-253.5655975341797,20.549577713012695,159.42681721720106,159.4827327097014,166.96103592216437,165.90746114141803,36
69,70,69,70,False,-418.2736029204407,40.463357466503815,-424.072265625,36.67149353027344,-429.31744384765625,26.562654495239258,-429.31744384765625,26.562654495239258,-428.2112361852672,41.52362999356399,206,14.993901013256016,False,10.0,-253.5655975341797,20.549577713012695,-258.5731506347656,21.028581619262695,165.90746114141803,171.2671598207082,170.83395337978394,170.83395337978394,36
70,71,70,71,False,-429.31744384765625,26.562654495239258,-440.3196105957031,12.220041275024414,-442.4087829589844,15.128387451171875,-438.14886945009374,42.58390252062418,-438.14886945009374,42.58390252062418,211,27.752505676255165,True,10.0,-258.5731506347656,21.028581619262695,-263.5738220214844,21.506925582885742,170.83395337978394,181.95979251287557,178.94867700604797,175.8427881419513,36
71,72,71,72,False,-438.14886945009374,42.58390252062418,-451.9507751464844,26.589155197143555,-452.557861328125,19.95170783996582,-448.0865027149203,43.64417504768437,-448.0865027149203,43.64417504768437,216,24.03312699668142,True,10.0,-263.5738220214844,21.506925582885742,-266.9277038574219,21.863229751586914,175.8427881419513,188.44549749598818,185.63999913439088,182.4634757464714,36
72,73,72,73,False,-448.0865027149203,43.64417504768437,-454.74114990234375,37.2792854309082,-455.2027282714844,24.79288673400879,-455.2027282714844,24.79288673400879,-454.0490826738162,44.28033856392048,219,19.49986477521408,False,6.0,-266.9277038574219,21.863229751586914,-270.28131103515625,22.219507217407227,182.4634757464714,188.4450723366804,184.93932203517082,184.93932203517082,36
73,74,73,74,False,-455.2027282714844,24.79288673400879,-458.32061767578125,12.850893020629883,-468.296630859375,16.989627838134766,-463.98671593864276,45.340611090980666,-463.98671593864276,45.340611090980666,224,28.64822493855475,True,10.0,-270.28131103515625,22.219507217407227,-273.63311767578125,22.575592041015625,184.93932203517082,188.27254652193733,194.7436426717315,191.71003746273732,36
74,75,74,75,False,-463.98671593864276,45.340611090980666,-468.4075622558594,34.409446716308594,-470.0882873535156,20.10930824279785,-467.9617692445734,45.76472010180474,-467.9617692445734,45.76472010180474,226,25.73622833051938,True,4.0,-273.63311767578125,22.575592041015625,-276.9444274902344,22.93913459777832,191.71003746273732,195.13360648015984,193.16458919813996,192.37627765526491,36
