frame_id,dt_raw,dt_used,gt_x,gt_y,raw_visual_x,raw_visual_y,fused_mode1_x,fused_mode1_y,selected_visual_x,selected_visual_y,prediction_x,prediction_y,final_x,final_y,velocity_x,velocity_y,grid_size,search_level,search_center_count,candidate_captured,selected_mode,boundary,entropy,mode_support,mode_local_mass,mode_spatial_std,mode_peak_prob,visual_confidence,confidence,measurement_std,innovation_m,along_innovation_m,cross_innovation_m,bounded_along_m,bounded_cross_m,velocity_gain,lost_streak
15,1,1.0,-0.14297467470169067,-0.03339584544301033,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.6484925150871277,-0.5467367768287659,0.6195579767227173,-0.5210250616073608,-0.0014591312501579523,-0.007370316423475742,6,normal,1,1,0,0,0.8496043682098389,1.0,0.9896648526191711,7.667175769805908,0.10693071037530899,0.8816425204277039,0.8816202282905579,6.225275936274331,0.12644992768764496,-0.11713375151157379,-0.047636836767196655,-0.11713375151157379,-0.047636836767196655,0.30856707990169524,0
16,1,1.0,-0.11233725398778915,-0.022263897582888603,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.6180988550186157,-0.5283953547477722,0.5986021161079407,-0.5084352493286133,-0.007460416294634342,-0.00518545787781477,6,normal,1,1,0,0,0.8496909737586975,1.0,0.9907383918762207,7.650111198425293,0.1091688945889473,0.8828997015953064,0.8828716278076172,6.205115784868276,0.09177601337432861,-0.05194887891411781,-0.07565811276435852,-0.05194887891411781,-0.07565811276435852,0.309005069732666,0
17,1,1.0,-0.11233725398778915,-0.022263897582888603,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5911417007446289,-0.5136207342147827,0.5800518989562988,-0.4984417259693146,-0.01358131505548954,-7.561640813946724e-06,6,normal,1,1,0,0,0.8508647084236145,1.0,0.9906563758850098,7.688647747039795,0.10678984224796295,0.8814050555229187,0.8813872933387756,6.243890763394873,0.06301071494817734,0.0014847014099359512,-0.06299321353435516,0.0014847014099359512,-0.06299321353435516,0.30848555266857147,0
18,1,1.0,-0.11233725398778915,-0.022263897582888603,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5664705634117126,-0.49844929575920105,0.5627267956733704,-0.48775556683540344,-0.016129352152347565,0.005981059744954109,6,normal,1,1,0,0,0.8479366302490234,1.0,0.990511417388916,7.66279411315918,0.10794295370578766,0.8821876049041748,0.882181704044342,6.2188832117924555,0.03783188387751579,0.012480761855840683,-0.03571389243006706,0.012480761855840683,-0.03571389243006706,0.3087635964155197,0
19,1,1.0,-0.06127486377954483,0.10018754005432129,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.546597421169281,-0.4817745089530945,0.5487726926803589,-0.4761590361595154,-0.015726756304502487,0.008913402445614338,6,normal,1,1,0,0,0.8510280251502991,1.0,0.9912691116333008,7.719457626342773,0.10658439248800278,0.8810627460479736,0.8810608386993408,6.270573625344668,0.02041020616889,-0.0002953736111521721,-0.020408067852258682,-0.0002953736111521721,-0.020408067852258682,0.3083712935447693,0
20,1,1.0,-0.06127486377954483,0.10018754005432129,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5330459475517273,-0.4672456383705139,0.5391880869865417,-0.4659237265586853,-0.013507449999451637,0.009674030356109142,6,normal,1,1,0,0,0.8503722548484802,1.0,0.9911211133003235,7.757111549377441,0.10640211403369904,0.8806799054145813,0.8806787729263306,6.303116393998118,0.021403087303042412,-0.01598306931555271,-0.014234946109354496,-0.01598306931555271,-0.014234946109354496,0.3082375705242157,0
21,1,1.0,-0.06127486377954483,0.10018754005432129,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.525680661201477,-0.4562496840953827,0.5337348580360413,-0.4580982029438019,-0.010467504151165485,0.009070232510566711,6,normal,1,1,0,0,0.8618924021720886,1.0,0.9859945178031921,7.918402671813965,0.10302814841270447,0.8777060508728027,0.8777047991752625,6.449761112877725,0.029024764895439148,-0.026779554784297943,-0.011193405836820602,-0.026779554784297943,-0.011193405836820602,0.30719667971134185,0
22,1,1.0,-0.051062386482954025,0.1447153389453888,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5232673287391663,-0.449027955532074,0.5320964455604553,-0.45297178626060486,-0.007074352353811264,0.0076391855254769325,6,normal,1,1,0,0,0.8613875508308411,1.0,0.9860324859619141,7.922280788421631,0.10220858454704285,0.8772473931312561,0.8772460222244263,6.455332219421025,0.033626385033130646,-0.03218444809317589,-0.009741421788930893,-0.03218444809317589,-0.009741421788930893,0.30703610777854917,0
23,1,1.0,-0.051062386482954025,0.1447153389453888,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5250220894813538,-0.4453325867652893,0.5334566831588745,-0.4504053294658661,-0.003769033355638385,0.005742765963077545,6,normal,1,1,0,0,0.8632060289382935,1.0,0.9858309030532837,7.905213832855225,0.10460331290960312,0.8786237835884094,0.8786224126815796,6.434209364292305,0.03377983346581459,-0.03244267776608467,-0.009410079568624496,-0.03244267776608467,-0.009410079568624496,0.30751784443855285,0
24,1,1.0,-0.051062386482954025,0.1447153389453888,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5296876430511475,-0.44466257095336914,0.5367790460586548,-0.44994261860847473,-0.0009370027109980583,0.0037143761292099953,6,normal,1,1,0,0,0.8635262846946716,1.0,0.9854625463485718,7.905562877655029,0.10450934618711472,0.8785726428031921,0.8785713911056519,6.4347606780428315,0.03027387708425522,-0.02843862771987915,-0.010380366817116737,-0.02843862771987915,-0.010380366817116737,0.3074999868869781,0
25,1,1.0,-0.030637431889772415,0.03339584544301033,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5358420610427856,-0.4462282359600067,0.5411087274551392,-0.451026052236557,0.0003265169798396528,0.002206013072282076,6,normal,1,1,0,0,0.8646323680877686,1.0,0.9850612878799438,7.93651819229126,0.10402533411979675,0.878086507320404,0.8780852556228638,6.462514028202377,0.024522144347429276,-0.02044657990336418,-0.013537833467125893,-0.02044657990336418,-0.013537833467125893,0.3073298394680023,0
26,1,1.0,-0.030637431889772415,0.03339584544301033,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5414352416992188,-0.448820024728775,0.5450564622879028,-0.4528421461582184,0.001177444588392973,0.0015713030006736517,6,normal,1,1,0,0,0.865398645401001,1.0,0.9842593669891357,7.965905666351318,0.10202988237142563,0.8768216371536255,0.8768205642700195,6.49313020856573,0.018733646720647812,-0.011937001720070839,-0.01443805918097496,-0.011937001720070839,-0.01443805918097496,0.3068871974945068,0
27,1,1.0,-0.030637431889772415,0.03339584544301033,-4.1773552894592285,-0.4327203929424286,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5462338924407959,-0.45127084851264954,0.5484089851379395,-0.45449626445770264,0.0020218428689986467,0.000889764865860343,6,normal,1,1,0,0,0.8628934621810913,1.0,0.9839869141578674,8.085365295410156,0.09532596915960312,0.8722973465919495,0.8722965121269226,6.61489680711007,0.01383624505251646,-0.004541091155260801,-0.013069817796349525,-0.004541091155260801,-0.013069817796349525,0.30530377924442287,0
28,1,1.0,-0.6638110280036926,-0.044527795165777206,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,0.5504308342933655,-0.4536064863204956,-0.8116996884346008,-0.4475889205932617,0.3220994472503662,0.3554581105709076,6,normal,1,1,0,0,0.8559346199035645,1.0,0.9782589673995972,7.7398200035095215,0.11560524255037308,0.8853418231010437,0.8530828952789307,6.433322287168807,4.727832317352295,-4.318879127502441,1.923454999923706,-4.318879127502441,1.923454999923706,0.2985790133476257,0
29,1,1.0,-0.6638110280036926,-0.044527795165777206,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,-0.4896002411842346,-0.09213081002235413,-1.5332980155944824,-0.18852347135543823,0.04869396612048149,0.27934131026268005,6,normal,1,1,0,0,0.858076274394989,1.0,0.9773882627487183,7.79380464553833,0.11540812999010086,0.8848326206207275,0.851081907749176,6.488986800362264,3.7034494876861572,-2.7286384105682373,2.5040111541748047,-2.7286384105682373,2.5040111541748047,0.2978786677122116,0
30,1,1.0,-0.6638110280036926,-0.044527795165777206,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,-1.484604001045227,0.09081783890724182,-2.263935089111328,-0.06070365011692047,-0.14369997382164001,0.310394823551178,6,normal,1,1,0,0,0.8483017683029175,1.0,0.9814964532852173,7.747827053070068,0.11853073537349701,0.8866590261459351,0.8570235371589661,6.418952749924438,2.743173837661743,-0.9781802892684937,2.562843084335327,-0.9781802892684937,2.562843084335327,0.2999582380056381,0
31,1,1.0,-2.522481918334961,0.011131948791444302,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-2.407634973526001,0.2496911734342575,-2.926027774810791,1.4645678997039795,-0.4166308343410492,0.7612181901931763,6,normal,1,1,0,0,0.8484100699424744,1.0,0.9849838614463806,7.839651584625244,0.14305967092514038,0.8965350389480591,0.8790771961212158,6.378485915584484,4.431288719177246,4.429259300231934,-0.13409245014190674,4.429259300231934,-0.13409245014190674,0.3076770186424255,0
32,1,1.0,-2.522481918334961,0.011131948791444302,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-3.342658519744873,2.2257862091064453,-3.5904901027679443,2.872908592224121,-0.5596244931221008,0.9872869253158569,6,normal,1,1,0,0,0.8463020920753479,1.0,0.9854492545127869,7.785318374633789,0.14602620899677277,0.8981271386146545,0.8932580351829529,6.26202940525386,2.248363971710205,2.2278947830200195,-0.3026980757713318,2.2278947830200195,-0.3026980757713318,0.3126403123140335,0
33,1,1.0,-2.522481918334961,0.011131948791444302,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,-4.1501145362854,3.8601956367492676,-4.157657623291016,2.6714842319488525,-0.5769208073616028,0.5225724577903748,6,normal,1,1,0,0,0.8466968536376953,1.0,0.9886561036109924,7.794392108917236,0.11265335232019424,0.8835018873214722,0.8515920639038086,6.486720695869378,4.293002128601074,-3.721236228942871,2.1406233310699463,-3.721236228942871,2.1406233310699463,0.298057222366333,0
34,1,1.0,-6.341948509216309,0.11131948977708817,-4.1773552894592285,-0.4327203929424286,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.734578609466553,3.194056749343872,-4.558447360992432,3.5330660343170166,-0.515993058681488,0.6868065595626831,6,normal,1,1,0,0,0.8515681624412537,1.0,0.9857980012893677,7.8834309577941895,0.14207470417022705,0.8958054780960083,0.8888358473777771,6.363579948449921,1.2749674320220947,0.3238809108734131,-1.2331435680389404,0.3238809108734131,-1.2331435680389404,0.31109254658222196,0
35,1,1.0,-6.341948509216309,0.11131948977708817,-4.1773552894592285,-0.4327203929424286,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-5.0744404792785645,4.21987247467041,-4.79295015335083,4.25190544128418,-0.41077178716659546,0.7119306325912476,6,normal,1,1,0,0,0.8490846753120422,1.0,0.9865484833717346,7.8429388999938965,0.142805814743042,0.8964083194732666,0.8932653665542603,6.308338598485044,0.9336553812026978,-0.4728137254714966,-0.8050835728645325,-0.4728137254714966,-0.8050835728645325,0.31264287829399107,0
36,1,1.0,-6.341948509216309,0.11131948977708817,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-5.20372200012207,4.963836193084717,-4.869239330291748,4.7618088722229,-0.2829231917858124,0.6229449510574341,6,normal,1,1,0,0,0.834086537361145,1.0,0.9889776706695557,7.592248916625977,0.14321403205394745,0.8985059857368469,0.8958353996276855,6.09410273531712,1.2347848415374756,-1.0811786651611328,-0.5964446067810059,-1.0811786651611328,-0.5964446067810059,0.3135423898696899,0
37,1,1.0,-12.46943473815918,0.24490287899971008,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-5.152162551879883,5.384753704071045,-4.837516784667969,5.053231716156006,-0.15989121794700623,0.4832867980003357,6,normal,1,1,0,0,0.8298900127410889,1.0,0.9890456795692444,7.563185214996338,0.1445469707250595,0.8992623686790466,0.8965097665786743,6.067489736366203,1.460464596748352,-1.3802497386932373,-0.4773550033569336,-1.3802497386932373,-0.4773550033569336,0.313778418302536,0
38,1,1.0,-12.46943473815918,0.24490287899971008,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.997407913208008,5.536518573760986,-4.7365899085998535,5.165182590484619,-0.05487877503037453,0.3459394872188568,6,normal,1,1,0,0,0.8256767392158508,1.0,0.9897214770317078,7.592875957489014,0.1405406892299652,0.8974253535270691,0.8947921991348267,6.0997136411734605,1.4799643754959106,-1.4169702529907227,-0.4271882176399231,-1.4169702529907227,-0.4271882176399231,0.3131772696971893,0
39,1,1.0,-20.639415740966797,0.26716676354408264,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,-4.791468620300293,5.511122226715088,-4.623915672302246,3.8894200325012207,-0.1522737294435501,0.27066415548324585,6,normal,1,1,0,0,0.8287150859832764,1.0,0.964657187461853,7.655729293823242,0.10426774621009827,0.880368173122406,0.8493314385414124,6.383330785636612,5.975482940673828,-5.966651916503906,0.3247387409210205,-5.966651916503906,0.3247387409210205,0.2972660034894943,0
40,1,1.0,-20.639415740966797,0.26716676354408264,0.5539699196815491,-0.4627423584461212,-4.1773552894592285,-0.4327203929424286,-4.1773552894592285,-0.4327203929424286,-4.77618932723999,4.160084247589111,-4.615714073181152,2.9293053150177,-0.1716090738773346,0.109825000166893,6,normal,1,1,0,0,0.8404793739318848,1.0,0.9873641729354858,7.845278739929199,0.09867898374795914,0.875956118106842,0.8471755981445312,6.55315623880772,4.631679534912109,-4.296439170837402,1.7300481796264648,-4.296439170837402,1.7300481796264648,0.2965114593505859,0
41,1,1.0,-20.639415740966797,0.26716676354408264,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,-4.787322998046875,3.039130210876465,-3.401017427444458,2.128828525543213,-0.3922247290611267,0.004087135195732117,6,normal,1,1,0,0,0.8433933258056641,1.0,0.9675033092498779,7.770486831665039,0.10520806908607483,0.8799667358398438,0.8450531363487244,6.5022103162763125,6.386902332305908,-6.386514663696289,0.07041025161743164,-6.0,0.07041025161743164,0.2957685977220535,0
42,1,1.0,-30.00425910949707,0.3228265345096588,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,-3.7932422161102295,2.132915735244751,-2.6909754276275635,1.4747681617736816,-0.18506237864494324,-0.17502300441265106,6,normal,1,0,0,0,0.8699016571044922,1.0,0.9818631410598755,8.112679481506348,0.09645276516675949,0.872713565826416,0.8289251923561096,6.8814200715254605,5.063170433044434,-4.374022483825684,2.550220012664795,-4.374022483825684,2.550220012664795,0.2901238173246383,0
43,1,1.0,-30.00425910949707,0.3228265345096588,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,0.5539699196815491,-0.4627423584461212,-2.876037836074829,1.2997452020645142,-2.067880392074585,0.8844786882400513,-0.06624673306941986,-0.39974892139434814,6,normal,1,0,0,0,0.8792661428451538,1.0,0.9765633940696716,8.41135025024414,0.08473526686429977,0.8637226223945618,0.8073107600212097,7.268013519627163,3.8563344478607178,-1.28098464012146,3.6373605728149414,-1.28098464012146,3.6373605728149414,0.28255876600742336,0
44,1,1.0,-30.00425910949707,0.3228265345096588,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-2.134127140045166,0.4847297668457031,-2.667772054672241,1.5030784606933594,-0.06597799807786942,-0.2818591296672821,6,normal,1,0,0,0,0.8995374441146851,1.0,0.9703589081764221,8.410280227661133,0.11371596902608871,0.8793765306472778,0.8397553563117981,7.068915624580772,4.3361029624938965,-3.459982395172119,-2.6134862899780273,-3.459982395172119,-2.6134862899780273,0.2939143747091293,0
45,1,1.0,-39.84908676147461,0.3673543334007263,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-2.733750104904175,1.2212193012237549,-3.1218068599700928,2.073727607727051,-0.08248971402645111,-0.1945541352033615,6,normal,1,0,0,0,0.9067130088806152,1.0,0.968998908996582,8.430498123168945,0.10957517474889755,0.8771995902061462,0.8520215749740601,7.013599671329424,3.4106907844543457,-2.7004592418670654,-2.083346128463745,-2.7004592418670654,-2.083346128463745,0.298207551240921,0
46,1,1.0,-39.84908676147461,0.3673543334007263,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-3.204296588897705,1.8791735172271729,-3.4603707790374756,2.543832778930664,-0.1349346786737442,-0.11061418801546097,6,normal,1,0,0,0,0.913866400718689,1.0,0.9662207961082458,8.557001113891602,0.10434121638536453,0.8736173510551453,0.8560463190078735,7.095084972300917,2.6215407848358154,-1.8842880725860596,-1.8226172924041748,-1.8842880725860596,-1.8226172924041748,0.2996162116527557,0
47,1,1.0,-39.84908676147461,0.3673543334007263,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-3.5953054428100586,2.433218479156494,-3.7497806549072266,2.963261365890503,-0.22600270807743073,-0.011243298649787903,6,normal,1,0,0,0,0.9084372520446777,1.0,0.968300461769104,8.45422077178955,0.10699106752872467,0.8757280111312866,0.8607855439186096,6.98242625562587,1.970942497253418,-0.7731276750564575,-1.8129775524139404,-0.7731276750564575,-1.8129775524139404,0.30127494037151337,0
48,1,1.0,-49.87773895263672,0.41188210248947144,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-3.975783348083496,2.9520180225372314,-4.02244758605957,3.3268344402313232,-0.28392910957336426,0.14458677172660828,6,normal,1,0,0,0,0.9172218441963196,1.0,0.9624097347259521,8.644440650939941,0.10505601018667221,0.8733472228050232,0.864952027797699,7.11504689334065,1.3840240240097046,0.10253658145666122,-1.3802205324172974,0.10253658145666122,-1.3802205324172974,0.3027332097291946,0
49,1,1.0,-49.87773895263672,0.41188210248947144,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.3063764572143555,3.471421241760254,-4.263810157775879,3.699187755584717,-0.272221177816391,0.26505786180496216,6,normal,1,0,0,0,0.9212054014205933,1.0,0.9548810124397278,8.853214263916016,0.10305318236351013,0.8707995414733887,0.8676838874816895,7.270535772814965,0.8688036203384399,0.2453157752752304,-0.8334505558013916,0.2453157752752304,-0.8334505558013916,0.3036893606185913,0
50,1,1.0,-49.87773895263672,0.41188210248947144,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.536031246185303,3.964245557785034,-4.425568103790283,4.066744327545166,-0.23060639202594757,0.3194296956062317,6,normal,1,0,0,0,0.9118441939353943,1.0,0.9640389680862427,8.625871658325195,0.11006758362054825,0.8760107159614563,0.8747602701187134,7.042906166027992,0.5310208201408386,-0.02691778540611267,-0.5303381681442261,-0.02691778540611267,-0.5303381681442261,0.30616609454154964,0
51,1,1.0,-59.96766662597656,0.45640990138053894,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.656174659729004,4.386174201965332,-4.503976821899414,4.368027687072754,-0.17262941598892212,0.3188847005367279,6,normal,1,0,0,0,0.9024180769920349,1.0,0.9579102993011475,8.315309524536133,0.11262726783752441,0.8795531988143921,0.8788107633590698,6.766956941201793,0.5130101442337036,-0.34741488099098206,-0.3774682879447937,-0.34741488099098206,-0.3774682879447937,0.3075837671756744,0
52,1,1.0,-59.96766662597656,0.45640990138053894,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.676606178283691,4.686912536621094,-4.5208740234375,4.580665588378906,-0.11327943205833435,0.2814648449420929,6,normal,1,0,0,0,0.9009320735931396,1.0,0.9584505558013916,8.298745155334473,0.11342336982488632,0.8800623416900635,0.8793898820877075,6.750295635459297,0.6413945555686951,-0.5701205730438232,-0.2938528060913086,-0.5701205730438232,-0.2938528060913086,0.3077864587306976,0
53,1,1.0,-59.96766662597656,0.45640990138053894,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.146772384643555,4.325438976287842,-4.634153366088867,4.862130641937256,-4.4941205978393555,4.707930088043213,-0.05899995565414429,0.22483377158641815,6,normal,1,0,0,0,0.8988847136497498,1.0,0.9622290730476379,8.334567070007324,0.1102854385972023,0.8782618641853333,0.8775724172592163,6.789470790339029,0.7249676585197449,-0.6798502802848816,-0.25175735354423523,-0.6798502802848816,-0.25175735354423523,0.30715034604072566,0
