frame_id,gt_x,gt_y,raw_visual_x,raw_visual_y,fused_visual_x,fused_visual_y,prediction_x,prediction_y,final_x,final_y,velocity_x,velocity_y,grid_size,candidate_captured,edge,entropy,peak_prob,margin_prob,quality,update_alpha,innovation_m,along_innovation_m,cross_innovation_m,lost_streak
69,-119.77193450927734,1.1131949424743652,-27.74225425720215,13.991843223571777,-32.53472900390625,4.505537986755371,-57.67103958129883,5.343174934387207,-56.774288177490234,5.447693347930908,-4.406528949737549,0.46336692571640015,18,0,0,0.6562393307685852,0.07845423370599747,0.007875621318817139,0.24666990339756012,0.11011313285068525,25.1502628326416,-25.086076736450195,-1.7956621646881104,8
72,-129.72909545898438,1.1465907096862793,-32.47358322143555,14.021856307983398,-37.266056060791016,4.535549163818359,-61.09480667114258,5.920448303222656,-60.69320297241211,5.937229633331299,-4.320518493652344,0.4727551341056824,18,0,0,0.6763695478439331,0.06744874268770218,0.001767091453075409,0.10199414193630219,0.04967423425264528,23.868961334228516,-23.8380069732666,-1.2152117490768433,9
75,-139.5739288330078,1.0241392850875854,-32.47358322143555,14.021856307983398,-37.266056060791016,4.535549163818359,-64.89099884033203,6.419066905975342,-64.41812896728516,6.440003395080566,-4.197794437408447,0.4818371832370758,18,0,0,0.6887332201004028,0.06680069118738174,0.0043726228177547455,0.1535690277814865,0.05842484391610192,27.68907928466797,-27.65952491760254,-1.2789697647094727,10
78,-149.53109741210938,1.1020629405975342,-32.50415802001953,9.263697624206543,-37.266056060791016,4.535549163818359,-68.50431060791016,6.930432319641113,-68.06535339355469,6.951115608215332,-4.086183071136475,0.4904288947582245,18,0,0,0.686980664730072,0.06811556965112686,0.0062485188245773315,0.18641991913318634,0.05417094541231959,31.32992172241211,-31.30105209350586,-1.3447210788726807,11
81,-159.6312255859375,1.358097791671753,-37.2354850769043,9.293708801269531,-37.266056060791016,4.535549163818359,-72.06112670898438,7.447310447692871,-71.68448638916016,7.465968608856201,-3.9957752227783203,0.4961947798728943,18,0,0,0.6942377090454102,0.07412318140268326,0.008020281791687012,0.21521134674549103,0.04643369392573082,34.916690826416016,-34.88867950439453,-1.3983452320098877,12
84,-169.7620086669922,1.525076985359192,-41.96681213378906,9.323718070983887,-41.99738311767578,4.565558910369873,-75.61112976074219,7.9643754959106445,-75.26747131347656,7.957824230194092,-3.926645040512085,0.4984069764614105,18,0,0,0.7490851879119873,0.06952527910470963,0.00874355062842369,0.17858746647834778,0.042718645514943976,33.7851448059082,-33.774173736572266,-0.8608517646789551,13
86,-179.83151245117188,1.6030006408691406,-37.2354850769043,9.293708801269531,-41.99738311767578,4.565558910369873,-79.1228256225586,8.458308219909668,-79.1228256225586,8.458308219909668,-3.855356216430664,0.5004841089248657,18,0,0,0.7892158627510071,0.05336189642548561,0.006640911102294922,0.11454517394304276,0.0,37.3289680480957,-37.31765365600586,-0.9189891815185547,14
89,-189.83973693847656,1.6141326427459717,-117.54586791992188,28.8362979888916,-46.72871017456055,4.595567226409912,-82.92963409423828,8.95975399017334,-82.92963409423828,8.95975399017334,-3.806804895401001,0.501446008682251,18,0,0,0.7965031862258911,0.0401732437312603,0.0017776861786842346,0.04964357241988182,0.0,36.463035583496094,-36.46083450317383,-0.4008660316467285,15
92,-199.7152099609375,1.6030006408691406,-117.54586791992188,28.8362979888916,-117.60696411132812,19.31998062133789,-86.71391296386719,9.461078643798828,-87.00530242919922,9.658447265625,-3.784276247024536,0.5013248920440674,18,0,0,0.796859860420227,0.05738591030240059,0.024779845029115677,0.17204949259757996,0.03934800559109197,32.42805099487305,31.920238494873047,-5.716378211975098,16
95,-209.52938842773438,1.6586604118347168,-117.54586791992188,28.8362979888916,-117.60696411132812,19.31998062133789,-90.80110168457031,10.169113159179688,-91.28263092041016,10.496694564819336,-3.795802116394043,0.5106658339500427,18,0,0,0.7803996801376343,0.07036449760198593,0.029581960290670395,0.20595140755176544,0.06511312917927059,28.324769973754883,27.786636352539062,-5.495052337646484,17
98,-219.60911560058594,1.7699799537658691,-117.54586791992188,28.8362979888916,-117.60696411132812,19.31998062133789,-95.12730407714844,11.036641120910645,-95.90579986572266,11.5728759765625,-3.8446714878082275,0.5399463176727295,18,0,0,0.7541317343711853,0.08356322348117828,0.038616035133600235,0.2458682656288147,0.10568841871970491,23.957229614257812,23.413206100463867,-5.076474189758301,17
101,-229.75010681152344,1.9035632610321045,-117.54586791992188,28.8362979888916,-117.60696411132812,19.31998062133789,-99.8372802734375,12.171987533569336,-100.84941101074219,12.886750221252441,-3.9314773082733154,0.5991116762161255,18,0,0,0.7587311267852783,0.07977763563394547,0.03267207741737366,0.24093332886695862,0.1385321232307799,19.153470993041992,18.64372444152832,-4.389425277709961,18
103,-239.77874755859375,2.014882802963257,-117.54586791992188,28.8362979888916,-117.60696411132812,19.31998062133789,-104.91651916503906,13.580294609069824,-106.29395294189453,14.490456581115723,-4.067109107971191,0.6935442686080933,18,0,0,0.7441415786743164,0.08570346236228943,0.03949451074004173,0.2558584213256836,0.1888539179147415,13.928079605102539,13.474695205688477,-3.524765729904175,18
106,-249.75634765625,2.059410572052002,-98.62053680419922,28.71634864807129,-108.14430236816406,19.260009765625,-110.54788970947266,15.311966896057129,-110.37195587158203,15.58421516418457,-4.253933906555176,0.8215100169181824,18,0,0,0.7627657651901245,0.047568269073963165,0.0032137595117092133,0.0846743956208229,0.07516738064853312,4.622150421142578,-1.6113775968551636,-4.332174301147461,19
109,-259.70330810546875,2.148466110229492,-89.15786743164062,28.65636444091797,-98.681640625,19.200031280517578,-114.77657318115234,16.527664184570312,-114.60963439941406,16.57076072692871,-4.40462064743042,0.9434480667114258,18,0,0,0.7393572330474854,0.038651593029499054,0.000469990074634552,0.032068829983472824,0.019276090989762018,16.31528091430664,-15.178243637084961,-5.98408842086792,20
112,-269.69110107421875,2.1929938793182373,-89.15786743164062,28.65636444091797,-98.71219635009766,14.441872596740723,-119.08635711669922,17.595678329467773,-118.77896881103516,17.58244514465332,-4.476720809936523,1.0249168872833252,18,0,0,0.7176733016967773,0.04005929082632065,0.001589495688676834,0.06503432244062424,0.03782321447239845,20.616811752319336,-20.564151763916016,-1.472627878189087,21
115,-279.7197570800781,2.2597856521606445,-93.91975402832031,23.928197860717773,-108.14430236816406,19.260009765625,-123.24087524414062,18.637924194335938,-122.6999282836914,18.765361785888672,-4.461910247802734,1.0554800033569336,18,0,0,0.7604745626449585,0.04675314575433731,0.0036009475588798523,0.08971701562404633,0.06213573337305878,15.109384536743164,-14.547924041748047,-4.080615043640137,22
118,-289.7688293457031,2.3265774250030518,-117.54586791992188,28.8362979888916,-122.33829498291016,19.349964141845703,-127.07683563232422,19.8206729888916,-126.22013092041016,19.735570907592773,-4.376906871795654,1.0553109645843506,18,0,0,0.7752164602279663,0.055001650005578995,0.022105690091848373,0.186383455991745,0.180794723865068,4.761862754821777,-4.716865539550781,-0.6530804634094238,23
121,-299.8179016113281,2.437896966934204,-117.54586791992188,28.8362979888916,-122.30774688720703,24.108121871948242,-130.4974822998047,20.789485931396484,-129.15029907226562,21.159439086914062,-4.277346134185791,1.0539159774780273,18,0,0,0.7678735256195068,0.06824146211147308,0.03115825355052948,0.21438966691493988,0.17037758245352297,8.836578369140625,-7.157960414886475,-5.181573867797852,24
124,-309.7342224121094,2.5158205032348633,-117.54586791992188,28.8362979888916,-122.30774688720703,24.108121871948242,-133.27137756347656,22.233139038085938,-131.96145629882812,22.510662078857422,-4.121071815490723,1.0736989974975586,18,0,0,0.7804821729660034,0.06231352686882019,0.026943467557430267,0.19373852014541626,0.14970456288386202,11.122803688049316,-10.136730194091797,-4.578587055206299,25
127,-319.6913757324219,2.5937440395355225,-117.54586791992188,28.8362979888916,-122.30774688720703,24.108121871948242,-135.87265014648438,23.62220001220703,-134.7008056640625,23.843626022338867,-3.9111876487731934,1.111536979675293,18,0,0,0.7837850451469421,0.05725269392132759,0.023206312209367752,0.1829105168581009,0.13333427183952562,13.573603630065918,-12.915369033813477,-4.175637722015381,26
129,-329.6689758300781,2.716195583343506,-117.54586791992188,28.8362979888916,-127.0390853881836,24.138105392456055,-138.37777709960938,25.000568389892578,-137.2544403076172,25.00864028930664,-3.6769676208496094,1.1569432020187378,18,0,0,0.7937387228012085,0.049544572830200195,0.020027201622724533,0.16231952607631683,0.13363988204326294,11.371445655822754,-11.074784278869629,-2.5804882049560547,27
132,-339.7589111328125,2.849778890609741,-117.54586791992188,28.8362979888916,-136.50173950195312,24.19806480407715,-140.70263671875,26.20710563659668,-140.0978240966797,25.917861938476562,-3.4482038021087646,1.1984655857086182,18,0,0,0.7986093759536743,0.043276596814394,0.017142150551080704,0.1481224149465561,0.14397081173703707,4.656584739685059,-4.627623558044434,0.5185405015945435,28
135,-349.8283996582031,2.8720428943634033,-117.54586791992188,28.8362979888916,-141.20254516601562,28.9862003326416,-143.36367797851562,27.117082595825195,-143.1502227783203,27.30169105529785,-3.2658536434173584,1.199219822883606,18,0,0,0.8047679662704468,0.03156604617834091,0.010559991002082825,0.10289690643548965,0.09876733881604371,2.857288122177124,-1.3844102621078491,-2.4995007514953613,29
138,-359.7447204589844,2.8386471271514893,-117.54586791992188,28.8362979888916,-145.93386840820312,29.01617431640625,-146.29397583007812,28.49251365661621,-146.26881408691406,28.529104232788086,-3.143754005432129,1.1908222436904907,18,0,0,0.812273383140564,0.027392860502004623,0.006098102778196335,0.07004083693027496,0.0698743016108283,0.6355295777320862,-0.15126198530197144,-0.6172662973403931,30
141,-369.62017822265625,2.849778890609741,-117.54586791992188,28.8362979888916,-150.6652069091797,29.04615020751953,-149.3524169921875,29.713821411132812,-149.36936950683594,29.705196380615234,-3.0836105346679688,1.1847169399261475,18,0,0,0.8139315247535706,0.021367575973272324,0.0002753790467977524,0.013029425404965878,0.012917799529066243,1.4728212356567383,0.9860047101974487,1.0940736532211304,31
144,-379.6794738769531,3.027890205383301,-117.54586791992188,28.8362979888916,-155.39654541015625,29.076122283935547,-152.4420928955078,30.893842697143555,-152.5127716064453,30.85036277770996,-3.0727291107177734,1.1886465549468994,18,0,0,0.8172390460968018,0.020700467750430107,0.0011031627655029297,0.02521173283457756,0.023920482556472056,3.468846559524536,2.0996646881103516,2.7612144947052,32
146,-389.7489929199219,3.2393972873687744,-122.27720642089844,28.866281509399414,-155.3660125732422,33.83428192138672,-155.5935516357422,32.048561096191406,-155.59141540527344,32.06534194946289,-3.080772876739502,1.198197603225708,18,0,0,0.8173149228096008,0.020514007657766342,0.0001608245074748993,0.009578859433531761,0.00939791113063393,1.8001590967178345,0.4352191090583801,-1.7467561960220337,33
149,-399.7265625,3.2505290508270264,-122.27720642089844,28.866281509399414,-160.0973358154297,33.86425018310547,-158.68016052246094,33.26020431518555,-158.6854248046875,33.262447357177734,-3.088738441467285,1.1948622465133667,18,0,0,0.8260733485221863,0.02100047469139099,2.6229768991470337e-05,0.0037263815756887197,0.0037152938619549047,1.5405380725860596,1.5396581888198853,-0.05205947160720825,34
152,-409.60205078125,3.2839250564575195,-155.18280029296875,62.38322830200195,-160.0973358154297,33.86425018310547,-161.7783660888672,34.45426559448242,-161.7239990234375,34.4351806640625,-3.092935562133789,1.1918175220489502,18,0,0,0.8428353667259216,0.022212808951735497,0.0023063309490680695,0.03247332572937012,0.03234428187451499,1.781567096710205,-1.7807518243789673,-0.05388307571411133,35
155,-419.5796203613281,3.406376361846924,-155.1522674560547,67.14138793945312,-164.7981414794922,38.65237808227539,-164.8157501220703,35.62584686279297,-164.81546020507812,35.67636489868164,-3.091749429702759,1.190664529800415,18,0,0,0.8584005236625671,0.01875542476773262,0.000984296202659607,0.017562946304678917,0.0166914430302445,3.0265824794769287,1.0712467432022095,-2.8306591510772705,36
158,-429.638916015625,3.439772367477417,-155.1522674560547,67.14138793945312,-169.52947998046875,38.68234634399414,-167.90272521972656,36.869911193847656,-167.918212890625,36.887168884277344,-3.087261199951172,1.1935445070266724,18,0,0,0.8607886433601379,0.01659884676337242,0.00034746527671813965,0.009651142172515392,0.009522554741078215,2.4354162216186523,2.1708641052246094,-1.103902816772461,37
161,-439.6369323730469,3.439772367477417,-155.1522674560547,67.14138793945312,-174.23028564453125,43.4704704284668,-171.0032501220703,38.08376693725586,-171.13929748535156,38.31086349487305,-3.0850367546081543,1.196597695350647,18,0,0,0.8565234541893005,0.023321332409977913,0.005675537511706352,0.04765083268284798,0.042158929774381404,6.279357433319092,4.956596374511719,-3.855189323425293,38
164,-449.60430908203125,3.506563901901245,-150.390380859375,71.86957550048828,-178.9311065673828,48.25859451293945,-174.23062133789062,39.52203369140625,-174.45181274414062,39.77888488769531,-3.0913264751434326,1.2111687660217285,18,0,0,0.8461380004882812,0.02723202295601368,0.005606168881058693,0.05487995594739914,0.03961598145980716,9.920788764953613,7.563626289367676,-6.419783592224121,39
166,-459.6431884765625,3.6735432147979736,-207.1360321044922,76.98729705810547,-183.6319122314453,53.046714782714844,-177.56478881835938,41.02030944824219,-177.74346923828125,41.22090148925781,-3.1129813194274902,1.241424322128296,18,0,0,0.8490558862686157,0.028407908976078033,0.005765283480286598,0.05576421320438385,0.030033895474299577,13.47012996673584,10.090367317199707,-8.923501968383789,40
169,-469.73309326171875,3.862786293029785,-216.59872436523438,77.04720306396484,-188.36325073242188,53.07667922973633,-180.887939453125,42.501487731933594,-180.9696044921875,42.594512939453125,-3.1444764137268066,1.280587911605835,18,0,0,0.8479301929473877,0.02460358291864395,0.000991789624094963,0.021685097366571426,0.013839201328937234,12.950481414794922,10.911872863769531,-6.974666118621826,41
172,-479.7617492675781,3.9741058349609375,-226.03091430664062,81.86526489257812,-188.36325073242188,53.07667922973633,-184.1456298828125,43.91307067871094,-184.24099731445312,44.03045654296875,-3.1760313510894775,1.3185590505599976,18,0,0,0.83794766664505,0.030924584716558456,0.0009754206985235214,0.02569286711513996,0.017962488759658668,10.087618827819824,7.408862113952637,-6.846080303192139,42
175,-489.7699890136719,4.007501602172852,-226.03091430664062,81.86526489257812,-221.39109802246094,67.56083679199219,-187.44105529785156,45.37574768066406,-187.44105529785156,45.37574768066406,-3.2000532150268555,1.3452895879745483,18,0,0,0.7791383862495422,0.07851734012365341,0.0045913830399513245,0.12105540931224823,0.0,40.555931091308594,39.89457702636719,-7.294268608093262,43
178,-499.70672607421875,4.029765605926514,-226.03091430664062,81.86526489257812,-226.12245178222656,67.59078979492188,-190.6529998779297,46.734798431396484,-190.6529998779297,46.734798431396484,-3.211940288543701,1.3590492010116577,18,0,0,0.7234408855438232,0.07962939888238907,0.007308013737201691,0.19259001314640045,0.0,41.14674377441406,40.792747497558594,-5.385736465454102,44
180,-509.69451904296875,4.118821144104004,-230.76226806640625,81.89521026611328,-230.85379028320312,67.62073516845703,-193.8692169189453,48.09931182861328,-193.8692169189453,48.09931182861328,-3.2162179946899414,1.36451256275177,18,0,0,0.710926353931427,0.06995870918035507,0.007467228919267654,0.1907297968864441,0.0,41.82038497924805,41.67146682739258,-3.526127815246582,45
183,-519.6619262695312,4.196744918823242,-230.73175048828125,86.65336608886719,-230.85379028320312,67.62073516845703,-197.08665466308594,49.465545654296875,-197.08665466308594,49.465545654296875,-3.2174441814422607,1.3662328720092773,18,0,0,0.6940011382102966,0.07483676820993423,0.009588003158569336,0.23661965131759644,0.0,38.3383674621582,38.17707824707031,-3.5129528045654297,46
186,-529.6190795898438,4.3080644607543945,-230.73175048828125,86.65336608886719,-230.85379028320312,67.62073516845703,-200.30271911621094,50.83006286621094,-200.56849670410156,51.112754821777344,-3.2160699367523193,1.364518165588379,18,0,0,0.7181034088134766,0.06902989745140076,0.010163646191358566,0.2155473232269287,0.044385648451743975,34.86107635498047,34.68246841430664,-3.52432918548584,47
189,-539.647705078125,4.363724231719971,-235.46310424804688,86.68331146240234,-230.85379028320312,67.62073516845703,-203.79776000976562,52.49126434326172,-204.21478271484375,52.91542053222656,-3.2292656898498535,1.3785076141357422,18,0,0,0.7041997313499451,0.06336746364831924,0.012578405439853668,0.24107596278190613,0.06875763780411326,30.998865127563477,30.823528289794922,-3.2923717498779297,48
192,-549.7785034179688,4.519571304321289,-240.1944580078125,86.7132568359375,-230.85379028320312,67.62073516845703,-207.4822998046875,54.33366775512695,-207.95864868164062,54.782257080078125,-3.2675204277038574,1.418247938156128,18,0,0,0.732461154460907,0.05452224612236023,0.0120365209877491,0.19784888625144958,0.07694737885578817,26.884431838989258,26.729408264160156,-2.8829545974731445,49
195,-559.6846313476562,4.586362838745117,-245.26136779785156,34.40346908569336,-230.85379028320312,67.62073516845703,-211.29196166992188,56.26633834838867,-211.91554260253906,56.804710388183594,-3.333314895629883,1.4840800762176514,18,0,0,0.7387526631355286,0.052003875374794006,0.012503542006015778,0.192307248711586,0.09857997483611225,22.61829948425293,22.48886489868164,-2.4162864685058594,50
197,-569.5702514648438,4.630890846252441,-245.26136779785156,34.40346908569336,-230.85379028320312,67.62073516845703,-215.3417205810547,58.37646484375,-215.96432495117188,58.86703872680664,-3.4261844158172607,1.5717557668685913,18,0,0,0.7635915279388428,0.046205829828977585,0.01010436937212944,0.14746041595935822,0.09630687431170593,18.057708740234375,17.95380973815918,-1.9343104362487793,51
200,-579.6602172851562,4.6531548500061035,-245.26136779785156,34.40346908569336,-230.85379028320312,67.62073516845703,-219.49627685546875,60.53080368041992,-220.5207061767578,61.28480529785156,-3.5319485664367676,1.6637632846832275,18,0,0,0.751743495464325,0.05444268509745598,0.01396239548921585,0.19758763909339905,0.15600863108533503,13.388811111450195,13.29597282409668,-1.5739617347717285,52
203,-589.7705688476562,4.764474391937256,-226.0004119873047,86.62342071533203,-226.12245178222656,67.59078979492188,-224.1851043701172,63.05321502685547,-224.52842712402344,63.85731506347656,-3.6643996238708496,1.7684112787246704,18,0,0,0.7639724016189575,0.06303556263446808,0.01264989748597145,0.19240151345729828,0.17720940939597085,4.933852195739746,3.7169504165649414,-3.2445616722106934,53
206,-599.8196411132812,4.88692569732666,-245.23086547851562,39.16162872314453,-226.12245178222656,67.59078979492188,-228.32034301757812,65.74938201904297,-228.00067138671875,66.01720428466797,-3.791917562484741,1.8920637369155884,18,0,0,0.78397136926651,0.056300729513168335,0.010556161403656006,0.15203049778938293,0.14544231647671424,2.8673171997070312,-1.1445127725601196,-2.6289920806884766,54
209,-609.7666015625,4.898057460784912,-226.0004119873047,86.62342071533203,-226.12245178222656,67.59078979492188,-231.86297607421875,68.02163696289062,-230.95596313476562,67.95355987548828,-3.8622970581054688,2.004429340362549,18,0,0,0.7907325625419617,0.055149175226688385,0.01417158916592598,0.1688845157623291,0.1580016458751885,5.756669998168945,-5.293692588806152,-2.2618727684020996,55
212,-619.6624755859375,4.88692569732666,-226.0004119873047,86.62342071533203,-230.85379028320312,67.62073516845703,-234.7892608642578,70.0295181274414,-234.26634216308594,69.70945739746094,-3.833303689956665,2.075958013534546,18,0,0,0.792493462562561,0.04626601189374924,0.011222541332244873,0.13649533689022064,0.13287178503774477,4.614126682281494,-4.607670307159424,0.24401068687438965,56
214,-629.4766845703125,4.920321464538574,-230.73175048828125,86.65336608886719,-235.55462646484375,72.40884399414062,-237.98928833007812,71.7900619506836,-237.7639923095703,71.84732055664062,-3.7229480743408203,2.0806071758270264,18,0,0,0.7962448000907898,0.034630876034498215,0.007477639243006706,0.09465249627828598,0.09253865911644388,2.5120646953582764,-1.8234188556671143,-1.7278926372528076,57
217,-639.4746704101562,5.065036773681641,-226.0004119873047,86.62342071533203,-244.98681640625,77.22689056396484,-241.37461853027344,73.89958190917969,-241.61024475097656,74.11663055419922,-3.610630989074707,2.0522618293762207,18,0,0,0.8051217794418335,0.029508212581276894,0.004898633807897568,0.06763657927513123,0.06523262308706279,4.911105632781982,4.784548282623291,-1.107722282409668,58
220,-649.5952758789062,5.198620319366455,-226.0004119873047,86.62342071533203,-249.71817016601562,77.25682830810547,-245.1688995361328,76.15814208984375,-245.43658447265625,76.22279357910156,-3.558652639389038,2.0415117740631104,18,0,0,0.8173075318336487,0.027009611949324608,0.004951192066073418,0.060987960547208786,0.0588410680222764,4.680061340332031,4.492762088775635,1.3107478618621826,59
223,-659.6443481445312,5.276544094085693,-226.0004119873047,86.62342071533203,-254.4190216064453,82.04492950439453,-249.01319885253906,78.2775650024414,-249.0615997314453,78.31129455566406,-3.576618194580078,2.054774761199951,18,0,0,0.8109925389289856,0.026167210191488266,0.00011507607996463776,0.009468029253184795,0.00895337227446552,6.589078426361084,6.56404972076416,-0.5737619400024414,60
226,-669.7342529296875,5.3878631591796875,-226.0004119873047,86.62342071533203,-254.38851928710938,86.80308532714844,-252.67564392089844,80.39185333251953,-252.73153686523438,80.549072265625,-3.614041328430176,2.080559730529785,18,0,0,0.7989739775657654,0.031272660940885544,0.0009672008454799652,0.03191555663943291,0.02709155677479491,6.636101245880127,4.683147430419922,-4.701699256896973,61
229,-679.8446044921875,5.521446704864502,-254.3275146484375,96.31939697265625,-259.119873046875,86.83302307128906,-256.3767395019531,82.64944458007812,-256.5910339355469,82.97625732421875,-3.6451921463012695,2.1003739833831787,18,0,0,0.7852933406829834,0.03894812986254692,0.004564821720123291,0.0826437696814537,0.07811755326893488,5.002710342407227,4.4654741287231445,-2.2553606033325195,62
231,-689.8426513671875,5.577106475830078,-254.3275146484375,96.31939697265625,-259.119873046875,86.83302307128906,-260.25634765625,85.10267639160156,-260.1507568359375,85.26344299316406,-3.6653075218200684,2.1264185905456543,18,0,0,0.7784589529037476,0.04291006177663803,0.005185343325138092,0.09539638459682465,0.09291180617707706,2.0701868534088135,-0.11471176147460938,-2.0670065879821777,63
234,-699.6976928710938,5.554842472076416,-254.3275146484375,96.31939697265625,-259.08935546875,91.59117889404297,-263.82366943359375,87.42691040039062,-263.3790283203125,87.71931457519531,-3.6729249954223633,2.163470506668091,18,0,0,0.7665025591850281,0.049108412116765976,0.010049339383840561,0.14974012970924377,0.11940531384627917,6.305145740509033,-1.965754508972168,-5.990882396697998,64
237,-709.6139526367188,5.610502243041992,-249.56565856933594,101.04761505126953,-259.08935546875,91.59117889404297,-267.0350646972656,89.93017578125,-266.0625,89.97766876220703,-3.65604567527771,2.2108631134033203,18,0,0,0.7584341764450073,0.05304254591464996,0.011424895375967026,0.17166556417942047,0.135975978304403,8.117464065551758,-5.939706802368164,-5.532911777496338,65
240,-719.7039184570312,5.777481555938721,-254.29701232910156,101.07755279541016,-263.8207092285156,91.6211166381836,-269.6407775878906,92.22582244873047,-268.7150573730469,92.129638671875,-3.578282356262207,2.2481536865234375,18,0,0,0.7511414289474487,0.0553167425096035,0.010309860110282898,0.17156025767326355,0.15905670580928266,5.851398468017578,-5.2498345375061035,-2.5842018127441406,66
243,-729.7938232421875,5.788613319396973,-254.29701232910156,101.07755279541016,-263.8207092285156,91.6211166381836,-272.15277099609375,94.39128112792969,-270.9354553222656,94.0067367553711,-3.437706470489502,2.2616400718688965,18,0,0,0.743928849697113,0.05675024539232254,0.009695548564195633,0.17339640855789185,0.1535382433900132,8.78049373626709,-8.483278274536133,-2.2651803493499756,67
246,-739.7918701171875,5.844273090362549,-254.3275146484375,96.31939697265625,-263.8207092285156,91.6211166381836,-274.1863708496094,96.2503890991211,-273.91217041015625,96.15030670166016,-3.25091552734375,2.243652820587158,18,0,0,0.7599407434463501,0.049125511199235916,0.0007613189518451691,0.04238036647439003,0.03531593300656022,11.352405548095703,-11.160625457763672,-2.0778708457946777,68
248,-749.7592163085938,5.933328628540039,-254.29701232910156,101.07755279541016,-263.8207092285156,91.6211166381836,-276.99884033203125,98.3553237915039,-276.75927734375,98.26673889160156,-3.086667537689209,2.2050158977508545,18,0,0,0.7638636827468872,0.047479480504989624,0.0007791630923748016,0.04146096110343933,0.030801971340029155,14.799077987670898,-14.637547492980957,-2.18057918548584,69
