sequence_index,frame_id,image_path,gt_x,gt_y,kf_predict_x,kf_predict_y,visual_measurement_x,visual_measurement_y,final_x,final_y,kf_velocity_x_m_per_frame,kf_velocity_y_m_per_frame,kf_speed_m_per_frame,estimated_heading_deg_enu,heading_valid,selected_patch_x,selected_patch_y,rnn_residual_x_m,rnn_residual_y_m,measurement_variance_x,measurement_variance_y,candidate_probability_max,candidate_probability_margin,candidate_count,error_measurement_m,error_final_m
10,10,/yh/study/new_data/model_dataset_flight/vi/vi_000010.jpg,-54.585689544677734,1.3803616762161255,-0.49104889111911876,0.6421372493835203,-2.787278175354004,0.22555485367774963,-1.6788654534010674,0.4210172510296238,0.36514801765051863,0.36841956787148766,0.5187157726392337,45.25552489108888,1,-4.1773552894592285,-0.4327203929424286,1.3900771141052246,0.6582752466201782,19.42637062072754,16.78411293029785,0.07482419908046722,0.003193110227584839,36,51.811283111572266,52.91552113653828
11,11,/yh/study/new_data/model_dataset_flight/vi/vi_000011.jpg,-57.930152893066406,1.7030118703842163,-1.3137174357505488,0.7894368189011114,-2.7352023124694824,0.29241135716438293,-2.047750987724787,0.5261167434456366,0.1148034792699667,0.27556899547371777,0.29852656518119713,67.38313542905296,1,-4.1773552894592285,-0.4327203929424286,1.4421528577804565,0.7251317501068115,19.440235137939453,16.79547691345215,0.07493798434734344,0.003060288727283478,36,55.21297073364258,55.89479336083049
12,12,/yh/study/new_data/model_dataset_flight/vi/vi_000012.jpg,-61.281715393066406,2.0263473987579346,-1.9329475084548204,0.8016857389193544,-5.22585391998291,-0.02504238486289978,-3.6740695712098015,0.35366625738803437,-0.47934585444690836,0.11747847702667627,0.49353180316970857,166.22933074578123,1,-4.1773552894592285,-0.4327203929424286,-1.0484988689422607,0.4076780080795288,18.484342575073242,15.982433319091797,0.07905605435371399,0.0035321861505508423,36,56.093387603759766,57.63192448059641
13,13,/yh/study/new_data/model_dataset_flight/vi/vi_000013.jpg,-64.62455749511719,2.3488411903381348,-4.15341542565671,0.4711447344147106,-5.803099632263184,-0.11033987998962402,-5.033608839210738,0.1534204955924191,-0.7816428393615313,0.004626212416324285,0.7816565295361368,179.66089454377556,1,-4.1773552894592285,-0.4327203929424286,-1.625744342803955,0.32238051295280457,17.721128463745117,15.342950820922852,0.07635270059108734,0.004602253437042236,36,58.872840881347656,59.63137625225328
14,14,/yh/study/new_data/model_dataset_flight/vi/vi_000014.jpg,-67.96265411376953,2.678952693939209,-5.815251678572269,0.15804670800874338,-5.7222795486450195,-0.4141744375228882,-5.76661547577814,-0.14886512449842076,-0.764779064984732,-0.10541441719699682,0.7720098558903917,-172.15200592146843,1,-4.1773552894592285,-0.4327203929424286,-1.544924020767212,0.01854594610631466,18.004383087158203,15.580093383789062,0.0767989307641983,0.004150837659835815,36,62.31718444824219,62.26029052191125
15,15,/yh/study/new_data/model_dataset_flight/vi/vi_000015.jpg,-71.30087280273438,3.009075880050659,-6.531394540762872,-0.25427954169541755,-5.62833309173584,-0.7616943717002869,-6.063215911891789,-0.5241910201221875,-0.6018905225122935,-0.20248195694206095,0.6350363328008943,-161.4065487537015,1,-4.1773552894592285,-0.4327203929424286,-1.4509778022766113,-0.3289739787578583,18.353567123413086,15.874232292175293,0.07702993601560593,0.003616742789745331,36,65.78070068359375,65.33326757169856
16,16,/yh/study/new_data/model_dataset_flight/vi/vi_000016.jpg,-74.64299774169922,3.3395848274230957,-6.665106434404082,-0.7266729770642485,-5.844512462615967,-0.4493209719657898,-6.219826667427718,-0.5726537956057609,-0.44726879922625784,-0.1472144051980417,0.4708730825382905,-161.78151602783296,1,-4.1773552894592285,-0.4327203929424286,-1.6671572923660278,-0.016600586473941803,16.81943702697754,14.588333129882812,0.08071328699588776,0.016514800488948822,36,68.90274047851562,68.53492504484514
17,17,/yh/study/new_data/model_dataset_flight/vi/vi_000017.jpg,-77.97047424316406,3.6625680923461914,-6.667095466653976,-0.7198682008038026,-6.001680850982666,-0.648280143737793,-6.3057363107194835,-0.6801012278482617,-0.3207475400808977,-0.13282542922372811,0.3471621798474233,-157.50496344168042,1,-4.1773552894592285,-0.4327203929424286,-1.8243255615234375,-0.215559720993042,16.179119110107422,14.053783416748047,0.07771378755569458,0.015067346394062042,36,72.09778594970703,71.79619376924182
18,18,/yh/study/new_data/model_dataset_flight/vi/vi_000018.jpg,-81.29307556152344,3.9850776195526123,-6.626483850800382,-0.8129266570719897,-6.014815330505371,-0.5666276216506958,-6.298613753521826,-0.6777515295279927,-0.20469048843863333,-0.08338946147599927,0.22102488172715634,nan,0,-4.1773552894592285,-0.4327203929424286,-1.8374598026275635,-0.13390721380710602,16.161970138549805,14.03851318359375,0.07778603583574295,0.015400346368551254,36,75.4157485961914,75.13927919234607
19,19,/yh/study/new_data/model_dataset_flight/vi/vi_000019.jpg,-84.62059020996094,4.3080644607543945,-6.503304241960459,-0.7611409910039919,-5.658822059631348,-0.7244873046875,-6.050372501402924,-0.741008927107822,-0.04343404521775676,-0.07598735532508454,0.08752482192657574,nan,0,-4.1773552894592285,-0.4327203929424286,-1.4814670085906982,-0.2917669117450714,16.01476287841797,13.916150093078613,0.0758502334356308,0.006109654903411865,36,79.12197875976562,78.73228215189893
20,20,/yh/study/new_data/model_dataset_flight/vi/vi_000020.jpg,-87.91920471191406,4.623467922210693,-6.093806546620681,-0.8169962824329065,-5.631004810333252,-0.6686869859695435,-5.8607255174668484,-0.740198711701902,0.03977412753903757,-0.04768325703556582,0.062094075587059545,nan,0,-4.1773552894592285,-0.4327203929424286,-1.4536494016647339,-0.23596659302711487,18.159448623657227,15.71078109741211,0.07717502862215042,0.004721023142337799,36,82.45819854736328,82.23358758722176
21,21,/yh/study/new_data/model_dataset_flight/vi/vi_000021.jpg,-91.22086334228516,4.939162731170654,-5.820951389927811,-0.7878819687374679,-5.618799209594727,-0.33746349811553955,-5.716177020787463,-0.5481731861470993,0.0766605693137446,0.0394249066753047,0.086204211926471,nan,0,-4.1773552894592285,-0.4327203929424286,-1.441443920135498,0.09525690972805023,18.088497161865234,15.649462699890137,0.07586503028869629,0.004753567278385162,36,85.76454162597656,85.68058262177726
22,22,/yh/study/new_data/model_dataset_flight/vi/vi_000022.jpg,-94.5164794921875,5.254280090332031,-5.639516451473718,-0.5087482794717946,-5.709383010864258,-0.5420982837677002,-5.675785919882468,-0.5265145363106077,0.0640209162915877,0.033031030314872145,0.07203975767919046,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5320274829864502,-0.10937786847352982,18.306865692138672,15.834017753601074,0.07521623373031616,0.0046370625495910645,36,88.99606323242188,89.02857081254096
23,23,/yh/study/new_data/model_dataset_flight/vi/vi_000023.jpg,-97.71556854248047,5.570963382720947,-5.611765003590881,-0.4934835059957356,-5.671896457672119,-0.6473982930183411,-5.642899573997827,-0.5752591491280583,0.05323121608918885,0.0037489896599059887,0.05336307046829295,nan,0,-4.1773552894592285,-0.4327203929424286,-1.4945411682128906,-0.21467788517475128,18.550525665283203,16.038585662841797,0.07549354434013367,0.0046163275837898254,36,92.25347900390625,92.2775835313799
24,24,/yh/study/new_data/model_dataset_flight/vi/vi_000024.jpg,-101.2225570678711,5.918126583099365,-5.589668357908638,-0.5715101594681523,-5.68203067779541,-0.6682524681091309,-5.637883685299103,-0.6233070299772722,0.03657640087133621,-0.014744250713875882,0.03943635416483519,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5046751499176025,-0.23553207516670227,18.371366500854492,15.888019561767578,0.07512329518795013,0.005009002983570099,36,95.76728820800781,95.80824671899207
25,25,/yh/study/new_data/model_dataset_flight/vi/vi_000025.jpg,-104.41236877441406,6.233891487121582,-5.601307284427767,-0.638051280691148,-5.66910457611084,-0.7163616418838501,-5.636653260484549,-0.6799258077754821,0.024366407201858457,-0.02969816628495311,0.03841487837564379,nan,0,-4.1773552894592285,-0.4327203929424286,-1.4917495250701904,-0.2836412787437439,18.378746032714844,15.894659042358398,0.07475045323371887,0.004770122468471527,36,98.98756408691406,99.01738657870119
26,26,/yh/study/new_data/model_dataset_flight/vi/vi_000026.jpg,-107.75296020507812,6.5345540046691895,-5.612286853282691,-0.7096239740604352,-5.615100383758545,-0.92216956615448,-5.61374688183966,-0.8227827290846703,0.02386167819868344,-0.07013848902079597,0.07408635048764274,nan,0,-4.1773552894592285,-0.4327203929424286,-1.4377449750900269,-0.4894492030143738,18.5487117767334,16.03791618347168,0.07552386820316315,0.004692427814006805,36,102.40969848632812,102.40385394165523
27,27,/yh/study/new_data/model_dataset_flight/vi/vi_000027.jpg,-111.09230041503906,6.835103988647461,-5.589885203640977,-0.8929212181054663,-5.595705032348633,-0.9217203855514526,-5.592901577597791,-0.9082369463304327,0.022819482377553508,-0.075608619957624,0.07897716244507581,nan,0,-4.1773552894592285,-0.4327203929424286,-1.4183499813079834,-0.48900002241134644,18.678102493286133,16.14631462097168,0.07589451968669891,0.004748798906803131,36,105.78137969970703,105.78318620601674
28,28,/yh/study/new_data/model_dataset_flight/vi/vi_000028.jpg,-114.4308090209961,7.135579586029053,-5.570082095220238,-0.9838455662880567,-5.496373653411865,-1.2563143968582153,-5.531564041311664,-1.1298610519404626,0.03610994421603611,-0.12768697342914587,0.13269472956670375,nan,0,-4.1773552894592285,-0.4327203929424286,-1.3190184831619263,-0.8235939741134644,18.448518753051758,15.956756591796875,0.07737644761800766,0.0047358497977256775,36,109.25719451904297,109.21246753958599
29,29,/yh/study/new_data/model_dataset_flight/vi/vi_000029.jpg,-117.76180267333984,7.465998649597168,-5.495454097095628,-1.2575480253696085,-5.525074005126953,-1.244618535041809,-5.5109328754608535,-1.250619468141406,0.030766000764861946,-0.1252143245613793,0.12893864385212805,nan,0,-4.1773552894592285,-0.4327203929424286,-1.3477187156677246,-0.8118981719017029,18.372154235839844,15.892953872680664,0.0760640874505043,0.003430292010307312,36,112.57422637939453,112.58879696395583
30,30,/yh/study/new_data/model_dataset_flight/vi/vi_000030.jpg,-121.08988952636719,7.79612922668457,-5.480166874695992,-1.3758337927027853,-5.693130016326904,-0.7718590497970581,-5.591343199555491,-1.0524582081375113,-0.0076632674586654265,-0.009670477232622474,0.012338711360985395,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5157746076583862,-0.3391386866569519,18.35116195678711,15.872061729431152,0.07454188168048859,0.003280915319919586,36,115.71440124511719,115.83700489566517
31,31,/yh/study/new_data/model_dataset_flight/vi/vi_000031.jpg,-124.41860961914062,8.126322746276855,-5.599006467014157,-1.0621286853701337,-5.762298583984375,-0.3498121500015259,-5.684934904602813,-0.6778522185510167,-0.03739131602009685,0.1277504439425478,0.13311005386984412,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5849435329437256,0.0829082578420639,18.021488189697266,15.593700408935547,0.07411310821771622,0.004171162843704224,36,118.95867156982422,119.05964475013764
32,32,/yh/study/new_data/model_dataset_flight/vi/vi_000032.jpg,-127.7506332397461,8.479126930236816,-5.72232622062291,-0.5501017746084689,-5.711461067199707,-0.5390714406967163,-5.716648540949858,-0.5441908780748199,-0.03542217502275078,0.12986948164519746,0.13461356820965215,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5341055393218994,-0.10635107010602951,18.134292602539062,15.6893310546875,0.0746045932173729,0.004160262644290924,36,122.37191772460938,122.36712665473448
33,33,/yh/study/new_data/model_dataset_flight/vi/vi_000033.jpg,-131.07872009277344,8.831513404846191,-5.752070715972609,-0.41432139642962246,-5.7091569900512695,-0.5578877329826355,-5.729701008452077,-0.4910827347003801,-0.027657344266056268,0.10232999414678644,0.10600168109012471,nan,0,-4.1773552894592285,-0.4327203929424286,-1.531801462173462,-0.12516732513904572,18.23417091369629,15.773124694824219,0.0743497833609581,0.00398910790681839,36,125.72067260742188,125.69521623428096
34,34,/yh/study/new_data/model_dataset_flight/vi/vi_000034.jpg,-134.4064178466797,9.183857917785645,-5.757358352718133,-0.38875274055359366,-5.710627555847168,-0.6115717887878418,-5.732971712270953,-0.5080162763418644,-0.01919745475750189,0.05957031223617777,0.06258725404650729,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5332725048065186,-0.17885136604309082,18.24409294128418,15.78182601928711,0.07417839020490646,0.003682270646095276,36,129.06802368164062,129.03793304877206
35,35,/yh/study/new_data/model_dataset_flight/vi/vi_000035.jpg,-137.9134521484375,9.491893768310547,-5.752169167028455,-0.44844596410568666,-5.697531223297119,-0.6624329686164856,-5.723671896552318,-0.5629194385589827,-0.0093183237186406,0.018555944098639504,0.020764253377312036,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5201760530471802,-0.229712575674057,18.285640716552734,15.816936492919922,0.07385118305683136,0.0036291703581809998,36,132.60528564453125,132.57163071964806
36,36,/yh/study/new_data/model_dataset_flight/vi/vi_000036.jpg,-141.10328674316406,9.772066116333008,-5.732990220270959,-0.5443634944603433,-5.739042282104492,-0.4323023855686188,-5.736171720381587,-0.4839677301467584,-0.010420565031661007,0.04018211275390163,0.041511328103860275,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5616872310638428,0.00041801686165854335,18.007326126098633,15.582317352294922,0.07391449064016342,0.003987275063991547,36,135.74832153320312,135.75508115666008
37,37,/yh/study/new_data/model_dataset_flight/vi/vi_000037.jpg,-144.29208374023438,10.052149772644043,-5.746592285413248,-0.4437856173928568,-5.749804973602295,-0.4875648319721222,-5.748273653826124,-0.46727974852689974,-0.011003954880426714,0.03175637565068637,0.03360884433416259,nan,0,-4.1773552894592285,-0.4327203929424286,-1.572449803352356,-0.0548444502055645,18.055225372314453,15.623078346252441,0.073895163834095,0.003825940191745758,36,138.94261169433594,138.94259861795317
38,38,/yh/study/new_data/model_dataset_flight/vi/vi_000038.jpg,-147.48928833007812,10.328798294067383,-5.759277608706551,-0.43552337287621334,-5.719650745391846,-0.6226491928100586,-5.738622299556207,-0.5355681285579355,-0.0038306414364251236,-0.0041539093662018856,0.005650555445005109,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5422953367233276,-0.18992879986763,18.19182014465332,15.738054275512695,0.07367383688688278,0.0036009997129440308,36,142.19200134277344,142.1664017194697
39,39,/yh/study/new_data/model_dataset_flight/vi/vi_000039.jpg,-150.68637084960938,10.605437278747559,-5.742452940992632,-0.5397220379241373,-5.735720157623291,-0.26006972789764404,-5.738902594205053,-0.38855207799684877,-0.0025983552314520694,0.0500732060053038,0.05014057647812206,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5583648681640625,0.17265067994594574,17.813913345336914,15.419524192810059,0.07446177303791046,0.004275031387805939,36,145.35731506347656,145.36380689713533
40,40,/yh/study/new_data/model_dataset_flight/vi/vi_000040.jpg,-154.1981964111328,10.909310340881348,-5.741500949436505,-0.33847887199154497,-5.733147144317627,-0.3058169186115265,-5.7370963574869815,-0.32082703323942735,-0.0010667428705866202,0.056417092881483576,0.05642717704749983,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5557918548583984,0.1269034743309021,17.669334411621094,15.298521041870117,0.07544173300266266,0.00470336526632309,36,148.88804626464844,148.88523840388027
41,41,/yh/study/new_data/model_dataset_flight/vi/vi_000041.jpg,-157.47799682617188,11.261993408203125,-5.738163100357569,-0.2644099403579438,-5.670814514160156,-0.7537961006164551,-5.703267729333685,-0.5245625222504121,0.011096665923725688,-0.03730051390253001,0.038916119179789876,nan,0,-4.1773552894592285,-0.4327203929424286,-1.4934594631195068,-0.3210756778717041,18.210790634155273,15.755600929260254,0.07515198737382889,0.0037168413400650024,36,152.281982421875,152.23170265460587
42,42,/yh/study/new_data/model_dataset_flight/vi/vi_000042.jpg,-160.7559356689453,11.614477157592773,-5.69217106340996,-0.5618630361529421,-5.7616729736328125,-0.390658974647522,-5.728504213734181,-0.47006132538470335,-0.0015397574619523888,-0.004307965819558904,0.004574868582169971,nan,0,-4.1773552894592285,-0.4327203929424286,-1.584317922592163,0.04206143319606781,18.090679168701172,15.65213394165039,0.07427313178777695,0.004114747047424316,36,155.45849609375,155.49771887055692
43,43,/yh/study/new_data/model_dataset_flight/vi/vi_000043.jpg,-164.03280639648438,11.966845512390137,-5.730043971196133,-0.47436929120426224,-5.686821460723877,-0.7422022819519043,-5.707545094459121,-0.6173825337782731,0.006274472956223529,-0.05563740839952198,0.05599009041155032,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5094661712646484,-0.3094818890094757,18.270414352416992,15.804905891418457,0.07385215908288956,0.003623463213443756,36,158.8551788330078,158.82459243414587
44,44,/yh/study/new_data/model_dataset_flight/vi/vi_000044.jpg,-167.38104248046875,12.304368019104004,-5.701270621502897,-0.6730199421777951,-5.730609893798828,-0.6593022346496582,-5.716596074201287,-0.6656708978208676,0.0009603736636672458,-0.053003878431679904,0.0530125781902198,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5532543659210205,-0.22658184170722961,18.21624755859375,15.758825302124023,0.07317893952131271,0.0033290833234786987,36,162.16941833496094,162.18389297754408
45,45,/yh/study/new_data/model_dataset_flight/vi/vi_000045.jpg,-170.73062133789062,12.642024993896484,-5.71563570053762,-0.7186747762525475,-5.759145259857178,-0.46109166741371155,-5.738513289623738,-0.5798216296026362,-0.006968308799499767,-0.0032676861680745323,0.00769643426647766,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5817899703979492,-0.028371261432766914,17.962501525878906,15.545104026794434,0.07279016822576523,0.003451123833656311,36,165.49102783203125,165.52103475494076
46,46,/yh/study/new_data/model_dataset_flight/vi/vi_000046.jpg,-174.08189392089844,12.979852676391602,-5.745481598423237,-0.5830893157707107,-5.760977268218994,-0.5237752199172974,-5.753592688962686,-0.5512530262461919,-0.00978398262080054,0.008155240162270263,0.012737121261432385,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5836219787597656,-0.09105484932661057,18.014545440673828,15.589288711547852,0.07263976335525513,0.0033297762274742126,36,168.86172485351562,168.87127587948538
47,47,/yh/study/new_data/model_dataset_flight/vi/vi_000047.jpg,-179.34275817871094,13.486869812011719,-5.763376671583487,-0.5430977860839216,-5.750166416168213,-0.44554072618484497,-5.756459092931145,-0.4907107758631923,-0.007380333194486997,0.026968807516397478,0.027960434490868408,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5728110074996948,-0.012820340692996979,17.987451553344727,15.565921783447266,0.07298517972230911,0.0035592615604400635,36,174.15078735351562,174.14814380115664
48,48,/yh/study/new_data/model_dataset_flight/vi/vi_000048.jpg,-184.13096618652344,13.948331832885742,-5.763839426125632,-0.4637419683467948,-5.756052494049072,-0.4129960238933563,-5.759773269500402,-0.43656406599600434,-0.005966774971313674,0.03673336969085656,0.03721482033281143,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5786972045898438,0.019724370911717415,18.08355140686035,15.646608352661133,0.07279469817876816,0.003806956112384796,36,178.9521026611328,178.9502939161138
49,49,/yh/study/new_data/model_dataset_flight/vi/vi_000049.jpg,-187.249755859375,14.233661651611328,-5.765740044471715,-0.3998306963051478,-5.747411727905273,-0.5295159816741943,-5.756150652901527,-0.4694143609438327,-0.002634743747103975,0.011746233229580894,0.012038100751223753,nan,0,-4.1773552894592285,-0.4327203929424286,-1.570056438446045,-0.09679558873176575,18.051555633544922,15.620294570922852,0.07260983437299728,0.00355345755815506,36,182.10177612304688,182.08819065242596
50,50,/yh/study/new_data/model_dataset_flight/vi/vi_000050.jpg,-190.67921447753906,14.547411918640137,-5.758785396648632,-0.4576681277142518,-5.76598596572876,-0.3935583531856537,-5.7625668036915405,-0.42314858851004655,-0.00394833774503193,0.024138965346730098,0.024459742822840153,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5886307954788208,0.0391620397567749,17.909435272216797,15.50045394897461,0.07267270982265472,0.0036012455821037292,36,185.51585388183594,185.5216544472157
51,51,/yh/study/new_data/model_dataset_flight/vi/vi_000051.jpg,-194.10855102539062,14.861151695251465,-5.766515141436573,-0.39900962316331645,-5.75056266784668,-0.4940490424633026,-5.758170855670285,-0.4499893832346247,-0.0010472077077077389,0.0058207982809556184,0.005914248609135262,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5732072591781616,-0.06132864952087402,17.992456436157227,15.570463180541992,0.07281938940286636,0.003523118793964386,36,188.9828338623047,188.97168240560143
52,52,/yh/study/new_data/model_dataset_flight/vi/vi_000052.jpg,-197.28343200683594,15.1630220413208,-5.759218063377992,-0.44416858495366907,-5.770077228546143,-0.3389977216720581,-5.76490692142895,-0.38766910514064357,-0.0030253489170988883,0.02612437789171077,0.026298970631929642,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5927220582962036,0.09372267872095108,17.951107025146484,15.535181045532227,0.07275329530239105,0.0036778524518013,36,192.1397247314453,192.14882108933767
53,53,/yh/study/new_data/model_dataset_flight/vi/vi_000053.jpg,-200.77069091796875,15.494592666625977,-5.767932270346049,-0.3615447272489328,-5.752283096313477,-0.4122565686702728,-5.759736121615353,-0.3887808200040376,-0.0001748931530504848,0.016335310231486565,0.016336246446901247,nan,0,-4.1773552894592285,-0.4327203929424286,-1.574927568435669,0.020463813096284866,17.9493408203125,15.53413200378418,0.0728149488568306,0.0035623684525489807,36,195.66604614257812,195.65672501578157
54,54,/yh/study/new_data/model_dataset_flight/vi/vi_000054.jpg,-203.94317626953125,15.796236038208008,-5.759911014768403,-0.37244550977255103,-5.75186014175415,-0.42317134141921997,-5.7556924291799225,-0.39970143579214606,0.0012923953735866965,0.006538205123495374,0.006664713950243435,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5745049715042114,0.00954904779791832,17.927026748657227,15.515389442443848,0.0732225850224495,0.0036866888403892517,36,198.8538818359375,198.8481509635713
55,55,/yh/study/new_data/model_dataset_flight/vi/vi_000055.jpg,-207.35537719726562,16.129146575927734,-5.754400033806336,-0.39316323066865067,-5.7705888748168945,-0.3608555793762207,-5.7628675000251315,-0.375833160550134,-0.001653250044816783,0.01276857040641181,0.012875155375147213,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5932338237762451,0.07186481356620789,17.983808517456055,15.562690734863281,0.07303936779499054,0.0038501769304275513,36,202.2581329345703,202.26703716160364
56,56,/yh/study/new_data/model_dataset_flight/vi/vi_000056.jpg,-210.75604248046875,16.4609317779541,-5.7645207500699485,-0.36306459014372217,-5.737074375152588,-0.5340965986251831,-5.750156881793328,-0.4548558732911706,0.0033423050643627663,-0.020222557864805087,0.020496898539502387,nan,0,-4.1773552894592285,-0.4327203929424286,-1.5597190856933594,-0.1013762354850769,17.984439849853516,15.56393051147461,0.07346104830503464,0.003489457070827484,36,205.72216796875,205.70259357129947
