protocol,controlled_gt_prior,reference_protocol,gt_prior_jitter_limit_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,progress_capped_to_gt,direct_kalman_ms_enabled,ms_grid_size,kalman_x,kalman_y,frame_reference_x,frame_reference_y,frame_reference_source,ms_lattice_index,ms_lattice_x,ms_lattice_y,ms_x,ms_y,ms_support,ms_mode_count,ms_shift_from_kalman_m,ms_latency_ms,frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_step_norm_m,controlled_gt_motion_envelope,gt_velocity_parallel,gt_heading_deg,gt_turn_rate_deg_per_frame,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,motion_prediction_error_m,kalman_progress_std_m,acquisition_hypothesis_count,acquisition_radius_m,acquisition_selected_index,acquisition_target_index,acquisition_confidence,acquisition_margin,selected_hypothesis_center_s,selected_hypothesis_center_e,selected_candidate_capture,bank_candidate_capture,search_grid_size,search_candidate_count,forward_only_search,search_heading_deg,raw_top1_x,raw_top1_y,softms_x,softms_y,softms_mode_count,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,visual_measurement_error_m,measurement_var_s,measurement_var_e,local_visual_confidence,kalman_raw_measurement_s,kalman_raw_measurement_e,kalman_used_measurement_s,kalman_used_measurement_e,kalman_measurement_clip_s,kalman_measurement_clip_e,kalman_posterior_projection_m,kalman_step_limited,kalman_step_limit_m,kalman_motion_step_s,kalman_motion_step_e,v_parallel,v_cross,a_parallel,a_cross,heading_residual_deg,turn_rate_deg_per_frame,estimated_heading_deg,polynomial_heading_deg,heading_error_deg,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,gt_step_for_jump_m,excess_step_over_gt_m,abnormal_jump,error_final_m,end_to_end_latency_ms
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-595.613402671595,63.11463265653246,0.4786993791861394,3.2692728542863656,0,1,5,-596.2711628585673,60.350819725661964,-596.0921020507812,59.845359802246094,current_frame_gt_controlled_only,50686,-595.2280883789062,60.40582275390625,-595.7830810546875,60.29805374145508,0.9547702670097351,1,0.4909257544353349,0.0,288,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000288.jpg,-596.0921020507812,59.845359802246094,882.4955015379892,0.3147870935893636,1,0.8635564542562334,0.8635564542562334,1,0.8635564542562334,-6.66114566707776,0.0005484051171612225,882.264131924752,0.7949650848598534,-596.2715327832801,60.34726359129837,0.5330129465877124,9.558565506602603,1,0.0,0,0,0.3045803773195695,1.0,882.626708984375,3.6163151264190674,1,1,6,18,1,-6.054707196704759,-595.2888793945312,50.88951110839844,-590.5489501953125,61.59186553955078,1,-591.071533203125,59.826290130615234,887.4900512695312,0.8253833651542664,0.937754213809967,0.0714828222990036,14.927032470703125,63.91900634765625,1,887.4900512695312,0.8253833651542664,5.020581198763947,14.927032470703125,63.91900634765625,0.3045803773195695,887.4900512695312,0.8253833651542664,885.3517279623808,0.8253833651542664,2.138323307150483,0.0,0.0,1,0.883675551059471,0.883675551059471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.054707196704759,-6.054707196704759,0.606438470373001,0.0,0.0,0.016715727769277825,1.0,882.7550494486702,0.7975506596178157,1,1,2,35.399675997880536,0.8102823551504788,0.2595479106810217,0.8635564542562334,-595.7830810546875,60.29805374145508,0.9023182978852199,0.8635564542562334,0.03876184362898649,0,0.5481111006204136,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-594.5201749740548,62.97502168832529,0.36501789703893817,3.293159810883886,0,1,5,-595.0428744157894,60.20940336581148,-594.8851928710938,59.681861877441406,current_frame_gt_controlled_only,50686,-595.2280883789062,60.40582275390625,-595.1327514648438,60.243473052978516,0.9645020961761475,1,0.09611777947073802,0.0,289,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000289.jpg,-594.8851928710938,59.681861877441406,883.7129235740998,0.27950359288915705,1,1.2179332245363017,1.2179332245363017,1,1.2179332245363017,-7.714797024828188,-1.0536513577504287,883.5005271690769,0.7985404007328089,-595.0416574843671,60.22040645828541,0.5608131959603092,9.283524797274014,1,0.0,0,0,0.29761694053962645,1.0,883.7285766601562,3.592794418334961,1,1,6,18,1,-6.054707196704759,-595.2888793945312,50.88951110839844,-590.521240234375,61.5351676940918,1,-590.9982299804688,59.715301513671875,887.5746459960938,0.7227457761764526,0.9349992275238037,0.06786798685789108,15.076082229614258,62.797935485839844,1,887.5746459960938,0.7227457761764526,3.887076497520414,15.076082229614258,62.797935485839844,0.29761694053962645,887.5746459960938,0.7227457761764526,886.5689737555609,0.7227457761764526,1.0056722405328595,0.0,0.0,1,1.236402477146986,1.236402477146986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.054707196704759,-6.054707196704759,1.6600898281234298,0.0,0.0,0.019358229146721608,1.0,883.4075083255689,0.8118699101862374,1,1,2,34.74721712098187,0.8137790809819182,0.3054152485309487,1.2179332245363017,-595.1327514648438,60.243473052978516,0.6526159873776581,1.2179332245363017,0.0,0,0.613752694354698,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-593.5241362803238,62.84484205796175,0.25027778217623786,3.313454728860184,0,1,5,-593.9143143581148,60.06404416795077,-593.7744140625,59.53138732910156,current_frame_gt_controlled_only,50686,-595.2280883789062,60.40582275390625,-594.416015625,60.15849304199219,0.9454360008239746,1,0.5105142025467331,0.0,290,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000290.jpg,-593.7744140625,59.53138732910156,884.8333778095333,0.24703117970256597,1,1.1209246858371131,1.1209246858371131,1,1.1209246858371131,-7.7147585640604355,3.846076775260835e-05,884.6383603372918,0.7874703280134085,-593.9113392128161,60.089381765200486,0.5745487686057943,8.687486468398427,1,0.0,0,0,0.3079351700161382,1.0,884.7327880859375,3.5684010982513428,1,1,6,18,1,-6.054707196704759,-595.2888793945312,50.88951110839844,-590.5160522460938,61.497093200683594,1,-590.9743041992188,59.62089538574219,887.6083984375,0.6313899159431458,0.9329292178153992,0.07154106348752975,15.140325546264648,62.73883819580078,1,887.6083984375,0.6313899159431458,2.8015122922743534,15.140325546264648,62.73883819580078,0.3079351700161382,887.6083984375,0.6313899159431458,887.6083984375,0.6313899159431458,0.0,0.0,0.0,1,1.1378827269015896,1.1378827269015896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.054707196704759,-6.054707196704759,1.6600513673556772,0.0,0.0,0.023946329409824114,1.0,884.1292094741491,0.8029638155359005,1,1,2,34.02551597240165,0.8176468972354352,0.7041683353842245,1.1209246858371131,-594.416015625,60.15849304199219,0.7217560989584793,1.1209246858371131,0.0,0,0.8971700731424898,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-592.4240153150416,62.69679423754756,0.13457843495833238,3.330110277586622,0,1,5,-592.7721806108038,59.949447447877816,-592.55859375,59.36668395996094,current_frame_gt_controlled_only,50934,-590.4967651367188,60.37599182128906,-592.7831420898438,59.99784851074219,0.9209389686584473,1,0.049626776130866704,0.0,291,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000291.jpg,-592.55859375,59.36668395996094,886.0597884167793,0.2114888875900619,1,1.22692552019015,1.22692552019015,1,1.22692552019015,-7.71471689320554,4.167085489570564e-05,885.8805829517646,0.7619602607091434,-592.6787369191552,59.93298683848095,0.578907014394114,9.464269267569293,1,0.0,0,0,0.14253080213752012,1.0,885.8423461914062,3.537217617034912,1,1,6,18,1,-6.054707196704759,-585.7958374023438,55.58800506591797,-585.8406982421875,57.494590759277344,1,-586.1190185546875,57.42161560058594,570.4574584960938,0.9442565441131592,0.9805909395217896,0.015076391398906708,14.071696281433105,60.422454833984375,1,570.4574584960938,0.9442565441131592,6.726946244723043,14.071696281433105,60.422454833984375,0.14253080213752012,570.4574584960938,0.9442565441131592,883.2386232458864,0.9442565441131592,-312.78116474979265,0.0,0.0,0,1.242508604104471,1.242508604104471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.054707196704759,-6.054707196704759,1.6600096965007818,0.0,0.0,0.002704764577575789,1.0,885.7699187112831,0.8154476617833623,1,1,2,32.3848067352676,0.8264399577247618,0.28986970549613034,1.22692552019015,-592.7831420898438,59.99784851074219,1.6407567300590913,1.22692552019015,0.4138312098689412,0,0.6699183883798693,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-590.800398931146,62.522379533240915,0.018021479010234945,3.343081132362009,0,1,5,-591.12116683038,59.78142654114345,-590.8184204101562,59.179298400878906,current_frame_gt_controlled_only,50934,-590.4967651367188,60.37599182128906,-590.8118896484375,59.75966262817383,0.9425293207168579,1,0.3100420022804544,0.0,292,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000292.jpg,-590.8184204101562,59.179298400878906,887.8100194915264,0.2086986465867959,1,1.750233298864879,1.750233298864879,1,1.750233298864879,-6.146048791641563,1.5686681015639763,887.5580665417979,0.7684727926081552,-591.0099240141508,59.76252541764683,0.6138626747334489,10.281116553479047,1,0.0,0,0,0.15037816921311004,1.0,887.475341796875,3.535031795501709,1,1,6,18,1,-6.054707196704759,-585.7958374023438,55.58800506591797,-585.8272094726562,57.50289535522461,1,-586.0559692382812,57.423133850097656,570.3949584960938,0.9360579252243042,0.9798461198806763,0.01809655874967575,14.022916793823242,60.662845611572266,1,570.3949584960938,0.9360579252243042,5.075925873175942,14.022916793823242,60.662845611572266,0.15037816921311004,570.3949584960938,0.9360579252243042,884.8945265764618,0.9360579252243042,-314.4995680803681,0.0,0.0,0,1.7721422510151905,1.7721422510151905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.054707196704759,-6.054707196704759,0.09134159493680516,0.0,0.0,0.0027285557765710337,1.0,887.755298161078,0.7865142427472069,1,1,2,30.39942728547271,0.8370802108550525,0.05472133044838756,1.750233298864879,-590.8118896484375,59.75966262817383,1.9855902654890736,1.750233298864879,0.23535696662419459,0,0.5804009710297346,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-589.1802218482039,62.34451921402723,-0.099289231016377,3.352324084632701,0,1,5,-589.4837983998224,59.61418988149908,-589.0809326171875,58.99219512939453,current_frame_gt_controlled_only,50934,-590.4967651367188,60.37599182128906,-589.65869140625,59.56449890136719,0.9254583120346069,1,0.18181517319454096,0.0,293,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000293.jpg,-589.0809326171875,58.99219512939453,889.5575502252235,0.20590585234998393,1,1.7475329653301461,1.7475329653301461,1,1.7475329653301461,-6.146273647299077,-0.000224855657513351,889.2221489217375,0.7755348083694378,-589.3543796039512,59.59402394836698,0.6610379579993286,11.112560266238841,1,0.0,0,0,0.1449066698295068,1.0,889.105224609375,3.5290565490722656,1,1,6,18,1,-6.054707196704759,-585.7958374023438,55.58800506591797,-585.8349609375,57.52549362182617,1,-586.03515625,57.45153045654297,570.3772583007812,0.9056135416030884,0.9811280965805054,0.016208380460739136,14.08268928527832,60.68128967285156,1,570.3772583007812,0.9056135416030884,3.413281582652108,14.08268928527832,60.68128967285156,0.1449066698295068,570.3772583007812,0.9056135416030884,886.5736555797064,0.9056135416030884,-316.1963972789251,0.0,0.0,0,1.7766982960680613,1.7766982960680613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.054707196704759,-6.054707196704759,0.09156645059431852,0.0,0.0,0.002673647341644048,1.0,888.9226489244836,0.7140762608468362,1,1,2,29.232076522067132,0.8433363991195963,0.634901300739898,1.7475329653301461,-589.65869140625,59.56449890136719,1.1695961123590473,1.7475329653301461,0.0,0,0.8132261836371825,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-587.7104116698815,62.17901855448158,-0.2172476073814693,3.3577981565323607,0,1,5,-588.0073513853788,59.47602738210057,-587.4931640625,58.82122039794922,current_frame_gt_controlled_only,51182,-585.7654418945312,60.346160888671875,-587.453369140625,59.361541748046875,0.9075654149055481,1,0.5656883310685595,0.0,294,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000294.jpg,-587.4931640625,58.82122039794922,891.1544957027975,0.20335954063668296,1,1.596947507605441,1.596947507605441,1,1.596947507605441,-6.146064599262612,0.00020904803646464715,890.7255703711312,0.7819374121157981,-587.8586694526266,59.441812940040094,0.7202286397460277,11.934976780726743,1,0.0,0,0,0.14846122637847275,1.0,890.5842895507812,3.5195119380950928,1,1,6,18,1,-6.054707196704759,-576.363525390625,50.77018356323242,-580.7205200195312,57.16853713989258,1,-580.3588256835938,56.6453971862793,564.6474609375,1.104992389678955,0.9702267646789551,0.016170643270015717,18.056882858276367,60.75214385986328,1,564.6474609375,1.104992389678955,7.458745032892358,18.056882858276367,60.75214385986328,0.14846122637847275,564.6474609375,1.104992389678955,888.0673019985904,1.104992389678955,-323.4198410610904,0.0,0.0,0,1.6342453625329452,1.6342453625329452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.054707196704759,-6.054707196704759,0.09135740255785388,0.0,0.0,0.0027048820332075973,1.0,891.1370766157393,0.7448642706109103,1,1,2,27.01764883081148,0.8552041915338472,0.017419087058215155,1.596947507605441,-587.453369140625,59.361541748046875,2.2146417094747557,1.596947507605441,0.6176942018693148,0,0.5417848255335243,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-585.5339875207544,61.96441085591323,-0.33574533325443406,3.359464719438621,0,1,5,-585.8381756030323,59.265118081935405,-585.1982421875,58.60494613647461,current_frame_gt_controlled_only,51182,-585.7654418945312,60.346160888671875,-585.6762084960938,59.06413269042969,0.9330459237098694,1,0.2581249141960841,0.0,295,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000295.jpg,-585.1982421875,58.60494613647461,893.4594278462098,0.23035551801897433,1,2.305090230019186,2.305090230019186,1,2.305090230019186,-5.383674493394031,0.7623901058685819,892.9256174909738,0.8002783198361153,-585.6689604338529,59.22799495313243,0.7808748269654296,12.72755864905962,1,0.0,0,0,0.1481298096685918,1.0,892.7711791992188,3.5356662273406982,1,1,6,18,1,-6.054707196704759,-576.363525390625,50.77018356323242,-580.7068481445312,57.17948532104492,1,-580.2631225585938,56.64464569091797,564.5521850585938,1.0955864191055298,0.9683353304862976,0.01554369181394577,17.90308380126953,60.56474304199219,1,564.5521850585938,1.0955864191055298,5.310220647772234,17.90308380126953,60.56474304199219,0.1481298096685918,564.5521850585938,1.0955864191055298,890.2682605143851,1.0955864191055298,-325.7160754557914,0.0,0.0,0,2.3515085217788356,2.3515085217788356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.054707196704759,-6.054707196704759,0.671032703310728,0.0,0.0,0.002674224044476205,1.0,892.9356937257204,0.6365656293150728,1,1,2,25.219031720830344,0.8648435284055209,0.5237341204893937,2.305090230019186,-585.6762084960938,59.06413269042969,1.8018746082964463,2.305090230019186,0.0,0,0.6628001836782151,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-583.1574916973343,61.72706911036088,-0.4546718731155641,3.357287616220254,0,1,5,-583.4828159169572,59.014588155426104,-582.7028198242188,58.369781494140625,current_frame_gt_controlled_only,51182,-585.7654418945312,60.346160888671875,-583.126220703125,58.630279541015625,0.8920403122901917,1,0.5242644920630422,0.0,296,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000296.jpg,-582.7028198242188,58.369781494140625,895.9657345329147,0.25971488358114264,1,2.5064786414745788,2.5064786414745788,1,2.5064786414745788,-5.3835639533533834,0.00011054004064653838,895.3163752574288,0.8193458837595026,-583.2895279756066,58.99478379022863,0.8572364463904916,13.473107647323458,1,0.0,0,0,0.1548824088953096,1.0,895.1594848632812,3.550316333770752,1,1,6,18,1,-6.054707196704759,-576.363525390625,50.77018356323242,-575.9956665039062,57.04034423828125,1,-575.7384033203125,56.4493408203125,560.0322875976562,0.8097591996192932,0.960373044013977,0.014731988310813904,11.947200775146484,59.02995300292969,1,560.0322875976562,0.8097591996192932,7.2243657405136394,11.947200775146484,59.02995300292969,0.1548824088953096,560.0322875976562,0.8097591996192932,892.6404486329667,0.8097591996192932,-332.6081610353105,0.0,0.0,0,2.5629446654298698,2.5629446654298698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.054707196704759,-6.054707196704759,0.6711432433513745,0.0,0.0,0.002656295864277533,1.0,895.517218723747,0.47410029728951114,1,1,2,22.637506722803778,0.8786787070883735,0.4485158091677022,2.5064786414745788,-583.126220703125,58.630279541015625,2.5866322312122643,2.5064786414745788,0.0801535897376855,0,0.4971192378939631,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-580.9796151734797,61.50453452584007,-0.5739144898860178,3.3512332868263988,0,1,5,-581.3344660555999,58.766226940246035,-580.4057006835938,58.15330123901367,current_frame_gt_controlled_only,51430,-581.0340576171875,60.31632614135742,-580.7979125976562,58.20793914794922,0.9137084484100342,1,0.7743222018378244,0.0,297,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000297.jpg,-580.4057006835938,58.15330123901367,898.2728734126043,0.2867377796144713,1,2.307297130212225,2.307297130212225,1,2.307297130212225,-5.38364785574871,-8.390239532615142e-05,897.4968537246849,0.8186521464458271,-581.1212861847492,58.76410140291032,0.9408184998606921,14.158582277085662,1,0.0,0,0,0.14419154918742014,1.0,897.3486938476562,3.558741331100464,1,1,6,18,1,-6.054707196704759,-576.363525390625,50.77018356323242,-575.9783935546875,57.14281463623047,1,-575.6607055664062,56.68842697143555,559.9804077148438,0.563779354095459,0.9619452357292175,0.010827995836734772,11.929819107055664,59.157371520996094,1,559.9804077148438,0.563779354095459,4.965972013583065,11.929819107055664,59.157371520996094,0.14419154918742014,559.9804077148438,0.563779354095459,894.8503269644195,0.563779354095459,-334.86991924957573,0.0,0.0,0,2.3747771030747793,2.3747771030747793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.054707196704759,-6.054707196704759,0.6710593409560486,0.0,0.0,0.002600895758339214,1.0,897.8770863016618,0.2997011679533521,1,1,2,20.277639144888894,0.8913259561497933,0.39578711094247865,2.307297130212225,-580.7979125976562,58.20793914794922,2.3663030324975214,2.307297130212225,0.05900590228529623,0,0.39599935179924095,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-578.2044666675313,61.17979476159377,-0.6933582690937676,3.3412708968476728,0,1,5,-578.3767348648034,58.32327661171421,-577.5111083984375,57.838523864746094,current_frame_gt_controlled_only,51678,-576.302734375,60.28649139404297,-577.1619873046875,57.95427703857422,0.9069833159446716,1,1.269555953782709,0.0,298,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000298.jpg,-577.5111083984375,57.838523864746094,901.1845206982841,0.2790321692776061,1,2.9116574820258085,2.9116574820258085,1,2.9116574820258085,-6.206338859756983,-0.8226910040082729,900.2753542825147,0.7982800391548988,-578.360433923379,58.4507722413204,1.0469966198297942,13.92076815287134,1,0.0,0,0,0.14697551013154367,1.0,900.142578125,3.5285301208496094,1,1,6,18,1,-6.054707196704759,-576.3939208984375,46.012027740478516,-572.2482299804688,57.40935516357422,1,-573.0557250976562,57.089881896972656,905.6940307617188,0.004511343315243721,0.946137011051178,0.007766924798488617,11.69678783416748,56.518585205078125,1,905.6940307617188,0.004511343315243721,4.517858197874984,11.69678783416748,56.518585205078125,0.14697551013154367,905.6940307617188,0.004511343315243721,902.9295369353765,0.004511343315243721,2.7644938263422643,0.0,0.0,1,2.9907154312231494,2.9907154312231494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.054707196704759,-6.054707196704759,0.15163166305222453,0.0,0.0,0.00609148907799183,1.0,901.519484853613,0.43096422645198923,1,1,2,16.63524059293775,0.9108466793033286,0.33496415532886203,2.9116574820258085,-577.1619873046875,57.95427703857422,3.6447629829362658,2.9116574820258085,0.7331055009104572,0,0.3678101892994271,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-575.4284867362989,60.85101596231104,-0.8128861503613919,3.327372468658692,0,1,5,-575.4228513368912,57.88971595728842,-574.6156005859375,57.523643493652344,current_frame_gt_controlled_only,51677,-576.3331298828125,55.52833938598633,-575.2755737304688,57.45707321166992,0.9041975736618042,1,0.45702345529506605,0.0,299,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000299.jpg,-574.6156005859375,57.523643493652344,904.0970892680627,0.2713207046666082,1,2.912578778393586,2.912578778393586,1,2.912578778393586,-6.206406060805567,-6.720104858416537e-05,903.2581244952986,0.6697762357761079,-575.4078570131668,58.008368625788826,0.9287780683300235,12.55203323531484,1,0.0,0,0,0.13543980376080406,1.0,902.937744140625,3.4943902492523193,1,1,6,18,1,-6.054707196704759,-576.363525390625,50.77018356323242,-572.2210083007812,57.49639129638672,1,-572.9427490234375,57.26209259033203,905.7882080078125,0.18767787516117096,0.9515419602394104,0.004250265657901764,11.65058708190918,56.19163513183594,1,905.7882080078125,0.18767787516117096,1.6931859658232262,11.65058708190918,56.19163513183594,0.13543980376080406,905.7882080078125,0.18767787516117096,905.7882080078125,0.18767787516117096,0.0,0.0,0.0,1,2.9855322368948203,2.9855322368948203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.054707196704759,-6.054707196704759,0.15169886410080866,0.0,0.0,0.009087083138207537,1.0,903.4478193944711,0.13550912492439535,1,1,2,14.706906052079603,0.921181211393269,0.6492698735916065,2.912578778393586,-575.2755737304688,57.45707321166992,1.9508377222324356,2.912578778393586,0.0,0,0.6633220589922254,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-572.637090880544,60.51659767049388,-0.932378966481443,3.3095130147321643,0,1,5,-572.4342477020932,57.68865996839442,-571.7047119140625,57.20708465576172,current_frame_gt_controlled_only,51925,-571.601806640625,55.49850082397461,-571.82080078125,57.04873275756836,0.9278029203414917,1,0.8864671228238772,0.0,300,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000300.jpg,-571.7047119140625,57.20708465576172,907.0251299385158,0.2635624787282297,1,2.928050948651144,2.928050948651144,1,2.928050948651144,-6.206519487779245,-0.00011342697367764748,906.2510880050625,0.5502038836771348,-572.4442015962267,57.57377147001599,0.8254115396426205,12.257160759738136,1,0.0,0,0,0.1697770406942897,1.0,905.7489013671875,3.456268310546875,1,1,6,18,1,-6.054707196704759,-571.541015625,65.01480865478516,-567.360107421875,57.739830017089844,1,-568.1981811523438,57.82621765136719,910.44677734375,1.2491035461425781,0.9373432993888855,0.014836296439170837,15.791687965393066,51.94805145263672,1,910.44677734375,1.2491035461425781,3.5607530328999686,15.791687965393066,51.94805145263672,0.1697770406942897,910.44677734375,1.2491035461425781,908.9679748669718,1.2491035461425781,1.478802476778247,0.0,0.0,1,2.995358942864479,2.995358942864479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.054707196704759,-6.054707196704759,0.15181229107448632,0.0,0.0,0.008209337831365099,1.0,906.9263912996747,0.09384910286722657,1,1,2,11.228334146876023,0.9398239376525277,0.09873863884104139,2.928050948651144,-571.82080078125,57.04873275756836,3.4788213603330496,2.928050948651144,0.5507704116819054,0,0.19634650174198945,nan
GT+smooth-jitter_controlled_forward3x6_SoftMS_local_prior_3frame_causal_heading_continuous_waypoint_RNN_polynomial_Kalman,1,controlled_gt_jitter,8.0,-569.906756994227,60.16153770760875,-1.0517154903207178,3.287670672696644,0,1,5,-569.5098065533131,57.49010420920706,-568.8550415039062,56.87386703491211,current_frame_gt_controlled_only,51925,-571.601806640625,55.49850082397461,-569.4132690429688,56.55317687988281,0.9034059047698975,1,0.941887632012518,0.0,301,/yh/study/uav-sat/v36_GvsK/v36_training_data/routes/route_C/vi/vi_000301.jpg,-568.8550415039062,56.87386703491211,909.8940509801931,0.23278121843353877,1,2.869086166249589,2.869086166249589,1,2.869086166249589,-6.669422139289223,-0.4629026515099781,909.1800420613986,0.6655014091043651,-569.519424958439,57.379485591608386,0.8348984965446408,11.45044239369878,1,0.0,0,0,0.16373578651206955,1.0,908.5014038085938,3.391179323196411,1,1,6,18,1,-6.054707196704759,-571.541015625,65.01480865478516,-567.4340209960938,57.692935943603516,1,-568.2891235351562,57.72101974487305,910.367431640625,1.1349000930786133,0.9308031797409058,0.01076526939868927,15.654949188232422,51.20880889892578,1,910.367431640625,1.1349000930786133,1.0187775584796663,15.654949188232422,51.20880889892578,0.16373578651206955,910.367431640625,1.1349000930786133,910.367431640625,1.1349000930786133,0.0,0.0,0.0,1,2.9311738983186784,2.9311738983186784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.90999929632898,173.90999929632898,179.42057856438183,0.0,0.0,0.0024056633145347604,1.0,553.753884393854,0.035472270846035554,1,0,1,177.80946719309304,0.7569459065884327,356.1401665863391,2.869086166249589,-569.4132690429688,56.55317687988281,2.458004210480574,2.869086166249589,0.0,0,0.6437858035872563,nan
