frame_id,image_path,gt_x,gt_y,predicted_current_x,predicted_current_y,search_center_x,search_center_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,global_top1_x,global_top1_y,measurement_anchor_x,measurement_anchor_y,measurement_x,measurement_y,measurement_var_x,measurement_var_y,response_var_parallel,response_var_cross,confidence,global_entropy,global_margin,global_mode_mass,waypoint_pass_probability,route_prior_sigma_m,recovery_distance_m,kalman_nis,kalman_r_scale,v_parallel,v_cross,a_parallel,a_cross,poly_next_step_parallel,poly_next_step_cross,model_next_step_m,waypoint_leg_before_visual,waypoint_leg,target_waypoint,route_progress,route_remaining_m,route_cross_track_m,waypoint_alignment,movement_heading_deg,local_candidate_capture,candidate_capture,route_corridor_capture,final_x,final_y,final_vx,final_vy,final_speed,final_step_m,error_final_m
10,/yh/study/new_data/model_dataset_flight/vi/vi_000010.jpg,-54.585689544677734,1.3803616762161255,-47.54775071813818,1.0879736799999613,-47.54775071813818,1.0879736799999613,-37.266056060791016,4.535549163818359,-37.266056060791016,4.535549163818359,-4.1773552894592285,-0.4327203929424286,-2.211310863494873,0.5645343661308289,-1.8232587575912476,-0.2372734546661377,217304.234375,226167.109375,5156.357421875,5371.7734375,0.15413783490657806,0.8572892546653748,0.0009183529764413834,0.09647788107395172,0.36919155716896057,86.82146453549245,45.33946228027344,0.00958268297025538,1.0,2.9198262691497803,0.036725401878356934,0.31602585315704346,-0.12824483215808868,3.0778391361236572,-0.02739701420068741,3.077960968017578,0,0,1,0.039571684782596685,702.6141572394484,-0.17733702695966364,0.9995837711920625,172.27268577542884,1,0,1,-47.32792905779242,1.0818468947337319,-3.1698562948153386,0.4301202536446987,3.1989048692288127,2.8461728611148573,7.263896912798066
11,/yh/study/new_data/model_dataset_flight/vi/vi_000011.jpg,-57.930152893066406,1.7030118703842163,-50.38549188585638,1.435618894212072,-50.38549188585638,1.435618894212072,-42.0279541015625,-0.19259993731975555,-46.75927734375,-0.16259177029132843,-4.1773552894592285,-0.4327203929424286,-2.1742136478424072,0.5900382995605469,-1.7870643138885498,-0.22064262628555298,222388.09375,230980.546875,5244.48291015625,5452.0322265625,0.1536593735218048,0.8554598093032837,0.0008660960011184216,0.09555697441101074,0.3546895980834961,93.77060124662573,48.218692779541016,0.010570924627910455,1.0,2.965097665786743,0.03785357251763344,0.3206610083580017,-0.1304645538330078,3.1254281997680664,-0.027378704398870468,3.1255481243133545,0,0,1,0.04347921809976617,699.7555490695023,-0.2219628114822272,0.9995648145943908,172.23944227035932,1,0,1,-50.105937626432905,1.4264361572262036,-3.1800442379398435,0.433381872518296,3.20943939071637,2.7992987277647012,7.829102034315916
12,/yh/study/new_data/model_dataset_flight/vi/vi_000012.jpg,-61.281715393066406,2.0263473987579346,-53.2108227128501,1.7852387142177808,-53.2108227128501,1.7852387142177808,-42.0279541015625,-0.19259993731975555,-46.75927734375,-0.16259177029132843,-4.1773552894592285,-0.4327203929424286,-2.1099910736083984,0.5918126106262207,-1.7138513326644897,-0.2186684012413025,229789.203125,239528.046875,5503.7568359375,5742.6767578125,0.1548565924167633,0.8577449321746826,0.0007970784790813923,0.09329923987388611,0.34796142578125,100.76970871288978,51.11476516723633,0.011480098722596664,1.0,2.929605484008789,0.030730998143553734,0.3168535530567169,-0.13194520771503448,3.0880322456359863,-0.03524160385131836,3.08823299407959,0,0,1,0.047370169372972594,696.9090717152139,-0.2698686777743266,0.9995635802517074,172.24132897836682,1,0,1,-52.86589154092753,1.7723450513997314,-3.225659368053092,0.4394901896575915,3.2554615625919987,2.781546076052408,8.419656067957476
13,/yh/study/new_data/model_dataset_flight/vi/vi_000013.jpg,-64.62455749511719,2.3488411903381348,-55.93275764076197,2.1349987538972135,-55.93275764076197,2.1349987538972135,-70.35478210449219,9.503743171691895,-60.98381805419922,-4.830735206604004,-4.1773552894592285,-0.4327203929424286,-2.1575534343719482,0.5743753910064697,-1.7395217418670654,-0.2648889422416687,339788.59375,353742.40625,6510.91943359375,6784.7529296875,0.13850127160549164,0.8547894358634949,0.0007713618688285351,0.08591682463884354,0.33991241455078125,107.8082538922459,53.79784393310547,0.00861302156147573,1.0,2.9674668312072754,0.047278571873903275,0.31825336813926697,-0.12580925226211548,3.126593589782715,-0.015626054257154465,3.1266324520111084,0,0,1,0.05112060307451424,694.1653918666094,-0.3288832988868193,0.9994751336525425,172.08222665403625,1,0,1,-55.64113516709279,2.122575142475321,-3.1924527788311297,0.4439988517749105,3.2231800640739947,2.7972554944562598,8.9862713651471
14,/yh/study/new_data/model_dataset_flight/vi/vi_000014.jpg,-67.96265411376953,2.678952693939209,-58.748425911874286,2.469814979525759,-58.748425911874286,2.469814979525759,-75.05554962158203,14.291901588439941,-70.35478210449219,9.503743171691895,-4.1773552894592285,-0.4327203929424286,-2.1443870067596436,0.5809131264686584,-1.731612205505371,-0.26443517208099365,391634.375,406021.6875,7322.02880859375,7597.47607421875,0.1368001401424408,0.8542739152908325,0.000678584910929203,0.08129143714904785,0.3328644037246704,114.97507275103467,56.63554382324219,0.008273727815018169,1.0,3.018503427505493,0.045425064861774445,0.32398226857185364,-0.13012424111366272,3.180494546890259,-0.019637055695056915,3.1805551052093506,0,0,1,0.054996273994686797,691.3300930585999,-0.36309422101197963,0.9996852407205744,172.5040307024266,1,0,1,-58.43599433592569,2.4553387110262093,-3.233852806583587,0.4255133594677638,3.261727394147783,2.814599326043416,9.529283799748114
15,/yh/study/new_data/model_dataset_flight/vi/vi_000015.jpg,-71.30087280273438,3.009075880050659,-61.59645637265455,2.8122853358416733,-61.59645637265455,2.8122853358416733,-75.05554962158203,14.291901588439941,-70.35478210449219,9.503743171691895,-4.1773552894592285,-0.4327203929424286,-2.1058337688446045,0.5758095383644104,-1.689133644104004,-0.2668302655220032,452313.09375,467405.625,8846.6689453125,9148.9091796875,0.1399112045764923,0.8616703152656555,0.0005596159026026726,0.07431546598672867,0.33194661140441895,122.21258289886835,59.53264236450195,0.007910970131059833,1.0,2.995039224624634,0.03705720230937004,0.3211684226989746,-0.13287796080112457,3.155623435974121,-0.029381778091192245,3.1557602882385254,0,0,1,0.058917042285555575,688.4618026669361,-0.40148275545348444,0.9996473903566155,172.42335913760604,1,0,1,-61.266317497088465,2.7958344216567736,-3.289821635030769,0.4375908804706792,3.3187967953744364,2.85073087568298,10.036820816455997
16,/yh/study/new_data/model_dataset_flight/vi/vi_000016.jpg,-74.64299774169922,3.3395848274230957,-64.40101496417716,3.1598321790916186,-64.40101496417716,3.1598321790916186,-79.81743621826172,9.563739776611328,-75.08610534667969,9.533742904663086,-4.1773552894592285,-0.4327203929424286,-2.0889275074005127,0.6388839483261108,-1.6666382551193237,-0.21064215898513794,419139.9375,432436.09375,8177.0712890625,8442.6669921875,0.13973508775234222,0.8638507723808289,0.0006125369109213352,0.07723136246204376,0.3221132457256317,129.52149660993854,62.36306381225586,0.009351617174206284,1.0,2.983955144882202,0.03449992835521698,0.31941238045692444,-0.1336752474308014,3.1436612606048584,-0.032337695360183716,3.1438276767730713,0,0,1,0.06277945887342268,685.6362002426911,-0.44953108150789595,0.9995396460935805,172.21088046082178,1,0,1,-63.9721673557534,3.137454928893909,-3.2569122284648784,0.4455114032857668,3.28724165135174,2.7273298349488275,10.672744615210467
17,/yh/study/new_data/model_dataset_flight/vi/vi_000017.jpg,-77.97047424316406,3.6625680923461914,-67.09465676341198,3.503122868080005,-67.09465676341198,3.503122868080005,-79.81743621826172,9.563739776611328,-75.08610534667969,9.533742904663086,-4.1773552894592285,-0.4327203929424286,-1.973226547241211,0.6684592962265015,-1.546233892440796,-0.17163735628128052,314782.21875,323642.34375,6776.2568359375,6971.55712890625,0.14678747951984406,0.8663256764411926,0.0005693687126040459,0.0851224809885025,0.30860620737075806,136.82758133366994,65.18309783935547,0.013549555476770966,1.0,2.912606954574585,0.018417002633213997,0.3108494281768799,-0.13796594738960266,3.0680317878723145,-0.05056597292423248,3.068448305130005,0,0,1,0.06649049777408343,682.9213401866541,-0.5051144950974595,0.9994897798524517,172.12492261107772,1,0,1,-66.4167097543846,3.466072277439783,-3.228669216326457,0.44658350934040475,3.2594081885012334,2.4665313499874473,11.555435278147558
18,/yh/study/new_data/model_dataset_flight/vi/vi_000018.jpg,-81.29307556152344,3.9850776195526123,-69.46206215373381,3.8418419969212514,-69.46206215373381,3.8418419969212514,-84.51820373535156,14.35189437866211,-79.81743621826172,9.563739776611328,-4.1773552894592285,-0.4327203929424286,-2.0085158348083496,0.6910027861595154,-1.5693812370300293,-0.16992372274398804,362030.25,370264.65625,6796.546875,6954.828125,0.13707460463047028,0.8612171411514282,0.0005783042870461941,0.08498131483793259,0.29722100496292114,143.98288582997054,67.52709197998047,0.012645957705567925,1.0,2.963423728942871,0.03092687763273716,0.3142050504684448,-0.13528236746788025,3.1205263137817383,-0.036714307963848114,3.120742082595825,0,0,1,0.06975744624305334,680.5313604152327,-0.5907627441397414,0.9992330026604115,171.7182933906014,1,0,1,-68.77308205713861,3.8019377016562053,-3.14861270076715,0.4583062820556469,3.1817929831470617,2.3801882304494986,12.521332899470623
19,/yh/study/new_data/model_dataset_flight/vi/vi_000019.jpg,-84.62059020996094,4.3080644607543945,-71.87210261275403,4.169503132356985,-71.87210261275403,4.169503132356985,-84.51820373535156,14.35189437866211,-79.81743621826172,9.563739776611328,-4.1773552894592285,-0.4327203929424286,-2.2142388820648193,0.7116191387176514,-1.7630053758621216,-0.16868191957473755,562875.0625,573521.625,8926.390625,9099.2333984375,0.1259728968143463,0.8536989688873291,0.0006474838592112064,0.0741780698299408,0.29334384202957153,151.18169643850857,69.7436294555664,0.00870094759721765,1.0,3.0237374305725098,0.04338683933019638,0.32138797640800476,-0.1326051950454712,3.184431314468384,-0.022915758192539215,3.184513568878174,0,0,1,0.07308074158620793,678.1001593356813,-0.6608922285042224,0.9994361787354985,172.04367265615937,1,0,1,-71.35753044131978,4.13817370253952,-3.2167668149226047,0.4495870094126484,3.248032823205444,2.6062287119105023,13.264147816436397
20,/yh/study/new_data/model_dataset_flight/vi/vi_000020.jpg,-87.91920471191406,4.623467922210693,-74.52155923489316,4.498798172356205,-74.52155923489316,4.498798172356205,-89.2495346069336,14.381888389587402,-84.54875946044922,9.593735694885254,-4.1773552894592285,-0.4327203929424286,-2.330101490020752,0.7401553392410278,-1.8822532892227173,-0.14423948526382446,632484.125,641881.75,9940.9755859375,10092.1689453125,0.125404953956604,0.8543688058853149,0.000680217519402504,0.07075220346450806,0.28662610054016113,158.60224212353216,72.28923797607422,0.008314867649233464,1.0,3.062533140182495,0.044511452317237854,0.3273581862449646,-0.1336180418729782,3.2262122631073,-0.02229756861925125,3.2262892723083496,0,0,1,0.07672969341985923,675.430719902476,-0.7072466070851433,0.999596867665698,172.3449369428226,1,0,1,-73.99104912694102,4.465297161763631,-3.2859572267584,0.44165484536394084,3.3155050744221763,2.653757793222843,13.929053664505572
21,/yh/study/new_data/model_dataset_flight/vi/vi_000021.jpg,-91.22086334228516,4.939162731170654,-77.1966887276948,4.829739495342694,-77.1966887276948,4.829739495342694,-89.2495346069336,14.381888389587402,-84.54875946044922,9.593735694885254,-4.1773552894592285,-0.4327203929424286,-2.4720239639282227,0.7559202909469604,-2.0065879821777344,-0.15054398775100708,999999.9375,999999.9375,13715.490234375,13860.705078125,0.11625409126281738,0.8467506766319275,0.0005824561230838299,0.06071852147579193,0.2834455966949463,166.0760554838903,74.83563232421875,0.005649114644541922,1.0,3.090611696243286,0.05515453964471817,0.3305957019329071,-0.1300586313009262,3.2559094429016113,-0.009874776005744934,3.2559244632720947,0,0,1,0.0804137791078063,672.7355778290679,-0.7525143291723438,0.9996123454937874,172.37995642500414,1,0,1,-76.80950835855047,4.804027854928568,-3.339763249100582,0.4468087516486364,3.3695187520761314,2.8387410806088926,14.411988547802537
22,/yh/study/new_data/model_dataset_flight/vi/vi_000022.jpg,-94.5164794921875,5.254280090332031,-80.04599531502764,5.1592680807205,-80.04599531502764,5.1592680807205,-89.2495346069336,14.381888389587402,-89.28009033203125,9.623729705810547,-4.1773552894592285,-0.4327203929424286,-2.489109992980957,0.7734173536300659,-2.036283493041992,-0.12540388107299805,879813.0625,880964.0625,12801.1748046875,12818.310546875,0.12064273655414581,0.8504349589347839,0.0005813841708004475,0.06324845552444458,0.2725332975387573,173.7578695765331,77.68079376220703,0.006903466913293892,1.0,3.1069822311401367,0.050012391060590744,0.3339000344276428,-0.1333761066198349,3.2739322185516357,-0.016675662249326706,3.273974895477295,0,0,1,0.08433440513521744,669.867391512136,-0.7778987449415657,0.9997224265848335,172.62814711368927,1,0,1,-79.54009754682076,5.12495393741294,-3.3669392022704927,0.4356072173952813,3.3950012134950294,2.7493837246767407,14.976940322620495
23,/yh/study/new_data/model_dataset_flight/vi/vi_000023.jpg,-97.71556854248047,5.570963382720947,-82.79378391528618,5.488868702830516,-82.79378391528618,5.488868702830516,-89.2495346069336,14.381888389587402,-89.28009033203125,9.623729705810547,-4.1773552894592285,-0.4327203929424286,-2.4982151985168457,0.8377768993377686,-2.048208713531494,-0.052600204944610596,670329.875,671205.75,10779.5185546875,10793.9326171875,0.1268351525068283,0.8553431034088135,0.0006462479941546917,0.06910773366689682,0.2648896276950836,180.0,80.43016052246094,0.009680576605574856,1.0,3.0847132205963135,0.04075601324439049,0.33117473125457764,-0.13687416911125183,3.250300645828247,-0.027681071311235428,3.2504186630249023,0,0,1,0.08811705620110669,667.10014262049,-0.8141248886881165,0.9996570086633205,172.48160083727035,1,0,1,-82.03772379373493,5.436918384080484,-3.3738025834904044,0.4452717769167599,3.4030590397001834,2.517033707612818,15.678417778188866
24,/yh/study/new_data/model_dataset_flight/vi/vi_000024.jpg,-101.2225570678711,5.918126583099365,-85.26674446379127,5.8092693748527315,-85.26674446379127,5.8092693748527315,-89.2495346069336,14.381888389587402,-89.28009033203125,9.623729705810547,-4.1773552894592285,-0.4327203929424286,-2.5644919872283936,0.8182485103607178,-2.1018764972686768,-0.08633232116699219,865434.3125,865465.25,12709.78515625,12710.2490234375,0.12120508402585983,0.8563224673271179,0.000640328973531723,0.06377101689577103,0.2659667432308197,180.0,82.85272216796875,0.00796806045095621,1.0,3.103454351425171,0.04608763009309769,0.33238744735717773,-0.13577577471733093,3.2696480751037598,-0.02180025726556778,3.2697207927703857,0,0,1,0.0915248209640901,664.607146809062,-0.8703596581557836,0.9995473357040038,172.2629582455622,1,0,1,-84.60490313813966,5.762236706727862,-3.3536843838509123,0.45564390597729676,3.3844955777101733,2.587709759109091,16.61838511353837
25,/yh/study/new_data/model_dataset_flight/vi/vi_000025.jpg,-104.41236877441406,6.233891487121582,-87.85378604278844,6.130792654866099,-87.85378604278844,6.130792654866099,-89.2495346069336,14.381888389587402,-89.28009033203125,9.623729705810547,-4.1773552894592285,-0.4327203929424286,-2.6157615184783936,0.8287984728813171,-2.1586103439331055,-0.0635024905204773,734389.8125,734515.1875,11462.3427734375,11464.3447265625,0.12495394051074982,0.8577417731285095,0.0006439993157982826,0.06726041436195374,0.2627873122692108,180.0,85.40276336669922,0.009949086957516224,1.0,3.0972037315368652,0.038154155015945435,0.33177539706230164,-0.13954462110996246,3.2630913257598877,-0.0316181555390358,3.263244390487671,0,0,1,0.09508780989063931,662.0005946882885,-0.9156077823359207,0.9996005505167394,172.3722121958649,1,0,1,-86.97713870950786,6.067283291538137,-3.3651138542836176,0.4506632568652695,3.395156641950406,2.391768179604577,17.436026087014348
26,/yh/study/new_data/model_dataset_flight/vi/vi_000026.jpg,-107.75296020507812,6.5345540046691895,-90.21846045204249,6.444906134326834,-90.21846045204249,6.444906134326834,-89.2495346069336,14.381888389587402,-89.28009033203125,9.623729705810547,-4.1773552894592285,-0.4327203929424286,-2.589362621307373,0.8310468196868896,-2.131344795227051,-0.052649497985839844,608988.0625,612290.875,10285.0087890625,10342.09765625,0.12998592853546143,0.86057049036026,0.0006822850555181503,0.07080642133951187,0.26075631380081177,180.0,87.8087387084961,0.012639060501053486,1.0,3.059007167816162,0.028892889618873596,0.32731127738952637,-0.14209987223148346,3.222662925720215,-0.042157046496868134,3.222938299179077,0,0,1,0.0983474780669924,659.6159409121343,-0.9770789758618211,0.9994847181000058,172.1586739279132,1,0,1,-89.04083334516548,6.358298978139914,-3.3445883752243555,0.46060949897233383,3.3761564700454034,2.0841126838754103,18.712956940468843
27,/yh/study/new_data/model_dataset_flight/vi/vi_000027.jpg,-111.09230041503906,6.835103988647461,-92.24083652209305,6.742112135817565,-92.24083652209305,6.742112135817565,-89.2495346069336,14.381888389587402,-94.01142120361328,9.653722763061523,-4.1773552894592285,-0.4327203929424286,-2.5140538215637207,0.8367574214935303,-2.0536911487579346,-0.040908634662628174,544527.4375,546932.0,10069.7900390625,10115.298828125,0.13601848483085632,0.8654452562332153,0.000706077553331852,0.07163409888744354,0.2605096399784088,180.0,89.9208984375,0.014779375726895288,1.0,3.0092577934265137,0.01979912631213665,0.32038384675979614,-0.14376839995384216,3.169449806213379,-0.05208507180213928,3.169877767562866,0,0,1,0.10113943515257569,657.5734474291181,-1.0580527239006012,0.9993390762981772,171.92272819929417,1,0,1,-90.78812074595223,6.6330672482045845,-3.290405247386504,0.4669624070748969,3.3233748782901125,1.7687596962794112,20.305184827502753
