protocol,controlled_gt_prior,gt_prior_jitter_limit_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,progress_capped_to_gt,frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_velocity_parallel,gt_heading_deg,gt_turn_rate_deg_per_frame,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,kalman_progress_std_m,acquisition_hypothesis_count,acquisition_radius_m,acquisition_selected_index,acquisition_target_index,acquisition_confidence,acquisition_margin,selected_hypothesis_center_s,selected_hypothesis_center_e,selected_candidate_capture,bank_candidate_capture,search_grid_size,raw_top1_x,raw_top1_y,hardms_x,hardms_y,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,measurement_var_s,measurement_var_e,local_visual_confidence,kalman_raw_measurement_s,kalman_raw_measurement_e,kalman_used_measurement_s,kalman_used_measurement_e,kalman_measurement_clip_s,kalman_measurement_clip_e,kalman_posterior_projection_m,kalman_step_limited,kalman_step_limit_m,kalman_motion_step_s,kalman_motion_step_e,v_parallel,v_cross,a_parallel,a_cross,heading_residual_deg,turn_rate_deg_per_frame,estimated_heading_deg,polynomial_heading_deg,heading_error_deg,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,error_final_m
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-284.72450412935314,26.615830267319673,5.5408767300218456,2.300898397812838,0,79,/yh/study/new_data/model_dataset_flight/vi/vi_000079.jpg,-290.265380859375,24.314931869506836,272.76120176896194,2.4768304944366446,0,3.2049268096570813,3.364613752454261,174.46864671877688,0.5045666879945442,256.1437729621291,4.683500549605474,-273.97583975128873,20.35776326424058,16.663384273474335,1,0.0,0,0,0.19858532821744346,1.0,267.4956970214844,-0.3989173173904419,1,1,6,-292.6051940917969,29.944665908813477,-292.63568115234375,25.186508178710938,-291.2447509765625,23.35137939453125,273.6328125,3.538846969604492,0.8710679411888123,0.01625596359372139,21.12268829345703,65.97337341308594,1,271.4385986328125,4.3917365074157715,37.345558166503906,65.97338104248047,0.19858532821744346,271.4385986328125,4.3917365074157715,258.9398826147271,4.3917365074157715,12.498716018085425,0.0,0.0,0,5.019855828450968,3.5185585021972656,-0.09555689245462418,3.351980209350586,-0.08232040703296661,0.4375903010368347,0.01258641667664051,-0.30140357487010117,-0.03424332015652421,173.6085957214589,173.59147406138064,0.8600509973179992,3.5702974796295166,-0.09587698429822922,0.0028100578388708017,1.0,256.45432945205084,4.649703206833575,0,0,1,475.10902213489624,0.3505565565794625,16.306872316911097,0.012633543103675038,-274.28105802941604,20.424316975691927,3.8312992758386404,16.45100181096341
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-287.9982476963968,27.117397355183464,5.457288192275074,2.4935265055740903,0,80,/yh/study/new_data/model_dataset_flight/vi/vi_000080.jpg,-293.4555358886719,24.623870849609375,275.966128578619,2.508080280294231,0,3.559160109097718,3.3820434593773996,174.97321340677144,-2.930769198710505e-05,260.0039314837586,4.553954260762904,-277.80046973358105,20.896104746584747,16.926804946538397,1,0.0,0,0,0.14767754036126118,1.0,270.8041687011719,-0.5503405928611755,1,1,6,-292.6051940917969,29.944665908813477,-292.63568115234375,25.186508178710938,-293.9848937988281,23.37519073486328,276.3600158691406,3.805873394012451,0.9276301860809326,0.010992437601089478,34.6025390625,65.190673828125,1,274.2065734863281,4.673257350921631,50.89860534667969,65.19068145751953,0.14767754036126118,274.2065734863281,4.673257350921631,262.6600447197521,4.673257350921631,11.546528766576051,0.0,0.0,0,5.050893189632367,3.5496020317077637,-0.09574894607067108,3.3747968673706055,-0.08267302811145782,0.4387204647064209,0.013033349066972733,-0.29876231937371606,-0.035846143440176045,173.61123697695527,173.5933139052352,1.3619764298161583,3.5936813354492188,-0.09602072834968567,0.0025035756002302024,1.0,260.30833983074274,4.568109045788861,0,0,1,471.25501175620434,0.35582474062713465,15.657788747876282,0.007246592006794117,-278.10466183297257,20.91432468951836,3.8548740065248976,15.79272196259366
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-291.6349743822016,27.618725216032814,5.366643049438987,2.682941829802347,0,81,/yh/study/new_data/model_dataset_flight/vi/vi_000081.jpg,-297.0016174316406,24.93578338623047,279.52528868771674,2.574133726022527,0,3.2374213761646047,3.3982907426311613,174.97318409907945,2.734535682017919e-05,263.88438963543024,4.472197028860665,-281.65035475115496,21.389080469417834,17.133488099944767,1,0.0,0,0,0.09858874392789047,1.0,274.47357177734375,-0.6630169153213501,1,1,6,-306.7687072753906,34.792598724365234,-297.3365478515625,29.974592208862305,-296.5655517578125,27.975852966308594,279.4142150878906,-0.4950415790081024,0.9794677495956421,0.005720198154449463,54.49392318725586,60.74405288696289,1,277.30889892578125,0.3892451226711273,70.85969543457031,60.74406433105469,0.09858874392789047,277.30889892578125,0.3892451226711273,266.40550868123194,2.959525601379646,10.903390244549312,-2.5702804787085185,0.0,0,5.077335785273273,3.5760498046875,-0.09591201692819595,3.3959765434265137,-0.08296168595552444,0.44059786200523376,0.013312575407326221,-0.2956950575082779,-0.03618606541330319,173.61430423882072,173.59621120611405,1.358879860258733,3.6158032417297363,-0.09610917419195175,0.0030485877481208567,1.0,264.18042590244625,4.289471260213322,0,0,1,467.38292568450083,0.36111763298335225,15.344862785270493,0.0023141992046475934,-281.92533485491964,21.60218166709185,3.882098602847526,15.440440303145007
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-294.9580715535297,28.088375612589562,5.26907078045471,2.868874117228233,0,82,/yh/study/new_data/model_dataset_flight/vi/vi_000082.jpg,-300.2271423339844,25.219501495361328,282.76271006388134,2.634214457050367,0,3.2383094854205297,3.237865430792567,174.97321144443626,-0.3850723765860518,267.7803278170428,4.193440942966408,-285.49473272247064,22.07958556283325,17.292081926692926,1,0.0,0,0,0.08898158557554689,1.0,277.8277282714844,-0.777467668056488,1,1,6,-306.7687072753906,34.792598724365234,-297.3365478515625,29.974592208862305,-296.81854248046875,28.01034164428711,279.66943359375,-0.5024957060813904,0.9788643717765808,0.0018003173172473907,54.86248779296875,60.68114471435547,1,277.6233825683594,0.3985181450843811,71.27488708496094,60.68115234375,0.08898158557554689,277.6233825683594,0.3985181450843811,270.27502717737553,2.6966213267667554,7.3483553909838175,-2.2981031816823743,0.0,0,5.101182530301193,3.5999019145965576,-0.09603031724691391,3.413362979888916,-0.0831904336810112,0.44247567653656006,0.013478758744895458,-0.29140126975871994,-0.035514292296048626,173.61859802657028,173.60084088042225,1.3546134178659952,3.6341354846954346,-0.09606155008077621,0.002978162109586373,1.0,268.0787099237675,4.010242557422815,0,0,1,463.48464166317956,0.3664463362499455,14.684000140113824,0.17549754909634885,-285.7719952869568,22.293405581572827,3.908271610232657,14.748332565001386
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-298.2888405916506,28.55435446778419,5.1647116544431295,3.051058569346689,0,83,/yh/study/new_data/model_dataset_flight/vi/vi_000083.jpg,-303.45355224609375,25.5032958984375,286.0010195493019,2.6943132158612153,0,3.3434055588766682,3.290857522148599,174.58813906785022,-3.904042380831897e-05,271.6991523142094,3.9141935019657,-289.3618157217023,22.773007259892054,17.4107682519873,1,0.0,0,0,0.09344123041423774,1.0,281.18914794921875,-0.8874536752700806,1,1,6,-311.530517578125,30.064363479614258,-302.06787109375,30.004518508911133,-300.9280700683594,28.136547088623047,283.7691650390625,-0.192006915807724,0.990424633026123,0.00810326263308525,67.48036193847656,59.29636001586914,1,281.7350158691406,0.7183468341827393,83.92646789550781,59.29636764526367,0.09344123041423774,281.7350158691406,0.7183468341827393,274.2061156978486,2.410015471782208,7.528900171292058,-1.6916686375994687,0.0,0,5.121716240066693,3.6204423904418945,-0.09604905545711517,3.4250030517578125,-0.08341893553733826,0.44227495789527893,0.01367791648954153,-0.2912976696628326,-0.035260464724007366,173.61870162666617,173.60107139430414,0.9694374411840561,3.645674705505371,-0.09623806923627853,0.003002345143396448,1.0,272.00313150303896,3.7283847788552418,0,0,1,459.5602200839081,0.3718107678753931,13.997888046262915,0.13414552960921355,-289.6443668489016,22.99001668213863,3.9345302819002987,14.036031267887116
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-301.728571106909,29.047885583106595,5.053716490747235,3.229236291114407,0,84,/yh/study/new_data/model_dataset_flight/vi/vi_000084.jpg,-306.78228759765625,25.818649291992188,289.34442510817854,2.733886849011418,0,3.343988191102312,3.34369687498949,174.5881000274264,7.194424790912143e-06,275.6387134732538,3.6322223106602802,-293.2492293907937,23.471337299299407,17.49700253596957,1,0.0,0,0,0.09429292634942953,1.0,284.6618347167969,-1.0132766962051392,1,1,6,-311.530517578125,30.064363479614258,-306.7991943359375,30.034440994262695,-305.33599853515625,28.157690048217773,288.1544494628906,0.25460895895957947,0.9903943538665771,0.007730752229690552,63.47416687011719,59.1945915222168,1,286.141845703125,1.1710656881332397,79.96449279785156,59.19459915161133,0.09429292634942953,286.141845703125,1.1710656881332397,278.14801902071474,2.1266389821837217,7.993826682410267,-0.955573294050482,0.0,0,5.1368535140201335,3.6355819702148438,-0.09616246819496155,3.436150550842285,-0.08353418856859207,0.4429696798324585,0.013917487114667892,-0.29016177718734776,-0.03621734821331037,173.61983751914164,173.60172884503498,0.9682625082847631,3.657170534133911,-0.09625353664159775,0.0030042280966541225,1.0,275.9459981100923,3.4450827490883755,0,0,1,455.61735347685476,0.3772004126662376,13.398426998086222,0.09245367585279496,-293.53492612225375,23.690020726141352,3.953031383772028,13.417289056710915
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-305.17535638363216,29.537214634651733,4.936246399570985,3.4031547286458714,0,85,/yh/study/new_data/model_dataset_flight/vi/vi_000085.jpg,-310.1116027832031,26.13405990600586,292.68841329928085,2.7734650995266725,0,3.344417275406215,3.3442027332542636,174.5881072218512,0.07780109182004594,279.59453336170975,3.348865638335316,-297.15266304631314,24.172769898066313,17.557381834661278,1,0.0,0,0,0.09962267759790885,1.0,288.14105224609375,-1.1341729164123535,1,1,6,-311.530517578125,30.064363479614258,-311.530517578125,30.064363479614258,-309.58074951171875,28.222646713256836,292.38214111328125,0.6403467655181885,0.9873073697090149,0.007573552429676056,53.2971305847168,60.38703155517578,1,290.3807067871094,1.5637956857681274,69.826904296875,60.38703918457031,0.09962267759790885,290.3807067871094,1.5637956857681274,282.118495725104,1.8344882202987667,8.262211062005376,-0.27069253453063924,0.0,0,5.149803722763286,3.6485352516174316,-0.09621711075305939,3.4465901851654053,-0.08366525173187256,0.44364553689956665,0.014063570648431778,-0.2890339422006494,-0.03621521711424805,173.62096535412834,173.6028577455712,0.9671418677228555,3.6679494380950928,-0.09629727900028229,0.003036827366255468,1.0,279.905749689735,3.159904644706181,0,0,1,451.6576018972121,0.3826131381274748,12.782663609545864,0.10238745191114162,-297.442076043654,24.393681592896982,3.970007446303025,12.78850360585199
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-308.6288727111063,30.022078669380154,4.812472503737484,3.5725680950393346,0,86,/yh/study/new_data/model_dataset_flight/vi/vi_000086.jpg,-313.44134521484375,26.44951057434082,296.03283057468707,2.813048848535841,0,3.3114468551619893,3.3279320652841022,174.66590831367125,1.7153689685536054e-05,283.56593359629017,3.063639433004788,-301.0713907801118,24.87771440637158,17.597605254976756,1,0.0,0,0,0.10018911860014093,1.0,291.62652587890625,-1.2499151229858398,1,1,6,-311.530517578125,30.064363479614258,-311.530517578125,30.064363479614258,-309.85693359375,28.264751434326172,292.6612243652344,0.6277801990509033,0.9864692091941833,0.007560752332210541,52.97954559326172,60.406517028808594,1,290.7021789550781,1.5595885515213013,69.52593231201172,60.406524658203125,0.10018911860014093,290.7021789550781,1.5595885515213013,286.09145367244054,1.5595885515213013,4.610725282637572,0.0,0.0,0,5.161449606479573,3.660183906555176,-0.09626521170139313,3.453758955001831,-0.08372790366411209,0.44431325793266296,0.014136740006506443,-0.28764944151154664,-0.03583951335420437,173.62234985481743,173.6044300981403,1.043558458853824,3.6754541397094727,-0.09626269340515137,0.0030269927800510906,1.0,283.87877048608783,2.8755720499528095,0,0,1,447.68458110085925,0.3880440017536178,12.154060088599238,0.12582688971772882,-301.36250999716924,25.097909460008424,3.9831820536715696,12.154220904196146
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-312.0561633715411,30.494617315348044,4.682575642130741,3.737237783487691,0,87,/yh/study/new_data/model_dataset_flight/vi/vi_000087.jpg,-316.7387390136719,26.75737953186035,299.34427742984906,2.856739636946903,0,3.3138372653605757,3.3126420602612825,174.66592546736092,6.841734456284277e-06,287.5481168186379,2.779308343268697,-305.0009356109031,25.582912823655384,17.6224960746482,1,0.0,0,0,0.09573826146493171,1.0,295.0846252441406,-1.3561838865280151,1,1,6,-311.530517578125,30.064363479614258,-311.530517578125,30.064363479614258,-313.48126220703125,28.28677749633789,296.2674255371094,0.9903854131698608,0.9890238046646118,0.006906818598508835,55.2484016418457,61.22444152832031,1,294.3450012207031,1.9294066429138184,71.82538604736328,61.224449157714844,0.09573826146493171,294.3450012207031,1.9294066429138184,290.06139703766644,1.9294066429138184,4.283604183036683,0.0,0.0,0,5.170608833616442,3.669346332550049,-0.09626370668411255,3.4628262519836426,-0.08379517495632172,0.4453626275062561,0.014224458485841751,-0.2857199130710181,-0.035604592199352955,173.62427938325797,173.60647708715828,1.0416460841029556,3.685049533843994,-0.09620562195777893,0.002465545691515094,1.0,287.8603188679251,2.6729491066803526,0,0,1,443.70303271902196,0.3934865220400705,11.483958561923941,0.15018419172236008,-305.30009203134256,25.721793502285138,3.9867008382937406,11.485429169648079
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-315.4917671281709,30.962402508680128,4.54674605542284,3.896932766858841,0,88,/yh/study/new_data/model_dataset_flight/vi/vi_000088.jpg,-320.03851318359375,27.06546974182129,302.65811469520963,2.9004629564085307,0,3.312795203479766,3.3133162344201708,174.66593230909538,-0.2962317915752678,291.5390870258841,2.576720246361692,-308.9478899950407,26.20776178274224,17.63606133183333,1,0.0,0,0,0.09279627987806899,1.0,298.5504455566406,-1.4568440914154053,1,1,6,-311.530517578125,30.064363479614258,-316.2923583984375,25.33612632751465,-317.4326171875,28.406391143798828,300.2091979980469,1.2906482219696045,0.9891149997711182,0.006652195006608963,59.380218505859375,62.15346908569336,1,298.2923583984375,2.2348055839538574,75.98323059082031,62.15347671508789,0.09279627987806899,298.2923583984375,2.2348055839538574,294.0442767955488,2.2348055839538574,4.24808160288871,0.0,0.0,0,5.18002651533534,3.6787681579589844,-0.09622886031866074,3.46998929977417,-0.08392339944839478,0.44541144371032715,0.01435045525431633,-0.28472467980375316,-0.035456372425289054,173.62527461652525,173.6075464303126,1.040657692570147,3.6922385692596436,-0.09623999893665314,0.0022389777202135885,1.0,291.85076335617646,2.5339354073902403,0,0,1,439.7125882307706,0.39894120273121647,10.807351339033175,0.15667306535399916,-309.25326830539063,26.28337107369356,3.9928651395214447,10.813564879793052
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-318.9320667011317,31.424892659959,4.405183054727697,4.051429982957047,0,89,/yh/study/new_data/model_dataset_flight/vi/vi_000089.jpg,-323.3372497558594,27.373462677001953,305.9709098986894,2.944172922384927,0,3.329002934704363,3.3208990690920643,174.36970051752013,-2.995300721964598e-05,295.537613903967,2.437699863900784,-312.90910233672423,26.770203464684066,17.641571306470063,1,0.0,0,0,0.08549705902542268,1.0,302.0204162597656,-1.5517410039901733,1,1,6,-311.530517578125,30.064363479614258,-321.023681640625,25.366046905517578,-322.31634521484375,28.380849838256836,305.0626525878906,1.834162712097168,0.9913043975830078,0.006018977612257004,69.85807800292969,62.30804443359375,1,303.151611328125,2.7816977500915527,86.49148559570312,62.30805206298828,0.08549705902542268,303.151611328125,2.7816977500915527,298.0227308162869,2.7816977500915527,5.128880511838102,0.0,0.0,0,5.188106321891225,3.6868505477905273,-0.09623554348945618,3.476921319961548,-0.0840107724070549,0.44567590951919556,0.014479869976639748,-0.2846321787652671,-0.03580754686826952,173.62536711756368,173.60746334412957,0.7443333999564186,3.6993024349212646,-0.09630531817674637,0.0022042067056846043,1.0,295.84698614631577,2.4807165751117752,0,0,1,435.7163654406313,0.404403781989008,10.123923752373628,0.15602225086948351,-313.2212922948633,26.76025098678178,3.996577139570514,10.13452632981457
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-322.39220439840875,31.900593668943937,4.258094673856861,4.200514704710538,0,90,/yh/study/new_data/model_dataset_flight/vi/vi_000090.jpg,-326.6502990722656,27.7000789642334,309.29991283339376,2.970883084392101,0,3.3294324237115234,3.329217679207943,174.3696705645129,3.995231275326577e-05,299.5413080171196,2.3844391593593643,-316.88455104235567,27.247917650400286,17.641646941208787,1,0.0,0,0,0.08242752750105789,1.0,305.511474609375,-1.6576694250106812,1,1,6,-311.530517578125,30.064363479614258,-321.023681640625,25.366046905517578,-322.7894287109375,28.428783416748047,305.53814697265625,1.8366892337799072,0.9928390383720398,0.0052070580422878265,70.4111328125,62.23248291015625,1,303.765625,2.790789842605591,87.02782440185547,62.23249053955078,0.08242752750105789,303.765625,2.790789842605591,302.01798371774754,2.790789842605591,1.747641282252486,0.0,0.0,0,5.195576196736241,3.694321870803833,-0.09627741575241089,3.477890729904175,-0.0837632343173027,0.4481726288795471,0.014412288554012775,-0.284183707477147,-0.03699293486986383,173.62581558885182,173.60731912141688,0.7438549756610788,3.7015209197998047,-0.09611260890960693,0.0022147075807630733,1.0,299.84963205663536,2.4429200801997584,0,0,1,431.7137195303117,0.40987514123853414,9.450280776758404,0.1486730506962317,-317.1973393195287,27.22247703113194,4.002824360176947,9.465017257953985
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-325.85807832887684,32.37072001504505,4.1056973058888095,4.343980894561656,0,91,/yh/study/new_data/model_dataset_flight/vi/vi_000091.jpg,-329.9637756347656,28.0267391204834,312.6293452571053,2.9975949517242655,0,3.3261510713340954,3.3277917475228094,174.36971051682565,-0.20258154702491238,303.5482733568368,2.34674154855303,-320.8649036102755,27.71050361928503,17.63834758476816,1,0.0,0,0,0.08370498204319887,1.0,309.0076599121094,-1.7574461698532104,1,1,6,-335.1567077636719,34.97210693359375,-330.486328125,25.425880432128906,-328.22100830078125,28.14582061767578,310.9090576171875,2.6942944526672363,0.9955703616142273,0.006023678928613663,67.55543518066406,63.29442596435547,1,309.059326171875,3.654353380203247,84.22358703613281,63.29443359375,0.08370498204319887,309.059326171875,3.654353380203247,306.02846205745556,3.654353380203247,3.0308641144194297,0.0,0.0,0,5.199891589966569,3.698641300201416,-0.09617853164672852,3.4882378578186035,-0.08411294966936111,0.44718506932258606,0.014526634477078915,-0.28122439461710674,-0.034683810662083835,173.62877490171186,173.6114329963808,0.7409356151137917,3.711379289627075,-0.09619072079658508,0.0027545543722494784,1.0,303.85691925467205,2.5068033413233697,0,0,1,427.706432332275,0.4153528448295408,8.772426002433235,0.16044611029579414,-321.18878869862675,27.584089548473717,4.007796371898232,8.786144454367243
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-329.3257714916119,32.83470656983794,3.9482153247943863,4.481631542372118,0,92,/yh/study/new_data/model_dataset_flight/vi/vi_000092.jpg,-333.27398681640625,28.35307502746582,315.9554963284394,3.024282812405325,0,3.321116661971587,3.323633866652841,174.16712896980073,2.4847808674453682e-05,307.56320330084515,2.410617493206495,-324.8639518271034,28.072934234832246,17.63325454971586,1,0.0,0,0,0.0887962273431748,1.0,312.5050354003906,-1.8509248495101929,1,1,6,-344.5584411621094,44.548248291015625,-335.1567077636719,34.97210693359375,-333.4281311035156,33.136688232421875,316.61627197265625,-1.7159806489944458,0.9946027398109436,0.007153250277042389,61.59425735473633,65.11653900146484,1,314.769775390625,-0.753275454044342,78.29277038574219,65.11654663085938,0.0887962273431748,314.769775390625,-0.753275454044342,310.05739292603886,0.9141037180902565,4.712382464586124,-1.6673791721345985,0.0,0,5.207531948384959,3.7062840461730957,-0.0961858481168747,3.494142532348633,-0.08420026302337646,0.4475177526473999,0.01463152002543211,-0.2810034006448598,-0.034999166632561404,173.6289958956841,173.61149631236782,0.5381330741166324,3.7174503803253174,-0.09625311195850372,0.002964919993615527,1.0,307.87341231505275,2.2271809748234253,0,0,1,423.68993927189433,0.4208431322416534,8.082084013386634,0.1705086656957917,-325.1529492899749,28.28824576547101,4.026214744885541,8.12129628439431
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-332.79206120163684,33.30387270567228,3.7858806928944055,4.61327898618986,0,93,/yh/study/new_data/model_dataset_flight/vi/vi_000093.jpg,-336.57794189453125,28.690593719482422,319.27661299041097,3.039187285004458,0,3.3235705957959,3.3223436288837433,174.1671538176094,3.654787282288679e-05,311.58639640013575,2.130954766911457,-328.83477036372705,28.777841394580438,17.627548078069502,1,0.0,0,0,0.08396471860016469,1.0,316.00152587890625,-1.9497026205062866,1,1,6,-344.5584411621094,44.548248291015625,-335.1567077636719,34.97210693359375,-333.77740478515625,33.19898223876953,316.9701843261719,-1.7408685684204102,0.993321418762207,0.004865318536758423,61.319419860839844,64.95962524414062,1,315.2400817871094,-0.7780382633209229,77.97406768798828,64.95963287353516,0.08396471860016469,315.2400817871094,-0.7780382633209229,314.0672993762862,0.6424129812211852,1.1727824108231673,-1.420451244542108,0.0,0,5.214230781624752,3.712984085083008,-0.09622620791196823,3.4881296157836914,-0.0838778167963028,0.44868525862693787,0.014563851989805698,-0.28534078421122944,-0.03668995861725691,173.62465851211772,173.60631353280908,0.542495305491702,3.7120139598846436,-0.09627199172973633,0.0029334811353817864,1.0,311.8947532406451,1.948272637567328,0,0,1,419.66859834630196,0.4263400463733811,7.381859749765852,0.16578598689994806,-329.12200613922863,28.99220629549155,4.031001451306443,7.462033779956165
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-336.26540582395364,33.767105582084945,3.6189325549526026,4.738745215263654,0,94,/yh/study/new_data/model_dataset_flight/vi/vi_000094.jpg,-339.88433837890625,29.02836036682129,322.60018358620687,3.054104211724194,0,3.323140904437082,3.323355750116491,174.16719036548224,0.35760356132674825,315.60715510755796,1.852018959364699,-332.80324536623596,29.481767472023893,17.622076652310966,1,0.0,0,0,0.08,1.0,319.5044250488281,-2.041832208633423,1,1,6,-344.5584411621094,44.548248291015625,-339.8880615234375,35.00202178955078,-338.1048278808594,33.327579498291016,321.2868347167969,-1.4096413850784302,0.9944559335708618,0.002350851893424988,60.86787414550781,65.96833801269531,1,319.61358642578125,-0.4434000849723816,77.54044342041016,65.96834564208984,0.08,319.61358642578125,-0.4434000849723816,318.077155107558,0.370018959364699,1.5364313182232925,-0.8134190443370806,0.0,0,5.21364947080705,3.712401866912842,-0.09625367820262909,3.4930732250213623,-0.08385439217090607,0.44976338744163513,0.014623131603002548,-0.2825683944188654,-0.037729508072847556,173.62743090191012,173.6085661478737,0.53975946357211,3.717500686645508,-0.09610183537006378,0.003019200387230821,1.0,315.9139662420714,1.6436154169294448,0,0,1,415.64938534487567,0.4318340517697799,6.686217344135457,0.16971747490487132,-333.0862153604403,29.72154464178991,4.030743005070008,6.833372594353427
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-339.7426907974512,34.22394339252182,3.447616819736316,4.857862154728847,0,95,/yh/study/new_data/model_dataset_flight/vi/vi_000095.jpg,-343.1903076171875,29.36608123779297,325.92332449064395,3.0690213297034097,0,3.3437995375219884,3.3334702209795353,174.524793926809,5.6874345619022176e-05,319.6294274961913,1.547452844426355,-336.7705063743769,30.211339798812432,17.617418401495474,1,0.0,0,0,0.08,1.0,323.0105285644531,-2.1271848678588867,1,1,6,-354.05157470703125,39.84990692138672,-344.619384765625,35.03193283081055,-342.900634765625,33.42771530151367,326.0661926269531,-1.0004223585128784,0.9942541122436523,0.0029455460608005524,63.09021759033203,63.94329071044922,1,324.2850341796875,-0.03229498863220215,79.80411529541016,63.94329833984375,0.08,324.2850341796875,-0.03229498863220215,322.0994274961913,0.0654528444263549,2.185606683496217,-0.09774783305855705,0.0,0,5.2167054727562725,3.715461254119873,-0.0961625725030899,3.500237464904785,-0.08414880186319351,0.44828706979751587,0.014764886349439621,-0.2834647500257238,-0.03563411075616144,173.62653454630328,173.6087174909252,0.8982593805057166,3.723925828933716,-0.09634934365749359,0.002934882769489459,1.0,319.93607644615105,1.3625797097936436,0,0,1,411.62727514079603,0.4373320174556698,5.987248044492901,0.1667672439252499,-337.055811452925,30.427702148991468,4.031916611544326,6.2256792519728394
GT+smooth-jitter_controlled_local_prior_3frame_heading_RNN_polynomial_constrained_Kalman,1,8.0,-343.24685723884886,34.655620170565115,3.2721857299011132,4.970471931429369,0,96,/yh/study/new_data/model_dataset_flight/vi/vi_000096.jpg,-346.51904296875,29.685148239135742,329.26712402816594,3.1049023129066438,0,3.345393279222094,3.344596408372041,174.5248508011546,-2.4343036835399206e-05,323.65661649284294,1.2663050656572148,-340.74514070739724,30.918147557000587,17.613934811080203,1,0.0,0,0,0.08,1.0,326.54071044921875,-2.184666633605957,1,1,6,-358.90478515625,20.847187042236328,-349.3507080078125,35.06184387207031,-348.07073974609375,33.286293029785156,331.1921081542969,-0.3112989664077759,0.9925715327262878,0.0028155408799648285,68.63939666748047,65.05059814453125,1,329.4385986328125,0.6605849266052246,85.38259887695312,65.05060577392578,0.08,329.4385986328125,0.6605849266052246,326.12661649284297,0.6605849266052246,3.3119821399695573,0.0,0.0,0,5.221785464819503,3.7205400466918945,-0.09627464413642883,3.506214141845703,-0.08421369642019272,0.4491342604160309,0.014827359467744827,-0.2813835166804269,-0.03617871829087079,173.62861577964853,173.6105264205031,0.8962350215060642,3.7303287982940674,-0.09629888087511063,0.0022665462070879457,1.0,323.9631441839776,1.193155818712556,0,0,1,407.6002074029695,0.4428367597710015,5.303979844188348,0.16161773347366193,-341.04217805871275,31.023403671713083,4.0306301020947695,5.637994044482497
