protocol,controlled_gt_prior,gt_prior_jitter_limit_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,progress_capped_to_gt,frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_velocity_parallel,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,kalman_progress_std_m,acquisition_hypothesis_count,acquisition_radius_m,acquisition_selected_index,acquisition_target_index,acquisition_confidence,acquisition_margin,selected_hypothesis_center_s,selected_hypothesis_center_e,selected_candidate_capture,bank_candidate_capture,search_grid_size,raw_top1_x,raw_top1_y,hardms_x,hardms_y,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,measurement_var_s,measurement_var_e,v_parallel,v_cross,a_parallel,a_cross,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,error_final_m
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-58.024462396348184,12.68630383386644,-3.4387728516704534,11.305942157650314,0,10,/yh/study/new_data/model_dataset_flight/vi/vi_000010.jpg,-54.585689544677734,1.3803616762161255,35.97843398474295,0.27858378703921627,0,3.3598189158450964,3.351414131487335,22.075529945807194,-1.5571609047605328,-40.56649176192736,1.7307797371863844,3.4324304122859806,1,0.0,0,0,1.0,1.0,40.597251892089844,-10.598731994628906,1,1,6,-70.26309204101562,23.77821922302246,-65.56232452392578,18.990060806274414,-66.8361587524414,18.43376350402832,49.968971252441406,-15.378917694091797,0.6739001870155334,0.073005810379982,44.826629638671875,39.70655822753906,1,46.31914520263672,-14.91511058807373,49.063480377197266,40.55164337158203,1.299038052558899,-0.01249711774289608,0.055214859545230865,0.0019742529839277267,1.3266454935073853,-0.011509991250932217,12.00163882117095,1.0,27.89713197911733,-6.1149781587840275,0,0,1,703.6662196078297,0.03813358326192988,8.08130200562562,2.052376078928436,-45.8716981533092,6.880491719439005,8.323474564357054,10.304614328600945
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-68.6262268172999,-0.5513822798543622,-10.696073924233493,-2.2543941502385785,1,11,/yh/study/new_data/model_dataset_flight/vi/vi_000011.jpg,-57.930152893066406,1.7030118703842163,39.338252900588046,0.31257039089075644,0,3.366950710685657,3.3633848132653767,29.223777461448844,-6.12648815003496,-47.189635576564406,7.032681285680011,3.083632286929928,1,0.0,0,0,1.0,1.0,49.73479461669922,3.6889939308166504,1,1,6,-84.54875946044922,9.593735694885254,-79.84799194335938,4.805581092834473,-82.8116455078125,5.012537002563477,64.43043518066406,-0.3385864198207855,0.5761315226554871,0.020723968744277954,10.57690143585205,28.346263885498047,1,60.67081832885742,0.1886928379535675,15.44084358215332,29.166261672973633,1.4351218938827515,-0.016710884869098663,0.07019773125648499,0.0014805906685069203,1.4702208042144775,-0.015970589593052864,25.312161348414286,1.0,39.338252900588046,-3.0774544863238593,0,0,1,692.225098686359,0.05377285892637099,0.0,1.9282629193826253,-57.57050333265129,5.073905054961145,11.837474308334134,3.390024877214616
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-60.145260702704086,-7.383521605201581,1.136454690362323,-9.409869003959516,1,12,/yh/study/new_data/model_dataset_flight/vi/vi_000012.jpg,-61.281715393066406,2.0263473987579346,42.7052036112737,0.34662868104615124,0,3.3581902262180634,3.3625704684518603,40.80847366009904,-3.0934250758587045,-59.030732535046006,5.245762024272429,3.7060408893480927,1,0.0,0,0,1.0,1.0,40.576866149902344,9.582825660705566,1,1,6,-75.14722442626953,0.017425041645765305,-70.44646453857422,-4.770732879638672,-72.60772705078125,-4.849782943725586,53.2378044128418,8.385536193847656,0.5887792110443115,0.19087012112140656,38.381744384765625,33.508914947509766,1,50.078704833984375,8.755460739135742,43.7485237121582,34.3096809387207,1.5879040956497192,-0.008778332732617855,0.0540996789932251,0.004953727591782808,1.6149539947509766,-0.006301469169557095,3.644047891039792,1.0,42.7052036112737,2.105983625996642,0,0,1,688.8581479756733,0.05837526376715735,0.0,1.774666372802141,-61.46836630433802,0.27692141871670417,6.180969806789499,1.7593549449504904
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-56.87907993191958,2.6018445498030913,7.745477563197609,0.2530033594649565,0,13,/yh/study/new_data/model_dataset_flight/vi/vi_000013.jpg,-64.62455749511719,2.3488411903381348,46.063393837491766,0.38059880592859824,0,3.3542796912379984,3.356234958728031,44.320157546420035,2.0996821570599153,-63.073537679165334,0.4545186557176093,4.587429346772257,1,0.0,0,0,1.0,1.0,38.38846969604492,-0.69269859790802,1,1,6,-70.32421875,14.261902809143066,-65.65401458740234,4.7155842781066895,-62.90092468261719,6.140732288360596,44.751773834228516,-3.57275390625,0.8252245783805847,0.11240097880363464,85.01283264160156,55.748165130615234,1,48.408782958984375,-3.676926612854004,90.26661682128906,56.553932189941406,1.5530380010604858,-0.01221117377281189,0.06653252243995667,0.00031834770925343037,1.5863043069839478,-0.012051999568939209,0.5359350247523494,1.0,45.27336830451904,0.17957903525630226,0,0,1,686.289983282428,0.06188577955184549,0.7900255329727273,1.803196957667545,-63.81766419610868,2.4649122675502326,3.210374516915018,0.8151989272257473
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-67.62851586323903,8.760871648114822,0.33413825053050067,6.081918954175614,1,14,/yh/study/new_data/model_dataset_flight/vi/vi_000014.jpg,-67.96265411376953,2.678952693939209,49.417673528729765,0.4064907586608932,0,3.3544023120473483,3.3543410016426733,46.8596725667995,0.16752703533811708,-65.39373750631513,2.6451881230774745,3.1034021741190383,1,0.0,0,0,1.0,1.0,49.730655670166016,-5.676553726196289,1,1,6,-79.75631713867188,19.08005714416504,-75.05554962158203,14.291901588439941,-78.40037536621094,14.687919616699219,61.070526123046875,-10.427359580993652,0.5418338775634766,0.2505040764808655,7.031357765197754,31.901229858398438,1,57.670196533203125,-9.99578857421875,12.776444435119629,32.68779754638672,1.6758723258972168,-0.013239426538348198,0.05858011916279793,0.0036505393218249083,1.7051624059677124,-0.01141415722668171,3.796471407391835,1.0,49.417673528729765,-5.027920218289203,0,0,1,682.1456780582173,0.06755077796274274,0.0,1.6784686757454566,-67.38611453374702,8.08269443268498,6.655322251183426,5.434410976950097
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-76.08651962152499,3.695302948238447,-4.7856468187906085,0.6862270681877879,1,15,/yh/study/new_data/model_dataset_flight/vi/vi_000015.jpg,-71.30087280273438,3.009075880050659,52.77207584077711,0.43238404531839064,0,3.3583274426443666,3.3563648773458574,51.12283591420838,-5.039334375166638,-69.08044285738538,8.274945766998218,2.962741566650349,1,0.0,0,0,1.0,1.0,57.603515625,0.2577415704727173,1,1,6,-89.2495346069336,14.381888389587402,-84.54875946044922,9.593735694885254,-87.64661407470703,8.979240417480469,69.65895080566406,-3.7699592113494873,0.6098141074180603,0.15654438734054565,10.041089057922363,34.283668518066406,1,65.9421615600586,-3.2425553798675537,16.071638107299805,35.058998107910156,1.736342430114746,-0.01782373897731304,0.07815679907798767,0.0028805064503103495,1.7754207849502563,-0.01638348586857319,6.250882911098377,1.0,52.77207584077711,-4.207869302742576,0,0,1,678.79127574617,0.07213602995051768,0.0,1.6200224472311113,-70.8085858321986,7.623141838923779,3.4531866985666313,4.640253348060967
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-75.60753460004614,-0.7805975027895338,-0.9645368583469137,-4.1201823302126295,1,16,/yh/study/new_data/model_dataset_flight/vi/vi_000016.jpg,-74.64299774169922,3.3395848274230957,56.13040328342148,0.4583081639295244,0,3.342963270284365,3.3506453564643657,54.54749667043085,-4.224252788494734,-72.57224889590431,7.827788213663177,3.018556906202762,1,0.0,0,0,1.0,1.0,56.65238571166992,4.657566547393799,1,1,6,-89.28009033203125,9.623729705810547,-84.5793228149414,4.835577011108398,-87.3973388671875,4.134914398193359,68.89714050292969,1.0205819606781006,0.6305987238883972,0.06304125487804413,11.338151931762695,36.953941345214844,1,65.3545150756836,1.4968661069869995,17.74174690246582,37.715423583984375,1.8529648780822754,-0.015193874947726727,0.07035154104232788,0.004311752505600452,1.8881406784057617,-0.013037998229265213,3.6890730454997667,1.0,56.13040328342148,-1.7135111290787162,0,0,1,675.4329483035256,0.07672664733909969,0.0,1.4976804783820903,-74.41258826615777,5.499147402358938,4.18332235317122,2.17181929300824
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-73.787816713119,2.2880896035829568,4.182657530045057,-1.3744784887632346,1,17,/yh/study/new_data/model_dataset_flight/vi/vi_000017.jpg,-77.97047424316406,3.6625680923461914,59.473366553705844,0.49016143300360404,0,3.3380653413113706,3.3405143057978677,58.01854393202492,-1.7265491277736427,-76.28868993613322,5.712425676531199,3.223949792565859,1,0.0,0,0,1.0,1.0,55.168495178222656,1.4131426811218262,1,1,6,-89.28009033203125,9.623729705810547,-84.5793228149414,4.835577011108398,-86.89704132080078,4.018671035766602,68.38733673095703,1.083092451095581,0.6671218872070312,0.06379498541355133,15.330102920532227,38.19279861450195,1,66.66020965576172,1.3738234043121338,21.98604965209961,38.94573974609375,1.936708927154541,-0.010500246658921242,0.06373828649520874,0.005605129525065422,1.9685781002044678,-0.007697681896388531,1.9299184398102682,1.0,59.473366553705844,-0.3727368076761859,0,0,1,672.0899850332412,0.08129626289328597,0.0,1.4038053786433267,-77.87892890524355,4.520596544597804,3.6018160984984653,0.8628982406797902
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-79.1991950118874,8.868875808034822,2.0938805496360344,4.883798188482209,1,18,/yh/study/new_data/model_dataset_flight/vi/vi_000018.jpg,-81.29307556152344,3.9850776195526123,62.811431895017215,0.5219685554486524,0,3.3430015813829286,3.3405334613471496,61.44194462410799,-0.3804344895725744,-79.8355806034358,4.737098289478081,3.4685908278094426,1,0.0,0,0,1.0,1.0,61.247493743896484,-4.556408882141113,1,1,6,-89.2495346069336,14.381888389587402,-89.28009033203125,9.623729705810547,-88.73954772949219,12.224894523620605,71.09004974365234,-6.881346702575684,0.7823290228843689,0.07041656970977783,19.63884735107422,42.116024017333984,1,68.76293182373047,-6.536779403686523,26.57608413696289,42.857791900634766,2.022469997406006,-0.010528248734772205,0.06718416512012482,0.006595822516828775,2.0560619831085205,-0.007230337709188461,1.6170843302253959,1.0,62.811431895017215,-2.9631549334788048,0,0,1,668.7519196919299,0.08585918329391876,0.0,1.3180634639411437,-80.92333693830277,7.450532724379794,4.225274699868749,3.485123488927457
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-90.59666012390207,7.51539855346952,-5.976069913941129,3.2073340927151253,1,19,/yh/study/new_data/model_dataset_flight/vi/vi_000019.jpg,-84.62059020996094,4.3080644607543945,66.15443347640014,0.5538223154596866,0,3.3134600087878425,3.3282307950853856,64.86749397498329,-2.9703852709551626,-82.96702850862015,7.675850987883158,3.699182127191088,1,0.0,0,0,1.0,1.0,72.43704223632812,-2.001406669616699,1,1,6,-89.2495346069336,14.381888389587402,-89.28009033203125,9.623729705810547,-90.80058288574219,12.19058609008789,73.13581085205078,-6.628575325012207,0.8283513188362122,0.06925151497125626,23.806621551513672,42.488582611083984,1,70.80976867675781,-6.281615257263184,30.885955810546875,43.22502136230469,2.0581793785095215,-0.012395976111292839,0.07208815962076187,0.005815971177071333,2.0942234992980957,-0.009487990289926529,0.7814697485110587,1.0,66.15443347640014,-4.392310072881673,0,0,1,665.4089181105469,0.09042885121691012,0.0,1.270051416575864,-84.09585236771728,9.226283223672214,3.6356765512914446,4.94613238834136
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-92.58622464797415,-2.4982230887927486,-4.667019936060092,-7.121691011003442,1,20,/yh/study/new_data/model_dataset_flight/vi/vi_000020.jpg,-87.91920471191406,4.623467922210693,69.46789348518799,0.5901506261511676,0,3.316517866801945,3.314988937794894,68.24865693472005,-4.4017980634044305,-86.1772504360431,9.457894960229545,3.928218123296161,1,0.0,0,0,1.0,1.0,73.35302734375,8.166776657104492,1,1,6,-89.3106460571289,4.86557149887085,-94.07252502441406,0.1374056190252304,-92.61807250976562,-0.6752195358276367,73.5781021118164,6.357439994812012,0.8105264902114868,0.06355737894773483,28.882198333740234,46.20472717285156,1,75.06212615966797,6.513628005981445,35.976585388183594,46.94135284423828,2.053190231323242,-0.010545698925852776,0.07264954596757889,0.005598931573331356,2.089514970779419,-0.0077462331391870975,2.2211027729707093,1.0,69.46789348518799,0.13093791781586006,0,0,1,662.095458101759,0.09495813771219463,0.0,1.2617987064716516,-87.8704865889882,5.080089051808557,5.6070303740202485,0.4592127083353074
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-83.23927599720076,-1.3537685479341501,7.981587345084395,-6.292931279104804,1,21,/yh/study/new_data/model_dataset_flight/vi/vi_000021.jpg,-91.22086334228516,4.939162731170654,72.78441135198993,0.6265121867853535,0,3.310448225267862,3.3134830460349036,71.55740848949502,0.12319168467667296,-89.94738755955906,5.309469338219234,3.768390772610369,1,0.0,0,0,1.0,1.0,64.18024444580078,6.037158489227295,1,1,6,-89.28009033203125,9.623729705810547,-89.3106460571289,4.86557149887085,-90.73017120361328,3.4753410816192627,72.14118957519531,2.030014991760254,0.7902946472167969,0.036136120557785034,20.3800048828125,41.28933334350586,1,75.92808532714844,1.9149061441421509,27.314590454101562,42.03225326538086,2.0017502307891846,-0.01870136521756649,0.10041238367557526,0.0005772493313997984,2.0519564151763916,-0.018412740901112556,0.3775931969642312,1.0,72.78441135198993,0.9336821128789284,0,0,1,658.7789402349572,0.09949160410250461,0.0,1.311732815245719,-91.25345116476245,4.633726326460081,3.412285012059219,0.3071699260935755
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-86.70247466121809,13.555331803286688,7.81400483096941,8.301051712954656,0,22,/yh/study/new_data/model_dataset_flight/vi/vi_000022.jpg,-94.5164794921875,5.254280090332031,76.0948595772578,0.6628068883662477,0,3.214632009526639,3.2625401173972506,74.8363677746169,0.9152693723270618,-93.29187390097387,4.869728313466666,3.8245545689577507,1,0.0,0,0,1.0,1.0,69.20561981201172,-8.420389175415039,1,1,6,-89.2495346069336,14.381888389587402,-89.2495346069336,14.381888389587402,-90.15153503417969,16.18071746826172,72.91374206542969,-10.665045738220215,0.8472265005111694,0.039185427129268646,24.75961685180664,46.064208984375,1,76.75912475585938,-10.80167007446289,31.651321411132812,46.808658599853516,1.9740164279937744,-0.02061089128255844,0.11062127351760864,-0.0009079293813556433,2.029327154159546,-0.02106485515832901,1.7663558762169285,1.0,75.7249431515867,-3.996137212393095,0,0,1,655.8384084353604,0.10351112174676333,0.36991642567109295,1.2885236894034762,-93.65438081685397,9.847686687833473,5.740195627699918,4.673606561958505
