protocol,controlled_gt_prior,gt_prior_jitter_limit_m,prior_center_x,prior_center_y,prior_jitter_x,prior_jitter_y,progress_capped_to_gt,frame_id,image_path,gt_x,gt_y,gt_progress_s,gt_cross_e,gt_waypoint_leg,gt_step_parallel,gt_velocity_parallel,predicted_progress_s,predicted_cross_e,predicted_x,predicted_y,kalman_progress_std_m,acquisition_hypothesis_count,acquisition_radius_m,acquisition_selected_index,acquisition_target_index,acquisition_confidence,acquisition_margin,selected_hypothesis_center_s,selected_hypothesis_center_e,selected_candidate_capture,bank_candidate_capture,search_grid_size,raw_top1_x,raw_top1_y,hardms_x,hardms_y,visual_anchor_x,visual_anchor_y,visual_anchor_s,visual_anchor_e,visual_entropy,visual_margin,visual_var_s,visual_var_e,candidate_capture,measurement_s,measurement_e,measurement_var_s,measurement_var_e,v_parallel,v_cross,a_parallel,a_cross,poly_next_step_parallel,poly_next_step_cross,kalman_nis,kalman_r_scale,final_progress_s,final_cross_e,waypoint_leg_before_update,waypoint_leg,target_waypoint,route_remaining_m,route_leg_progress,progress_error_m,speed_error_m_per_frame,final_x,final_y,final_step_m,error_final_m
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-75.97666054967276,16.51425720018741,1.4339153170264636,11.849970586723053,1,10,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000010.jpg,-77.41057586669922,4.6642866134643555,39.959488535763946,0.4009290502470162,0,3.316851491125391,3.4193883725602383,37.941212164500655,-0.4124266972255253,-75.31756885807752,5.259525006553094,3.1848317623448796,1,0.0,0,0,1.0,1.0,39.78745651245117,-11.534242630004883,1,1,6,-89.2495346069336,14.381888389587402,-84.51820373535156,14.35189437866211,-86.65760040283203,15.491827964782715,50.300254821777344,-9.38741397857666,0.7274066805839539,0.06860299408435822,13.863243103027344,45.62841033935547,1,46.99055862426758,-8.977812767028809,19.357606887817383,46.424198150634766,1.6306815147399902,-0.0097227543592453,0.05621831864118576,0.004353148862719536,1.6587907075881958,-0.007546179927885532,2.9500862250444615,1.0,39.959488535763946,-3.902769293006985,0,0,1,689.3428967798615,0.05479138604280088,0.0,1.788706857820248,-76.95520635070521,8.94382607859733,4.965518532838504,4.303698343254001
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-91.71859582321547,7.286705796918214,-11.004408201145152,2.322022741040528,1,11,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000011.jpg,-80.71418762207031,4.9646830558776855,43.276340026889336,0.4517703588450045,0,3.318919692430505,3.317885591777948,41.61827920982453,-3.9103154729348706,-78.60388692443954,9.12684468686697,3.5092323311755425,1,0.0,0,0,1.0,1.0,54.464664459228516,-0.6928535103797913,1,1,6,-89.2495346069336,14.381888389587402,-94.01142120361328,9.653722763061523,-91.38915252685547,11.687763214111328,54.60274124145508,-5.104063510894775,0.822621762752533,0.06790435314178467,23.166748046875,43.82640838623047,1,51.24506378173828,-4.68798828125,28.870697021484375,44.614585876464844,1.6774296760559082,-0.012559948489069939,0.06163719296455383,0.0035407261457294226,1.708248257637024,-0.010789585299789906,1.8484621166243838,1.0,43.276340026889336,-4.247542014779021,0,0,1,686.0260452887361,0.05933936443682455,0.0,1.6404559157220397,-80.21695862728352,9.637615765818968,3.3347221839096077,4.699312373624024
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-86.91082885120244,-4.23177606821454,-2.890969537237592,-9.49704296350873,1,12,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000012.jpg,-84.01985931396484,5.2652668952941895,46.59525971931984,0.5026432819791627,0,3.3202908058265663,3.3196052491285357,44.98458829942752,-4.258331600195226,-81.91447598737801,9.82909262593768,3.695218422098122,1,0.0,0,0,1.0,1.0,48.46512985229492,10.252264976501465,1,1,6,-89.3106460571289,4.86557149887085,-89.34120178222656,0.10741277039051056,-90.46356201171875,-0.8231034278869629,52.358585357666016,7.238637447357178,0.7958884239196777,0.06177578121423721,23.967971801757812,46.8583869934082,1,51.97196578979492,7.444979667663574,29.94213104248047,47.63650894165039,1.7611621618270874,-0.006464491598308086,0.0544726625084877,0.0054295784793794155,1.7883985042572021,-0.0037497023586183786,2.5528508585826497,1.0,46.59525971931984,0.6643394688705735,0,0,1,682.7071255963056,0.06389017869337486,0.0,1.5584430873014483,-84.03696820694248,5.104478392482882,5.928052600493909,0.16169618689141024
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-79.68194656144136,2.485567465478728,7.644950106039103,-3.080407246893098,1,13,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000013.jpg,-87.32689666748047,5.565974712371826,49.91555052514641,0.5535374225338976,0,3.220194623805618,3.270242714816092,48.38365821240117,0.6605897665119551,-85.81493074522582,5.2974354933741985,3.5964026664022684,1,0.0,0,0,1.0,1.0,41.987579345703125,2.807749032974243,1,1,6,-89.2495346069336,14.381888389587402,-89.28009033203125,9.623729705810547,-88.81904602050781,8.492165565490723,51.70894241333008,-2.1983444690704346,0.7534213066101074,0.10771188884973526,18.84795570373535,39.51311492919922,1,55.10136413574219,-2.245163917541504,24.86516761779785,40.28950881958008,1.7741531133651733,-0.010874141938984394,0.06996037065982819,0.0023973272182047367,1.8091332912445068,-0.00967547856271267,0.9822227558988256,1.0,49.91555052514641,-0.7007860828012265,0,0,1,679.386834790479,0.06844287298408341,0.0,1.4960896014509188,-87.19417809801575,6.813257053045112,3.5899719785931197,1.2543235053351236
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-87.56925070299962,11.722967552171454,2.960061430789443,5.819063114152656,1,14,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000014.jpg,-90.52931213378906,5.903904438018799,53.135745148952026,0.5563486752267898,0,3.219481151876373,3.2198378878409954,51.724683823841495,-0.7104615611311085,-88.99213204701795,7.014300592099939,3.708708418462708,1,0.0,0,0,1.0,1.0,50.80801010131836,-5.543249607086182,1,1,6,-89.2495346069336,14.381888389587402,-89.28009033203125,9.623729705810547,-90.65309143066406,12.302486419677734,53.935855865478516,-5.793217658996582,0.82620769739151,0.06739608943462372,23.84703826904297,41.50181579589844,1,57.2443962097168,-5.827105522155762,29.99932098388672,42.27320861816406,1.8172500133514404,-0.011092212051153183,0.07542337477207184,0.002927309600636363,1.8549617528915405,-0.009628557600080967,0.8955379926552605,1.0,53.135745148952026,-2.9719050110081966,0,0,1,676.1666401666735,0.07285831805685934,0.0,1.402587874489555,-90.15599155105738,9.412352216871955,3.940511971970959,3.528253686234986
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-98.08221743553216,8.958285336502575,-4.351199369125907,2.7165260362706416,1,15,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000015.jpg,-93.73101806640625,6.241759300231934,56.3552263008284,0.5591592961388694,0,3.5316907419447716,3.3755859469105722,54.9907068496895,-2.9815335682590316,-91.99952160831562,9.618198150285972,4.035130794215443,1,0.0,0,0,1.0,1.0,60.96943283081055,-1.6817219257354736,1,1,6,-89.2495346069336,14.381888389587402,-94.01142120361328,9.653722763061523,-93.6100845336914,11.979752540588379,56.84210205078125,-5.159419536590576,0.7958401441574097,0.07481684535741806,35.36585998535156,42.63983917236328,1,60.249359130859375,-5.197688579559326,41.53384780883789,43.41067886352539,1.7974592447280884,-0.011292601004242897,0.07056903094053268,0.0027285271789878607,1.832743763923645,-0.009928337298333645,0.46884674633468015,1.0,56.3552263008284,-3.9429839977895496,0,0,1,672.9471590147971,0.07727278483593489,0.0,1.5781267021824839,-93.25465131177405,10.718629742197596,3.3627449034762624,4.502143293928419
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-99.84556964329936,3.1580196877735514,-2.6023598044321727,-3.4543579558116537,0,16,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000016.jpg,-97.24320983886719,6.612377643585205,59.88691704277317,0.562242514237069,0,3.2618985731714716,3.3967946575581216,58.18797006102675,-3.9529123352042985,-95.0760564298463,10.922422917475995,4.1720415748181265,1,0.0,0,0,1.0,1.0,62.10916519165039,4.272562026977539,1,1,6,-89.2495346069336,14.381888389587402,-94.01142120361328,9.653722763061523,-93.62628173828125,8.806058883666992,56.522403717041016,-2.0018274784088135,0.7634707093238831,0.10948711633682251,33.79636764526367,41.45932388305664,1,60.33696746826172,-2.1338610649108887,39.83845901489258,42.23533630371094,1.7576031684875488,-0.017726872116327286,0.0950288325548172,-0.0008910412434488535,1.8051176071166992,-0.01817239262163639,0.10891813893042096,1.0,59.12689443972698,-3.1471887209714353,0,0,1,670.1754908758985,0.08107322234266136,0.7600226030461883,1.6391914890705728,-96.094962857741,10.220568785447869,2.8836494923606035,3.786491046586748
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-97.31087979572824,4.085175627586282,3.1770733903069206,-2.8614805995255344,0,17,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000017.jpg,-100.48795318603516,6.946656227111816,63.14881561594464,0.5731630791152781,0,3.261530432129831,3.2617145026506513,60.93201202449194,-3.165361113709487,-97.88802458606067,10.429636643141805,4.252356183463973,1,0.0,0,0,1.0,1.0,59.686805725097656,3.082418203353882,1,1,6,-89.2495346069336,14.381888389587402,-94.01142120361328,9.653722763061523,-93.74308776855469,8.926883697509766,56.651336669921875,-2.1096150875091553,0.764134407043457,0.1170002818107605,34.93629455566406,41.69112777709961,1,60.528656005859375,-2.2627878189086914,40.93683624267578,42.46878433227539,1.7314796447753906,-0.02025914192199707,0.10665397346019745,-0.0026687306817620993,1.7848066091537476,-0.021593507379293442,0.012957236647338916,1.0,60.75384245322305,-2.7680639099651954,0,0,1,668.5485428624024,0.08330405011212211,2.394973162721591,1.5302348578752607,-97.75289274596138,10.015717750095657,1.670537476664117,4.110923769995799
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-100.08009969685173,10.683821801804447,3.6522306254138908,3.402924661301517,0,18,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000018.jpg,-103.73233032226562,7.28089714050293,66.41034604807447,0.5840823542967202,0,3.5787811084124286,3.42015577027113,62.53864908472854,-2.7896574172280735,-99.52539555256843,10.226038438550153,4.313379334587212,1,0.0,0,0,1.0,1.0,63.138675689697266,-3.18617844581604,1,1,6,-89.2495346069336,14.381888389587402,-94.01142120361328,9.653722763061523,-93.90321350097656,12.36105728149414,57.17393112182617,-5.507567882537842,0.7987732291221619,0.07033304870128632,36.16691589355469,41.56491470336914,1,61.0587272644043,-5.662190914154053,42.289310455322266,42.33778381347656,1.7608814239501953,-0.020589679479599,0.10944411903619766,-0.002388522494584322,1.815603494644165,-0.021783940494060516,0.1379653357345655,1.0,61.88755540993941,-4.056242807345432,0,0,1,667.414829905686,0.08485856711294848,4.5227906381350635,1.6592743463209345,-98.7439408165289,11.416622337034646,1.7160157166769545,6.479834315950643
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-111.18599906159558,12.638427222652691,-3.8937093277088684,4.990778411312358,0,19,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000019.jpg,-107.29228973388672,7.647648811340332,69.9891271564869,0.596064779844016,0,3.336776657920481,3.457778883166455,63.7031588934077,-4.078026748072324,-100.54704744693528,11.630390970468936,4.000836279658382,1,0.0,0,0,1.0,1.0,74.38904571533203,-3.9547088146209717,1,1,6,-112.90618133544922,14.531837463378906,-108.17485046386719,14.501850128173828,-109.56974792480469,14.620429992675781,72.99158477783203,-6.096599102020264,0.8006315231323242,0.031161092221736908,23.539310455322266,49.71430587768555,1,71.79521942138672,-5.8279924392700195,30.32001304626465,50.46279525756836,1.9570965766906738,-0.01045205444097519,0.06427453458309174,0.005727504380047321,1.9892338514328003,-0.0075883022509515285,1.0560653298769835,1.0,67.97515942699013,-4.774437384315918,0,0,1,661.3272258886353,0.0932057275495843,2.0139677294967697,1.500682306475781,-104.72138060677113,12.774907900835878,6.129822682492692,5.735709154995649
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-117.34776925642878,3.5894653021288043,-6.732283111409244,-4.362837153773295,1,20,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000020.jpg,-110.61548614501953,7.9523024559021,73.32590381440738,0.6447450147215986,0,3.332532630673981,3.334654644297231,69.96439327097235,-4.782025686566869,-106.69864494559623,12.992932217795769,3.4530018156176387,1,0.0,0,0,1.0,1.0,79.55876922607422,5.6954264640808105,1,1,6,-112.90618133544922,14.531837463378906,-112.96727752685547,5.015520095825195,-113.22564697265625,7.7079572677612305,75.89556121826172,1.1638967990875244,0.7002822160720825,0.1936326026916504,12.940139770507812,53.87052917480469,1,76.84892272949219,1.3376983404159546,19.947526931762695,54.610069274902344,2.0317273139953613,-0.009334243834018707,0.07420337945222855,0.006208580452948809,2.06882905960083,-0.006229953840374947,1.3707267335467506,1.0,73.32590381440738,-2.364735985066919,0,0,1,655.976481501218,0.10054252569415854,0.0,1.3029273303018698,-110.29705632095553,10.944889686917206,5.868315459569279,3.0094809997885164
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-109.3769467454112,-0.340321356360219,4.557509126170829,-8.596889311377309,0,21,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000021.jpg,-113.93445587158203,8.25656795501709,76.65843644508136,0.69336399541073,0,3.32854143235879,3.3305370315163856,75.39473281812886,-2.3709659386744635,-112.35361273619603,11.169985155317523,4.115959856766357,1,0.0,0,0,1.0,1.0,71.21688079833984,8.759769439697266,1,1,6,-98.74274444580078,9.683713912963867,-103.53517150878906,0.1973867118358612,-105.29566955566406,1.649101972579956,67.3690185546875,6.3496785163879395,0.871514618396759,0.006179735064506531,55.50988006591797,56.9818000793457,1,71.2735366821289,6.185484409332275,62.035274505615234,57.73979949951172,1.8622113466262817,-0.02256244607269764,0.1158268079161644,-0.0025640472304075956,1.9201247692108154,-0.023844469338655472,0.9647659748414781,1.0,74.26928118304386,1.018129675882797,0,0,1,655.0331041325816,0.10183605960770553,2.389155262037505,1.4683256848901038,-111.59307526406651,7.680831501347322,3.5119426162294083,2.4111274568827703
GT+jitter_controlled_local_prior_RNN_polynomial_Kalman,1,12.0,-107.01441518826091,12.886882369412618,10.235035495332841,4.326413695706564,0,22,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000022.jpg,-117.24945068359375,8.560468673706055,79.98697787744015,0.741925127555201,0,3.5722586919077486,3.4504000621332693,76.18940593362822,0.9942852061948955,-113.49989840754888,7.907708375491337,4.453784149690042,1,0.0,0,0,1.0,1.0,70.26716613769531,-4.643159866333008,1,1,6,-98.65109252929688,23.958189010620117,-103.44351959228516,14.47186279296875,-104.61648559570312,15.310202598571777,68.13910675048828,-7.306599140167236,0.8368633985519409,0.025835826992988586,44.68505096435547,54.02838134765625,1,72.05389404296875,-7.472818374633789,51.289180755615234,54.783390045166016,1.8798331022262573,-0.02311750128865242,0.12055442482233047,-0.0025759951677173376,1.9401103258132935,-0.024405498057603836,0.9634307393259354,1.0,74.58998843756675,-2.5623519588466634,0,0,1,654.7123968780587,0.10227580485052973,5.396989439873408,1.570566959907012,-111.5331354597465,11.275147722772008,3.594815973000364,6.328170515862023
