frame_id,image_path,x_px,y_px,x_m,y_m,yaw_deg,timestamp_ns,source_index,source_target_path
10,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_2_s_085_v3d.jpg,3255.967020,770.702829,813.991755,192.675707,102.587645,10000000000,16731,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_2_s_085_v3d.jpg
11,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_2_s_082_v3d.jpg,3242.179421,787.488474,810.544855,196.872118,101.380252,11000000000,16792,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_2_s_082_v3d.jpg
12,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_3_s_005_v3d.jpg,3249.797972,786.936947,812.449493,196.734237,120.990002,12000000000,18334,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_3_s_005_v3d.jpg
13,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_2_s_040_v3d.jpg,3247.525538,832.055948,811.881385,208.013987,88.700435,13000000000,18225,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_2_s_040_v3d.jpg
14,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_3_s_096_v3d.jpg,3262.263251,860.272070,815.565813,215.068017,182.757315,14000000000,16826,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_3_s_096_v3d.jpg
15,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_3_s_002_v3d.jpg,3228.869193,918.455414,807.217298,229.613854,178.780862,15000000000,18386,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_3_s_002_v3d.jpg
16,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_2_s_079_v3d.jpg,3237.136398,932.726292,809.284100,233.181573,173.098316,16000000000,16769,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_2_s_079_v3d.jpg
17,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_3_s_001_v3d.jpg,3221.243634,986.311415,805.310909,246.577854,26.625514,17000000000,16883,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_3_s_001_v3d.jpg
18,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_3_s_078_v3d.jpg,3242.754684,984.601425,810.688671,246.150356,226.585261,18000000000,18354,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_3_s_078_v3d.jpg
19,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_4_s_059_v3d.jpg,3218.145271,1035.303003,804.536318,258.825751,209.929729,19000000000,18478,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_4_s_059_v3d.jpg
20,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_4_s_056_v3d.jpg,3191.116783,1064.024120,797.779196,266.006030,93.819839,20000000000,16959,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_4_s_056_v3d.jpg
21,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_4_s_084_v3d.jpg,3229.589418,1101.229019,807.397354,275.307255,115.467809,21000000000,18480,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_4_s_084_v3d.jpg
22,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_3_s_087_v3d.jpg,3238.090113,1123.587173,809.522528,280.896793,8.497783,22000000000,16888,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_3_s_087_v3d.jpg
23,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_4_s_076_v3d.jpg,3232.090081,1169.602790,808.022520,292.400698,84.009277,23000000000,16915,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_4_s_076_v3d.jpg
24,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_3_s_052_v3d.jpg,3229.364033,1180.489380,807.341008,295.122345,83.526411,24000000000,16884,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_3_s_052_v3d.jpg
25,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_4_s_001_v3d.jpg,3246.854905,1212.934505,811.713726,303.233626,51.223414,25000000000,16983,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_4_s_001_v3d.jpg
26,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_4_s_010_v3d.jpg,3229.508763,1242.850410,807.377191,310.712603,75.174945,26000000000,18407,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_4_s_010_v3d.jpg
27,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_4_s_029_v3d.jpg,3243.159062,1281.121457,810.789766,320.280364,82.536951,27000000000,18482,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_4_s_029_v3d.jpg
28,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_5_s_059_v3d.jpg,3289.256352,1323.578640,822.314088,330.894660,76.348509,28000000000,18578,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_5_s_059_v3d.jpg
29,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_5_s_044_v3d.jpg,3276.196089,1346.995524,819.049022,336.748881,47.902157,29000000000,17003,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_5_s_044_v3d.jpg
30,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_4_s_065_v3d.jpg,3277.143362,1406.916960,819.285841,351.729240,86.964748,30000000000,16936,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_4_s_065_v3d.jpg
31,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_4_s_070_v3d.jpg,3309.828498,1416.646784,827.457125,354.161696,122.655963,31000000000,16901,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_4_s_070_v3d.jpg
32,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_4_s_051_v3d.jpg,3264.702965,1464.465391,816.175741,366.116348,66.494144,32000000000,18498,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_4_s_051_v3d.jpg
33,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_4_s_018_v3d.jpg,3313.833794,1444.062722,828.458448,361.015681,131.308980,33000000000,18409,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_4_s_018_v3d.jpg
34,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_5_s_052_v3d.jpg,3332.756396,1522.613953,833.189099,380.653488,100.500666,34000000000,20083,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_5_s_052_v3d.jpg
35,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_4_s_085_v3d.jpg,3350.439625,1516.341559,837.609906,379.085390,66.281198,35000000000,19930,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_4_s_085_v3d.jpg
36,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_5_s_008_v3d.jpg,3327.532073,1569.086734,831.883018,392.271683,95.774387,36000000000,17053,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_5_s_008_v3d.jpg
37,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_6_s_018_v3d.jpg,3327.877788,1602.959825,831.969447,400.739956,104.670561,37000000000,18609,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_6_s_018_v3d.jpg
38,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_5_s_045_v3d.jpg,3330.149314,1641.391755,832.537328,410.347939,63.531489,38000000000,20001,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_5_s_045_v3d.jpg
39,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_5_s_018_v3d.jpg,3347.749353,1670.158867,836.937338,417.539717,111.048191,39000000000,18509,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_5_s_018_v3d.jpg
40,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_5_s_017_v3d.jpg,3352.049925,1682.808958,838.012481,420.702240,139.834022,40000000000,18551,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_5_s_017_v3d.jpg
41,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_5_s_083_v3d.jpg,3348.344371,1739.620427,837.086093,434.905107,116.332348,41000000000,18499,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_5_s_083_v3d.jpg
42,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_6_s_094_v3d.jpg,3365.224936,1739.254931,841.306234,434.813733,83.602781,42000000000,20176,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_6_s_094_v3d.jpg
43,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_6_s_029_v3d.jpg,3368.524332,1796.523657,842.131083,449.130914,44.481063,43000000000,20181,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_6_s_029_v3d.jpg
44,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_7_s_006_v3d.jpg,3334.888455,1806.341083,833.722114,451.585271,5.654053,44000000000,20254,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_7_s_006_v3d.jpg
45,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_6_s_006_v3d.jpg,3330.685397,1837.693617,832.671349,459.423404,59.178645,45000000000,20154,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_6_s_006_v3d.jpg
46,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_7_s_015_v3d.jpg,3332.316311,1892.949388,833.079078,473.237347,114.254473,46000000000,20223,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_7_s_015_v3d.jpg
47,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_6_s_098_v3d.jpg,3308.856729,1889.590253,827.214182,472.397563,106.057963,47000000000,17173,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_6_s_098_v3d.jpg
48,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_7_s_068_v3d.jpg,3321.809459,1937.406069,830.452365,484.351517,70.714068,48000000000,18766,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_7_s_068_v3d.jpg
49,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_7_s_088_v3d.jpg,3328.660533,1932.806343,832.165133,483.201586,106.796699,49000000000,18720,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_7_s_088_v3d.jpg
50,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_7_s_053_v3d.jpg,3309.580237,2046.951150,827.395059,511.737787,97.782196,50000000000,18700,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_7_s_053_v3d.jpg
51,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_8_s_065_v3d.jpg,3299.528316,2056.562800,824.882079,514.140700,85.635568,51000000000,18836,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_8_s_065_v3d.jpg
52,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_8_s_031_v3d.jpg,3299.384436,2071.560091,824.846109,517.890023,103.066171,52000000000,17318,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_8_s_031_v3d.jpg
53,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_7_s_036_v3d.jpg,3289.810199,2087.175444,822.452550,521.793861,73.567463,53000000000,17257,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_7_s_036_v3d.jpg
54,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_8_s_090_v3d.jpg,3281.136350,2120.625988,820.284088,530.156497,110.924827,54000000000,18813,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_8_s_090_v3d.jpg
55,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_8_s_041_v3d.jpg,3298.645837,2162.704485,824.661459,540.676121,61.166513,55000000000,17370,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_8_s_041_v3d.jpg
56,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_8_s_002_v3d.jpg,3281.304924,2185.628028,820.326231,546.407007,39.898853,56000000000,17386,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_8_s_002_v3d.jpg
57,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_8_s_001_v3d.jpg,3260.799654,2198.220251,815.199913,549.555063,146.828229,57000000000,17383,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_8_s_001_v3d.jpg
58,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_8_s_096_v3d.jpg,3259.083304,2258.911922,814.770826,564.727981,121.209093,58000000000,17326,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_8_s_096_v3d.jpg
59,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_8_s_053_v3d.jpg,3257.700260,2281.847952,814.425065,570.461988,136.303139,59000000000,17300,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_8_s_053_v3d.jpg
60,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_8_s_065_v3d.jpg,3300.795834,2305.321456,825.198958,576.330364,101.754155,60000000000,17336,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_8_s_065_v3d.jpg
61,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_9_s_057_v3d.jpg,3243.204283,2357.797176,810.801071,589.449294,86.421903,61000000000,17474,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_9_s_057_v3d.jpg
62,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_9_s_084_v3d.jpg,3264.124266,2403.618484,816.031067,600.904621,84.201398,62000000000,18980,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_9_s_084_v3d.jpg
63,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_8_s_075_v3d.jpg,3288.672217,2403.641460,822.168054,600.910365,3.582050,63000000000,17375,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_8_s_075_v3d.jpg
64,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_9_s_036_v3d.jpg,3262.966627,2453.773580,815.741657,613.443395,87.695874,64000000000,17457,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_9_s_036_v3d.jpg
65,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_8_s_056_v3d.jpg,3293.848795,2481.353632,823.462199,620.338408,84.754814,65000000000,17359,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_8_s_056_v3d.jpg
66,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_9_s_073_v3d.jpg,3275.882690,2524.068972,818.970673,631.017243,95.802868,66000000000,18911,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_9_s_073_v3d.jpg
67,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_8_s_081_v3d.jpg,3276.797033,2545.922433,819.199258,636.480608,68.583417,67000000000,18845,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_8_s_081_v3d.jpg
68,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_9_s_057_v3d.jpg,3303.506799,2582.112501,825.876700,645.528125,55.943173,68000000000,18974,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_9_s_057_v3d.jpg
69,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_9_s_031_v3d.jpg,3315.335548,2591.747716,828.833887,647.936929,24.272528,69000000000,17418,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_9_s_031_v3d.jpg
70,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_9_s_081_v3d.jpg,3305.304032,2626.413929,826.326008,656.603482,123.153797,70000000000,18945,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_9_s_081_v3d.jpg
71,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_10_s_052_v3d.jpg,3334.097558,2665.868372,833.524389,666.467093,111.340981,71000000000,19084,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_10_s_052_v3d.jpg
72,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_10_s_084_v3d.jpg,3304.872785,2718.368060,826.218196,679.592015,76.996634,72000000000,17580,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_10_s_084_v3d.jpg
73,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_10_s_022_v3d.jpg,3314.049065,2752.460838,828.512266,688.115209,58.092851,73000000000,17505,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_11_10_s_022_v3d.jpg
74,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_10_s_020_v3d.jpg,3336.177414,2759.555008,834.044353,689.888752,141.997564,74000000000,19093,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_10_s_020_v3d.jpg
75,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_9_s_080_v3d.jpg,3324.746027,2766.670015,831.186507,691.667504,115.470295,75000000000,18906,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_9_s_080_v3d.jpg
76,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_10_s_046_v3d.jpg,3391.357404,2813.929275,847.839351,703.482319,66.775363,76000000000,20564,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_10_s_046_v3d.jpg
77,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_11_s_014_v3d.jpg,3372.601432,2846.150543,843.150358,711.537636,133.444144,77000000000,19196,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_11_s_014_v3d.jpg
78,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_10_s_040_v3d.jpg,3352.218930,2877.198166,838.054732,719.299541,39.545207,78000000000,20524,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_10_s_040_v3d.jpg
79,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_11_s_047_v3d.jpg,3399.271073,2905.796053,849.817768,726.449013,132.425967,79000000000,20629,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_11_s_047_v3d.jpg
80,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_10_s_086_v3d.jpg,3364.015544,2954.485202,841.003886,738.621301,143.110756,80000000000,20590,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_10_s_086_v3d.jpg
81,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_10_s_062_v3d.jpg,3399.879269,2988.815608,849.969817,747.203902,26.868240,81000000000,20546,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_10_s_062_v3d.jpg
82,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_10_s_014_v3d.jpg,3425.871635,2997.879365,856.467909,749.469841,100.516601,82000000000,19096,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_10_s_014_v3d.jpg
83,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_11_s_089_v3d.jpg,3417.140647,3029.251519,854.285162,757.312880,47.363960,83000000000,20657,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_11_s_089_v3d.jpg
84,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_10_s_033_v3d.jpg,3373.806108,3060.515517,843.451527,765.128879,15.146841,84000000000,20511,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_10_s_033_v3d.jpg
85,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_11_s_010_v3d.jpg,3375.066001,3085.069632,843.766500,771.267408,0.021033,85000000000,20606,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_11_s_010_v3d.jpg
86,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_12_s_098_v3d.jpg,3358.973243,3154.939376,839.743311,788.734844,95.172971,86000000000,20772,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_12_s_098_v3d.jpg
87,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_12_s_009_v3d.jpg,3364.471416,3181.965855,841.117854,795.491464,116.761059,87000000000,20726,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_13_12_s_009_v3d.jpg
88,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_11_s_060_v3d.jpg,3355.270641,3225.305916,838.817660,806.326479,112.368429,88000000000,19194,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_11_s_060_v3d.jpg
89,/yh/study/cvpr_data/Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_11_s_071_v3d.jpg,3354.019290,3273.706647,838.504822,818.426662,115.210615,89000000000,19195,./Bearing_UAV_90K/cityc/uav_254k_37bc_b15_s100/blk_12_11_s_071_v3d.jpg
