sequence_index,frame_id,image_path,gt_x,gt_y,kf_predict_x,kf_predict_y,visual_measurement_x,visual_measurement_y,final_x,final_y,kf_velocity_x_m_per_frame,kf_velocity_y_m_per_frame,kf_speed_m_per_frame,estimated_heading_deg_enu,heading_valid,selected_patch_x,selected_patch_y,rnn_residual_x_m,rnn_residual_y_m,measurement_variance_x,measurement_variance_y,candidate_probability_max,candidate_probability_margin,candidate_count,error_measurement_m,error_final_m
21,21,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000021.jpg,-113.93445587158203,8.25656795501709,-6.052639313542637,41.91190937875575,-2.935952663421631,39.75375747680664,-4.432072347139978,40.76070465410055,2.5716057236600127,0.7612347262952208,2.6819087058434143,16.489561481369783,1,-3.932692766189575,37.63255310058594,0.9967401623725891,2.121206045150757,19.483417510986328,16.819730758666992,0.043996620923280716,0.0017250403761863708,36,115.38085174560547,114.22473856431759
22,22,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000022.jpg,-117.24945068359375,8.560468673706055,-1.8604666234799652,41.52193938039577,-3.3695602416992188,39.74720764160156,-2.638759896593326,40.58269306778134,2.3067106489457547,0.4306292490680881,2.3465625003636044,10.574561788683162,1,-3.932692766189575,37.63255310058594,0.5631325244903564,2.114656448364258,19.615299224853516,16.926109313964844,0.04373439401388168,0.0010781846940517426,36,118.07303619384766,119.0001399067158
23,23,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000023.jpg,-120.81004333496094,8.859625816345215,-0.3320492476475714,41.01332231684943,-13.613506317138672,54.06595230102539,-7.2574557092394425,47.99356032397168,-0.05177182523707202,2.8893999318361105,2.889863714430647,91.02650715419843,1,-13.303627967834473,51.96706771850586,-0.30987855792045593,2.098883867263794,19.149791717529297,16.53374481201172,0.04744640365242958,0.0018804892897605896,36,116.3387680053711,120.10684820835304
24,24,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000024.jpg,-124.06947326660156,9.133479118347168,-7.3092275344765145,50.88296025580779,-12.096307754516602,53.55635070800781,-9.809276961705443,52.31407722597413,-0.9059907335860659,3.395202783850328,3.514003578940812,104.94092222313174,1,-13.303627967834473,51.96706771850586,1.207320213317871,1.5892821550369263,18.878870010375977,16.320451736450195,0.053437452763319016,0.006598673760890961,36,120.46319580078125,122.14727386464993
25,25,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000025.jpg,-127.31895446777344,9.40649700164795,-10.715267695291509,55.70928000982446,-11.123137474060059,57.93596267700195,-10.931101680120813,56.915985070870754,-0.9800275690829466,3.8232892774499163,3.9468968741564723,104.37713366592362,1,-13.273048400878906,56.72522735595703,2.1499106884002686,1.2107341289520264,18.18589973449707,15.751850128173828,0.04650305584073067,0.0012067072093486786,36,125.92289733886719,125.71111221017783
26,26,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000026.jpg,-130.83126831054688,9.741641998291016,-11.911129249203759,60.73927434832067,-15.765576362609863,62.39708709716797,-13.943055880140289,61.6346679083354,-1.6815724466509188,4.14290420745907,4.471167763070138,112.09184913217257,1,-17.973814010620117,61.513404846191406,2.208237409591675,0.8836833238601685,17.979717254638672,15.5783109664917,0.056971773505210876,0.013576783239841461,36,126.54133605957031,127.88956307406947
27,27,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000027.jpg,-134.03652954101562,10.047489166259766,-15.624628326791207,65.77757211579447,-16.06448745727539,67.70624542236328,-15.852074274784915,66.80082062977647,-1.7605013773259992,4.509894750035032,4.841334088447139,111.32389276488382,1,-17.943235397338867,66.27156066894531,1.8787469863891602,1.4346837997436523,18.522506713867188,16.02816390991211,0.0548495389521122,0.0003154762089252472,36,131.3085479736328,131.10494307532224
28,28,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000028.jpg,-137.2352752685547,10.352712631225586,-17.612575652110912,71.3107153798115,-17.098724365234375,68.27677917480469,-17.35767826598146,69.76213681873995,-1.6721616136982098,3.9553547806978293,4.294293411437437,112.91664583284884,1,-17.943235397338867,66.27156066894531,0.844511866569519,2.005215644836426,20.36939239501953,17.562891006469727,0.05776228755712509,0.0074536241590976715,36,133.37161254882812,133.79132238453798
29,29,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000029.jpg,-140.4192352294922,10.665609359741211,-19.02983987967967,73.71749159943778,-17.141687393188477,81.8479232788086,-18.074049953160003,77.94693584145512,-1.3450862330286735,5.450806647265039,5.6143165283186525,103.8618399829843,1,-17.85150146484375,80.54603576660156,0.7098134756088257,1.3018884658813477,20.474040985107422,17.656599044799805,0.05957367271184921,0.006728295236825943,36,142.35264587402344,139.62493063002404
30,30,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000030.jpg,-143.60858154296875,10.979033470153809,-19.419136186188677,83.39774248872016,-16.593830108642578,82.63158416748047,-17.944484783238867,82.98758003730102,-0.845353870849854,5.307125668854059,5.374030706273502,99.05041656076095,1,-17.85150146484375,80.54603576660156,1.2576706409454346,2.085547924041748,19.548927307128906,16.87601089477539,0.06436095386743546,0.012200552970170975,36,145.83152770996094,144.8333386798487
31,31,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000031.jpg,-147.09031677246094,11.321191787719727,-18.789838654088722,88.29470570615507,-21.040180206298828,91.93756103515625,-19.950054128990338,90.22135474907664,-1.2388829660265313,5.983057952348964,6.109976551892558,101.69863389744853,1,-22.521699905395508,90.09236907958984,1.481520175933838,1.8451954126358032,19.708789825439453,17.014179229736328,0.0585266575217247,0.004724878817796707,36,149.62498474121094,149.63249012289864
32,32,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000032.jpg,-150.38534545898438,11.621426582336426,-21.18893709501687,96.2044127014256,-21.064531326293945,96.8524169921875,-21.123666887908822,96.55290185921999,-1.216698879539402,6.10558637156423,6.225635799185758,101.27005874955222,1,-22.49112319946289,94.85053253173828,1.4265919923782349,2.0018818378448486,18.9512996673584,16.377464294433594,0.057083260267972946,0.00013731792569160461,36,154.8812255859375,154.66718152122618
33,33,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000033.jpg,-153.68882751464844,11.922432899475098,-22.340365767448223,102.65848823078422,-21.072154998779297,101.5674819946289,-21.697034002448007,102.0901097129636,-0.9967588849313336,5.9045818342677405,5.988122820404918,99.58182607153032,1,-22.460546493530273,99.60868835449219,1.3883912563323975,1.958792805671692,19.95742416381836,17.21970558166504,0.05685648322105408,0.0015804693102836609,36,160.0731658935547,159.85006567564827
34,34,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000034.jpg,-156.9862060546875,12.222880363464355,-22.69379288737934,107.99469154723134,-20.570865631103516,111.11197662353516,-21.576122735544626,109.67690826980834,-0.6154613562322053,6.498054084221799,6.527135632303559,95.41061277349411,1,-22.399394989013672,109.12500762939453,1.8285298347473145,1.9869694709777832,18.81859588623047,16.269800186157227,0.06149567291140556,0.006744761019945145,36,168.48797607421875,166.83278520622883
35,35,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000035.jpg,-161.97410583496094,12.701958656311035,-22.191584091776832,116.17496235403013,-21.173553466796875,111.28205108642578,-21.667298796859725,113.5888520010323,-0.4359111181237225,5.582201448395331,5.599195613065398,94.46513533533633,1,-22.399394989013672,109.12500762939453,1.2258405685424805,2.1570398807525635,19.317462921142578,16.680049896240234,0.06850950419902802,0.022392239421606064,36,171.88027954101562,172.81251502705507
36,36,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000036.jpg,-166.95358276367188,13.180227279663086,-22.10320991498345,119.17105344942763,-21.61208152770996,116.00447845458984,-21.852088328156718,117.5084891347177,-0.34988902257541044,4.993318441484579,5.005562044984435,94.00824627477724,1,-22.368818283081055,113.88316345214844,0.7567359209060669,2.1213152408599854,19.705780029296875,17.003271102905273,0.04869125410914421,0.009418640285730362,36,178.0364532470703,178.71438081228013
37,37,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000037.jpg,-170.4643096923828,13.542064666748047,-22.20197735073213,122.50180757620228,-26.144638061523438,129.6844482421875,-24.241217753081653,126.31327910739572,-1.046367135522173,6.339323989625733,6.4251002192763655,99.37271689808684,1,-27.008455276489258,128.18765258789062,0.8638178706169128,1.4967994689941406,19.459117889404297,16.803972244262695,0.04700511321425438,0.0031269751489162445,36,185.2490692138672,184.65789834910353
38,38,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000038.jpg,-173.6732940673828,13.872800827026367,-25.287584888603824,132.65260309702145,-27.82655906677246,129.28549194335938,-26.58221834580892,130.8895168209339,-1.4881740478694807,5.717155727358001,5.907667188291384,104.59030046730634,1,-27.008455276489258,128.18765258789062,-0.818103015422821,1.0978368520736694,19.992610931396484,17.24492835998535,0.05260428786277771,0.0009586364030838013,36,185.98751831054688,187.9592944733742
39,39,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000039.jpg,-176.89031982421875,14.204366683959961,-28.0703923936784,136.6066725482919,-28.19047737121582,142.53408813476562,-28.132033426230272,139.72992583817438,-1.509147183632469,6.816098209896798,6.981168958621768,102.4844121202866,1,-26.916730880737305,142.46212768554688,-1.2737460136413574,0.07195399701595306,19.937255859375,17.199552536010742,0.05126303806900978,0.00396815687417984,36,196.4183349609375,194.64247679539056
40,40,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000040.jpg,-180.07899475097656,14.495210647583008,-29.64118060986274,146.5460240480712,-28.280506134033203,146.29391479492188,-28.871988138605385,146.4005927891394,-1.2478782755040705,6.765008074727157,6.879137623394276,100.45133942620927,1,-26.88615608215332,147.2202911376953,-1.3943493366241455,-0.9263801574707031,16.20545768737793,14.079794883728027,0.048324666917324066,0.0047755055129528046,36,201.0315399169922,200.65539785060278
41,41,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000041.jpg,-183.2713623046875,14.786392211914062,-30.119866414109456,153.16560086386656,-28.312192916870117,152.29693603515625,-29.17640081429193,152.70087059859486,-0.9193538145544002,6.597620758292019,6.661367059889545,97.93287090917939,1,-26.85558319091797,151.9784393310547,-1.4566099643707275,0.31849926710128784,17.52846336364746,15.181459426879883,0.04664138704538345,0.004811372607946396,36,207.17503356933594,206.79859889611618
42,42,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000042.jpg,-186.7760009765625,15.10605525970459,-30.095754628846333,159.29849135688687,-35.97024917602539,162.53746032714844,-32.97676247808667,160.9336748960563,-1.9303404743162424,7.190691446630288,7.445284267737897,105.0267638719218,1,-36.25718688964844,161.55477905273438,0.28693687915802,0.9826841354370117,20.064302444458008,17.309429168701172,0.04806816205382347,0.003593806177377701,36,210.89901733398438,211.94315372645448
43,43,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000043.jpg,-190.19520568847656,15.40483283996582,-34.90710295240291,168.12436634268659,-38.874996185302734,167.5792694091797,-37.002671070825585,167.82921516181165,-2.6546747627954725,7.085318185238345,7.5663089999214534,110.53959877185491,1,-40.95799255371094,166.34295654296875,2.082996368408203,1.2363089323043823,18.42387580871582,15.946828842163086,0.04899633303284645,0.004310131072998047,36,214.60397338867188,216.10447702159345
44,44,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000044.jpg,-193.5978240966797,15.702159881591797,-39.65734583362106,174.91453334705,-39.49720764160156,173.15325927734375,-39.57595367717261,173.99492212936738,-2.6266346036565804,6.757977482109289,7.250480604058076,111.2396954954032,1,-40.92742156982422,171.10110473632812,1.430215835571289,2.052150249481201,19.620800018310547,16.935497283935547,0.059595830738544464,0.012935731559991837,36,220.3130645751953,220.86044269527812
45,45,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000045.jpg,-196.71273803710938,15.974347114562988,-42.2025882808292,180.75289961147666,-35.696983337402344,192.29173278808594,-38.856358091764925,186.8459870534012,-1.4808707157803762,8.914363025081332,9.036528438498552,99.43194899079307,1,-36.07375717163086,190.10372924804688,0.37677231431007385,2.188000440597534,19.538177490234375,16.86281394958496,0.05408583953976631,0.0010972358286380768,36,238.77581787109375,232.62793044868218
46,46,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000046.jpg,-199.96063232421875,16.28047752380371,-40.3372288075453,195.76035007848253,-36.90864944458008,196.25244140625,-38.466680122702165,196.03495909085444,-0.8424866920190482,9.011267520153105,9.050564962807321,95.34120438283185,1,-36.04318618774414,194.8618927001953,-0.8654624819755554,1.390555500984192,17.31147003173828,14.999110221862793,0.05193893611431122,0.0005389973521232605,36,242.84945678710938,241.64430521140966
47,47,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000047.jpg,-203.51315307617188,16.61532211303711,-39.309166814721216,205.04622661100754,-41.9822998046875,204.2980194091797,-40.67784864112729,204.65312442335363,-1.315907464044492,8.8706297378064,8.967702292069204,98.43796667820547,1,-40.713436126708984,204.40821838378906,-1.2688634395599365,-0.11019961535930634,18.749507904052734,16.20893669128418,0.045111965388059616,0.0008714720606803894,36,247.62271118164062,248.74394760103678
48,48,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000048.jpg,-206.75160217285156,16.920562744140625,-41.993756105171784,213.52375416116004,-37.11896896362305,215.24664306640625,-39.44714483936615,214.44705922683116,-0.4343337791665157,9.201062171652087,9.211307774595966,92.70262635362695,1,-35.920902252197266,213.89451599121094,-1.1980650424957275,1.352127194404602,18.346189498901367,15.863999366760254,0.044865284115076065,0.0015074051916599274,36,260.9759826660156,258.8580658514978
49,49,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000049.jpg,-210.1930389404297,17.253925323486328,-39.88147861853267,223.64812139848326,-41.80188751220703,227.7694549560547,-40.883209216281074,225.85298780829845,-0.7795324763993864,9.969570157145125,10.000000000000002,94.4709279976464,1,-40.560585021972656,228.19900512695312,-1.2413032054901123,-0.4295566976070404,18.37821388244629,15.896344184875488,0.04568779468536377,0.002037644386291504,36,269.578125,268.6622178698798
50,50,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000050.jpg,-213.3181915283203,17.556650161743164,-41.66274169268046,235.82255796544356,-46.203304290771484,236.9448699951172,-44.038013961433045,236.42457320009348,-1.5534080569371174,9.878609386378372,10.000000000000002,98.93656239402587,1,-45.2308464050293,237.74533081054688,-0.9724572896957397,-0.8004626035690308,18.269609451293945,15.807034492492676,0.04489484801888466,0.0009437203407287598,36,275.78717041015625,276.692873511766
51,51,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000051.jpg,-216.74961853027344,17.889041900634766,-45.59142201837016,246.30318258647185,-41.264774322509766,246.67860412597656,-43.451459641717264,246.49419693677993,-0.8124906258452927,9.946963431996984,9.980091308929579,94.66968280063266,1,-40.43830871582031,247.23162841796875,-0.8264672756195068,-0.5530201196670532,20.42015838623047,17.60762596130371,0.04623086750507355,0.00031739845871925354,36,288.3393859863281,286.86681366666176
52,52,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000052.jpg,-219.85296630859375,18.18168067932129,-44.26395026756256,256.44116036877693,-48.640228271484375,255.68711853027344,-46.6113271078055,256.0270046643466,-1.6154763111240298,9.800553784689047,9.932805152543047,99.36019314994995,1,-49.83998107910156,256.8079528808594,1.1997519731521606,-1.1208336353302002,18.125,15.69608211517334,0.04932704567909241,0.004277918487787247,36,292.7842712402344,294.25000202976673
53,53,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000053.jpg,-223.26548767089844,18.50347328186035,-48.22680341892953,265.8275584490356,-48.65566635131836,263.3297424316406,-48.438812724055055,264.55741451391617,-1.6883320652643883,9.34930323027496,9.500522935829887,100.23636615727605,1,-49.80941390991211,261.5661315917969,1.1537487506866455,1.7636237144470215,20.64488983154297,17.793352127075195,0.0651080310344696,0.01054149866104126,36,300.7132873535156,301.83920929660087
54,54,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000054.jpg,-226.6659393310547,18.824125289916992,-50.127144789319445,273.90671774419116,-54.455780029296875,282.3896789550781,-52.330043646694236,278.3420570903004,-2.181293317581664,9.759198710072134,10.000000000000002,102.59918337061613,1,-54.41856384277344,280.6287536621094,-0.037216417491436005,1.7609339952468872,20.363069534301758,17.55630874633789,0.04066261276602745,0.0016047954559326172,36,314.8382873535156,312.63806781967014
55,55,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000055.jpg,-229.90402221679688,19.161306381225586,-54.51133696427589,288.10125580037254,-59.07650375366211,292.1744689941406,-57.01094604422747,290.3823524206963,-2.756616408820896,9.6125473197597,10.0,106.00144751089208,1,-59.08885192871094,290.1750793457031,0.012347045354545116,1.9993788003921509,17.609283447265625,15.248113632202148,0.051156867295503616,0.0012068338692188263,36,322.0531311035156,321.6409047418543
56,56,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000056.jpg,-233.15289306640625,19.499608993530273,-59.76756245304836,299.994899740456,-59.81630325317383,299.7500915527344,-59.79196907828814,299.8689720488152,-2.7650039039220684,9.567776068006118,9.959296434799745,106.1188330548384,1,-59.02772521972656,299.6913757324219,-0.788576602935791,0.0587046816945076,19.91010856628418,17.181747436523438,0.04914586618542671,0.00025284290313720703,36,329.52374267578125,329.63766427099955
57,57,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000057.jpg,-236.7150115966797,19.870529174804688,-62.55697298221021,309.4367481168213,-64.28630065917969,306.2060546875,-63.46027699056111,307.7054543866921,-3.074687379934418,8.954026501867357,9.4672220360817,108.95175422254265,1,-63.72858428955078,304.47955322265625,-0.557714581489563,1.7264963388442993,18.918928146362305,16.342374801635742,0.05071067065000534,0.0039757899940013885,36,334.2449645996094,335.95557330571165
