sequence_index,frame_id,timestamp_ns,dt_seconds,image_path,active_waypoint_from,active_waypoint_to,waypoint_switched_after_frame,gt_x,gt_y,raw_gps_x,raw_gps_y,prediction_x,prediction_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,visual_measurement_x,visual_measurement_y,gated_measurement_x,gated_measurement_y,visual_innovation_m,measurement_var_x,measurement_var_y,hardms_support,recovery_proposal_index,recovery_proposal_score,recovery_center_x,recovery_center_y,final_x,final_y,vx,vy,waypoint_confirmation_count,error_m
12,12,1782720774262978891,0.33436871,/yh/study/new_data/model_dataset_flight/vi/vi_000012.jpg,0,1,0,-61.281715393066406,2.0263473987579346,-54.585689544677734,1.3803616762161255,-54.46619805591018,3.1576580073191893,-37.266056060791016,4.535549163818359,-42.0279541015625,-0.19259993731975555,-42.0279541015625,-0.19259993731975555,-52.53502501316025,2.6374939188279023,12.881542646883682,400.0,400.0,0.5303964614868164,1,0.9475189447402954,-44.52263259887695,2.096752643585205,-54.109657430666545,3.0616233044549226,-9.346950662136079,0.9972511291503907,0,7.246393007347861
13,13,1782720774596477240,0.333498349,/yh/study/new_data/model_dataset_flight/vi/vi_000013.jpg,0,1,0,-64.62455749511719,2.3488411903381348,-64.62455749511719,2.3488411903381348,-57.226850044673384,3.3942049095649636,-37.266056060791016,4.535549163818359,-41.99738311767578,4.565558910369873,-41.99738311767578,4.565558910369873,-55.23273963735904,3.5475792341457946,15.274447062847004,400.0,400.0,0.525850772857666,1,0.7860368490219116,-47.28328323364258,2.333299398422241,-56.8687341281226,3.4217489144611597,-9.346950662136079,0.9972511291503907,0,7.829682438292255
14,14,1782720774930314199,0.333836959,/yh/study/new_data/model_dataset_flight/vi/vi_000014.jpg,0,1,0,-67.96265411376953,2.678952693939209,-64.62455749511719,2.3488411903381348,-59.98909171309314,3.7546681987760424,-37.143768310546875,23.568185806274414,-41.96681213378906,9.323718070983887,-41.96681213378906,9.323718070983887,-58.078242375772994,4.345138189599596,18.863108909025016,400.0,400.0,0.4743218421936035,0,0.721904993057251,-48.984619140625,12.637327194213867,-59.65642709829584,3.8574646193050195,-9.346950662136079,0.9972511291503907,0,8.389415807481136
15,15,1782720775264162792,0.333848593,/yh/study/new_data/model_dataset_flight/vi/vi_000015.jpg,0,1,0,-71.30087280273438,3.009075880050659,-64.62455749511719,2.3488411903381348,-62.77689342569039,4.190395505639539,-75.14722442626953,0.017425041645765305,-70.38533782958984,4.745584964752197,-70.38533782958984,4.745584964752197,-64.77158995038246,4.335948844252372,7.62867364505382,400.0,400.0,0.42507603764533997,4,0.7045040726661682,-62.776893615722656,4.190395355224609,-63.11286545396338,4.214911440665398,-9.346950662136079,0.9972511291503907,0,8.276321872835231
16,16,1782720775598401676,0.334238884,/yh/study/new_data/model_dataset_flight/vi/vi_000016.jpg,0,1,0,-74.64299774169922,3.3395848274230957,-74.64299774169922,3.3395848274230957,-66.2369798120788,4.548231545140364,-79.81743621826172,9.563739776611328,-75.11666870117188,4.775583744049072,-75.11666870117188,4.775583744049072,-68.23632458874178,4.599422013300718,8.88259893214996,400.0,400.0,0.4522172212600708,4,0.7719810009002686,-66.23697662353516,4.548231601715088,-66.56254949587,4.5565673082996865,-9.346950662136079,0.9972511291503907,0,8.171578195935288
17,17,1782720775932325596,0.33392392,/yh/study/new_data/model_dataset_flight/vi/vi_000017.jpg,0,1,0,-77.97047424316406,3.6625680923461914,-74.64299774169922,3.3395848274230957,-69.68371990101707,4.889573314570011,-75.14722442626953,0.017425041645765305,-70.38533782958984,4.745584964752197,-70.38533782958984,4.745584964752197,-70.38533782958984,4.745584964752197,0.7162404362907794,400.0,400.0,0.4231663942337036,1,0.9457636475563049,-59.74015808105469,3.828667640686035,-69.79415057336104,4.866910367070331,-9.346950662136079,0.9972511291503907,0,8.264545303165137
18,18,1782720776265759767,0.333434171,/yh/study/new_data/model_dataset_flight/vi/vi_000018.jpg,0,1,0,-81.29307556152344,3.9850776195526123,-74.64299774169922,3.3395848274230957,-72.91074331876828,5.199427970597406,-89.2495346069336,14.381888389587402,-79.84799194335938,4.805581092834473,-79.84799194335938,4.805581092834473,-74.90752794106429,5.08606496004181,6.948419521194342,400.0,400.0,0.47130608558654785,4,1.0097413063049316,-72.9107437133789,5.199428081512451,-73.21461105010708,5.182176555271673,-9.346950662136079,0.9972511291503907,0,8.166678316433996
19,19,1782720776599687157,0.33392739,/yh/study/new_data/model_dataset_flight/vi/vi_000019.jpg,0,1,0,-84.62059020996094,4.3080644607543945,-84.62059020996094,4.3080644607543945,-76.33581388917295,5.515186022003416,-79.78688049316406,14.321898460388184,-75.11666870117188,4.775583744049072,-75.11666870117188,4.775583744049072,-75.11666870117188,4.775583744049072,1.425947586337394,400.0,400.0,0.45983463525772095,1,0.9910783171653748,-66.39225006103516,4.454280376434326,-76.15624769925907,5.406251036727673,-9.346950662136079,0.9972511291503907,0,8.535286046414774
20,20,1782720776933383829,0.333696672,/yh/study/new_data/model_dataset_flight/vi/vi_000020.jpg,0,1,0,-87.91920471191406,4.623467922210693,-84.62059020996094,4.3080644607543945,-79.27529402856207,5.7390304196734006,-84.5793228149414,4.835577011108398,-79.84799194335938,4.805581092834473,-79.84799194335938,4.805581092834473,-79.84799194335938,4.805581092834473,1.095130379173743,400.0,400.0,0.47893649339675903,1,1.088889241218567,-69.33172607421875,4.678124904632568,-79.35702030651191,5.605823475547666,-9.346950662136079,0.9972511291503907,0,8.61835391622343
21,21,1782720777267388381,0.334004552,/yh/study/new_data/model_dataset_flight/vi/vi_000021.jpg,0,1,0,-91.22086334228516,4.939162731170654,-84.62059020996094,4.3080644607543945,-82.47894437498478,5.938909892171036,-84.51820373535156,14.35189437866211,-79.84799194335938,4.805581092834473,-79.84799194335938,4.805581092834473,-80.64211798767164,5.147664782947517,2.8646718598962213,400.0,400.0,0.48339566588401794,1,0.9841954708099365,-72.5353775024414,4.878004550933838,-82.2246237136145,5.829356816892067,-9.346950662136079,0.9972511291503907,0,9.04017549424333
22,22,1782720777600781649,0.333393268,/yh/study/new_data/model_dataset_flight/vi/vi_000022.jpg,0,1,0,-94.5164794921875,5.254280090332031,-94.5164794921875,5.254280090332031,-85.34083414069882,6.161833629856205,-89.2495346069336,14.381888389587402,-84.5793228149414,4.835577011108398,-84.5793228149414,4.835577011108398,-84.5793228149414,4.835577011108398,1.5293319188551497,400.0,400.0,0.4805278778076172,1,1.118881344795227,-75.39727020263672,5.10092830657959,-85.23840923215688,5.983449266704072,-9.346950662136079,0.9972511291503907,0,9.30667907676179
23,23,1782720777935310192,0.334528543,/yh/study/new_data/model_dataset_flight/vi/vi_000023.jpg,0,1,0,-97.71556854248047,5.570963382720947,-94.5164794921875,5.254280090332031,-88.36523101865416,6.3170582339438575,-89.2495346069336,14.381888389587402,-89.3106460571289,4.86557149887085,-89.3106460571289,4.86557149887085,-89.3106460571289,4.86557149887085,1.732230740134556,400.0,400.0,0.4722486734390259,4,1.1609448194503784,-88.365234375,6.317058086395264,-88.48899091606863,6.127050838122327,-9.346950662136079,0.9972511291503907,0,9.243320180230603
24,24,1782720778302036009,0.366725817,/yh/study/new_data/model_dataset_flight/vi/vi_000024.jpg,0,1,0,-101.2225570678711,5.918126583099365,-94.5164794921875,5.254280090332031,-91.91675903409917,6.492768573214176,-89.2495346069336,14.381888389587402,-94.0419692993164,4.895564079284668,-94.0419692993164,4.895564079284668,-93.515567751148,5.291181836316387,2.6584922168051053,400.0,400.0,0.4674680233001709,4,1.091826319694519,-91.91675567626953,6.49276876449585,-92.12266090868033,6.338022755931048,-9.346950662136079,0.9972511291503907,0,9.10957863482244
25,25,1782720778635593961,0.333557952,/yh/study/new_data/model_dataset_flight/vi/vi_000025.jpg,0,1,0,-104.41236877441406,6.233891487121582,-104.41236877441406,6.233891487121582,-95.24041062898749,6.67066380020014,-89.2495346069336,14.381888389587402,-94.0419692993164,4.895564079284668,-94.0419692993164,4.895564079284668,-94.12130517613245,5.0130742896788725,2.14178445224023,400.0,400.0,0.4676239490509033,4,1.0385520458221436,-95.24040985107422,6.670663833618164,-95.09993673257691,6.4625975660501815,-9.346950662136079,0.9972511291503907,0,9.315240040083467
26,26,1782720778969481734,0.333887773,/yh/study/new_data/model_dataset_flight/vi/vi_000026.jpg,0,1,0,-107.75296020507812,6.5345540046691895,-104.41236877441406,6.233891487121582,-98.2207692734984,6.795567524683941,-89.2495346069336,14.381888389587402,-98.77330017089844,4.92555570602417,-98.77330017089844,4.92555570602417,-98.77330017089844,4.92555570602417,1.949931946122456,400.0,400.0,0.44575250148773193,4,0.9757533073425293,-98.22077178955078,6.795567512512207,-98.2884976661085,6.566344335110858,-9.346950662136079,0.9972511291503907,0,9.464515929336745
27,27,1782720779303244069,0.333762335,/yh/study/new_data/model_dataset_flight/vi/vi_000027.jpg,0,1,0,-111.09230041503906,6.835103988647461,-104.41236877441406,6.233891487121582,-101.40815774423284,6.899189200557479,-122.33829498291016,19.349964141845703,-122.39938354492188,9.833647727966309,-122.39938354492188,9.833647727966309,-103.38889707984707,7.176085723378765,21.195344004393878,400.0,400.0,0.5045255422592163,7,0.9094841480255127,-111.35172271728516,7.960094451904297,-101.64566805910843,6.932391843197404,-9.346950662136079,0.9972511291503907,0,9.447133310944567
28,28,1782720779636923744,0.333679675,/yh/study/new_data/model_dataset_flight/vi/vi_000028.jpg,0,1,0,-114.4308090209961,7.135579586029053,-114.4308090209961,7.135579586029053,-104.76455551829103,7.26515427586569,-122.33829498291016,19.349964141845703,-122.39938354492188,9.833647727966309,-122.39938354492188,9.833647727966309,-106.74367356865673,7.553410659518648,17.82089554826941,400.0,400.0,0.523938000202179,7,1.099156379699707,-114.70812225341797,8.326059341430664,-104.99710113976876,7.29902429178976,-9.346950662136079,0.9972511291503907,0,9.43512366427552
29,29,1782720779970840176,0.333916432,/yh/study/new_data/model_dataset_flight/vi/vi_000029.jpg,0,1,0,-117.76180267333984,7.465998649597168,-114.4308090209961,7.135579586029053,-108.11820155494928,7.6320228306436295,-122.33829498291016,19.349964141845703,-117.60696411132812,19.31998062133789,-117.60696411132812,19.31998062133789,-109.37877028634617,9.18475154919831,15.054732550543296,400.0,400.0,0.5352157950401306,3,1.2199527025222778,-107.05729675292969,17.57558822631836,-108.26359425474851,7.811112962600417,-9.346950662136079,0.9972511291503907,0,9.504476158739047
30,30,1782720780304464605,0.333624429,/yh/study/new_data/model_dataset_flight/vi/vi_000030.jpg,0,1,0,-121.08988952636719,7.79612922668457,-114.4308090209961,7.135579586029053,-111.38196533229484,8.143820301132822,-122.33829498291016,19.349964141845703,-122.39938354492188,9.833647727966309,-122.39938354492188,9.833647727966309,-113.35884766872933,8.447030175466269,11.146255909694725,400.0,400.0,0.5424467325210571,4,1.3172932863235474,-111.38196563720703,8.143820762634277,-111.60612807111282,8.178201890069385,-9.346950662136079,0.9972511291503907,0,9.491454622989798
31,31,1782720780638152666,0.333688061,/yh/study/new_data/model_dataset_flight/vi/vi_000031.jpg,0,1,0,-124.41860961914062,8.126322746276855,-124.41860961914062,8.126322746276855,-114.72509391382367,8.510972685685639,-122.33829498291016,19.349964141845703,-122.39938354492188,9.833647727966309,-122.39938354492188,9.833647727966309,-116.69603471123182,8.850667214802789,7.787438000360169,400.0,400.0,0.5414748191833496,4,1.3779116868972778,-114.72509765625,8.51097297668457,-114.9451583996769,8.548901121687178,-9.346950662136079,0.9972511291503907,0,9.482871426467998
32,32,1782720780971997876,0.33384521,/yh/study/new_data/model_dataset_flight/vi/vi_000032.jpg,0,1,0,-127.7506332397461,8.479126930236816,-124.41860961914062,8.126322746276855,-118.06559310633736,8.881828634321128,-122.33829498291016,19.349964141845703,-122.39938354492188,9.833647727966309,-122.39938354492188,9.833647727966309,-120.01903465457184,9.310857907950858,4.437082279222924,400.0,400.0,0.515713632106781,1,1.3900686502456665,-108.12202453613281,7.8209228515625,-118.28069226626464,8.929070301943776,-9.346950662136079,0.9972511291503907,0,9.480623981519674
33,33,1782720781305448812,0.333450936,/yh/study/new_data/model_dataset_flight/vi/vi_000033.jpg,0,1,0,-131.07872009277344,8.831513404846191,-124.41860961914062,8.126322746276855,-121.39744171329973,9.261604624386031,-122.33829498291016,19.349964141845703,-122.39938354492188,9.833647727966309,-122.39938354492188,9.833647727966309,-122.39938354492188,9.833647727966309,1.1537420622947314,400.0,400.0,0.54529869556427,1,1.5153098106384277,-111.45387268066406,8.200698852539062,-121.50638780110542,9.323805698564561,-9.346950662136079,0.9972511291503907,0,9.584982900588024
34,34,1782720781638859250,0.333410438,/yh/study/new_data/model_dataset_flight/vi/vi_000034.jpg,0,1,0,-134.4064178466797,9.183857917785645,-134.4064178466797,9.183857917785645,-124.6227587153326,9.656299634330587,-122.33829498291016,19.349964141845703,-122.39938354492188,9.833647727966309,-122.39938354492188,9.833647727966309,-122.62909101074881,9.81532505273792,2.23043706360774,400.0,400.0,0.5486871004104614,1,1.526933193206787,-114.67919158935547,8.595394134521484,-124.40840226889746,9.673397831539821,-9.346950662136079,0.9972511291503907,0,10.009993247786658
35,35,1782720782005502778,0.366643528,/yh/study/new_data/model_dataset_flight/vi/vi_000035.jpg,0,1,0,-137.9134521484375,9.491893768310547,-134.4064178466797,9.183857917785645,-127.83540123570496,10.039033503833505,-122.33829498291016,19.349964141845703,-127.1307144165039,9.863629341125488,-127.1307144165039,9.863629341125488,-127.1307144165039,9.863629341125488,0.7261887726004889,400.0,400.0,0.5388419032096863,1,1.561948537826538,-117.89183807373047,8.978128433227539,-127.75969508593836,10.020189425230312,-9.346950662136079,0.9972511291503907,0,10.16749127294297
36,36,1782720782338982470,0.333479692,/yh/study/new_data/model_dataset_flight/vi/vi_000036.jpg,0,1,0,-141.10328674316406,9.772066116333008,-134.4064178466797,9.183857917785645,-130.87671331388668,10.352752424626036,-122.33829498291016,19.349964141845703,-127.1307144165039,9.863629341125488,-127.1307144165039,9.863629341125488,-128.89354744537076,10.093806217946886,3.7777968619297226,400.0,400.0,0.5012338161468506,1,1.436835527420044,-120.93314361572266,9.291847229003906,-130.6657343392006,10.32520444891138,-9.346950662136079,0.9972511291503907,0,10.452198916995926
37,37,1782720782672356515,0.333374045,/yh/study/new_data/model_dataset_flight/vi/vi_000037.jpg,0,1,0,-144.29208374023438,10.052149772644043,-144.29208374023438,10.052149772644043,-133.78176508985234,10.657662091717064,-122.33829498291016,19.349964141845703,-127.1307144165039,9.863629341125488,-127.1307144165039,9.863629341125488,-131.79586719599504,10.420576547718396,6.698280605383796,400.0,400.0,0.5029087662696838,1,1.3813464641571045,-123.83820343017578,9.596756935119629,-133.57231088113133,10.632656493407588,-9.346950662136079,0.9972511291503907,0,10.73547941191328
38,38,1782720783005941350,0.333584835,/yh/study/new_data/model_dataset_flight/vi/vi_000038.jpg,0,1,0,-147.48928833007812,10.328798294067383,-144.29208374023438,10.052149772644043,-136.69031187551315,10.965324346778784,-122.33829498291016,19.349964141845703,-131.86204528808594,9.893610000610352,-131.86204528808594,9.893610000610352,-134.73783215850312,10.531938889403381,4.945778996179389,400.0,400.0,0.4639626741409302,1,1.4406838417053223,-126.74674224853516,9.9044189453125,-136.48591314160535,10.91995463665589,-9.346950662136079,0.9972511291503907,0,11.019243683650927
39,39,1782720783339513911,0.333572561,/yh/study/new_data/model_dataset_flight/vi/vi_000039.jpg,0,1,0,-150.68637084960938,10.605437278747559,-144.29208374023438,10.052149772644043,-139.60379941151473,11.252610249766727,-122.33829498291016,19.349964141845703,-131.86204528808594,9.893610000610352,-131.86204528808594,9.893610000610352,-137.63391992130053,10.906814364838327,7.860129679899294,400.0,400.0,0.42521578073501587,1,1.246617078781128,-129.66024780273438,10.191704750061035,-139.39890520500649,11.216642783833814,-9.346950662136079,0.9972511291503907,0,11.304001629844993
40,40,1782720783705925802,0.366411891,/yh/study/new_data/model_dataset_flight/vi/vi_000040.jpg,0,1,0,-154.1981964111328,10.909310340881348,-154.1981964111328,10.909310340881348,-142.82373907220347,11.582047455867693,-145.9949493408203,19.499858856201172,-146.05601501464844,9.983542442321777,-146.05601501464844,9.983542442321777,-144.61648832106567,10.695452773555637,3.605943156296277,400.0,400.0,0.4271180033683777,4,1.1454037427902222,-142.82374572753906,11.582047462463379,-143.01089434162992,11.489490804821553,-9.346950662136079,0.9972511291503907,0,11.202336227994657
41,41,1782720784039591905,0.333666103,/yh/study/new_data/model_dataset_flight/vi/vi_000041.jpg,0,1,0,-157.47799682617188,11.261993408203125,-154.1981964111328,10.909310340881348,-146.12965494399813,11.822239702797514,-160.18893432617188,19.58977699279785,-150.787353515625,10.013516426086426,-150.787353515625,10.013516426086426,-147.99401615607698,11.098252637377243,4.9965624058798115,400.0,400.0,0.4290541410446167,4,1.2549256086349487,-146.12965393066406,11.822239875793457,-146.32318657587692,11.74708559783001,-9.346950662136079,0.9972511291503907,0,11.165352934525735
42,42,1782720784373069947,0.333478042,/yh/study/new_data/model_dataset_flight/vi/vi_000042.jpg,0,1,0,-160.7559356689453,11.614477157592773,-154.1981964111328,10.909310340881348,-149.44018938135667,12.07964695176137,-145.9949493408203,19.499858856201172,-146.05601501464844,9.983542442321777,-146.05601501464844,9.983542442321777,-147.7399153417251,11.02652388670445,3.98073991348067,400.0,400.0,0.42714089155197144,1,1.2715402841567993,-139.4966278076172,11.018741607666016,-149.2645518160243,11.970859799319717,-9.346950662136079,0.9972511291503907,0,11.496908777688816
43,43,1782720784706438142,0.333368195,/yh/study/new_data/model_dataset_flight/vi/vi_000043.jpg,0,1,0,-164.03280639648438,11.966845512390137,-164.03280639648438,11.966845512390137,-152.38052788701467,12.303311608206295,-160.21946716308594,14.831619262695312,-155.5186767578125,10.043489456176758,-155.5186767578125,10.043489456176758,-154.00350951477557,11.134581256093137,3.867140350969064,400.0,400.0,0.43108057975769043,4,1.3798365592956543,-152.38052368164062,12.303311347961426,-152.54748398255578,12.183084334531987,-9.346950662136079,0.9972511291503907,0,11.487357841561826
44,44,1782720785039844904,0.333406762,/yh/study/new_data/model_dataset_flight/vi/vi_000044.jpg,0,1,0,-167.38104248046875,12.304368019104004,-164.03280639648438,11.966845512390137,-155.66382053739233,12.515574604402863,-169.68212890625,14.891556739807129,-160.21946716308594,14.831619262695312,-160.21946716308594,14.831619262695312,-157.44665179737171,13.42194798135095,5.110575215902666,400.0,400.0,0.43244874477386475,4,1.390892744064331,-155.663818359375,12.51557445526123,-155.84658344556146,12.608489418034772,-9.346950662136079,0.9972511291503907,0,11.538467621536316
45,45,1782720785373383930,0.333539026,/yh/study/new_data/model_dataset_flight/vi/vi_000045.jpg,0,1,0,-170.73062133789062,12.642024993896484,-164.03280639648438,11.966845512390137,-158.9641562654804,12.941111588328994,-169.68212890625,14.891556739807129,-160.21946716308594,14.831619262695312,-160.21946716308594,14.831619262695312,-160.07048723827612,14.607254372916454,2.2693225236808394,400.0,400.0,0.432228147983551,4,1.4268826246261597,-158.9641571044922,12.94111156463623,-159.0772475966794,13.111427985600644,-9.346950662136079,0.9972511291503907,0,11.66282378847302
46,46,1782720785707092258,0.333708328,/yh/study/new_data/model_dataset_flight/vi/vi_000046.jpg,0,1,0,-174.08189392089844,12.979852676391602,-174.08189392089844,12.979852676391602,-162.19640287403934,13.444218992505533,-169.68212890625,14.891556739807129,-160.21946716308594,14.831619262695312,-160.21946716308594,14.831619262695312,-160.5593194571367,14.59311319394549,2.4151923970908595,400.0,400.0,0.4322868883609772,4,1.4575570821762085,-162.19639587402344,13.444218635559082,-162.02943581952263,13.561395355533323,-9.346950662136079,0.9972511291503907,0,12.06647994127047
47,47,1782720786073694884,0.366602626,/yh/study/new_data/model_dataset_flight/vi/vi_000047.jpg,0,1,0,-179.34275817871094,13.486869812011719,-174.08189392089844,12.979852676391602,-165.45605247735415,13.926990238261322,-169.68212890625,14.891556739807129,-164.9508056640625,14.861588478088379,-164.9508056640625,14.861588478088379,-164.9508056640625,14.861588478088379,1.062425626681322,400.0,400.0,0.4335813820362091,4,1.4558887481689453,-165.4560546875,13.926990509033203,-165.40413033769315,14.023035060432663,-9.346950662136079,0.9972511291503907,0,13.948936133770582
