sequence_index,frame_id,timestamp_ns,dt_seconds,image_path,active_waypoint_from,active_waypoint_to,waypoint_switched_after_frame,gt_x,gt_y,raw_gps_x,raw_gps_y,prediction_x,prediction_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,visual_measurement_x,visual_measurement_y,gated_measurement_x,gated_measurement_y,visual_innovation_m,measurement_var_x,measurement_var_y,hardms_support,recovery_proposal_index,recovery_proposal_score,recovery_center_x,recovery_center_y,final_x,final_y,vx,vy,waypoint_confirmation_count,error_m
22,22,1782878162141587886,0.333383029,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000022.jpg,0,1,0,-117.24945068359375,8.560468673706055,-117.24945068359375,8.560468673706055,-107.98471753128068,6.824336870264217,-122.4604721069336,0.3173305094242096,-117.69860076904297,5.045505523681641,-117.69860076904297,5.045505523681641,-109.95200414609307,6.4640822725420035,9.875412321339498,400.0,400.0,0.46624499559402466,4,1.0412806272506714,-107.9847183227539,6.824337005615234,-108.24990494647383,6.775775066985483,-9.347233045101166,0.9946034386754037,0,9.174799983889706
23,23,1782878162507225263,0.365637377,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000023.jpg,0,1,0,-120.81004333496094,8.859625816345215,-117.24945068359375,8.560468673706055,-111.66760271929235,7.139439259457938,-122.4604721069336,0.3173305094242096,-122.429931640625,5.075489044189453,-122.429931640625,5.075489044189453,-113.63180923819917,6.762752717245521,10.958449447894537,400.0,400.0,0.5269487500190735,4,1.126979112625122,-111.6676025390625,7.139439105987549,-111.92718496505371,7.0896577636557545,-9.347233045101166,0.9946034386754037,0,9.057480870936034
24,24,1782878162841936428,0.334711165,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000024.jpg,0,1,0,-124.06947326660156,9.133479118347168,-117.24945068359375,8.560468673706055,-115.05580822710603,7.422562639327805,-122.33829498291016,19.349964141845703,-122.39938354492188,9.833647727966309,-122.39938354492188,9.833647727966309,-116.95601010565653,8.046447901818537,7.729258033801761,400.0,400.0,0.5297864079475403,4,1.3331488370895386,-115.0558090209961,7.422562599182129,-115.29996330461368,7.502725045406206,-9.347233045101166,0.9946034386754037,0,8.919846625352825
25,25,1782878163175625622,0.333689194,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000025.jpg,0,1,0,-127.31895446777344,9.40649700164795,-127.31895446777344,9.40649700164795,-118.41903396556366,7.83461346520743,-122.4604721069336,0.3173305094242096,-117.69860076904297,5.045505523681641,-117.69860076904297,5.045505523681641,-117.91884610498592,5.898170307216299,2.8806504647616036,400.0,400.0,0.5203463435173035,1,1.3280433416366577,-108.47517395019531,6.776524543762207,-118.35643753658657,7.592275663431602,-9.347233045101166,0.9946034386754037,0,9.14429378387696
26,26,1782878163541673173,0.366047551,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000026.jpg,0,1,0,-130.83126831054688,9.741641998291016,-127.31895446777344,9.40649700164795,-121.77796930137212,7.956347816374913,-127.10016632080078,14.621788024902344,-122.429931640625,5.075489044189453,-122.429931640625,5.075489044189453,-122.21942249883138,6.005676374421397,2.9537098972448184,400.0,400.0,0.5482044219970703,1,1.36488676071167,-111.8341064453125,6.898259162902832,-121.8323740904323,7.715946639226397,-9.347233045101166,0.9946034386754037,0,9.224073876143203
27,27,1782878163875720493,0.33404732,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000027.jpg,0,1,0,-134.03652954101562,10.047489166259766,-127.31895446777344,9.40649700164795,-124.95479223856378,8.0481912523787,-122.4604721069336,0.3173305094242096,-122.429931640625,5.075489044189453,-122.429931640625,5.075489044189453,-123.66007192196035,6.5238227596006935,3.900240948659072,400.0,400.0,0.5431360006332397,1,1.27681303024292,-115.01093292236328,6.990102291107178,-124.79893669212903,7.864691170265909,-9.347233045101166,0.9946034386754037,0,9.491982339486073
28,28,1782878164209087683,0.33336719,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000028.jpg,0,1,0,-137.2352752685547,10.352712631225586,-137.2352752685547,10.352712631225586,-127.91499750664956,8.196259323781465,-122.4604721069336,0.3173305094242096,-127.1612548828125,5.105471134185791,-127.1612548828125,5.105471134185791,-127.44114932109805,6.253202994940339,3.1813675637896472,400.0,400.0,0.533707320690155,1,1.2892401218414307,-117.97113800048828,7.1381707191467285,-127.85917904548538,7.967370794631582,-9.347233045101166,0.9946034386754037,0,9.674762842657191
29,29,1782878164542626883,0.3335392,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000029.jpg,0,1,0,-140.4192352294922,10.665609359741211,-137.2352752685547,10.352712631225586,-130.97684767756198,8.299110029884625,-122.33829498291016,19.349964141845703,-131.86204528808594,9.893610000610352,-131.86204528808594,9.893610000610352,-131.86204528808594,9.893610000610352,1.8237337980970991,400.0,400.0,0.4211769700050354,4,1.3285472393035889,-130.9768524169922,8.299110412597656,-131.07909201984782,8.483282014584368,-9.347233045101166,0.9946034386754037,0,9.591706199529106
30,30,1782878164876728425,0.334101542,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000030.jpg,0,1,0,-143.60858154296875,10.979033470153809,-137.2352752685547,10.352712631225586,-134.20201699364947,8.815580557124322,-122.33829498291016,19.349964141845703,-131.86204528808594,9.893610000610352,-131.86204528808594,9.893610000610352,-132.38552047293732,9.652443981011768,2.576356936424121,400.0,400.0,0.4213201701641083,4,1.3270970582962036,-134.20201110839844,8.815580368041992,-133.99587690974704,8.910549688332678,-9.347233045101166,0.9946034386754037,0,9.8327369293203
31,31,1782878165241459634,0.364731209,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000031.jpg,0,1,0,-147.09031677246094,11.321191787719727,-147.09031677246094,11.321191787719727,-137.40510451909154,9.273312602996315,-122.33829498291016,19.349964141845703,-131.86204528808594,9.893610000610352,-131.86204528808594,9.893610000610352,-135.41751090180855,9.495734752378839,5.577658514100979,400.0,400.0,0.4548959732055664,1,1.318846583366394,-127.46124267578125,8.21522331237793,-137.181249574922,9.298363145219406,-9.347233045101166,0.9946034386754037,0,10.11342911391888
32,32,1782878165575240653,0.333781019,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000032.jpg,0,1,0,-150.38534545898438,11.621426582336426,-147.09031677246094,11.321191787719727,-140.30117854554632,9.630342894481387,-122.33829498291016,19.349964141845703,-131.86204528808594,9.893610000610352,-131.86204528808594,9.893610000610352,-138.3021510255121,9.692704534500086,8.443238697700275,400.0,400.0,0.42203372716903687,1,1.2348928451538086,-130.35731506347656,8.572254180908203,-140.07947454842045,9.637259169880755,-9.347233045101166,0.9946034386754037,0,10.495136756891677
33,33,1782878165909879361,0.334638708,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000033.jpg,0,1,0,-153.68882751464844,11.922432899475098,-147.09031677246094,11.321191787719727,-143.20742053800802,9.97009197957145,-155.48814392089844,14.801648139953613,-146.05601501464844,9.983542442321777,-146.05601501464844,9.983542442321777,-145.2073982430872,9.979535452780517,2.848626231588566,400.0,400.0,0.42682206630706787,4,1.2111824750900269,-143.20742797851562,9.970091819763184,-143.42625410157416,9.971125265537355,-9.347233045101166,0.9946034386754037,0,10.446435494512123
34,34,1782878166243897038,0.334017677,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000034.jpg,0,1,0,-156.9862060546875,12.222880363464355,-156.9862060546875,12.222880363464355,-146.5483951696765,10.303340395659925,-160.18893432617188,19.58977699279785,-150.787353515625,10.013516426086426,-150.787353515625,10.013516426086426,-148.5437368324977,10.166915879498553,4.2488546447278965,400.0,400.0,0.4291502833366394,4,1.2640475034713745,-146.54840087890625,10.303339958190918,-146.76408254555918,10.288593524762986,-9.347233045101166,0.9946034386754037,0,10.403522221355962
35,35,1782878166611004890,0.367107852,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000035.jpg,0,1,0,-161.97410583496094,12.701958656311035,-156.9862060546875,12.222880363464355,-150.1955251908897,10.653720256726928,-155.48814392089844,14.801648139953613,-146.05601501464844,9.983542442321777,-146.05601501464844,9.983542442321777,-148.2212318493236,10.334086401436629,4.1934094484233,400.0,400.0,0.42705708742141724,1,1.2848491668701172,-140.2516632080078,9.595630645751953,-149.98246191711198,10.61922576992269,-9.347233045101166,0.9946034386754037,0,12.17116675296693
36,36,1782878166977492700,0.36648781,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000036.jpg,0,1,0,-166.95358276367188,13.180227279663086,-166.95358276367188,13.180227279663086,-153.40810888537072,10.983735805981308,-169.68212890625,14.891556739807129,-160.25,10.073460578918457,-160.25,10.073460578918457,-155.39063965136,10.719971210354919,6.9021790047380955,400.0,400.0,0.4299692213535309,4,1.1942850351333618,-153.40811157226562,10.983736038208008,-153.62174183769696,10.95531314024039,-9.347233045101166,0.9946034386754037,0,13.516220825486048
37,37,1782878167342288949,0.364796249,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000037.jpg,0,1,0,-170.4643096923828,13.542064666748047,-166.95358276367188,13.180227279663086,-157.0315773910787,11.318140743911679,-169.68212890625,14.891556739807129,-160.25,10.073460578918457,-160.25,10.073460578918457,-158.89693999941687,10.596737708560543,3.4507206207897005,400.0,400.0,0.4298713207244873,4,1.252690076828003,-157.0315704345703,11.318140983581543,-157.2322550476961,11.240531452311311,-9.347233045101166,0.9946034386754037,0,13.43072318444285
38,38,1782878167675730062,0.333441113,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000038.jpg,0,1,0,-173.6732940673828,13.872800827026367,-166.95358276367188,13.180227279663086,-160.349006837725,11.572173129896864,-169.68212890625,14.891556739807129,-160.25,10.073460578918457,-160.25,10.073460578918457,-160.25,10.073460578918457,1.5019792489833237,400.0,400.0,0.42850273847579956,4,1.330291509628296,-160.34901428222656,11.572173118591309,-160.33846105719368,11.412536745124756,-9.347233045101166,0.9946034386754037,0,13.559891989331067
39,39,1782878168010007614,0.334277552,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000039.jpg,0,1,0,-176.89031982421875,14.204366683959961,-176.89031982421875,14.204366683959961,-163.46303123748362,11.745010347815953,-169.68212890625,14.891556739807129,-164.9813232421875,10.10343074798584,-164.9813232421875,10.10343074798584,-164.82103367880785,10.276736065075362,2.236066679266547,400.0,400.0,0.42837756872177124,4,1.2549831867218018,-163.46302795410156,11.745010375976562,-163.606463877765,11.589930761342318,-9.347233045101166,0.9946034386754037,0,13.538689153666539
40,40,1782878168343783033,0.333775419,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000040.jpg,0,1,0,-180.07899475097656,14.495210647583008,-176.89031982421875,14.204366683959961,-166.7263405038843,11.921904940825042,-169.68212890625,14.891556739807129,-164.9813232421875,10.10343074798584,-164.9813232421875,10.10343074798584,-165.34157337105424,10.478845694697696,2.5203042740197055,400.0,400.0,0.42840513586997986,4,1.289766788482666,-166.72633361816406,11.921904563903809,-166.58116492655043,11.770618161830397,-9.347233045101166,0.9946034386754037,0,13.77006950536515
41,41,1782878168677944909,0.334161876,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000041.jpg,0,1,0,-183.2713623046875,14.786392211914062,-176.89031982421875,14.204366683959961,-169.7046538563106,12.10297671277422,-183.90664672851562,10.223294258117676,-169.71266174316406,10.13339900970459,-169.71266174316406,10.13339900970459,-169.71266174316406,10.13339900970459,1.969593982190466,400.0,400.0,0.42182934284210205,4,1.3142462968826294,-169.70465087890625,12.10297679901123,-169.70548812875094,11.897783454323484,-9.347233045101166,0.9946034386754037,0,13.87000370265889
42,42,1782878169044793506,0.366848597,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000042.jpg,0,1,0,-186.7760009765625,15.10605525970459,-186.7760009765625,15.10605525970459,-173.13450745717833,12.262652330372932,-188.57691955566406,19.769573211669922,-179.17530822753906,10.193330764770508,-179.17530822753906,10.193330764770508,-175.02657321991202,11.614511026727682,6.385402547142826,400.0,400.0,0.42353036999702454,4,1.2283741235733032,-173.13450622558594,12.262652397155762,-173.33238097300705,12.194869274925221,-9.347233045101166,0.9946034386754037,0,13.755214379935055
43,43,1782878169412027327,0.367233821,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000043.jpg,0,1,0,-190.19520568847656,15.40483283996582,-186.7760009765625,15.10605525970459,-176.765001079937,12.56012129608973,-188.57691955566406,19.769573211669922,-179.14479064941406,14.951489448547363,-179.14479064941406,14.951489448547363,-178.17577849315015,13.977762678939307,3.3737279136854563,400.0,400.0,0.4284663200378418,4,1.3270275592803955,-176.76499938964844,12.560121536254883,-176.91310082582055,12.708941603664563,-9.347233045101166,0.9946034386754037,0,13.552938395069772
44,44,1782878169777478980,0.365451653,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000044.jpg,0,1,0,-193.5978240966797,15.702159881591797,-186.7760009765625,15.10605525970459,-180.32906259312898,13.072421074407973,-193.30824279785156,19.79953384399414,-183.87611389160156,14.981452941894531,-183.87611389160156,14.981452941894531,-182.09019519188035,14.020267037429011,4.028147910029526,400.0,400.0,0.43019843101501465,4,1.3873029947280884,-180.3290557861328,13.072421073913574,-180.5145150329062,13.172232040657686,-9.347233045101166,0.9946034386754037,0,13.32567112525862
45,45,1782878170112029123,0.334550143,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000045.jpg,0,1,0,-196.71273803710938,15.974347114562988,-196.71273803710938,15.974347114562988,-183.6416331847991,13.504976763294835,-198.07009887695312,15.071334838867188,-188.60743713378906,15.011414527893066,-188.60743713378906,15.011414527893066,-185.5555055475536,14.085573507244147,5.189273898958502,400.0,400.0,0.43242958188056946,4,1.2977683544158936,-183.64163208007812,13.504977226257324,-183.84201175411073,13.565764069263405,-9.347233045101166,0.9946034386754037,0,13.094153937462961
46,46,1782878170446514788,0.334485665,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000046.jpg,0,1,0,-199.96063232421875,16.28047752380371,-196.71273803710938,15.974347114562988,-186.96852721511138,13.898444661860035,-193.30824279785156,19.79953384399414,-183.87611389160156,14.981452941894531,-183.87611389160156,14.981452941894531,-185.08093683859826,14.559506361321649,3.276572461894336,400.0,400.0,0.42991578578948975,1,1.2633458375930786,-177.024658203125,12.840356826782227,-186.77188359328767,13.96731212825982,-9.347233045101166,0.9946034386754037,0,13.390064497035777
47,47,1782878170812372936,0.365858148,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000047.jpg,0,1,0,-203.51315307617188,16.61532211303711,-196.71273803710938,15.974347114562988,-190.19164496409277,14.331195900328035,-202.80142211914062,15.10129165649414,-193.33877563476562,15.041375160217285,-193.33877563476562,15.041375160217285,-192.14258863552953,14.771444456124527,3.2262650293282777,400.0,400.0,0.43280425667762756,4,1.4078034162521362,-190.191650390625,14.331195831298828,-190.39582745424033,14.377271575255236,-9.347233045101166,0.9946034386754037,0,13.30688174146924
