frame_id,image_path,reference_x,reference_y,search_center_x,search_center_y,search_center_error_m,base_ms_x,base_ms_y,base_ms_error_m,base_ms_candidate_count,variance_x,variance_y,final_x,final_y,error_final_m,gru_xy_x,gru_xy_y,kalman_xy_x,kalman_xy_y
42,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000042.jpg,-186.7760009765625,15.10605525970459,-186.7760009765625,15.10605525970459,0.0,-190.37680053710938,12.525959014892578,4.42974650603481,36,66.3985824584961,67.51795196533203,-188.50083923339844,14.314190864562988,1.8979241904085131,-188.50083923339844,14.314190864562988,-190.55343627929688,13.063668251037598
43,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000043.jpg,-190.19520568847656,15.40483283996582,-190.19520568847656,15.40483283996582,0.0,-190.13711547851562,12.402364730834961,3.0030300063171436,36,66.40995788574219,67.25879669189453,-190.56393432617188,14.293673515319824,1.170741582504178,-190.56393432617188,14.293673515319824,-192.6286163330078,13.01287841796875
44,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000044.jpg,-193.5978240966797,15.702159881591797,-193.5978240966797,15.702159881591797,0.0,-195.51419067382812,12.581847190856934,3.661804493138958,36,67.72866821289062,68.22906494140625,-193.50350952148438,14.27199935913086,1.4332670229583928,-193.50350952148438,14.27199935913086,-195.78152465820312,12.999713897705078
45,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000045.jpg,-196.71273803710938,15.974347114562988,-196.71273803710938,15.974347114562988,0.0,-200.8094024658203,12.616888046264648,5.296715098696953,36,67.12979888916016,68.23916625976562,-197.8904266357422,14.316505432128906,2.03356570569175,-197.8904266357422,14.316505432128906,-199.7639923095703,12.966032028198242
46,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000046.jpg,-199.96063232421875,16.28047752380371,-199.96063232421875,16.28047752380371,0.0,-200.97105407714844,12.684890747070312,3.7348622983737396,36,67.03812408447266,68.53421020507812,-200.4100799560547,14.564743041992188,1.773625661135965,-200.4100799560547,14.564743041992188,-202.31629943847656,12.940265655517578
47,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000047.jpg,-203.51315307617188,16.61532211303711,-203.51315307617188,16.61532211303711,0.0,-205.95892333984375,12.587655067443848,4.712100806733611,36,66.09454345703125,68.9541244506836,-203.68289184570312,14.299766540527344,2.3217684766709645,-203.68289184570312,14.299766540527344,-205.71803283691406,12.862553596496582
48,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000048.jpg,-206.75160217285156,16.920562744140625,-206.75160217285156,16.920562744140625,0.0,-210.5332489013672,12.530745506286621,5.794078646433191,36,63.383941650390625,67.40455627441406,-207.5177001953125,14.139814376831055,2.884348741451595,-207.5177001953125,14.139814376831055,-209.62965393066406,12.764966011047363
49,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000049.jpg,-210.1930389404297,17.253925323486328,-210.1930389404297,17.253925323486328,0.0,-213.7076416015625,12.276460647583008,6.09324104771075,36,57.704566955566406,67.27940368652344,-211.20480346679688,13.959424018859863,3.4463613134725875,-211.20480346679688,13.959424018859863,-213.33721923828125,12.58266830444336
50,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000050.jpg,-213.3181915283203,17.556650161743164,-213.3181915283203,17.556650161743164,0.0,-213.1103973388672,17.139291763305664,0.4662257585299167,36,55.480857849121094,65.25083923339844,-213.04714965820312,15.792495727539062,1.7848542133963257,-213.04714965820312,15.792495727539062,-215.2322540283203,14.427270889282227
51,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000051.jpg,-216.74961853027344,17.889041900634766,-216.74961853027344,17.889041900634766,0.0,-216.69357299804688,16.890899658203125,0.999714478143146,36,52.0117301940918,65.21286010742188,-215.4202880859375,17.03376007080078,1.5807044121791238,-215.4202880859375,17.03376007080078,-217.6217041015625,15.672260284423828
52,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000052.jpg,-219.85296630859375,18.18168067932129,-219.85296630859375,18.18168067932129,0.0,-220.43331909179688,16.7993221282959,1.4992413136532194,36,54.55545425415039,66.17339324951172,-218.31024169921875,17.882152557373047,1.5715331101217969,-218.31024169921875,17.882152557373047,-220.50527954101562,16.489973068237305
53,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000053.jpg,-223.26548767089844,18.50347328186035,-223.26548767089844,18.50347328186035,0.0,-220.5812530517578,16.81100082397461,3.173259918647513,36,54.78449249267578,66.3449935913086,-220.08192443847656,18.4260196685791,3.184505286074862,-220.08192443847656,18.4260196685791,-222.24476623535156,17.014589309692383
54,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000054.jpg,-226.6659393310547,18.824125289916992,-226.6659393310547,18.824125289916992,0.0,-224.404296875,16.961790084838867,2.9297301949330525,36,56.662986755371094,66.46963500976562,-222.5081787109375,18.775543212890625,4.158044443293681,-222.5081787109375,18.775543212890625,-224.6817626953125,17.37017250061035
55,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000055.jpg,-229.90402221679688,19.161306381225586,-229.90402221679688,19.161306381225586,0.0,-229.5116729736328,18.09854507446289,1.1328722451200597,36,62.46141815185547,68.837158203125,-225.97970581054688,19.404247283935547,3.9318290322154708,-225.97970581054688,19.404247283935547,-228.13720703125,17.998367309570312
56,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000056.jpg,-233.15289306640625,19.499608993530273,-233.15289306640625,19.499608993530273,0.0,-228.3546142578125,17.05589485168457,5.384720822109215,36,61.76201629638672,69.28170013427734,-228.24986267089844,19.434972763061523,4.903456423948591,-228.24986267089844,19.434972763061523,-229.89854431152344,17.977628707885742
57,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000057.jpg,-236.7150115966797,19.870529174804688,-236.7150115966797,19.870529174804688,0.0,-233.08917236328125,18.479625701904297,3.88346785970706,36,57.51374053955078,72.15629577636719,-231.17738342285156,20.21044158935547,5.548050670383316,-231.17738342285156,20.21044158935547,-232.7156524658203,18.439838409423828
58,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000058.jpg,-241.94894409179688,20.40029525756836,-241.94894409179688,20.40029525756836,0.0,-240.3547821044922,20.73047637939453,1.6279963190921594,36,52.385009765625,78.7242431640625,-236.37130737304688,21.373390197753906,5.661885298110779,-236.37130737304688,21.373390197753906,-237.53961181640625,19.567182540893555
59,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000059.jpg,-246.72323608398438,20.88353729248047,-246.72323608398438,20.88353729248047,0.0,-244.84300231933594,18.892742156982422,2.7383469979618584,36,58.27418899536133,76.85637664794922,-240.97894287109375,21.364938735961914,5.764429882082643,-240.97894287109375,21.364938735961914,-242.36004638671875,19.678308486938477
60,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000060.jpg,-250.1058349609375,21.189523696899414,-250.1058349609375,21.189523696899414,0.0,-249.0644073486328,16.08112335205078,5.213475381635582,36,58.89503860473633,75.96739196777344,-245.72671508789062,20.13414764404297,4.504498804024364,-245.72671508789062,20.13414764404297,-247.19064331054688,18.57158088684082
61,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000061.jpg,-253.18551635742188,21.468109130859375,-253.18551635742188,21.468109130859375,0.0,-252.9582977294922,15.300395965576172,6.171897114671144,36,62.729248046875,69.60446166992188,-250.41343688964844,18.911603927612305,3.770960544726026,-250.41343688964844,18.911603927612305,-251.8063201904297,17.29726791381836
62,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000062.jpg,-256.56805419921875,21.774091720581055,-256.56805419921875,21.774091720581055,0.0,-252.6568603515625,14.5867919921875,8.182586064302054,36,56.17506408691406,63.780235290527344,-253.92660522460938,17.683616638183594,4.86921339491087,-253.92660522460938,17.683616638183594,-254.49105834960938,16.032251358032227
63,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000063.jpg,-259.78179931640625,22.02918815612793,-259.78179931640625,22.02918815612793,0.0,-257.9659118652344,14.52143383026123,7.724236030371782,36,51.520660400390625,69.30424499511719,-257.7191162109375,17.084327697753906,5.357826662591574,-257.7191162109375,17.084327697753906,-258.1026611328125,15.169257164001465
64,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000064.jpg,-262.99114990234375,22.283937454223633,-262.99114990234375,22.283937454223633,0.0,-260.74444580078125,13.94555377960205,8.635758312109798,36,41.13606643676758,63.5031852722168,-260.2637939453125,15.350537300109863,7.450537444602147,-260.2637939453125,15.350537300109863,-261.2852783203125,14.343807220458984
65,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000065.jpg,-266.5252380371094,22.56446075439453,-266.5252380371094,22.56446075439453,0.0,-261.0099182128906,13.877615928649902,10.28980202870719,36,42.08084487915039,64.37942504882812,-261.0387878417969,13.851476669311523,10.296466744109571,-261.0387878417969,13.851476669311523,-263.116455078125,13.792966842651367
66,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000066.jpg,-269.7339172363281,22.84096336364746,-269.7339172363281,22.84096336364746,0.0,-264.92425537109375,19.78425407409668,5.698799780542904,36,27.20907211303711,65.15603637695312,-262.7098693847656,15.271059036254883,10.326698395272162,-262.7098693847656,15.271059036254883,-265.5155029296875,15.843616485595703
67,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000067.jpg,-272.9421081542969,23.117422103881836,-272.9421081542969,23.117422103881836,0.0,-268.10919189453125,19.1707820892334,6.239635163944377,36,15.473199844360352,63.995887756347656,-268.6281433105469,18.07044219970703,6.639450190057554,-268.6281433105469,18.07044219970703,-268.2336120605469,17.217031478881836
68,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000068.jpg,-276.4721984863281,23.421621322631836,-276.4721984863281,23.421621322631836,0.0,-270.5066833496094,19.507680892944336,7.134865137727755,36,8.179618835449219,64.8321762084961,-274.0460205078125,20.9411563873291,3.4697328252619917,-274.0460205078125,20.9411563873291,-270.6969299316406,18.34998321533203
69,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000069.jpg,-279.8583984375,23.757869720458984,-279.8583984375,23.757869720458984,0.0,-270.7611999511719,20.558837890625,9.643278744697868,36,9.343420028686523,65.0477523803711,-275.0480651855469,23.62728500366211,4.812105398171038,-275.0480651855469,23.62728500366211,-271.8366394042969,19.56079864501953
70,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000070.jpg,-282.95196533203125,24.0650577545166,-282.95196533203125,24.0650577545166,0.0,-274.8970642089844,22.293521881103516,8.247409984525522,36,10.213674545288086,64.15262603759766,-277.97198486328125,23.557945251464844,5.005733568607392,-277.97198486328125,23.557945251464844,-274.51995849609375,21.085912704467773
71,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000071.jpg,-286.3374328613281,24.40123176574707,-286.3374328613281,24.40123176574707,0.0,-279.2168884277344,21.924636840820312,7.538943921595114,36,23.381458282470703,60.59198760986328,-280.41400146484375,25.315916061401367,5.993637198694414,-280.41400146484375,25.315916061401367,-277.7615051269531,21.95821762084961
72,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000072.jpg,-289.56787109375,24.758047103881836,-289.56787109375,24.758047103881836,0.0,-280.11199951171875,22.249061584472656,9.783072917671172,36,42.37651062011719,61.54924011230469,-282.2991638183594,25.932518005371094,7.362980874195015,-282.2991638183594,25.932518005371094,-280.340576171875,22.603466033935547
73,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000073.jpg,-292.791015625,25.11405372619629,-292.791015625,25.11405372619629,0.0,-292.9485168457031,22.470218658447266,2.6485223238595625,36,68.108154296875,69.54130554199219,-285.6534423828125,25.484704971313477,7.14719064619784,-285.6534423828125,25.484704971313477,-285.79766845703125,23.06977653503418
74,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000074.jpg,-296.3150329589844,25.5032958984375,-296.3150329589844,25.5032958984375,0.0,-298.72283935546875,23.140552520751953,3.373438588702628,36,67.87566375732422,68.29946899414062,-291.47100830078125,25.514663696289062,4.844037996971937,-291.47100830078125,25.514663696289062,-292.5355224609375,23.54918670654297
