pair_current_index,pair_next_index,current_frame_id,next_frame_id,reference_current_x,reference_current_y,search_center_x,search_center_y,search_center_error_m,final_ms_x,final_ms_y,final_error_m,reference_next_x,reference_next_y,provisional_next_x,provisional_next_y,provisional_next_error_m,ms_candidate_count,gru_next_xy_x,gru_next_xy_y,kalman_next_xy_x,kalman_next_xy_y
39,40,39,40,-150.68637084960938,10.605437278747559,-150.68637084960938,10.605437278747559,0.0,-153.34658813476562,7.440144062042236,4.134711253759423,-154.1981964111328,10.909310340881348,-153.4000701904297,9.339944839477539,1.7606571333369485,36,-154.32647705078125,9.38940143585205,-153.4000701904297,9.339944839477539
40,41,40,41,-154.1981964111328,10.909310340881348,-154.1981964111328,10.909310340881348,0.0,-158.16551208496094,7.413541316986084,5.287721127690827,-157.47799682617188,11.261993408203125,-157.74090576171875,9.455810546875,1.825217147888394,36,-160.02891540527344,9.377500534057617,-157.74090576171875,9.455810546875
41,42,41,42,-157.47799682617188,11.261993408203125,-157.47799682617188,11.261993408203125,0.0,-158.14596557617188,7.34025239944458,3.97822005308342,-160.7559356689453,11.614477157592773,-160.5015106201172,9.60961627960205,2.0209401885184346,36,-159.9546356201172,9.606603622436523,-160.5015106201172,9.60961627960205
42,43,42,43,-160.7559356689453,11.614477157592773,-160.7559356689453,11.614477157592773,0.0,-162.52517700195312,7.069703578948975,4.877005410655397,-164.03280639648438,11.966845512390137,-163.72103881835938,9.549586296081543,2.437281506432682,36,-163.98184204101562,9.23365592956543,-163.72103881835938,9.549586296081543
43,44,43,44,-164.03280639648438,11.966845512390137,-164.03280639648438,11.966845512390137,0.0,-167.70516967773438,7.088461875915527,6.106134536193622,-167.38104248046875,12.304368019104004,-167.00433349609375,8.740097045898438,3.584122937253213,36,-167.30950927734375,7.3906965255737305,-167.00433349609375,8.740097045898438
44,45,44,45,-167.38104248046875,12.304368019104004,-167.38104248046875,12.304368019104004,0.0,-172.65220642089844,7.063404083251953,7.43322758051898,-170.73062133789062,12.642024993896484,-170.51380920410156,8.305312156677246,4.3421291705637115,36,-171.06712341308594,7.827488422393799,-170.51380920410156,8.305312156677246
45,46,45,46,-170.73062133789062,12.642024993896484,-170.73062133789062,12.642024993896484,0.0,-172.79019165039062,11.854337692260742,2.205058084788141,-174.08189392089844,12.979852676391602,-172.96881103515625,10.032951354980469,3.1501080788866336,36,-171.82029724121094,13.14797592163086,-172.96881103515625,10.032951354980469
46,47,46,47,-174.08189392089844,12.979852676391602,-174.08189392089844,12.979852676391602,0.0,-177.57284545898438,12.092763900756836,3.6018979909378,-179.34275817871094,13.486869812011719,-176.43765258789062,11.519498825073242,3.5085876209755273,36,-177.04443359375,13.430465698242188,-176.43765258789062,11.519498825073242
47,48,47,48,-179.34275817871094,13.486869812011719,-179.34275817871094,13.486869812011719,0.0,-181.68089294433594,12.156327247619629,2.690207742514201,-184.13096618652344,13.948331832885742,-180.016845703125,12.470966339111328,4.371338027894195,36,-180.64501953125,13.064326286315918,-180.016845703125,12.470966339111328
48,49,48,49,-184.13096618652344,13.948331832885742,-184.13096618652344,13.948331832885742,0.0,-185.91212463378906,12.350615501403809,2.39274379952175,-187.249755859375,14.233661651611328,-183.8442840576172,13.573774337768555,3.4688167232556744,36,-184.70620727539062,14.244470596313477,-183.8442840576172,13.573774337768555
49,50,49,50,-187.249755859375,14.233661651611328,-187.249755859375,14.233661651611328,0.0,-190.19276428222656,12.363615036010742,3.4868858486469625,-190.67921447753906,14.547411918640137,-187.99581909179688,14.198457717895508,2.705989621273479,36,-189.16244506835938,14.005311965942383,-187.99581909179688,14.198457717895508
50,51,50,51,-190.67921447753906,14.547411918640137,-190.67921447753906,14.547411918640137,0.0,-190.3203887939453,12.42313003540039,2.1543744778165017,-194.10855102539062,14.861151695251465,-190.61013793945312,14.487261772155762,3.518335941102164,36,-189.1842803955078,13.837108612060547,-190.61013793945312,14.487261772155762
51,52,51,52,-194.10855102539062,14.861151695251465,-194.10855102539062,14.861151695251465,0.0,-195.17010498046875,12.445114135742188,2.638964624336892,-197.28343200683594,15.1630220413208,-194.0748291015625,14.516242980957031,3.27314157296231,36,-194.26263427734375,13.618008613586426,-194.0748291015625,14.516242980957031
52,53,52,53,-197.28343200683594,15.1630220413208,-197.28343200683594,15.1630220413208,0.0,-200.1950225830078,12.568584442138672,3.8998033462346275,-200.77069091796875,15.494592666625977,-198.44805908203125,14.748356819152832,2.4395668847900778,36,-199.9530029296875,14.367777824401855,-198.44805908203125,14.748356819152832
53,54,53,54,-200.77069091796875,15.494592666625977,-200.77069091796875,15.494592666625977,0.0,-205.39549255371094,12.649906158447266,5.4296437728250275,-203.94317626953125,15.796236038208008,-203.3778533935547,15.016794204711914,0.9628704616438102,36,-205.35157775878906,14.782088279724121,-203.3778533935547,15.016794204711914
54,55,54,55,-203.94317626953125,15.796236038208008,-203.94317626953125,15.796236038208008,0.0,-205.42381286621094,12.570969581604004,3.5488911574634345,-207.35537719726562,16.129146575927734,-206.42189025878906,15.034402847290039,1.4387013921234348,36,-205.10325622558594,14.478812217712402,-206.42189025878906,15.034402847290039
55,56,55,56,-207.35537719726562,16.129146575927734,-207.35537719726562,16.129146575927734,0.0,-209.55966186523438,12.546086311340332,4.206803032839456,-210.75604248046875,16.4609317779541,-210.27291870117188,14.882209777832031,1.6509911386168994,36,-210.45989990234375,14.204933166503906,-210.27291870117188,14.882209777832031
56,57,56,57,-210.75604248046875,16.4609317779541,-210.75604248046875,16.4609317779541,0.0,-212.93399047851562,12.25419807434082,4.7370946724033605,-213.8697052001953,16.76471519470215,-214.07362365722656,14.780378341674805,1.994787077209111,36,-214.1404266357422,14.337137222290039,-214.07362365722656,14.780378341674805
57,58,57,58,-213.8697052001953,16.76471519470215,-213.8697052001953,16.76471519470215,0.0,-212.50856018066406,12.14680290222168,4.8143358529746285,-217.09425354003906,17.10219955444336,-216.45437622070312,14.64222240447998,2.5418360612247386,36,-214.71917724609375,14.249166488647461,-216.45437622070312,14.64222240447998
58,59,58,59,-217.09425354003906,17.10219955444336,-217.09425354003906,17.10219955444336,0.0,-214.60215759277344,11.766488075256348,5.889003243292179,-220.6431427001953,17.473630905151367,-218.09628295898438,14.489460945129395,3.9232339838070565,36,-216.37351989746094,14.168180465698242,-218.09628295898438,14.489460945129395
59,60,59,60,-220.6431427001953,17.473630905151367,-220.6431427001953,17.473630905151367,0.0,-219.25827026367188,12.093074798583984,5.55592077709554,-223.8677215576172,17.811119079589844,-220.9199981689453,14.596392631530762,4.36159825201425,36,-220.6806640625,14.741742134094238,-220.9199981689453,14.596392631530762
60,61,60,61,-223.8677215576172,17.811119079589844,-223.8677215576172,17.811119079589844,0.0,-218.14178466796875,16.94585609436035,5.790944076559976,-227.08807373046875,18.138076782226562,-221.91754150390625,16.312572479248047,5.483326496399283,36,-219.55978393554688,18.877506256103516,-221.91754150390625,16.312572479248047
61,62,61,62,-227.08807373046875,18.138076782226562,-227.08807373046875,18.138076782226562,0.0,-221.1180419921875,16.670963287353516,6.147658169004198,-230.62640380859375,18.497316360473633,-223.77130126953125,17.72330665588379,6.898660873231876,36,-222.99322509765625,19.201807022094727,-223.77130126953125,17.72330665588379
62,63,62,63,-230.62640380859375,18.497316360473633,-230.62640380859375,18.497316360473633,0.0,-229.66065979003906,19.351173400878906,1.2890823692936806,-233.84530639648438,18.824125289916992,-227.67758178710938,19.769981384277344,6.239829373334548,36,-230.69017028808594,21.953506469726562,-227.67758178710938,19.769981384277344
63,64,63,64,-233.84530639648438,18.824125289916992,-233.84530639648438,18.824125289916992,0.0,-233.53860473632812,19.894004821777344,1.1129726506236912,-237.00657653808594,19.118770599365234,-232.4930419921875,21.42325782775879,5.06780578582562,36,-235.40139770507812,22.495235443115234,-232.4930419921875,21.42325782775879
64,65,64,65,-237.00657653808594,19.118770599365234,-237.00657653808594,19.118770599365234,0.0,-237.52847290039062,21.595355987548828,2.530978268960709,-240.4793701171875,19.44244956970215,-236.11196899414062,22.527334213256836,5.347027756953449,36,-236.63136291503906,22.46263885498047,-236.11196899414062,22.527334213256836
65,66,65,66,-240.4793701171875,19.44244956970215,-240.4793701171875,19.44244956970215,0.0,-241.72503662109375,21.317808151245117,2.251367328607412,-243.63906860351562,19.73694610595703,-241.01930236816406,23.179895401000977,4.326323494161261,36,-243.12554931640625,22.393945693969727,-241.01930236816406,23.179895401000977
66,67,66,67,-243.63906860351562,19.73694610595703,-243.63906860351562,19.73694610595703,0.0,-244.93690490722656,20.74184799194336,1.6414039331282682,-246.847412109375,19.999595642089844,-245.89866638183594,23.660099029541016,3.7814552099773877,36,-247.7027587890625,22.78384780883789,-245.89866638183594,23.660099029541016
67,68,67,68,-246.847412109375,19.999595642089844,-246.847412109375,19.999595642089844,0.0,-245.38836669921875,18.80360984802246,1.8865830298476152,-250.06228637695312,20.262781143188477,-248.98023986816406,22.820520401000977,2.777202685822163,36,-247.62744140625,20.079254150390625,-248.98023986816406,22.820520401000977
68,69,68,69,-250.06228637695312,20.262781143188477,-250.06228637695312,20.262781143188477,0.0,-249.87181091308594,16.372228622436523,3.895212422842276,-253.5655975341797,20.549577713012695,-252.14064025878906,21.39974021911621,1.6593009140818562,36,-251.1964874267578,18.37352180480957,-252.14064025878906,21.39974021911621
69,70,69,70,-253.5655975341797,20.549577713012695,-253.5655975341797,20.549577713012695,0.0,-253.83743286132812,15.114299774169922,5.442071362776939,-258.5731506347656,21.028581619262695,-255.4476318359375,19.83182144165039,3.346804847096203,36,-254.98004150390625,17.442081451416016,-255.4476318359375,19.83182144165039
70,71,70,71,-258.5731506347656,21.028581619262695,-258.5731506347656,21.028581619262695,0.0,-257.34521484375,14.841710090637207,6.307551475697512,-263.5738220214844,21.506925582885742,-259.3011474609375,18.636577606201172,5.14729496022927,36,-259.6596984863281,17.4146785736084,-259.3011474609375,18.636577606201172
71,72,71,72,-263.5738220214844,21.506925582885742,-263.5738220214844,21.506925582885742,0.0,-260.4308776855469,14.821457862854004,7.387393162299404,-266.9277038574219,21.863229751586914,-263.966552734375,18.043397903442383,4.833169904071347,36,-265.01336669921875,17.92689323425293,-263.966552734375,18.043397903442383
72,73,72,73,-266.9277038574219,21.863229751586914,-266.9277038574219,21.863229751586914,0.0,-264.18798828125,14.314629554748535,8.030405118674102,-270.28131103515625,22.219507217407227,-268.61517333984375,16.544694900512695,5.914347779063988,36,-269.212890625,15.107565879821777,-268.61517333984375,16.544694900512695
73,74,73,74,-270.28131103515625,22.219507217407227,-270.28131103515625,22.219507217407227,0.0,-264.34893798828125,14.536208152770996,9.707014705043408,-273.63311767578125,22.575592041015625,-271.043701171875,15.631597518920898,7.411082090598082,36,-269.40509033203125,15.387043952941895,-271.043701171875,15.631597518920898
74,75,74,75,-273.63311767578125,22.575592041015625,-273.63311767578125,22.575592041015625,0.0,-267.7908020019531,14.3630952835083,10.078579037975844,-276.9444274902344,22.93913459777832,-273.5572204589844,15.45067310333252,8.218894513640315,36,-272.74200439453125,16.376075744628906,-273.5572204589844,15.45067310333252
75,76,75,76,-276.9444274902344,22.93913459777832,-276.9444274902344,22.93913459777832,0.0,-271.6211853027344,22.469581604003906,5.34391124558991,-280.2569580078125,23.30280876159668,-276.8109436035156,18.74441146850586,5.714367957725444,36,-276.77679443359375,24.35602569580078,-276.8109436035156,18.74441146850586
76,77,76,77,-280.2569580078125,23.30280876159668,-280.2569580078125,23.30280876159668,0.0,-272.1981201171875,24.105934143066406,8.098757838442516,-283.5698547363281,23.666522979736328,-279.10394287109375,22.264970779418945,4.680674882776593,36,-278.0838623046875,26.885581970214844,-279.10394287109375,22.264970779418945
77,78,77,78,-283.5698547363281,23.666522979736328,-283.5698547363281,23.666522979736328,0.0,-276.3102722167969,24.561235427856445,7.314509465624115,-286.75732421875,23.975204467773438,-281.70159912109375,24.854660034179688,5.131646748983628,36,-280.9775085449219,27.00823974609375,-281.70159912109375,24.854660034179688
78,79,78,79,-286.75732421875,23.975204467773438,-286.75732421875,23.975204467773438,0.0,-287.0540771484375,22.872234344482422,1.142193238533092,-290.265380859375,24.314931869506836,-285.70330810546875,25.673152923583984,4.759965571689799,36,-288.6849365234375,24.74776268005371,-285.70330810546875,25.673152923583984
79,80,79,80,-290.265380859375,24.314931869506836,-290.265380859375,24.314931869506836,0.0,-291.468994140625,23.358312606811523,1.5374671848729373,-293.4555358886719,24.623870849609375,-290.4428405761719,26.372013092041016,3.4831500607544026,36,-292.7488708496094,25.47386932373047,-290.4428405761719,26.372013092041016
80,81,80,81,-293.4555358886719,24.623870849609375,-293.4555358886719,24.623870849609375,0.0,-295.1036682128906,23.350311279296875,2.0828572052037697,-297.0016174316406,24.93578338623047,-295.64276123046875,26.782569885253906,2.2928389713275776,36,-298.1111145019531,25.66135025024414,-295.64276123046875,26.782569885253906
81,82,81,82,-297.0016174316406,24.93578338623047,-297.0016174316406,24.93578338623047,0.0,-298.8216247558594,23.202613830566406,2.513225690002921,-300.2271423339844,25.219501495361328,-300.0189208984375,26.711233139038086,1.506193700347921,36,-300.6163635253906,25.157024383544922,-300.0189208984375,26.711233139038086
82,83,82,83,-300.2271423339844,25.219501495361328,-300.2271423339844,25.219501495361328,0.0,-304.59912109375,23.215057373046875,4.80957321550704,-303.45355224609375,25.5032958984375,-304.8022766113281,26.729293823242188,1.8226706573054463,36,-305.9291687011719,25.695058822631836,-304.8022766113281,26.729293823242188
83,84,83,84,-303.45355224609375,25.5032958984375,-303.45355224609375,25.5032958984375,0.0,-304.5732116699219,23.215824127197266,2.546794913138485,-306.78228759765625,25.818649291992188,-307.5450744628906,26.618663787841797,1.1053809277093527,36,-305.0846252441406,25.63071632385254,-307.5450744628906,26.618663787841797
84,85,84,85,-306.78228759765625,25.818649291992188,-306.78228759765625,25.818649291992188,0.0,-310.5001220703125,23.575550079345703,4.342094799039566,-310.1116027832031,26.13405990600586,-311.5897216796875,26.752065658569336,1.602113161529402,36,-311.7779846191406,26.36496353149414,-311.5897216796875,26.752065658569336
85,86,85,86,-310.1116027832031,26.13405990600586,-310.1116027832031,26.13405990600586,0.0,-315.17626953125,23.637264251708984,5.6466660790317205,-313.44134521484375,26.44951057434082,-316.0966796875,26.786476135253906,2.676629774720089,36,-316.8817443847656,26.33810806274414,-316.0966796875,26.786476135253906
86,87,86,87,-313.44134521484375,26.44951057434082,-313.44134521484375,26.44951057434082,0.0,-315.1999206542969,23.634685516357422,3.319010045676119,-316.7387390136719,26.75737953186035,-318.5151672363281,26.57581329345703,1.7856829307515862,36,-316.1209411621094,25.86850929260254,-318.5151672363281,26.57581329345703
87,88,87,88,-316.7387390136719,26.75737953186035,-316.7387390136719,26.75737953186035,0.0,-319.7779235839844,23.65717315673828,4.341419401621215,-320.03851318359375,27.06546974182129,-321.13922119140625,26.648740768432617,1.1769541859070551,36,-319.5186767578125,26.53369140625,-321.13922119140625,26.648740768432617
88,89,88,89,-320.03851318359375,27.06546974182129,-320.03851318359375,27.06546974182129,0.0,-324.125244140625,23.568212509155273,5.378864012651028,-323.3372497558594,27.373462677001953,-324.8644714355469,26.613819122314453,1.7057152133594193,36,-325.28485107421875,26.36651611328125,-324.8644714355469,26.613819122314453
89,90,89,90,-323.3372497558594,27.373462677001953,-323.3372497558594,27.373462677001953,0.0,-324.0775451660156,23.523176193237305,3.9208090110791103,-326.6502990722656,27.7000789642334,-327.22882080078125,26.487092971801758,1.3438833313201257,36,-325.5479431152344,26.16197967529297,-327.22882080078125,26.487092971801758
