current_index,next_index,current_frame_id,next_frame_id,current_reference_x,current_reference_y,current_ms_x,current_ms_y,provisional_next_x,provisional_next_y,next_reference_x,next_reference_y,provisional_next_error_m,final_next_ms_x,final_next_ms_y,final_next_error_m,ms_correction_gain_m,ms_improved_provisional,current_ms_candidate_count,final_ms_candidate_count
64,65,64,65,-262.99114990234375,22.283937454223633,-260.74444580078125,13.94555377960205,-266.59320068359375,19.944517135620117,-266.5252380371094,22.56446075439453,2.6208249630362443,-261.0099182128906,13.877615928649902,10.28980202870719,-7.668977065670945,False,36,36
65,66,65,66,-266.5252380371094,22.56446075439453,-261.0099182128906,13.877615928649902,-267.75140380859375,20.022493362426758,-269.7339172363281,22.84096336364746,3.4458863357528395,-265.2796630859375,13.880069732666016,10.006897356425513,-6.561011020672674,False,36,36
66,67,66,67,-269.7339172363281,22.84096336364746,-264.92425537109375,19.78425407409668,-271.9989013671875,23.671058654785156,-272.9421081542969,23.117422103881836,1.0936875576440077,-268.10919189453125,19.1707820892334,6.239635163944377,-5.1459476063003695,False,36,36
67,68,67,68,-272.9421081542969,23.117422103881836,-268.10919189453125,19.1707820892334,-278.072021484375,23.579954147338867,-276.4721984863281,23.421621322631836,1.6076389235333284,-270.5066833496094,19.507680892944336,7.134865137727755,-5.527226214194426,False,36,36
68,69,68,69,-276.4721984863281,23.421621322631836,-270.5066833496094,19.507680892944336,-278.87225341796875,23.91989517211914,-279.8583984375,23.757869720458984,0.9993669228726589,-270.7611999511719,20.558837890625,9.643278744697868,-8.64391182182521,False,36,36
69,70,69,70,-279.8583984375,23.757869720458984,-270.7611999511719,20.558837890625,-279.4638366699219,24.324480056762695,-282.95196533203125,24.0650577545166,3.497762355325416,-271.0032958984375,22.50372314453125,12.050247590719275,-8.55248523539386,False,36,36
70,71,70,71,-282.95196533203125,24.0650577545166,-274.8970642089844,22.293521881103516,-281.99798583984375,25.915590286254883,-286.3374328613281,24.40123176574707,4.596094231073186,-275.0390625,22.723365783691406,11.422276790354777,-6.826182559281591,False,36,36
71,72,71,72,-286.3374328613281,24.40123176574707,-279.2168884277344,21.924636840820312,-288.50042724609375,25.83341407775879,-289.56787109375,24.758047103881836,1.5152064203944144,-280.11199951171875,22.249061584472656,9.783072917671172,-8.267866497276756,False,36,36
72,73,72,73,-289.56787109375,24.758047103881836,-280.11199951171875,22.249061584472656,-289.7940673828125,25.660507202148438,-292.791015625,25.11405372619629,3.0463601506931073,-284.5997314453125,22.91259002685547,8.481956079343615,-5.435595928650507,False,36,36
73,74,73,74,-292.791015625,25.11405372619629,-292.9485168457031,22.470218658447266,-296.3822326660156,25.70113754272461,-296.3150329589844,25.5032958984375,0.20894285543974206,-298.72283935546875,23.140552520751953,3.373438588702628,-3.164495733262886,False,36,36
74,75,74,75,-296.3150329589844,25.5032958984375,-298.72283935546875,23.140552520751953,-300.8648681640625,26.035533905029297,-299.6627502441406,25.858945846557617,1.2150188623194673,-304.6264953613281,23.19580078125,5.633037122838359,-4.418018260518892,False,36,36
75,76,75,76,-299.6627502441406,25.858945846557617,-298.73638916015625,23.131996154785156,-303.8470153808594,26.23556900024414,-303.0234375,26.21597671508789,0.8238108906044291,-304.61273193359375,23.20949363708496,3.400705411377182,-2.5768945207727527,False,36,36
76,77,76,77,-303.0234375,26.21597671508789,-304.61273193359375,23.20949363708496,-307.3476867675781,26.302196502685547,-306.37432861328125,26.571962356567383,1.010049361396172,-310.54852294921875,23.514183044433594,5.1743514256268,-4.164302064230628,False,36,36
77,78,77,78,-306.37432861328125,26.571962356567383,-310.54852294921875,23.514183044433594,-312.20269775390625,26.999032974243164,-309.93170166015625,26.87871551513672,2.274181072121037,-315.26678466796875,23.42792510986328,6.3538228745674745,-4.079641802446437,False,36,36
78,79,78,79,-309.93170166015625,26.87871551513672,-315.26678466796875,23.42792510986328,-315.0128479003906,26.537601470947266,-313.1907958984375,27.159746170043945,1.925340885255255,-319.80743408203125,23.61376953125,7.50692021906875,-5.581579333813495,False,36,36
79,80,79,80,-313.1907958984375,27.159746170043945,-315.329833984375,23.57186508178711,-317.7209167480469,27.15195655822754,-316.4438171386719,27.44025421142578,1.3092360173419426,-319.7727966308594,23.508710861206055,5.151615045212704,-3.842379027870762,False,36,36
80,81,80,81,-316.4438171386719,27.44025421142578,-319.7727966308594,23.508710861206055,-321.0558166503906,27.157695770263672,-321.592041015625,27.871477127075195,0.8927599874561515,-324.2080993652344,23.51525115966797,5.0813842570380325,-4.188624269581881,False,36,36
81,82,81,82,-321.592041015625,27.871477127075195,-324.0366516113281,27.96953582763672,-326.9909973144531,29.44902229309082,-326.2784423828125,28.264019012451172,1.382739059161961,-328.401123046875,27.929384231567383,2.1488959114303228,-0.7661568522683617,False,36,36
82,83,82,83,-326.2784423828125,28.264019012451172,-328.401123046875,27.929384231567383,-331.5110778808594,29.75160789489746,-329.66363525390625,28.562585830688477,2.1970019865851866,-333.1329345703125,28.005672454833984,3.5137145949866957,-1.316712608401509,False,36,36
83,84,83,84,-329.66363525390625,28.562585830688477,-333.1329345703125,28.005672454833984,-335.39471435546875,30.082971572875977,-332.744140625,28.834280014038086,2.9299781073864746,-337.9123840332031,28.010866165161133,5.2334262479715346,-2.30344814058506,False,36,36
84,85,84,85,-332.744140625,28.834280014038086,-333.2164306640625,27.974977493286133,-336.41644287109375,29.77224349975586,-336.1232604980469,29.13231086730957,0.703896070407439,-337.64501953125,28.011432647705078,1.890004904310845,-1.1861088339034058,False,36,36
85,86,85,86,-336.1232604980469,29.13231086730957,-337.64501953125,28.011432647705078,-340.26824951171875,30.121103286743164,-339.6257019042969,29.462242126464844,0.9203072619114067,-341.9324951171875,28.002832412719727,2.729683432123926,-1.8093761702125195,False,36,36
86,87,86,87,-339.6257019042969,29.462242126464844,-341.9324951171875,28.002832412719727,-344.5717468261719,30.373607635498047,-342.8448791503906,29.765491485595703,1.8308132677665918,-346.68902587890625,28.030433654785156,4.217569175083485,-2.3867559073168927,False,36,36
87,88,87,88,-342.8448791503906,29.765491485595703,-346.68902587890625,28.030433654785156,-347.32476806640625,30.38443374633789,-346.0498046875,30.067394256591797,1.31379056763645,-351.44525146484375,27.98178482055664,5.78451490159961,-4.47072433396316,False,36,36
88,89,88,89,-346.0498046875,30.067394256591797,-346.6361083984375,28.013751983642578,-349.1069641113281,30.560333251953125,-349.5847473144531,30.437746047973633,0.49325897028629356,-351.42767333984375,27.98910140991211,3.0646756596040525,-2.571416689317759,False,36,36
89,90,89,90,-349.5847473144531,30.437746047973633,-351.42767333984375,27.98910140991211,-354.1666259765625,30.879940032958984,-352.80938720703125,30.775583267211914,1.361244802405464,-356.27606201171875,27.97325897216797,4.45767379426183,-3.0964289918563663,False,36,36
90,91,90,91,-352.80938720703125,30.775583267211914,-356.27606201171875,27.97325897216797,-358.0164489746094,31.021400451660156,-356.03759765625,31.113798141479492,1.9810072875324276,-360.9029846191406,27.89555549621582,5.833444610387569,-3.8524373228551414,False,36,36
91,92,91,92,-356.03759765625,31.113798141479492,-356.2943115234375,27.98957633972168,-358.84222412109375,31.235000610351562,-359.28173828125,31.43756103515625,0.48394568153348494,-360.9347229003906,27.891542434692383,3.9123657888739394,-3.4284201073404543,False,36,36
92,93,92,93,-359.28173828125,31.43756103515625,-360.9347229003906,27.891542434692383,-362.57989501953125,31.491378784179688,-362.83331298828125,31.792009353637695,0.3931913098963684,-365.3292541503906,27.78739356994629,4.718757236784091,-4.325565926887723,False,36,36
93,94,93,94,-362.83331298828125,31.792009353637695,-365.3292541503906,27.78739356994629,-368.3619689941406,31.691041946411133,-366.0764465332031,32.11567306518555,2.3246342737044503,-369.15106201171875,27.538414001464844,5.514033086329932,-3.1893988126254817,False,36,36
94,95,94,95,-366.0764465332031,32.11567306518555,-369.15106201171875,27.538414001464844,-371.1224365234375,31.453571319580078,-369.61279296875,32.450355529785156,1.8090335607510637,-374.1139221191406,27.31915855407715,6.825638873542259,-5.016605312791195,False,36,36
95,96,95,96,-369.61279296875,32.450355529785156,-369.19384765625,27.595623016357422,-372.04180908203125,31.651166915893555,-372.840576171875,32.75583267211914,1.3632003876154448,-374.1178894042969,27.31705093383789,5.586758979084531,-4.223558591469087,False,36,36
96,97,96,97,-372.840576171875,32.75583267211914,-374.1178894042969,27.31705093383789,-376.0387268066406,31.897809982299805,-376.074462890625,33.0618896484375,1.1646280680173333,-379.3297424316406,26.890003204345703,6.977752300627974,-5.81312423261064,False,36,36
97,98,97,98,-376.074462890625,33.0618896484375,-379.100830078125,32.142799377441406,-382.0541076660156,34.19126892089844,-379.28497314453125,33.342430114746094,2.8963137462827873,-384.32769775390625,32.045467376708984,5.206840100277035,-2.310526353994248,False,36,36
98,99,98,99,-379.28497314453125,33.342430114746094,-379.12567138671875,32.125022888183594,-382.6791687011719,34.327030181884766,-382.8072509765625,33.650211334228516,0.6888314901425269,-384.3352966308594,32.086875915527344,2.1860789448190414,-1.4972474546765144,False,36,36
99,100,99,100,-382.8072509765625,33.650211334228516,-384.3352966308594,32.086875915527344,-387.40484619140625,34.6678466796875,-386.01123046875,33.930179595947266,1.5768061101062882,-389.6431884765625,32.20646286010742,4.020238594403037,-2.443432484296749,False,36,36
100,101,100,101,-386.01123046875,33.930179595947266,-389.6431884765625,32.20646286010742,-391.1933898925781,34.396976470947266,-389.1904296875,34.22496032714844,2.010333091020994,-394.4339294433594,32.437705993652344,5.539726323772492,-3.5293932327514983,False,36,36
101,102,101,102,-389.1904296875,34.22496032714844,-389.6082458496094,32.19519805908203,-393.03466796875,35.3039436340332,-392.3679504394531,34.51958084106445,1.0294354058732718,-394.4700622558594,32.42941665649414,2.9643988272726163,-1.9349634213993445,False,36,36
102,103,102,103,-392.3679504394531,34.51958084106445,-394.4700622558594,32.42941665649414,-397.4140319824219,35.01262283325195,-395.8560485839844,34.84300231933594,1.567189646643952,-399.06011962890625,32.77571487426758,3.813102233279882,-2.2459125866359297,False,36,36
103,104,103,104,-395.8560485839844,34.84300231933594,-399.06011962890625,32.77571487426758,-400.8323974609375,35.38730239868164,-399.0557861328125,35.11958312988281,1.7966695350309292,-404.0765380859375,32.89514923095703,5.491453026795245,-3.6947834917643156,False,36,36
104,105,104,105,-399.0557861328125,35.11958312988281,-404.0765380859375,32.89514923095703,-403.6561584472656,35.80644989013672,-402.5732727050781,35.42363357543945,1.148559907637111,-404.122314453125,32.77424621582031,3.0690037012851255,-1.9204437936480145,False,36,36
105,106,105,106,-402.5732727050781,35.42363357543945,-404.122314453125,32.77424621582031,-407.4114074707031,35.8498420715332,-405.7723693847656,35.70016098022461,1.6458585225495523,-409.4523620605469,32.70404052734375,4.745427679564261,-3.0995691570147086,False,36,36
106,107,106,107,-405.7723693847656,35.70016098022461,-409.4523620605469,32.70404052734375,-410.5245361328125,35.78173065185547,-410.9620056152344,36.18172073364258,0.5927660698610554,-415.20965576171875,32.54452896118164,5.592110134518657,-4.999344064657601,False,36,36
107,108,107,108,-410.9620056152344,36.18172073364258,-415.20965576171875,32.54452896118164,-417.3356628417969,36.181766510009766,-415.7295227050781,36.62411117553711,1.665939657340392,-420.8299560546875,32.83647918701172,6.352997436982665,-4.687057779642274,False,36,36
108,109,108,109,-415.7295227050781,36.62411117553711,-420.8299560546875,32.83647918701172,-421.4356994628906,36.245975494384766,-418.8456726074219,36.940486907958984,2.6815266576400467,-425.14837646484375,32.97090148925781,7.44860284286426,-4.767076185224214,False,36,36
109,110,109,110,-418.8456726074219,36.940486907958984,-425.14837646484375,32.97090148925781,-424.2491760253906,36.529754638671875,-422.2717590332031,37.288333892822266,2.1179283382161973,-428.5265197753906,33.04240417480469,7.559758667600095,-5.441830329383897,False,36,36
