sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,waypoint_switched_after_frame,gt_x,gt_y,search_center_x,search_center_y,raw_top1_x,raw_top1_y,raw_hardms_x,raw_hardms_y,refined_hardms_x,refined_hardms_y,visual_measurement_x,visual_measurement_y,polynomial_x,polynomial_y,poly_v_parallel,poly_v_cross,poly_a_parallel,poly_a_cross,inertia_strength,polynomial_sigma_m,measurement_var_x,measurement_var_y,refined_hardms_support,final_x,final_y,kf_vx,kf_vy,error_visual_m,error_final_m
10,10,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000010.jpg,0,1,0,-77.41057586669922,4.6642866134643555,-66.39193725585938,1.3843824863433838,-79.81743621826172,9.563739776611328,-75.11666870117188,4.775583744049072,-70.41590118408203,-0.01257393043488264,-70.08804321289062,1.751882553100586,-69.38943481445312,1.6210899353027344,3.0651304721832275,0.04718916490674019,-0.12885864078998566,0.06876598298549652,0.8006846308708191,2.8858447074890137,10.0,10.0,0.8513799905776978,-69.88640780891204,1.5481427324920245,-3.4554879278720687,0.13759676472974788,7.880455493927002,8.143921515384722
11,11,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000011.jpg,0,1,0,-80.71418762207031,4.9646830558776855,-70.08804321289062,1.751882553100586,-84.54875946044922,9.593735694885254,-79.84799194335938,4.805581092834473,-75.14722442626953,0.017425041645765305,-73.87442779541016,2.129408121109009,-73.08052825927734,1.9882690906524658,3.076814889907837,0.061796024441719055,-0.13115918636322021,0.06936689466238022,0.801866352558136,2.8769476413726807,10.0,10.0,0.8652023077011108,-73.63177988086503,1.9272507775434335,-3.557228846712916,0.22236021272122247,7.40412712097168,7.706263313574964
12,12,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000012.jpg,0,1,0,-84.01985931396484,5.2652668952941895,-73.87442779541016,2.129408121109009,-89.28009033203125,9.623729705810547,-84.5793228149414,4.835577011108398,-75.11666870117188,4.775583744049072,-77.32764434814453,2.5020952224731445,-76.87896728515625,2.352085590362549,3.0889763832092285,0.07146038860082626,-0.13486099243164062,0.06890661269426346,0.803176999092102,2.864513874053955,10.0,10.0,0.8642670512199402,-77.26447212443512,2.341478400619476,-3.583708384220836,0.2896850417194961,7.240224838256836,7.3609642875138706
13,13,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000013.jpg,0,1,0,-87.32689666748047,5.565974712371826,-77.32764434814453,2.5020952224731445,-89.2495346069336,14.381888389587402,-84.54875946044922,9.593735694885254,-79.84799194335938,4.805581092834473,-80.87901306152344,2.895899772644043,-80.34343719482422,2.716482400894165,3.1300864219665527,0.08440893143415451,-0.14208218455314636,0.07270970940589905,0.803166925907135,2.8577561378479004,10.0,10.0,0.860188364982605,-80.8649623921616,2.775257065529576,-3.5895963618960636,0.3402407517626304,6.978860855102539,7.038799582523821
14,14,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000014.jpg,0,1,0,-90.52931213378906,5.903904438018799,-80.87901306152344,2.895899772644043,-89.2495346069336,14.381888389587402,-89.28009033203125,9.623729705810547,-84.5793228149414,4.835577011108398,-84.52269744873047,3.2391414642333984,-83.93366241455078,3.0994880199432373,3.095836639404297,0.056216049939394,-0.13297021389007568,0.07244251668453217,0.8005611300468445,2.8812530040740967,10.0,10.0,0.8642945885658264,-84.4916441642847,3.182792551815651,-3.6026074850486056,0.36385057764947054,6.571177959442139,6.62252855087957
15,15,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000015.jpg,0,1,0,-93.73101806640625,6.241759300231934,-84.52269744873047,3.2391414642333984,-89.2495346069336,14.381888389587402,-89.28009033203125,9.623729705810547,-89.3106460571289,4.86557149887085,-88.01919555664062,3.6078097820281982,-87.5448226928711,3.4677553176879883,3.097827672958374,0.046059709042310715,-0.13039368391036987,0.07075411081314087,0.7998793721199036,2.8873229026794434,10.0,10.0,0.8665620684623718,-88.05340237901001,3.579933073501389,-3.588275827901197,0.3755301024147428,6.289881229400635,6.270617095236996
16,16,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000016.jpg,0,1,0,-97.24320983886719,6.612377643585205,-88.01919555664062,3.6078097820281982,-89.2495346069336,14.381888389587402,-94.01142120361328,9.653722763061523,-89.3106460571289,4.86557149887085,-91.21833038330078,3.9716439247131348,-91.04341888427734,3.8477094173431396,3.0799102783203125,0.02180275321006775,-0.12350855767726898,0.06827913224697113,0.7978438138961792,2.90539813041687,10.0,10.0,0.8643360137939453,-91.41127328446414,3.9642694670171807,-3.507439440709653,0.3786197445526158,6.578194618225098,6.404994995266496
17,17,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000017.jpg,0,1,0,-100.48795318603516,6.946656227111816,-91.21833038330078,3.9716439247131348,-89.2495346069336,14.381888389587402,-94.01142120361328,9.653722763061523,-94.0419692993164,4.895564079284668,-94.24771118164062,4.32450008392334,-94.2254638671875,4.235363483428955,3.0844881534576416,0.01191062480211258,-0.11965790390968323,0.06566308438777924,0.7967259287834167,2.914893388748169,10.0,10.0,0.862107515335083,-94.55352424806475,4.332881041565876,-3.37931435579343,0.3751084135222408,6.768775463104248,6.484540657625359
18,18,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000018.jpg,0,1,0,-103.73233032226562,7.28089714050293,-94.24771118164062,4.32450008392334,-89.2495346069336,14.381888389587402,-94.01142120361328,9.653722763061523,-98.77330017089844,4.92555570602417,-97.13725280761719,4.679932117462158,-97.26012420654297,4.6000447273254395,3.073115348815918,0.000393502414226532,-0.11502159386873245,0.06318719685077667,0.7955580949783325,2.926607131958008,10.0,10.0,0.8607458472251892,-97.49984589788254,4.692719420607189,-3.22740015354397,0.36975096737019797,7.089433670043945,6.748520282991117
19,19,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000019.jpg,0,1,0,-107.29228973388672,7.647648811340332,-97.13725280761719,4.679932117462158,-89.2495346069336,14.381888389587402,-94.01142120361328,9.653722763061523,-98.77330017089844,4.92555570602417,-99.9295425415039,5.033359527587891,-100.13931274414062,4.967202186584473,3.0743372440338135,0.0032761613838374615,-0.11490258574485779,0.06394864618778229,0.7962049841880798,2.920844316482544,10.0,10.0,0.8603489995002747,-100.29310069347699,5.04662697655095,-3.0750815247325094,0.3641923528186834,7.813101291656494,7.4668575591370985
20,20,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000020.jpg,0,1,0,-110.61548614501953,7.9523024559021,-99.9295425415039,5.033359527587891,-89.2495346069336,14.381888389587402,-94.01142120361328,9.653722763061523,-103.50462341308594,4.955545425415039,-102.71905517578125,5.383358001708984,-102.93321990966797,5.3175201416015625,3.0795350074768066,-0.0029361466877162457,-0.11273658275604248,0.061423636972904205,0.7950329184532166,2.932044506072998,10.0,10.0,0.8563847541809082,-103.01489869342971,5.395873665428728,-2.9511330637183426,0.358948711622947,8.303799629211426,8.018993563410918
21,21,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000021.jpg,0,1,0,-113.93445587158203,8.25656795501709,-102.71905517578125,5.383358001708984,-93.98086547851562,14.411881446838379,-98.77330017089844,4.92555570602417,-103.50462341308594,4.955545425415039,-105.58038330078125,5.747579097747803,-105.72818756103516,5.675616264343262,3.0716066360473633,-0.0011130943894386292,-0.11345446109771729,0.06279732286930084,0.7963192462921143,2.92055082321167,10.0,10.0,0.8528487682342529,-105.75614489399204,5.750880265662523,-2.8774949045916536,0.35756563399052865,8.72270393371582,8.553551381896991
22,22,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000022.jpg,0,1,0,-117.24945068359375,8.560468673706055,-105.58038330078125,5.747579097747803,-93.98086547851562,14.411881446838379,-98.77330017089844,4.92555570602417,-108.23594665527344,4.985533714294434,-108.67726135253906,6.158834457397461,-108.58154296875,6.036464691162109,3.0807371139526367,-0.0014416202902793884,-0.11299777030944824,0.06162034720182419,0.7958598732948303,2.92399263381958,10.0,10.0,0.8506131172180176,-108.65738056650616,6.135869568616828,-2.8858242790995816,0.36718714286196963,8.902262687683105,8.927617247471408
23,23,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000023.jpg,0,1,0,-120.81004333496094,8.859625816345215,-108.67726135253906,6.158834457397461,-98.71219635009766,14.441872596740723,-108.23594665527344,4.985533714294434,-112.96727752685547,5.015520095825195,-112.0011215209961,6.667047023773193,-111.68762969970703,6.44962215423584,3.082498073577881,0.01564262993633747,-0.11767886579036713,0.064766526222229,0.7989194393157959,2.895742416381836,10.0,10.0,0.8603398203849792,-111.79242322607746,6.592307446906201,-2.9732617700704753,0.39850048483260675,9.077692985534668,9.298290435157167
24,24,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000024.jpg,0,1,0,-124.06947326660156,9.133479118347168,-112.0011215209961,6.667047023773193,-122.49102020263672,-4.4408278465271,-122.429931640625,5.075489044189453,-117.69860076904297,5.045505523681641,-115.35716247558594,6.983024597167969,-115.01288604736328,6.939220428466797,3.1181581020355225,0.06839746236801147,-0.13317853212356567,0.0694359764456749,0.8042296767234802,2.848677635192871,10.0,10.0,0.8666857481002808,-115.08759302954067,6.986571899071398,-3.086202199320171,0.39701428598652433,8.973784446716309,9.234900281057909
25,25,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000025.jpg,0,1,0,-127.31895446777344,9.40649700164795,-115.35716247558594,6.983024597167969,-122.49102020263672,-4.4408278465271,-122.429931640625,5.075489044189453,-117.69860076904297,5.045505523681641,-118.43754577636719,7.144355297088623,-118.40251159667969,7.203371047973633,3.1035428047180176,0.054293423891067505,-0.13217656314373016,0.06953360140323639,0.8035010695457458,2.852559804916382,10.0,10.0,0.8704109787940979,-118.31733986482145,7.253386225100457,-3.136564387368223,0.3513340359141624,9.164971351623535,9.255536260863733
26,26,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000026.jpg,0,1,0,-130.83126831054688,9.741641998291016,-118.43754577636719,7.144355297088623,-122.49102020263672,-4.4408278465271,-122.429931640625,5.075489044189453,-122.429931640625,5.075489044189453,-121.32145690917969,7.306173324584961,-121.46737670898438,7.377184867858887,3.1238229274749756,0.06210515648126602,-0.13326093554496765,0.06788814067840576,0.8036878705024719,2.8511719703674316,10.0,10.0,0.8655010461807251,-121.3818205890793,7.442237901616826,-3.1112740587794785,0.2943276064163669,9.81672191619873,9.72519004650042
27,27,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000027.jpg,0,1,0,-134.03652954101562,10.047489166259766,-121.32145690917969,7.306173324584961,-122.49102020263672,-4.4408278465271,-122.429931640625,5.075489044189453,-122.39938354492188,9.833647727966309,-123.88331604003906,7.466464519500732,-124.37165069580078,7.534141540527344,3.1019678115844727,0.035359352827072144,-0.12684975564479828,0.06690982729196548,0.8017029762268066,2.8690237998962402,10.0,10.0,0.8570430874824524,-124.16122633894517,7.589564683224557,-2.9948390965661034,0.24275282502805207,10.476136207580566,10.176591084303569
28,28,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000028.jpg,0,1,0,-137.2352752685547,10.352712631225586,-123.88331604003906,7.466464519500732,-122.49102020263672,-4.4408278465271,-122.429931640625,5.075489044189453,-127.1307144165039,9.863629341125488,-126.63960266113281,7.728353977203369,-126.9120864868164,7.719541549682617,3.1355624198913574,0.0368865504860878,-0.12863826751708984,0.06633752584457397,0.8002297878265381,2.879215717315674,10.0,10.0,0.8497664928436279,-126.87498370291888,7.775735987021169,-2.8962224464246913,0.22290137458946552,10.915839195251465,10.675975362923964
29,29,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000029.jpg,0,1,0,-140.4192352294922,10.665609359741211,-126.63960266113281,7.728353977203369,-122.49102020263672,-4.4408278465271,-127.1612548828125,5.105471134185791,-131.86204528808594,9.893610000610352,-129.77279663085938,8.107914924621582,-129.70101928710938,7.983656883239746,3.150664806365967,0.05978457257151604,-0.1360454261302948,0.06855058670043945,0.8032060861587524,2.854694366455078,10.0,10.0,0.8552314043045044,-129.77207175926225,8.058111012508801,-2.896526142967683,0.24376751970559057,10.949358940124512,10.96180357389324
30,30,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000030.jpg,0,1,0,-143.60858154296875,10.979033470153809,-129.77279663085938,8.107914924621582,-122.49102020263672,-4.4408278465271,-127.1307144165039,9.863629341125488,-131.86204528808594,9.893610000610352,-133.0694580078125,8.485847473144531,-132.84808349609375,8.340554237365723,3.1431894302368164,0.05872238427400589,-0.13796788454055786,0.06971783936023712,0.8037279844284058,2.849285840988159,10.0,10.0,0.8629361987113953,-132.88676358345523,8.402002512534139,-2.973068892475165,0.2788957062391628,10.830009460449219,11.027169578521802
31,31,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000031.jpg,0,1,0,-147.09031677246094,11.321191787719727,-133.0694580078125,8.485847473144531,-122.49102020263672,-4.4408278465271,-127.1307144165039,9.863629341125488,-136.59336853027344,9.923588752746582,-136.37347412109375,8.810367584228516,-136.1363067626953,8.718070030212402,3.148876905441284,0.052918095141649246,-0.13499900698661804,0.06711242347955704,0.8026255965232849,2.859100580215454,10.0,10.0,0.864578902721405,-136.13937882602835,8.751361135679101,-3.0711468584025723,0.303617401088733,11.007040977478027,11.24842528920314
32,32,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000032.jpg,0,1,0,-150.38534545898438,11.621426582336426,-136.37347412109375,8.810367584228516,-145.9949493408203,19.499858856201172,-141.32469177246094,9.953566551208496,-141.32469177246094,9.953566551208496,-139.77947998046875,9.367727279663086,-139.4467010498047,9.050415992736816,3.1470212936401367,0.06324788182973862,-0.1403801441192627,0.06996595114469528,0.8044731020927429,2.843583583831787,10.0,10.0,0.8680185079574585,-139.52017560927902,9.225190143232986,-3.179786569733577,0.363335612874617,10.842672348022461,11.12626913817176
33,33,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000033.jpg,0,1,0,-153.68882751464844,11.922432899475098,-139.77947998046875,9.367727279663086,-145.9949493408203,19.499858856201172,-146.05601501464844,9.983542442321777,-141.32469177246094,9.953566551208496,-143.23060607910156,9.911500930786133,-142.84942626953125,9.595603942871094,3.1216955184936523,0.046034589409828186,-0.13707676529884338,0.07021214812994003,0.803464412689209,2.8518495559692383,10.0,10.0,0.86813884973526,-142.98876190321735,9.764303036043367,-3.281111053134129,0.42500652385657445,10.649800300598145,10.915536111266636
34,34,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000034.jpg,0,1,0,-156.9862060546875,12.222880363464355,-143.23060607910156,9.911500930786133,-145.9949493408203,19.499858856201172,-146.05601501464844,9.983542442321777,-146.05601501464844,9.983542442321777,-146.57815551757812,10.398618698120117,-146.27520751953125,10.1538667678833,3.1445796489715576,0.05779840797185898,-0.1377798467874527,0.06834761798381805,0.8038525581359863,2.849480628967285,10.0,10.0,0.8667856454849243,-146.43765387052764,10.303224788890747,-3.339976464104625,0.4649733270133483,10.5667142868042,10.721801653963539
35,35,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000035.jpg,0,1,0,-161.97410583496094,12.701958656311035,-146.57815551757812,10.398618698120117,-145.9949493408203,19.499858856201172,-150.787353515625,10.013516426086426,-150.787353515625,10.013516426086426,-149.8795623779297,10.931169509887695,-149.6463165283203,10.632597923278809,3.139685869216919,0.06224028021097183,-0.13837510347366333,0.06895624101161957,0.8044649958610535,2.8441474437713623,10.0,10.0,0.8616952896118164,-149.83310623096654,10.856894308638163,-3.359440009482943,0.4960921098764811,12.223488807678223,12.280396322238373
36,36,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000036.jpg,0,1,0,-166.95358276367188,13.180227279663086,-149.8795623779297,10.931169509887695,-145.9949493408203,19.499858856201172,-155.5186767578125,10.043489456176758,-155.5186767578125,10.043489456176758,-153.22096252441406,11.52868366241455,-152.94305419921875,11.159879684448242,3.124925136566162,0.05302515625953674,-0.13719922304153442,0.06924563646316528,0.8041747212409973,2.846468448638916,10.0,10.0,0.8610982894897461,-153.20801163064897,11.44860857788184,-3.3648659934477183,0.5296408465531028,13.831574440002441,13.854213406085211
37,37,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000037.jpg,0,1,0,-170.4643096923828,13.542064666748047,-153.22096252441406,11.52868366241455,-145.9949493408203,19.499858856201172,-160.25,10.073460578918457,-155.5186767578125,10.043489456176758,-156.66925048828125,12.243375778198242,-156.2694091796875,11.764914512634277,3.1219546794891357,0.05584512650966644,-0.1374615579843521,0.06960353255271912,0.8044888377189636,2.8437018394470215,10.0,10.0,0.8655447959899902,-156.62532797091592,12.122542834446797,-3.383268034205635,0.580265739869616,13.85605525970459,13.91159434858114
38,38,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000038.jpg,0,1,0,-173.6732940673828,13.872800827026367,-156.66925048828125,12.243375778198242,-145.9949493408203,19.499858856201172,-160.25,10.073460578918457,-160.21946716308594,14.831619262695312,-159.9251708984375,12.96708869934082,-159.7149200439453,12.476295471191406,3.1308231353759766,0.053313158452510834,-0.13574549555778503,0.06779958307743073,0.8039761781692505,2.848334789276123,10.0,10.0,0.8756110668182373,-159.96319239679224,12.846641429469607,-3.3673383196908415,0.6307290489489412,13.777924537658691,13.748450491859966
39,39,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000039.jpg,0,1,0,-176.89031982421875,14.204366683959961,-159.9251708984375,12.96708869934082,-169.65159606933594,19.649715423583984,-164.9508056640625,14.861588478088379,-164.9508056640625,14.861588478088379,-162.95314025878906,13.709717750549316,-162.9801483154297,13.204452514648438,3.137810230255127,0.05088021978735924,-0.1383325755596161,0.07018029689788818,0.8032835125923157,2.8508729934692383,10.0,10.0,0.8680638074874878,-163.1251382488025,13.603824072061036,-3.2952770123623454,0.6750948982771403,13.945954322814941,13.778275481092885
40,40,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000040.jpg,0,1,0,-180.07899475097656,14.495210647583008,-162.95314025878906,13.709717750549316,-169.65159606933594,19.649715423583984,-164.9508056640625,14.861588478088379,-164.9508056640625,14.861588478088379,-166.2297821044922,14.49889850616455,-166.01365661621094,13.948919296264648,3.135012626647949,0.05623897910118103,-0.13971494138240814,0.07045110315084457,0.8040477633476257,2.845313787460327,10.0,10.0,0.865310788154602,-166.3166643218592,14.398641498508827,-3.2588763185718173,0.717099174257046,13.849213600158691,13.762669233864571
41,41,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000041.jpg,0,1,0,-183.2713623046875,14.786392211914062,-166.2297821044922,14.49889850616455,-169.65159606933594,19.649715423583984,-164.9508056640625,14.861588478088379,-169.68212890625,14.891556739807129,-169.72052001953125,15.283966064453125,-169.28741455078125,14.732268333435059,3.149134635925293,0.06189565360546112,-0.1397603154182434,0.06823813915252686,0.8040857911109924,2.8454113006591797,10.0,10.0,0.8748173713684082,-169.6544447881886,15.207296321884032,-3.286559592964792,0.7492211884831146,13.55997371673584,13.62342111662573
42,42,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000042.jpg,0,1,0,-186.7760009765625,15.10605525970459,-169.72052001953125,15.283966064453125,-183.8150634765625,24.49776840209961,-174.4134521484375,14.921524047851562,-174.4134521484375,14.921524047851562,-172.9915008544922,15.810640335083008,-172.7926483154297,15.514303207397461,3.1326346397399902,0.05812927335500717,-0.1379314810037613,0.06871013343334198,0.8040542006492615,2.8464648723602295,10.0,10.0,0.8785030841827393,-172.96848678050074,15.87712474248171,-3.296201707146762,0.7213664832407144,13.802495956420898,13.82902731292831
43,43,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000043.jpg,0,1,0,-190.19520568847656,15.40483283996582,-172.9915008544922,15.810640335083008,-183.8150634765625,24.49776840209961,-179.14479064941406,14.951489448547363,-174.4134521484375,14.921524047851562,-175.9872589111328,16.162912368774414,-176.04776000976562,16.04283905029297,3.1505191326141357,0.0828772485256195,-0.14508260786533356,0.06928601115942001,0.8059959411621094,2.829292058944702,10.0,10.0,0.8733838200569153,-176.1136991232738,16.36143007466765,-3.243227559105516,0.6381943170229627,14.228157043457031,14.113961365091233
44,44,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000044.jpg,0,1,0,-193.5978240966797,15.702159881591797,-175.9872589111328,16.162912368774414,-183.90664672851562,10.223294258117676,-179.14479064941406,14.951489448547363,-179.14479064941406,14.951489448547363,-179.32778930664062,16.358186721801758,-179.06039428710938,16.371728897094727,3.178548812866211,0.10030028969049454,-0.1491672843694687,0.06707099080085754,0.8066484332084656,2.823256492614746,10.0,10.0,0.8596985340118408,-179.3410688423553,16.650525830251727,-3.23766388534259,0.5157141744555954,14.285106658935547,14.288263307844089
45,45,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000045.jpg,0,1,0,-196.71273803710938,15.974347114562988,-179.32778930664062,16.358186721801758,-193.33877563476562,15.041375160217285,-183.87611389160156,14.981452941894531,-183.87611389160156,14.981452941894531,-182.946044921875,16.46396255493164,-182.42849731445312,16.553529739379883,3.1440176963806152,0.07253745943307877,-0.14203453063964844,0.06844320148229599,0.8052217960357666,2.834859609603882,10.0,10.0,0.8709219694137573,-182.7786401615853,16.78402976206576,-3.307800785654886,0.38161690170690044,13.775397300720215,13.957602573305776
