frame_id,image_path,x_px,y_px,x_m,y_m,yaw_deg,timestamp_ns,source_index,source_target_path
76,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_5_3_s_004_v3d.jpg,1503.145560,901.765378,375.786390,225.441344,331.686876,76000000000,7815,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_5_3_s_004_v3d.jpg
77,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_5_3_s_074_v3d.jpg,1539.851703,913.926281,384.962926,228.481570,233.963947,77000000000,7891,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_5_3_s_074_v3d.jpg
78,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_5_3_s_043_v3d.jpg,1540.600987,914.787226,385.150247,228.696806,357.325910,78000000000,7863,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_5_3_s_043_v3d.jpg
79,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_5_3_s_087_v3d.jpg,1543.064215,908.137806,385.766054,227.034452,278.409537,79000000000,7889,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_5_3_s_087_v3d.jpg
80,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_5_2_s_044_v3d.jpg,1575.143966,892.587152,393.785991,223.146788,320.829830,80000000000,7704,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_5_2_s_044_v3d.jpg
81,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_5_3_s_069_v3d.jpg,1611.071928,899.916770,402.767982,224.979192,91.929959,81000000000,7824,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_5_3_s_069_v3d.jpg
82,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_5_3_s_041_v3d.jpg,1644.735904,919.832055,411.183976,229.958014,193.619631,82000000000,7871,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_5_3_s_041_v3d.jpg
83,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_5_3_s_059_v3d.jpg,1658.089454,935.394144,414.522363,233.848536,1.975035,83000000000,7879,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_5_3_s_059_v3d.jpg
84,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_6_3_s_012_v3d.jpg,1665.264755,938.026823,416.316189,234.506706,62.001381,84000000000,9318,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_6_3_s_012_v3d.jpg
85,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_6_3_s_068_v3d.jpg,1672.884062,941.688568,418.221015,235.422142,314.509520,85000000000,9367,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_6_3_s_068_v3d.jpg
86,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_6_3_s_044_v3d.jpg,1686.030955,909.340096,421.507739,227.335024,317.209295,86000000000,9304,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_6_3_s_044_v3d.jpg
87,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_6_3_s_086_v3d.jpg,1723.704564,939.137157,430.926141,234.784289,26.486373,87000000000,9392,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_6_3_s_086_v3d.jpg
88,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_6_3_s_025_v3d.jpg,1732.242276,946.563708,433.060569,236.640927,11.353233,88000000000,9347,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_6_3_s_025_v3d.jpg
89,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_6_3_s_076_v3d.jpg,1710.135988,946.122843,427.533997,236.530711,182.617907,89000000000,9316,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_6_3_s_076_v3d.jpg
90,/yh/study/cvpr_data/Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_6_3_s_060_v3d.jpg,1714.066682,954.454422,428.516671,238.613605,254.517191,90000000000,9395,./Bearing_UAV_90K/cityb/uav_254k_36bc_b15_s100/blk_6_3_s_060_v3d.jpg
