frame_id,leg_index,leg_changed,gt_x,gt_y,prediction_x,prediction_y,raw_top1_x,raw_top1_y,hardms_x,hardms_y,measurement_x,measurement_y,measurement_var_x,measurement_var_y,final_x,final_y,vx,vy,ax,ay,accepted_progress_m,cross_track_m,candidate_capture
10,0,0,-77.41057586669922,4.6642866134643555,-281.5527956362907,12.664597144528441,-288.0263366699219,6.123950958251953,-287.96533203125,15.640265464782715,-286.6785888671875,17.029048919677734,9.89162540435791,9.687211036682129,-285.2111784794248,15.785442815028912,-42.6416171573033,1.3424273473990986,-3.911905477794029,0.3708270026563818,247.7703094482422,11.329349517822266,0
11,0,0,-77.41057586669922,4.6642866134643555,-329.8087483756251,17.313283663756202,-335.3091125488281,11.181324005126953,-330.5168151855469,20.667722702026367,-329.85791015625,21.496992111206055,9.8931303024292,9.688371658325195,-329.8438310829596,20.30443243604244,-46.57451609970862,3.5090753412559756,-3.917830375820119,0.8791481918329478,292.630615234375,11.55826187133789,0
12,0,0,-77.41057586669922,4.6642866134643555,-378.37726237057825,24.25308187321489,-363.6361389160156,20.877092361450195,-377.7996520996094,25.724956512451172,-378.10040283203125,27.35526466369629,9.894518852233887,9.689436912536621,-378.1797320971552,26.470520093763586,-50.3742012260332,5.718894543275237,-3.8844898640650563,1.2557750241477201,341.3475646972656,10.541149139404297,0
13,0,0,-87.32689666748047,5.565974712371826,-430.4961782552209,32.817302149112685,-424.9911804199219,45.0565071105957,-429.78338623046875,35.57007598876953,-429.7034912109375,35.686004638671875,9.895368576049805,9.690086364746094,-429.93072917855466,34.86745975316792,-53.920584246485724,8.204624524298538,-3.7890695594618804,1.6039240842963849,393.6965026855469,7.667064666748047,0
14,0,0,-87.32689666748047,5.565974712371826,-485.7458482047713,43.87404631961465,-495.9307861328125,50.26275634765625,-486.49853515625,45.44487380981445,-486.0921325683594,44.74303436279297,9.896234512329102,9.690733909606934,-485.9928355716869,44.4950118890914,-57.857327199138055,10.181060013532854,-3.830750740603105,1.7093792811317452,450.4626159667969,4.025424957275391,0
15,0,0,-87.32689666748047,5.565974712371826,-545.7655381411265,55.53076154319013,-562.1390991210938,55.43882369995117,-543.2137451171875,55.31945037841797,-545.468017578125,55.09038162231445,9.897075653076172,9.691368103027344,-545.5533406593545,55.21608538509866,-61.561205601833045,11.701667794784564,-3.7949384827248522,1.6559361047992867,510.8231201171875,-0.3334388732910156,0
16,0,0,-97.24320983886719,6.612377643585205,-609.01201550255,67.74572123228286,-618.9151611328125,55.79679489135742,-609.3917236328125,65.25345611572266,-609.3329467773438,66.5849609375,9.897553443908691,9.691730499267578,-609.2409092457241,66.91629610687521,-65.49299833844395,12.860040678822541,-3.8335685747709753,1.515069672757199,575.3911743164062,-5.229259490966797,0
17,0,0,-97.24320983886719,6.612377643585205,-676.6506918715535,80.53387162207635,-680.3618774414062,65.7006607055664,-675.6001586914062,70.42900848388672,-676.132568359375,74.94336700439453,9.898175239562988,9.692206382751465,-676.2811607723033,76.53919173921155,-69.10562968913804,11.978777434050299,-3.7712049683657582,0.8366442293848955,643.0733032226562,-7.704681396484375,0
18,0,0,-97.24320983886719,6.612377643585205,-747.2723929456242,88.93629128795429,-741.687255859375,94.63687133789062,-746.4185791015625,94.66665649414062,-744.8125610351562,92.83759307861328,9.898602485656738,9.692519187927246,-745.5180221073032,91.72394531478298,-71.8279408591372,14.487655793303718,-3.475138898422148,1.3100656142807188,713.5281982421875,-15.478317260742188,0
19,0,0,-107.29228973388672,7.647648811340332,-819.0835324156515,106.86663391522706,-760.582275390625,99.51414489746094,-755.8509521484375,99.48436737060547,-759.5289306640625,93.84111022949219,9.896997451782227,9.691308975219727,-776.6065240758473,97.55895470372218,-49.90745842611954,10.214366379695063,3.693112385159559,-0.2706151245888808,729.3023681640625,-17.991134643554688,0
20,0,0,-107.29228973388672,7.647648811340332,-824.6674263093871,107.6380135211228,-760.5216064453125,109.03044891357422,-765.2529907226562,109.06022644042969,-763.9879760742188,107.0757827758789,9.895724296569824,9.690338134765625,-781.3877080090433,107.23625605251387,-20.338272326873398,9.702746982999718,10.99709076342397,-0.33884570939246234,729.3023681640625,-27.108230590820312,0
21,0,0,-107.29228973388672,7.647648811340332,-796.2274349542047,116.76958018081734,-760.5216064453125,109.03044891357422,-765.2529907226562,109.06022644042969,-763.91064453125,107.31087493896484,9.8938570022583,9.688891410827637,-773.1767264556504,110.0104376294841,4.440759600527604,5.309172221118583,14.887350603486658,-1.486792675006776,729.3023681640625,-30.735633850097656,0
22,0,0,-117.24945068359375,8.560468673706055,-761.2922915533794,114.5762135130993,-760.5216064453125,109.03044891357422,-765.2529907226562,109.06022644042969,-763.8472290039062,107.77053833007812,9.88973617553711,9.685596466064453,-763.1148187058617,109.71256579858098,18.238391928607886,0.9046605670625238,14.579747111003247,-2.3128504573647124,729.3023681640625,-31.504066467285156,0
23,0,0,-117.24945068359375,8.560468673706055,-737.5865532217522,109.46080113696115,-760.5216064453125,109.03044891357422,-765.2529907226562,109.06022644042969,-763.755126953125,108.45624542236328,9.887872695922852,9.68411636352539,-756.2531726564287,108.74291058281233,21.656357591736352,-1.8388772161480627,11.428881123623311,-2.434790082639593,729.3023681640625,-31.26587677001953,0
24,0,0,-117.24945068359375,8.560468673706055,-728.8823745028807,105.68663832534448,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.6796875,109.00645446777344,9.887544631958008,9.68384838104248,-753.7033195065733,108.05903802586758,18.24282024927126,-2.85033343734257,7.238881558053209,-2.0317947899405,729.3023681640625,-30.855636596679688,0
25,0,0,-127.31895446777344,9.40649700164795,-731.8410584782754,104.19280719355476,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.669189453125,109.06317901611328,9.887899398803711,9.684114456176758,-754.5436006019706,107.67320314109782,11.905950155973011,-2.7940342141726697,3.4064214227685654,-1.4405779001451249,729.3023681640625,-30.383056640625,0
26,0,0,-127.31895446777344,9.40649700164795,-740.9344397346134,104.15887997685259,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.6793823242188,108.99980926513672,9.888569831848145,9.684627532958984,-757.157781029569,107.61818637447222,5.611196425300248,-2.1591912657534498,0.6677558025706509,-0.852948185928026,729.3023681640625,-30.05175018310547,0
27,0,0,-127.31895446777344,9.40649700164795,-751.2127067029835,105.03252101575475,-760.5216064453125,109.03044891357422,-765.2529907226562,109.06022644042969,-763.6876220703125,108.92290496826172,9.88992977142334,9.685672760009766,-760.1104382324603,107.81250267144722,0.9584075752426449,-1.344303373976229,-0.8342453015477116,-0.38072139093836377,729.3023681640625,-29.93255615234375,0
28,0,0,-137.2352752685547,10.352712631225586,-759.5691533079915,106.27783860200181,-760.5216064453125,109.03044891357422,-765.2529907226562,109.06022644042969,-763.6860961914062,108.92298889160156,9.893472671508789,9.688405990600586,-762.5053238280375,108.16788348404359,-1.6315278270341873,-0.5911227319887455,-1.3298753943841752,-0.05967379075353774,729.3023681640625,-30.032546997070312,0
29,0,0,-137.2352752685547,10.352712631225586,-764.8017893522638,107.54692385667806,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.6693725585938,109.04180908203125,9.897649765014648,9.691658020019531,-763.9942073151627,108.61501611642679,-2.4785342637234917,-0.010039609952132045,-1.1935667189655705,0.12174192940913905,729.3023681640625,-30.319625854492188,0
30,0,0,-137.2352752685547,10.352712631225586,-767.069524938369,108.66584747117922,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.6485595703125,109.1667251586914,9.89907169342041,9.692781448364258,-764.6297813301894,109.0237331704573,-2.213439190103911,0.32638811431449527,-0.7818227147514328,0.18252292964950878,729.3023681640625,-30.65880584716797,0
31,0,0,-147.09031677246094,11.321191787719727,-767.234131877669,109.44138274959656,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.6428833007812,109.21308898925781,9.90005111694336,9.693533897399902,-764.6729379768699,109.27826242212159,-1.464043604033836,0.4110624786015941,-0.34960869507358855,0.15482098446463197,729.3023681640625,-30.907333374023438,0
32,0,0,-147.09031677246094,11.321191787719727,-766.3117859284405,109.7667353929555,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.6408081054688,109.23284149169922,9.901409149169922,9.694563865661621,-764.406940621075,109.38526284257713,-0.6748470999699681,0.33705723766342166,-0.02816552600109873,0.09003872504883001,729.3023681640625,-31.041885375976562,0
33,0,0,-147.09031677246094,11.321191787719727,-765.0958704840456,109.76733944276496,-760.5216064453125,109.03044891357422,-765.2529907226562,109.06022644042969,-763.6681518554688,109.04356384277344,9.902535438537598,9.695414543151855,-764.0776762790686,109.25019572693317,-0.09429736455489035,0.11689079307768557,0.1436488303868068,0.0022190337740908422,729.3023681640625,-30.942413330078125,0
34,0,0,-156.9862060546875,12.222880363464355,-764.10014922843,109.3681960368979,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.6334228515625,109.26539611816406,9.902704238891602,9.695539474487305,-763.7672910820494,109.29474347572571,0.24834328172883172,0.07505039014820326,0.19981453480857123,-0.010254072116984446,729.3023681640625,-31.019554138183594,0
35,0,0,-156.9862060546875,12.222880363464355,-763.4190405329163,109.36466682981542,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.6285400390625,109.29578399658203,9.902029991149902,9.695027351379395,-763.5684546008788,109.315447676192,0.35883439943925743,0.03527304509950962,0.1746031171507735,-0.01861196932531515,729.3023681640625,-31.061172485351562,0
36,0,0,-166.95358276367188,13.180227279663086,-763.1223186428641,109.34141473662885,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.6463012695312,109.1884994506836,9.901375770568848,9.69452953338623,-763.496024324981,109.23215066115584,0.3100243609297897,-0.04887973567119781,0.11154484743114919,-0.03716630457713173,729.3023681640625,-30.986007690429688,0
37,0,0,-166.95358276367188,13.180227279663086,-763.1302275403357,109.16468777319608,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.6392822265625,109.2351303100586,9.901152610778809,9.694358825683594,-763.4932852650549,109.21502163852004,0.2045183537991883,-0.05585347923215078,0.050281994990803276,-0.028618877447051806,729.3023681640625,-30.969268798828125,0
38,0,0,-166.95358276367188,13.180227279663086,-763.2636259137602,109.14485872056436,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.6345825195312,109.26356506347656,9.901247024536133,9.69443130493164,-763.5281904716015,109.22967849764746,0.0966316197364687,-0.03359328004594796,0.005638616371168234,-0.014215138560593886,729.3023681640625,-30.980148315429688,0
39,0,0,-176.89031982421875,14.204366683959961,-763.4287395436794,109.18897764832121,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.6627197265625,109.07511138916016,9.901421546936035,9.694563865661621,-763.5956125353104,109.10761650627641,0.002506119382449448,-0.09661277737825646,-0.02251993067360646,-0.0280315166922538,729.3023681640625,-30.851638793945312,0
40,0,0,-176.89031982421875,14.204366683959961,-763.6043663812646,108.99698797055203,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.650634765625,109.1518783569336,9.90169620513916,9.69477367401123,-763.6373644820253,109.10766171434031,-0.03974145973423707,-0.058257044541060454,-0.028088076617555205,-0.009237490606361011,729.3023681640625,-30.847259521484375,0
41,0,0,-176.89031982421875,14.204366683959961,-763.6911499800683,109.04478592449607,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.639404296875,109.23442077636719,9.901942253112793,9.694960594177246,-763.6542456335314,109.18028532214879,-0.04576668516313617,0.013783965595926012,-0.021860829806129328,0.01377216787932644,729.3023681640625,-30.917694091796875,0
42,0,0,-186.7760009765625,15.10605525970459,-763.7109427335977,109.20095537168437,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.6338500976562,109.26270294189453,9.902098655700684,9.695082664489746,-763.6559612770825,109.24507572704263,-0.03475761122183399,0.05402137302223618,-0.01258331031734556,0.021264370914394662,729.3023681640625,-30.981948852539062,0
43,0,0,-186.7760009765625,15.10605525970459,-763.697010543463,109.30972928552207,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.60400390625,109.4715805053711,9.902260780334473,9.695210456848145,-763.6306795299441,109.42537633713607,-0.007685950401190279,0.14465554580987552,-0.0013907304122124844,0.04090265170213396,729.3023681640625,-31.163902282714844,0
44,0,0,-186.7760009765625,15.10605525970459,-763.6390608455514,109.59048320879701,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.585693359375,109.58606719970703,9.902335166931152,9.695273399353027,-763.6009998684276,109.58732784903049,0.013677433191669313,0.18366548804507943,0.005031582818875357,0.04036683511319286,729.3023681640625,-31.328086853027344,0
45,0,0,-196.71273803710938,15.974347114562988,-763.5848066438265,109.79117675463216,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.6171875,109.3836898803711,9.902225494384766,9.695195198059082,-763.6079003534529,109.50001507147456,0.004902848400077393,0.049382233507159284,0.0011348200516246632,-0.009075664281408921,729.3023681640625,-31.24053192138672,0
46,0,0,-196.71273803710938,15.974347114562988,-763.602430095027,109.54485947284103,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.6298217773438,109.28961181640625,9.902179718017578,9.695157051086426,-763.6219655727133,109.36247728888063,-0.005641291425292294,-0.06909347559484237,-0.002161543909255758,-0.04004623475057513,729.3023681640625,-31.102279663085938,0
47,0,0,-196.71273803710938,15.974347114562988,-763.6286876360932,109.2733606959105,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.5941772460938,109.5274658203125,9.902262687683105,9.695219039916992,-763.6040752424658,109.45492607009682,0.006911297400710854,-0.00022948316227160148,0.001991492999654188,-0.009214321340954186,729.3023681640625,-31.19609832763672,0
48,0,0,-206.75160217285156,16.920562744140625,-763.5961681985652,109.45008942626407,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.61279296875,109.4110107421875,9.902236938476562,9.695199966430664,-763.6080248106265,109.42216654195411,0.0018145068704701365,-0.02619306591854472,-9.159926474160748e-06,-0.013955945536305296,729.3023681640625,-31.163101196289062,0
49,0,0,-206.75160217285156,16.920562744140625,-763.6062148837193,109.38899550326741,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.6054077148438,109.45633697509766,9.902274131774902,9.695228576660156,-763.6056392201044,109.43711294151596,0.00214949803573677,-0.011286254766874906,8.797597790702856e-05,-0.005785057770975724,729.3023681640625,-31.17821502685547,0
50,0,0,-206.75160217285156,16.920562744140625,-763.6034457340797,109.42293415786361,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.59130859375,109.5432357788086,9.902308464050293,9.695256233215332,-763.5947896683005,109.508893127921,0.007412359348840319,0.034490284868066566,0.0015485758792679906,0.008811744230330348,729.3023681640625,-31.250755310058594,0
51,0,0,-216.74961853027344,17.889041900634766,-763.586603021012,109.54778928490424,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.5908813476562,109.54314422607422,9.902329444885254,9.695274353027344,-763.5896542734063,109.5444702567131,0.007136795619374556,0.04131114535145022,0.0010337167107497506,0.008248136262690194,729.3023681640625,-31.286666870117188,0
52,0,0,-216.74961853027344,17.889041900634766,-763.5820006194315,109.58990547019589,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.60302734375,109.46670532226562,9.902305603027344,9.695258140563965,-763.596996649615,109.5018753441749,-0.0007946070019288921,-0.0032446346668159043,-0.0014966666561165513,-0.006700351049615574,729.3023681640625,-31.243545532226562,0
53,0,0,-216.74961853027344,17.889041900634766,-763.598539589945,109.49528053398329,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.5634155273438,109.71019744873047,9.902403831481934,9.695333480834961,-763.5734895714788,109.64884461121116,0.012684454690892234,0.08216877942598531,0.002730197262531808,0.019376532461986395,729.3023681640625,-31.392166137695312,0
54,0,0,-226.6659393310547,18.824125289916992,-763.5594400181567,109.74070165686814,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.584228515625,109.58618927001953,9.902373313903809,9.6953125,-763.5771188926979,109.63029807346541,0.004845649097821076,0.0353209668020992,-0.00025287592328853683,0.000628810984865457,729.3023681640625,-31.373336791992188,0
55,0,0,-226.6659393310547,18.824125289916992,-763.5723996815617,109.66593344575995,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.5757446289062,109.64066314697266,9.90241813659668,9.695347785949707,-763.5747852561179,109.64787710658213,0.003166599648142302,0.025118887015997307,-0.0006554096376000635,-0.0024373502175792133,729.3023681640625,-31.391075134277344,0
56,0,0,-226.6659393310547,18.824125289916992,-763.5719463612886,109.67177731848933,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.5712890625,109.6686019897461,9.902447700500488,9.695369720458984,-763.5714775840898,109.6695084569467,0.0027914400470527238,0.021320586337788727,-0.0005763098350128023,-0.0028226271296871762,729.3023681640625,-31.412925720214844,0
57,0,0,-236.7150115966797,19.870529174804688,-763.5689742989603,109.68941772971965,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.5780639648438,109.62533569335938,9.90244197845459,9.695366859436035,-763.575456939014,109.64362928996107,-0.0016603977766568275,-0.008967697822953733,-0.0016701664702208742,-0.010597987185483845,729.3023681640625,-31.38677215576172,0
58,0,0,-236.7150115966797,19.870529174804688,-763.5779524200257,109.62936259854537,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.6221923828125,109.3536148071289,9.902329444885254,9.69527816772461,-763.609503930257,109.43233243156862,-0.022193058088582705,-0.13775190962841147,-0.006994050748262898,-0.04405578438871783,729.3023681640625,-31.173065185546875,0
59,0,0,-246.72323608398438,20.88353729248047,-763.6351940137197,109.27255262974586,-760.5216064453125,109.03044891357422,-765.2529907226562,109.06022644042969,-763.7464599609375,108.4789047241211,9.902116775512695,9.695096015930176,-763.7145481440527,108.7054649116127,-0.07662760510258007,-0.5219690388055268,-0.020384007815490438,-0.14035346278512043,729.3023681640625,-30.439163208007812,0
60,0,0,-246.72323608398438,20.88353729248047,-763.801367753063,108.1133191414146,-760.5216064453125,109.03044891357422,-765.2529907226562,109.06022644042969,-763.8380126953125,107.81768798828125,9.902101516723633,9.695054054260254,-763.827502595966,107.90208130682224,-0.11263593369419331,-0.7890315928447776,-0.024793941978784383,-0.17622413373645474,729.3023681640625,-29.628334045410156,0
61,0,0,-246.72323608398438,20.88353729248047,-763.9525355006496,107.02493764710923,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.8109741210938,108.06182861328125,9.901473999023438,9.694575309753418,-763.8515734219521,107.76583883898276,-0.0770711486375688,-0.5208322335701514,-0.007757798453187262,-0.05041010053542244,729.3023681640625,-29.490310668945312,0
62,0,0,-256.56805419921875,21.774091720581055,-763.9325234698163,107.2198015551449,-760.5216064453125,109.03044891357422,-765.2529907226562,109.06022644042969,-763.9586181640625,106.97444915771484,9.902287483215332,9.695171356201172,-763.9511336622354,107.04449171829296,-0.0959548768760411,-0.6764012066322326,-0.010898091839071691,-0.08018018926946763,729.3023681640625,-28.762481689453125,0
63,0,0,-256.56805419921875,21.774091720581055,-764.052537585031,106.32800041702599,-760.5216064453125,109.03044891357422,-765.2529907226562,109.06022644042969,-764.096923828125,105.87459564208984,9.903043746948242,9.695733070373535,-764.0841926299355,106.00403481661868,-0.1257774815442723,-0.9509095717862279,-0.016239501629481064,-0.13519352301737347,729.3023681640625,-27.713783264160156,0
64,0,0,-256.56805419921875,21.774091720581055,-764.2180898622945,104.98552848332378,-760.5216064453125,109.03044891357422,-765.2529907226562,109.06022644042969,-764.1511840820312,105.49749755859375,9.903238296508789,9.695878028869629,-764.1703741167457,105.35134150994685,-0.11349125151354214,-0.8666756503284643,-0.008188238915605712,-0.07307514010910379,729.3023681640625,-27.055641174316406,0
65,0,0,-266.5252380371094,22.56446075439453,-764.2879594877171,104.44812828956384,-760.5216064453125,109.03044891357422,-765.2529907226562,109.06022644042969,-764.2252197265625,104.97158813476562,9.903521537780762,9.696089744567871,-764.2432150424219,104.82215051667691,-0.09493026611515752,-0.7154003635195589,-0.0006384111898341989,-0.009563241314345425,729.3023681640625,-26.521705627441406,0
66,0,0,-266.5252380371094,22.56446075439453,-764.3384645141319,104.10196853250018,-760.5216064453125,109.03044891357422,-765.2529907226562,109.06022644042969,-764.208984375,105.07209014892578,9.903525352478027,9.696091651916504,-764.2461220090559,104.79514198016217,-0.040364458972158256,-0.3091771878711355,0.014942643707852745,0.10814247369312552,729.3023681640625,-26.494544982910156,0
67,0,0,-266.5252380371094,22.56446075439453,-764.2790151461741,104.54003602913761,-760.5216064453125,109.03044891357422,-765.2529907226562,109.06022644042969,-764.2179565429688,104.98025512695312,9.903716087341309,9.696237564086914,-764.2354696207709,104.85458131034248,0.000610590511492131,-0.012360879710097888,0.022290121360818493,0.16155442734774628,729.3023681640625,-26.554779052734375,0
68,0,0,-276.4721984863281,23.421621322631836,-764.223713969579,104.92299764430625,-760.5216064453125,109.03044891357422,-765.2529907226562,109.06022644042969,-764.1627197265625,105.43184661865234,9.903696060180664,9.696226119995117,-764.180214147046,105.28658156678274,0.04890575240350678,0.3672819624744935,0.02962985279770319,0.22329325161733438,729.3023681640625,-26.990196228027344,0
69,0,0,-276.4721984863281,23.421621322631836,-764.1164934682437,105.7655101550659,-760.5216064453125,109.03044891357422,-765.2529907226562,109.06022644042969,-764.1333618164062,105.6457290649414,9.903688430786133,9.69622802734375,-764.1285236306734,105.6799238693084,0.07134374192796417,0.5392380371267691,0.027600004838689334,0.20876018342752095,729.3023681640625,-27.386802673339844,0
70,0,0,-276.4721984863281,23.421621322631836,-764.0433798863261,106.32354199814893,-760.5216064453125,109.03044891357422,-765.2529907226562,109.06022644042969,-763.9828491210938,106.78204345703125,9.903191566467285,9.695859909057617,-764.0002099525943,106.65115522658077,0.1247515775297422,0.9445103325355164,0.03488406313060958,0.2643908781774742,729.3023681640625,-28.36615753173828,0
71,0,0,-286.3374328613281,24.40123176574707,-763.8580163434992,107.72786099820502,-760.5216064453125,109.03044891357422,-765.2529907226562,109.06022644042969,-763.8795776367188,107.548095703125,9.902547836303711,9.695390701293945,-763.8733938026687,107.59941224291606,0.15044262815039858,1.1318534237124696,0.03228939529621654,0.24257931240674926,729.3023681640625,-29.322509765625,0
72,0,0,-286.3374328613281,24.40123176574707,-763.7068064768703,108.8525553228319,-760.5216064453125,109.03044891357422,-765.2529907226562,109.06022644042969,-763.7833862304688,108.24140167236328,9.901782989501953,9.694831848144531,-763.761423546668,108.41586061666176,0.1500802532389166,1.112486604405405,0.023073578522279398,0.16842421053515325,729.3023681640625,-30.146224975585938,0
73,0,0,-286.3374328613281,24.40123176574707,-763.5998065041679,109.61255932633475,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.7168579101562,108.7231674194336,9.901246070861816,9.694439888000488,-763.6832883087543,108.97705097886161,0.12324515382605677,0.899704818535527,0.008986951093315225,0.060506768088000096,729.3023681640625,-30.71253204345703,0
74,0,0,-296.3150329589844,25.5032958984375,-763.5555496793817,109.90700918144114,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.6261596679688,109.35026550292969,9.901384353637695,9.694554328918457,-763.605908438791,109.509196587441,0.10212537061784935,0.7215842165469483,0.0004893223009229761,-0.007047767712809308,729.3023681640625,-31.24987030029297,0
75,0,0,-296.3150329589844,25.5032958984375,-763.5035384070227,110.22725692013154,-760.582275390625,99.51414489746094,-765.2529907226562,109.06022644042969,-763.5994262695312,109.50902557373047,9.901512145996094,9.694657325744629,-763.571925042037,109.71405696048289,0.06173012759008916,0.4066944383833278,-0.011050357507447477,-0.0941967426837668,729.3023681640625,-31.457183837890625,0
